Unnamed: 0,1_상암차고지(가상),2_월드컵파크7단지,3_상암고등학교,4_월드컵파크5단지,5_상암DMC홍보관.YTN,6_상암초등학교,7_상암휴먼시아아파트,8_월드컵경기장북측,9_월드컵경기장서측.문화비축기지,10_마포농수산물시장.월드컵공원,11_마포구청,12_마포중앙도서관,13_성산2교,14_연희104고지앞.구성산회관,15_서대문우체국,16_연세대앞,17_세브란스병원앞,18_이대후문,19_사직단,20_서울경찰청.경복궁역,21_경복궁,22_안국역.종로경찰서.인사동,23_창덕궁.우리소리박물관,24_창덕궁.서울돈화문국악당,25_원남동사거리,26_현대그룹빌딩,27_방송통신대.이화장,28_혜화역.마로니에공원,29_혜화역.동성중고(장면총리가옥),30_삼선교.한성대학교.조소앙활동터,31_돈암사거리.성신여대입구,32_미아리고개.미아리예술극장,33_길음뉴타운,34_월곡뉴타운,35_미아사거리역,36_도봉세무서.성북시장,37_미아역.신일중고,38_수유시장.성신여대미아캠퍼스앞,39_수유역.강북구청,40_강북구청,41_수유중앙시장,42_대한병원,43_수유시장.성신여대미아캠퍼스앞,44_미아역.신일중고,45_도봉세무서.성북시장,46_미아사거리역,47_월곡뉴타운,48_길음뉴타운,49_미아리고개.미아리예술극장,50_돈암사거리.성신여대입구,51_삼선교.한성대학교,52_혜화동로터리.여운형활동터,53_명륜3가.성대입구,54_창경궁.서울대학교병원,55_창덕궁,56_안국역.종로경찰서.서울공예박물관,57_덕성여중고,58_사직동주민센터,59_사직단.어린이도서관,60_이대후문,61_세브란스병원앞,62_연세대앞,63_서대문우체국,64_연희104고지앞.구성산회관,65_성산2교,66_성산동,67_마포구청.성산자동차검사소,68_월드컵경기장남측.월드컵공원,69_월드컵경기장서측.문화비축기지,70_월드컵경기장북측,71_상암휴먼시아아파트,72_상암초등학교,73_상암DMC홍보관.YTN,74_누리꿈스퀘어.MBC,75_월드컵파크5단지.상암중고등학교입구,76_월드컵파크7단지,77_상암차고지(가상)
2022-04-08 21:00:00,0,1,2,4,8,8,9,5,8,11,15,17,18,18,18,19,20,21,22,28,30,30,32,31,30,20,29,28,27,23,22,17,23,21,14,13,14,11,8,5,5,0,5,5,3,4,6,5,4,9,14,8,16,15,14,17,14,26,28,22,20,17,15,11,9,6,6,6,5,6,6,4,3,2,1,0,0
2022-04-08 22:00:00,0,0,2,3,4,4,5,0,2,6,8,7,4,9,8,14,17,19,20,23,24,27,28,9,28,30,29,26,24,23,22,20,20,18,14,13,11,11,7,6,2,0,3,2,3,6,5,6,5,6,13,14,15,19,24,25,12,23,24,21,19,17,15,14,12,9,8,5,3,6,4,3,2,2,0,0,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,7,0,12,16,14,15,0,0,0,16,10,15,15,13,12,12,10,13,3,9,8,5,4,3,4,6,8,6,11,10,12,13,14,17,18,22,23,22,25,25,28,23,26,19,18,16,13,9,10,6,5,4,3,2,2,1,0,0,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,0,0,0,0,1,1,2,0,1,0,4,9,9,6,7,3,4,4,3,7,5,4,8,7,5,4,8,9,6,16,18,15,12,13,14,16,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,1,0,0,0,0,2,0,0,3,6,7,8,7,11,10,6,6,5,7,11,10,7,0,11,6,17,19,5,19,19,18,17,17,19,15,17,16,3,0,3,2,3,4,4,7,8,9,5,3,7,4,0,5,0,0,0,4,0,1,3,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,0,1,2,0,2,3,0,2,2,1,3,3,4,5,3,7,8,9,6,8,6,0,6,4,3,0,2,6,0,5,5,6,6,8,7,6,5,5,2,1,6,5,6,7,6,13,14,10,15,16,13,14,12,15,0,14,9,10,0,5,5,4,4,3,5,5,5,6,4,5,0,0,4,3,2,0,0
2022-04-09 07:00:00,0,1,1,5,5,6,5,0,0,6,11,10,3,9,5,8,9,9,4,4,6,0,6,4,3,3,3,1,2,3,3,5,4,4,5,1,3,2,1,0,4,5,9,7,4,13,14,15,15,15,16,16,17,15,14,13,12,9,8,10,6,8,0,10,4,4,11,8,0,6,4,2,1,0,0,0,0
2022-04-09 08:00:00,0,0,1,3,1,3,4,2,3,4,5,8,9,8,10,11,10,11,10,10,8,9,10,8,8,7,6,6,7,6,5,7,6,3,3,5,1,2,1,0,4,6,9,12,11,16,15,14,15,16,19,22,21,22,20,21,16,14,15,12,6,8,6,5,5,5,6,4,3,0,3,3,2,1,0,0,0
2022-04-09 09:00:00,0,3,4,2,4,6,5,0,0,6,12,11,12,15,20,21,22,26,20,17,16,17,16,8,15,12,9,7,8,12,11,11,6,5,6,0,5,4,2,1,7,3,14,17,19,22,18,22,25,28,26,25,26,21,21,21,22,19,17,14,10,9,9,7,5,7,9,10,8,7,5,4,3,0,0,0,0
2022-04-09 10:00:00,0,1,2,1,4,4,0,2,3,5,6,6,9,10,12,18,19,24,21,25,16,14,15,14,14,13,11,7,8,7,13,14,14,11,7,7,6,8,5,3,8,4,9,11,12,15,15,17,19,18,20,24,28,28,20,21,19,14,14,11,10,8,10,7,8,3,8,7,0,6,5,5,2,1,1,0,0
2022-04-09 11:00:00,0,1,2,3,3,5,6,7,7,8,14,12,13,13,14,19,20,22,20,20,14,13,14,0,16,15,16,10,14,15,16,17,14,11,8,8,10,8,3,3,6,9,13,12,14,17,18,21,21,22,26,25,30,31,29,27,24,20,21,21,16,13,12,11,10,10,8,8,6,8,6,3,2,1,0,0,0
2022-04-09 12:00:00,0,3,4,5,11,7,12,0,10,12,16,16,17,19,22,30,34,34,33,27,21,20,22,19,18,17,16,10,12,11,11,5,10,9,12,6,9,8,5,2,8,9,20,27,28,26,26,28,26,30,29,28,30,35,34,30,27,20,22,22,20,16,16,14,11,10,9,7,5,2,4,5,3,2,0,0,0
2022-04-09 13:00:00,0,1,1,3,3,5,4,6,3,7,18,20,17,23,22,25,25,28,27,26,26,25,32,23,33,31,23,20,20,13,16,16,14,11,11,9,7,9,6,5,7,8,13,15,20,29,29,30,29,31,31,33,36,37,31,31,28,27,24,18,17,18,11,14,12,9,9,8,7,6,4,2,3,1,0,0,0
2022-04-09 14:00:00,0,1,2,4,6,7,6,8,7,8,9,12,21,19,20,25,26,25,24,27,29,27,30,28,26,26,25,17,14,16,23,25,23,17,18,16,14,10,7,5,5,4,15,13,13,18,20,27,31,28,25,25,22,26,22,26,28,32,34,29,28,25,27,22,19,18,13,10,12,2,10,7,3,1,0,0,0
2022-04-09 15:00:00,0,1,2,3,5,8,9,0,6,12,17,19,20,19,22,21,23,25,27,27,34,29,27,29,28,30,25,23,23,25,23,23,22,21,26,24,21,15,12,5,3,3,5,6,11,15,16,21,21,27,29,24,30,27,25,28,29,30,30,27,25,28,29,28,20,11,7,10,3,8,6,4,7,2,3,0,0
2022-04-09 16:00:00,1,1,3,5,7,10,12,7,11,11,20,21,22,19,20,22,23,26,26,31,30,33,42,48,32,45,35,29,30,20,16,15,13,12,14,13,12,11,2,0,3,3,10,7,8,14,15,16,14,14,17,19,22,28,27,29,25,30,37,29,27,21,24,20,16,17,16,12,6,8,9,5,3,1,0,0,0
2022-04-09 17:00:00,0,0,1,4,6,7,0,2,6,11,15,16,18,24,24,23,23,26,24,27,35,42,44,43,42,43,39,31,31,31,31,29,34,28,20,23,19,21,14,9,4,4,7,11,11,21,25,24,21,20,20,19,22,29,32,33,39,45,41,35,32,33,30,28,23,20,12,11,0,9,3,8,7,6,2,0,0
2022-04-09 18:00:00,0,3,1,1,4,2,5,0,3,5,8,9,8,14,14,18,17,18,21,21,23,38,45,46,48,47,43,36,37,36,33,27,28,27,24,22,19,18,7,6,6,8,9,12,7,15,14,13,11,15,17,14,18,24,25,29,38,46,48,44,42,36,34,26,23,16,11,9,13,0,9,8,6,1,1,0,0
2022-04-09 19:00:00,1,2,0,4,0,6,1,0,2,6,6,7,7,10,4,13,0,19,16,19,16,23,27,28,23,25,24,23,25,23,21,20,17,18,15,11,12,15,2,1,4,5,7,10,10,11,15,14,13,10,12,12,19,20,20,17,20,26,25,23,18,15,14,17,15,9,6,8,7,8,7,4,2,3,2,0,0
2022-04-09 20:00:00,0,0,1,0,4,5,4,4,5,3,3,4,2,4,5,10,11,12,11,11,11,24,12,14,12,22,20,18,21,15,19,16,18,12,19,17,16,15,5,2,3,3,6,7,7,10,15,16,14,10,10,11,12,19,18,14,15,22,20,20,18,17,16,11,9,8,5,6,5,1,4,3,3,2,1,0,0
2022-04-09 21:00:00,0,0,0,2,2,3,0,0,0,0,4,3,4,10,5,10,11,12,11,16,19,19,14,0,15,16,15,14,16,18,19,18,14,14,11,12,8,6,9,5,5,4,5,6,1,13,13,13,13,10,9,10,12,13,14,16,17,27,28,27,19,18,13,14,12,11,4,4,3,3,2,3,1,2,1,0,0
2022-04-09 22:00:00,0,0,0,0,3,4,0,1,0,6,5,4,5,4,6,9,10,11,11,11,10,14,23,13,22,15,20,19,21,20,22,20,18,14,13,14,13,10,5,2,2,0,5,5,4,7,3,8,7,5,7,8,13,15,17,19,18,17,18,17,11,17,16,14,14,12,7,6,3,5,4,3,2,1,0,0,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,6,7,7,8,6,7,8,0,9,0,10,0,14,13,11,15,14,15,11,5,9,8,3,0,5,3,9,10,0,11,11,13,11,12,16,15,28,30,28,25,15,36,35,29,27,28,24,15,12,9,7,5,4,3,2,3,0,2,0,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,1,1,2,0,2,1,0,6,5,5,7,5,4,5,4,5,4,0,5,0,0,0,0,0,6,9,10,11,12,12,9,10,9,10,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,2,0,1,2,3,0,0,1,4,0,3,2,2,8,6,0,3,7,8,7,0,0,7,6,7,10,11,13,11,12,13,12,12,14,13,12,5,1,5,4,7,8,9,8,5,7,6,5,5,3,4,2,3,3,2,1,0,4,3,2,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0
2022-04-10 06:00:00,0,1,1,0,0,0,0,0,0,0,2,3,1,3,2,4,5,5,4,5,4,5,5,0,0,4,4,4,0,5,6,0,7,11,12,11,9,8,5,1,4,5,7,4,5,9,4,10,8,7,9,2,5,9,4,0,3,4,7,3,5,2,2,2,4,0,3,2,1,0,0,1,0,0,0,0,0
2022-04-10 07:00:00,0,4,1,0,2,3,0,0,2,1,5,6,4,7,7,10,5,8,6,6,8,6,5,0,4,3,4,0,4,2,2,4,2,0,3,5,3,0,2,1,5,0,9,11,10,13,8,9,11,9,12,8,10,9,9,6,5,6,4,6,5,6,2,3,2,5,2,4,0,3,2,1,1,0,0,0,0
2022-04-10 08:00:00,0,1,2,3,3,0,1,2,0,2,4,6,9,5,12,14,0,8,7,7,5,7,6,0,5,2,5,6,0,5,4,6,5,5,6,4,2,2,1,1,6,6,7,10,11,12,12,16,18,18,14,11,10,13,11,11,9,9,8,8,6,5,7,5,6,6,4,0,3,2,3,0,2,1,1,0,0
2022-04-10 09:00:00,0,1,3,2,4,5,6,0,5,7,10,15,16,19,20,15,6,19,11,18,10,18,13,0,7,9,7,8,7,8,6,5,5,0,4,3,4,4,4,2,5,6,11,14,15,18,20,20,22,22,24,22,24,22,17,15,10,9,8,6,6,7,6,6,3,5,4,4,3,2,1,0,0,0,0,0,0
2022-04-10 10:00:00,0,0,1,5,2,6,4,2,4,5,6,8,9,13,15,20,25,28,27,23,21,17,19,0,19,13,8,7,6,7,8,9,14,10,5,6,5,5,4,1,3,3,7,8,11,18,21,24,25,26,23,21,23,24,23,22,19,13,12,10,9,10,9,9,8,6,9,5,0,0,4,2,5,0,0,0,0
2022-04-10 11:00:00,0,2,4,7,3,5,8,0,10,9,11,11,8,15,20,28,30,32,30,31,27,23,17,16,16,14,11,7,8,10,8,9,10,11,9,8,5,4,2,2,3,5,8,13,13,17,17,21,22,25,26,24,23,24,24,22,19,12,13,10,9,8,7,5,4,5,3,4,0,5,2,2,3,0,0,0,0
2022-04-10 12:00:00,4,0,0,3,6,8,9,8,9,9,16,17,20,22,24,31,31,34,22,22,27,24,25,24,25,24,17,14,16,16,20,20,22,19,16,16,14,13,6,4,9,11,21,18,19,24,25,24,18,26,23,27,27,22,27,27,24,28,28,23,7,14,13,12,11,10,7,6,0,7,6,5,3,2,0,0,0
2022-04-10 13:00:00,0,0,2,4,5,4,6,0,3,8,14,21,19,18,16,20,16,21,28,25,24,21,17,24,12,20,23,21,20,23,20,10,18,17,12,7,11,9,8,4,6,6,13,12,14,21,26,35,36,38,39,41,42,39,30,31,32,27,31,31,20,21,17,19,15,13,16,17,2,0,2,10,8,2,0,0,0
2022-04-10 14:00:00,0,0,1,3,5,4,6,6,6,5,11,10,13,15,12,19,20,20,21,19,17,23,27,24,22,20,17,11,14,16,17,16,16,11,19,15,11,8,7,6,9,7,9,13,7,16,21,21,24,27,25,26,32,35,35,39,22,28,28,25,23,22,20,18,13,12,11,8,9,7,5,4,2,2,1,0,0
2022-04-10 15:00:00,0,1,2,3,5,0,6,0,3,9,10,10,12,14,15,21,20,20,21,21,24,33,37,39,35,36,33,23,22,24,26,23,20,21,18,15,11,13,5,0,9,8,17,20,20,19,20,18,20,21,21,21,24,27,30,33,32,30,32,30,22,21,22,21,20,13,11,9,0,0,9,4,3,1,0,0,0
2022-04-10 16:00:00,0,0,2,2,5,6,0,8,9,11,14,16,17,12,13,14,15,17,18,25,28,29,42,30,44,32,41,34,36,27,29,27,24,23,15,13,12,9,5,4,7,6,11,9,10,16,17,14,19,18,19,18,22,25,27,29,30,31,32,29,24,23,24,21,19,14,9,7,2,7,6,4,3,1,1,0,0
2022-04-10 17:00:00,0,0,1,0,2,1,3,4,5,6,8,9,11,14,14,11,13,13,15,20,26,26,28,28,28,31,29,21,26,31,29,30,29,26,17,12,15,14,7,5,4,5,11,10,12,19,16,15,14,19,19,22,23,28,27,30,29,27,30,28,26,27,26,29,23,25,16,10,9,7,3,4,3,0,0,0,0
2022-04-10 18:00:00,0,1,2,2,5,4,0,5,1,13,15,0,13,7,8,11,11,12,12,16,19,23,23,27,18,27,26,23,18,21,24,21,22,22,15,14,10,8,5,1,5,0,4,1,9,7,10,11,10,11,10,9,9,12,12,13,32,36,37,35,34,33,35,34,32,27,18,8,8,4,6,4,3,4,3,0,0
2022-04-10 19:00:00,1,0,1,5,6,7,5,2,5,9,9,6,9,8,10,15,15,16,16,23,21,23,28,0,26,0,21,20,21,24,26,24,22,21,19,20,16,12,6,3,2,1,5,4,8,9,8,8,9,7,6,8,10,8,13,14,16,23,26,24,22,22,21,19,15,13,7,8,4,2,0,1,3,2,0,0,0
2022-04-10 20:00:00,0,1,1,0,3,0,0,0,0,5,4,0,6,8,7,11,12,14,17,18,16,19,21,14,17,25,17,21,23,20,21,19,19,17,16,14,12,10,4,4,2,2,8,9,9,9,11,10,8,9,7,10,12,12,11,15,17,18,18,14,16,16,14,16,10,8,5,6,3,2,1,1,0,0,0,0,0
2022-04-10 21:00:00,0,0,1,1,0,0,0,4,10,27,36,37,38,40,40,32,33,26,32,29,31,30,31,21,29,12,22,29,33,27,26,23,20,23,19,16,16,15,15,5,3,1,4,5,4,6,7,8,5,8,7,3,12,13,12,14,15,16,17,14,12,13,13,12,9,7,4,8,18,16,12,5,2,2,1,0,0
2022-04-10 22:00:00,0,0,1,3,5,0,6,1,0,8,5,5,1,6,4,8,8,6,26,28,5,6,29,0,28,0,18,26,25,22,25,24,21,20,17,12,10,11,8,9,4,0,0,2,2,4,1,1,2,4,5,7,8,0,10,6,12,12,9,13,12,12,9,10,8,7,5,3,0,2,0,1,2,0,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,10,0,11,12,15,0,15,17,0,0,0,16,14,16,16,19,17,12,0,11,8,7,4,5,2,1,2,7,10,8,7,7,6,4,9,10,6,16,18,18,19,22,25,17,16,14,15,12,12,10,9,6,5,0,3,0,0,0,0,2,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,1,0,0,1,3,0,2,0,0,6,13,13,11,8,10,7,11,7,8,5,4,3,3,1,3,5,6,8,12,12,13,14,17,14,15,15,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,3,4,5,4,1,2,0,2,5,6,10,10,13,15,12,8,6,9,9,9,8,7,6,8,9,11,14,9,11,15,13,16,18,17,14,14,5,3,4,3,7,9,11,12,14,15,16,15,16,0,16,15,15,0,0,14,4,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,1,1,1,1,3,2,0,3,4,5,6,9,12,9,10,10,12,6,7,6,7,8,0,7,7,6,7,3,7,9,5,5,6,8,4,8,7,4,4,10,5,11,14,17,19,24,29,23,24,25,26,28,30,22,21,20,18,20,17,16,9,11,12,7,9,7,4,6,0,6,4,5,3,1,0,0
2022-04-11 07:00:00,1,0,2,4,5,6,8,6,3,9,13,19,23,29,31,31,30,28,28,24,22,20,18,0,12,11,10,6,7,7,0,8,7,6,6,4,3,3,4,3,23,29,38,33,31,38,43,53,53,55,60,59,61,59,43,42,41,47,33,26,20,16,16,17,14,15,21,20,16,18,23,24,19,14,1,0,0
2022-04-11 08:00:00,0,1,4,10,14,5,15,13,6,14,16,25,29,41,46,46,47,47,40,37,31,49,51,48,26,17,12,10,11,14,15,14,15,13,15,11,11,7,3,3,20,21,31,43,46,49,50,56,55,57,64,64,65,62,58,55,54,49,50,36,31,29,29,30,30,32,38,49,14,50,50,44,33,16,1,0,0
2022-04-11 09:00:00,0,3,0,2,4,6,2,0,7,7,15,22,22,23,25,28,28,26,22,20,20,20,18,17,16,12,10,7,5,5,7,10,8,7,6,7,7,6,4,3,8,11,19,36,40,45,50,57,56,57,56,55,53,52,52,50,48,32,32,24,22,22,22,16,11,15,15,18,16,12,16,13,10,5,1,0,0
2022-04-11 10:00:00,0,2,0,4,5,5,6,0,6,7,10,11,14,15,15,18,19,26,22,15,15,12,11,0,10,11,11,8,5,6,6,3,7,7,5,3,4,7,3,2,4,3,10,11,14,19,20,22,25,29,30,19,30,33,29,29,29,27,27,18,14,12,13,12,11,10,13,15,5,8,8,7,6,2,0,0,0
2022-04-11 11:00:00,0,0,1,1,4,6,5,4,5,6,9,9,10,11,12,13,14,14,12,14,15,14,15,6,13,21,17,13,10,13,12,11,12,14,10,9,7,7,3,3,7,5,8,11,11,19,24,24,24,22,18,16,21,24,19,17,18,16,17,14,12,10,10,7,9,6,7,8,7,13,12,11,6,2,0,0,0
2022-04-11 12:00:00,0,1,3,5,0,2,2,3,2,3,5,7,11,8,14,16,16,17,15,15,16,13,14,0,11,13,13,9,9,11,10,4,7,8,8,8,8,8,6,4,4,4,9,10,13,8,12,13,15,20,20,19,18,20,22,20,18,22,22,18,14,15,14,17,10,8,8,6,0,3,1,6,3,0,0,0,0
2022-04-11 13:00:00,0,2,2,3,7,6,7,5,4,6,10,10,11,13,15,17,16,18,19,19,17,18,20,0,18,16,15,14,16,13,12,11,10,9,9,7,4,5,4,4,8,7,10,12,12,16,17,19,18,17,18,21,20,22,22,23,26,28,27,20,16,16,14,10,10,9,6,8,6,5,4,3,2,1,0,0,0
2022-04-11 14:00:00,0,0,2,3,7,9,4,5,6,11,13,14,12,10,10,13,13,16,15,18,14,18,20,10,19,20,21,20,20,20,21,19,18,18,12,13,9,7,4,4,4,5,7,8,9,13,15,12,14,13,14,15,15,19,21,21,14,19,24,18,16,11,11,13,9,9,7,5,0,1,4,1,0,2,0,0,0
2022-04-11 15:00:00,0,1,2,1,3,6,6,3,7,8,10,10,4,10,8,11,13,18,18,16,19,19,22,0,19,19,17,22,23,23,23,24,24,21,17,16,13,11,5,4,3,2,8,9,6,11,9,12,16,17,14,18,19,24,29,31,32,37,38,36,38,30,29,27,24,18,12,9,7,8,7,6,2,1,5,0,0
2022-04-11 16:00:00,0,1,11,14,17,16,13,10,14,19,15,12,15,17,14,19,25,27,27,34,43,40,41,25,26,26,41,36,33,31,22,30,29,22,18,17,13,12,8,7,4,2,6,11,11,13,9,10,22,15,16,18,17,24,26,29,31,26,28,25,21,19,17,16,12,11,7,6,6,3,5,3,2,1,1,0,0
2022-04-11 17:00:00,0,2,3,6,10,13,16,7,9,17,14,16,21,25,26,30,33,47,46,45,43,39,51,40,52,50,46,35,34,32,34,34,34,33,34,27,22,21,10,8,8,7,8,9,8,13,15,16,15,18,18,16,18,20,22,23,24,31,31,31,26,27,26,24,21,15,14,13,2,10,10,6,3,0,1,0,0
2022-04-11 18:00:00,1,2,8,15,24,25,27,23,21,26,20,25,23,27,27,33,32,37,35,43,60,59,61,43,64,65,49,39,40,38,39,34,28,24,19,18,19,14,7,5,7,8,8,11,11,13,14,17,16,15,15,16,22,25,27,32,45,53,56,55,48,43,38,30,20,13,9,9,4,8,5,5,2,3,2,0,0
2022-04-11 19:00:00,0,1,3,7,17,18,19,15,9,18,14,15,13,17,23,29,33,37,37,34,34,35,37,0,38,36,35,31,29,33,34,28,28,24,21,18,18,12,9,4,5,8,5,4,8,9,13,14,7,13,13,12,17,19,26,23,27,32,31,29,33,31,30,24,20,14,8,6,4,4,5,3,4,3,2,0,0
2022-04-11 20:00:00,1,2,2,5,10,11,3,10,11,9,11,10,6,11,8,9,15,19,17,27,28,26,23,10,23,26,24,22,24,21,22,21,20,13,14,13,13,10,8,6,3,5,5,6,6,5,7,7,8,7,10,8,19,20,18,12,13,14,13,14,13,11,20,17,16,13,8,8,7,0,6,5,3,2,1,0,0
2022-04-11 21:00:00,0,0,1,2,6,6,7,4,5,8,9,5,10,9,14,11,14,18,14,17,19,22,24,25,24,25,23,25,26,19,17,17,17,15,11,10,7,5,7,5,5,4,2,2,2,5,6,6,5,8,9,9,10,11,13,17,21,22,23,19,17,15,11,11,9,8,5,6,2,5,1,3,4,2,0,0,0
2022-04-11 22:00:00,0,1,1,2,6,6,0,7,8,9,9,6,7,10,8,10,11,13,15,13,14,17,21,12,22,21,20,18,19,25,22,22,21,20,19,16,14,13,8,7,4,2,7,10,9,11,12,15,14,15,12,9,12,13,15,16,18,19,19,20,19,16,17,17,11,9,7,5,3,5,4,3,0,0,0,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,0,9,0,11,12,0,0,10,13,12,14,18,20,18,11,10,10,6,8,7,4,5,1,2,8,9,11,14,15,14,12,13,16,13,15,15,15,17,14,16,16,18,14,12,9,8,6,6,2,1,0,1,2,0,0,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
