Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월5동주민센터.신월중학교,4_신화중학교,5_강서구청소년상담복지센터,6_화곡역,7_화곡본동시장,8_한국폴리텍1.서울강서대학교,9_우장초등학교,10_강서구청.한국건강관리협회,11_하이웨이주유소.KC대학교,12_등촌중학교.한국임업진흥원,13_영일고등학교.강서도서관,14_아이파크아파트.백석중학교.실로암안과,15_등촌2동주민센터.등촌동대림아파트,16_대일고교.임광아파트.배광교회,17_용문사.시립화곡청소년센터,18_목동사거리,19_목동역.홍익병원,20_목동7단지,21_목동대학학원,22_오목교역.동신한방병원,23_관악고등학교,24_양평신동아아파트,25_교보앞,26_당산동진로아파트,27_김안과병원,28_영등포시장,29_영등포시장로터리방면,30_신길역,31_신길역1호선,32_신길새마을금고,33_대방역,34_현대아파트,35_KT동작지사,36_동작구청정문,37_동작구청.노량진초등학교앞,38_장성교회,39_동작문화복지센터.동작보건소,40_상도노빌리티아파트,41_상도시장,42_상도동중앙하이츠빌.상도전통시장,43_숭실대입구역,44_봉현초등학교,45_성현동동아아파트,46_봉원중학교.행운동우성아파트,47_봉천사거리.봉천중앙시장,48_봉천사거리,49_낙성대입구,50_행운동주민센터,51_봉천사거리.봉천중앙시장,52_봉원중학교.행운동우성아파트,53_관악푸르지오아파트,54_봉천고개.관악현대아파트,55_숭실대입구역,56_상도동중앙하이츠빌.상도전통시장,57_상도시장,58_상도노빌리티아파트,59_동작문화복지센터.동작보건소,60_청화병원,61_동작구청.노량진초등학교앞,62_노량진수산시장.CTS기독교TV,63_현대아파트.유한양행,64_대방역,65_신길새마을금고,66_신길역,67_영등포로터리,68_영등포시장입구,69_김안과병원,70_당산동진로아파트,71_양남동로타리,72_양평1동주민센터,73_관악고등학교,74_오목교역.동신한방병원,75_목동대학학원,76_목동7단지.종로학원,77_목동역.홍익병원,78_홍익병원목동관,79_목동사거리,80_영도중.강서고입구.기아양서대리점,81_목동시장.대일고교.배광교회,82_목동성원아파트,83_목3동주민센터.현대아이파크.실로암안과,84_목3동시장.강서도서관,85_등촌중학교백석초등학교,86_강서구청사거리.서울디지털대학교,87_강서구청.한국건강관리협회,88_우장초등학교,89_한국폴리텍1.서울강서대학교,90_화곡본동시장,91_화곡역,92_화곡푸르지오,93_신화중학교,94_신월5동주민센터.신월중학교,95_신월중학교입구,96_외발산신광명마을,97_강서면허시험장.메이필드호텔,98_외발산신광명마을,99_외발산동차고지(가상)
2022-03-14 12:00:00,0,6,8,6,5,7,8,10,10,11,13,7,12,12,14,13,16,18,18,18,15,10,16,16,12,12,10,11,10,14,9,8,4,9,6,11,12,11,10,9,9,8,10,6,7,6,4,4,1,6,6,7,7,7,8,9,7,7,13,10,9,9,8,11,10,9,8,6,6,6,7,7,8,10,13,10,14,16,14,15,14,15,14,13,12,11,12,11,9,8,7,7,5,6,5,1,0,0,0
2022-03-14 13:00:00,0,2,3,5,8,8,8,7,9,12,11,8,9,9,11,6,11,14,15,14,10,11,11,15,10,17,13,12,14,0,15,17,18,16,16,21,20,19,17,15,16,15,19,13,10,7,5,3,3,4,10,9,9,10,11,13,14,14,13,15,11,11,11,13,13,12,10,9,12,10,7,8,6,6,7,9,9,7,6,10,8,5,8,8,8,7,8,6,6,11,6,4,3,2,2,0,0,0,0
2022-03-14 14:00:00,0,4,5,29,27,29,13,10,9,9,11,9,8,7,8,6,8,7,11,11,12,12,11,11,13,12,10,13,12,9,12,11,10,9,0,9,11,13,9,9,6,6,5,3,4,1,0,2,3,4,6,6,5,2,7,14,13,12,10,8,8,7,6,5,7,6,5,4,7,8,10,14,17,18,15,13,17,14,13,11,11,8,10,9,7,5,5,5,3,6,5,3,4,3,2,1,2,0,0
2022-03-14 15:00:00,0,3,4,9,9,8,8,8,7,11,12,12,9,15,7,14,13,16,17,16,15,13,12,11,9,8,12,13,11,13,13,12,13,7,8,8,9,9,7,8,7,6,7,6,4,2,2,2,1,3,7,10,10,9,10,11,8,10,8,10,12,11,10,4,9,8,9,10,13,9,13,12,14,12,12,13,16,15,13,13,11,11,12,12,12,11,10,11,11,7,6,6,3,2,0,1,0,0,0
2022-03-14 16:00:00,1,3,9,9,9,9,8,8,7,8,11,9,11,14,18,38,38,37,35,22,16,17,18,18,16,12,12,12,6,11,8,11,11,10,7,15,16,15,11,8,9,7,8,6,5,1,2,3,1,8,6,6,7,7,11,13,8,10,12,11,12,11,11,11,16,17,15,17,14,12,11,13,12,11,13,15,20,17,12,11,9,12,11,13,14,15,16,17,18,16,12,9,7,4,3,2,1,0,0
2022-03-14 17:00:00,1,10,10,10,11,6,8,9,8,15,8,14,11,9,12,17,18,20,19,19,22,17,19,18,23,22,22,21,23,24,20,16,16,15,14,17,15,13,13,12,11,10,15,13,11,10,7,4,3,5,8,9,10,14,19,18,16,18,20,23,24,24,22,18,23,26,19,16,17,17,17,20,20,18,22,23,30,27,28,29,23,23,19,18,16,20,15,15,14,12,8,2,1,2,1,0,0,0,0
2022-03-14 18:00:00,3,7,15,17,19,17,16,14,16,20,21,27,32,28,25,23,17,17,15,14,13,16,17,12,21,21,21,20,19,23,22,22,20,20,26,32,30,29,27,26,22,19,23,20,17,12,4,3,4,10,14,13,16,16,20,21,21,24,26,30,25,22,20,20,22,21,22,21,22,20,27,33,33,31,38,39,41,33,25,22,21,18,20,22,23,22,18,18,15,12,12,10,7,4,3,0,0,0,0
2022-03-14 19:00:00,1,10,10,6,7,10,10,9,9,9,13,10,18,15,12,10,8,10,8,9,8,11,11,5,12,14,17,16,18,17,11,17,16,14,15,21,20,20,16,15,13,12,18,15,14,11,4,2,3,4,5,10,9,7,9,9,7,7,11,12,9,12,14,18,20,18,17,7,14,14,16,13,17,16,15,16,31,19,16,15,18,16,16,18,16,15,13,10,8,5,14,10,4,2,1,0,1,0,0
2022-03-14 20:00:00,0,2,2,3,2,5,6,8,3,11,4,9,11,12,9,7,8,9,8,7,12,16,15,16,17,20,20,21,22,24,24,20,18,13,9,20,20,19,18,17,14,13,10,9,7,3,3,2,0,2,10,9,7,5,7,7,9,9,9,8,10,9,7,9,11,10,10,0,9,10,11,12,11,13,17,20,24,20,18,16,15,14,9,13,12,9,7,7,5,5,7,6,4,5,4,1,0,0,0
2022-03-14 21:00:00,0,3,3,4,3,7,10,10,8,9,9,10,10,7,5,4,4,5,6,10,11,11,8,8,6,8,8,7,9,10,9,7,6,11,9,12,11,12,11,10,9,8,12,10,10,5,2,2,4,2,13,8,14,12,10,9,9,10,9,12,0,19,17,10,15,15,6,12,14,12,11,5,11,10,12,15,17,16,15,12,11,11,12,9,9,8,7,8,7,7,6,6,3,5,4,1,0,0,0
2022-03-14 22:00:00,0,1,3,3,5,5,4,5,5,6,0,5,7,5,0,4,5,4,5,7,9,10,8,11,10,8,9,10,12,7,8,11,10,9,4,13,4,11,13,6,11,7,7,4,3,2,3,2,2,5,11,9,10,12,12,12,12,13,10,10,10,13,13,8,12,13,13,11,11,12,13,13,14,12,14,17,17,16,14,14,15,9,14,9,13,11,8,5,7,4,4,3,1,1,0,0,1,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,6,0,0,0,0,10,9,17,18,17,16,15,15,16,16,17,12,11,4,12,6,5,4,4,2,3,1,3,1,7,6,3,5,6,5,6,0,4,0,0,2,3,6,5,7,9,8,2,4,0,9,6,8,9,10,7,6,9,9,8,6,5,6,6,7,6,5,3,3,6,5,3,2,1,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,4,7,4,10,17,24,26,25,32,30,29,34,32,30,33,35,36,36,28,27,30,27,22,22,18,16,14,1,13,11,9,7,5,4,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,1,4,5,5,3,4,5,6,7,6,4,9,6,11,12,14,14,13,6,12,12,13,9,6,4,6,5,2,4,4,5,6,3,5,4,3,2,3,4,3,1,4,6,7,5,3,2,1,7,5,5,9,8,8,12,13,12,16,18,19,19,21,23,26,26,21,16,13,10,5,10,9,7,7,0,5,4,5,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,0,0,3,7,6,8,6,7,6,6,6,5,6,7,7,8,9,10,9,9,10,11,10,7,7,6,8,2,5,9,8,8,3,6,5,2,4,3,7,7,6,6,7,6,3,3,2,1,0,2,3,6,9,10,7,8,7,6,9,9,8,7,7,6,6,8,9,9,5,5,4,0,5,6,5,6,5,6,7,4,6,5,5,8,6,7,6,5,6,7,6,7,2,6,3,2,0,0,0
2022-03-15 07:00:00,0,1,19,34,26,15,16,15,20,15,18,17,16,21,26,28,43,45,24,22,23,25,25,24,21,20,17,18,14,19,15,17,11,11,11,9,7,6,7,8,10,8,8,4,6,5,3,4,4,8,8,21,19,25,28,33,35,37,37,37,35,27,25,28,30,18,15,16,14,13,12,10,12,14,14,14,14,13,11,19,17,20,21,14,11,12,11,14,25,31,30,8,13,11,12,6,3,1,0
2022-03-15 08:00:00,0,4,19,26,28,18,19,20,21,20,20,18,15,19,30,33,46,48,35,34,29,27,22,21,21,18,19,14,18,18,17,17,11,17,18,17,18,13,13,15,13,13,10,11,7,9,6,4,3,5,11,17,24,24,20,24,25,27,31,33,28,26,25,26,30,31,28,23,21,17,13,13,14,13,11,10,14,12,16,17,21,27,27,25,19,16,16,15,17,30,32,28,10,10,8,5,2,0,0
2022-03-15 09:00:00,0,2,7,8,11,9,6,6,6,13,15,16,15,21,21,20,23,22,20,19,16,17,16,15,14,13,14,16,17,14,16,15,13,14,10,23,22,21,20,21,19,16,7,8,7,8,3,2,1,7,8,11,19,17,12,14,13,15,20,21,20,14,18,17,19,17,13,10,12,12,10,9,11,11,9,11,12,11,11,16,19,20,23,24,18,13,10,11,11,8,7,7,4,5,4,1,0,0,0
2022-03-15 10:00:00,0,4,4,6,5,6,8,11,10,16,10,9,11,11,13,13,16,18,17,17,13,17,15,12,11,10,13,11,7,7,10,7,9,13,16,20,18,17,16,20,19,16,8,10,7,11,8,3,2,3,5,5,5,6,8,8,9,11,12,15,16,18,17,16,17,17,13,11,7,8,9,7,10,7,9,10,11,10,7,9,10,8,10,11,10,9,9,10,7,11,8,8,0,5,4,3,0,0,0
2022-03-15 11:00:00,0,2,3,4,7,7,6,7,10,7,9,11,15,14,16,11,16,23,24,19,12,19,9,18,12,20,17,9,17,19,17,16,11,18,11,18,14,17,13,12,11,9,7,6,6,7,4,1,1,3,5,8,10,9,10,11,10,13,11,12,11,9,11,7,11,13,13,12,9,10,9,9,10,10,10,7,9,6,7,6,7,8,9,8,9,7,7,5,7,6,7,4,3,3,1,0,1,0,0
2022-03-15 12:00:00,0,8,11,12,5,11,7,10,11,12,12,12,12,13,14,13,16,16,14,13,13,13,14,10,13,11,9,10,9,12,9,12,11,10,12,14,13,11,12,11,10,9,9,8,6,4,3,2,2,4,10,11,14,14,14,15,16,14,15,16,15,11,11,12,11,14,8,16,17,16,15,10,12,8,10,8,12,7,11,12,13,12,15,11,9,7,10,10,9,8,8,7,4,6,5,3,1,0,0
2022-03-15 13:00:00,0,4,5,4,4,7,10,10,9,11,7,8,6,10,15,16,19,21,21,20,7,9,8,10,5,7,8,10,11,9,8,9,8,8,9,12,11,12,10,10,8,9,9,8,9,8,4,2,3,4,5,12,6,12,13,15,9,17,19,20,20,19,17,14,18,14,14,12,13,10,11,11,10,9,9,11,16,8,12,10,10,11,13,13,13,11,8,8,10,6,10,11,8,5,5,3,0,0,0
2022-03-15 14:00:00,0,5,5,5,8,6,6,8,4,10,11,10,9,10,14,15,17,14,15,10,18,19,15,14,15,13,14,16,20,21,19,14,12,14,13,14,13,15,15,14,12,11,9,10,11,10,3,2,2,1,6,7,8,10,8,10,11,11,10,13,9,11,9,13,15,15,14,13,14,13,13,12,13,14,16,11,11,9,13,13,11,11,13,12,11,10,9,8,8,6,7,6,5,4,3,2,3,0,0
2022-03-15 15:00:00,0,9,11,16,17,18,9,10,12,14,18,18,25,10,9,8,12,11,13,12,11,10,10,10,11,9,9,7,10,11,9,13,12,15,16,20,16,18,21,10,17,11,14,13,9,7,4,3,2,4,7,8,10,12,11,12,14,16,16,17,15,15,17,20,16,15,15,15,17,17,17,17,18,19,21,17,24,19,13,13,13,15,15,18,19,16,13,12,8,12,8,7,4,3,1,0,1,0,0
2022-03-15 16:00:00,1,5,11,13,13,13,9,9,8,14,10,14,13,29,29,32,34,34,29,24,14,11,12,11,15,14,17,15,15,15,15,16,13,14,16,17,19,18,18,20,19,15,22,21,14,12,6,3,2,6,17,13,10,8,16,15,12,14,14,15,11,13,13,16,16,17,16,11,14,12,12,12,13,13,14,17,23,22,21,20,19,20,17,16,15,14,13,12,9,8,8,5,2,1,5,3,1,0,0
2022-03-15 17:00:00,1,8,9,11,11,17,18,21,20,14,16,17,26,28,29,28,30,28,26,21,19,19,20,22,21,22,18,19,21,22,22,22,18,19,17,25,25,27,26,31,30,28,27,26,24,14,6,4,3,4,9,11,12,13,17,13,14,11,11,13,12,18,14,16,15,19,20,19,22,23,22,26,20,25,36,36,44,38,32,30,24,25,21,20,21,16,11,12,10,9,10,7,4,3,2,1,1,0,0
2022-03-15 18:00:00,3,8,10,11,12,14,15,14,19,22,24,23,27,24,24,21,23,25,26,21,27,26,22,23,32,33,35,35,37,40,41,38,38,35,34,43,45,43,38,34,32,27,26,19,16,11,7,6,3,10,16,21,22,18,16,17,15,16,18,22,18,23,22,19,21,20,21,20,22,16,27,30,26,20,26,29,32,25,24,22,20,21,19,22,22,22,20,21,20,14,14,11,9,6,4,1,1,0,0
2022-03-15 19:00:00,0,10,11,12,13,13,13,11,11,15,16,11,14,12,7,11,10,8,13,10,10,10,11,13,20,20,19,11,25,26,25,25,21,19,14,31,22,30,24,24,22,26,25,18,18,20,14,5,6,6,21,27,29,29,22,21,21,18,19,21,20,19,16,19,18,17,16,19,20,19,20,17,21,18,21,24,44,39,26,23,21,19,15,21,19,10,14,10,8,6,11,7,6,3,1,0,0,0,0
2022-03-15 20:00:00,0,2,4,5,6,7,11,9,8,9,9,9,11,10,7,7,7,9,9,8,12,11,9,11,12,13,15,18,20,19,20,21,18,17,18,24,24,28,25,25,22,14,20,12,9,7,2,2,3,4,8,9,11,6,9,4,9,11,13,10,10,12,14,14,10,10,8,7,9,11,12,13,13,13,15,15,15,14,14,12,12,10,12,14,12,10,8,8,8,7,5,2,4,3,0,1,0,0,0
2022-03-15 21:00:00,1,2,3,0,3,8,9,7,6,7,4,6,6,7,6,4,3,5,7,6,10,13,12,14,16,11,12,9,11,10,11,11,11,14,13,15,17,17,15,14,12,13,11,8,5,3,2,1,4,3,11,8,5,5,6,7,6,6,5,5,6,5,7,6,5,9,9,11,12,12,10,9,10,10,11,13,25,11,12,11,12,10,8,8,8,7,9,7,6,4,4,5,3,2,0,0,0,0,0
2022-03-15 22:00:00,0,0,1,2,2,4,7,8,6,7,0,3,7,7,3,8,6,5,5,10,12,17,17,17,17,16,18,20,23,17,20,17,16,15,14,26,28,18,26,26,23,18,17,10,8,6,3,3,4,5,14,13,9,9,10,13,14,10,9,11,12,14,7,13,12,11,12,13,12,11,10,9,12,10,17,26,28,26,25,25,21,18,16,19,14,13,12,11,9,8,6,6,4,2,1,0,0,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,5,0,6,6,7,12,11,12,14,10,13,3,16,14,13,11,10,8,6,4,3,0,4,0,1,2,2,6,7,6,5,5,7,6,6,2,5,4,6,12,13,13,12,12,11,12,6,13,12,13,12,13,13,21,17,19,18,10,9,9,8,5,7,6,5,5,5,6,1,5,2,3,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,1,4,4,6,12,19,22,23,27,27,28,30,32,29,31,30,34,33,27,22,25,24,23,22,21,15,14,12,10,5,8,7,6,5,0,4,0,5,0,0,6,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,1,3,5,4,5,3,5,7,7,6,7,6,9,11,14,13,12,10,10,7,10,9,8,8,7,7,8,5,8,5,8,9,8,9,8,7,3,5,6,7,6,4,5,10,8,3,1,2,6,5,7,12,11,13,15,10,13,14,16,17,17,18,20,22,21,17,16,15,13,0,11,10,7,8,0,6,6,8,9,12,13,14,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,0,0,7,11,9,5,4,4,4,6,7,2,7,8,9,11,14,12,11,9,8,8,9,10,10,6,9,3,7,5,6,6,5,4,4,5,3,4,4,1,3,4,3,2,1,2,1,1,0,3,4,4,8,9,6,9,8,10,10,10,11,8,10,9,10,10,9,8,7,8,7,5,6,9,8,9,10,0,11,13,9,9,8,8,14,11,7,8,8,5,4,3,2,2,1,1,0,0,0
2022-03-16 07:00:00,0,3,25,32,24,14,15,15,17,13,17,17,16,17,24,24,33,35,26,22,20,22,22,23,22,18,16,11,14,12,11,12,8,13,7,10,9,9,12,11,10,17,16,15,14,11,4,1,1,3,3,8,14,21,21,23,22,25,26,28,23,16,16,17,20,20,20,20,19,18,17,17,16,18,15,23,33,34,33,32,20,22,13,10,9,8,9,16,20,14,15,7,7,7,4,3,1,0,0
2022-03-16 08:00:00,0,3,17,25,27,31,33,31,23,24,24,21,23,27,27,28,28,40,28,28,25,26,23,25,20,19,19,20,20,19,18,20,18,15,13,13,14,14,12,14,15,14,16,18,18,16,5,2,3,7,8,16,19,19,18,16,19,17,24,37,38,37,37,42,45,41,37,34,23,16,14,13,12,10,10,10,17,17,15,15,17,19,23,22,19,17,17,20,27,26,25,20,10,7,6,5,2,0,0
2022-03-16 09:00:00,0,2,6,11,14,12,8,10,10,14,16,13,17,18,19,22,26,30,24,21,18,15,14,13,12,10,11,12,8,11,12,12,12,11,11,13,11,11,11,13,12,10,13,10,9,7,6,2,3,6,6,8,10,17,11,14,14,13,15,16,15,19,17,20,20,18,15,12,15,13,11,13,14,9,9,6,9,8,9,19,19,22,22,16,13,12,10,11,14,7,8,9,5,6,5,3,0,0,0
2022-03-16 10:00:00,0,4,3,4,6,7,10,12,14,13,13,0,13,14,16,16,22,16,19,17,14,13,12,15,16,17,15,12,11,14,13,13,11,12,12,14,13,13,12,12,11,8,8,9,7,7,6,1,2,4,9,12,12,11,9,9,12,11,11,11,10,8,13,11,14,15,14,13,9,13,9,11,10,9,10,9,8,7,6,6,7,4,10,11,8,8,7,6,8,5,8,8,6,6,4,1,0,0,0
2022-03-16 11:00:00,1,2,6,7,6,7,8,8,9,11,9,8,9,9,11,12,16,14,13,15,13,13,12,11,8,13,8,11,12,14,8,13,13,12,13,12,13,12,12,13,13,14,9,7,5,4,3,1,2,2,4,10,10,10,14,16,17,13,15,15,13,8,5,9,9,8,10,4,10,6,6,10,9,8,9,10,14,11,9,10,9,7,6,6,7,5,7,8,7,6,4,4,3,1,3,1,1,0,0
2022-03-16 12:00:00,0,13,12,14,13,10,13,13,10,14,13,11,10,12,11,13,13,14,12,11,10,14,11,10,9,10,11,10,15,12,11,12,9,8,5,10,9,11,8,7,6,6,9,6,4,4,4,1,2,3,6,6,7,7,8,9,8,7,11,16,15,14,13,13,14,13,14,12,14,11,12,11,9,8,9,10,10,9,11,10,9,10,12,13,12,14,14,12,10,11,11,10,8,6,4,6,1,0,0
2022-03-16 13:00:00,0,2,9,10,11,9,10,11,11,10,10,9,9,12,15,15,20,22,14,19,17,16,15,8,13,13,13,8,10,7,10,10,12,11,10,11,12,9,8,10,9,6,12,9,8,7,5,4,3,7,16,19,21,14,14,20,22,19,18,21,18,19,18,19,16,20,18,13,10,10,11,9,10,8,9,9,10,8,9,10,9,13,14,16,15,6,12,10,8,7,6,5,3,2,2,1,1,0,0
2022-03-16 14:00:00,0,8,7,26,25,21,10,9,12,17,19,18,15,20,21,19,20,20,15,14,13,12,7,6,11,10,9,8,9,7,0,8,9,9,6,12,9,13,12,12,10,9,15,12,9,5,4,1,2,6,13,14,16,14,18,11,13,12,11,13,12,12,12,11,13,12,11,11,12,13,13,12,13,13,11,9,15,13,11,10,8,12,15,12,10,10,12,3,9,7,10,9,6,5,8,7,3,0,0
2022-03-16 15:00:00,0,4,12,15,10,11,12,10,15,16,18,17,18,26,26,24,23,16,19,15,12,12,11,10,12,13,14,15,17,17,14,14,12,13,10,18,18,16,18,13,13,13,11,10,9,7,6,4,1,4,7,13,11,9,13,16,19,19,21,21,20,20,12,18,19,18,19,20,25,23,13,13,14,12,13,15,19,16,15,16,15,19,20,22,19,17,13,10,10,8,8,7,6,4,3,0,1,0,0
2022-03-16 16:00:00,1,4,6,8,9,8,8,9,9,14,11,10,14,13,15,29,31,29,30,20,17,14,12,12,12,11,12,14,20,21,18,18,19,21,21,25,21,22,18,19,14,11,12,9,8,8,6,3,2,4,5,10,11,11,15,17,18,18,18,16,15,16,15,14,14,21,20,16,23,23,23,26,25,19,22,21,17,13,14,13,12,13,11,15,14,12,10,8,9,6,10,9,6,5,4,1,2,1,0
2022-03-16 17:00:00,1,9,7,8,7,11,12,13,10,13,10,11,12,12,15,16,19,23,24,23,20,16,18,18,16,18,18,18,20,20,21,22,22,21,21,23,23,21,17,16,14,11,15,12,11,6,6,4,3,6,17,22,19,15,22,25,23,23,22,24,23,21,19,17,18,19,16,16,16,15,16,16,15,17,20,20,33,28,21,20,18,16,18,17,20,18,20,19,15,12,11,9,7,7,6,2,0,0,0
2022-03-16 18:00:00,2,10,12,7,10,14,20,17,17,21,22,25,23,22,18,20,22,20,19,21,20,18,18,17,26,27,30,28,30,28,29,28,27,25,25,46,46,46,40,40,41,30,36,26,19,12,8,5,10,12,27,26,24,19,18,16,18,18,16,18,19,19,16,16,18,20,17,16,21,25,25,25,24,26,33,36,44,36,27,22,22,25,22,24,21,19,20,23,18,14,16,14,8,3,3,1,0,0,0
2022-03-16 19:00:00,1,11,12,10,9,11,11,12,12,13,15,12,19,19,20,15,10,9,11,9,13,17,19,19,23,26,28,30,27,28,27,30,21,32,34,38,38,35,33,31,27,21,25,21,16,9,4,3,3,5,15,20,18,14,15,18,20,14,12,9,9,11,17,18,13,15,14,11,14,17,21,22,23,19,22,26,37,31,24,18,16,19,16,17,17,15,13,12,10,9,10,7,5,4,3,2,1,0,0
2022-03-16 20:00:00,1,3,5,3,3,10,10,9,8,7,7,4,8,7,6,8,9,12,12,11,8,8,9,9,10,10,12,13,14,9,12,10,9,8,7,12,9,11,11,13,10,12,16,10,6,6,3,1,2,3,8,9,7,6,8,6,7,8,5,8,6,7,9,5,7,6,5,4,7,8,9,9,12,13,16,17,30,23,17,15,12,8,8,8,6,6,8,8,7,7,13,10,7,2,0,0,0,0,0
2022-03-16 21:00:00,0,2,3,2,5,7,11,9,8,10,9,2,11,11,8,6,6,6,6,7,8,11,10,5,11,10,12,7,14,8,6,9,8,8,0,11,10,8,11,9,10,9,7,5,3,2,3,1,1,2,6,5,5,4,6,8,6,8,8,9,9,8,10,11,10,12,11,10,11,8,8,12,12,13,17,21,28,23,25,22,21,17,8,8,10,9,8,11,9,8,7,7,6,4,2,0,0,0,0
2022-03-16 22:00:00,0,7,0,1,8,9,8,7,6,6,7,5,9,10,10,9,4,4,7,11,14,20,19,18,21,20,19,20,22,11,18,15,15,14,15,21,21,20,18,22,21,18,15,12,5,3,2,2,3,2,6,3,7,2,8,6,0,8,9,8,3,16,15,14,12,12,11,11,13,14,14,13,14,11,16,20,29,27,23,22,21,18,17,17,13,13,11,9,8,6,7,6,5,3,1,0,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,3,2,3,5,4,5,8,11,14,16,20,21,23,16,18,18,19,22,22,21,22,23,21,17,14,11,10,5,7,2,1,2,17,19,15,10,13,14,13,9,11,13,4,14,12,11,9,7,10,11,4,11,11,9,9,11,13,15,19,19,18,17,13,10,2,12,5,10,7,5,2,1,3,2,0,0,0,0,0,0,0
