Unnamed: 0,1_개포동차고지(가상),2_구룡마을,3_개포우성6차아파트,4_도곡교회.인바디빌딩,5_능인선원앞,6_구룡사입구,7_국악고교사거리,8_삼호물산,9_원불교앞,10_양재역말죽거리.강남베드로병원,11_뱅뱅사거리.구영동중학교,12_역삼초등학교,13_신분당선.강남역4번출구,14_강남역,15_신논현역.구교보타워사거리,16_교보타워,17_영동시장논현역,18_신사역3번출구,19_신사역6번출구,20_신사중학교,21_광림교회.현대고등학교,22_현대아파트,23_압구정파출소,24_한양아파트.압구정로데오역,25_일지아트홀,26_영동고등학교현대아파트,27_강남구청역,28_강남보건소.강남구립국제교육원,29_한국토지주택공사앞,30_선정릉역.무형문화재전수회관,31_선릉역,32_진선여자중고등학교,33_역삼e-편한세상이아파트,34_한티역3번출구.서울강남고용노동지청,35_삼성아파트입구,36_농협대치지점,37_대치SKVIEW아파트.서울교회,38_대치동미도아파트,39_공무원아파트,40_대청역,41_마루공원,42_대청초등학교,43_일원1동주민센터,44_가락시장.헬리오시티,45_가락1동주민센터,46_가락시장.헬리오시티,47_일원주유소.삼성서울병원후문,48_삼성서울병원사거리,49_연금매점,50_대치아파트,51_은마아파트,52_은마아파트,53_은마아파트입구사거리,54_도곡초등학교,55_한티역2번출구.서울강남고용노동지청,56_한티역,57_도성초등학교,58_진선여자중고등학교,59_선릉역.선정릉정문,60_선정릉역.무형문화재전수회관,61_한국토지주택공사앞,62_강남보건소.강남구립국제교육원,63_강남구청역,64_영동고교앞,65_일지아트홀.압구정동노인복지센터,66_한양아파트.압구정로데오역,67_압구정파출소,68_현대아파트,69_광림교회.현대고등학교,70_신사중학교,71_신사역5번출구,72_신사역4번출구,73_논현역,74_반포동,75_신논현역.구교보타워사거리,76_강남역,77_수협서초지점,78_서초문화예술정보학교,79_양재역.양재1동민원분소,80_양재노인종합복지관,81_동원산업앞,82_구룡사,83_구룡사입구,84_능인선원앞,85_도곡교회.인바디빌딩.건너,86_구룡산입구,87_개포동차고지(종점가상)
2022-03-16 05:00:00,1,0,0,1,0,2,3,5,2,4,5,3,4,4,3,3,2,2,2,1,3,9,12,11,9,7,6,3,0,2,2,2,3,2,2,5,0,2,1,4,0,1,0,0,1,0,2,3,0,5,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,1,0,2,3,0,6,9,12,4,11,9,7,9,6,8,6,4,6,1,4,1,2,3,2,3,4,4,5,2,4,2,3,2,4,3,4,1,5,5,4,3,3,1,0,1,2,5,3,6,7,6,4,8,3,6,5,6,4,9,8,8,7,8,3,3,5,5,3,2,3,4,4,4,5,9,3,8,5,6,5,4,0,2,0,0,0,0
2022-03-16 07:00:00,1,1,3,4,0,5,8,12,13,13,13,16,14,15,22,22,26,26,23,21,15,10,5,5,9,7,0,10,11,13,10,9,14,12,7,8,4,9,9,5,4,3,1,0,4,14,19,20,22,24,23,18,25,22,21,22,17,10,11,7,9,12,9,7,6,5,7,6,5,7,6,9,22,22,37,36,27,27,30,21,6,3,2,2,0,1,0
2022-03-16 08:00:00,2,3,5,7,3,9,11,20,19,18,23,25,29,32,45,40,35,29,30,19,15,14,10,11,8,8,7,13,12,13,8,8,6,10,9,4,2,8,7,7,6,5,2,1,5,10,22,23,17,27,25,32,32,29,28,28,25,20,30,36,34,31,39,17,9,10,10,7,7,11,8,20,50,44,53,48,43,37,41,38,19,13,4,2,0,0,0
2022-03-16 09:00:00,1,2,1,6,5,4,8,13,15,12,13,14,19,26,28,27,31,25,27,10,7,14,12,12,7,17,13,14,12,10,7,6,7,9,8,6,5,5,5,4,3,1,1,0,3,5,11,10,10,8,13,12,13,14,12,18,20,14,27,23,22,20,30,23,11,7,8,9,7,10,10,10,23,21,20,17,13,14,17,13,8,5,4,2,1,0,0
2022-03-16 10:00:00,0,1,2,0,0,4,4,8,8,8,8,12,8,12,18,21,14,14,14,6,6,8,5,4,3,5,3,5,6,7,6,5,8,9,8,9,8,7,3,3,2,2,2,1,2,3,6,5,0,8,6,6,6,7,5,6,11,12,20,18,17,14,18,9,3,8,8,6,7,9,7,8,11,8,15,17,9,6,10,7,5,3,2,0,0,0,0
2022-03-16 11:00:00,1,0,1,2,0,2,3,8,0,7,8,6,10,11,9,9,11,12,15,9,9,13,14,11,10,8,6,8,9,8,8,7,5,5,4,4,5,2,1,2,3,1,1,0,2,4,5,7,5,6,8,7,6,4,7,7,7,6,7,8,9,7,12,10,5,5,5,3,5,4,5,5,8,10,10,10,11,10,10,6,4,1,2,0,0,0,0
2022-03-16 12:00:00,2,1,2,0,0,4,2,8,9,6,8,9,11,12,15,15,16,9,9,6,5,5,6,5,5,7,8,8,7,7,4,6,7,10,7,6,6,5,5,3,2,3,2,0,3,4,8,9,3,9,9,8,11,9,8,7,6,6,12,13,10,10,14,7,4,5,4,3,7,7,9,9,8,9,15,12,12,4,4,3,2,2,1,1,0,0,0
2022-03-16 13:00:00,0,1,0,1,0,4,8,11,12,13,11,8,11,11,13,11,11,10,11,9,9,13,9,11,10,8,8,7,9,8,9,10,11,10,8,6,8,6,3,5,5,2,2,0,1,1,8,9,4,11,11,12,12,12,11,9,11,15,13,12,11,9,8,6,4,5,5,7,7,7,8,10,10,10,10,10,7,10,7,4,4,2,1,0,0,0,0
2022-03-16 14:00:00,2,1,0,1,0,4,4,10,13,12,13,14,16,16,17,17,13,10,9,6,4,7,6,5,13,12,8,13,13,15,13,34,32,33,27,24,19,15,9,11,3,1,7,3,3,3,4,7,5,8,8,8,8,7,7,8,7,9,17,15,13,13,12,11,11,11,10,12,11,12,13,10,16,15,18,12,10,11,10,7,7,2,1,1,0,0,0
2022-03-16 15:00:00,0,0,1,1,0,3,7,13,6,14,17,20,17,14,11,14,18,16,17,12,10,11,12,12,11,12,11,13,7,9,8,9,13,15,12,11,13,9,7,7,6,6,4,2,4,0,5,8,9,22,20,15,15,13,11,12,11,10,11,11,12,10,9,11,4,7,6,5,9,17,10,10,11,8,11,12,10,12,10,8,5,2,1,1,0,0,0
2022-03-16 16:00:00,0,1,0,3,0,4,10,15,16,13,18,20,23,17,17,15,15,17,18,13,10,14,14,12,12,22,19,18,17,15,15,16,20,25,18,16,18,18,14,16,12,8,6,3,5,6,8,9,10,14,12,13,14,14,9,10,10,10,14,15,8,6,5,8,10,12,12,15,17,19,22,22,22,20,14,14,12,10,8,8,4,4,3,2,0,1,0
2022-03-16 17:00:00,0,0,1,1,0,3,7,16,17,16,15,17,22,24,18,19,16,12,11,11,11,14,14,12,14,19,14,17,18,17,16,22,22,23,17,17,13,14,10,9,7,7,5,2,7,9,16,19,20,36,40,31,20,19,13,15,14,11,16,18,20,11,10,7,9,8,7,8,8,11,9,10,14,14,12,12,12,14,15,7,9,4,1,0,1,0,0
2022-03-16 18:00:00,0,1,1,6,0,8,12,37,39,33,35,36,36,31,29,32,21,17,19,14,10,11,10,9,19,23,13,18,19,18,16,19,20,25,20,17,11,23,21,27,25,17,10,3,2,4,7,10,13,14,9,13,12,9,11,13,8,13,14,13,12,14,15,14,11,13,16,12,16,24,26,27,29,24,29,25,24,19,17,13,9,7,3,1,0,0,0
2022-03-16 19:00:00,0,1,0,1,0,1,7,13,16,10,18,21,23,21,29,27,17,17,17,10,6,7,6,7,7,10,11,13,13,12,8,9,14,16,13,13,16,17,13,14,12,12,8,2,1,0,5,4,6,9,11,11,16,6,10,6,5,7,10,9,10,8,9,12,10,10,12,8,11,18,18,19,19,23,23,20,15,14,12,12,7,4,3,2,1,0,0
2022-03-16 20:00:00,0,0,0,2,0,0,4,5,6,6,9,8,13,13,12,12,10,7,9,8,8,11,8,8,12,15,9,10,6,9,8,6,8,13,11,16,17,16,12,11,10,8,6,3,1,2,5,5,0,5,6,7,13,13,12,13,12,10,8,5,4,4,4,4,5,8,7,4,10,11,13,16,16,14,14,16,13,11,10,10,5,3,2,1,0,0,0
2022-03-16 21:00:00,2,0,0,4,0,1,3,7,7,6,8,10,12,15,12,13,10,8,10,7,6,13,13,10,15,22,22,19,17,15,8,10,11,15,20,26,28,26,9,8,7,6,6,4,1,2,3,1,2,4,3,4,16,19,14,15,17,10,10,8,9,8,8,5,7,7,8,8,6,11,12,13,13,15,17,21,23,16,14,8,8,4,3,2,0,1,0
2022-03-16 22:00:00,0,1,0,2,0,0,4,8,6,8,10,11,17,25,23,22,17,16,17,11,10,8,6,5,15,22,21,10,21,15,8,10,16,18,26,34,36,35,19,16,14,13,11,6,2,3,1,4,2,1,1,5,23,27,28,27,28,26,11,25,24,15,17,14,12,9,9,7,9,12,6,14,15,12,12,13,13,13,10,9,5,4,1,0,0,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,9,7,5,0,3,4,5,5,6,9,14,11,12,10,11,9,11,9,10,10,11,10,6,8,8,5,7,5,2,0,1,2,3,0,2,3,3,4,5,6,4,4,5,4,5,6,4,7,6,7,8,3,9,4,7,7,7,7,8,10,12,14,12,11,7,7,3,2,1,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,1,0,0,0,0,0,4,0,0,4,5,6,5,2,6,7,7,9,7,9,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,1,0,1,0,2,3,4,5,3,6,4,5,4,3,2,2,3,2,2,2,7,20,14,11,6,8,7,2,4,3,2,3,5,3,4,0,2,1,3,0,2,0,0,1,2,5,6,0,7,3,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,2,2,3,0,4,6,2,5,4,6,4,6,8,9,4,4,4,2,2,2,3,5,6,5,4,4,4,3,4,1,2,3,4,3,4,3,3,2,0,0,3,3,1,2,4,6,4,0,5,3,6,5,3,3,5,6,4,3,1,3,0,4,1,3,4,4,5,4,4,5,4,5,4,7,6,4,5,5,0,3,1,2,0,0,0,0
2022-03-17 07:00:00,1,2,2,3,0,5,8,12,15,12,16,10,12,13,22,23,31,25,25,22,18,6,7,5,8,7,4,6,6,10,11,14,16,17,12,9,8,9,11,6,6,3,1,0,4,11,13,15,15,16,24,24,22,20,19,18,17,16,19,20,24,18,17,9,8,7,8,8,5,6,6,11,22,24,44,37,26,23,25,19,7,5,4,1,1,0,0
2022-03-17 08:00:00,2,3,4,6,0,8,12,15,16,15,15,16,17,22,27,31,26,23,22,18,16,16,15,15,13,15,14,18,16,11,7,8,10,9,8,9,8,12,9,11,10,6,2,1,3,7,20,22,14,22,18,18,27,24,20,18,18,14,18,20,19,19,25,11,7,13,16,9,7,6,5,11,27,28,37,41,35,32,38,31,19,10,4,2,0,0,0
2022-03-17 09:00:00,1,0,2,3,0,2,4,9,9,16,14,16,20,28,37,32,29,26,22,12,10,15,14,12,10,9,9,8,9,9,6,6,5,8,3,3,4,5,3,3,0,2,1,0,3,4,6,6,7,8,9,7,10,12,13,11,12,10,13,19,17,16,34,21,5,7,7,9,8,9,6,11,24,21,21,21,17,16,15,11,9,6,6,2,1,0,0
2022-03-17 10:00:00,1,0,2,1,0,1,4,7,5,6,6,8,6,10,10,15,12,9,10,8,5,5,4,5,3,3,2,7,4,8,4,6,3,5,5,5,4,4,4,3,4,2,3,1,1,2,5,6,0,12,13,9,10,10,9,9,11,10,12,16,20,19,17,12,6,6,6,4,6,8,9,12,15,15,16,12,10,8,7,4,6,4,1,0,0,0,0
2022-03-17 11:00:00,1,1,0,1,0,2,4,7,9,7,9,4,8,7,9,9,10,10,9,8,8,11,9,6,5,5,3,5,8,5,4,5,8,8,3,4,4,1,2,2,0,1,1,0,2,2,4,5,2,5,6,5,6,6,5,7,4,6,10,9,11,11,11,7,6,5,5,5,6,5,6,3,9,8,9,8,8,7,8,6,3,2,2,1,0,0,0
2022-03-17 12:00:00,1,1,0,2,1,3,4,6,6,7,7,8,9,6,9,9,8,9,10,7,6,9,7,5,5,6,5,6,6,7,6,8,7,9,6,6,5,5,3,4,0,2,3,1,3,5,9,6,5,9,9,11,11,12,11,9,7,6,7,14,7,12,12,7,5,6,7,5,4,8,8,7,8,8,12,10,10,6,9,8,4,2,2,1,0,0,0
2022-03-17 13:00:00,2,2,1,2,0,4,5,10,13,14,15,14,18,18,16,18,19,19,17,10,9,6,5,4,5,8,6,11,8,7,9,22,22,24,21,9,9,8,7,6,4,3,3,2,2,4,6,6,7,9,9,9,10,11,10,8,9,8,10,11,10,10,12,11,10,7,7,6,7,9,7,9,10,8,12,9,11,12,12,10,5,3,2,0,2,0,0
2022-03-17 14:00:00,2,1,1,2,1,5,6,7,10,11,12,13,12,11,11,12,12,10,12,10,7,6,5,5,5,9,8,12,6,10,14,12,15,15,10,7,7,7,6,2,5,4,2,1,2,5,5,0,6,7,10,9,6,5,4,5,5,5,8,10,11,8,10,7,7,7,9,10,11,7,14,15,13,10,12,12,6,6,7,6,3,2,2,1,2,0,0
2022-03-17 15:00:00,2,1,0,1,0,3,6,7,9,14,15,17,14,16,16,14,14,15,13,14,14,12,13,11,12,14,10,10,12,10,7,17,18,16,11,11,13,6,12,5,2,3,2,1,0,4,3,6,7,10,10,9,8,9,9,9,11,16,15,14,12,10,10,10,8,8,8,9,13,17,18,18,18,16,11,10,11,11,7,6,2,1,0,0,0,0,0
2022-03-17 16:00:00,1,2,0,3,0,2,7,15,17,15,31,34,33,15,16,16,17,11,8,11,5,13,13,13,13,28,29,28,27,25,24,24,25,26,16,18,19,18,12,10,6,7,3,2,2,8,12,8,13,28,31,27,16,14,13,13,14,11,13,13,14,11,10,16,16,14,12,9,10,16,17,18,18,15,13,12,13,12,11,10,6,3,2,1,1,0,0
2022-03-17 17:00:00,0,1,0,2,0,5,8,15,16,14,20,26,20,21,21,20,13,14,13,11,11,12,11,8,11,25,20,19,13,17,16,16,27,25,16,17,15,16,10,15,8,14,8,5,6,7,11,13,14,24,27,26,15,14,12,11,16,15,17,13,12,13,16,14,11,13,12,12,10,12,17,18,20,16,17,22,22,22,20,9,4,3,1,2,1,0,0
2022-03-17 18:00:00,0,0,1,5,4,10,14,41,42,34,38,39,34,29,29,28,22,14,14,13,11,17,18,15,16,28,15,18,17,16,10,12,19,21,19,22,20,18,15,18,17,10,8,2,2,4,8,9,9,15,15,17,21,20,12,15,20,20,20,11,11,12,12,10,10,13,14,14,23,26,28,28,23,29,24,25,20,19,17,16,8,5,4,3,1,0,0
2022-03-17 19:00:00,1,0,0,2,0,3,5,11,12,11,12,16,17,19,22,20,16,15,15,11,15,17,15,10,13,22,15,13,12,14,13,9,11,17,14,21,19,21,12,14,13,11,6,1,2,3,5,6,7,10,10,7,13,12,11,7,7,7,11,10,12,11,10,11,6,12,11,10,11,15,19,22,19,18,19,18,16,18,17,10,4,4,3,1,0,0,0
2022-03-17 20:00:00,1,0,0,1,0,0,2,3,4,3,5,7,15,18,18,15,10,7,11,10,13,12,15,9,16,15,13,16,15,13,10,11,9,10,13,13,12,13,8,11,10,8,5,2,1,1,2,0,0,3,5,6,7,8,9,7,7,8,12,13,4,8,7,5,4,7,7,6,8,10,10,9,13,6,10,11,11,13,12,8,5,2,1,1,0,0,0
2022-03-17 21:00:00,2,1,0,2,1,3,4,6,7,6,6,9,15,15,16,12,11,10,9,11,10,6,7,8,11,16,8,10,6,9,6,4,7,12,16,28,27,26,21,12,7,10,6,2,0,1,2,3,4,2,3,5,9,10,9,12,14,13,10,9,10,8,8,7,10,7,8,10,12,12,10,13,14,14,14,12,13,10,9,10,5,3,2,0,0,0,0
2022-03-17 22:00:00,1,0,0,1,0,0,2,6,7,6,7,9,13,15,19,16,12,8,11,8,6,6,5,7,8,12,10,13,13,12,11,13,13,17,35,40,41,34,19,16,11,14,10,5,1,1,1,2,0,3,3,6,29,33,37,35,26,24,23,19,16,13,11,11,12,13,14,8,7,11,12,12,12,10,11,15,15,16,16,15,8,6,4,0,0,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,1,2,7,11,12,11,6,5,10,10,11,13,12,14,15,16,16,15,13,13,13,12,14,17,16,18,12,16,7,10,8,7,3,1,1,1,2,3,0,5,6,1,6,9,11,10,9,6,5,5,2,4,6,5,6,4,6,5,5,6,7,8,9,10,10,11,14,13,14,7,8,3,1,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,1,0,0,0,0,2,5,8,0,5,6,6,0,8,0,7,7,5,4,7,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,1,1,2,0,3,3,6,3,4,7,6,4,4,3,1,3,2,1,1,2,14,22,18,14,13,13,10,11,8,7,6,7,2,0,7,6,3,4,0,0,3,0,0,1,1,5,6,0,8,5,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,1,0,1,2,0,3,6,8,3,5,5,5,6,8,8,7,5,4,2,2,1,4,4,5,3,6,3,4,4,4,3,4,3,2,3,4,0,4,3,0,3,2,1,0,2,4,6,6,6,4,5,5,4,4,2,4,5,4,8,7,4,5,6,4,3,5,3,2,1,4,6,3,6,4,5,2,5,6,4,6,3,2,2,1,0,0,0
2022-03-18 07:00:00,1,2,3,4,0,6,12,13,13,10,12,9,10,9,17,18,17,12,12,11,6,4,3,0,2,3,4,3,4,9,10,13,16,15,9,8,3,7,6,7,8,5,2,0,4,11,15,16,17,17,23,27,28,26,22,25,29,17,12,16,19,19,21,11,10,10,8,3,6,4,4,5,12,14,26,22,18,19,20,20,4,2,0,1,0,0,0
2022-03-18 08:00:00,2,4,4,8,0,8,11,16,17,14,15,16,21,36,37,37,27,23,22,15,14,13,12,11,12,15,13,16,12,14,8,7,7,12,10,7,6,7,6,8,4,5,3,0,4,9,17,17,15,17,15,15,23,24,22,23,17,13,21,25,24,10,33,17,9,12,11,7,6,6,6,12,32,28,38,36,32,32,36,31,13,6,4,2,0,0,0
2022-03-18 09:00:00,0,1,2,3,0,7,9,13,14,12,12,13,17,24,39,38,31,27,28,11,8,15,14,13,9,8,7,11,12,11,7,3,5,6,5,6,7,9,6,6,5,4,2,3,5,8,14,16,3,17,16,17,18,17,15,7,8,15,20,25,22,23,29,17,9,6,7,6,5,6,9,15,27,21,30,22,14,11,12,9,6,5,3,2,0,0,1
2022-03-18 10:00:00,0,0,2,0,0,1,2,5,4,5,6,7,10,10,14,15,14,13,10,7,6,7,4,7,6,5,4,8,7,9,8,9,7,6,5,4,4,4,3,4,1,1,0,1,2,3,8,9,10,11,11,13,13,14,7,8,8,9,9,10,11,9,15,10,8,11,11,6,5,5,5,5,10,9,10,9,7,4,12,11,4,4,1,1,0,0,0
2022-03-18 11:00:00,2,1,1,2,0,5,7,9,8,7,7,7,8,9,11,15,14,13,12,7,7,7,4,3,4,3,2,3,2,3,4,5,7,9,10,8,9,7,5,4,3,1,3,1,2,4,5,5,2,7,6,7,6,5,10,4,5,7,7,9,8,8,7,6,5,5,4,5,7,7,6,9,9,8,7,7,11,10,12,5,3,1,2,0,0,0,0
2022-03-18 12:00:00,1,0,1,2,0,2,3,7,6,8,9,8,9,10,11,14,15,13,13,12,8,11,9,9,8,10,7,9,6,8,6,14,15,19,14,15,11,11,8,10,11,7,2,1,2,3,3,4,4,6,6,11,8,6,5,9,8,11,11,11,9,9,14,10,6,8,9,7,8,9,8,11,12,12,11,10,9,9,6,4,3,2,2,1,0,0,0
2022-03-18 13:00:00,1,2,1,2,0,4,7,12,14,15,16,18,18,18,17,20,19,17,16,10,7,6,5,4,8,9,8,11,9,10,8,13,14,7,6,8,7,9,6,6,4,6,2,1,3,4,6,6,6,10,10,9,13,11,10,10,9,9,10,8,11,10,11,12,8,6,6,7,10,12,11,10,14,10,14,13,8,8,8,6,2,3,2,1,0,1,0
2022-03-18 14:00:00,2,0,0,2,0,3,5,6,8,9,8,9,10,10,22,23,23,24,23,20,17,13,10,8,8,20,18,19,18,21,9,7,10,10,11,12,9,10,9,6,5,6,3,1,4,6,8,9,5,13,11,12,11,11,6,7,8,9,14,14,13,10,12,17,15,13,12,10,7,12,16,18,20,16,17,14,10,10,7,4,3,2,1,0,1,0,0
2022-03-18 15:00:00,1,1,1,2,0,5,6,10,9,8,13,14,14,13,16,17,18,20,17,12,23,11,24,19,21,21,18,15,14,13,11,23,24,22,12,11,10,12,6,8,4,6,5,3,2,3,6,7,14,23,17,23,11,10,8,7,6,5,7,6,7,6,7,6,7,16,8,14,15,15,15,16,16,12,14,11,8,6,5,2,2,1,0,0,0,0,0
2022-03-18 16:00:00,1,1,0,2,4,4,6,9,11,10,13,18,24,21,23,23,20,20,18,11,8,10,10,6,5,9,17,15,12,12,12,14,18,22,15,14,15,14,8,11,9,8,3,2,4,8,8,13,15,23,29,24,24,16,18,15,13,8,8,8,7,9,9,9,11,14,12,11,13,18,23,22,19,17,15,13,13,12,9,10,6,3,1,2,0,1,0
2022-03-18 17:00:00,0,0,1,2,0,9,15,22,22,20,20,22,24,20,30,32,22,16,16,10,8,9,5,7,8,13,12,15,16,18,12,15,20,18,13,13,14,16,13,14,12,9,6,2,5,8,12,15,16,22,26,26,21,17,15,13,11,9,8,8,5,7,9,7,6,16,15,15,17,22,23,21,25,21,25,19,16,11,8,9,6,5,0,1,0,0,0
2022-03-18 18:00:00,0,3,4,5,0,13,17,45,50,34,35,34,34,35,33,33,23,22,23,18,17,16,14,12,15,31,14,16,14,15,11,18,21,25,19,22,23,24,15,17,16,14,9,3,4,7,12,16,3,17,17,13,16,17,10,12,12,14,18,17,14,14,13,7,14,17,16,13,15,27,30,29,30,35,23,23,17,18,18,16,6,5,1,4,1,0,0
2022-03-18 19:00:00,0,0,1,2,3,2,6,10,11,13,16,18,23,18,14,15,13,11,9,5,8,7,12,11,17,26,17,20,19,16,14,17,15,19,18,23,23,23,13,13,12,9,6,4,2,3,6,9,8,8,8,7,11,0,9,12,13,9,12,11,9,10,10,9,10,14,13,12,15,19,17,17,18,22,21,19,16,17,18,15,10,5,4,0,2,0,0
2022-03-18 20:00:00,1,0,0,2,0,1,4,7,14,12,12,13,14,14,11,19,12,13,11,8,10,7,7,7,17,23,14,13,10,9,6,8,8,12,14,16,4,16,13,12,11,10,7,6,1,2,2,3,1,3,5,8,11,10,8,8,10,9,10,9,8,6,5,5,6,8,11,11,13,12,11,13,14,14,10,15,13,11,11,9,5,2,0,0,1,0,0
2022-03-18 21:00:00,3,0,0,0,0,0,3,5,7,6,6,10,9,10,9,9,9,5,8,12,12,9,5,4,15,21,13,17,9,12,11,11,11,18,12,16,18,17,13,12,12,9,6,3,1,3,4,4,3,5,6,6,15,11,16,15,12,12,12,10,10,8,6,4,5,8,8,6,9,12,11,16,15,15,8,10,11,10,10,8,7,4,2,0,0,0,0
2022-03-18 22:00:00,0,1,0,1,0,0,3,4,5,6,6,10,11,11,14,18,15,13,14,10,8,8,7,6,10,15,15,14,14,14,11,17,24,33,41,58,59,55,35,27,26,24,19,9,1,2,2,1,0,1,2,4,28,34,32,30,27,19,18,16,11,7,7,6,7,7,6,5,7,12,14,14,13,14,14,18,17,11,15,14,7,5,3,1,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,5,4,4,0,3,0,10,11,10,10,13,10,9,8,9,8,14,15,11,12,11,11,8,10,11,10,15,14,6,10,10,6,3,4,2,1,0,2,2,3,4,2,0,2,6,7,7,8,9,8,9,8,7,7,6,7,8,8,9,8,9,9,12,12,13,14,13,15,17,13,13,6,9,6,4,2,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
