Unnamed: 0,1_서부운수기점,2_북가좌2동주민센터,3_DMC래미안e.편한세상2.4단지,4_북가좌삼호.DMC아이파크아파트,5_DMC파크뷰자이별동상가,6_DMC파크뷰자이,7_모래내삼거리,8_모래내시장.가좌역,9_사천교,10_연희104고지앞.구성산회관,11_연남동,12_동교동삼거리,13_신촌오거리.현대백화점,14_신촌오거리.2호선신촌역,15_이대역,16_웨딩타운,17_아현역,18_충정로역,19_서대문역사거리,20_서울역사박물관.경희궁앞,21_광화문,22_종로1가,23_종로2가,24_종로3가.탑골공원,25_종로4가.종묘,26_종로5가.광장시장,27_종로6가.동대문종합시장,28_동대문역.흥인지문,29_숭인동,30_동대문우체국.서울풍물시장,31_용두동신동아아파트,32_용두역,33_동대문구청,34_신답초등학교.청계한신휴플러스,35_답십리역사거리,36_청년회의소.서울새활용플라자,37_장한평역,38_군자교입구,39_능동사거리.군자역,40_능동교회앞,41_어린이대공원앞.세종대학교,42_어린이대공원역.화양천주교회,43_서울화양초등학교,44_건대입구역사거리.건대병원,45_건대로데오거리입구,46_대동아파트앞,47_뚝도변전소앞,48_광진문화예술회관,49_건대입구(가상),50_건대입구역사거리.건대병원,51_어린이대공원역.화양천주교회,52_어린이대공원앞,53_능동사거리.군자역,54_군자교입구,55_장한평역,56_청년회의소,57_답십리역사거리,58_신답초등학교.청계한신휴플러스,59_동대문구청,60_서울시동부병원,61_신설동역.서울풍물시장,62_동묘앞,63_동대문(흥인지문),64_종로6가.동대문종합시장,65_종로5가.광장시장,66_종로4가.종묘,67_종로3가.탑골공원,68_종로2가,69_종로1가,70_광화문,71_서울역사박물관.경희궁앞,72_서대문역사거리,73_충정로역,74_아현역,75_웨딩타운,76_이대역,77_신촌오거리.2호선신촌역,78_신촌오거리.현대백화점,79_동교동삼거리,80_연희동대우아파트,81_연희104고지앞.구성산회관,82_사천교,83_모래내시장.가좌역,84_삼성래미안2차아파트,85_DMC파크뷰자이,86_동부센트레빌아파트,87_북가좌삼호.DMC아이파크아파트,88_모래내우체국.증가교회,89_북가좌초교사거리,90_북가좌2동주민센터,91_서부운수기점(가상)
2022-03-19 08:00:00,4,8,8,10,15,17,16,14,15,15,18,16,12,9,11,13,15,13,13,6,13,9,10,9,9,8,7,15,13,18,17,12,11,3,11,13,12,13,12,13,11,10,8,6,3,2,4,3,0,5,6,5,6,8,8,10,14,13,15,16,13,15,13,11,10,9,8,9,8,4,2,5,2,4,1,6,5,4,5,4,5,4,4,3,1,3,1,3,2,0,0
2022-03-19 09:00:00,4,10,13,16,23,25,16,18,19,18,22,19,14,15,13,14,16,19,20,18,18,15,15,14,13,13,11,11,8,9,12,11,10,11,12,15,14,9,11,10,8,7,6,4,3,2,3,5,0,9,11,10,12,13,13,15,17,19,20,20,21,17,18,14,14,12,10,9,8,4,8,8,6,9,6,7,8,7,8,5,9,9,8,5,2,4,3,1,2,1,0
2022-03-19 10:00:00,3,7,15,16,20,19,22,24,25,19,23,21,16,15,15,15,16,19,6,22,23,21,17,16,10,10,10,14,13,12,11,10,11,13,15,10,13,13,11,11,9,10,9,7,4,3,4,5,0,9,11,8,14,14,11,15,16,17,12,20,17,14,12,8,10,10,8,6,5,4,6,7,7,8,8,8,3,8,7,7,7,7,13,14,4,12,12,9,7,2,0
2022-03-19 11:00:00,5,6,11,14,19,19,18,17,16,13,25,20,16,10,15,15,13,14,12,15,16,17,15,15,13,14,12,13,11,14,13,12,12,12,17,16,12,14,13,12,9,8,12,7,4,3,4,6,0,7,10,8,17,20,14,17,16,17,16,16,14,12,14,13,13,11,11,13,12,14,5,16,17,16,16,14,14,19,17,16,17,9,16,14,12,6,5,4,1,0,0
2022-03-19 12:00:00,2,6,10,14,17,20,20,19,23,24,25,25,19,20,22,23,24,20,17,12,19,17,15,20,20,19,21,23,23,20,19,18,16,17,23,22,21,18,17,18,17,15,11,8,5,3,4,7,0,8,9,12,11,19,21,22,27,25,24,22,25,24,22,22,23,23,21,23,22,23,21,22,22,20,25,26,24,19,17,13,14,12,14,10,11,10,8,7,2,1,0
2022-03-19 13:00:00,4,7,10,14,15,25,26,27,28,17,23,21,18,18,19,23,25,23,22,21,19,18,15,17,16,14,14,11,10,17,15,13,15,16,17,20,20,15,13,13,12,12,7,5,3,2,4,6,0,12,15,15,15,17,16,18,18,17,11,13,17,15,21,21,15,20,17,18,19,22,23,21,16,21,16,20,15,22,19,18,18,16,18,11,8,7,8,5,4,3,0
2022-03-19 14:00:00,2,7,9,14,19,18,16,16,15,16,19,17,14,17,19,17,21,22,22,24,22,20,24,21,23,17,17,14,18,22,18,23,24,24,24,26,26,25,21,22,16,19,16,10,6,3,5,6,0,12,12,9,12,14,15,20,20,22,21,22,19,19,18,16,16,12,10,16,11,13,11,15,14,16,15,15,14,19,19,13,13,13,13,16,12,10,9,8,4,3,0
2022-03-19 15:00:00,2,7,11,17,23,27,23,15,16,15,16,18,13,12,17,17,19,17,19,18,15,14,14,19,15,20,17,17,18,18,19,18,19,18,17,18,22,21,16,15,15,11,10,3,4,6,7,7,5,14,15,14,15,19,22,23,22,20,19,19,19,24,23,20,29,26,22,23,22,23,21,20,19,19,22,18,18,21,20,20,20,18,18,17,14,9,12,10,3,3,0
2022-03-19 16:00:00,3,4,11,7,10,10,10,15,18,11,21,22,16,15,20,20,22,19,19,17,15,14,15,16,12,16,24,23,28,26,27,26,28,26,25,26,28,27,23,20,18,23,20,9,6,6,6,9,0,19,21,20,21,29,30,28,29,27,26,18,18,18,20,20,25,24,25,28,25,27,26,27,25,24,25,25,23,23,20,17,15,14,16,17,15,11,8,7,5,1,0
2022-03-19 17:00:00,2,6,9,4,10,11,12,12,12,15,13,16,17,16,16,15,16,15,13,15,14,17,19,15,16,19,24,25,20,29,28,27,23,26,23,23,25,24,22,22,23,23,22,9,4,3,4,8,2,20,18,21,26,24,19,19,22,21,25,26,23,20,19,19,21,21,23,22,23,23,24,27,26,25,19,16,22,31,29,25,24,22,20,17,16,13,12,6,6,4,0
2022-03-19 18:00:00,1,3,4,4,7,8,9,8,9,9,10,10,10,10,10,9,9,8,7,8,7,9,12,14,14,12,15,13,15,25,23,22,22,18,18,17,17,15,20,23,22,16,11,5,4,4,5,8,6,16,18,17,13,17,23,22,16,17,14,14,16,16,17,18,20,21,23,24,25,23,28,33,35,37,38,35,41,44,43,28,26,24,22,19,16,15,6,11,8,2,0
2022-03-19 19:00:00,2,5,7,5,8,9,8,8,10,8,10,11,7,5,7,6,9,6,7,10,11,12,11,13,11,11,15,16,8,18,17,15,12,14,19,18,20,18,14,13,15,13,12,9,3,5,6,8,0,18,18,11,19,19,11,21,19,17,15,15,12,12,12,16,19,24,17,22,21,18,19,19,20,20,21,23,27,33,31,21,19,17,18,17,16,10,10,9,5,3,0
2022-03-19 20:00:00,0,3,3,5,6,4,7,6,6,8,14,14,14,10,14,10,13,13,14,13,13,9,9,10,10,14,17,25,16,23,21,16,17,16,14,11,19,17,14,14,13,11,11,6,3,14,3,11,0,22,23,22,20,16,13,13,11,10,10,6,6,4,3,11,13,13,8,14,21,19,19,13,12,12,11,10,10,12,13,15,10,16,17,16,14,13,10,9,4,2,0
2022-03-19 21:00:00,1,2,2,1,1,4,3,3,4,8,10,12,14,15,12,10,9,9,7,8,10,10,11,13,10,15,15,16,18,19,16,14,13,10,14,6,13,12,10,12,0,13,12,5,8,6,3,13,0,26,29,28,24,22,14,12,10,1,10,12,12,8,6,7,8,5,14,16,18,18,13,18,22,23,22,23,22,21,23,18,17,17,19,18,13,11,7,6,4,3,0
2022-03-19 22:00:00,0,3,2,4,2,3,1,0,4,3,8,10,13,16,16,15,9,5,7,5,10,13,19,21,17,19,17,17,20,18,15,15,13,12,13,14,13,11,10,11,5,9,7,5,4,3,5,7,0,23,26,25,23,20,18,16,13,13,12,7,10,11,10,0,9,6,10,15,14,16,14,15,14,15,12,11,9,15,16,16,17,20,21,14,17,11,8,7,6,3,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,5,0,0,2,9,13,0,15,16,17,16,20,20,21,20,21,18,14,11,10,8,7,6,4,7,10,11,10,8,8,0,29,31,31,31,29,24,20,15,14,13,12,9,8,9,9,11,6,15,22,24,24,22,24,21,24,16,21,21,24,22,17,20,22,21,18,13,8,6,5,3,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,3,1,1,4,0,5,5,0,0,4,4,10,2,0,11,10,4,0,0,9,10,11,0,12,0,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,2,2,3,3,4,2,5,3,4,4,5,3,4,0,1,0,4,5,5,6,5,6,7,0,6,4,13,7,15,17,7,16,3,16,13,13,9,7,0,6,5,0,4,0,5,4,3,0,0,3,1,3,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,2,3,4,6,5,3,4,3,4,5,1,5,4,4,4,4,3,3,3,2,5,0,2,4,1,0,2,3,3,1,0,4,4,7,6,5,3,3,3,0,1,2,1,1,1,1,3,1,2,1,2,0,4,3,3,4,5,4,5,6,5,5,4,2,0,5,0,3,1,4,0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0
2022-03-20 07:00:00,1,1,3,4,8,10,9,7,3,0,3,6,4,1,3,2,2,4,1,4,5,6,4,3,1,3,2,4,3,2,2,1,2,3,2,2,3,3,4,3,1,3,2,1,1,0,0,1,0,1,2,2,4,4,3,3,5,6,5,6,4,3,3,4,3,1,4,2,3,3,4,3,2,2,0,0,3,4,3,2,1,2,3,2,2,3,2,1,0,0,0
2022-03-20 08:00:00,2,4,7,8,11,11,10,8,7,10,15,16,12,13,13,13,15,13,12,15,10,14,12,11,10,7,6,7,5,5,4,3,3,5,5,5,5,4,6,8,7,4,6,4,3,3,4,5,0,5,7,6,8,10,5,9,11,12,10,12,10,8,9,8,7,6,5,4,4,4,4,4,5,3,1,0,2,1,2,4,4,3,3,2,2,0,1,0,0,0,0
2022-03-20 09:00:00,3,7,11,13,17,19,19,19,20,19,20,14,9,9,8,8,12,11,12,11,9,7,8,9,10,10,11,10,10,8,7,7,6,5,6,8,9,11,9,9,8,5,5,3,2,3,2,3,0,7,7,6,5,13,14,16,19,18,20,19,17,14,12,9,10,8,7,8,8,5,4,5,0,7,7,6,5,5,3,4,2,6,5,2,3,4,3,1,0,0,0
2022-03-20 10:00:00,3,8,10,12,17,20,19,17,18,19,22,18,12,13,14,13,16,15,14,15,16,19,17,14,13,16,14,10,11,10,11,7,11,11,14,13,12,11,8,7,2,9,8,8,5,2,6,8,5,10,14,14,16,20,21,22,21,21,23,19,17,10,13,10,11,9,5,7,5,6,6,7,5,8,7,6,6,7,7,6,5,5,5,4,5,4,2,1,1,1,0
2022-03-20 11:00:00,4,7,11,11,15,23,19,20,20,21,21,18,16,17,18,19,21,19,21,20,18,18,12,19,16,19,17,13,12,11,12,11,10,8,10,9,7,8,7,9,11,9,7,5,2,2,6,10,2,9,10,9,14,16,16,16,20,19,18,17,14,14,11,10,10,8,12,13,10,9,10,10,10,12,7,13,15,16,15,10,5,9,8,9,6,6,5,4,3,1,0
2022-03-20 12:00:00,2,8,12,17,23,26,26,23,25,29,34,29,28,29,29,29,29,27,24,21,18,19,17,16,17,15,12,15,14,17,13,16,18,17,18,22,21,20,21,19,18,14,10,6,7,4,3,5,0,6,9,9,11,13,17,20,26,26,26,25,21,18,17,13,16,15,13,18,16,16,10,10,8,11,13,11,13,16,16,15,20,18,14,2,12,10,5,7,3,2,0
2022-03-20 13:00:00,3,6,10,12,17,19,19,22,21,25,32,27,23,22,21,18,25,24,22,22,18,19,17,17,16,16,19,19,18,23,23,15,14,24,24,25,16,17,17,17,15,15,10,5,4,7,7,9,0,18,19,20,21,19,26,29,33,33,34,29,31,35,31,20,32,31,30,29,27,26,25,24,28,17,18,14,19,20,16,14,14,13,13,12,9,5,3,2,1,1,0
2022-03-20 14:00:00,5,7,9,13,16,21,21,20,21,22,33,26,20,18,22,21,17,22,23,23,21,20,19,20,19,17,12,18,22,27,29,28,29,20,24,25,26,23,25,22,23,18,13,16,11,6,6,8,0,12,12,13,13,19,20,18,24,23,24,26,29,28,26,25,17,19,20,15,16,13,15,16,17,25,26,24,22,25,23,19,10,18,18,12,14,9,9,7,3,3,0
2022-03-20 15:00:00,2,9,12,18,23,23,18,18,13,19,22,22,19,17,20,20,20,21,17,20,21,20,18,16,15,15,19,25,28,29,28,19,22,14,24,26,24,24,21,17,21,19,15,7,3,2,4,8,0,18,22,25,27,24,23,25,25,27,27,28,26,24,22,19,25,24,21,23,24,20,24,23,21,19,17,14,16,19,21,16,17,10,13,16,15,10,9,8,6,2,0
2022-03-20 16:00:00,2,3,6,8,11,12,11,16,15,15,17,16,14,16,18,12,18,17,15,18,17,9,14,13,16,16,19,20,24,31,32,31,29,25,26,25,26,27,26,26,18,19,18,14,9,7,6,8,0,16,15,17,18,16,17,18,13,19,17,16,15,16,15,17,19,21,25,21,21,23,23,20,21,21,18,21,22,22,21,17,17,13,16,11,10,10,8,7,5,2,0
2022-03-20 17:00:00,0,4,5,7,10,12,13,11,12,12,12,20,24,23,17,19,21,19,22,21,19,13,20,23,23,24,23,22,24,30,30,29,20,28,27,27,24,23,20,16,20,15,12,6,4,3,4,7,0,15,17,16,16,13,13,12,12,9,15,14,15,16,13,12,14,18,18,18,20,23,24,18,17,19,18,19,18,27,30,16,16,17,19,19,17,13,9,8,5,3,0
2022-03-20 18:00:00,1,4,4,5,6,3,10,7,11,11,12,11,9,11,8,10,12,9,9,6,12,15,16,17,17,17,20,21,20,44,39,40,40,34,27,26,21,17,15,17,18,16,14,10,5,9,8,9,6,14,16,16,19,19,19,20,20,7,18,14,19,19,21,22,25,23,26,22,24,27,28,29,26,22,18,21,21,21,30,29,30,19,24,22,24,19,18,15,4,8,0
2022-03-20 19:00:00,0,2,2,4,4,5,4,5,0,5,10,12,11,11,12,9,7,10,12,11,11,10,12,14,13,14,15,14,13,16,10,8,11,18,17,12,14,19,16,14,14,13,10,7,5,3,4,8,0,17,19,12,19,17,12,10,9,7,8,8,9,10,8,8,12,10,9,27,28,31,32,33,32,31,30,26,22,26,26,25,23,21,22,20,18,13,10,7,5,4,0
2022-03-20 20:00:00,1,2,1,2,3,4,5,3,2,3,7,5,9,3,12,0,11,10,8,2,10,11,9,12,13,17,19,27,15,28,27,23,22,23,13,19,19,13,12,10,9,10,7,6,6,4,3,7,0,21,22,20,16,16,14,15,11,10,10,11,9,6,8,6,12,10,9,13,14,16,15,18,18,12,9,17,18,23,22,19,18,19,21,20,16,12,10,7,6,2,0
2022-03-20 21:00:00,1,4,5,7,8,7,6,5,4,4,6,10,11,11,8,7,7,7,4,8,4,10,10,14,12,18,18,22,25,24,22,21,15,12,12,8,9,10,5,7,4,6,2,5,5,4,3,5,0,10,11,10,8,16,10,9,6,6,8,9,8,7,8,7,9,10,11,12,13,14,11,16,15,9,11,9,10,11,11,10,13,16,17,10,15,13,8,5,3,0,0
2022-03-20 22:00:00,0,2,5,4,6,5,0,5,7,8,10,8,12,10,12,10,10,6,11,14,20,21,24,25,27,8,25,23,12,23,21,20,17,11,15,14,11,9,10,8,0,5,5,4,4,4,4,5,0,18,21,20,19,18,12,10,8,9,6,7,6,5,4,6,6,6,8,12,11,13,14,12,13,14,15,8,10,15,14,13,12,9,11,11,10,8,6,5,3,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,14,19,18,18,0,19,9,9,18,17,18,16,15,14,7,13,12,7,7,5,3,1,1,2,4,5,0,23,26,25,22,20,15,14,15,16,14,10,6,8,7,8,9,7,10,11,12,13,7,12,9,10,0,5,7,9,7,10,7,11,12,11,10,9,6,5,2,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,12,16,22,24,28,31,25,20,10,20,19,25,24,15,25,0,23,17,16,20,19,18,3,19,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,3,6,7,7,10,11,9,11,12,6,13,14,13,5,12,11,16,13,9,10,9,9,6,7,5,5,18,29,30,34,34,31,32,33,33,33,27,21,11,4,8,9,7,3,1,2,2,3,0,1,4,1,3,5,8,10,3,7,6,0,3,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,2,5,10,18,25,24,25,24,23,24,20,17,12,12,12,11,13,14,13,11,12,10,9,8,7,9,6,8,6,9,9,10,10,7,11,11,9,18,14,13,1,9,5,2,1,2,3,4,2,3,5,6,7,8,9,13,14,18,20,21,20,19,14,10,11,8,8,10,8,7,5,5,10,8,3,7,7,4,3,3,1,1,1,1,0,2,0,1,0,0,0
2022-03-21 07:00:00,7,16,28,38,56,49,53,40,36,35,38,37,28,26,30,30,35,33,33,29,26,25,24,22,14,19,9,10,11,17,19,17,16,15,15,13,16,17,12,11,8,10,10,7,7,7,6,11,10,13,15,15,19,19,23,27,30,32,35,40,41,37,31,28,26,25,21,21,15,12,14,8,7,5,7,6,5,5,3,3,4,4,5,3,2,1,2,3,1,1,0
2022-03-21 08:00:00,10,20,25,32,46,58,51,42,42,40,40,45,32,34,38,39,46,45,39,34,30,26,23,23,20,16,15,23,26,28,28,29,31,32,27,26,24,24,25,20,18,14,11,7,2,5,6,9,0,12,18,17,22,34,39,41,49,56,57,59,56,44,40,36,32,29,27,24,26,20,12,10,9,9,11,9,7,6,7,6,7,7,7,5,3,3,2,1,2,1,0
2022-03-21 09:00:00,4,7,11,16,21,39,33,24,24,23,25,26,24,25,23,19,22,20,20,19,23,19,18,19,18,15,15,13,13,18,14,12,12,12,13,16,16,15,19,19,14,11,10,5,2,4,4,8,3,14,15,14,13,20,19,22,28,30,33,34,36,36,31,25,22,17,14,11,11,8,5,9,9,7,10,9,9,8,8,7,3,6,8,4,7,4,4,1,3,0,0
2022-03-21 10:00:00,3,5,10,14,21,24,19,24,25,27,28,21,21,18,16,16,19,18,17,18,17,17,19,15,12,13,14,12,10,11,11,12,14,15,14,13,13,12,10,9,8,9,5,2,1,1,2,4,7,7,9,10,11,12,14,15,16,24,27,29,27,25,15,23,20,17,14,12,9,7,7,9,9,10,10,8,6,8,8,7,8,9,11,8,7,5,3,5,2,0,0
2022-03-21 11:00:00,5,8,9,10,12,13,13,16,12,15,15,15,10,9,10,11,12,12,16,16,16,15,11,11,12,14,16,17,18,19,21,19,19,15,14,15,14,17,14,13,12,10,6,3,3,3,5,7,0,14,13,12,14,14,14,14,18,17,18,19,22,19,20,19,18,15,12,13,13,7,8,12,10,9,0,7,9,10,8,6,7,9,14,13,7,5,7,6,3,2,0
2022-03-21 12:00:00,2,6,6,7,10,13,12,14,12,11,20,22,16,15,13,14,11,9,11,13,18,19,20,21,22,19,19,18,19,21,19,17,20,21,18,16,15,15,12,11,9,11,6,3,3,3,3,4,0,7,10,12,13,14,11,12,15,15,23,24,23,23,21,15,13,9,15,15,14,12,12,8,10,10,11,11,12,20,11,16,17,16,13,12,11,8,6,4,4,2,0
2022-03-21 13:00:00,2,9,12,13,16,18,16,15,17,9,16,17,16,16,15,13,13,16,15,14,17,17,14,14,14,16,15,15,16,16,14,14,17,15,15,15,15,14,14,13,12,9,8,6,4,5,7,12,0,17,19,18,24,24,21,22,20,21,16,23,21,20,20,19,24,19,17,15,16,15,18,19,17,14,13,12,12,17,18,15,13,15,19,17,14,11,3,8,5,1,0
2022-03-21 14:00:00,3,9,13,15,16,17,12,11,11,12,13,14,10,11,12,12,11,13,12,12,14,15,18,17,15,18,27,28,25,28,25,21,20,21,21,13,15,14,15,13,13,12,12,7,6,4,4,4,0,11,11,12,11,13,16,18,20,17,18,21,21,21,23,20,23,24,19,21,22,20,23,21,18,15,13,14,15,13,14,12,13,13,11,9,9,6,7,6,3,2,0
2022-03-21 15:00:00,3,7,11,11,12,13,12,14,13,14,11,13,13,13,14,9,14,16,17,17,23,22,19,21,20,22,23,26,25,29,27,24,28,24,26,24,20,16,12,15,16,16,14,6,3,3,4,10,0,17,19,20,20,16,16,18,17,16,21,26,25,28,25,18,20,23,21,30,28,28,27,25,24,21,20,22,23,25,22,21,22,21,20,22,20,18,17,16,7,5,0
2022-03-21 16:00:00,2,4,10,11,14,13,14,12,13,13,21,19,15,11,14,12,14,12,13,15,16,18,20,23,21,27,33,32,34,33,30,28,30,27,26,25,21,18,15,14,15,10,9,6,4,1,10,11,2,17,23,23,24,24,20,20,22,24,22,23,22,19,14,21,22,23,22,19,20,24,25,24,22,23,22,20,21,23,22,21,20,24,25,22,19,15,15,12,6,5,0
2022-03-21 17:00:00,2,5,9,16,20,20,17,13,13,15,15,19,16,15,14,14,13,12,15,17,20,20,26,33,36,38,33,36,40,44,42,42,42,37,38,33,33,22,19,16,17,15,13,10,4,5,5,7,0,15,17,20,22,17,15,18,18,19,19,19,20,17,17,20,19,19,21,27,34,36,41,42,45,42,42,42,36,44,20,22,26,27,29,26,19,12,14,14,6,5,0
2022-03-21 18:00:00,3,12,15,6,21,22,21,16,17,12,21,20,21,23,24,23,26,22,22,28,29,27,28,28,31,43,51,52,50,51,45,44,41,40,39,38,32,26,25,27,26,23,19,12,10,7,5,10,3,32,30,28,22,23,27,28,36,37,41,41,31,29,28,26,27,31,33,35,40,44,52,55,52,44,40,37,35,41,43,38,42,42,42,38,31,18,16,12,6,4,0
2022-03-21 19:00:00,2,5,5,6,7,7,8,10,9,8,10,10,9,10,10,10,12,10,11,12,10,12,13,13,17,19,26,24,23,28,29,31,34,28,26,23,19,15,14,13,14,13,13,8,5,2,4,11,6,16,15,17,13,16,18,19,19,17,17,16,14,16,11,13,14,13,15,16,18,19,32,30,28,26,24,25,36,42,42,43,41,35,40,37,29,17,14,13,7,5,0
2022-03-21 20:00:00,2,3,6,5,7,8,9,10,11,9,11,11,8,11,11,9,8,9,10,7,10,10,12,13,14,16,18,19,17,20,19,17,13,14,15,14,15,12,11,10,2,9,7,5,4,3,3,5,8,14,16,18,24,23,16,16,17,13,11,11,9,8,9,10,11,12,14,14,20,23,15,21,19,17,16,16,16,22,19,20,15,18,23,25,18,12,9,5,3,1,0
2022-03-21 21:00:00,1,3,3,2,4,5,5,6,3,6,7,7,9,9,7,6,8,7,6,9,14,22,23,28,15,18,27,23,20,23,24,21,20,18,16,15,11,9,9,8,6,5,4,3,2,2,4,6,0,10,12,13,12,10,19,17,18,18,19,20,18,13,9,11,9,8,13,12,12,14,13,16,15,15,16,17,16,17,20,19,18,17,16,10,15,10,5,4,5,1,0
2022-03-21 22:00:00,2,3,5,7,8,7,5,8,9,11,14,12,13,14,11,7,10,9,10,8,11,12,16,19,20,20,21,24,24,22,21,19,16,17,18,12,19,14,13,12,11,8,2,5,4,4,4,4,0,14,15,13,11,13,13,12,13,11,9,10,9,8,8,9,9,8,11,16,15,14,10,14,16,16,14,13,17,22,23,20,22,25,25,21,16,12,9,8,4,3,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,9,10,4,11,3,15,14,17,10,11,10,8,9,7,9,8,7,4,7,5,4,3,4,2,3,4,0,17,18,14,15,13,15,16,18,17,17,17,15,15,10,11,12,12,16,18,19,21,12,13,20,19,16,15,13,13,11,13,12,12,13,11,12,11,9,4,4,2,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
