Unnamed: 0,1_거리공원,2_한국SGI,3_서울미래초등학교,4_신도림역,5_서울미래초등학교,6_거리공원.구로신협본점앞,7_구로보건소,8_구로구청후문,9_구로중학교,10_대림역,11_대림역12번출구,12_대동초등학교.명지성모병원,13_대동초등학교,14_흰돌교회,15_대림동우체국,16_동작상떼빌아파트,17_신대방역,18_신사동진양빌딩앞,19_보라매공원입구,20_보라매갑을아파트,21_롯데관악점.건강보험관악지사,22_봉천교,23_당곡중학교,24_은천교,25_봉일시장,26_은천초등학교,27_두산.벽산아파트.서울관광고등학교,28_현대시장앞,29_관악동부센트레빌아파트앞,30_중앙동성당앞,31_봉원중학교.행운동우성아파트,32_봉천사거리.위버폴리스,33_관악구청,34_관악경찰서.관악소방서,35_서울여상.서울문영여중고앞,36_서울대학교치과병원.동물병원,37_서울대학교,38_서울대학교치과병원.동물병원,39_서울여상.서울문영여중고앞,40_관악구청,41_봉천사거리.봉천중앙시장,42_중앙동성당앞,43_관악동부센트레빌아파트앞,44_현대시장,45_벽산.두산아파트.서울관광고등학교,46_은천초등학교,47_봉일시장,48_은천교,49_당곡중학교,50_롯데관악점.건강보험관악지사,51_보라매공원입구,52_신대방역,53_신대방경남아파트,54_대림동우체국,55_흰돌교회,56_대동초등학교,57_대동초등학교.명지성모병원,58_대림역,59_대림역,60_구로중학교,61_구로구청,62_구로보건소,63_한국SGI,64_서울미래초등학교,65_신도림역,66_삼각공원
2022-03-05 04:00:00,0,0,0,1,0,0,1,2,5,8,7,6,5,4,2,5,3,0,4,0,0,7,0,0,9,0,9,6,5,0,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,2,5,0,2,0,0,2,6,4,6,3,0,4,5,5,6,5,0,0,4,0,0,0,2,1,0,4,5,4,3,2,1,0,1,0,0,1,0,0,0,0,1,1,2,0,1,7,8,2,7,5,4,4,0,6,0,5,4,3,1,2,3,2,0,0,0
2022-03-05 06:00:00,1,0,0,1,1,1,1,2,3,2,1,4,2,4,3,2,0,0,3,0,3,3,3,4,5,0,5,6,5,3,4,1,2,1,0,0,0,0,0,1,1,0,0,0,2,4,5,4,0,2,0,0,0,0,5,4,3,4,0,3,1,2,3,2,0,0
2022-03-05 07:00:00,0,5,0,1,0,0,2,0,3,4,3,3,3,1,3,2,1,4,1,2,1,0,0,0,2,2,2,4,5,3,2,1,2,0,1,0,0,0,0,2,4,3,0,1,6,8,3,9,10,6,5,5,3,5,6,3,2,2,3,1,1,2,3,0,0,0
2022-03-05 08:00:00,4,5,0,2,3,2,4,6,9,9,3,10,12,7,12,8,10,7,11,9,10,6,11,8,14,11,9,13,12,11,10,5,3,6,0,4,1,0,0,2,2,4,3,3,3,3,0,4,5,6,7,4,5,0,5,7,5,5,4,0,4,3,3,2,0,0
2022-03-05 09:00:00,1,1,0,6,7,5,6,7,8,8,8,9,11,12,13,13,13,15,14,13,8,8,11,13,14,18,23,31,31,25,18,10,9,0,0,0,1,1,1,5,6,6,8,7,7,7,4,6,8,6,6,7,7,7,10,9,8,4,9,9,9,5,8,3,0,0
2022-03-05 10:00:00,2,6,7,4,5,4,3,5,0,6,4,6,7,5,4,7,7,7,7,16,13,0,15,11,17,19,22,19,14,13,12,6,9,8,0,7,3,0,0,5,9,13,8,9,11,10,12,13,10,6,9,8,9,6,6,5,7,8,5,4,4,5,7,6,1,0
2022-03-05 11:00:00,1,0,0,3,5,8,7,10,9,10,8,9,8,9,10,8,8,8,8,7,7,6,7,7,12,10,12,18,24,22,17,12,6,5,2,0,2,0,0,4,11,17,16,17,20,16,14,11,12,8,8,10,9,11,10,7,5,9,8,0,4,9,10,7,2,1
2022-03-05 12:00:00,2,3,0,1,2,1,4,5,6,5,5,8,10,9,8,6,10,9,6,7,8,6,10,9,9,10,11,9,8,14,11,6,2,0,0,1,2,0,0,3,7,6,11,14,16,15,12,10,11,13,12,13,12,12,12,10,11,10,9,8,7,8,7,6,1,0
2022-03-05 13:00:00,1,9,8,5,7,8,8,8,7,8,9,14,15,16,18,18,16,9,9,8,14,13,12,11,15,15,16,17,16,14,13,7,4,0,0,0,4,8,7,4,12,13,11,13,9,9,9,9,7,8,7,4,6,4,4,0,3,8,1,6,2,5,6,4,0,0
2022-03-05 14:00:00,1,6,4,3,0,2,4,2,2,4,5,7,9,5,8,5,8,13,12,13,20,18,20,21,19,15,17,21,18,13,10,3,3,0,0,0,9,3,8,8,17,20,17,15,13,11,10,9,8,10,10,10,13,14,14,15,12,10,7,7,5,5,10,9,0,0
2022-03-05 15:00:00,1,2,0,2,5,5,7,8,8,7,10,10,8,12,12,13,11,9,7,5,15,16,15,15,16,16,18,28,26,21,19,6,3,0,0,1,3,4,0,6,11,14,12,11,9,8,6,6,4,11,12,13,13,13,14,12,5,11,8,7,3,2,7,5,1,0
2022-03-05 16:00:00,2,0,1,8,9,6,11,12,11,12,11,13,14,14,12,11,10,8,7,5,10,9,10,13,14,13,12,15,16,9,10,4,1,0,0,0,8,0,6,6,17,15,14,12,11,9,10,11,9,13,10,9,0,10,11,11,12,14,12,10,7,5,38,33,0,0
2022-03-05 17:00:00,2,1,0,6,0,0,2,5,6,12,14,17,19,17,15,14,11,11,12,12,9,0,4,3,3,2,1,3,2,0,4,3,0,0,0,0,2,7,0,6,14,19,14,13,16,15,12,9,7,6,6,9,7,8,9,9,7,9,10,7,4,5,4,3,1,0
2022-03-05 18:00:00,1,1,0,6,7,8,5,6,5,5,7,7,8,8,8,8,6,8,9,8,10,4,13,11,13,12,12,16,15,11,10,3,1,0,0,0,1,2,1,4,10,10,15,11,10,11,7,10,10,10,5,10,9,8,7,8,4,6,4,9,6,5,5,4,3,0
2022-03-05 19:00:00,0,0,0,15,14,14,10,6,5,6,8,10,8,9,10,12,9,12,13,4,7,0,5,5,4,3,5,3,4,3,2,1,1,0,0,0,1,0,0,5,9,10,8,5,3,2,3,4,0,10,7,10,11,0,9,5,8,6,5,3,3,2,1,0,0,0
2022-03-05 20:00:00,0,0,0,6,2,5,4,3,6,7,6,6,1,5,6,4,4,6,5,11,14,1,15,4,14,13,10,11,10,9,0,8,2,0,0,0,1,1,0,4,8,9,4,8,5,6,5,3,3,11,9,6,4,2,4,2,6,4,2,1,1,0,0,0,1,0
2022-03-05 21:00:00,0,1,0,5,7,5,4,3,3,3,6,2,7,7,7,6,6,6,2,4,4,5,6,4,5,5,5,5,4,0,3,0,0,0,0,0,0,1,2,5,6,8,3,8,7,6,5,4,5,7,5,7,6,6,10,11,9,7,4,2,4,3,2,0,0,0
2022-03-05 22:00:00,0,0,0,4,4,7,6,5,4,4,5,3,5,3,7,6,7,5,2,0,5,4,5,4,5,4,8,6,5,4,3,0,0,0,0,0,1,1,0,2,11,0,7,8,7,6,3,3,3,5,4,0,1,0,2,0,3,6,4,4,3,1,1,0,0,0
2022-03-05 23:00:00,0,0,0,7,2,2,0,0,2,4,1,4,1,3,4,2,1,5,3,4,5,4,6,8,13,12,10,13,10,7,0,4,1,0,0,1,1,1,0,1,8,2,3,5,4,3,4,2,1,2,3,5,1,2,4,3,2,4,5,4,3,1,1,0,1,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,1,0,1,0,0,1,4,2,2,3,2,0,3,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,0,1,0,2,4,5,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,1,2,0,2,3,0,0,1,2,0,3,4,0,3,0,2,0,2,0,0,0,1,0,0
2022-03-06 06:00:00,1,3,1,1,0,0,0,0,0,1,0,2,0,0,1,3,2,0,1,0,1,0,0,0,1,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,1,1,2,1,0,0,1,0,0,0,0,0,0
2022-03-06 07:00:00,0,1,0,1,0,0,3,4,4,1,0,0,0,5,1,0,2,3,2,1,1,0,2,2,1,2,3,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,6,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0
2022-03-06 08:00:00,0,1,0,5,1,3,4,2,6,7,9,4,5,6,7,5,6,4,3,1,0,1,7,5,9,8,11,8,11,8,5,3,2,1,0,0,1,0,0,2,1,4,2,2,5,5,5,4,5,4,7,6,4,7,8,3,9,1,7,4,2,3,3,0,0,0
2022-03-06 09:00:00,5,12,0,3,2,1,5,6,7,8,7,11,13,7,13,14,15,14,13,11,10,0,12,2,13,12,12,11,12,11,13,8,5,0,4,0,0,0,0,3,4,5,4,4,6,4,8,8,7,7,8,7,8,9,10,9,7,5,5,4,4,3,6,1,0,0
2022-03-06 10:00:00,1,0,0,0,0,1,2,5,6,5,6,2,4,3,3,5,5,7,9,9,7,4,6,7,9,9,12,11,7,9,7,7,7,4,0,3,2,2,0,5,3,6,7,3,0,8,7,8,10,12,12,9,10,7,12,11,6,8,7,6,5,5,6,5,0,0
2022-03-06 11:00:00,2,3,2,4,0,4,7,9,3,11,6,7,12,11,11,11,10,12,11,9,11,10,9,8,9,8,11,10,10,9,8,6,5,4,0,0,1,1,0,3,7,11,10,12,14,11,12,11,7,6,7,8,8,8,9,10,8,10,6,3,2,2,2,0,1,0
2022-03-06 12:00:00,0,0,0,2,3,2,4,5,6,9,9,10,11,12,14,15,12,9,11,9,8,5,9,11,13,1,10,12,16,15,15,11,3,0,2,1,2,0,2,5,10,15,15,19,18,17,19,0,15,14,15,17,15,18,17,16,16,15,11,12,12,11,12,6,0,0
2022-03-06 13:00:00,0,1,0,2,3,4,5,4,5,5,9,10,11,14,17,7,14,14,15,14,11,10,11,9,8,10,8,10,13,9,7,9,7,5,0,0,1,3,0,5,8,10,10,9,10,8,3,12,7,8,9,8,7,9,13,10,7,11,10,9,5,6,6,7,1,0
2022-03-06 14:00:00,0,0,0,6,7,6,8,8,10,13,11,12,14,16,13,14,13,6,2,15,12,10,12,15,13,11,15,16,18,14,13,8,3,0,2,0,4,0,2,5,15,14,13,12,11,0,11,11,10,11,10,7,8,9,5,0,2,6,3,5,0,4,5,3,0,0
2022-03-06 15:00:00,0,4,0,1,2,2,4,5,5,6,5,6,5,5,7,7,6,9,12,10,14,15,0,16,16,6,17,20,22,13,9,7,5,0,3,2,11,13,0,15,23,25,24,18,14,15,17,17,17,12,11,13,12,13,10,5,11,13,11,8,6,4,5,4,0,0
2022-03-06 16:00:00,2,8,0,7,7,4,6,8,10,5,6,6,7,10,8,8,7,11,6,11,18,9,18,21,22,22,20,13,10,6,7,3,2,1,0,0,4,4,3,7,13,11,8,11,11,13,12,10,6,7,7,7,6,9,15,12,6,10,3,5,3,4,4,3,2,0
2022-03-06 17:00:00,3,0,1,6,0,5,5,5,6,11,10,15,15,15,11,12,10,10,9,9,13,11,10,9,10,4,10,10,11,5,9,4,5,1,0,0,7,8,7,6,10,12,14,10,9,8,9,7,8,7,7,4,8,9,11,6,6,6,5,4,1,2,2,0,0,0
2022-03-06 18:00:00,3,0,0,4,7,7,6,6,6,5,7,10,11,10,10,12,10,9,7,9,10,9,3,10,0,11,12,11,11,7,8,3,2,0,0,0,1,2,0,4,15,13,11,11,8,9,8,6,5,4,6,5,4,7,6,3,4,4,0,3,5,4,6,3,0,0
2022-03-06 19:00:00,0,0,0,9,3,7,6,5,6,7,4,4,6,5,6,5,6,5,5,1,6,7,9,10,9,8,7,7,3,3,2,1,4,1,0,0,0,0,0,3,4,5,3,9,10,4,6,6,3,8,0,6,6,7,9,0,6,9,9,7,7,5,4,2,0,0
2022-03-06 20:00:00,0,0,0,5,7,5,2,3,3,0,4,5,5,3,6,7,7,1,6,7,12,8,14,10,3,8,6,5,4,5,1,1,3,0,0,0,0,1,0,4,8,8,6,7,4,5,4,4,2,16,4,8,7,5,5,6,4,7,5,0,3,2,3,1,0,0
2022-03-06 21:00:00,0,2,0,8,4,7,4,1,3,3,5,6,3,4,4,5,5,6,5,3,3,5,6,6,6,8,6,4,3,2,1,0,2,1,0,0,1,1,0,3,5,3,3,5,4,4,6,6,5,6,4,5,4,6,4,0,5,4,5,2,4,1,1,0,0,0
2022-03-06 22:00:00,0,2,0,1,6,5,3,3,3,2,4,3,5,5,5,0,5,4,3,2,0,1,2,0,3,2,2,4,3,0,2,0,0,0,0,0,0,0,0,1,4,4,3,5,2,3,0,4,0,7,2,5,5,6,5,1,4,6,6,5,4,0,3,0,0,0
2022-03-06 23:00:00,0,0,0,1,0,1,0,2,4,4,2,5,4,2,3,0,1,5,0,4,7,8,6,9,8,2,6,11,7,8,4,2,1,0,0,0,0,0,0,2,4,1,3,3,2,1,3,0,1,3,2,4,0,0,6,4,3,4,5,2,1,1,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,1,0,0,2,0,3,5,10,9,9,8,8,0,7,6,4,5,0,7,6,0,7,10,11,16,0,19,16,15,12,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,2,3,0,1,0,0,2,4,2,6,0,0,4,7,7,2,1,1,6,6,5,1,4,0,6,7,6,11,10,9,9,7,6,5,0,2,0,0,0,0,1,1,2,5,5,6,8,9,8,7,10,8,1,7,7,0,5,4,4,1,3,2,0,0,0,0
2022-03-07 06:00:00,3,5,3,1,0,1,4,5,6,1,4,4,0,4,2,3,3,5,4,1,1,0,2,3,4,2,5,7,9,0,8,4,2,0,0,0,0,0,0,1,1,2,3,4,6,1,6,7,8,3,1,3,3,0,5,6,4,5,5,4,3,4,5,6,0,0
2022-03-07 07:00:00,5,7,6,6,1,3,6,6,8,11,6,12,8,8,9,11,10,7,9,8,10,7,9,10,11,13,32,32,38,37,33,28,11,26,1,2,1,0,0,2,2,6,7,8,15,6,16,8,9,9,10,9,6,11,13,13,9,4,10,8,6,10,17,14,0,0
2022-03-07 08:00:00,4,12,14,15,5,14,10,13,19,21,19,21,21,17,23,24,23,33,31,20,14,17,20,25,30,34,48,51,48,33,26,18,13,13,12,5,5,3,2,3,4,12,14,13,17,16,17,21,19,20,19,17,12,17,18,18,14,13,11,8,7,8,15,14,0,0
2022-03-07 09:00:00,2,6,5,7,0,5,5,5,9,10,13,14,15,15,15,16,18,15,16,13,11,9,10,9,9,10,12,23,26,24,20,13,10,3,7,3,2,3,0,4,8,10,10,10,4,9,8,10,11,12,12,10,12,12,12,14,13,12,9,7,5,4,5,1,1,0
2022-03-07 10:00:00,0,1,0,3,5,5,5,6,8,11,6,12,13,6,8,9,9,8,10,6,11,14,17,20,19,22,27,32,30,21,17,11,5,0,0,0,0,0,2,6,15,19,20,16,16,13,10,11,7,9,10,9,9,8,10,8,6,4,5,4,3,7,6,4,0,0
2022-03-07 11:00:00,1,2,0,6,7,6,4,5,4,2,4,6,6,7,7,8,7,9,10,8,11,12,13,10,11,14,14,11,12,22,16,10,6,4,0,2,1,2,0,5,7,5,6,7,6,7,6,5,4,6,7,5,6,10,10,11,1,12,8,7,6,5,6,4,0,0
2022-03-07 12:00:00,3,5,4,1,3,4,1,4,5,4,5,5,6,5,6,6,4,6,9,8,10,10,11,9,11,11,16,19,20,19,16,8,4,3,4,1,1,6,20,23,30,45,40,31,18,16,13,5,0,7,8,9,8,5,5,2,2,4,3,2,3,4,5,4,0,0
2022-03-07 13:00:00,0,1,0,4,0,3,4,7,8,10,13,13,16,16,14,13,12,7,10,7,5,0,8,6,7,6,7,13,13,15,12,8,7,2,0,4,3,2,17,4,19,27,27,29,20,14,13,11,10,10,11,13,12,13,14,10,10,9,7,6,8,5,6,5,1,0
2022-03-07 14:00:00,1,2,1,2,2,4,4,7,9,6,7,8,8,7,9,11,10,10,12,9,12,10,12,13,14,15,16,15,16,11,9,7,2,1,0,0,4,7,4,11,16,23,25,19,20,20,22,21,17,11,13,14,13,10,9,8,6,7,6,5,2,3,4,2,0,0
2022-03-07 15:00:00,0,3,0,6,6,5,8,6,5,3,6,7,10,7,8,12,10,9,11,8,15,15,14,18,21,22,21,24,21,14,9,7,4,3,0,0,6,7,0,9,13,15,12,10,9,5,6,3,6,10,11,12,12,12,11,10,11,12,10,6,5,5,5,4,0,0
2022-03-07 16:00:00,1,1,0,3,6,3,6,5,5,6,7,10,9,11,10,10,11,11,10,8,12,7,14,13,14,13,13,10,13,10,9,5,1,0,0,1,6,7,10,16,30,33,29,27,27,23,20,19,17,12,7,13,11,10,11,11,12,13,11,5,8,7,9,1,0,0
2022-03-07 17:00:00,2,5,4,10,9,8,7,7,6,5,10,15,14,11,11,12,11,13,10,8,9,11,15,17,18,17,16,18,18,15,11,7,2,0,0,0,8,12,8,7,25,26,25,25,26,25,18,16,13,9,7,7,13,13,12,11,11,12,10,11,7,6,11,8,1,0
2022-03-07 18:00:00,3,7,0,14,13,11,13,20,23,22,20,25,23,21,19,18,18,19,17,15,21,23,23,18,24,24,23,23,17,15,12,6,3,1,0,0,32,40,36,8,20,26,20,17,15,12,12,10,9,23,21,17,18,20,19,18,6,5,7,8,7,12,12,9,1,0
2022-03-07 19:00:00,1,0,0,8,13,12,5,3,7,6,9,13,14,16,16,16,13,13,6,11,7,10,10,10,11,10,8,8,5,4,1,3,2,0,0,0,5,6,4,5,13,12,10,9,7,6,6,5,5,11,8,7,9,11,12,11,17,15,13,11,10,6,5,2,2,0
2022-03-07 20:00:00,2,4,0,8,10,9,6,3,4,3,8,7,8,9,8,9,7,9,8,6,7,7,0,6,9,3,7,10,9,1,3,2,1,1,0,0,2,4,1,3,13,14,7,8,7,8,3,2,7,6,4,4,4,5,4,2,3,4,4,5,3,2,1,0,1,0
2022-03-07 21:00:00,0,1,0,7,8,5,4,3,3,5,1,6,3,6,6,7,5,6,9,9,10,11,10,9,8,7,11,5,10,9,7,1,0,0,0,0,0,4,0,4,9,11,9,9,8,5,7,8,5,13,7,14,13,12,10,11,9,10,7,6,6,2,2,1,2,0
2022-03-07 22:00:00,1,1,0,7,3,6,5,0,0,0,2,6,2,6,8,9,8,12,12,11,7,12,11,7,4,7,4,5,5,4,1,0,1,0,0,0,2,5,0,5,5,8,6,5,2,4,2,3,3,6,6,4,5,7,8,6,3,5,6,5,4,0,0,0,0,0
2022-03-07 23:00:00,0,1,0,7,4,2,1,1,0,0,3,0,0,2,2,0,0,3,2,4,5,4,5,5,4,4,6,7,6,4,3,0,2,0,0,0,1,3,1,1,4,4,2,3,2,0,0,4,3,6,0,4,4,3,0,3,4,3,2,3,1,1,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,2,0,2,1,1,4,11,12,11,10,8,0,7,5,0,5,6,8,7,0,0,9,10,18,19,22,24,23,18,11,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,2,0,0,0,1,3,5,4,5,3,7,8,9,5,8,3,6,5,5,4,2,3,3,5,3,6,6,5,4,6,5,6,0,5,4,3,0,0,0,1,6,4,6,9,0,10,9,9,6,10,9,7,6,5,5,3,5,4,4,1,0,0,0,0,0
2022-03-08 06:00:00,2,4,0,0,0,1,3,2,4,4,0,0,0,3,4,0,3,7,7,4,2,0,1,2,3,4,5,4,9,10,8,4,6,0,0,1,0,0,0,1,3,1,3,3,2,0,3,2,4,4,6,7,5,0,6,6,5,2,3,4,2,6,8,7,0,0
2022-03-08 07:00:00,1,5,1,2,1,1,6,5,8,11,10,12,9,10,11,15,10,15,12,10,10,9,9,9,11,15,16,21,25,21,21,19,19,16,2,1,1,0,0,2,3,8,13,15,16,9,14,12,11,11,12,10,11,7,10,11,7,7,6,6,3,10,16,12,0,0
2022-03-08 08:00:00,3,9,6,14,7,12,10,13,14,13,13,16,17,19,21,17,23,37,35,20,13,12,17,17,22,26,28,32,32,26,22,18,22,18,15,4,4,2,0,5,8,9,11,10,12,11,11,13,15,21,26,20,17,18,20,18,14,10,8,9,6,11,16,15,0,0
2022-03-08 09:00:00,1,3,0,3,3,5,5,4,5,6,6,8,4,9,8,17,17,16,16,14,10,9,11,12,13,12,14,16,18,14,13,8,5,2,4,2,1,0,1,4,11,14,10,16,16,13,14,11,14,7,10,8,7,8,11,9,8,10,8,5,7,5,8,5,3,0
2022-03-08 10:00:00,1,1,0,2,3,5,6,5,7,7,5,6,5,7,7,6,5,5,3,3,8,7,9,9,18,17,19,19,22,19,15,14,4,5,4,0,3,2,2,7,11,17,15,18,15,14,14,9,7,5,7,8,5,7,8,8,7,4,3,5,6,4,5,0,0,0
2022-03-08 11:00:00,1,0,0,2,1,3,2,4,7,4,5,5,4,3,5,4,5,7,6,8,9,7,9,11,14,16,17,18,19,18,12,10,2,1,0,1,0,3,1,7,12,17,18,16,16,9,11,12,8,7,7,6,8,8,6,9,8,11,8,2,3,5,0,4,0,0
2022-03-08 12:00:00,2,4,0,2,3,4,4,4,7,7,6,6,7,7,5,10,8,10,11,11,10,9,10,11,12,11,19,21,19,16,11,7,3,4,5,1,4,0,25,28,29,28,24,24,17,14,11,13,10,8,7,10,9,10,9,8,8,8,6,6,2,4,6,0,0,0
2022-03-08 13:00:00,0,1,0,4,0,5,8,8,10,9,11,13,14,13,15,14,12,13,12,10,9,4,0,8,7,8,9,11,12,11,10,6,3,1,0,1,2,1,3,9,18,26,23,19,15,12,11,12,11,11,11,12,10,5,9,10,11,10,7,5,9,6,6,4,0,0
2022-03-08 14:00:00,1,1,0,5,4,4,2,3,3,5,8,9,10,11,10,11,9,10,9,6,13,14,13,11,11,11,10,14,13,12,9,9,2,1,0,0,5,8,4,10,17,28,26,27,22,17,15,13,14,14,0,15,12,10,13,12,12,11,10,9,5,7,6,4,0,0
2022-03-08 15:00:00,0,2,1,3,4,5,5,7,10,11,13,14,14,14,16,16,12,14,13,14,17,13,15,14,15,15,12,13,13,11,7,4,3,2,0,1,9,10,11,11,16,12,16,14,18,16,16,16,15,11,9,8,12,11,0,8,12,13,11,8,7,5,7,5,0,0
2022-03-08 16:00:00,0,0,0,7,7,8,9,9,10,9,8,12,14,8,11,11,12,8,7,7,14,13,14,13,14,15,15,18,18,13,11,7,4,1,0,2,6,11,11,11,32,39,39,28,22,10,8,6,6,9,9,7,9,11,12,9,8,5,6,4,2,1,4,1,0,0
2022-03-08 17:00:00,1,9,8,7,7,8,6,7,6,6,8,13,15,15,16,19,15,13,14,15,18,9,20,14,16,17,16,18,18,16,14,12,3,1,0,1,3,7,4,9,24,26,20,15,15,21,15,11,9,15,9,11,13,11,14,13,12,10,5,5,4,6,6,2,0,0
2022-03-08 18:00:00,1,0,1,14,11,11,11,15,16,18,18,19,8,19,18,15,15,18,17,16,21,20,20,20,20,18,17,13,10,9,7,7,2,1,0,0,10,14,14,11,26,32,26,17,15,15,14,8,10,18,17,15,14,13,12,11,12,11,10,7,8,11,14,13,1,0
2022-03-08 19:00:00,2,0,1,8,10,10,7,8,10,12,11,13,14,14,15,13,15,22,16,12,18,19,15,20,20,19,15,16,12,11,6,4,2,0,0,0,7,4,0,5,19,21,16,14,11,9,11,10,9,11,11,11,12,11,10,10,9,10,8,7,8,4,4,2,1,0
2022-03-08 20:00:00,0,1,0,7,2,2,4,3,3,5,6,8,9,8,10,9,9,10,11,10,8,10,11,10,12,10,9,4,4,0,0,3,1,0,0,0,3,4,0,7,11,14,10,10,10,8,4,3,2,7,0,7,4,6,5,4,4,5,3,2,0,2,3,2,2,0
2022-03-08 21:00:00,0,0,0,4,5,3,3,6,9,8,8,9,8,7,8,6,8,10,8,6,7,6,7,6,5,2,5,9,6,4,3,2,2,1,0,0,7,8,2,4,11,10,8,7,8,7,7,7,7,8,9,8,7,6,7,5,4,6,4,1,4,1,6,0,2,0
2022-03-08 22:00:00,1,0,0,7,8,6,3,2,2,6,8,1,9,8,0,5,4,4,6,5,4,6,5,5,8,5,6,9,7,6,5,0,1,0,0,0,3,0,0,3,10,11,10,10,9,8,6,7,8,7,6,5,6,5,4,3,3,4,4,2,2,0,0,0,0,0
