Unnamed: 0,1_보성운수기종점,2_신림복지관앞,3_난우중학교입구,4_우림시장.난곡보건분소,5_남강중고등학교입구,6_세이브마트앞,7_신일교회앞,8_난곡우체국사거리,9_신림청소년독서실.신림체육센터,10_난곡입구,11_호림박물관,12_남서울중학교.성보중고등학교,13_신림사거리.신림역,14_관악우체국.양지병원,15_KT&G관악지점,16_봉천역.관악초등학교,17_KT관악지점,18_관악구청,19_청룡시장,20_영락고교.영락의료과학고,21_e편한세상서울대입구아파트,22_쑥고개,23_신림2교,24_서원동문화교앞,25_신림사거리,26_신림사거리.신림역,27_남부초등학교,28_호림박물관,29_신림청소년독서실.신림체육센터,30_난곡우체국사거리,31_신일교회앞,32_세이브마트앞,33_남강중고등학교입구,34_우림시장.난곡보건분소,35_난우중학교입구,36_신림복지관앞,37_보성운수기종점(가상)
2022-03-24 16:00:00,0,5,10,11,17,18,20,20,22,20,18,19,11,10,8,11,9,22,22,23,23,24,21,15,17,23,23,24,27,26,20,15,13,10,6,5,0
2022-03-24 17:00:00,2,2,4,7,14,16,18,20,17,21,17,23,18,15,15,13,11,33,32,33,29,25,21,15,16,29,32,34,33,28,27,20,15,7,5,4,0
2022-03-24 18:00:00,4,9,11,15,19,25,27,28,30,29,24,26,17,17,16,17,16,28,28,29,30,27,25,24,19,49,51,53,50,46,40,31,18,13,11,8,0
2022-03-24 19:00:00,0,4,0,6,13,14,17,19,18,19,19,19,8,10,8,11,13,40,42,41,34,18,12,11,19,43,36,28,40,36,32,24,18,11,9,7,0
2022-03-24 20:00:00,1,5,3,8,7,9,12,14,13,6,3,11,8,5,6,11,12,26,30,25,20,13,8,9,13,26,26,29,27,24,22,21,14,9,8,5,0
2022-03-24 21:00:00,1,2,0,1,0,2,3,3,9,8,3,5,3,4,6,6,5,19,20,19,19,12,11,9,9,24,24,26,26,24,25,22,16,5,7,5,0
2022-03-24 22:00:00,0,0,0,1,3,6,0,7,5,7,6,2,4,5,5,6,9,28,29,30,29,23,13,9,6,24,25,26,22,23,21,18,13,6,2,2,0
2022-03-24 23:00:00,0,2,1,3,0,3,5,5,4,0,0,5,4,4,0,5,3,17,14,14,13,10,9,7,8,12,11,12,17,9,13,11,9,6,4,1,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,6,3,11,18,22,30,34,34,31,27,0,26,25,26,25,23,21,2,0,0,1,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,2,5,3,9,11,12,15,16,24,22,12,21,23,22,6,19,11,3,3,2,4,3,4,5,3,9,8,5,9,6,6,4,4,3,2,0,0
2022-03-25 06:00:00,2,3,4,10,13,17,19,14,16,19,18,17,5,4,4,3,2,4,2,3,3,3,3,8,2,4,5,1,3,4,8,5,4,3,1,0,0
2022-03-25 07:00:00,9,13,17,26,37,44,46,44,43,43,44,43,13,9,7,8,6,12,13,8,6,8,13,14,8,11,11,12,13,10,11,9,6,5,4,3,0
2022-03-25 08:00:00,9,13,17,31,37,47,51,50,49,52,53,46,23,22,19,14,15,11,13,14,12,11,14,19,7,11,13,14,16,16,12,9,9,7,5,2,0
2022-03-25 09:00:00,4,7,10,27,37,43,48,52,53,51,48,43,14,19,20,11,6,10,10,8,8,10,8,10,6,9,10,9,8,7,9,8,5,2,0,0,0
2022-03-25 10:00:00,4,9,10,15,16,24,27,27,26,22,22,26,13,12,9,8,9,11,10,11,10,10,9,10,8,8,7,9,11,8,7,7,4,5,1,3,0
2022-03-25 11:00:00,1,4,6,10,12,15,20,23,24,22,24,23,12,9,7,8,3,7,7,8,6,7,8,10,7,6,8,5,6,7,5,4,4,3,1,0,0
2022-03-25 12:00:00,1,4,7,13,15,17,20,20,19,19,17,14,7,6,4,7,7,8,7,9,7,7,6,6,9,10,11,10,10,8,6,5,3,4,3,2,0
2022-03-25 13:00:00,2,6,8,10,15,19,22,23,24,28,22,21,15,16,15,14,11,13,12,9,9,9,8,7,10,20,23,24,17,19,15,10,8,5,0,2,0
2022-03-25 14:00:00,1,3,4,10,12,13,13,15,10,14,12,13,13,12,0,11,8,19,18,15,12,9,7,6,6,12,14,14,13,13,10,9,5,4,3,2,0
2022-03-25 15:00:00,3,4,6,12,11,19,23,29,27,26,23,22,9,10,10,9,10,17,17,16,15,14,11,11,10,21,22,11,22,21,17,13,9,5,3,0,0
2022-03-25 16:00:00,1,6,11,17,29,31,30,32,11,32,31,33,13,11,5,16,13,24,22,25,21,18,16,16,20,30,31,30,29,28,25,19,14,7,3,5,0
2022-03-25 17:00:00,2,4,4,10,14,27,31,32,30,31,30,29,11,9,7,11,9,24,27,27,23,24,20,17,16,37,39,39,36,30,26,20,16,13,7,5,0
2022-03-25 18:00:00,3,6,7,14,19,25,30,35,33,32,28,27,18,17,19,16,15,29,26,28,28,22,21,20,23,52,53,56,52,45,42,30,24,20,3,1,0
2022-03-25 19:00:00,1,2,4,7,10,13,16,17,19,20,16,15,8,7,7,10,11,27,29,29,27,17,13,14,20,50,51,50,45,41,35,27,24,13,12,8,0
2022-03-25 20:00:00,0,1,3,4,7,7,8,6,7,8,8,6,6,5,6,11,10,23,25,23,22,17,15,13,11,32,33,34,30,26,22,20,12,8,5,4,0
2022-03-25 21:00:00,0,0,1,2,1,2,3,4,3,0,1,2,2,4,2,5,6,31,29,24,23,16,12,11,10,23,21,21,21,20,20,13,10,5,4,0,0
2022-03-25 22:00:00,0,0,0,2,2,3,3,4,4,5,5,0,4,5,4,9,10,17,17,17,15,11,9,5,12,22,16,18,24,20,18,15,10,5,3,2,0
2022-03-25 23:00:00,0,1,0,1,2,1,3,0,2,4,6,7,5,7,6,7,9,28,29,27,25,15,12,12,9,37,35,28,29,24,22,19,17,7,3,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,1,2,7,9,11,13,13,9,7,6,7,6,6,5,5,3,1,2,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,1,2,4,6,8,10,13,13,12,9,0,7,4,2,3,5,4,4,5,0,6,4,4,1,4,7,8,0,11,7,6,2,6,5,3,1,0
2022-03-26 06:00:00,2,3,6,9,10,12,13,14,13,11,11,11,3,2,2,1,3,5,4,3,4,2,3,2,3,4,6,5,4,2,7,3,5,2,2,0,0
2022-03-26 07:00:00,2,2,3,7,12,14,16,16,9,15,0,8,7,5,4,2,2,3,4,4,3,5,6,6,5,6,7,2,0,6,0,5,3,1,0,0,0
2022-03-26 08:00:00,5,9,13,22,27,29,36,37,37,27,34,33,12,10,5,10,9,12,8,5,4,7,5,12,4,8,9,8,7,6,5,5,1,2,1,0,0
2022-03-26 09:00:00,2,8,11,25,27,32,36,36,32,32,36,37,13,13,15,12,10,16,18,17,14,13,10,10,9,14,16,15,12,9,10,9,7,5,4,3,0
2022-03-26 10:00:00,4,7,12,18,21,25,27,30,27,29,30,32,12,12,15,12,10,7,10,9,9,9,12,13,6,14,13,14,12,11,9,8,6,4,0,3,0
2022-03-26 11:00:00,5,7,10,19,18,21,23,27,26,26,18,28,15,14,11,9,3,8,10,8,13,11,13,16,10,16,18,19,22,19,15,9,6,4,3,2,0
2022-03-26 12:00:00,4,9,11,16,18,16,16,19,24,27,30,27,11,12,11,11,6,10,12,13,15,13,17,17,12,22,29,30,27,25,21,16,9,6,1,1,0
2022-03-26 13:00:00,4,8,11,17,21,28,29,33,34,37,38,34,24,24,21,11,9,16,22,24,25,26,27,20,16,32,34,12,12,11,8,8,8,9,7,3,0
2022-03-26 14:00:00,4,5,7,10,9,11,11,11,9,14,13,12,8,9,5,11,9,14,15,16,16,17,18,21,17,22,19,15,30,28,25,18,12,7,1,2,0
2022-03-26 15:00:00,0,1,4,8,12,14,13,12,13,13,16,17,16,16,12,11,9,17,17,16,16,15,11,16,13,24,24,22,20,16,14,12,9,4,2,1,0
2022-03-26 16:00:00,0,4,6,9,13,22,27,28,27,30,29,27,9,8,7,4,5,16,17,18,15,11,10,10,14,22,21,23,0,21,17,11,10,5,4,1,0
2022-03-26 17:00:00,2,2,2,5,8,11,11,32,33,9,34,33,33,33,31,24,17,18,17,16,15,15,14,11,21,27,28,25,22,21,18,13,8,2,0,1,0
2022-03-26 18:00:00,1,3,4,16,17,15,10,16,16,19,23,21,11,12,9,13,12,22,20,20,16,18,13,10,14,32,32,34,31,30,29,27,15,9,7,5,0
2022-03-26 19:00:00,0,1,3,5,7,11,7,12,5,14,15,16,11,12,10,8,5,15,14,16,18,13,8,15,14,24,28,24,30,26,23,19,19,7,4,3,0
2022-03-26 20:00:00,0,1,0,3,1,3,4,4,2,1,9,3,6,7,7,5,6,13,14,13,11,12,9,7,9,23,24,24,21,20,15,14,10,5,2,1,0
2022-03-26 21:00:00,2,1,2,4,7,7,10,6,7,9,9,8,3,5,5,4,6,18,20,18,15,9,9,11,17,28,26,25,22,22,20,17,17,10,7,6,0
2022-03-26 22:00:00,1,2,1,3,4,6,4,8,7,12,4,11,6,5,7,5,8,21,23,25,19,11,7,6,9,23,24,20,23,19,17,22,14,5,4,2,0
2022-03-26 23:00:00,1,2,0,1,3,4,1,4,3,5,0,5,3,5,4,4,6,16,17,17,13,12,9,8,11,16,15,17,18,17,16,15,12,3,2,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,1,2,2,3,4,6,8,7,0,6,0,5,4,4,3,2,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,2,2,3,6,9,7,8,3,10,2,9,9,6,5,3,4,3,2,2,0,3,1,0,3,2,3,2,0,3,4,2,4,1,3,0,0,0
2022-03-27 06:00:00,1,4,3,7,8,8,10,8,7,0,9,6,2,3,0,5,0,2,3,2,3,4,2,2,2,4,4,0,0,3,3,2,2,1,0,0,0
2022-03-27 07:00:00,1,2,6,7,10,11,11,10,12,6,10,7,4,3,2,2,1,3,3,4,3,4,6,4,2,6,5,6,5,6,5,0,2,0,0,0,0
2022-03-27 08:00:00,3,6,7,14,16,18,24,26,29,30,27,22,8,7,5,5,4,4,4,5,6,5,6,5,2,3,3,0,2,0,2,1,1,1,0,0,0
2022-03-27 09:00:00,2,7,12,22,24,21,24,25,23,24,23,23,15,10,9,7,6,6,7,10,9,11,9,7,6,8,7,6,6,5,4,3,2,1,0,0,0
2022-03-27 10:00:00,2,6,5,11,23,28,29,30,27,25,20,25,12,12,12,12,10,8,9,9,9,10,10,16,8,8,7,11,12,12,7,4,3,6,0,5,0
2022-03-27 11:00:00,4,7,9,16,20,27,33,28,32,32,32,31,11,11,10,10,7,8,8,8,9,10,9,9,6,13,5,12,11,11,9,9,8,7,3,1,0
2022-03-27 12:00:00,6,5,7,9,12,17,18,18,15,20,20,21,9,8,9,11,10,6,11,11,12,13,13,12,6,8,11,13,13,9,9,7,7,5,2,1,0
2022-03-27 13:00:00,0,3,7,10,15,27,29,28,27,26,20,28,10,8,0,9,7,9,12,10,12,10,8,9,10,16,20,10,21,19,17,12,5,4,0,3,0
2022-03-27 14:00:00,1,4,7,13,20,24,26,18,21,25,21,24,15,6,9,10,9,11,12,13,12,12,13,7,10,20,21,23,24,21,17,14,9,3,2,0,0
2022-03-27 15:00:00,1,5,7,10,15,17,27,28,27,29,30,27,12,7,8,10,10,11,12,12,12,12,12,13,8,15,16,14,9,13,10,9,8,6,5,2,0
2022-03-27 16:00:00,1,4,7,13,18,23,26,27,16,29,32,33,12,13,11,15,14,19,17,17,11,12,11,10,10,22,26,13,22,18,15,14,9,4,3,0,0
2022-03-27 17:00:00,1,4,3,6,8,12,13,14,6,15,6,13,5,4,7,7,8,11,10,12,11,9,10,15,11,16,15,18,17,16,15,11,8,4,0,0,1
2022-03-27 18:00:00,1,2,4,10,12,13,19,18,15,1,4,15,7,8,6,8,6,12,11,13,11,9,9,9,15,28,25,28,27,29,27,24,21,14,6,5,0
2022-03-27 19:00:00,1,3,2,7,11,14,4,6,6,5,6,3,7,8,9,5,4,15,14,13,11,13,13,7,13,26,25,28,25,24,23,20,14,11,9,4,0
2022-03-27 20:00:00,1,0,0,1,5,4,0,7,8,8,7,9,4,5,6,3,5,12,10,10,11,10,7,7,11,22,21,14,20,19,16,17,15,10,8,5,0
2022-03-27 21:00:00,1,1,0,2,3,3,0,4,4,5,2,6,4,3,3,5,4,23,22,23,23,12,8,7,13,29,28,31,30,28,26,21,16,9,7,3,0
2022-03-27 22:00:00,0,1,0,0,1,2,0,0,2,0,0,0,2,0,5,6,0,15,13,15,16,9,5,6,10,19,17,19,18,16,15,11,9,6,2,0,0
2022-03-27 23:00:00,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,6,2,13,13,9,10,10,7,5,6,17,16,15,14,14,13,11,7,3,3,2,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,6,5,12,19,23,27,33,36,34,31,0,28,29,30,21,20,18,1,2,3,0,0,4,10,10,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,1,3,9,15,17,19,12,23,21,11,23,23,22,29,26,16,6,1,7,5,5,8,7,5,9,8,9,7,7,3,5,3,1,0,0,0
2022-03-28 06:00:00,2,5,7,14,22,28,30,18,29,26,17,22,17,4,2,4,3,2,3,4,1,3,5,7,3,5,6,7,5,4,5,3,2,2,1,1,0
2022-03-28 07:00:00,8,13,18,26,36,45,47,48,45,47,49,46,12,12,10,9,6,12,10,6,7,9,14,22,9,13,10,12,4,8,6,7,7,5,3,2,0
2022-03-28 08:00:00,7,10,15,37,53,59,61,58,60,55,54,50,26,26,21,14,13,10,11,9,9,8,9,28,7,18,18,16,17,13,14,11,10,6,3,5,0
2022-03-28 09:00:00,3,6,9,18,24,32,40,39,41,42,41,40,16,17,17,14,12,14,15,14,11,10,14,18,8,10,12,5,11,9,7,4,5,4,2,0,0
2022-03-28 10:00:00,4,10,5,14,15,16,17,18,19,18,0,17,13,8,9,8,9,12,14,13,14,15,13,10,9,9,8,9,8,6,4,3,4,2,0,0,0
2022-03-28 11:00:00,2,6,8,10,15,19,21,21,23,21,22,19,10,8,6,9,8,11,12,11,9,8,9,8,6,13,19,13,18,12,10,12,9,5,3,1,0
2022-03-28 12:00:00,1,3,5,8,16,18,20,21,22,23,16,22,12,11,12,13,13,13,15,14,5,13,5,9,7,12,12,11,14,12,13,11,10,8,5,3,0
2022-03-28 13:00:00,2,3,4,8,10,11,15,18,17,18,17,16,9,8,6,9,10,9,9,8,9,8,13,12,9,12,11,6,12,12,9,9,5,4,2,1,0
2022-03-28 14:00:00,0,3,9,18,20,23,26,31,30,29,28,25,15,13,12,15,14,15,9,7,8,6,5,5,9,23,24,26,25,23,18,11,14,8,3,2,0
2022-03-28 15:00:00,1,2,3,10,11,17,18,20,0,18,19,20,8,7,8,9,7,16,16,17,17,18,17,13,13,25,27,27,21,25,16,12,9,5,3,1,0
2022-03-28 16:00:00,1,4,5,9,10,15,13,16,16,16,17,16,11,11,11,12,9,20,19,27,26,23,19,17,18,41,28,27,38,34,28,17,9,6,5,4,0
2022-03-28 17:00:00,5,3,7,14,14,11,16,19,11,18,12,13,11,14,11,17,19,19,23,22,21,19,15,11,12,24,24,22,23,23,20,13,8,6,5,3,0
2022-03-28 18:00:00,0,5,2,12,14,17,19,18,18,18,20,22,18,17,15,16,15,26,27,24,27,25,20,16,28,54,55,54,54,53,45,34,24,9,7,6,0
2022-03-28 19:00:00,0,3,4,6,8,12,15,15,8,15,8,14,10,9,8,9,8,27,26,26,23,16,13,18,26,61,34,62,59,52,43,35,21,9,8,4,0
2022-03-28 20:00:00,2,3,0,5,5,7,6,7,2,8,9,10,7,8,9,9,9,24,24,12,20,13,8,7,15,46,47,46,44,38,33,30,24,11,8,6,0
2022-03-28 21:00:00,1,3,0,2,3,3,4,3,2,6,8,7,6,7,3,8,9,20,19,15,16,14,11,9,10,27,30,14,23,28,24,19,13,5,4,4,0
2022-03-28 22:00:00,0,0,0,1,3,6,2,2,3,6,0,3,6,5,4,7,7,22,21,21,21,15,11,10,10,27,28,27,26,23,21,18,13,5,4,2,0
2022-03-28 23:00:00,0,0,1,0,1,0,1,2,0,3,4,5,2,3,1,2,4,14,13,13,14,10,8,6,9,19,12,20,14,19,17,15,11,4,3,3,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,7,4,12,18,24,29,37,37,28,31,0,30,30,31,30,19,15,4,0,0,3,0,5,9,8,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,2,3,4,5,7,11,12,13,26,12,0,27,26,24,22,23,15,4,3,4,3,3,5,6,7,7,4,6,8,5,5,4,1,1,0,0,0
2022-03-29 06:00:00,1,3,6,13,14,20,24,26,24,23,24,23,12,3,3,2,3,4,5,4,5,4,5,6,5,5,5,6,3,5,4,4,5,4,3,2,0
2022-03-29 07:00:00,10,14,23,36,45,50,53,52,48,50,54,48,11,9,9,7,6,9,9,5,5,7,12,20,8,14,12,10,9,8,7,4,5,4,3,1,0
2022-03-29 08:00:00,14,18,24,29,35,40,46,44,46,48,48,42,23,21,17,13,10,10,9,8,11,12,13,22,9,14,12,11,11,9,10,5,8,4,3,2,0
2022-03-29 09:00:00,2,4,7,18,28,27,31,34,37,38,40,36,18,15,14,10,10,12,15,14,16,13,12,17,15,14,12,13,10,10,7,5,4,2,0,0,0
2022-03-29 10:00:00,3,4,11,17,20,26,29,35,36,35,32,30,15,11,7,8,7,12,10,9,7,8,8,8,8,6,6,5,9,5,7,6,5,2,1,1,0
2022-03-29 11:00:00,2,3,6,10,12,18,21,22,20,23,13,16,12,11,10,11,9,10,11,12,9,10,9,7,7,14,17,9,16,11,9,9,8,5,4,3,0
2022-03-29 12:00:00,1,3,6,9,11,14,15,13,14,16,17,17,10,8,10,8,9,7,8,7,6,6,7,8,6,10,13,15,13,11,10,7,6,5,0,2,0
2022-03-29 13:00:00,1,1,1,4,4,12,14,15,17,19,17,16,8,7,6,8,4,15,15,13,12,12,8,10,11,13,16,13,15,12,10,8,7,6,5,4,0
2022-03-29 14:00:00,1,4,0,7,10,14,14,17,8,18,17,15,7,8,10,10,11,13,14,14,11,10,9,6,4,17,0,16,13,13,11,10,6,4,3,2,0
2022-03-29 15:00:00,2,3,6,9,10,11,13,12,13,12,14,13,9,10,8,12,11,21,24,24,17,15,14,11,11,18,0,19,20,18,13,9,8,6,4,1,0
2022-03-29 16:00:00,4,10,14,20,23,31,33,35,31,30,20,27,19,19,19,18,13,26,25,24,21,17,16,13,11,29,33,35,31,29,23,19,18,6,3,2,0
2022-03-29 17:00:00,1,4,7,15,19,20,22,22,26,24,21,21,15,17,16,21,16,25,25,25,22,17,15,13,13,36,35,36,35,34,24,20,15,9,8,4,0
2022-03-29 18:00:00,2,4,6,10,16,16,18,23,23,25,26,25,14,20,18,15,15,39,38,37,36,22,16,16,25,59,59,58,59,55,44,40,27,25,20,13,0
2022-03-29 19:00:00,1,3,2,10,9,12,14,13,14,14,15,16,8,7,8,8,8,29,30,30,25,18,18,17,28,44,45,42,41,35,38,30,24,16,11,7,0
2022-03-29 20:00:00,2,2,4,6,3,7,8,8,10,6,10,8,8,6,7,9,8,27,27,26,24,13,8,7,11,30,29,27,26,19,20,13,15,6,3,3,0
2022-03-29 21:00:00,0,2,0,4,9,14,15,4,0,12,11,12,8,6,3,5,7,17,20,19,17,12,11,10,18,34,31,30,28,27,25,23,17,7,4,2,0
2022-03-29 22:00:00,0,2,1,3,1,3,4,4,5,5,3,6,4,5,5,9,10,22,20,19,16,14,7,10,11,23,22,24,14,23,21,20,19,9,6,5,0
2022-03-29 23:00:00,0,0,0,1,0,2,0,4,0,1,0,3,3,2,3,1,3,25,21,20,16,13,6,4,6,16,16,15,13,15,13,12,11,4,2,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,7,3,12,20,25,31,37,37,35,32,0,31,32,25,30,26,25,4,5,6,5,4,6,7,6,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,1,4,6,11,13,16,17,17,23,21,5,21,8,20,21,19,17,4,2,5,4,4,6,5,4,9,5,10,9,8,9,6,4,3,1,1,0
2022-03-30 06:00:00,2,4,7,14,19,23,28,31,30,31,30,27,7,6,5,4,3,3,3,4,3,2,3,4,2,4,5,0,5,4,3,1,1,2,0,0,0
2022-03-30 07:00:00,10,16,23,37,52,56,47,60,47,46,45,41,12,13,12,12,11,9,7,5,8,9,14,16,9,13,15,15,14,13,10,9,6,8,6,3,0
2022-03-30 08:00:00,6,11,19,40,51,58,59,60,56,58,59,50,24,25,24,16,12,11,9,7,8,8,10,12,8,18,22,22,11,22,19,18,14,12,6,2,0
2022-03-30 09:00:00,3,9,16,29,40,48,52,57,64,64,63,47,16,15,13,10,9,9,11,13,14,11,9,15,4,6,8,12,10,12,7,5,4,1,1,0,0
2022-03-30 10:00:00,1,3,5,10,15,21,24,26,25,26,28,26,14,10,10,11,9,12,8,8,7,6,7,7,11,12,11,6,11,9,7,7,6,3,2,1,0
2022-03-30 11:00:00,2,4,8,14,17,21,21,22,21,20,19,20,12,11,10,9,9,8,9,11,7,9,9,8,5,12,12,13,11,12,11,7,6,4,2,0,0
2022-03-30 12:00:00,2,3,6,9,11,17,19,21,20,19,17,20,10,9,8,10,9,18,20,19,19,17,16,13,11,15,17,10,12,16,14,9,4,4,3,2,0
2022-03-30 13:00:00,1,4,4,7,8,10,13,13,14,14,15,16,15,13,12,9,8,11,10,10,13,12,14,16,11,16,16,12,15,13,10,9,6,3,1,0,0
2022-03-30 14:00:00,1,8,9,23,23,22,23,22,19,14,18,10,10,8,9,11,10,13,14,18,13,10,9,8,10,19,20,14,22,18,15,12,9,5,2,0,0
2022-03-30 15:00:00,0,1,0,5,6,14,18,20,23,22,21,23,9,8,5,9,8,20,26,24,21,19,16,17,12,19,23,24,13,20,18,13,10,5,0,2,0
2022-03-30 16:00:00,3,1,4,7,12,15,16,15,13,14,12,19,11,10,3,12,8,22,20,17,19,20,18,15,14,29,31,33,30,28,24,20,13,6,5,3,0
2022-03-30 17:00:00,1,3,6,12,15,21,22,23,21,20,19,19,15,13,12,14,11,21,21,23,25,19,18,17,21,44,45,44,41,29,26,24,22,13,10,5,0
2022-03-30 18:00:00,2,4,2,13,18,24,26,28,29,30,30,28,16,15,14,11,13,37,38,38,34,27,26,21,26,47,46,29,43,40,38,32,23,12,8,7,0
2022-03-30 19:00:00,0,3,6,5,6,7,7,7,9,11,12,18,14,13,12,11,11,32,32,33,34,22,18,17,35,57,57,58,56,53,49,33,21,10,7,5,0
2022-03-30 20:00:00,0,2,2,3,7,9,10,7,9,8,8,7,4,4,3,6,6,21,23,23,17,10,10,11,10,23,19,17,21,20,18,16,12,6,3,4,0
2022-03-30 21:00:00,0,1,1,3,1,3,4,6,7,6,6,5,3,4,1,5,7,28,28,29,23,15,10,8,9,33,20,35,35,34,16,31,22,11,8,6,0
2022-03-30 22:00:00,0,1,1,3,2,5,0,5,5,4,4,1,2,3,2,4,4,25,25,21,18,16,12,11,13,24,25,19,23,22,19,20,16,9,6,5,0
2022-03-30 23:00:00,0,3,0,3,4,6,0,4,0,1,1,3,4,0,0,1,4,15,18,17,14,13,13,8,7,19,20,19,18,16,15,16,12,5,3,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
