Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내데시앙아파트후문,4_서울의료원후문,5_중랑소방서,6_신내7단지아파트홈플러스,7_신내6단지아파트,8_봉화산역3번출구,9_신내8단지아파트.서울의료원,10_신내9단지아파트,11_신내10단지아파트,12_중랑구청사거리,13_성원아파트경남아너스빌앞,14_국민은행망우동지점,15_망우지구대,16_상봉터미널,17_망우3동주민센터.혜원여중고후문,18_동원시장,19_면목본동파출소,20_중화중학교.다문화가족지원센터,21_면중초등학교,22_면목동금호어울림아파트,23_면목동대원칸타빌아파트,24_용마폭포공원,25_용마산역,26_면목동,27_용암사입구,28_대원고교앞,29_중곡동종점,30_신성시장앞,31_중곡동입구,32_중곡동입구삼거리,33_군자역4번출구.용마초등학교,34_군자역먹자골목사거리,35_군자동주민센터앞,36_세종초등학교.세종사이버대학교앞,37_군자새마을금고앞,38_장안초등학교,39_화양사거리,40_성동세무서,41_제인병원,42_성수2가3동주민센터,43_리버하우스,44_상원,45_한양대정문앞,46_서울숲삼부아파트,47_왕십리역,48_코스모타워.서울신용보증재단성동지점,49_상왕십리역,50_왕십리센트라스아파트,51_성동고등학교,52_신당역.중앙시장앞,53_충무아트센터.스포츠센터.중부소방서,54_동대문역사문화공원,55_동대문디자인플라자,56_서울기동대.광희초등학교,57_신당역.중앙시장앞,58_성동고등학교,59_신당파인힐하나유보라,60_뉴타운아파트,61_상왕십리역,62_왕십리2동주민센터,63_왕십리역,64_행당1동주민센터.성동소방서,65_한양대정문,66_상원,67_리버하우스,68_성수2가3동주민센터,69_성동세무서앞,70_우리은행화양동지점,71_장안초등학교,72_군자새마을금고.성동광진위센터,73_세종초교앞,74_군자삼거리,75_능동우편취급국,76_KEB하나은행군자동지점,77_군자역5번출구.용마초등학교,78_중곡동입구삼거리,79_중곡동입구,80_신성시장,81_중곡동종점,82_대원고교앞,83_용암사입구,84_면목동,85_용마산역,86_용마폭포공원,87_면목동금호어울림아파트,88_한양수자인사가정파크,89_면중초등학교,90_중화중학교,91_중화중학교삼거리,92_면목본동파출소,93_동원시장,94_망우3동주민센터.혜원여중고후문,95_상봉터미널,96_망우역,97_국민은행망우동지점,98_성원아파트경남아너스빌앞,99_중랑구청사거리,100_신내동성3차아파트,101_신내동성1.2차아파트,102_신내9단지아파트.서울의료원,103_봉화산역2번출구,104_신내6단지,105_신내7단지아파트홈플러스,106_중랑소방서,107_서울의료원후문,108_신내데시앙아파트후문,109_중랑공영차고지,110_중랑공영차고지.신내역,111_중랑공영차고지(가상)
2022-03-07 10:00:00,0,0,0,0,0,0,0,4,6,6,1,10,11,12,6,11,12,10,8,8,8,10,5,7,9,9,11,9,12,25,22,22,19,23,24,24,24,23,22,18,19,17,17,16,15,16,14,11,10,12,12,10,10,2,4,2,5,7,9,0,8,11,12,4,12,11,7,11,11,10,11,11,8,11,10,9,7,7,8,9,8,6,5,2,7,9,6,8,6,10,10,7,10,12,9,6,10,8,7,6,6,4,2,1,0,0,0,0,0,0,0
2022-03-07 11:00:00,0,0,1,3,0,0,0,7,17,9,18,16,14,11,11,12,11,10,11,13,11,12,13,11,12,13,13,11,14,20,20,18,20,23,20,18,16,15,14,21,23,24,23,21,15,14,13,9,8,7,9,10,8,6,3,7,8,8,7,7,9,11,10,12,14,13,14,15,13,15,15,14,15,15,12,13,10,11,10,9,9,10,9,8,7,9,9,8,10,9,14,16,17,18,13,8,10,9,8,4,4,4,2,0,0,0,0,0,0,0,0
2022-03-07 12:00:00,0,1,0,1,0,0,0,8,6,6,7,6,7,6,8,11,31,30,28,22,20,21,20,17,10,4,9,14,23,24,26,25,14,14,13,14,12,13,15,21,21,16,16,18,13,12,11,8,8,8,7,7,6,4,5,0,7,9,13,12,13,15,15,18,19,19,16,15,13,11,14,15,14,16,15,13,15,16,16,13,12,12,12,12,13,11,12,13,14,11,14,13,13,27,26,23,24,14,19,17,16,15,10,3,1,0,0,0,0,0,0
2022-03-07 13:00:00,0,1,1,2,2,2,0,10,9,8,8,8,7,9,10,8,9,8,7,13,15,10,8,13,11,13,13,12,16,22,20,28,24,24,21,20,16,16,17,17,17,15,16,15,13,12,11,10,8,9,8,8,5,2,2,4,8,9,2,3,10,7,9,7,15,15,16,15,9,13,13,12,12,9,10,10,10,12,11,16,18,16,11,12,10,8,9,8,10,9,11,12,13,14,10,9,7,6,5,3,4,4,2,3,0,2,1,0,0,0,0
2022-03-07 14:00:00,0,1,1,1,0,0,0,9,7,7,8,9,8,9,10,16,16,15,7,14,13,0,8,13,8,7,10,20,23,28,28,29,27,28,22,16,13,11,14,23,23,15,24,22,19,19,17,16,10,14,11,11,10,6,6,8,13,6,8,14,14,14,17,18,20,19,21,20,20,19,22,19,19,20,16,21,24,21,17,15,14,19,18,17,16,16,16,16,17,16,19,17,18,17,13,10,11,10,9,8,9,8,3,2,2,1,0,0,0,0,0
2022-03-07 15:00:00,0,0,0,1,0,0,1,12,13,14,14,12,10,11,11,15,10,11,16,18,16,15,16,13,13,10,13,14,14,17,16,15,14,16,13,11,12,11,12,15,16,15,14,15,15,8,11,12,11,9,6,10,11,6,7,6,10,5,9,0,12,19,18,19,23,25,27,27,27,26,30,31,29,30,29,27,34,36,37,36,13,14,12,9,14,13,14,17,18,17,22,13,26,30,23,18,17,17,15,12,12,11,9,1,0,0,0,0,0,0,0
2022-03-07 16:00:00,0,0,0,1,0,0,1,8,7,9,10,11,8,11,16,21,19,17,15,17,16,17,0,16,15,13,12,30,31,33,35,28,23,19,16,14,11,13,12,17,13,16,15,14,14,9,7,16,13,11,13,9,8,4,5,4,11,12,8,12,10,11,10,11,20,19,15,16,16,14,19,18,19,18,15,18,24,21,19,38,34,35,31,30,32,29,28,28,30,31,32,33,32,31,21,14,15,15,11,9,6,5,1,0,0,0,0,0,0,0,0
2022-03-07 17:00:00,0,1,2,1,1,5,1,8,9,8,7,10,10,10,9,15,13,11,12,16,14,12,12,13,14,10,12,12,13,17,17,14,13,14,14,13,12,11,11,21,21,22,21,23,18,9,16,13,12,10,7,5,6,10,9,0,13,13,12,12,14,18,19,20,26,29,31,32,31,34,38,36,33,30,28,25,24,25,29,29,26,27,27,23,27,26,21,22,22,21,21,20,23,24,19,17,20,18,12,11,10,5,4,2,0,1,0,0,0,0,0
2022-03-07 18:00:00,0,2,2,4,0,1,5,24,21,16,12,9,10,17,19,19,19,21,21,17,17,16,17,16,16,18,18,17,19,15,14,15,19,18,16,20,17,14,13,17,20,21,22,22,18,17,13,10,10,7,4,4,3,5,8,2,17,18,22,23,25,24,24,25,35,39,40,42,41,46,52,50,52,53,49,44,40,43,44,41,42,39,39,40,43,37,38,36,34,32,30,29,30,34,28,19,16,15,8,10,8,7,2,1,0,0,0,0,0,0,0
2022-03-07 19:00:00,0,2,0,3,0,0,1,23,21,17,14,10,9,12,15,17,15,16,17,18,17,16,13,15,15,13,14,16,16,13,13,14,13,17,15,17,14,17,15,21,24,20,28,24,20,20,20,17,18,17,18,16,15,11,8,7,11,13,12,10,11,13,13,14,18,22,25,31,33,31,32,31,32,31,33,31,36,36,35,41,36,33,31,29,35,27,22,24,20,17,17,17,18,19,16,13,20,22,20,16,10,6,2,1,0,0,0,0,0,0,0
2022-03-07 20:00:00,0,0,0,0,0,0,2,21,15,9,8,12,13,5,8,12,11,12,10,12,11,11,8,7,9,8,7,11,10,9,8,6,7,13,11,9,10,10,7,14,13,12,12,11,13,12,11,13,11,10,8,6,3,4,3,5,9,9,9,9,11,11,11,12,16,19,20,20,21,19,23,23,24,22,20,19,22,22,22,21,18,14,12,11,16,15,13,13,15,9,14,9,10,12,11,7,10,9,8,7,5,4,3,0,0,0,0,0,0,0,0
2022-03-07 21:00:00,0,1,0,2,0,0,1,13,7,6,0,9,12,11,9,10,11,11,6,6,7,8,7,0,6,7,8,11,15,14,5,6,6,9,8,8,7,6,5,6,8,0,8,9,3,7,8,10,9,7,8,5,6,5,4,3,6,9,10,6,10,15,16,16,17,17,20,21,24,25,28,26,27,28,26,26,24,25,25,22,20,17,16,15,18,16,15,14,9,15,16,15,11,9,12,12,11,9,8,7,6,5,1,0,0,0,0,0,0,0,0
2022-03-07 22:00:00,0,0,1,1,2,0,3,7,6,5,5,8,3,4,7,9,8,6,7,8,8,6,4,4,7,3,3,6,5,4,13,11,12,13,12,9,8,8,7,7,7,6,0,7,7,6,5,7,6,5,6,5,6,7,4,4,9,8,9,0,12,13,14,12,15,12,13,14,17,14,18,16,18,17,17,17,21,22,19,15,15,14,12,15,16,15,16,16,14,10,13,0,12,10,8,7,7,6,5,6,5,1,2,1,0,0,0,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,4,6,3,4,4,4,4,5,3,0,2,5,6,7,5,5,0,3,4,3,1,3,2,3,5,4,7,7,0,6,7,4,11,6,7,7,9,12,12,13,13,8,13,12,14,8,13,13,12,10,11,11,14,13,11,7,8,6,6,0,5,4,3,5,2,4,5,3,0,1,0,0,0,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,1,0,0,0,2,0,3,4,6,7,8,6,7,2,9,7,12,4,13,12,14,7,6,14,15,16,22,26,25,22,23,24,21,21,21,26,24,27,25,26,27,25,24,22,0,13,12,12,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,0,0,0,1,2,3,4,5,0,5,7,4,6,6,11,14,18,19,20,14,8,17,16,18,20,20,17,11,12,12,8,11,11,13,11,13,13,12,18,11,14,11,10,7,6,5,4,8,9,10,11,15,18,20,13,19,16,15,19,7,20,16,6,13,9,10,8,8,6,9,9,9,9,0,6,7,9,8,7,6,6,0,6,6,7,0,0,8,9,0,8,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,1,0,0,0,1,5,6,7,4,8,10,9,10,10,11,11,12,14,7,9,13,13,12,13,10,10,12,16,18,15,14,14,14,15,17,15,14,11,12,13,12,11,8,9,8,6,6,5,3,2,1,1,1,2,2,3,3,0,4,5,4,0,0,2,0,6,4,5,6,7,8,9,5,8,7,4,8,7,7,7,3,6,5,2,6,5,7,0,8,9,11,10,8,7,6,8,10,15,13,10,2,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,0,3,1,2,4,7,8,14,14,17,24,14,25,30,30,23,25,27,23,24,26,28,25,23,27,28,28,33,35,34,29,29,29,28,30,34,35,31,32,30,26,24,21,15,12,12,13,12,9,9,6,3,2,3,6,11,13,16,15,16,10,17,16,25,26,24,26,15,15,23,27,33,39,42,41,45,51,52,55,27,15,14,17,24,26,27,30,27,25,27,29,31,30,21,13,14,15,17,20,30,31,1,0,2,1,0,0,0,0,0
2022-03-08 08:00:00,0,2,1,2,0,2,3,15,15,19,20,18,26,17,17,20,24,23,25,24,25,29,32,27,20,22,24,26,31,37,36,31,31,30,29,36,34,35,40,44,40,38,36,35,22,20,17,16,11,12,10,8,9,4,2,2,6,9,13,17,26,31,36,30,33,32,29,29,18,8,11,13,14,15,16,13,14,17,18,24,27,26,28,31,31,32,39,39,37,30,29,29,30,32,30,18,18,22,25,25,22,16,2,0,0,0,1,0,0,0,0
2022-03-08 09:00:00,0,0,0,0,0,0,0,6,7,6,4,7,12,15,20,21,16,9,13,15,20,24,17,21,23,22,24,21,27,29,24,20,21,31,34,37,41,36,33,34,31,30,25,21,15,11,10,12,10,10,9,7,6,5,2,0,5,5,8,7,8,12,6,7,8,10,8,8,7,8,11,12,12,13,14,12,11,11,9,16,11,12,15,14,14,13,13,18,16,16,16,15,18,19,14,9,10,9,8,6,11,10,2,1,0,2,0,0,0,0,0
2022-03-08 10:00:00,0,1,1,0,0,0,0,4,6,7,6,9,10,10,9,8,6,7,7,8,9,11,0,13,13,12,13,10,14,18,21,18,17,17,15,16,18,16,17,18,20,17,21,16,12,13,11,10,9,8,6,4,1,2,3,2,7,5,10,0,12,10,9,7,8,7,8,9,10,9,16,16,15,2,14,13,13,14,10,8,8,4,7,8,9,7,9,11,10,9,10,7,6,9,8,5,8,8,6,2,4,3,0,2,0,0,1,0,0,0,0
2022-03-08 11:00:00,0,1,1,2,0,0,1,4,5,5,7,8,8,7,11,13,14,16,18,19,19,18,12,15,12,11,16,16,16,21,17,16,18,15,14,15,16,15,15,16,14,2,16,13,10,7,7,8,7,7,5,3,4,3,5,4,6,8,5,7,8,5,9,7,11,9,12,11,12,11,13,14,14,15,8,12,15,14,11,9,9,10,7,5,8,8,7,8,9,8,8,7,10,10,8,9,8,7,8,4,6,5,1,0,0,0,0,0,0,0,0
2022-03-08 12:00:00,0,0,0,2,1,0,2,10,13,13,12,12,9,8,7,11,19,20,20,16,6,15,14,13,13,7,6,13,24,28,26,24,19,17,17,17,12,14,17,19,19,18,16,13,12,11,11,16,14,10,6,7,8,9,1,10,11,10,1,0,10,12,13,13,15,14,13,13,14,13,13,12,13,15,14,13,11,9,11,15,11,15,14,14,18,12,18,18,19,16,17,18,19,40,35,30,26,22,15,14,12,9,7,2,1,0,0,0,0,0,0
2022-03-08 13:00:00,0,2,3,2,1,1,2,8,6,8,7,8,8,7,8,11,12,11,10,14,9,14,16,15,14,10,11,10,15,20,22,21,21,20,16,15,15,17,17,18,15,17,20,20,15,14,10,15,16,17,14,10,8,3,3,3,5,6,3,0,6,7,10,8,13,14,7,13,10,10,14,13,14,15,0,12,11,11,10,13,12,15,12,15,18,20,21,23,23,23,26,27,28,27,10,8,11,9,9,9,7,7,3,1,1,0,0,0,0,0,0
2022-03-08 14:00:00,0,0,1,1,0,0,0,7,7,7,9,8,8,8,9,15,14,14,14,18,18,19,15,13,13,12,14,15,16,13,15,14,14,18,16,14,16,15,13,15,16,17,17,16,14,13,13,15,13,12,11,8,7,5,7,14,17,6,18,0,18,12,12,5,11,13,11,13,13,17,14,19,20,19,18,17,19,17,14,15,18,17,18,19,21,20,21,22,22,23,26,28,28,31,26,19,15,14,11,10,8,6,2,1,0,1,0,0,0,0,0
2022-03-08 15:00:00,0,1,1,2,0,2,2,10,7,8,10,8,8,8,8,9,8,12,13,16,16,16,16,14,12,12,13,13,14,18,18,17,17,19,12,19,24,22,23,24,20,16,15,12,21,13,16,14,13,11,11,7,10,6,7,5,9,11,7,9,12,13,14,13,20,21,22,22,24,29,30,30,30,22,30,25,26,25,19,18,17,15,16,16,19,18,17,16,10,20,22,23,22,19,15,14,17,14,12,11,9,6,2,1,0,0,0,0,0,0,0
2022-03-08 16:00:00,1,1,0,0,0,2,2,9,11,14,11,12,6,8,9,15,14,13,12,15,16,15,12,12,13,12,11,35,41,39,38,30,26,23,22,18,15,15,15,22,23,21,22,21,21,21,19,19,15,13,12,11,9,5,8,0,10,9,10,0,11,13,13,13,23,24,23,24,23,23,20,19,22,13,16,20,26,26,30,22,20,22,20,20,19,19,20,18,20,19,20,21,16,21,22,17,21,19,15,13,10,7,2,1,0,0,0,0,0,0,0
2022-03-08 17:00:00,0,1,1,2,0,1,0,12,11,13,14,9,16,16,22,23,22,23,22,22,22,23,24,20,24,24,23,23,21,14,16,13,14,16,9,13,10,12,15,28,32,18,19,30,20,19,16,16,13,12,5,5,2,7,6,0,9,14,13,12,12,15,22,22,28,27,26,27,30,38,35,36,35,30,32,31,30,29,28,28,27,25,23,21,24,25,24,23,21,19,19,20,19,20,10,9,17,19,15,14,11,11,1,0,0,0,0,0,0,0,0
2022-03-08 18:00:00,0,2,0,1,0,0,3,25,23,21,20,17,15,15,16,14,16,16,19,18,16,14,13,15,13,13,14,14,14,18,20,18,15,18,15,16,12,15,17,26,22,29,24,32,28,31,25,18,16,16,11,10,7,8,9,0,13,14,16,17,17,15,18,21,24,25,27,33,45,52,55,50,50,51,51,45,48,47,43,44,40,39,37,33,43,35,29,27,18,17,15,20,24,25,23,19,26,23,18,18,13,8,2,0,1,0,0,0,0,0,0
2022-03-08 19:00:00,0,0,1,3,0,0,0,25,22,15,14,9,7,6,12,18,20,21,24,31,27,27,25,25,20,24,23,23,20,19,20,17,15,17,18,16,13,14,13,21,22,23,0,20,18,18,15,14,12,11,7,8,7,10,4,3,18,9,18,17,17,18,17,17,22,20,25,29,30,28,33,32,34,31,31,29,31,29,28,30,27,27,26,26,25,21,20,26,31,28,27,20,28,28,23,21,19,11,11,11,8,3,2,1,0,0,0,0,0,0,0
2022-03-08 20:00:00,0,0,0,0,0,0,1,8,6,7,7,6,2,5,5,6,4,5,8,8,1,5,0,5,6,0,6,6,7,10,9,9,10,12,11,10,8,9,9,13,15,6,14,7,11,10,9,8,7,5,3,3,4,4,2,2,6,7,7,8,8,11,12,10,15,13,14,16,17,16,16,15,14,11,13,12,15,13,20,17,16,16,18,13,17,15,15,13,15,15,20,12,19,18,13,12,14,11,8,7,3,5,3,0,0,0,0,0,0,0,0
2022-03-08 21:00:00,0,0,0,2,0,0,3,12,9,3,6,4,0,1,3,11,10,6,9,8,7,7,4,3,6,3,0,5,7,8,10,3,11,11,12,15,14,3,5,14,0,15,4,8,15,13,12,10,13,11,10,9,8,7,7,2,12,15,12,14,11,17,18,20,20,22,23,24,25,24,25,25,24,24,23,23,23,22,20,18,16,14,15,9,17,13,12,12,12,10,9,10,12,14,9,7,12,9,6,4,4,2,1,0,0,0,0,0,0,0,0
2022-03-08 22:00:00,0,0,0,2,3,0,4,8,7,9,0,8,6,6,7,9,7,6,6,5,8,5,4,5,4,4,5,6,8,5,9,7,11,11,10,10,9,8,6,8,8,0,7,7,6,9,8,8,6,5,5,3,2,6,5,5,13,16,12,11,16,20,14,21,24,25,23,24,23,18,19,20,20,18,17,19,28,25,29,27,24,25,23,21,22,0,21,19,16,15,14,8,14,12,9,7,10,9,8,8,7,6,2,0,0,0,0,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,4,2,3,4,6,8,9,8,3,7,5,8,9,10,9,8,8,4,2,8,8,1,7,5,3,4,6,5,11,11,10,9,10,13,11,12,14,12,15,19,18,17,17,14,16,15,11,14,15,22,21,21,17,12,8,10,14,13,7,6,0,8,6,0,6,8,6,5,6,5,1,3,1,0,0,1,0,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,0,0,0,0,0,2,0,1,3,4,5,4,5,6,0,6,5,6,0,7,6,8,6,0,7,7,8,12,14,13,16,15,15,16,16,15,16,18,0,0,17,14,11,10,8,7,8,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,0,2,2,3,0,0,3,0,7,6,8,10,11,12,0,4,11,12,13,12,11,7,10,10,7,6,7,5,7,0,15,12,13,7,0,11,9,6,5,4,5,4,3,8,5,7,14,21,27,15,27,0,26,25,22,24,25,30,31,30,28,26,18,14,15,13,0,14,12,11,11,8,7,0,0,7,0,8,9,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,0,1,0,1,2,1,3,5,6,7,7,6,8,10,11,4,5,5,6,5,8,6,7,6,6,7,9,9,10,8,9,0,8,10,10,5,7,9,7,0,0,8,2,1,3,2,0,2,0,0,0,1,2,9,11,9,0,0,3,10,4,0,9,7,2,8,5,5,7,10,8,0,5,5,9,13,9,6,5,6,4,5,7,5,0,6,4,3,6,13,4,10,9,6,7,5,4,5,5,3,1,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,1,0,0,1,2,3,3,4,4,3,2,3,4,10,9,7,13,5,13,7,8,12,13,14,13,14,16,16,15,12,12,13,14,16,14,12,13,11,9,8,9,7,8,7,9,10,9,3,1,3,2,1,3,0,0,3,0,0,4,3,6,7,0,6,4,6,5,4,5,7,8,7,7,9,10,13,15,14,12,6,0,13,12,11,10,9,8,11,11,5,9,8,6,5,4,5,4,5,4,0,0,0,0,0,0,0,0,0
2022-03-09 08:00:00,0,1,1,2,0,0,1,3,3,6,5,10,11,10,11,14,14,11,12,15,14,15,14,11,13,15,13,12,11,18,15,9,12,10,10,12,13,13,13,16,12,7,13,14,10,0,9,9,10,8,6,4,4,2,2,3,4,1,7,0,8,10,12,11,15,5,14,15,11,10,9,8,9,10,11,8,13,13,12,11,9,0,12,11,10,10,11,8,10,11,0,13,13,14,13,9,5,3,0,2,3,2,0,0,0,0,0,0,0,0,0
2022-03-09 09:00:00,0,0,0,0,0,0,0,3,4,4,5,6,3,5,0,4,5,3,4,7,5,6,7,6,7,5,8,8,10,15,15,11,12,14,15,18,21,20,17,20,19,18,7,16,12,8,9,8,7,7,4,0,1,1,0,0,2,4,3,2,4,3,1,0,4,0,7,5,5,8,10,12,14,13,12,11,11,10,8,8,8,9,7,6,5,3,5,9,8,11,12,0,13,12,10,7,7,6,4,2,4,2,0,0,1,1,0,0,0,0,0
2022-03-09 10:00:00,0,0,1,2,0,0,1,4,3,3,4,5,3,4,5,5,6,7,8,9,12,14,15,14,13,12,12,11,12,16,15,12,13,12,9,15,15,15,15,18,16,15,14,13,12,11,10,9,8,7,6,6,5,2,3,0,4,5,6,7,7,8,7,8,3,7,0,7,8,11,13,12,0,0,12,13,14,15,13,9,8,9,8,0,7,7,0,8,11,11,13,14,0,15,8,6,9,6,6,3,5,4,0,0,0,0,0,0,0,0,0
2022-03-09 11:00:00,0,0,0,5,0,0,1,5,6,8,8,7,6,8,9,11,14,11,11,10,10,10,12,11,6,12,13,14,15,16,15,16,17,18,17,17,15,18,19,23,25,0,0,23,20,0,10,13,13,10,9,7,4,3,2,0,5,3,3,0,2,2,0,2,4,1,5,7,8,9,10,10,12,10,11,11,15,0,10,11,11,10,9,11,15,16,17,15,16,13,15,15,14,14,11,10,10,10,6,5,5,2,0,0,0,0,0,0,0,0,0
2022-03-09 12:00:00,0,3,0,0,0,0,0,6,7,8,9,11,10,9,9,14,14,0,14,11,11,14,15,14,13,14,16,17,21,28,29,25,23,20,19,18,19,19,20,25,25,25,0,24,23,16,25,22,18,16,16,15,14,5,5,0,8,9,8,7,11,14,17,17,18,15,17,20,22,17,22,20,21,25,0,26,28,29,22,20,16,13,12,13,8,14,16,15,16,9,19,11,20,20,16,9,10,10,11,10,9,9,3,0,0,0,0,0,0,0,0
2022-03-09 13:00:00,0,2,0,2,1,0,2,5,3,4,0,6,8,10,11,14,12,12,13,14,15,13,14,14,14,15,17,15,14,23,27,25,26,23,21,26,26,22,21,24,25,13,26,24,21,18,17,16,12,11,9,8,6,11,12,0,9,10,14,9,15,14,11,9,9,9,9,11,10,10,10,10,12,11,13,12,11,9,9,13,9,10,11,13,15,17,0,18,21,18,23,18,24,21,15,12,12,10,6,2,2,1,0,0,0,0,0,2,0,0,0
2022-03-09 14:00:00,0,1,1,0,2,1,3,5,7,8,9,8,9,7,8,15,12,13,11,16,11,16,9,15,11,10,11,12,18,21,28,23,21,14,21,17,16,16,24,27,28,27,25,23,15,14,10,11,12,14,9,7,6,9,10,8,23,22,25,24,16,21,19,17,19,8,14,20,20,22,20,23,12,24,23,22,22,21,20,20,20,19,12,17,12,16,14,18,20,17,20,21,24,22,15,15,13,8,11,9,10,7,4,2,0,1,0,0,0,0,0
2022-03-09 15:00:00,0,1,0,2,0,0,2,6,9,10,12,12,6,4,5,9,9,14,8,15,11,19,11,18,16,17,18,17,18,21,22,20,16,17,16,17,16,14,15,16,15,11,15,14,14,12,11,10,10,11,9,6,4,4,6,0,19,22,19,0,20,17,19,21,23,23,25,24,23,22,18,20,19,18,18,12,22,21,23,25,23,27,12,25,26,25,21,22,22,15,14,25,28,25,19,15,25,20,14,13,7,5,2,3,4,0,0,3,0,0,0
