Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_북가좌동삼거리,7_DMC래미안e-편한세상3단지,8_DMC한양아파트,9_북가좌초교사거리,10_북가좌2동주민센터,11_KT가좌지사,12_동도하이츠아파트,13_대림시장,14_응암3동주민센터,15_서서울농협본점,16_백련산SK뷰아이파크아파트,17_신진과학기술고등학교,18_본서부병원,19_은평세무서,20_은평구청,21_녹번역,22_산골고개,23_홍제역(중).서대문세무서,24_홍제삼거리.인왕산한신휴플러스,25_무악재역,26_안산초등학교,27_독립문역.한성과학고,28_사직단,29_서울경찰청.경복궁역,30_경복궁,31_안국역.종로경찰서.인사동,32_창덕궁.우리소리박물관,33_창덕궁.서울돈화문국악당,34_원남동사거리,35_현대그룹빌딩,36_이화동(이화장),37_충신동,38_동대문,39_종로5가.효제초등학교,40_이화동(이화장),41_창덕궁,42_안국역.종로경찰서.서울공예박물관,43_덕성여중고,44_사직동주민센터,45_사직단.어린이도서관,46_독립문역.서대문형무소역사관,47_독립문역.한성과학고,48_무악재역,49_인왕산.홍제원아파트,50_홍제역(중).서대문세무서,51_산골고개,52_녹번역,53_은평구청,54_은평세무서,55_본서부병원,56_신진과학기술고등학교,57_응암시장,58_응암3동주민센터,59_대림시장,60_동도하이츠아파트,61_KT가좌지사,62_북가좌2동주민센터,63_북가좌초교사거리,64_북가좌초교.DMC현대아파트,65_DMC래미안e-편한세상3단지,66_북가좌동삼거리,67_디지털미디어시티역,68_수색역앞,69_수색교,70_덕은교.은평차고지앞,71_은평권역공영차고지
2022-03-11 23:00:00,1,3,2,1,5,4,4,2,5,4,4,5,6,4,7,5,6,5,6,7,5,8,6,5,4,0,6,5,6,4,6,5,0,5,3,1,0,3,4,9,6,11,9,14,16,19,18,15,14,12,15,18,17,17,14,12,11,8,5,4,3,3,1,2,0,1,3,1,0,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,2,4,5,0,6,5,7,9,5,11,13,14,15,14,14,12,10,8,9,10,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,1,0,1,2,4,3,2,4,5,6,9,8,6,9,9,9,10,11,10,11,11,8,10,9,6,9,7,0,6,7,0,5,4,3,1,0,6,5,6,8,3,6,7,0,7,5,6,5,7,8,8,4,9,12,15,15,14,12,9,10,13,0,12,0,0,0,0,0,0,0
2022-03-12 06:00:00,1,2,2,3,4,5,3,0,3,4,5,5,5,5,6,7,11,13,15,14,8,8,12,13,8,9,11,8,7,7,5,0,6,4,1,3,2,6,5,1,4,5,6,1,0,1,8,6,5,4,7,8,4,0,7,6,6,7,4,8,7,7,5,4,0,10,4,5,4,3,0
2022-03-12 07:00:00,1,3,3,0,5,4,6,3,4,5,6,7,7,8,10,13,17,18,19,16,14,11,9,9,6,9,7,5,6,3,5,5,0,2,3,0,4,2,2,6,5,4,2,4,6,3,1,5,4,6,5,5,7,7,8,4,7,6,4,4,0,3,5,6,5,3,4,0,3,2,0
2022-03-12 08:00:00,1,1,2,2,5,2,3,5,7,8,10,10,16,20,23,30,36,40,35,27,18,19,21,20,14,13,19,16,15,12,8,7,0,4,5,4,2,2,4,6,7,7,8,7,7,6,11,9,8,6,8,9,11,13,11,11,12,9,11,10,8,8,7,8,4,8,6,2,1,0,0
2022-03-12 09:00:00,1,2,2,3,5,6,7,8,10,9,12,13,17,20,24,25,29,31,29,23,15,17,18,19,19,20,19,16,15,10,9,7,0,5,6,5,2,3,3,5,8,4,8,7,7,8,9,4,8,7,9,9,9,9,10,10,11,9,12,13,9,8,9,11,8,9,5,1,0,0,0
2022-03-12 10:00:00,0,2,2,3,5,7,8,7,8,9,12,17,21,23,28,31,33,34,34,30,24,21,25,26,27,13,26,23,20,17,16,18,0,6,7,4,5,7,12,15,14,0,8,15,11,16,18,17,14,10,15,14,11,10,11,12,12,8,9,8,2,6,0,6,6,5,4,3,1,0,0
2022-03-12 11:00:00,0,2,2,4,8,10,10,9,9,11,14,17,18,22,28,31,29,30,30,25,23,20,19,17,18,13,18,15,15,14,15,12,17,12,10,9,8,3,4,5,3,4,5,8,8,8,10,11,9,13,14,13,16,14,17,19,19,16,11,13,10,8,9,11,10,9,6,5,3,1,0
2022-03-12 12:00:00,3,6,9,11,17,9,18,18,18,18,17,17,25,27,32,34,36,37,34,30,21,21,20,22,24,25,27,15,14,12,11,11,8,8,6,5,4,5,10,18,19,18,17,18,20,18,21,21,20,27,26,29,25,26,27,28,21,16,13,15,13,12,13,14,12,8,4,1,0,0,0
2022-03-12 13:00:00,1,6,3,9,10,11,10,9,10,10,14,15,19,22,24,28,37,31,29,27,16,20,22,21,20,20,22,22,21,21,17,15,11,14,12,10,10,7,11,19,20,19,17,16,20,17,15,16,15,14,16,20,19,19,20,27,24,20,18,19,16,15,14,15,8,9,5,2,1,0,0
2022-03-12 14:00:00,1,2,2,4,8,7,7,0,9,6,9,11,20,18,16,18,21,23,23,19,16,18,19,22,23,23,25,23,22,19,11,11,9,10,8,9,9,5,12,13,14,13,15,20,22,20,21,23,19,22,28,27,15,17,23,22,25,22,19,17,17,17,16,9,15,8,5,2,1,2,0
2022-03-12 15:00:00,1,1,2,4,10,5,7,8,9,8,10,11,16,20,21,23,28,30,24,26,22,16,14,20,21,14,19,15,14,16,7,5,1,4,3,2,4,7,13,21,23,25,21,26,28,30,31,27,26,21,21,29,28,26,25,23,23,20,15,15,12,11,11,11,6,8,3,0,0,0,0
2022-03-12 16:00:00,0,1,0,5,11,13,11,12,11,10,11,12,18,20,24,22,25,25,26,22,19,17,22,24,23,22,19,17,19,15,13,12,11,8,9,9,11,8,13,14,17,21,23,34,35,36,35,29,23,23,25,38,41,41,39,36,30,27,19,17,13,9,7,8,6,5,5,3,2,0,0
2022-03-12 17:00:00,1,4,7,10,11,11,13,12,13,15,14,13,13,15,16,20,19,19,20,19,10,7,10,14,11,13,13,10,14,18,13,15,0,14,6,11,10,9,11,14,18,28,31,37,40,35,33,32,33,31,30,29,27,27,27,23,22,17,12,13,13,15,15,7,3,14,6,5,3,1,0
2022-03-12 18:00:00,1,4,4,4,10,0,8,9,10,11,13,12,16,15,17,16,15,16,15,17,14,11,10,13,0,14,10,8,10,9,6,4,0,5,7,4,5,8,11,16,13,16,19,30,30,34,38,38,29,29,28,30,34,32,29,28,21,19,15,13,10,11,9,7,4,6,8,6,5,0,0
2022-03-12 19:00:00,1,1,2,0,9,11,10,9,7,7,8,11,13,12,11,9,11,12,14,13,11,10,5,5,2,3,3,3,4,2,3,5,0,2,3,3,3,5,7,10,14,16,20,23,24,28,24,27,23,18,15,23,21,19,19,19,19,14,11,9,8,9,7,6,3,7,4,3,2,2,0
2022-03-12 20:00:00,1,1,2,3,6,3,5,3,8,6,8,8,9,10,13,12,12,11,9,11,8,7,7,11,9,7,5,3,3,4,6,8,7,4,2,2,0,2,4,7,9,11,16,20,21,20,19,16,16,17,16,20,19,18,18,19,16,13,11,10,7,7,4,6,0,5,5,3,2,1,0
2022-03-12 21:00:00,1,2,0,3,9,10,10,8,7,4,6,5,5,6,7,9,10,11,14,5,12,10,8,5,4,0,4,3,6,7,5,1,4,4,4,3,2,3,4,8,8,11,14,15,18,16,18,17,14,17,18,21,22,23,22,17,14,10,10,9,6,5,6,4,5,4,3,0,0,0,0
2022-03-12 22:00:00,0,3,1,0,12,12,12,8,8,9,9,12,13,12,7,13,12,10,9,8,5,3,3,1,3,4,5,1,0,2,4,2,0,0,3,1,2,1,4,7,8,10,11,17,5,16,7,3,15,16,16,20,20,14,19,15,13,13,10,8,7,8,8,8,4,6,5,4,1,0,0
2022-03-12 23:00:00,1,1,0,2,5,2,1,4,3,0,6,0,11,12,11,6,10,10,11,10,5,6,4,3,2,0,2,2,3,0,1,2,1,0,0,2,0,1,3,7,7,8,0,14,15,16,15,13,11,10,14,11,11,9,8,7,4,4,5,4,1,0,0,5,0,0,3,3,2,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,1,2,4,3,0,2,0,3,4,7,0,0,5,7,0,6,5,0,6,0,0,4,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,1,1,3,4,0,5,7,5,9,10,5,11,7,8,10,9,10,7,6,5,4,5,4,2,3,2,0,2,0,0,2,1,0,0,1,2,2,1,3,4,0,5,0,4,5,4,3,4,0,0,0,5,4,0,2,0,3,0,3,4,5,0,0,3,1,0,0,0,0
2022-03-13 06:00:00,1,0,0,1,2,4,1,3,2,3,6,5,5,3,4,3,7,6,2,4,3,3,5,6,0,3,5,4,4,2,1,0,1,0,0,0,0,1,2,4,2,1,2,2,2,0,0,0,1,3,5,4,3,0,4,6,4,4,3,3,4,3,4,0,1,1,3,2,0,1,0
2022-03-13 07:00:00,0,1,0,0,2,3,0,0,2,3,4,6,7,2,8,8,0,8,8,7,6,5,6,6,6,5,8,6,4,3,4,3,1,3,2,0,1,1,0,2,3,0,0,2,4,3,3,2,1,4,6,7,3,7,6,6,5,5,6,5,1,4,5,4,3,3,2,0,1,1,0
2022-03-13 08:00:00,1,2,2,4,5,5,6,5,7,6,7,8,11,11,11,12,17,18,18,17,12,12,13,15,0,5,14,10,8,8,7,9,0,7,6,3,2,3,4,5,3,4,1,5,5,4,3,4,5,5,3,8,9,8,8,6,6,4,3,3,2,4,5,3,3,4,2,0,0,0,0
2022-03-13 09:00:00,0,1,1,3,6,0,5,0,6,5,7,8,10,8,14,12,16,17,19,17,11,8,10,11,10,0,9,9,9,8,5,4,0,4,3,0,2,2,1,8,6,7,8,10,8,7,6,8,3,7,6,7,8,5,6,6,7,8,5,5,5,6,5,8,8,6,2,1,0,0,0
2022-03-13 10:00:00,2,1,2,3,5,3,4,3,7,7,11,13,14,16,13,14,15,19,17,15,16,12,13,14,15,15,13,11,9,10,8,4,7,3,8,6,4,4,6,9,13,6,10,12,13,16,14,10,7,6,5,6,11,8,11,12,11,10,10,8,9,8,8,10,9,7,3,0,0,0,0
2022-03-13 11:00:00,1,2,2,0,3,6,5,8,7,3,8,7,9,10,9,11,13,13,17,13,9,8,6,7,9,9,11,9,5,7,5,2,0,4,3,2,2,1,5,5,5,6,10,11,5,10,7,2,6,5,6,8,13,11,12,13,15,14,11,9,7,4,4,5,6,5,5,4,2,1,0
2022-03-13 12:00:00,1,2,2,0,5,6,5,6,6,8,8,10,15,15,19,19,25,23,23,22,18,12,16,17,12,12,16,15,13,11,10,10,0,8,5,1,3,2,4,5,5,6,3,9,8,17,0,16,6,7,2,9,8,11,13,9,13,11,15,9,13,13,11,11,10,10,5,4,1,0,0
2022-03-13 13:00:00,1,0,4,4,11,12,12,11,10,10,9,9,11,12,13,17,15,18,15,13,13,10,19,0,19,12,19,7,9,11,5,4,0,4,7,4,5,3,3,8,9,10,3,8,9,16,10,13,14,14,10,8,9,10,10,12,10,9,12,14,12,11,10,6,8,7,2,1,3,1,0
2022-03-13 14:00:00,0,2,3,4,6,6,5,5,8,6,8,10,12,13,13,15,16,16,19,15,13,10,8,7,8,7,11,15,14,11,8,0,7,6,5,5,4,4,3,3,7,8,6,13,14,13,14,15,15,13,15,18,16,17,18,14,16,12,13,12,9,6,4,7,7,4,2,1,0,0,0
2022-03-13 15:00:00,1,3,3,5,10,11,12,10,9,8,10,8,15,15,14,15,14,11,12,14,12,11,7,7,8,11,13,8,11,4,11,9,7,4,3,3,3,6,8,11,10,12,13,15,14,15,13,9,9,8,6,11,13,13,12,14,14,12,15,15,13,14,13,10,8,3,3,1,0,0,0
2022-03-13 16:00:00,0,1,0,4,5,6,3,5,9,11,13,16,16,14,14,15,17,18,16,13,10,6,14,15,16,19,18,16,15,11,5,4,3,3,0,1,6,4,6,11,12,13,14,14,16,14,18,16,16,13,16,21,20,18,15,17,16,14,13,11,8,8,2,4,2,5,2,0,0,1,0
2022-03-13 17:00:00,5,1,2,0,10,7,11,10,4,8,9,10,16,16,16,18,20,18,20,18,13,10,10,11,10,11,11,11,7,11,8,6,0,7,6,3,3,3,6,8,8,9,11,12,13,18,16,19,16,11,15,19,22,20,19,15,13,10,11,6,9,7,8,2,0,7,6,3,2,0,0
2022-03-13 18:00:00,1,1,3,3,6,6,6,7,9,14,16,15,17,13,12,11,9,10,8,12,8,5,5,6,7,7,8,7,4,6,4,3,0,6,1,5,4,3,4,7,7,9,10,14,16,12,8,13,14,16,16,21,19,20,15,14,12,9,13,11,8,7,7,9,7,8,4,2,1,0,0
2022-03-13 19:00:00,0,0,2,2,7,8,9,7,6,9,10,8,8,10,11,13,14,11,10,7,6,9,6,10,9,6,10,7,7,6,4,3,0,4,0,3,2,1,2,5,5,8,8,12,14,13,16,15,12,9,9,15,16,16,14,8,8,11,14,12,9,8,3,1,0,6,2,1,0,0,0
2022-03-13 20:00:00,0,1,1,0,2,5,1,0,3,4,7,3,10,7,8,11,8,10,9,4,7,5,5,0,5,3,7,1,5,8,10,4,9,3,8,5,4,2,2,5,7,9,8,11,13,17,7,9,16,13,13,15,14,13,13,14,9,7,9,8,6,6,5,4,0,2,4,3,0,2,0
2022-03-13 21:00:00,0,0,1,2,9,2,2,4,10,11,2,9,4,4,5,8,6,7,9,10,6,2,7,2,0,6,5,3,3,6,1,5,4,3,1,2,1,2,2,6,5,8,8,13,12,13,13,11,7,8,9,9,11,10,9,7,4,5,4,5,7,6,2,5,6,5,3,2,1,0,0
2022-03-13 22:00:00,0,0,0,0,3,5,6,4,3,4,3,5,6,6,7,8,6,6,5,6,1,2,1,3,0,0,3,2,4,3,4,3,0,0,1,2,2,4,3,6,9,5,9,10,0,9,8,7,6,7,6,12,11,12,12,11,9,8,8,6,5,4,5,6,1,3,6,4,2,0,0
2022-03-13 23:00:00,1,0,0,3,1,0,0,0,2,0,1,1,2,0,2,0,1,3,3,4,4,2,1,1,1,2,2,1,2,2,1,2,0,0,0,1,2,3,1,4,5,6,0,8,10,8,9,6,8,5,6,7,7,10,9,10,9,8,4,2,2,3,1,0,2,0,1,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,2,0,2,4,0,5,4,2,9,16,17,19,22,23,15,23,24,25,20,21,21,0,23,21,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,2,1,1,2,2,0,3,4,6,5,6,8,9,12,11,13,14,15,15,14,13,14,14,11,15,17,25,21,16,7,8,7,4,3,2,4,7,8,7,9,9,0,1,1,10,11,9,8,8,9,8,8,8,0,10,11,13,12,10,12,15,18,19,18,0,0,0,0,0,0
2022-03-14 06:00:00,2,4,1,3,5,1,3,2,5,6,9,12,13,16,17,19,25,25,24,21,17,20,14,17,18,17,18,15,13,10,9,9,7,6,5,4,3,4,2,5,4,4,5,5,5,4,5,3,3,4,10,12,5,3,11,9,7,6,8,6,5,5,6,11,17,15,7,4,0,3,0
2022-03-14 07:00:00,3,10,11,11,6,8,7,9,11,16,12,19,23,31,32,40,47,53,54,48,33,32,35,42,44,46,44,31,28,23,21,21,20,13,7,4,4,10,15,17,19,11,0,11,8,10,9,10,11,10,11,8,9,9,13,11,13,11,12,8,13,13,12,20,22,16,5,1,2,1,0
2022-03-14 08:00:00,3,7,10,11,10,4,8,12,15,15,21,25,29,33,41,48,52,54,56,50,31,31,42,45,48,50,46,39,36,26,23,25,17,16,9,6,3,2,5,9,9,8,7,7,8,8,9,8,8,10,12,14,13,18,17,18,21,15,20,22,21,21,21,24,24,17,10,5,5,0,0
2022-03-14 09:00:00,2,4,3,5,8,9,10,8,10,11,15,16,23,28,26,33,36,37,41,37,24,25,33,34,23,24,32,24,22,17,14,12,11,9,7,9,4,2,3,6,6,7,9,7,7,6,7,7,8,7,5,8,10,11,13,15,13,11,12,15,14,12,9,8,7,7,4,1,0,2,0
2022-03-14 10:00:00,2,3,4,5,7,6,8,9,9,9,9,12,20,24,30,34,35,19,32,28,25,25,25,24,23,10,20,17,16,14,13,12,0,9,9,6,6,3,3,6,7,8,7,8,9,11,14,13,3,5,8,7,10,11,12,12,12,10,7,6,8,8,7,4,4,3,2,0,0,0,0
2022-03-14 11:00:00,1,2,3,3,4,6,7,8,9,8,9,6,11,12,13,15,14,16,16,13,13,12,12,13,12,15,17,15,12,9,7,5,4,4,3,3,2,7,10,13,10,13,14,14,11,13,8,14,13,12,12,11,13,15,17,20,19,17,13,9,9,8,6,7,6,5,4,3,0,0,0
2022-03-14 12:00:00,1,3,1,4,5,0,4,5,8,9,9,11,15,19,20,20,19,21,20,18,13,14,14,14,7,8,18,14,14,8,11,9,5,6,4,5,4,4,8,10,9,10,5,12,35,24,22,19,16,17,18,20,23,23,16,12,12,15,10,12,11,9,6,7,4,5,4,1,0,0,0
2022-03-14 13:00:00,1,1,2,5,6,3,6,7,11,4,12,10,15,16,18,15,16,18,19,17,16,14,15,18,13,12,12,11,9,11,10,7,4,5,3,1,5,4,6,10,10,14,15,15,15,14,13,13,12,9,9,11,13,18,18,18,14,11,6,6,6,5,5,7,3,8,3,1,0,0,0
2022-03-14 14:00:00,1,0,2,2,9,6,9,13,5,6,10,12,13,12,14,13,14,14,10,11,10,10,8,8,19,16,12,9,8,5,6,5,4,5,2,2,4,3,9,7,7,10,11,15,17,13,11,8,11,12,15,17,23,20,21,21,19,15,13,10,7,6,7,6,4,2,2,1,0,0,0
2022-03-14 15:00:00,0,1,1,6,13,14,14,12,15,0,16,14,14,15,17,5,16,17,19,13,11,10,7,9,8,9,6,7,6,6,12,13,0,12,4,9,8,7,8,15,16,18,21,29,24,23,20,19,17,19,19,20,25,22,21,20,15,13,14,13,10,9,6,6,5,6,5,2,1,0,0
2022-03-14 16:00:00,1,2,3,7,11,14,14,11,14,14,17,14,20,13,21,20,20,18,18,17,13,12,14,13,10,9,8,9,13,8,10,11,5,10,10,6,6,10,13,17,19,21,23,30,31,46,45,42,35,26,26,27,27,26,21,23,28,25,18,16,14,11,10,16,13,9,5,3,2,0,0
