Unnamed: 0,1_문래동시점,2_두산위브진주아파트,3_문래롯데캐슬,4_문래중학교,5_영문초등학교,6_문래힐스테이트아파트,7_문래역,8_당산동진로아파트,9_김안과병원,10_영등포시장,11_영등포시장로터리방면,12_신길역,13_신길역1호선,14_신길새마을금고,15_대방역,16_현대아파트,17_KT동작지사,18_동작구청정문,19_동작구청.노량진초등학교앞,20_장성교회,21_동작문화복지센터.동작보건소,22_상도노빌리티아파트,23_상도시장,24_상도동중앙하이츠빌.상도전통시장,25_숭실대입구역,26_봉현초등학교,27_성현동동아아파트,28_봉원중학교.행운동우성아파트,29_봉천사거리.봉천중앙시장,30_봉천사거리,31_낙성대동,32_낙성대입구,33_인헌중고.서울미술고,34_예술인마을.사당초등학교,35_남서울농협남현동지점,36_방배동래미안타워,37_서울교통공사,38_종로교회앞,39_방배동대우효령아파트앞,40_방배역.백석예술대학교,41_신동아아파트앞,42_서울고등학교,43_서초중학교,44_남부터미널,45_국제전자센터,46_서일초등학교,47_서초그랑자이아파트,48_뱅뱅사거리,49_뱅뱅사거리,50_양재역.양재1동민원분소,51_양재노인종합복지관,52_블랙야크양재사옥,53_양재역.서초문화예술회관,54_뱅뱅사거리,55_뱅뱅사거리,56_서초그랑자이아파트,57_서일초등학교,58_국제전자센터,59_남부터미널.한일시멘트,60_서초중학교,61_서울고등학교,62_방배동신동아아파트,63_지하철2호선방배역,64_대우효령아파트,65_종로교회,66_서울교통공사,67_사당1동관악시장앞,68_예술인마을,69_서울미술고.인헌중고,70_낙성대입구,71_행운동주민센터,72_봉천사거리.봉천중앙시장,73_봉원중학교.행운동우성아파트,74_관악푸르지오아파트,75_봉천고개.관악현대아파트,76_숭실대입구역,77_상도동중앙하이츠빌.상도전통시장,78_상도시장,79_상도노빌리티아파트,80_동작문화복지센터.동작보건소,81_청화병원,82_동작구청.노량진초등학교앞,83_노량진수산시장.CTS기독교TV,84_현대아파트.유한양행,85_대방역,86_신길새마을금고,87_신길역,88_영등포로터리,89_영등포시장입구,90_김안과병원,91_영등포방사선과,92_문래역,93_문래힐스테이트아파트,94_영문초등학교,95_문래중학교,96_현대6차아파트,97_현대3차아파트,98_문래동종점
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,1,1,2,0,3,1,4,5,6,5,10,9,7,2,11,9,13,15,14,16,17,21,24,26,28,31,34,35,44,41,40,45,49,52,51,51,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,3,5,5,5,5,3,3,6,3,4,3,4,11,9,3,2,5,3,9,10,9,10,12,13,14,21,19,27,29,31,26,34,36,36,36,29,33,49,46,33,31,43,38,37,25,22,20,12,6,2,2,3,4,5,6,3,4,2,2,4,0,2,1,0,0,2,4,5,5,3,2,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,4,14,20,22,19,18,5,4,4,5,3,4,5,2,5,4,6,5,6,7,8,8,9,9,11,13,16,18,18,18,19,22,21,19,17,18,15,17,22,21,15,20,17,12,13,12,10,6,5,3,1,3,2,4,8,9,5,7,4,3,2,3,3,2,3,6,7,9,7,10,9,8,9,10,9,10,10,12,13,12,11,10,9,11,15,5,0,3,4,2,4,3,1,2,0,1,0
2022-03-17 07:00:00,2,11,27,40,46,35,15,19,19,18,18,16,14,15,16,17,19,17,14,13,14,14,18,23,31,35,37,40,36,37,37,40,38,41,44,41,41,41,43,40,41,41,38,27,21,25,26,22,16,16,4,5,6,10,16,26,28,18,21,20,13,12,9,10,7,7,7,10,12,12,17,15,21,27,34,27,30,30,30,33,34,32,23,21,20,21,14,11,7,11,11,16,15,12,6,1,5,0
2022-03-17 08:00:00,4,10,32,44,58,52,17,17,9,9,9,11,12,16,15,20,20,21,21,20,19,20,21,23,25,24,26,30,31,36,33,35,35,42,45,42,43,45,45,49,53,51,50,46,39,33,29,23,17,20,14,8,16,22,26,33,29,19,34,23,19,18,17,17,14,15,16,22,22,22,21,17,23,32,35,23,27,32,30,28,31,28,26,28,27,27,28,23,23,21,19,35,30,15,10,8,6,0
2022-03-17 09:00:00,1,4,18,24,29,24,9,10,7,9,10,11,10,13,15,14,14,16,14,13,16,17,18,17,17,19,21,22,22,27,30,29,34,39,42,41,42,45,44,44,48,48,48,42,45,40,32,23,17,12,4,5,8,13,12,13,14,12,12,12,10,9,10,8,6,11,10,10,13,14,15,17,13,17,18,14,15,15,17,14,17,17,12,16,16,11,21,20,16,11,10,20,14,4,3,2,3,0
2022-03-17 10:00:00,2,3,9,11,15,14,8,10,10,12,14,7,15,6,7,10,9,10,10,10,12,14,15,12,16,16,17,22,23,26,26,18,19,19,20,10,19,0,18,24,24,11,12,11,14,11,11,10,6,3,1,3,5,8,8,8,10,8,10,14,15,12,7,7,8,6,5,7,10,14,16,16,14,14,14,13,15,13,9,10,12,12,9,8,9,8,9,7,5,4,3,6,4,3,2,1,0,0
2022-03-17 11:00:00,2,5,6,10,12,13,9,9,7,9,9,12,14,15,9,14,9,15,17,14,14,13,13,15,19,17,10,17,16,15,10,12,9,10,10,10,10,11,11,10,11,21,16,15,17,16,12,10,8,3,2,5,6,12,14,17,14,11,10,9,8,6,10,11,8,13,11,12,16,15,19,16,15,15,13,10,11,10,8,8,10,9,8,9,10,9,10,9,6,6,6,8,6,4,3,2,0,0
2022-03-17 12:00:00,1,4,7,9,9,10,7,7,9,9,12,13,12,13,12,15,13,17,17,16,18,17,19,17,16,15,15,16,12,13,11,12,18,19,17,17,18,15,17,18,18,13,16,13,11,11,10,8,5,4,2,3,6,8,8,10,9,10,14,14,13,14,12,0,0,11,12,11,13,14,15,15,13,14,15,11,12,12,13,13,12,13,11,13,12,13,7,12,10,7,0,11,10,8,6,1,0,0
2022-03-17 13:00:00,1,1,6,8,9,11,6,7,8,10,13,11,13,10,12,10,9,14,14,14,14,17,21,18,15,15,16,16,14,15,15,14,14,16,16,15,15,10,12,17,15,17,15,13,13,14,15,8,6,4,2,2,7,10,12,13,13,10,15,15,15,14,16,17,8,12,15,15,19,21,20,18,16,14,15,14,15,16,15,17,18,16,17,19,19,18,17,14,8,7,7,10,9,6,4,2,0,0
2022-03-17 14:00:00,3,3,9,18,19,19,13,11,9,9,11,11,13,14,11,15,13,15,14,14,16,18,16,14,21,21,19,16,12,11,10,8,11,11,12,14,10,11,9,15,8,18,25,24,21,13,9,8,3,4,4,4,6,10,12,12,13,15,17,20,18,20,20,18,11,19,15,14,16,15,15,14,15,15,16,12,14,11,13,12,12,11,10,10,13,14,14,10,8,9,4,11,10,7,6,2,1,0
2022-03-17 15:00:00,3,3,5,8,10,9,8,9,10,11,13,11,10,10,12,13,15,20,20,17,16,16,16,14,17,15,16,20,17,17,12,14,15,16,11,9,14,15,14,13,8,10,12,10,11,10,9,7,4,4,4,11,12,14,17,20,20,21,24,23,24,23,28,26,27,27,30,29,31,33,34,31,27,29,19,15,13,15,14,14,13,12,13,12,11,10,17,16,11,12,10,10,8,5,6,2,0,0
2022-03-17 16:00:00,2,5,5,10,14,11,7,9,12,8,14,15,13,13,13,16,18,22,21,19,17,17,16,18,21,19,19,21,19,25,26,29,16,11,10,13,14,13,12,14,16,30,39,33,31,25,17,14,5,5,4,8,15,18,22,26,25,23,26,27,39,37,23,21,22,19,23,23,31,38,40,37,34,29,25,24,22,19,18,16,16,16,19,18,14,14,16,14,13,16,17,13,11,9,6,3,0,0
2022-03-17 17:00:00,4,5,9,10,19,19,6,15,15,15,19,21,23,22,25,28,30,38,39,34,29,27,28,25,35,31,30,32,30,30,26,24,22,19,16,12,16,12,15,16,17,15,17,15,17,18,17,15,9,8,6,12,14,18,21,23,26,26,35,35,38,37,39,40,38,38,32,27,26,30,27,31,32,29,23,25,24,24,19,19,22,23,21,15,17,16,19,20,18,19,20,27,23,21,16,7,2,0
2022-03-17 18:00:00,10,11,17,16,24,22,16,20,31,33,38,42,40,36,30,25,27,49,49,48,50,52,35,36,46,38,39,31,23,23,22,22,19,15,12,10,9,12,9,14,19,24,27,24,27,26,18,14,9,6,11,22,24,26,31,33,41,30,37,41,48,44,40,40,38,38,36,33,24,30,25,30,27,28,22,18,19,21,21,21,18,16,24,26,27,23,22,17,16,17,14,37,33,25,12,3,1,0
2022-03-17 19:00:00,4,6,9,16,20,17,16,12,13,25,25,25,25,27,31,29,24,45,46,44,38,37,48,35,43,36,24,22,22,17,16,17,11,9,11,11,11,10,9,11,13,15,20,17,14,11,11,10,5,4,5,12,22,26,31,34,34,34,39,35,32,32,35,34,33,31,28,22,22,25,23,24,22,23,21,14,14,14,14,14,14,14,19,17,14,11,13,9,8,9,9,30,27,24,16,5,1,0
2022-03-17 20:00:00,5,7,5,1,9,10,6,8,9,12,17,18,12,18,15,16,15,15,16,11,14,15,15,16,22,19,12,16,15,16,15,14,10,11,9,8,9,8,9,11,11,12,16,15,14,13,11,9,3,2,3,6,8,11,12,13,14,18,22,23,24,18,29,28,27,24,21,20,18,20,19,18,16,14,13,9,8,10,8,8,11,10,12,11,7,8,12,11,7,8,7,20,20,18,9,5,1,0
2022-03-17 21:00:00,1,1,2,3,6,8,7,5,7,6,8,11,10,11,7,12,13,21,20,18,15,18,16,15,17,17,16,15,14,16,14,14,10,9,14,13,10,10,11,10,9,11,10,10,9,11,7,8,5,3,4,8,13,17,28,29,31,31,36,42,41,38,30,28,18,21,20,19,18,17,15,15,13,14,12,16,15,10,12,11,12,11,13,12,8,7,9,7,5,7,4,17,16,15,9,3,1,0
2022-03-17 22:00:00,1,0,1,2,5,5,3,8,10,10,13,13,10,11,11,12,12,20,21,21,19,20,20,19,23,20,17,14,13,14,10,9,9,8,8,5,8,5,6,10,1,9,12,11,14,14,12,9,6,5,4,8,11,13,19,19,18,18,21,22,23,23,28,26,24,28,29,23,18,17,18,23,23,21,19,14,13,13,8,12,10,6,13,12,10,12,12,12,11,11,11,18,18,16,10,3,1,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,15,17,15,14,14,12,10,8,7,13,8,15,15,12,10,8,7,3,4,9,6,6,5,8,7,8,5,6,3,3,4,5,10,15,20,16,19,16,20,19,20,19,18,11,17,19,18,17,13,16,17,15,15,11,10,8,8,10,11,7,9,8,11,9,8,6,7,5,5,6,7,11,12,9,4,1,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,1,2,2,3,3,2,4,5,4,6,13,9,9,5,13,10,13,14,15,14,17,20,24,29,29,29,34,34,45,46,44,49,52,53,25,44,41,40,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,2,3,6,7,4,2,3,5,6,3,1,4,9,4,2,0,8,4,6,9,10,14,11,15,17,18,17,21,31,34,35,37,36,32,49,50,25,47,25,46,26,45,40,37,35,32,18,9,5,3,2,3,3,4,3,3,1,5,4,5,4,1,2,1,0,3,7,7,8,8,6,6,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,3,12,17,18,19,5,5,4,1,5,4,3,4,3,5,5,6,5,5,7,4,6,7,9,11,14,19,21,22,21,20,21,22,21,15,14,16,21,22,20,18,15,13,15,12,10,8,6,3,2,3,3,5,8,9,10,3,3,4,2,4,4,6,2,7,7,10,6,8,8,7,10,9,12,9,11,11,6,13,12,10,9,8,4,3,9,4,1,3,1,7,4,1,1,0,0,0
2022-03-18 07:00:00,3,14,29,42,49,46,15,14,12,15,15,15,12,14,13,14,13,14,12,13,15,15,18,19,23,24,26,37,36,38,37,39,34,38,43,42,42,43,34,32,35,33,34,26,28,26,26,23,17,12,5,4,5,9,12,24,23,15,21,17,12,13,11,11,12,11,9,16,15,14,15,14,18,25,27,31,36,26,27,29,28,26,17,19,18,16,15,8,6,12,13,28,26,6,4,3,1,0
2022-03-18 08:00:00,6,12,29,39,45,39,12,16,12,12,16,16,15,15,14,17,12,19,19,19,19,19,19,19,21,23,24,26,26,28,27,30,31,33,35,32,33,39,33,44,50,48,44,45,42,36,34,26,25,25,14,7,11,14,17,27,34,18,37,28,19,16,14,12,10,7,9,17,15,12,18,19,25,31,29,26,26,26,39,42,45,37,31,33,34,35,34,26,24,16,17,24,21,21,13,11,3,0
2022-03-18 09:00:00,1,6,14,18,40,30,9,10,10,9,10,11,12,11,11,11,12,15,13,16,17,19,23,24,25,28,32,30,28,20,23,24,31,33,35,35,36,35,35,43,46,45,38,34,33,30,27,13,9,7,5,7,7,10,11,15,14,14,20,17,13,11,13,10,8,8,7,14,14,12,12,10,10,17,18,12,14,15,14,15,19,18,10,11,10,10,15,15,10,9,9,14,12,7,6,1,1,0
2022-03-18 10:00:00,2,4,11,13,17,16,8,9,9,10,10,9,11,10,11,9,10,11,10,11,11,14,16,17,19,20,22,23,19,20,18,17,16,15,15,16,16,16,17,15,13,15,16,14,18,16,15,12,9,4,3,3,5,6,8,8,8,7,7,8,7,5,5,6,7,4,7,9,11,13,15,10,10,11,10,8,10,10,15,14,19,10,14,14,15,18,17,11,8,8,7,9,10,9,7,6,5,0
2022-03-18 11:00:00,2,4,9,10,13,12,9,9,12,12,9,12,12,14,15,13,12,11,9,11,13,11,14,13,14,13,12,12,13,14,11,12,14,14,14,13,13,13,11,14,16,17,16,11,11,13,13,11,5,6,4,3,5,7,11,13,13,14,14,13,13,12,9,7,8,9,9,8,8,11,8,11,12,13,14,13,14,14,16,14,13,12,13,12,16,15,14,10,9,9,5,8,6,4,7,4,1,0
2022-03-18 12:00:00,4,6,9,12,15,15,8,7,7,7,10,13,9,14,11,12,11,12,11,11,13,18,16,18,17,15,14,13,16,18,15,13,14,13,11,12,10,11,8,13,15,14,20,19,16,11,9,8,5,3,4,4,9,10,11,7,10,8,9,11,8,6,9,11,10,11,14,15,21,21,23,21,20,18,17,15,18,16,17,14,13,11,10,11,9,9,10,7,6,7,2,8,7,5,4,3,1,0
2022-03-18 13:00:00,2,4,6,8,9,10,6,6,7,9,14,15,14,12,11,12,13,20,12,21,19,18,20,16,17,15,15,16,16,16,15,15,14,14,17,17,17,19,20,20,11,19,16,14,13,12,14,10,8,5,4,6,8,12,15,18,16,12,13,16,15,14,12,12,10,9,12,11,14,13,15,15,13,13,13,15,17,16,13,11,12,14,14,9,9,10,12,8,7,6,3,9,10,7,3,2,1,0
2022-03-18 14:00:00,2,3,6,12,12,12,9,9,11,11,12,15,14,11,10,12,13,15,13,14,12,14,15,13,17,15,16,18,19,20,17,18,18,15,13,11,9,9,10,12,14,17,23,20,9,11,8,7,4,3,3,6,8,9,12,13,14,13,14,15,38,34,27,12,12,15,15,14,15,18,21,19,24,25,22,25,31,33,29,29,29,26,18,22,21,20,20,20,12,21,17,17,15,12,8,6,3,0
2022-03-18 15:00:00,3,5,11,16,16,16,12,10,9,10,16,17,17,16,11,19,19,23,20,18,15,17,15,14,20,17,17,17,16,20,19,15,16,15,16,15,14,17,17,20,24,23,25,24,25,24,17,13,9,8,5,5,11,13,20,19,16,19,24,25,27,28,23,23,24,29,31,28,25,26,27,25,23,20,17,18,17,15,17,13,15,18,15,16,16,13,14,12,12,11,10,14,13,8,7,4,1,0
2022-03-18 16:00:00,3,6,12,14,16,12,8,11,10,13,15,18,18,15,15,17,19,20,21,22,20,19,21,21,27,27,30,26,24,22,21,21,19,18,13,14,11,15,19,19,19,28,27,21,19,21,16,12,5,4,4,6,12,15,19,19,22,21,29,26,28,29,25,23,23,24,23,24,25,27,26,18,19,21,20,23,16,14,17,12,11,12,15,15,15,15,16,15,10,12,10,18,19,17,9,5,2,0
2022-03-18 17:00:00,5,7,9,8,21,23,8,12,14,19,21,22,23,25,24,26,26,36,35,32,30,29,29,30,32,26,24,23,21,22,18,18,16,11,8,8,14,13,11,16,18,23,24,21,23,24,23,19,5,5,11,17,16,15,19,21,23,22,35,43,50,44,32,33,32,23,20,18,21,25,28,25,28,25,24,19,22,19,19,14,13,15,15,10,20,18,20,20,20,15,13,29,25,20,11,4,1,0
2022-03-18 18:00:00,11,12,15,17,30,28,16,18,19,25,43,46,46,42,41,38,26,51,48,46,46,41,41,44,59,52,45,36,30,28,25,20,17,13,13,12,15,21,18,19,21,25,26,21,24,25,21,19,10,7,10,26,21,25,32,34,37,40,45,50,51,50,40,38,35,30,24,19,17,23,26,34,33,35,31,27,25,24,19,19,19,21,19,19,19,20,22,16,16,24,23,33,30,25,13,7,1,0
2022-03-18 19:00:00,3,4,6,7,13,15,10,12,17,25,26,27,26,25,24,23,24,32,30,27,25,26,24,23,24,28,26,20,23,22,17,14,14,14,14,10,12,12,11,13,12,14,15,13,20,19,14,11,9,7,4,8,9,10,15,18,18,17,18,20,21,21,21,17,16,28,24,19,18,22,23,24,22,20,19,21,20,20,16,16,15,9,16,14,12,13,14,10,13,12,12,41,38,29,20,7,1,0
2022-03-18 20:00:00,2,1,1,4,6,7,9,10,7,7,9,10,10,10,7,14,15,24,23,21,20,24,24,22,21,20,13,11,12,15,14,15,15,12,11,12,11,9,11,10,11,15,16,10,11,9,7,8,4,3,5,10,15,18,21,20,19,18,22,23,24,22,25,24,23,24,20,19,17,19,15,19,22,19,15,13,12,12,12,10,11,11,12,11,6,9,5,5,3,5,3,9,7,13,8,3,0,0
2022-03-18 21:00:00,1,2,3,1,5,5,4,3,7,9,12,9,7,8,7,8,9,15,14,13,13,12,11,12,17,11,19,18,16,14,13,9,9,8,7,5,6,5,5,7,8,10,12,9,11,9,7,8,6,4,5,7,14,14,15,16,15,17,23,23,22,20,26,24,21,23,23,20,18,18,17,16,15,15,12,14,12,13,8,8,9,10,9,8,12,11,11,9,8,12,4,20,19,18,9,4,0,0
2022-03-18 22:00:00,2,1,2,3,3,6,8,9,9,13,17,17,16,16,14,17,19,27,31,34,32,32,28,25,28,23,11,10,11,12,11,13,13,11,9,8,8,8,7,10,13,17,16,14,11,12,11,9,6,3,5,6,8,10,13,15,17,19,25,26,30,27,29,25,23,23,23,22,19,23,20,26,26,20,16,19,16,16,15,12,14,13,18,16,15,7,19,17,16,13,13,17,14,13,9,7,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,16,15,17,0,17,24,0,26,24,26,22,19,21,17,18,17,15,17,11,16,11,11,12,11,10,3,9,12,7,10,12,11,7,10,6,7,4,4,2,5,9,11,17,16,17,19,20,22,22,13,20,18,14,19,20,18,17,21,21,31,29,25,24,20,19,18,16,15,16,13,18,16,14,11,16,12,15,14,4,22,21,20,11,6,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,1,1,2,3,0,0,4,3,2,4,5,4,7,1,10,8,7,8,8,13,15,16,15,13,17,19,24,25,29,26,27,31,0,33,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,2,3,3,4,3,2,3,9,1,10,9,10,9,2,5,8,10,0,11,10,11,7,10,11,13,17,18,16,18,17,19,19,20,20,18,19,17,30,17,28,27,25,22,20,10,18,11,5,4,2,3,2,3,2,3,3,1,1,0,0,0,0,0,0,2,2,0,1,3,0,0,2,3,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,2,4,5,6,6,4,2,2,3,4,5,2,3,2,3,0,7,6,2,4,4,5,4,10,11,12,12,12,13,11,11,12,13,12,11,10,0,12,13,9,8,12,11,8,5,6,5,3,1,1,0,1,2,2,3,5,2,6,7,3,2,3,1,3,3,2,2,2,2,3,5,8,13,6,8,7,8,9,7,11,12,9,7,6,5,2,4,3,2,0,3,0,1,0,0,0,0
2022-03-19 07:00:00,2,5,7,13,14,12,5,4,5,3,3,4,0,6,7,6,6,8,8,6,8,7,9,12,9,11,8,9,10,10,9,10,9,9,9,8,6,9,8,9,10,9,11,8,7,8,6,5,3,2,1,2,3,2,4,1,4,3,4,5,3,4,5,2,3,4,4,6,6,5,6,6,9,11,16,15,18,8,9,15,14,13,9,3,8,7,6,5,4,4,0,6,5,4,3,1,0,0
2022-03-19 08:00:00,2,4,11,14,16,15,12,15,14,12,13,13,10,9,8,9,8,10,11,10,11,11,13,14,14,15,13,20,22,24,21,19,18,21,25,26,27,15,26,26,17,18,18,12,9,10,9,9,5,4,5,5,8,9,11,5,7,6,9,6,11,9,12,11,1,11,8,7,13,9,16,17,18,20,20,16,17,21,17,15,18,16,12,13,11,11,11,8,7,5,3,6,5,2,1,0,0,0
2022-03-19 09:00:00,1,6,12,16,21,20,10,8,10,9,10,11,3,13,12,11,12,18,19,18,16,16,18,19,20,26,26,27,27,24,25,21,20,19,21,18,18,19,20,23,26,23,21,16,11,13,11,6,4,3,3,7,9,11,9,12,14,13,17,17,16,12,12,10,9,7,9,9,11,15,14,15,20,22,21,16,15,15,14,11,14,16,12,10,12,12,8,11,9,8,6,5,4,3,2,1,0,0
2022-03-19 10:00:00,3,5,12,15,16,12,5,5,5,7,8,7,3,6,7,7,8,15,9,16,19,20,19,19,18,19,19,20,22,24,19,19,16,19,18,18,19,21,20,18,17,14,15,14,13,12,10,9,5,4,2,3,6,7,6,9,8,5,9,10,11,11,7,6,7,8,9,10,14,19,17,17,17,16,19,18,17,20,19,19,20,20,20,12,20,23,21,19,7,7,4,10,6,2,3,0,0,0
2022-03-19 11:00:00,1,2,15,16,13,13,12,5,9,11,3,3,0,6,9,10,10,12,12,12,12,12,15,14,14,19,23,23,18,17,16,15,16,15,11,12,14,13,13,12,12,10,14,16,14,13,14,12,8,7,4,4,9,12,13,17,17,14,14,18,25,23,14,13,12,10,11,8,11,13,16,13,15,17,19,14,15,17,20,18,19,18,16,15,14,16,18,7,9,10,10,10,6,5,2,1,0,0
2022-03-19 12:00:00,4,5,12,15,16,14,6,8,9,10,14,15,16,15,21,23,25,30,29,28,14,17,16,18,18,17,19,20,21,21,18,18,18,15,16,15,16,14,16,18,18,21,26,15,16,13,13,10,5,5,2,3,5,6,11,13,15,16,18,20,31,27,14,15,13,15,14,14,24,24,26,22,21,18,19,17,18,18,17,18,16,17,19,21,19,20,19,14,13,11,11,13,9,7,4,3,1,0
