Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_강일고등학교.강일리버파크7단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_고덕리엔파크2단지,7_강명초등학교.고덕리엔파크3단지,8_고덕자이.고덕천물놀이장,9_고덕자이.상일여고,10_상일1동주민센터.고덕사회체육센터,11_고덕숲아이파크,12_강동고등학교,13_한영중고한영외고,14_명일동현대아파트,15_고덕삼환.주공9단지아파트,16_명일여자고등학교,17_길동성당,18_길동신동아아파트,19_강동농협,20_강동주유소,21_천동초등학교.천호도서관,22_강동성심병원(동신중학교),23_조은마디병원,24_성내구립도서관.엔젤공방허브센터,25_대순진리회,26_성내2동주민센터.성내복지관,27_성내삼성청구아파트,28_성내주유소,29_영파여고.강동구청역,30_현대아파트앞,31_풍납동극동.쌍용아파트,32_올림픽대교남단,33_테크노마트앞.강변역,34_현대아파트앞,35_풍납동극동.쌍용아파트,36_강동구청역농협중앙회,37_강동구청역1번출구.영파여고,38_성내주유소,39_성내삼성청구아파트,40_성내2동주민센터.성내복지관,41_대순진리회,42_성내구립도서관.엔젤공방허브센터,43_조은마디병원,44_강동성심병원(동신중학교),45_천동초등학교.천호도서관,46_강동주유소,47_강동농협,48_길동신동아아파트,49_길동성당,50_명일여자고등학교,51_고덕삼환.주공9단지아파트,52_한영중고한영외고,53_강동고등학교,54_고덕숲아이파크,55_상일1동주민센터.롯데캐슬베네루체,56_고덕자이.상일여고,57_강명초등학교,58_강명초등학교.고덕리엔파크3단지,59_고덕리엔파크2단지,60_강일역3번출구,61_강일리버파크10단지.9단지,62_강일리버파크9단지후문,63_강일고등학교.강일리버파크7단지,64_강일초등학교,65_강일리버파크6단지
2022-03-05 04:00:00,0,0,0,1,0,0,0,0,1,1,0,2,0,3,2,0,3,6,8,8,9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,0,1,0,2,0,1,2,3,5,0,6,5,6,3,4,3,3,2,0,4,2,0,10,7,6,10,8,6,0,4,5,2,4,4,4,3,5,5,0,6,8,0,5,6,9,0,5,7,5,6,0,0,0,4,5,6,0,0,0,5,4,3,0,0
2022-03-05 06:00:00,0,0,2,0,0,0,2,0,3,3,2,0,2,1,2,5,1,6,5,5,6,5,2,5,4,5,2,4,5,3,6,0,1,2,1,0,4,3,3,1,2,1,3,3,0,3,3,2,3,14,4,11,12,5,3,2,0,4,0,0,0,3,2,0,0
2022-03-05 07:00:00,0,0,2,3,2,2,1,0,2,3,5,4,0,6,4,8,5,10,5,7,8,9,8,6,7,8,9,6,5,3,0,4,1,2,2,2,0,0,4,4,2,3,2,2,1,3,3,0,0,3,2,0,0,9,8,5,5,2,0,1,0,0,0,0,0
2022-03-05 08:00:00,0,0,1,2,2,0,3,3,4,4,4,4,5,6,8,8,7,8,11,13,13,13,12,13,14,16,17,14,13,11,5,12,3,4,3,2,1,2,1,4,6,4,6,7,1,4,10,5,0,4,4,0,5,3,4,3,0,2,0,1,0,0,1,0,0
2022-03-05 09:00:00,0,3,4,5,6,6,8,9,9,10,11,12,10,9,10,11,12,9,9,10,11,12,11,12,17,15,17,16,11,10,10,12,5,2,3,5,5,3,7,9,8,10,9,8,7,6,5,7,8,7,8,7,6,3,2,2,2,1,1,1,2,1,0,0,0
2022-03-05 10:00:00,0,1,1,4,7,3,5,2,5,8,10,10,9,7,10,7,9,14,13,12,13,15,14,17,19,11,9,7,8,7,4,5,6,5,2,6,7,5,6,7,10,6,4,7,6,3,5,5,5,4,6,5,8,0,5,1,4,3,1,0,0,2,0,0,0
2022-03-05 11:00:00,0,0,1,1,5,0,5,4,7,8,7,10,9,9,11,10,9,10,10,8,9,13,13,8,12,11,15,12,7,3,6,3,5,4,4,0,1,6,6,4,3,9,8,5,9,5,11,7,7,7,7,8,0,6,5,5,4,3,2,4,2,1,0,0,0
2022-03-05 12:00:00,0,0,3,4,2,3,6,4,10,14,13,13,10,11,8,9,9,10,9,11,10,10,9,11,10,9,10,7,7,8,0,0,4,2,4,4,5,3,7,8,10,10,11,11,10,10,10,12,12,8,10,9,8,7,7,5,2,2,2,5,1,2,1,0,0
2022-03-05 13:00:00,0,1,3,3,2,2,6,5,6,11,12,12,8,8,9,8,9,7,6,7,9,8,7,0,5,6,6,0,3,4,3,0,5,4,5,4,6,3,4,5,7,0,3,8,5,8,10,9,8,5,6,9,7,7,5,7,3,2,8,0,0,6,4,0,0
2022-03-05 14:00:00,1,0,2,4,3,3,3,5,9,9,11,10,9,9,10,12,12,10,10,11,15,16,14,8,10,10,7,8,4,6,0,0,6,6,5,8,9,9,10,10,10,9,8,8,10,8,14,13,11,12,13,13,11,7,7,6,0,5,4,0,5,2,0,0,0
2022-03-05 15:00:00,0,0,1,2,4,3,4,3,3,7,0,12,10,12,11,10,9,6,7,7,8,7,6,15,13,7,12,10,14,11,10,7,5,5,5,4,4,4,6,8,10,7,9,11,8,9,12,13,11,9,9,10,10,9,7,4,3,2,1,3,2,1,0,0,0
2022-03-05 16:00:00,0,0,0,1,2,0,2,0,6,8,10,6,10,11,7,9,10,9,10,10,8,7,9,8,6,7,6,4,5,3,2,0,4,0,4,3,8,6,10,9,6,2,6,10,8,9,9,10,7,10,8,6,7,5,6,4,2,2,1,1,0,0,0,0,0
2022-03-05 17:00:00,0,1,1,2,2,1,2,0,3,0,3,6,5,6,6,9,7,7,6,6,8,7,9,7,6,6,4,2,3,4,2,0,8,8,8,9,13,13,14,13,10,11,13,10,11,10,11,9,8,7,10,11,9,8,4,2,3,5,0,3,2,1,0,0,0
2022-03-05 18:00:00,0,0,0,1,0,2,3,2,3,5,7,5,6,6,6,8,6,5,6,7,7,4,5,5,0,7,0,1,6,0,7,8,7,7,8,10,11,10,10,10,9,10,9,11,3,6,12,11,11,9,10,9,7,2,7,3,2,1,0,4,0,2,0,0,0
2022-03-05 19:00:00,0,0,0,0,0,0,1,0,1,2,3,0,1,2,0,9,8,7,6,0,4,5,2,0,4,3,4,3,4,0,3,4,10,11,8,5,10,4,9,8,6,8,6,8,8,9,10,7,11,9,9,6,8,7,2,4,3,2,0,2,1,0,1,0,0
2022-03-05 20:00:00,0,0,0,0,0,1,0,2,3,5,0,2,4,5,6,2,5,6,3,3,5,4,0,0,5,5,1,0,1,1,0,0,7,9,7,8,9,10,10,9,8,7,8,9,7,7,8,9,6,8,9,10,3,6,5,5,2,5,4,0,3,1,0,0,0
2022-03-05 21:00:00,0,0,0,0,0,1,2,2,1,3,0,4,0,7,8,9,8,6,5,6,7,5,7,0,6,5,4,3,5,1,0,4,6,7,8,8,11,6,11,7,12,10,10,9,7,7,7,4,4,10,8,9,8,7,6,1,0,0,0,3,1,0,0,0,0
2022-03-05 22:00:00,0,0,0,0,0,0,0,0,2,0,0,2,0,4,5,4,4,5,4,4,5,4,0,0,3,0,2,0,1,2,0,0,6,5,6,4,8,11,10,7,7,4,8,11,9,8,9,8,7,6,9,8,7,5,7,4,4,4,0,4,2,2,1,0,0
2022-03-05 23:00:00,0,0,0,0,1,0,2,2,1,4,3,0,3,5,0,5,3,0,4,0,5,0,4,0,3,3,0,2,2,0,2,0,4,4,3,5,7,3,0,5,3,4,4,6,7,8,7,6,2,3,7,3,2,6,5,0,4,4,2,3,2,1,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,1,0,2,0,4,0,5,0,0,0,0,2,1,1,0,2,2,3,0,0,0,6,2,3,7,4,5,0,2,4,2,1,4,0,0,5,4,0,1,2,0,3,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,3,0,0,0
2022-03-06 06:00:00,0,0,0,2,1,0,3,4,0,5,6,4,0,0,9,6,2,0,5,5,6,4,0,3,4,5,3,3,3,1,0,0,0,1,1,0,0,1,2,1,0,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-06 07:00:00,0,1,0,0,1,0,2,0,3,1,0,4,0,5,0,3,1,3,6,5,8,0,0,3,7,8,0,7,3,0,0,4,1,1,1,1,2,0,0,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,3,0,0,0,1,0,0,0,0
2022-03-06 08:00:00,0,0,2,3,0,0,2,3,5,4,5,6,6,6,7,10,6,9,10,3,9,5,8,6,7,10,7,7,7,8,7,8,4,4,0,1,6,3,5,4,6,6,5,4,3,4,6,3,4,4,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-06 09:00:00,0,1,2,1,4,0,6,0,8,10,0,11,10,5,4,9,8,5,0,6,7,0,1,4,5,6,9,8,7,0,6,10,3,3,3,2,4,4,2,6,1,6,4,3,5,6,5,6,7,7,2,4,2,2,0,1,3,0,1,0,0,0,0,0,0
2022-03-06 10:00:00,0,0,0,4,3,0,6,5,11,13,15,15,10,14,13,8,8,10,12,11,11,12,7,13,14,7,14,13,8,9,10,11,7,5,4,3,5,6,10,8,10,0,12,5,11,6,6,6,4,6,7,0,0,6,4,3,2,1,0,0,0,0,0,0,0
2022-03-06 11:00:00,0,1,2,3,4,3,5,0,7,13,15,16,10,15,14,4,3,4,5,6,7,7,9,7,8,8,9,8,7,6,6,0,3,3,1,0,5,0,3,6,2,4,7,7,3,0,7,6,3,4,4,0,2,2,3,1,2,0,0,1,0,0,0,0,0
2022-03-06 12:00:00,0,1,2,1,4,5,2,4,6,8,9,10,9,9,6,9,10,10,9,9,9,10,8,9,9,11,12,11,7,0,0,4,5,6,6,0,5,0,6,8,10,10,8,8,9,8,8,11,3,9,2,10,7,7,6,4,0,3,2,4,3,1,1,0,0
2022-03-06 13:00:00,0,0,2,1,6,0,8,12,15,16,10,11,10,12,14,11,11,12,12,13,12,11,5,6,12,13,14,15,11,10,9,10,7,6,3,0,4,3,3,5,5,0,3,4,5,2,8,7,0,11,4,10,0,3,6,5,4,3,0,0,3,0,2,0,0
2022-03-06 14:00:00,0,1,0,1,1,5,7,1,8,9,9,10,9,10,0,9,9,8,7,8,3,8,9,7,8,7,5,6,2,4,5,6,3,4,1,3,7,3,4,6,6,7,8,7,6,8,7,9,2,9,9,10,12,8,11,7,1,4,0,3,2,1,0,0,0
2022-03-06 15:00:00,0,0,3,0,4,4,6,7,13,14,8,16,15,8,9,10,10,8,8,6,8,6,5,6,7,3,4,3,5,6,0,4,5,4,4,3,6,9,10,8,7,8,7,6,7,6,7,8,6,9,11,12,0,10,9,7,7,4,1,2,0,0,0,0,0
2022-03-06 16:00:00,0,1,2,1,2,1,1,3,4,4,7,4,5,8,9,8,5,7,7,9,8,11,5,0,11,11,9,9,8,9,6,11,7,6,3,5,6,7,6,7,7,7,4,7,9,10,11,10,9,8,5,9,7,3,4,0,2,0,0,0,1,1,0,0,0
2022-03-06 17:00:00,0,0,1,0,1,1,3,0,4,5,5,4,0,7,3,6,4,5,4,5,5,6,1,7,10,9,5,7,6,7,0,4,8,7,9,7,9,10,11,10,6,11,0,8,8,8,8,8,10,11,12,11,7,1,6,5,4,0,0,0,3,2,1,0,0
2022-03-06 18:00:00,0,0,0,0,2,1,4,2,6,12,0,12,0,10,12,5,2,6,7,5,8,6,5,0,1,5,2,4,7,0,7,0,9,10,11,12,12,11,7,13,13,2,13,10,9,6,11,10,3,9,5,5,7,4,0,3,1,1,0,2,0,0,0,0,0
2022-03-06 19:00:00,0,0,0,0,0,1,0,0,3,4,4,3,0,3,4,5,0,7,4,0,0,6,5,4,5,5,1,4,6,0,0,7,6,5,4,5,6,3,7,9,7,8,9,8,7,10,9,8,5,0,5,3,4,3,1,3,0,0,0,4,1,0,0,0,0
2022-03-06 20:00:00,0,0,1,0,2,1,0,0,3,0,0,1,0,0,2,2,2,2,0,0,0,1,0,1,5,3,2,4,1,1,2,0,15,7,14,3,15,12,9,8,9,10,9,7,5,4,5,4,6,2,5,6,3,2,5,1,2,0,1,0,0,0,0,0,0
2022-03-06 21:00:00,0,0,0,2,0,0,1,0,2,2,0,3,0,3,4,15,13,12,12,11,9,6,7,0,4,5,4,3,4,0,5,3,6,9,10,9,11,0,11,12,11,0,5,9,8,7,5,4,3,11,13,14,3,12,3,5,0,2,0,1,0,0,0,0,0
2022-03-06 22:00:00,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,6,7,6,11,10,0,9,2,0,6,5,1,1,2,0,0,0,3,3,5,4,11,0,4,7,4,6,10,10,4,6,4,0,2,4,4,8,3,7,5,3,0,2,0,1,1,0,0,0,0
2022-03-06 23:00:00,0,0,1,0,1,0,0,0,0,2,0,3,0,4,0,0,3,0,5,6,7,6,5,0,1,1,4,3,2,0,1,0,6,6,4,4,0,4,7,4,3,5,4,5,4,3,0,3,3,0,1,3,0,2,2,0,0,1,0,0,0,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,1,0,1,0,1,0,2,3,0,0,0,4,3,0,3,5,9,11,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,1,2,2,2,3,2,4,5,3,1,0,4,3,2,3,7,8,9,5,7,4,9,9,8,9,8,6,3,6,0,2,3,5,2,3,0,4,0,3,5,5,7,8,8,9,10,9,10,12,0,0,5,11,9,0,10,0,0,9,7,5,0,0
2022-03-07 06:00:00,0,0,1,1,2,0,4,3,3,4,3,6,5,4,5,6,7,8,10,10,7,8,9,7,8,9,10,9,8,7,5,7,3,3,3,3,2,4,6,7,8,9,8,8,9,8,8,8,9,9,10,9,4,8,5,3,1,4,2,1,0,3,2,0,0
2022-03-07 07:00:00,0,3,6,7,12,17,25,34,45,52,45,25,19,20,18,13,18,21,24,28,30,26,23,20,35,37,45,38,19,17,18,23,6,5,4,3,5,1,6,9,13,14,7,17,21,23,29,41,45,42,37,33,14,12,9,4,4,14,16,17,0,14,0,0,0
2022-03-07 08:00:00,0,1,1,3,9,8,8,8,11,13,12,18,10,16,20,23,27,24,27,31,32,36,35,31,31,37,40,29,20,17,17,21,5,3,4,2,6,6,9,10,10,11,9,12,11,11,12,11,12,13,15,15,20,12,18,8,2,2,1,6,4,3,0,1,0
2022-03-07 09:00:00,0,0,1,2,3,0,4,5,7,9,10,11,10,11,13,16,14,18,19,22,24,26,22,14,23,19,19,17,14,15,13,16,5,3,3,1,6,5,6,7,8,6,4,7,8,7,9,10,8,6,5,5,9,8,5,3,1,3,2,0,0,1,0,0,0
2022-03-07 10:00:00,1,0,1,2,4,2,2,3,4,4,5,6,4,5,2,10,10,11,11,12,14,12,14,11,12,11,9,8,7,4,6,8,4,4,3,5,7,4,6,6,6,8,7,6,7,2,6,8,9,2,7,2,4,3,2,2,0,3,0,2,1,0,0,0,0
2022-03-07 11:00:00,0,1,1,0,2,2,4,3,5,7,8,8,7,6,7,6,7,6,7,7,9,11,7,10,11,12,14,12,4,5,3,6,2,1,2,3,4,1,7,8,2,1,6,5,3,4,4,5,0,5,5,5,4,3,4,2,3,2,0,2,1,1,0,0,0
2022-03-07 12:00:00,0,0,2,0,2,3,5,6,11,15,17,16,15,10,8,9,10,9,6,9,6,8,9,7,9,9,12,10,8,7,0,9,4,2,4,3,5,7,8,8,9,6,9,11,12,9,9,7,7,7,6,3,0,1,2,2,1,2,1,2,0,1,0,0,0
2022-03-07 13:00:00,0,1,0,0,5,0,3,6,8,9,12,9,11,12,13,11,8,9,9,10,11,8,4,3,9,10,7,8,8,4,6,7,3,5,4,4,7,8,9,7,11,5,8,8,8,6,7,7,0,6,6,8,5,7,1,2,0,2,0,0,0,3,2,0,0
2022-03-07 14:00:00,0,2,0,3,2,2,3,4,7,8,7,7,6,5,6,10,11,12,11,10,12,10,5,9,7,7,7,5,4,3,4,0,4,3,4,4,7,6,9,13,13,14,12,13,15,16,16,13,11,9,9,7,6,4,5,2,4,1,0,2,0,0,0,0,0
2022-03-07 15:00:00,0,1,10,1,2,9,6,4,7,8,13,34,16,33,34,33,27,23,22,22,18,16,13,11,9,7,6,8,6,6,1,2,5,7,9,2,11,7,11,11,13,11,13,16,16,14,18,19,20,21,10,19,32,30,22,14,11,8,7,8,3,0,2,0,0
2022-03-07 16:00:00,0,1,2,2,4,0,3,4,8,14,14,17,19,19,20,18,14,12,13,12,11,10,9,9,8,8,9,7,6,7,3,9,11,13,8,10,12,14,15,15,14,11,12,13,12,12,14,9,10,20,21,22,23,21,18,11,4,7,5,6,3,4,3,2,0
2022-03-07 17:00:00,0,0,1,2,2,4,7,0,14,15,17,19,17,13,14,14,14,12,6,8,9,10,11,10,9,8,12,8,6,5,6,9,8,8,12,12,13,12,13,18,15,17,17,16,17,16,16,20,23,21,16,16,14,15,14,13,12,12,0,9,4,2,1,0,0
2022-03-07 18:00:00,0,0,0,1,4,5,2,8,7,11,12,11,10,13,14,13,12,11,14,15,12,9,10,9,7,10,10,6,7,7,8,14,16,19,16,20,26,29,29,27,28,28,26,29,30,30,28,23,22,19,21,20,18,13,12,9,10,8,0,12,4,2,1,1,0
2022-03-07 19:00:00,0,2,3,0,2,1,4,2,5,7,6,3,7,10,9,7,10,9,10,11,12,9,7,6,6,7,3,3,2,0,3,2,11,15,10,15,19,16,25,12,24,20,18,22,18,17,19,17,14,14,12,12,9,7,6,5,5,2,0,3,3,2,0,0,0
2022-03-07 20:00:00,0,0,0,0,1,1,0,5,7,5,6,1,5,5,5,5,3,4,5,5,0,6,5,2,4,2,3,5,4,0,0,3,7,6,6,6,10,11,14,14,15,14,16,14,14,16,15,11,10,5,7,7,8,7,5,6,5,3,0,2,1,0,0,0,0
2022-03-07 21:00:00,0,0,0,1,0,0,1,1,4,5,5,7,6,8,3,7,6,5,5,0,4,2,4,4,4,5,5,2,2,1,3,0,8,9,8,8,13,12,14,10,12,10,12,15,14,11,9,9,6,5,5,9,6,3,4,2,3,2,1,4,2,0,1,0,0
2022-03-07 22:00:00,0,0,0,2,0,3,4,0,5,5,0,4,4,6,4,5,5,6,8,9,4,7,6,5,3,2,3,1,3,3,2,3,8,9,9,10,13,14,14,13,8,6,10,10,10,11,10,11,3,8,10,8,5,7,4,1,2,3,0,2,2,1,0,0,0
2022-03-07 23:00:00,0,0,0,1,2,0,0,2,3,5,1,4,3,4,4,5,4,0,3,4,3,4,3,0,3,5,4,3,4,3,4,5,9,9,8,1,4,4,2,7,0,1,6,12,4,9,5,3,1,4,5,5,4,3,2,1,1,0,0,4,3,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,3,6,8,0,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,1,1,2,2,1,6,3,3,9,10,4,3,4,4,6,6,6,6,7,6,5,6,8,6,10,12,9,4,4,6,3,3,4,6,3,7,8,2,7,6,7,0,7,10,11,9,12,13,9,8,0,5,6,0,3,0,0,0,0,0,0,1,0,0
2022-03-08 06:00:00,0,1,2,3,5,4,6,6,5,7,8,8,0,7,8,10,12,15,17,16,15,11,10,11,11,10,13,13,11,9,13,15,3,3,3,0,2,4,6,7,6,7,6,7,8,5,6,7,5,8,8,7,0,6,5,3,3,2,2,1,0,0,1,0,0
2022-03-08 07:00:00,0,3,4,5,9,17,23,33,45,49,39,24,15,17,15,16,18,15,19,21,26,21,20,19,27,25,27,25,17,20,21,26,25,5,4,4,4,5,7,10,11,12,13,18,21,27,33,43,46,43,40,29,11,6,8,2,4,13,2,14,1,13,0,0,0
2022-03-08 08:00:00,0,0,1,4,8,7,10,9,11,13,21,20,16,18,25,28,33,32,33,34,33,32,31,30,28,46,48,36,19,18,18,20,3,7,4,3,4,6,7,11,10,14,13,15,15,17,17,13,11,13,12,13,13,11,11,6,1,7,3,6,5,4,1,0,0
2022-03-08 09:00:00,0,1,0,3,4,4,5,5,6,9,7,9,7,10,10,17,18,21,21,21,20,17,14,16,13,20,17,15,11,10,9,10,5,6,6,0,6,5,7,10,9,10,9,8,2,5,4,4,5,6,7,9,8,6,5,3,0,1,2,1,0,0,0,0,0
2022-03-08 10:00:00,0,1,1,2,3,1,4,3,8,9,7,10,9,9,11,12,10,8,8,9,10,7,11,10,12,13,12,10,7,3,6,7,3,4,3,3,4,4,5,7,6,9,5,7,5,6,6,6,2,4,7,0,2,3,6,5,0,3,0,0,2,1,0,0,0
2022-03-08 11:00:00,0,0,1,2,0,0,1,0,3,5,4,5,4,5,3,6,9,4,8,5,9,8,4,0,9,3,6,5,6,0,4,4,2,4,3,1,5,3,6,7,6,4,5,4,3,4,6,2,1,7,6,8,9,7,4,1,1,0,0,0,0,0,0,0,0
2022-03-08 12:00:00,0,1,1,3,0,0,5,2,15,16,15,5,0,12,11,8,8,7,8,8,7,10,8,7,6,8,9,8,2,1,0,0,2,3,2,4,4,5,7,6,7,6,8,6,6,5,5,7,6,4,6,6,5,4,5,2,3,2,0,1,0,0,0,0,0
2022-03-08 13:00:00,0,0,1,2,3,0,2,3,4,6,0,6,5,4,5,5,5,6,7,7,9,7,6,9,10,11,12,8,7,7,5,6,5,5,6,5,11,10,15,17,17,16,15,14,13,11,8,5,6,7,6,6,7,5,3,6,4,3,0,1,1,0,0,0,0
2022-03-08 14:00:00,0,0,0,1,1,1,3,2,4,5,7,4,3,5,6,6,6,7,8,9,8,7,7,4,5,5,0,4,3,2,4,0,3,2,1,5,6,9,11,9,13,12,10,13,12,11,10,11,10,10,10,6,8,5,4,3,2,1,0,1,0,0,0,0,0
2022-03-08 15:00:00,0,2,7,5,7,7,6,7,6,9,12,34,35,36,35,36,30,23,17,16,16,10,9,7,8,8,9,7,5,4,6,11,8,8,7,8,8,9,8,9,10,10,11,13,11,13,13,10,9,8,8,10,15,13,12,7,3,6,4,4,3,2,0,0,0
2022-03-08 16:00:00,0,0,2,2,7,0,10,12,12,14,16,23,25,31,30,29,26,21,18,17,16,13,12,12,11,9,9,7,7,3,1,6,10,12,12,14,15,18,20,18,20,20,21,20,19,20,25,21,22,21,22,22,24,21,19,18,15,11,10,9,8,7,5,1,0
2022-03-08 17:00:00,0,2,1,4,5,4,7,8,14,18,11,16,13,22,15,19,14,15,15,13,14,12,12,12,12,11,10,10,6,7,7,9,8,9,10,13,16,17,17,20,21,21,20,20,21,18,19,19,19,18,21,20,18,15,13,10,9,5,2,2,2,1,0,0,0
2022-03-08 18:00:00,0,1,2,2,3,4,5,0,11,12,13,14,13,11,11,11,11,10,13,14,15,11,13,14,14,11,11,9,11,12,13,15,13,14,14,18,25,31,33,39,39,20,33,34,29,24,24,26,23,17,20,21,20,15,13,10,7,6,6,8,6,2,0,0,0
2022-03-08 19:00:00,0,0,0,1,0,0,2,3,4,7,6,8,6,6,6,5,5,2,5,5,6,5,8,3,6,5,5,1,5,4,5,4,7,15,11,11,15,15,15,17,16,19,16,17,16,15,17,15,14,14,15,16,14,12,9,5,5,4,0,4,2,1,0,0,0
2022-03-08 20:00:00,0,0,2,0,2,3,4,5,5,6,7,9,5,7,3,8,9,6,7,8,9,4,9,4,5,8,5,4,5,4,3,2,6,6,11,12,10,11,11,0,10,0,10,10,9,9,10,8,7,5,11,12,9,8,5,5,4,3,0,4,3,1,0,0,0
2022-03-08 21:00:00,0,0,0,0,0,0,0,4,2,4,0,3,3,4,2,6,4,5,5,7,0,3,5,3,4,4,1,3,3,0,4,1,11,13,11,10,17,17,15,9,14,14,12,11,6,7,10,5,8,6,7,6,5,6,4,4,3,0,2,1,2,0,0,0,0
2022-03-08 22:00:00,0,0,0,2,0,1,0,0,6,7,7,6,6,7,7,7,6,6,5,6,4,7,3,6,5,5,3,2,3,1,5,1,9,9,10,11,14,15,13,12,12,0,13,10,9,10,8,8,7,4,5,6,5,5,4,3,2,2,0,2,0,0,0,0,0
