Unnamed: 0,1_기점용두동,2_용두사거리,3_부대앞,4_용두2리,5_서오릉길교차로,6_고려분재연구원.금륜사앞,7_서오릉입구,8_시계입구가게앞검문소,9_806의무경찰대.우남아파트,10_수국사입구,11_선정중고등학교,12_선진운수종점,13_구산동주민센터.구산치안센터,14_구산중학교.구산교회,15_시립서북병원세현교회앞,16_서울기독대학교입구,17_우남교통,18_신사동고개.은평지역자활센터,19_응암역신사오거리,20_신진과학기술고교.이마트은평점,21_본서부병원,22_은평세무서,23_은평구청,24_녹번역,25_산골고개,26_홍제역(중).서대문세무서,27_홍제삼거리.인왕산한신휴플러스,28_무악재역,29_안산초등학교,30_독립문역.한성과학고,31_영천시장,32_금화초등학교.서울시교육청,33_서대문역사거리.농협중앙회,34_서울역사박물관.경희궁앞,35_광화문,36_을지로입구역.광교,37_롯데백화점,38_북창동.남대문시장,39_숭례문(가상),40_숭례문,41_서울역버스환승센터,42_경찰청.동북아역사재단,43_서대문경찰서.농협은행.유관순활동터,44_영천시장,45_독립문역.한성과학고,46_무악재역,47_인왕산.홍제원아파트,48_홍제역(중).서대문세무서,49_산골고개,50_녹번역,51_은평구청,52_은평세무서,53_본서부병원,54_신진과학기술고교.이마트은평점,55_응암역신사오거리,56_신사동고개,57_서울기독대학교입구,58_시립서북병원세현교회앞,59_구산중학교.구산교회,60_구산동주민센터.구산치안센터,61_선진운수종점,62_선정중고등학교,63_806의무경찰대.우남아파트,64_시계입구가게앞검문소,65_서오릉입구,66_고려분재연구원.금륜사앞,67_서오릉길교차로,68_용두2리,69_부대앞,70_용두사거리,71_용두동종점
2022-03-08 17:00:00,1,4,3,5,6,8,10,4,11,17,17,18,18,18,25,27,26,27,24,26,26,28,20,16,17,17,18,22,13,23,18,17,12,13,9,10,12,20,11,24,32,39,47,49,47,45,43,43,41,38,39,35,33,31,42,35,28,20,15,14,11,9,4,4,3,1,3,1,2,1,0
2022-03-08 18:00:00,1,4,4,5,6,6,0,5,8,8,9,18,19,18,27,31,33,33,36,34,35,31,27,17,15,17,18,17,14,16,15,15,16,17,19,15,15,24,0,30,42,47,53,56,57,54,51,54,55,60,59,53,53,47,58,54,34,27,19,16,15,11,5,0,2,3,0,2,1,0,0
2022-03-08 19:00:00,1,2,3,4,6,4,0,4,6,8,7,12,11,18,20,23,26,29,28,32,30,33,29,20,14,20,17,11,16,13,12,10,9,12,14,14,14,12,6,14,26,28,36,34,34,34,32,34,35,43,44,40,34,28,47,49,39,33,27,22,21,17,9,2,8,5,1,0,3,0,0
2022-03-08 20:00:00,1,2,0,5,8,9,0,4,1,10,5,10,6,9,11,9,12,12,21,27,27,22,17,14,13,9,5,10,9,9,9,8,7,5,7,10,19,22,0,16,32,33,32,40,34,32,33,33,34,39,36,35,34,33,42,33,27,19,10,9,9,6,3,0,0,2,1,0,0,0,0
2022-03-08 21:00:00,0,1,1,5,9,13,12,11,10,9,15,20,21,18,16,11,10,15,16,16,19,18,8,14,11,8,6,7,6,8,7,4,5,4,9,10,16,13,4,16,30,29,29,29,31,29,28,28,19,29,29,27,26,28,43,35,28,22,19,16,13,6,1,0,0,0,2,0,1,0,0
2022-03-08 22:00:00,1,0,0,2,4,1,0,6,3,7,1,10,6,9,10,9,10,11,14,16,9,14,11,13,12,9,7,1,2,6,7,6,4,3,5,8,8,8,7,8,23,29,30,35,33,29,26,33,35,41,44,40,36,32,38,27,25,13,11,10,8,4,2,0,1,0,1,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,1,2,0,0,3,4,6,7,9,12,16,10,15,12,7,5,8,7,4,5,0,8,7,0,4,3,3,8,9,8,9,18,18,16,17,18,17,13,16,21,24,27,24,21,18,25,21,18,12,10,9,6,3,1,0,0,1,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,2,0,2,0,0,0,0,3,1,2,4,3,4,4,9,7,10,12,14,15,16,0,0,14,13,0,1,0,10,8,6,2,4,3,3,5,7,5,6,7,0,9,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,0,0,0,0,0,1,3,3,5,4,7,9,9,12,15,14,15,16,13,14,13,16,18,19,20,11,19,20,9,15,11,9,5,7,10,4,5,11,7,6,12,14,15,14,10,13,12,11,10,9,8,6,5,4,5,4,2,3,0,0,0,2,1,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,1,0,0,0,0,2,3,3,4,6,9,11,15,16,17,14,17,16,17,15,12,10,14,11,13,10,14,14,5,10,8,6,5,4,3,0,2,6,6,2,8,7,6,0,6,7,7,8,9,8,9,7,6,4,6,7,3,7,6,5,2,4,3,2,1,0,0,0
2022-03-09 07:00:00,0,2,0,0,0,0,3,0,2,8,9,10,11,8,16,23,26,23,35,34,12,20,18,11,11,12,10,11,11,12,10,9,11,9,7,4,2,3,0,3,5,7,11,12,6,11,6,6,3,6,7,8,8,7,10,9,8,7,9,7,5,6,6,4,4,2,0,0,0,0,0
2022-03-09 08:00:00,1,2,2,1,2,0,2,0,4,8,10,10,12,17,19,20,23,25,23,32,31,30,26,17,20,18,19,9,9,18,17,15,14,10,7,5,2,2,0,0,8,4,7,11,9,11,10,8,10,11,9,12,10,10,9,7,8,10,8,9,15,16,17,5,14,12,8,4,2,1,0
2022-03-09 09:00:00,0,2,4,0,2,2,6,0,10,12,13,15,18,20,24,31,36,35,31,30,31,30,30,24,19,25,28,27,16,24,25,27,20,17,13,7,5,3,0,1,7,6,7,8,8,6,6,9,11,12,13,15,15,16,17,18,18,17,18,17,18,19,20,17,15,10,7,5,3,0,0
2022-03-09 10:00:00,0,1,2,0,6,1,1,0,7,9,12,15,15,16,25,27,31,28,29,32,31,32,31,23,25,24,25,26,15,26,24,23,20,20,14,10,5,4,2,2,10,9,8,10,8,5,7,11,13,16,21,22,21,18,19,18,16,13,14,4,13,15,14,11,8,3,7,4,0,1,0
2022-03-09 11:00:00,2,3,2,4,2,0,5,4,7,7,9,11,13,16,20,24,28,28,23,23,24,31,30,20,18,25,24,22,22,20,21,20,16,13,11,10,4,6,2,7,7,7,10,8,6,7,6,9,9,17,19,23,23,22,20,21,19,12,14,17,19,22,20,11,4,10,8,4,3,2,0
2022-03-09 12:00:00,0,2,3,3,7,6,6,6,7,10,11,11,14,19,22,24,26,32,28,41,45,48,43,34,27,39,39,43,43,37,34,28,23,21,17,8,9,12,0,11,12,13,15,13,14,15,10,23,16,24,31,31,28,22,25,28,17,19,23,20,19,16,15,13,12,13,10,6,3,3,0
2022-03-09 13:00:00,1,4,3,3,7,12,11,13,14,17,14,17,20,25,27,28,31,31,23,23,27,29,28,26,27,25,26,28,27,27,27,28,24,22,18,12,11,12,11,11,15,16,22,22,20,22,20,22,20,20,24,23,26,22,19,18,25,21,18,20,24,21,19,17,11,7,4,3,1,0,0
2022-03-09 14:00:00,3,4,8,11,13,16,10,17,18,19,21,24,27,30,31,32,27,30,21,27,31,30,25,22,20,21,20,19,18,20,18,20,21,20,20,16,10,11,0,12,19,20,19,21,23,21,20,21,20,24,24,26,24,21,22,23,20,17,15,17,17,14,13,0,12,10,5,3,0,1,0
2022-03-09 15:00:00,2,1,2,6,10,14,16,18,23,22,21,23,22,23,22,26,29,31,25,34,31,28,30,30,26,27,27,26,27,24,23,15,22,13,13,12,11,15,0,19,27,28,27,29,31,30,26,32,31,41,43,43,35,30,20,18,16,12,14,5,19,18,15,12,6,4,5,4,3,0,0
2022-03-09 16:00:00,1,3,2,5,15,6,12,14,16,19,18,15,15,18,20,23,25,27,31,34,31,32,33,31,31,22,23,24,25,23,22,10,21,19,14,9,11,21,20,21,34,35,33,33,31,30,27,33,33,37,42,37,35,34,41,30,24,20,24,20,14,11,8,4,7,5,4,3,2,1,0
2022-03-09 17:00:00,7,1,4,9,9,10,22,15,25,26,28,28,31,35,37,35,43,45,41,31,31,31,23,20,19,15,16,15,13,14,13,12,12,12,10,9,13,27,0,28,32,34,35,35,33,34,29,32,35,39,42,37,36,27,31,23,20,16,12,11,10,9,6,3,0,2,4,4,2,0,0
2022-03-09 18:00:00,1,2,3,2,10,9,12,12,13,17,17,15,13,15,18,20,19,18,18,21,21,21,17,13,11,14,8,9,8,11,7,10,6,5,11,7,11,21,0,22,28,24,27,28,32,30,29,31,29,34,39,39,37,31,34,30,25,23,19,12,13,8,5,0,3,3,2,1,0,0,0
2022-03-09 19:00:00,1,4,0,6,8,7,0,6,10,11,12,10,9,11,13,15,18,20,15,18,19,16,14,11,8,7,5,4,0,4,3,5,5,4,6,8,11,12,0,13,20,22,21,29,28,29,19,26,27,31,31,28,24,19,24,21,20,17,13,10,12,11,6,0,0,5,2,1,0,0,0
2022-03-09 20:00:00,0,5,1,7,9,14,1,9,16,11,17,15,13,12,10,13,7,12,12,13,16,18,16,12,11,6,5,6,3,5,6,2,6,4,8,8,18,13,0,16,21,17,19,24,26,24,23,28,31,37,37,33,33,36,41,31,23,20,12,10,9,7,3,2,1,1,0,1,0,0,0
2022-03-09 21:00:00,0,1,2,6,11,15,0,11,14,15,14,8,9,9,13,12,13,12,12,14,13,10,13,10,12,14,14,3,6,11,8,0,5,4,5,6,8,8,0,7,23,20,23,23,22,23,21,21,22,26,24,25,26,23,38,30,23,15,15,14,9,6,2,1,0,0,0,0,0,0,0
2022-03-09 22:00:00,0,0,0,2,3,10,0,0,1,10,3,7,9,7,10,9,10,11,9,11,12,12,11,10,11,8,9,6,7,2,6,4,3,2,3,6,7,6,0,6,18,16,16,15,14,15,15,18,22,26,25,22,23,24,32,23,19,10,7,4,6,4,2,0,0,1,0,0,0,0,0
2022-03-09 23:00:00,0,1,0,0,0,0,0,0,0,2,0,0,3,3,5,3,4,4,4,6,5,3,5,6,0,4,4,1,0,4,2,0,3,0,2,1,3,2,0,3,8,5,13,16,11,16,15,15,17,18,20,23,22,19,25,21,20,15,10,5,5,3,2,0,0,0,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,0,0,0,0,0,2,3,7,11,13,14,19,25,28,30,35,40,44,45,46,30,25,50,31,26,47,41,35,30,25,18,18,9,12,9,0,10,12,11,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,1,2,0,0,0,0,2,6,8,9,10,14,18,18,22,23,23,27,31,32,30,27,27,27,27,0,22,27,29,28,21,18,12,9,8,7,6,2,17,10,11,9,15,14,10,11,11,8,10,9,8,8,8,3,4,5,3,2,3,2,1,2,2,1,0,0,0,0,0
2022-03-10 06:00:00,0,1,1,2,0,2,0,0,4,11,16,16,18,17,25,32,40,42,31,33,31,36,33,25,25,24,25,20,24,23,22,19,16,12,13,9,6,2,1,2,10,9,5,10,9,6,5,8,6,8,10,10,10,11,11,10,9,8,8,8,10,10,8,6,7,5,5,4,3,1,0
2022-03-10 07:00:00,2,4,4,5,2,0,0,7,11,22,22,24,25,32,42,54,59,54,42,49,58,62,58,48,50,52,57,55,58,58,54,50,37,31,24,13,8,4,3,3,23,14,8,6,4,6,8,8,13,14,16,22,28,27,33,36,39,33,31,32,27,10,6,8,3,7,1,5,2,0,0
2022-03-10 08:00:00,0,2,5,3,6,0,0,0,11,21,26,25,30,37,52,59,62,57,45,52,58,56,50,45,46,55,57,60,52,56,50,43,34,27,23,15,10,6,0,4,28,21,12,16,16,20,18,23,24,29,26,32,33,27,21,20,25,24,20,17,12,13,14,13,12,9,7,4,2,1,0
2022-03-10 09:00:00,1,2,2,1,0,1,3,0,4,14,16,15,18,29,36,38,43,46,37,42,38,39,39,40,39,41,42,43,45,34,32,30,25,22,19,9,4,3,0,3,16,8,10,10,9,8,9,7,8,11,14,18,19,15,13,20,21,19,18,13,13,11,10,6,9,7,5,2,0,0,0
2022-03-10 10:00:00,1,2,2,4,0,0,0,2,4,6,12,14,16,17,22,28,29,34,35,41,41,41,35,30,27,30,29,30,11,21,29,27,19,21,20,9,6,5,4,4,11,10,10,14,14,15,14,15,15,13,18,17,16,17,13,13,12,11,10,9,9,10,5,6,3,2,1,3,2,0,0
2022-03-10 11:00:00,1,3,4,5,7,0,5,0,6,10,11,11,14,18,21,26,27,31,31,31,29,27,23,20,17,23,28,16,10,26,20,19,20,17,20,12,5,5,2,7,7,10,15,15,17,18,20,19,18,19,22,21,21,22,23,15,13,9,8,5,9,9,5,5,5,4,3,1,1,0,0
2022-03-10 12:00:00,0,1,1,3,5,6,0,4,7,8,13,14,15,15,19,21,23,23,26,29,32,29,23,19,18,16,13,16,14,13,13,11,10,8,8,6,6,8,0,9,14,14,15,14,16,17,17,19,21,24,28,26,28,23,24,22,22,26,25,23,23,15,15,9,5,9,3,3,1,0,0
2022-03-10 13:00:00,1,1,3,3,3,2,0,2,9,13,8,13,9,17,21,20,22,21,18,18,16,18,19,18,15,18,18,21,19,19,16,15,13,11,10,9,8,10,9,6,19,17,17,20,19,13,15,14,18,16,16,15,16,12,16,13,15,12,11,10,11,10,8,7,5,2,2,1,0,0,0
2022-03-10 14:00:00,1,1,2,4,9,5,6,10,11,13,14,19,21,23,32,33,32,32,28,26,28,25,21,21,18,18,20,20,16,16,15,11,8,11,11,9,7,14,13,18,23,24,26,29,28,29,26,29,30,32,36,38,36,36,36,30,26,15,12,10,10,8,6,5,5,0,2,3,1,1,0
2022-03-10 15:00:00,3,4,4,4,9,5,10,2,10,11,12,16,17,29,39,43,48,49,41,45,31,26,22,20,16,16,15,18,15,16,17,10,13,12,11,11,12,13,9,13,17,21,22,28,30,31,29,33,40,42,40,40,38,34,31,25,17,15,11,8,9,8,5,8,5,6,5,3,4,0,0
2022-03-10 16:00:00,3,3,4,5,7,8,9,11,12,16,28,36,35,34,36,34,33,31,28,32,32,28,28,23,17,18,21,23,22,21,18,11,16,14,16,17,13,22,21,25,38,38,39,40,42,43,41,43,43,49,47,47,40,37,35,29,23,16,13,12,12,8,5,0,2,1,1,4,0,2,0
2022-03-10 17:00:00,2,5,6,9,11,5,15,10,17,20,19,20,16,20,26,29,27,27,24,29,27,25,19,16,15,15,19,20,18,17,16,10,10,12,12,16,18,28,27,30,39,49,52,57,59,57,51,47,49,42,43,43,40,35,34,26,24,17,14,12,13,10,8,5,2,3,2,1,1,1,0
2022-03-10 18:00:00,0,4,3,3,7,0,0,0,8,9,7,11,10,12,21,27,29,30,25,30,33,31,22,16,14,14,13,13,9,12,13,10,13,19,17,19,22,33,32,38,47,47,53,56,55,49,44,46,46,55,54,53,49,44,59,51,39,25,20,19,16,14,8,0,5,2,4,1,1,0,0
2022-03-10 19:00:00,1,3,2,4,4,7,0,8,10,8,7,7,8,11,13,13,14,10,19,22,22,20,12,9,8,7,7,6,5,6,5,6,7,8,8,9,13,18,0,21,28,30,35,42,39,38,34,35,32,36,41,40,38,36,38,41,34,30,21,23,17,9,4,1,0,3,1,0,0,0,0
2022-03-10 20:00:00,2,3,2,2,4,9,0,9,10,11,10,8,9,7,9,9,8,8,10,12,11,12,9,4,6,4,4,5,5,5,5,4,4,5,6,6,14,15,14,9,22,28,32,39,38,36,31,37,38,48,50,45,52,42,49,38,25,16,14,10,11,7,4,3,1,1,0,0,0,0,0
2022-03-10 21:00:00,0,0,3,3,12,13,0,15,8,8,14,9,10,12,13,11,12,12,17,18,14,16,15,11,10,8,7,8,7,8,7,2,5,4,7,8,7,9,0,11,18,22,28,29,27,28,25,28,25,31,32,32,32,31,41,35,27,15,13,9,6,5,4,0,0,3,2,1,0,0,0
2022-03-10 22:00:00,0,1,0,3,3,0,0,5,0,4,4,5,7,8,11,9,8,9,14,15,14,12,11,7,5,5,6,5,7,5,4,3,3,1,3,8,15,16,0,19,31,30,30,31,31,29,28,30,29,39,40,31,34,31,49,40,28,20,16,15,12,9,3,0,0,0,0,1,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,2,0,1,4,5,6,5,3,0,2,2,3,0,1,2,1,0,0,1,2,5,2,6,5,7,13,14,8,14,11,13,10,14,14,29,29,28,24,22,26,23,20,16,13,8,6,3,1,0,0,0,0,0,0,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,2,1,0,0,0,0,0,2,4,7,12,14,17,20,25,30,32,37,39,44,45,46,37,39,42,44,45,42,35,32,31,21,17,17,15,18,17,16,16,23,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,1,1,2,0,0,0,2,9,8,6,7,11,18,18,23,23,26,30,29,28,27,26,25,24,23,22,25,21,24,22,20,17,14,8,9,7,4,3,10,11,20,22,22,21,21,20,21,22,24,21,18,15,9,6,10,3,2,1,2,0,0,0,1,0,0,0,0,0,0
2022-03-11 06:00:00,1,1,1,2,0,1,0,0,6,12,15,14,16,22,29,31,32,32,33,35,40,45,43,32,17,30,19,18,29,27,24,22,17,12,8,7,3,4,0,3,11,9,2,9,10,7,7,8,8,9,11,10,13,12,11,13,11,11,9,8,9,5,9,6,0,1,1,2,4,1,0
2022-03-11 07:00:00,2,2,4,3,0,0,0,0,13,18,17,18,24,29,30,36,43,46,45,51,54,58,58,56,31,37,43,33,44,44,38,37,22,19,13,9,5,3,2,3,17,12,8,12,11,12,8,17,22,25,30,37,43,45,36,39,41,42,39,38,34,5,5,4,2,1,4,2,1,0,0
2022-03-11 08:00:00,0,4,6,4,1,1,0,9,17,26,31,29,29,39,50,53,58,59,52,55,56,53,50,58,56,55,59,56,57,52,46,43,37,30,22,14,9,5,3,4,41,15,11,12,13,12,11,15,17,23,23,26,32,29,25,25,36,32,25,27,21,14,14,2,13,7,11,5,1,1,0
2022-03-11 09:00:00,0,5,6,9,0,0,1,0,12,20,20,22,25,28,33,35,39,42,32,39,42,46,42,26,34,34,35,27,31,34,30,28,24,20,15,12,9,4,3,3,11,6,5,6,6,7,6,8,8,9,13,13,17,15,13,12,9,10,10,3,12,10,12,9,10,6,5,3,2,0,0
2022-03-11 10:00:00,0,2,2,3,1,0,0,1,3,6,8,10,11,18,23,26,29,35,28,31,31,32,28,21,21,21,22,21,24,26,26,22,18,16,15,9,5,3,1,2,10,7,7,8,9,8,7,11,12,15,16,15,17,19,13,13,10,9,9,8,10,9,8,3,2,0,0,0,0,0,0
2022-03-11 11:00:00,0,2,0,3,2,2,3,4,5,7,10,14,15,20,23,22,24,29,29,26,29,30,25,24,21,22,23,9,25,24,21,20,19,16,15,10,8,10,5,8,14,9,14,18,11,17,15,13,17,20,21,21,20,20,21,19,17,18,10,14,12,11,9,7,6,3,5,4,1,0,0
2022-03-11 12:00:00,0,1,2,4,6,5,6,1,7,7,9,9,10,15,20,22,26,28,25,25,23,23,22,19,22,27,31,30,28,27,27,26,23,17,9,7,6,13,1,3,19,18,16,17,18,16,17,17,21,20,21,25,22,19,21,22,20,19,18,18,23,18,16,12,2,8,4,2,1,0,0
2022-03-11 13:00:00,1,3,4,4,11,12,5,13,14,17,19,19,20,28,30,31,32,41,45,45,47,40,32,29,25,22,23,19,22,23,19,15,12,13,14,11,11,12,10,9,18,19,20,22,20,21,17,15,14,12,14,15,14,14,14,14,12,12,11,10,11,10,9,8,8,3,5,3,1,0,0
2022-03-11 14:00:00,1,2,2,5,8,10,6,1,11,11,13,15,17,20,20,21,23,25,24,29,27,24,22,17,16,16,17,16,15,17,13,15,16,14,13,9,10,14,6,13,19,23,23,30,29,28,29,35,38,34,35,34,29,21,23,19,22,14,11,4,10,8,7,2,2,6,4,0,1,0,0
2022-03-11 15:00:00,0,1,2,3,5,5,6,9,5,12,16,17,20,24,29,32,34,36,32,32,28,25,24,19,17,15,18,17,16,13,12,10,9,11,13,13,9,15,0,16,27,29,30,37,34,31,29,34,36,39,39,36,33,27,26,23,21,18,19,18,13,12,9,8,4,1,3,3,2,0,0
2022-03-11 16:00:00,2,5,6,7,12,0,6,14,8,19,38,45,47,42,45,48,39,36,36,42,39,36,28,24,22,17,16,17,15,18,17,19,11,12,11,10,12,16,14,15,26,28,34,34,33,31,32,32,32,35,38,35,32,28,24,20,18,17,13,11,13,9,8,6,5,3,4,2,3,2,0
2022-03-11 17:00:00,2,3,6,5,9,5,7,8,9,13,17,19,18,20,23,25,28,29,20,23,24,26,26,21,19,14,12,13,13,14,11,10,16,16,14,12,14,21,20,25,37,45,52,58,56,52,51,52,49,52,47,49,46,48,49,38,34,26,14,11,16,11,9,8,6,3,2,2,1,0,0
2022-03-11 18:00:00,0,3,4,6,5,3,7,6,8,9,10,14,15,18,31,31,37,32,33,33,31,28,25,17,16,12,16,14,15,13,12,9,11,14,17,15,24,27,26,29,36,59,67,66,63,58,51,54,54,60,57,55,45,45,52,47,40,31,22,17,15,12,9,7,7,4,6,5,3,1,0
2022-03-11 19:00:00,1,2,1,1,3,3,2,4,5,5,6,7,7,9,12,13,15,20,19,29,23,20,15,13,12,10,11,8,10,10,11,10,9,6,10,13,12,16,0,14,26,27,33,36,37,36,32,37,36,42,53,44,39,35,47,35,26,18,15,13,15,10,6,5,1,3,4,1,0,0,0
2022-03-11 20:00:00,0,1,2,6,11,6,0,0,10,5,9,9,10,11,12,12,10,11,14,18,18,13,12,10,7,9,6,9,8,7,4,6,5,4,7,9,12,15,12,15,25,25,27,23,23,25,25,30,26,27,26,22,22,23,33,28,26,17,12,10,13,10,4,0,3,0,2,0,1,1,0
2022-03-11 21:00:00,0,2,0,3,7,8,0,7,7,4,8,7,9,11,13,14,13,7,13,17,12,13,15,13,14,12,10,7,6,11,10,8,6,5,6,9,12,15,0,16,26,27,28,32,32,32,28,30,32,37,37,33,27,24,25,22,21,15,12,11,10,8,3,0,0,2,1,0,0,0,0
2022-03-11 22:00:00,1,1,0,3,2,3,0,3,8,4,7,6,5,7,9,9,2,8,14,15,16,12,10,9,10,10,9,9,8,7,6,5,4,2,5,6,9,10,0,11,23,25,26,28,31,30,27,27,31,36,36,36,36,35,49,43,36,25,21,20,7,4,3,0,2,0,1,1,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,0,1,0,3,4,3,3,1,6,8,10,11,12,10,7,5,6,4,5,4,0,2,1,3,0,0,4,4,5,6,0,0,19,14,18,15,18,19,18,19,19,28,24,21,21,19,26,25,23,9,5,4,11,8,3,0,0,2,0,1,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,1,0,0,0,0,0,0,1,2,3,4,6,7,5,10,11,12,12,14,17,19,22,23,12,22,0,0,22,18,17,16,14,14,10,7,4,5,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,1,1,1,1,0,0,0,2,4,4,6,7,8,10,11,14,14,12,13,14,16,14,16,17,18,19,18,17,17,18,16,14,11,7,5,2,4,0,3,8,3,7,6,5,6,5,7,8,7,9,9,8,2,7,4,5,2,3,0,1,0,0,0,0,0,0,0,0,0,0
