Unnamed: 0,1_양천공영차고지,2_신정숲속마을아파트.댓골마을입구,3_서서울생활과학고.궁동도서관,4_예림디자인고.오류고.서울공연예술고,5_수궁119안전센터,6_수궁동주민센터,7_금강수목원아파트,8_오남중학교,9_천왕역2번출구,10_천왕이펜하우스3단지입구,11_천왕이펜하우스4단지,12_천왕이펜하우스6단지,13_구로우체국.이펜하우스5단지후문,14_연지타운2단지,15_천왕역4번출구,16_오류2동주민센터,17_오류2동새마을금고,18_씨티월드,19_오류동역,20_오류1동주민센터.오류문화센터,21_경인중학교.개봉사거리,22_개봉역.한마을아파트,23_동양미래대학.구로성심병원,24_구일역.제일제당,25_신도림동.구로역,26_신도림역,27_문래동남성아파트,28_남부지방법원등기국.구로세무서(에이스하이테크시티),29_경방타임스퀘어.신세계백화점,30_김안과병원,31_당산동진로아파트,32_양남동로타리,33_양평1동주민센터,34_관악고등학교,35_오목교역.청학스포츠타운,36_현대아이파크아파트,37_목동중학교.서울출입국.외국인청,38_목동8단지.한전,39_양천구청.양천보건소,40_양천문화회관.양천일자리센터,41_목동10단지상가,42_신트리공원,43_신트리아파트,44_정랑고개.양천벤처타운,45_금옥중.금옥여고.백암고등학교,46_신정현대아파트.서부트럭터미널,47_양천공영차고지
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,2,3,0,0,4,6,12,15,22,0,25,28,30,28,27,0,0,28,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,1,1,0,2,0,2,1,2,3,3,12,15,0,17,18,18,19,17,23,15,21,19,13,6,9,4,8,6,4,1,2,3,1,2,1,0,0,3,0,0,2,1,0,0
2022-04-12 06:00:00,4,0,1,5,7,6,7,8,6,9,12,15,19,19,21,22,20,21,18,21,19,17,19,10,11,8,7,6,6,4,7,6,4,5,6,7,0,8,3,2,0,0,2,1,0,1,0
2022-04-12 07:00:00,17,5,4,2,8,9,13,7,9,11,14,33,34,44,40,44,49,50,47,49,47,43,48,43,38,18,19,18,16,14,15,7,7,9,9,11,15,18,21,28,32,35,35,29,4,2,0
2022-04-12 08:00:00,8,10,9,14,24,29,22,10,13,10,15,27,28,35,34,34,40,36,39,45,46,50,53,48,52,38,32,28,35,36,27,21,16,17,26,22,13,11,8,7,9,11,10,10,7,6,0
2022-04-12 09:00:00,1,0,0,5,6,8,9,6,3,6,12,21,15,20,25,28,32,29,26,27,26,33,30,28,25,18,15,14,14,12,7,6,7,7,11,4,8,7,4,1,0,0,2,0,1,0,0
2022-04-12 10:00:00,2,0,0,4,6,7,7,4,4,4,4,10,11,14,14,16,17,16,16,15,13,11,13,13,13,9,8,8,11,14,8,7,7,2,4,4,2,0,3,5,2,0,3,2,1,0,0
2022-04-12 11:00:00,1,0,0,4,6,8,7,0,5,6,6,9,7,10,12,14,18,13,12,9,10,8,13,10,10,7,7,7,10,8,6,5,3,7,7,7,8,7,7,7,7,6,6,5,2,0,0
2022-04-12 12:00:00,1,0,0,3,5,0,4,4,3,4,4,7,10,11,10,12,14,18,17,18,17,16,13,14,13,10,9,10,7,12,11,11,9,12,11,9,10,11,10,8,12,6,8,5,3,2,1
2022-04-12 13:00:00,2,1,0,4,4,7,5,4,5,4,4,7,7,9,9,11,11,11,8,15,15,14,12,11,11,10,12,10,12,13,13,11,13,13,15,19,20,8,15,12,10,9,8,7,2,1,0
2022-04-12 14:00:00,1,2,3,6,7,8,4,7,4,2,6,8,11,13,17,17,17,15,15,15,14,15,12,13,15,14,13,13,11,14,15,14,14,12,13,12,11,10,11,9,10,9,7,5,2,0,0
2022-04-12 15:00:00,2,2,3,6,7,0,3,6,7,9,8,10,12,12,16,14,14,15,15,17,15,11,10,7,7,6,7,8,11,16,14,14,16,20,22,20,16,15,12,10,10,11,7,5,4,0,0
2022-04-12 16:00:00,7,3,30,56,60,64,60,48,38,27,23,16,15,18,21,21,22,20,19,18,13,14,15,15,14,9,7,9,12,16,17,14,16,20,22,22,20,19,17,15,16,13,10,9,4,1,0
2022-04-12 17:00:00,3,0,5,14,17,22,20,18,29,22,13,14,15,17,21,21,16,20,18,16,15,17,16,17,16,10,9,10,15,19,18,21,13,18,24,23,18,17,18,17,16,13,10,11,4,1,0
2022-04-12 18:00:00,5,6,7,14,16,15,15,14,27,18,14,9,11,15,17,16,16,16,18,18,16,14,15,19,27,10,0,14,19,20,18,21,25,26,32,31,31,30,35,37,34,33,25,21,10,6,0
2022-04-12 19:00:00,3,1,0,4,4,8,6,4,13,10,7,8,9,8,10,10,11,8,9,9,9,8,8,7,6,7,8,3,19,19,20,20,19,16,31,28,27,26,28,24,21,19,16,14,11,2,0
2022-04-12 20:00:00,1,0,2,2,3,4,4,2,4,3,5,4,5,5,6,5,6,8,8,7,6,5,7,6,5,5,0,5,13,11,12,14,13,15,20,23,22,23,22,21,17,14,8,7,5,3,0
2022-04-12 21:00:00,2,0,0,4,5,6,6,5,20,13,10,2,0,1,4,3,5,2,5,6,4,5,6,6,6,10,0,9,17,19,18,17,13,8,16,17,19,19,19,18,18,17,11,9,3,1,0
2022-04-12 22:00:00,3,4,3,4,3,4,3,3,5,4,4,1,0,4,6,2,6,5,4,4,3,5,4,4,5,5,6,3,9,9,10,11,10,11,15,14,17,17,21,26,33,32,23,22,13,1,0
2022-04-12 23:00:00,0,0,0,0,1,0,0,1,0,2,4,1,5,2,4,0,1,4,1,2,3,1,2,2,1,3,0,2,3,4,5,5,1,6,10,10,0,9,6,8,4,7,5,4,1,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,2,3,4,0,5,0,9,9,15,0,19,21,23,0,27,28,27,27,26,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,1,0,0,2,0,2,5,2,4,3,3,5,7,6,8,10,11,13,14,15,13,13,8,22,18,13,12,13,9,8,5,4,5,0,6,0,3,1,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,3,4,1,3,6,7,8,7,6,7,10,13,16,21,22,24,26,22,21,23,22,18,17,15,14,10,9,7,6,5,5,3,3,2,4,3,3,2,2,4,5,2,4,1,2,2,0
2022-04-13 07:00:00,21,20,5,4,7,3,12,7,6,7,12,27,26,40,42,32,47,45,40,49,49,49,50,33,35,22,14,11,10,9,4,7,6,8,8,13,16,22,26,25,28,31,29,25,3,2,0
2022-04-13 08:00:00,4,0,2,12,20,27,28,12,12,10,13,32,34,41,31,29,30,33,32,35,52,48,54,53,45,32,30,25,26,24,17,14,12,15,18,17,10,8,10,8,8,7,11,8,3,1,0
2022-04-13 09:00:00,3,0,0,7,9,7,6,2,2,4,7,15,16,20,20,28,32,32,30,32,33,34,38,32,34,18,16,17,13,11,10,8,5,7,10,12,10,8,6,4,3,5,4,3,2,1,0
2022-04-13 10:00:00,3,0,2,4,5,5,5,4,4,6,4,9,12,16,20,18,12,16,12,6,11,14,13,12,13,13,11,12,9,8,8,7,5,6,9,7,7,6,3,4,5,4,4,3,1,1,0
2022-04-13 11:00:00,4,3,3,3,1,3,4,3,5,4,4,7,6,10,9,11,9,8,9,11,9,10,12,13,10,12,12,11,8,9,8,6,6,13,12,12,11,3,10,6,8,7,5,4,2,0,0
2022-04-13 12:00:00,3,0,1,4,5,4,5,4,4,5,6,10,10,11,13,14,14,15,18,18,18,15,16,13,9,10,8,8,9,11,8,9,8,9,8,11,8,9,7,9,11,7,3,2,1,2,0
2022-04-13 13:00:00,2,1,3,5,4,5,4,3,5,4,7,10,11,12,11,12,15,17,16,17,17,20,20,18,14,10,5,6,7,8,6,8,8,10,14,10,8,8,7,6,4,4,4,3,2,1,0
2022-04-13 14:00:00,2,0,4,2,6,8,3,3,5,5,5,9,11,13,15,14,14,10,9,8,9,8,6,9,8,8,9,10,8,10,9,10,8,11,14,13,12,8,11,7,3,9,7,6,1,0,0
2022-04-13 15:00:00,7,8,11,17,14,16,17,16,11,9,6,8,9,9,9,8,8,8,9,8,11,11,14,15,13,9,8,10,13,12,10,10,11,14,20,16,17,13,19,18,17,13,13,10,3,1,0
2022-04-13 16:00:00,4,3,23,41,47,64,59,25,35,23,18,16,14,19,21,22,24,22,14,11,15,13,11,11,12,11,8,13,14,14,10,14,15,18,26,27,24,21,21,17,18,15,11,7,4,2,0
2022-04-13 17:00:00,5,5,8,16,18,17,12,11,19,18,12,12,14,15,18,18,16,20,20,21,20,16,15,24,18,12,11,12,16,20,22,18,18,23,20,20,20,21,20,19,17,15,10,10,2,3,0
2022-04-13 18:00:00,8,8,7,11,12,20,21,20,20,14,10,9,13,14,16,14,15,14,15,19,20,20,18,19,21,11,13,19,22,20,20,20,24,28,39,38,25,36,38,37,37,36,30,25,11,4,0
2022-04-13 19:00:00,9,7,0,6,5,7,7,8,17,13,9,5,4,6,9,11,10,8,9,8,5,6,7,9,12,9,5,3,9,13,12,13,14,15,25,22,23,24,27,27,23,21,14,12,8,1,0
2022-04-13 20:00:00,3,3,2,4,7,10,9,2,12,9,8,8,0,7,10,8,6,4,7,10,7,6,8,7,8,5,5,6,13,14,13,12,13,12,15,14,17,16,20,21,24,19,16,7,6,3,0
2022-04-13 21:00:00,5,0,0,3,4,5,6,1,10,7,4,3,2,2,4,4,5,3,6,4,3,4,3,3,4,8,9,10,16,15,10,14,14,14,24,24,24,12,24,22,19,17,15,13,4,1,0
2022-04-13 22:00:00,4,2,0,5,6,7,9,5,12,11,8,3,4,4,1,0,2,3,5,4,3,2,4,6,5,6,0,5,11,15,11,13,13,11,23,23,26,26,25,23,26,25,18,16,9,1,0
2022-04-13 23:00:00,2,0,0,5,1,0,0,0,4,3,0,3,4,3,0,2,0,0,0,0,0,0,5,0,1,3,4,4,5,5,1,4,0,5,12,11,11,0,10,8,6,5,8,6,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,4,5,0,0,6,7,13,17,24,0,28,30,31,29,32,34,33,36,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,0,0,1,2,0,2,0,1,2,1,5,3,7,4,8,9,15,16,10,17,15,34,33,23,15,14,10,8,8,6,5,4,5,5,3,1,0,2,1,0,0,2,0,1,2,0
2022-04-14 06:00:00,4,2,3,3,4,6,7,6,4,5,9,21,24,26,25,28,22,19,17,21,19,23,25,21,17,11,10,4,6,3,3,0,3,3,4,5,4,3,2,1,0,0,3,1,1,2,0
2022-04-14 07:00:00,7,0,6,5,9,11,11,7,6,13,15,30,31,40,44,45,47,48,48,50,55,56,55,44,42,29,25,17,20,19,19,7,5,8,7,12,15,19,21,23,34,40,5,36,2,5,0
2022-04-14 08:00:00,7,5,6,15,19,23,25,13,7,9,19,28,30,39,39,39,43,45,44,47,49,50,57,54,51,40,37,33,34,33,26,19,17,17,24,19,13,13,10,12,12,8,10,9,2,1,0
2022-04-14 09:00:00,2,0,0,6,7,5,9,5,3,5,5,16,18,18,16,17,21,20,19,23,26,30,27,33,26,14,12,12,17,13,12,10,9,10,12,9,7,5,3,3,3,2,3,4,2,0,0
2022-04-14 10:00:00,2,1,0,4,2,3,4,5,3,4,6,10,5,11,11,10,15,14,14,19,18,17,18,16,17,8,4,10,8,10,8,9,7,7,7,6,1,4,4,5,1,0,3,2,1,0,0
2022-04-14 11:00:00,0,0,1,1,4,5,6,7,5,5,5,8,7,10,9,10,15,19,17,20,19,18,20,16,16,10,7,8,7,6,5,6,5,10,11,13,8,8,12,12,13,12,7,3,1,0,0
2022-04-14 12:00:00,1,0,0,4,6,6,5,4,5,5,5,9,10,11,12,11,12,11,11,13,13,10,11,10,9,5,4,4,6,7,6,6,8,11,11,9,7,5,7,5,7,6,3,3,2,1,0
2022-04-14 13:00:00,1,0,1,5,5,4,3,3,5,4,5,8,7,9,10,11,15,16,16,17,19,18,17,16,14,13,11,14,12,14,11,11,8,9,16,15,13,13,13,10,2,5,6,4,2,1,0
2022-04-14 14:00:00,2,0,0,0,4,3,2,3,7,3,3,5,6,9,10,9,11,10,9,11,7,10,8,13,12,9,4,6,11,13,11,11,11,14,14,15,15,13,10,11,10,7,6,4,3,2,0
2022-04-14 15:00:00,2,1,2,4,3,3,7,6,3,7,6,8,8,10,14,12,11,10,11,11,9,7,7,6,7,9,5,4,12,11,14,13,8,11,17,15,13,12,13,13,12,11,6,5,3,1,0
2022-04-14 16:00:00,6,5,22,48,51,54,52,48,40,28,18,16,16,12,12,14,14,10,9,11,12,7,12,15,15,13,0,8,16,19,20,20,19,25,27,24,18,20,17,14,15,12,8,6,4,3,0
2022-04-14 17:00:00,7,5,6,15,16,20,16,14,21,14,11,12,14,15,18,16,15,19,23,25,15,21,20,22,19,15,12,16,18,22,19,19,20,24,24,22,23,22,22,21,23,17,13,10,6,3,0
2022-04-14 18:00:00,5,7,3,7,7,10,9,6,16,12,8,7,17,16,19,20,20,22,17,15,14,12,13,15,12,7,0,8,17,23,27,29,29,33,41,36,35,36,33,32,29,21,14,12,5,2,0
2022-04-14 19:00:00,4,2,5,10,7,14,13,9,31,26,11,7,7,8,10,8,11,13,12,11,12,11,9,10,9,6,4,8,12,14,10,13,12,14,31,24,25,23,22,20,19,17,10,8,4,2,0
2022-04-14 20:00:00,3,4,1,5,5,3,5,4,16,12,10,6,3,5,5,6,10,7,8,6,8,5,9,7,4,4,5,5,13,15,12,14,10,8,11,10,18,17,15,15,15,14,9,7,7,2,0
2022-04-14 21:00:00,4,2,0,5,7,4,3,6,13,9,8,4,3,3,5,5,4,3,4,4,7,5,10,4,7,7,6,5,10,9,10,11,15,12,26,24,23,25,23,21,22,16,11,8,4,3,0
2022-04-14 22:00:00,3,0,0,5,2,6,0,5,13,7,5,5,0,4,5,5,5,4,3,0,2,4,5,4,3,5,4,5,9,10,11,10,9,8,20,21,21,21,20,19,18,18,13,11,6,1,0
2022-04-14 23:00:00,0,0,0,1,0,0,0,0,4,0,2,1,1,0,2,4,0,3,4,5,4,1,2,0,3,5,3,2,10,9,9,9,5,8,8,9,8,4,8,10,7,6,3,2,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,4,5,0,0,6,0,11,15,21,0,25,26,27,0,30,0,0,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,0,0,3,2,5,4,2,1,3,3,5,6,8,11,8,9,17,18,21,17,17,15,29,22,16,15,11,10,7,5,4,5,6,6,5,4,2,2,1,0,0,1,0,0,0,0
2022-04-15 06:00:00,4,3,3,3,4,5,5,5,5,7,10,13,13,18,20,20,22,16,17,18,18,20,13,18,17,14,12,10,4,4,5,1,4,3,2,2,2,4,1,4,0,0,4,0,0,0,0
2022-04-15 07:00:00,15,5,6,5,10,11,14,8,7,13,15,36,32,46,46,47,51,50,49,52,53,52,53,45,34,21,17,10,16,12,9,9,7,11,7,10,13,14,14,17,20,25,28,27,3,2,0
2022-04-15 08:00:00,9,8,8,13,22,30,28,11,16,14,18,25,28,37,42,44,46,43,43,43,45,43,49,46,38,28,29,24,28,24,19,15,12,14,20,18,11,9,6,6,9,7,17,16,3,2,0
2022-04-15 09:00:00,0,1,2,7,8,3,9,8,4,5,8,18,11,20,22,21,23,21,21,20,19,30,37,37,35,25,23,19,15,13,12,10,7,7,9,7,5,2,4,5,6,4,3,3,2,2,0
2022-04-15 10:00:00,2,1,2,8,9,4,8,5,4,3,4,6,7,12,13,12,16,18,17,18,20,21,19,0,18,8,7,8,7,9,4,10,7,6,8,6,3,6,5,5,4,0,3,0,0,2,0
2022-04-15 11:00:00,1,2,0,7,8,7,6,7,4,6,4,7,8,10,12,12,13,13,11,12,11,12,15,15,13,17,9,14,12,10,11,12,7,10,11,9,10,7,10,8,3,2,7,5,3,0,0
2022-04-15 12:00:00,1,0,1,5,6,6,6,5,7,5,5,13,14,15,19,16,20,16,15,18,18,16,18,17,16,16,10,16,7,9,4,6,10,10,14,11,9,8,9,10,9,9,7,5,3,0,0
2022-04-15 13:00:00,2,1,2,7,10,6,4,8,4,3,4,8,8,13,15,14,16,15,17,16,16,10,17,15,13,12,0,10,15,15,12,13,10,11,14,13,11,10,10,8,8,9,9,7,1,0,0
2022-04-15 14:00:00,1,1,4,7,10,14,12,12,11,10,9,9,11,11,10,8,9,9,11,10,17,16,15,15,12,10,11,10,13,12,13,14,16,17,14,13,11,13,14,12,9,11,3,0,2,1,0
2022-04-15 15:00:00,2,4,15,38,41,44,43,43,36,25,23,18,16,11,17,16,13,12,14,15,13,14,16,18,15,9,8,7,13,12,13,14,15,17,13,12,10,11,11,12,9,8,5,4,3,2,0
2022-04-15 16:00:00,4,5,27,30,34,12,30,28,21,16,15,14,10,15,17,12,14,10,11,13,9,9,9,9,12,10,8,7,13,16,16,16,17,21,25,23,20,18,19,16,16,14,12,11,7,4,0
2022-04-15 17:00:00,4,0,7,11,11,13,15,13,9,6,8,13,15,14,17,16,16,15,14,16,12,14,10,15,14,7,6,10,26,30,32,32,34,32,32,25,22,22,24,13,12,10,8,7,6,2,0
2022-04-15 18:00:00,6,7,0,5,8,7,9,8,13,10,11,10,17,14,18,17,16,15,15,14,11,12,15,19,16,17,0,19,27,28,29,26,24,28,37,35,37,37,36,32,31,27,26,22,9,2,0
2022-04-15 19:00:00,2,3,0,4,5,4,2,7,22,14,9,9,5,11,12,11,12,11,10,10,10,10,12,12,14,9,0,8,16,20,22,19,18,17,21,20,12,31,31,30,28,25,14,11,5,1,0
2022-04-15 20:00:00,2,3,2,9,6,9,14,6,9,7,5,7,2,7,9,11,15,16,14,11,12,13,11,10,8,7,8,5,12,12,12,12,11,10,21,18,19,11,21,23,22,18,11,9,1,0,0
2022-04-15 21:00:00,1,1,0,2,3,3,4,3,10,5,6,5,5,6,8,4,8,5,6,6,7,3,5,6,4,10,0,7,14,18,16,20,21,20,28,20,29,31,27,23,21,17,16,12,6,2,0
2022-04-15 22:00:00,5,6,0,6,8,10,9,8,11,8,8,7,4,4,6,7,7,5,3,5,7,5,4,6,2,3,1,3,11,13,7,8,14,7,22,18,21,11,23,23,22,20,15,12,5,1,0
2022-04-15 23:00:00,1,0,0,0,0,2,0,0,2,0,2,1,0,1,3,2,3,2,3,2,1,2,3,0,1,4,0,2,12,12,13,14,15,16,20,21,21,19,16,17,16,12,9,5,4,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
