Unnamed: 0,1_선진운수종점,2_구산사거리,3_역촌중앙시장,4_구산역1번출구,5_대조동주민센터,6_연신내역.로데오거리,7_선일하이츠빌라,8_세명컴퓨터고등학교,9_은진초교입구.은뜨락도서관,10_은평구민체육센터앞,11_신도초중교입구.한국고전번역원,12_은평경찰서,13_연신초등학교.연신내성당,14_북한산대창센시티아파트,15_불광중학교,16_북한산수자인아파트,17_수리초등학교입구,18_불광1치안센터.독바위역,19_불광1동공동주차장앞,20_불광대호아파트,21_불광초등학교,22_불광역3호선.서울혁신파크,23_한전성서지사.북한산푸르지오,24_녹번역,25_홍은동동부센트레빌,26_산골고개,27_홍은현대아파트,28_정원여중.스위스그랜드호텔,29_동신병원,30_서대문구청.서대문구의회,31_서대문자연사박물관입구,32_한성화교중고교.서대문소방서,33_연희3거리,34_연희교차로,35_서대문우체국,36_연세대학교앞,37_연세로.스타광장,38_현대백화점,39_동교동삼거리연희동방면,40_연희동대우아파트,41_연희교차로,42_연희3거리,43_한성화교중고교.서대문소방서,44_서대문자연사박물관입구,45_서대문구청.보건소.구의회,46_서대문구보건소별관,47_정원여중,48_홍은현대아파트.스위스그랜드호텔,49_홍은사거리.북한산더샵아파트앞,50_산골고개,51_녹번동대림JR아파트앞,52_녹번역,53_한전성서지사.북한산푸르지오,54_불광역3호선.서울혁신파크,55_불광역9번출구.불광초등학교,56_불광롯데캐슬아파트,57_불광대호아파트,58_불광1동공동주차장앞,59_불광1치안센터.독바위역,60_수리초등학교입구,61_북한산수자인아파트,62_불광중학교,63_북한산대창센시티아파트,64_연신초등학교,65_은평경찰서,66_신도초중교입구.한국고전번역원,67_은평구민체육센터앞,68_은진초교입구.은뜨락도서관,69_박석고개,70_신한은행갈현지점,71_연신내역.로데오거리,72_은평연세병원,73_구산역4번출구,74_역촌중앙시장,75_구산사거리,76_선진운수종점
2022-03-28 19:00:00,5,7,7,12,16,16,15,15,13,12,9,7,8,9,10,7,7,9,8,8,8,9,7,11,8,13,9,14,13,8,9,7,10,9,8,10,15,18,25,26,34,32,36,35,35,31,30,30,27,26,25,22,19,21,27,26,23,13,17,17,14,11,8,7,5,6,6,7,5,13,28,24,24,20,15,0
2022-03-28 20:00:00,2,3,2,6,8,10,8,6,5,5,2,6,5,7,8,7,6,7,7,8,7,8,7,10,9,10,8,6,7,7,6,6,5,4,5,4,8,10,12,18,23,24,25,24,24,21,19,16,17,14,13,12,10,13,23,21,21,21,16,15,12,10,5,4,3,3,4,3,2,4,13,15,10,5,8,0
2022-03-28 21:00:00,3,3,4,7,5,7,6,4,5,4,3,4,5,4,5,3,4,4,4,3,5,6,5,8,7,8,6,7,7,6,6,7,5,6,5,4,15,18,23,23,23,23,24,23,24,21,17,24,20,18,11,18,17,20,26,25,22,17,12,18,13,12,8,7,6,4,4,3,6,5,12,9,11,5,4,0
2022-03-28 22:00:00,1,3,6,15,18,25,26,25,19,12,17,18,17,16,15,14,10,8,6,5,6,6,6,7,7,8,7,6,0,5,5,5,8,6,5,4,13,20,28,32,35,35,35,38,37,35,31,29,27,28,27,25,17,19,15,18,12,19,15,8,7,14,5,9,8,6,5,6,2,2,16,15,12,11,7,0
2022-03-28 23:00:00,0,0,1,3,3,8,6,6,0,5,7,6,6,8,9,8,7,0,4,4,0,5,4,3,4,6,4,5,5,6,3,6,4,1,2,4,10,16,24,30,30,22,29,27,26,25,22,19,17,16,13,11,15,13,12,9,11,7,7,6,3,2,5,3,2,2,2,1,1,0,8,6,5,3,2,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,0,1,3,1,2,3,2,0,0,3,4,6,6,7,9,14,17,18,21,20,22,24,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,7,9,13,13,14,6,0,2,2,0,3,3,5,8,6,6,9,10,11,11,8,12,15,16,24,28,26,27,28,27,28,26,25,25,17,5,8,9,8,8,12,12,11,10,8,7,6,7,7,6,6,5,3,1,4,0,0,1,5,6,7,0,0,0,6,0,4,0,0,0,2,0,0,1,0,0
2022-03-29 06:00:00,8,9,11,8,9,3,0,4,2,3,4,7,3,7,8,9,11,13,14,14,13,13,14,17,16,17,15,16,15,15,14,13,13,7,10,8,4,3,4,5,2,3,6,4,3,3,4,4,2,4,3,0,4,3,1,3,4,7,4,0,2,0,1,0,3,6,1,4,0,3,4,3,2,2,0,0
2022-03-29 07:00:00,23,31,40,44,39,19,18,7,6,6,7,9,10,18,24,18,28,36,37,34,25,17,20,22,24,26,25,24,24,23,25,25,22,21,20,17,8,3,5,8,9,7,6,6,8,13,16,19,19,17,21,11,11,11,11,19,24,19,18,17,15,17,16,14,13,17,20,22,24,15,23,22,14,12,10,0
2022-03-29 08:00:00,18,21,23,29,28,11,10,10,9,7,6,7,7,14,21,20,27,37,41,40,29,23,25,30,31,33,34,39,33,31,33,33,29,28,24,17,6,7,11,9,12,12,10,11,10,11,14,15,14,11,12,13,23,27,26,34,37,39,39,40,36,17,18,9,8,10,13,13,6,3,17,14,9,4,4,0
2022-03-29 09:00:00,5,7,11,13,16,4,2,3,1,4,3,5,5,9,11,12,12,17,20,27,22,24,28,29,29,31,32,32,30,29,28,26,20,20,22,10,5,4,8,10,8,7,8,10,12,12,13,14,14,13,7,11,10,7,6,7,7,7,9,8,6,5,5,5,5,7,8,9,11,10,11,9,4,2,1,0
2022-03-29 10:00:00,3,3,5,9,6,4,4,4,5,3,6,8,5,12,15,14,14,20,20,21,13,15,16,25,22,25,26,25,7,21,22,22,16,14,12,11,6,5,6,8,9,9,4,10,10,12,15,7,12,12,11,9,8,6,5,3,4,0,5,7,5,3,0,2,4,6,7,3,3,1,6,5,5,3,1,0
2022-03-29 11:00:00,6,8,4,8,10,8,9,6,5,6,9,6,5,11,13,14,19,20,20,20,12,11,12,16,15,18,17,17,15,15,16,15,14,13,11,8,4,5,7,10,12,13,11,11,12,12,11,13,11,10,9,9,7,7,6,7,10,10,6,8,5,6,2,2,4,5,5,8,4,6,6,4,5,4,3,0
2022-03-29 12:00:00,8,5,11,16,14,6,4,5,5,5,7,9,8,11,10,11,13,13,15,17,13,15,14,18,20,19,16,20,18,13,19,18,14,10,11,8,6,7,8,9,11,13,12,10,13,10,9,11,14,12,10,11,11,9,9,6,9,10,11,10,8,7,9,6,5,7,5,10,7,5,11,9,6,6,2,0
2022-03-29 13:00:00,5,7,8,8,8,8,7,8,6,6,6,5,6,9,10,13,14,18,17,11,11,12,15,13,13,16,17,18,14,17,16,18,17,17,13,11,7,8,14,13,16,17,19,20,23,22,22,26,23,22,0,13,13,8,7,8,8,7,6,7,6,7,5,2,7,8,10,6,7,5,8,4,6,6,4,0
2022-03-29 14:00:00,4,6,7,6,6,4,2,5,6,0,6,6,6,7,8,9,9,11,11,14,11,11,14,17,17,18,19,21,18,17,15,16,13,14,11,11,8,9,12,11,11,13,12,14,13,15,14,14,13,12,11,16,11,9,18,17,16,15,13,14,13,12,12,8,7,5,6,4,5,4,7,5,6,5,3,0
2022-03-29 15:00:00,5,3,6,9,5,5,6,6,19,19,20,16,17,16,36,37,36,34,31,26,17,21,17,18,16,13,12,15,16,19,18,16,13,12,10,13,15,17,19,18,19,20,18,19,18,23,31,33,30,21,20,16,15,10,15,16,15,14,12,12,7,10,11,8,3,14,12,10,11,10,9,7,7,6,2,0
2022-03-29 16:00:00,22,23,26,29,29,22,22,22,20,19,17,15,16,17,17,17,17,12,13,10,8,11,13,14,16,20,18,21,18,19,16,15,11,10,10,13,15,19,20,25,28,28,30,28,29,30,29,28,28,26,22,20,15,17,15,16,12,11,9,10,7,8,4,7,7,10,7,11,12,10,18,15,11,8,5,0
2022-03-29 17:00:00,16,15,16,21,18,16,15,15,16,13,12,14,12,14,15,14,10,12,9,13,15,18,21,25,26,26,24,25,26,28,20,24,23,19,18,19,20,19,21,26,28,30,29,28,29,31,30,29,30,29,27,20,17,15,20,18,19,18,18,17,13,11,9,11,8,11,9,8,10,11,19,13,15,12,9,0
2022-03-29 18:00:00,9,13,14,24,23,16,17,16,18,18,21,20,17,17,19,16,15,15,12,12,12,25,27,32,33,37,33,35,32,35,36,32,25,25,24,24,25,28,26,27,27,33,34,35,35,34,33,32,33,34,31,30,26,22,25,25,23,19,18,19,18,14,11,9,8,9,5,9,7,6,23,17,23,18,15,0
2022-03-29 19:00:00,3,3,4,11,15,16,16,16,14,13,8,7,2,5,8,5,4,6,13,11,11,13,13,17,16,15,15,13,10,11,7,10,14,11,9,9,14,14,21,31,34,34,36,40,43,39,37,35,35,35,30,29,29,27,30,31,23,22,20,23,19,15,13,12,6,10,6,9,5,4,21,17,17,16,11,0
2022-03-29 20:00:00,3,4,5,5,10,14,12,9,6,5,9,8,5,4,5,7,7,7,9,8,2,5,5,9,7,9,8,7,8,1,5,5,5,7,7,5,9,11,21,22,25,16,23,21,22,20,21,17,18,17,16,15,12,17,26,27,25,21,16,14,11,7,7,4,4,31,3,4,29,28,20,18,17,14,10,0
2022-03-29 21:00:00,5,2,8,8,11,14,12,10,10,6,8,5,7,9,6,6,5,6,6,8,5,6,7,9,7,4,9,4,8,9,7,4,4,3,3,6,15,19,20,24,25,23,26,22,28,28,21,28,27,27,19,23,19,19,27,27,23,19,12,13,11,9,6,4,5,4,4,5,3,2,12,8,9,6,4,0
2022-03-29 22:00:00,1,4,7,14,23,20,17,16,15,16,15,15,14,14,10,10,8,7,7,4,4,6,5,6,4,8,7,6,5,4,3,3,2,3,2,3,17,25,31,30,32,32,34,33,32,32,30,32,30,28,28,21,20,17,18,13,12,18,17,18,17,11,10,5,4,3,4,2,3,0,11,9,6,9,6,0
2022-03-29 23:00:00,0,0,0,2,3,9,6,0,7,0,0,0,0,5,0,0,3,6,5,2,2,4,0,5,3,0,4,5,2,4,0,1,3,3,1,5,15,18,20,15,21,18,20,19,12,20,16,20,19,15,18,14,12,12,13,12,12,13,10,9,8,6,4,3,3,0,2,2,3,1,11,7,9,8,3,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,0,0,4,1,2,3,3,4,0,0,3,8,7,10,12,11,11,12,15,15,18,19,21,22,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,5,6,9,10,10,6,1,3,2,2,2,0,1,5,6,6,12,7,13,14,12,17,19,21,22,23,22,5,23,24,25,0,24,23,17,7,9,1,0,12,5,6,11,12,11,12,12,13,11,10,9,9,5,2,6,5,0,0,6,7,8,7,1,0,5,0,4,2,0,1,0,0,0,0,0,0
2022-03-30 06:00:00,8,9,11,10,8,6,2,5,4,5,4,3,4,6,7,6,9,15,14,17,13,8,9,11,10,10,9,11,11,10,12,13,11,10,7,7,3,4,4,4,7,0,0,2,3,6,8,5,4,4,9,7,7,7,4,7,8,9,9,2,8,2,2,1,7,7,2,8,0,4,5,3,2,3,0,1
2022-03-30 07:00:00,23,29,33,29,28,18,17,8,9,10,11,13,12,20,28,26,22,33,36,35,27,22,27,33,25,37,37,36,36,33,31,32,30,31,28,26,5,3,7,8,10,11,10,9,10,13,15,15,15,14,14,13,18,21,21,35,39,44,22,44,25,28,30,23,23,29,29,23,23,21,22,22,19,7,18,0
2022-03-30 08:00:00,24,27,29,27,27,13,10,11,7,8,8,10,9,14,21,21,23,30,35,36,26,29,31,37,40,42,41,39,35,30,29,26,22,20,19,14,6,4,8,9,10,11,12,14,10,17,19,19,18,16,17,16,16,11,12,27,34,38,39,46,35,23,20,11,10,13,16,16,17,11,19,18,13,10,7,0
2022-03-30 09:00:00,5,9,12,12,8,2,2,2,3,8,8,6,9,9,10,11,16,18,22,22,22,23,25,26,27,26,26,30,28,25,30,31,25,24,21,14,6,6,8,8,7,6,7,8,11,11,9,12,13,12,8,7,9,5,8,10,9,10,10,12,12,3,13,12,11,7,8,7,7,3,8,10,6,4,5,0
2022-03-30 10:00:00,6,8,7,7,8,6,0,2,6,7,8,8,7,6,11,6,10,9,9,12,10,10,13,16,13,18,18,19,17,17,18,16,14,14,17,10,4,4,4,6,6,8,7,6,5,8,4,10,8,6,10,14,16,7,8,9,1,6,2,6,5,5,7,4,3,7,3,8,3,2,5,2,3,2,1,0
2022-03-30 11:00:00,4,5,4,6,5,4,3,2,5,4,6,6,9,10,13,11,14,19,19,12,12,14,13,13,13,15,13,16,15,16,15,16,10,11,10,6,6,3,5,6,6,6,6,6,5,6,7,7,8,5,6,10,2,8,8,8,9,6,10,12,11,9,5,7,6,6,7,8,6,6,14,13,11,11,9,0
2022-03-30 12:00:00,4,6,8,12,11,6,7,8,5,6,7,8,8,9,13,16,19,22,22,21,14,18,19,20,24,26,26,25,24,24,25,23,27,27,25,16,9,8,13,13,10,12,11,12,16,17,16,16,17,14,13,15,12,7,14,12,8,9,7,6,4,3,2,4,3,5,5,6,5,6,7,6,7,4,7,0
2022-03-30 13:00:00,7,9,5,7,9,9,6,5,7,4,6,6,7,9,11,14,12,16,16,12,20,18,18,23,13,22,22,21,19,18,20,20,16,13,16,15,5,6,7,9,8,9,8,9,11,12,14,15,16,16,15,14,13,15,21,22,24,20,13,13,5,9,8,6,5,8,0,6,7,5,7,7,6,4,2,0
2022-03-30 14:00:00,4,4,6,6,4,4,3,3,14,13,13,12,11,8,44,13,44,46,46,31,22,19,18,14,13,12,12,13,12,12,15,16,12,11,11,9,7,7,8,10,10,12,13,12,11,14,27,28,21,15,15,18,17,14,15,13,13,10,10,15,12,10,10,9,7,7,6,7,7,5,6,5,5,4,2,0
2022-03-30 15:00:00,26,27,6,21,19,14,9,13,13,11,10,12,11,12,12,10,11,12,10,9,9,9,13,14,15,17,18,19,17,14,13,13,13,14,11,14,12,9,11,10,14,13,14,16,23,20,20,21,23,22,21,15,13,14,13,14,12,11,12,11,7,6,7,8,6,13,9,12,12,14,17,15,12,8,5,1
2022-03-30 16:00:00,12,13,14,22,20,19,16,19,18,17,15,23,14,22,25,25,21,18,20,21,14,13,15,17,16,17,19,20,21,20,19,18,12,13,11,9,13,13,16,17,19,21,24,24,27,28,21,32,36,33,30,26,21,16,14,13,9,9,9,13,7,11,10,10,9,11,11,14,15,12,23,16,15,14,11,0
2022-03-30 17:00:00,7,4,9,10,9,12,13,8,11,11,17,17,15,14,14,15,15,15,14,20,18,21,25,25,15,24,22,24,23,23,22,21,18,14,15,15,14,16,24,26,28,27,30,29,28,31,25,31,30,27,24,24,21,18,22,20,18,16,17,17,15,16,15,16,16,18,17,10,12,9,29,28,23,20,10,0
2022-03-30 18:00:00,9,11,15,18,20,18,19,20,20,17,14,14,11,13,11,8,10,9,10,5,13,19,22,21,19,22,21,20,24,40,40,38,28,26,23,26,19,22,27,29,33,29,30,31,38,41,40,38,33,31,27,27,21,27,31,31,26,22,21,19,17,14,13,9,8,7,9,18,17,15,27,22,22,18,14,0
2022-03-30 19:00:00,2,3,4,12,16,13,14,14,13,12,9,10,9,9,10,9,7,6,6,6,4,9,10,15,13,17,18,19,18,15,13,12,10,9,12,10,13,14,17,21,23,35,33,32,25,26,26,23,26,19,23,19,18,15,22,17,16,13,14,20,15,13,12,10,9,11,12,13,11,5,27,28,27,19,14,0
2022-03-30 20:00:00,4,5,3,8,7,10,10,5,9,6,4,4,4,6,4,4,5,5,4,5,5,6,7,7,6,8,5,5,7,6,6,0,5,6,5,4,7,11,18,24,27,29,27,17,14,18,19,21,18,17,15,18,17,21,24,22,17,16,12,14,10,9,7,5,3,4,2,4,3,3,14,9,14,10,6,0
2022-03-30 21:00:00,3,4,3,7,7,11,8,12,6,10,9,8,6,7,9,7,5,4,5,3,4,6,4,6,6,8,5,7,4,4,3,6,5,8,5,6,9,17,27,28,28,29,19,30,32,29,30,28,26,26,25,24,21,20,19,17,15,13,11,10,8,7,6,5,3,5,4,4,2,3,15,10,10,9,5,0
2022-03-30 22:00:00,2,4,7,14,19,19,18,9,16,15,12,11,3,11,9,8,7,9,8,7,6,6,6,7,2,9,6,4,6,3,4,4,4,2,4,7,16,21,26,31,28,32,31,32,27,29,26,31,29,31,30,25,23,18,19,18,17,14,12,13,11,9,5,5,3,4,0,3,3,4,10,0,10,7,7,0
2022-03-30 23:00:00,2,0,2,3,0,4,5,0,0,0,2,6,5,4,3,4,3,3,0,4,0,6,1,5,3,1,2,4,5,3,0,0,4,3,2,4,16,21,25,31,36,23,35,32,20,29,26,21,23,22,14,15,13,12,15,13,11,12,9,13,12,9,8,7,6,5,1,2,3,1,9,8,8,4,6,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,0,1,3,3,4,3,4,0,0,4,5,7,8,9,10,13,8,14,16,11,20,0,22,0,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,6,7,11,11,12,5,4,3,2,0,2,1,3,6,8,8,9,10,11,13,11,17,20,21,20,21,22,9,20,23,24,18,23,23,18,2,7,8,1,9,12,12,11,2,9,8,0,8,7,6,5,5,4,1,5,0,4,0,5,2,6,0,0,0,5,0,4,1,0,0,3,0,2,1,0,0
2022-03-31 06:00:00,12,7,14,14,14,5,3,1,2,2,4,5,6,8,11,8,9,12,13,14,11,10,9,10,12,11,9,13,11,10,14,11,9,4,7,5,1,4,2,4,7,3,6,7,6,2,5,6,4,6,5,4,4,5,1,2,3,5,4,1,2,0,5,0,4,5,4,6,3,0,4,3,2,1,2,0
2022-03-31 07:00:00,26,31,38,35,31,21,20,8,7,7,8,11,12,14,18,20,18,27,28,30,22,19,16,23,25,28,27,27,27,25,27,25,23,22,22,17,6,5,7,8,9,9,11,12,11,16,12,19,18,17,17,13,10,13,14,24,17,23,24,22,19,24,21,18,19,26,21,20,21,6,19,18,15,14,3,2
2022-03-31 08:00:00,22,24,25,26,31,9,6,7,8,5,6,9,12,22,27,22,20,30,41,48,32,25,30,32,33,32,28,37,29,27,28,29,25,22,19,14,6,4,11,11,11,11,11,12,12,14,15,17,17,15,17,19,27,31,34,42,48,49,50,52,39,14,14,11,8,14,15,14,20,6,19,14,12,10,9,0
2022-03-31 09:00:00,8,12,13,12,13,4,1,3,2,3,5,5,7,14,18,18,17,21,22,25,19,27,29,31,24,33,32,33,28,28,25,26,21,22,18,16,6,4,5,4,5,5,7,6,7,11,16,16,15,12,10,15,10,6,8,8,6,6,9,8,5,6,8,7,6,5,5,4,8,6,8,8,6,4,2,0
2022-03-31 10:00:00,4,3,11,11,11,2,1,3,4,2,2,5,4,6,5,3,6,9,6,10,9,12,13,12,13,16,15,16,9,16,15,15,11,10,9,9,7,5,3,4,4,5,0,6,4,8,7,7,8,7,4,5,5,5,7,1,8,7,7,7,2,5,6,5,0,5,6,5,4,5,7,5,5,3,2,0
2022-03-31 11:00:00,5,4,7,8,7,5,4,4,5,7,3,10,12,13,14,12,12,13,14,14,10,13,15,16,14,13,15,16,18,19,21,21,19,13,12,9,4,4,5,4,5,7,4,7,8,8,7,9,12,10,10,10,7,10,7,6,7,7,5,7,6,6,4,2,5,4,5,6,1,0,4,5,2,1,1,0
2022-03-31 12:00:00,11,13,14,18,15,7,8,7,8,6,8,10,6,12,13,11,17,16,14,13,13,11,14,16,13,16,15,17,17,12,18,19,17,19,15,14,7,8,14,18,17,13,13,11,10,11,12,13,15,14,13,14,7,10,11,12,9,8,8,8,5,4,7,8,3,5,4,3,6,3,5,5,3,1,1,0
2022-03-31 13:00:00,7,5,10,11,12,8,5,6,6,7,7,8,7,8,15,10,14,16,17,18,17,16,11,16,14,19,18,22,19,19,19,18,14,15,12,11,11,10,9,9,9,10,9,11,13,14,12,16,15,14,15,12,12,9,7,8,7,6,7,7,5,4,5,3,2,7,6,7,6,7,11,8,6,6,5,0
2022-03-31 14:00:00,3,3,5,8,8,7,4,4,2,6,7,8,9,7,8,10,13,17,5,17,11,13,11,12,13,15,13,14,13,14,15,9,12,11,13,8,10,11,12,11,13,14,12,14,13,12,13,14,14,13,12,13,14,10,17,17,14,16,12,10,7,10,9,8,1,9,8,8,4,6,12,11,10,7,3,0
2022-03-31 15:00:00,11,13,14,8,7,11,9,6,13,15,10,16,11,10,43,45,40,39,37,31,20,21,15,15,13,16,15,18,17,16,16,15,15,14,12,10,12,11,13,14,15,17,17,17,18,17,22,23,20,19,19,19,14,13,18,17,14,14,15,14,11,12,11,9,9,10,8,9,9,9,12,9,7,6,3,0
2022-03-31 16:00:00,33,36,36,35,34,29,27,29,27,24,22,20,20,19,24,24,20,16,16,13,14,21,23,26,22,29,28,29,28,28,26,28,29,26,27,24,21,23,18,20,23,19,20,24,26,26,26,29,25,23,20,21,19,15,17,16,12,14,12,14,11,13,8,11,8,10,9,10,15,13,19,15,12,10,7,0
2022-03-31 17:00:00,16,17,17,15,7,14,12,12,7,11,8,9,11,12,16,17,20,18,17,16,15,21,19,22,21,23,23,24,27,25,25,20,21,19,17,20,19,20,24,22,23,24,25,21,28,30,29,27,34,34,29,23,18,17,16,11,15,15,14,8,7,6,8,7,8,10,12,13,14,13,22,16,11,6,7,0
2022-03-31 18:00:00,5,8,10,20,18,22,20,21,14,18,20,19,18,15,14,13,10,12,10,11,11,14,12,19,15,19,18,20,25,30,29,31,24,22,23,28,28,36,39,36,38,42,40,42,46,50,49,48,46,46,43,36,31,26,29,27,24,21,18,20,19,19,15,13,13,10,8,10,8,9,20,19,18,15,12,0
2022-03-31 19:00:00,6,9,8,9,12,20,16,16,16,14,11,13,15,18,19,20,17,10,8,7,6,14,14,15,13,14,14,13,11,10,10,9,8,9,9,9,20,23,27,28,29,29,30,27,29,26,25,25,24,23,18,16,14,21,32,28,26,24,24,23,20,15,10,9,13,11,10,9,8,9,30,22,23,18,15,0
2022-03-31 20:00:00,2,0,5,7,10,12,11,12,10,4,9,8,9,7,10,9,9,7,8,10,6,7,8,10,9,11,6,9,8,6,4,4,5,4,4,5,16,20,26,32,32,32,29,24,29,25,23,22,22,19,16,17,16,18,22,21,19,17,14,16,15,13,6,8,8,5,1,3,2,1,20,21,20,17,11,0
2022-03-31 21:00:00,4,5,2,6,7,11,11,10,11,9,11,9,10,10,11,5,6,7,5,7,8,12,11,12,9,12,9,8,7,9,8,9,6,7,6,7,15,19,33,36,37,38,37,36,35,32,28,29,30,22,25,21,17,18,20,21,20,18,15,15,8,11,10,8,6,7,8,6,8,9,19,15,12,6,4,0
2022-03-31 22:00:00,2,3,3,11,14,14,13,14,10,8,5,8,0,7,7,6,6,5,5,4,5,8,9,8,7,7,5,7,4,8,7,8,9,7,5,6,14,20,25,25,29,31,32,30,29,28,27,25,24,22,18,16,15,16,18,17,14,8,13,13,10,6,3,4,5,5,5,2,4,2,12,11,7,4,2,0
2022-03-31 23:00:00,0,0,0,2,3,4,0,9,7,0,8,0,0,6,0,5,1,0,3,4,3,4,3,5,1,5,6,4,7,6,2,5,5,4,3,4,10,11,16,23,22,27,22,26,24,25,26,27,27,26,24,17,12,12,13,12,12,11,10,9,9,8,3,7,5,2,1,3,3,1,11,10,8,6,5,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
