Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_삼송주유소앞,4_삼송역,5_세수동,6_명현학교,7_고양중학교,8_고양동산초등학교,9_동산마을22단지,10_스타필드고양,11_창릉동주민센터.용사촌입구,12_큰골입구,13_동산동능모퉁이.한국지역난방공사,14_은평뉴타운10단지,15_구파발역입구,16_박석고개.신도고등학교,17_세명컴퓨터고등학교,18_연신내역.연서시장,19_동명여고.천주교불광동성당,20_불광역3.6호선,21_불광역3호선.서울혁신파크,22_한전성서지사.북한산푸르지오,23_녹번역,24_산골고개,25_홍제역(중).서대문세무서,26_홍제삼거리.인왕산한신휴플러스,27_무악재역,28_안산초등학교,29_독립문역.한성과학고,30_영천시장,31_금화초등학교.서울시교육청,32_서대문역사거리.농협중앙회,33_서울역사박물관.경희궁앞,34_광화문,35_을지로입구역.광교,36_롯데백화점,37_신세계앞,38_남대문시장.회현역,39_경찰청.동북아역사재단,40_서대문경찰서.농협은행.유관순활동터,41_영천시장,42_독립문역.한성과학고,43_무악재역,44_인왕산.홍제원아파트,45_홍제역(중).서대문세무서,46_산골고개,47_녹번역,48_한전성서지사.북한산푸르지오,49_불광역3호선.서울혁신파크,50_불광역3.6호선,51_동명여고.천주교불광동성당,52_연신내역.연서시장,53_세명컴퓨터고등학교,54_박석고개.신도고등학교,55_구파발역입구,56_은평뉴타운10단지,57_동산동능모퉁이.한국지역난방공사,58_창릉동주민센터.용사촌입구,59_스타필드고양,60_동산마을22단지,61_고양동산초등학교,62_고양중학교,63_명현학교,64_세수동,65_삼송역,66_삼송주유소,67_진관공영차고지,66_힐스테이트삼송역,67_삼송주유소,68_진관공영차고지,3_삼송테크노밸리,6_삼송마을16.17단지,11_용사촌입구,58_용사촌입구.밥할머니공원앞,63_삼송마을20단지,67_삼송테크노밸리
2022-04-01 22:00:00,0,0,0.0,6,4,4.0,4,2,8,22,28.0,27,23,22,18,16,13,21,21,18,17,16,15,9,8,7,0,7,2,5,2,4,2,3,2,6,7,9,10,12,12,5,11,9,9,18,19,10,17,14,12,24,18,16,18,0,13,10.0,9,8,5,3,1.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-01 23:00:00,0,1,0.0,1,0,0.0,0,0,2,0,3.0,4,3,2,1,5,5,20,24,22,21,22,17,13,6,7,0,1,0,6,4,2,1,1,2,5,1,5,6,11,4,10,3,9,13,16,12,11,12,13,12,20,16,13,17,17,14,12.0,7,8,6,1,0.0,2,1,,,0.0,0.0,0.0,,,,,,
2022-04-02 00:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 01:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 02:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 03:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 04:00:00,1,0,0.0,5,0,1.0,5,5,7,6,8.0,9,0,9,7,0,9,8,0,7,0,0,0,0,9,0,0,0,7,6,0,0,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 05:00:00,3,0,0.0,2,1,2.0,5,6,8,11,7.0,12,0,9,8,6,8,6,7,3,8,2,8,6,0,0,0,0,8,9,10,8,7,1,4,2,1,3,0,8,9,0,0,3,12,12,11,0,10,7,8,7,6,4,5,0,4,0.0,3,0,1,0,2.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 06:00:00,0,0,0.0,1,0,1.0,2,3,4,3,5.0,5,1,0,6,7,9,5,4,4,6,5,0,3,8,10,0,2,7,0,2,5,4,1,0,1,0,1,2,0,0,3,0,0,5,6,5,4,6,3,2,7,6,8,0,7,6,4.0,3,2,2,2,0.0,1,1,,,0.0,0.0,0.0,,,,,,
2022-04-02 07:00:00,1,0,0.0,1,2,3.0,4,8,12,5,13.0,14,13,4,6,7,8,7,8,9,9,6,8,5,7,4,6,7,5,8,7,6,5,3,0,2,1,0,2,4,0,2,0,2,5,6,5,7,5,6,5,6,7,7,8,7,7,2.0,1,0,2,3,3.0,5,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 08:00:00,0,0,1.0,1,0,2.0,2,6,8,8,9.0,12,13,13,12,13,14,12,12,11,10,11,12,14,12,13,7,0,10,10,0,8,5,3,2,4,2,5,3,2,2,0,2,0,4,5,6,5,5,7,6,12,17,8,16,16,13,3.0,1,4,4,3,2.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 09:00:00,0,0,0.0,2,0,1.0,4,11,17,0,18.0,21,20,23,11,24,11,12,15,18,19,18,15,15,20,21,0,11,13,15,10,14,13,11,6,5,3,1,3,1,5,6,7,8,11,10,11,15,13,14,13,16,19,18,17,16,12,7.0,2,0,2,0,0.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 10:00:00,0,0,0.0,2,2,3.0,6,7,12,14,15.0,16,0,17,17,14,23,16,17,17,16,15,15,15,20,21,14,23,23,27,24,20,19,18,12,5,3,8,10,9,14,13,11,11,14,7,17,14,13,16,14,16,17,17,18,22,20,16.0,2,1,3,1,2.0,2,1,,,0.0,0.0,0.0,,,,,,
2022-04-02 11:00:00,0,0,0.0,1,0,0.0,2,6,10,13,17.0,13,0,18,17,0,21,17,18,20,20,20,18,17,20,20,21,23,25,23,22,18,18,17,18,15,7,5,5,13,19,0,17,15,16,20,23,22,27,27,22,28,25,26,29,30,28,19.0,5,4,6,5,0.0,7,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 12:00:00,0,0,0.0,0,0,0.0,6,11,7,13,18.0,20,9,20,19,17,27,27,27,26,22,20,20,18,20,23,24,19,26,28,26,21,20,19,17,8,7,8,10,10,15,18,14,14,20,24,23,23,24,28,29,40,40,42,43,41,40,26.0,7,5,5,4,4.0,7,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 13:00:00,0,2,0.0,0,1,0.0,3,11,14,18,19.0,21,20,20,18,17,23,28,25,23,27,27,25,17,18,16,17,10,17,18,16,14,14,12,16,11,8,12,20,22,25,26,24,16,22,23,33,28,28,28,26,30,32,35,34,40,39,32.0,9,8,6,2,1.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 14:00:00,0,0,0.0,3,0,0.0,5,6,7,16,22.0,24,14,24,20,0,19,22,6,21,21,20,18,16,14,15,9,13,17,14,13,13,12,17,14,15,10,17,19,25,23,21,20,21,21,20,23,23,24,29,27,37,37,41,45,20,19,37.0,7,6,6,5,5.0,4,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 15:00:00,0,0,0.0,3,2,0.0,6,8,8,19,27.0,27,20,19,16,12,19,18,22,22,23,24,21,20,14,12,6,12,4,11,12,5,5,10,13,18,13,15,17,27,31,32,15,12,17,20,29,26,23,29,28,39,38,39,38,38,35,26.0,8,6,4,5,6.0,5,1,,,0.0,0.0,0.0,,,,,,
2022-04-02 16:00:00,1,0,0.0,1,0,0.0,3,5,7,19,25.0,27,9,0,23,21,18,15,16,12,12,10,8,6,7,7,10,13,12,11,14,6,9,7,11,10,15,20,22,27,24,27,29,30,27,27,26,25,25,29,24,28,28,29,29,23,28,21.0,7,3,6,4,2.0,3,1,,,0.0,0.0,0.0,,,,,,
2022-04-02 17:00:00,0,0,0.0,0,0,1.0,3,13,16,28,35.0,31,26,27,23,18,18,18,11,10,12,11,8,7,7,6,6,8,7,9,10,10,10,16,15,15,14,23,21,23,25,26,25,21,20,23,23,19,19,18,15,22,23,23,24,23,21,19.0,10,10,7,1,0.0,7,2,,,0.0,0.0,0.0,,,,,,
2022-04-02 18:00:00,0,0,1.0,8,7,3.0,4,4,7,29,37.0,17,34,33,31,30,23,10,0,7,11,12,0,13,10,10,0,11,11,8,6,7,7,6,3,9,13,29,24,23,24,28,22,26,30,30,32,30,27,32,28,24,17,27,27,28,25,14.0,19,16,10,9,0.0,8,3,,,0.0,0.0,0.0,,,,,,
2022-04-02 19:00:00,1,0,0.0,2,2,0.0,3,1,6,27,30.0,0,33,34,29,27,24,20,14,15,11,10,7,7,7,4,0,0,5,4,3,2,4,6,6,6,12,13,14,16,21,4,18,16,14,7,20,17,16,18,15,25,23,22,20,18,16,12.0,9,9,7,6,5.0,0,1,,,0.0,0.0,0.0,,,,,,
2022-04-02 20:00:00,0,0,0.0,3,0,2.0,2,2,4,16,21.0,19,19,17,3,0,20,19,18,17,13,10,9,4,6,7,7,5,4,3,4,3,3,0,7,10,20,25,24,22,23,11,22,20,18,6,6,7,10,9,3,11,8,11,12,5,7,6.0,7,5,3,1,0.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 21:00:00,0,0,0.0,3,2,1.0,0,6,11,18,20.0,14,0,16,19,17,16,12,6,10,8,6,8,6,8,7,0,5,0,3,0,4,1,4,6,8,11,11,12,18,8,0,15,13,13,17,14,10,11,8,10,14,7,6,7,13,6,5.0,7,5,3,2,0.0,0,0,,,1.0,0.0,0.0,,,,,,
2022-04-02 22:00:00,0,0,0.0,1,0,2.0,2,2,4,21,27.0,28,27,26,22,21,18,16,16,11,9,8,7,4,6,6,6,3,5,4,4,3,0,2,2,5,9,10,6,10,15,16,17,16,16,14,16,15,15,15,12,16,14,13,15,8,13,8.0,6,4,3,3,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-02 23:00:00,0,0,0.0,4,2,1.0,1,0,3,7,8.0,7,0,6,10,11,10,13,12,13,14,14,12,11,9,4,6,4,2,3,0,2,0,0,2,6,0,9,8,9,4,10,9,0,8,7,5,7,11,12,10,9,8,0,11,12,7,10.0,8,8,5,2,0.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 00:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 01:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 02:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 03:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 04:00:00,2,1,1.0,2,1,3.0,1,4,3,0,4.0,3,0,4,2,0,5,4,6,7,0,5,0,0,6,0,0,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 05:00:00,0,0,0.0,1,0,1.0,3,3,4,5,7.0,7,9,10,6,13,15,7,6,3,6,4,4,3,5,8,0,4,6,5,5,4,4,2,3,0,0,3,0,5,1,0,4,1,2,5,0,5,0,5,4,2,4,3,2,1,0,0.0,0,0,1,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 06:00:00,0,0,0.0,1,0,0.0,2,3,5,5,2.0,0,3,0,3,4,7,8,10,7,6,8,9,10,8,8,7,3,6,7,6,3,0,1,2,1,0,0,1,0,0,0,1,0,2,3,3,4,3,0,2,3,4,1,3,0,2,3.0,2,0,1,0,0.0,0,1,,,2.0,0.0,0.0,,,,,,
2022-04-03 07:00:00,0,0,0.0,0,0,0.0,1,0,2,1,2.0,0,3,2,0,0,3,5,1,6,7,6,7,8,7,5,6,0,8,5,4,3,1,0,1,0,0,0,3,4,0,3,0,0,3,0,4,3,5,4,1,6,6,3,5,3,2,1.0,0,2,2,1,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 08:00:00,0,0,0.0,0,0,1.0,2,2,3,4,4.0,6,7,5,4,0,4,3,5,6,9,8,0,8,7,0,7,7,7,5,2,4,0,4,4,3,2,1,2,3,5,3,0,1,5,6,9,4,9,3,8,6,6,8,7,2,5,0.0,0,0,1,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 09:00:00,0,0,0.0,1,0,1.0,4,5,8,8,9.0,10,10,0,10,16,19,17,17,10,11,8,10,9,10,8,9,0,6,8,5,5,4,2,2,3,1,0,1,3,2,3,3,3,8,4,10,9,9,10,10,12,10,12,13,13,11,7.0,6,4,4,3,0.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 10:00:00,0,0,0.0,0,0,0.0,3,7,11,13,14.0,17,15,16,15,16,21,16,17,16,17,13,16,15,12,13,12,12,11,10,9,8,6,2,5,4,2,2,3,4,0,0,5,7,6,4,3,4,4,4,5,12,15,18,0,3,16,9.0,2,2,1,2,2.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 11:00:00,0,0,0.0,1,3,0.0,1,4,4,5,6.0,7,8,8,9,7,16,20,19,16,14,14,13,0,20,9,21,19,18,16,17,15,12,9,7,5,4,5,4,6,4,2,7,4,5,7,8,8,7,12,14,20,20,21,23,26,21,10.0,5,2,1,1,0.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 12:00:00,0,0,0.0,1,0,2.0,4,7,11,16,17.0,19,16,22,21,22,25,21,12,18,20,21,22,22,22,20,17,0,18,18,17,19,18,18,13,9,5,5,7,6,12,11,10,12,9,8,9,11,9,12,14,20,24,27,25,25,24,15.0,2,1,7,6,0.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 13:00:00,0,0,0.0,1,0,0.0,0,4,9,11,9.0,13,11,11,7,15,25,23,25,24,32,36,37,35,25,19,23,22,21,20,18,17,15,13,10,11,12,13,15,19,17,16,17,16,14,9,11,10,7,18,14,21,25,26,31,28,30,18.0,5,4,7,0,2.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 14:00:00,1,0,0.0,2,0,3.0,4,6,8,12,9.0,12,11,6,12,8,14,10,11,13,17,0,12,13,14,14,16,14,14,12,13,12,12,22,15,11,10,13,14,13,12,12,11,11,15,19,18,20,20,19,18,20,27,25,34,36,25,24.0,5,4,4,5,1.0,4,0,,,2.0,0.0,0.0,,,,,,
2022-04-03 15:00:00,0,0,0.0,0,0,1.0,4,5,10,25,32.0,15,0,29,15,13,12,12,11,12,16,16,17,18,19,18,0,20,20,26,13,23,21,22,18,10,12,11,11,13,19,22,21,22,21,12,23,23,24,27,28,24,24,26,29,31,28,16.0,4,4,6,5,4.0,4,1,,,0.0,0.0,0.0,,,,,,
2022-04-03 16:00:00,0,0,0.0,2,3,0.0,3,6,4,20,21.0,0,22,27,22,23,28,27,19,15,17,20,16,15,11,8,0,9,13,12,10,8,6,6,7,10,8,10,11,13,24,26,19,18,13,16,13,15,17,16,16,18,19,12,22,0,21,15.0,7,5,3,1,0.0,0,2,,,0.0,0.0,0.0,,,,,,
2022-04-03 17:00:00,0,0,0.0,3,0,0.0,4,4,6,24,27.0,27,0,26,24,23,20,14,13,17,17,16,6,14,9,8,9,0,4,10,0,7,6,5,6,10,14,14,13,14,15,15,14,15,18,20,20,17,15,19,21,22,21,18,22,23,19,18.0,6,5,2,1,1.0,0,1,,,0.0,0.0,0.0,,,,,,
2022-04-03 18:00:00,1,0,0.0,3,1,0.0,2,3,2,23,33.0,17,32,30,29,26,23,18,16,12,14,13,10,10,7,6,0,5,3,2,0,1,4,5,6,15,15,14,16,16,16,17,16,13,18,14,17,18,17,20,19,20,22,20,20,22,17,14.0,7,6,4,1,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 19:00:00,0,0,0.0,1,0,0.0,0,1,4,20,23.0,29,22,28,22,20,22,20,12,11,12,11,8,9,9,9,0,10,9,9,6,3,1,4,5,21,26,7,27,28,8,30,0,25,25,28,28,25,21,19,19,26,22,20,14,0,12,11.0,10,3,5,3,1.0,0,0,,,1.0,0.0,0.0,,,,,,
2022-04-03 20:00:00,0,0,0.0,1,0,0.0,1,0,3,11,14.0,13,0,11,8,8,15,12,11,2,14,10,9,10,9,2,10,4,11,12,11,7,2,8,6,12,20,18,20,19,20,14,13,18,14,12,10,11,11,13,11,15,13,12,13,13,11,10.0,10,9,6,3,2.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 21:00:00,0,0,0.0,2,0,0.0,0,0,5,8,16.0,17,0,18,16,16,15,10,7,4,7,5,10,5,4,2,0,0,1,5,1,4,3,4,3,3,2,1,9,15,14,6,13,10,8,8,10,9,8,9,9,10,7,4,7,6,5,6.0,5,3,3,2,0.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-04-03 22:00:00,0,0,0.0,1,0,0.0,1,1,2,6,8.0,9,0,7,5,1,2,4,5,3,3,2,4,3,1,0,0,0,1,0,0,0,1,0,1,2,3,4,4,6,9,6,4,8,9,10,9,7,8,11,12,18,14,12,10,0,8,7.0,6,6,4,3,2.0,0,1,,,0.0,0.0,0.0,,,,,,
2022-04-03 23:00:00,0,0,0.0,3,0,0.0,3,1,0,2,0.0,0,0,0,4,1,5,14,13,14,13,7,6,4,3,0,0,3,1,0,0,2,0,0,0,2,0,3,3,5,2,3,3,2,4,7,9,7,7,8,8,11,10,11,10,9,8,7.0,5,5,4,3,2.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 00:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 01:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 02:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 03:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 04:00:00,2,2,1.0,1,2,2.0,7,8,11,10,11.0,10,9,13,0,0,17,16,15,16,21,15,22,23,24,19,0,0,23,22,21,18,16,12,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 05:00:00,0,0,0.0,1,1,0.0,8,9,13,16,17.0,18,9,16,12,13,13,11,14,13,15,14,16,15,14,16,9,15,14,14,10,13,5,7,4,8,6,5,7,10,7,7,9,8,8,10,10,10,8,13,14,13,14,14,8,7,5,6.0,5,4,1,2,0.0,3,3,,,2.0,0.0,0.0,,,,,,
2022-04-04 06:00:00,0,0,0.0,1,2,4.0,7,18,22,23,12.0,24,7,6,10,13,12,14,16,19,20,15,17,8,16,11,13,0,13,12,14,12,8,11,8,4,2,2,3,3,4,4,5,6,5,5,6,5,7,10,4,8,7,6,6,4,2,3.0,2,2,3,4,6.0,7,2,,,0.0,0.0,0.0,,,,,,
2022-04-04 07:00:00,1,0,0.0,1,2,5.0,11,21,33,35,40.0,43,41,41,34,34,39,24,21,25,27,34,35,35,42,34,44,49,29,25,22,14,14,11,9,9,4,2,5,4,8,9,9,12,14,17,21,24,26,27,15,17,14,14,14,13,9,6.0,5,3,8,8,7.0,6,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 08:00:00,0,0,0.0,7,1,6.0,10,10,20,21,23.0,28,27,27,32,33,37,32,33,32,30,34,32,33,47,51,62,61,58,53,42,31,32,28,18,8,7,7,5,7,11,9,5,9,11,14,15,16,18,19,21,32,33,32,34,34,19,9.0,0,8,11,10,11.0,13,3,,,2.0,0.0,0.0,,,,,,
2022-04-04 09:00:00,0,0,0.0,2,0,2.0,4,13,17,18,20.0,23,19,22,21,23,23,14,15,17,19,22,23,23,27,26,24,22,32,34,32,27,19,16,13,12,7,1,5,5,0,6,9,8,8,5,7,6,7,10,9,11,11,13,14,14,9,4.0,4,1,4,1,6.0,4,1,,,0.0,0.0,0.0,,,,,,
2022-04-04 10:00:00,0,0,0.0,1,1,2.0,6,10,13,9,16.0,19,0,17,16,17,18,15,13,16,15,14,13,12,14,17,19,0,17,15,13,12,11,10,12,7,6,9,8,9,3,5,8,9,13,16,18,17,3,19,16,15,13,14,13,12,8,5.0,4,2,6,1,4.0,5,1,,,0.0,0.0,0.0,,,,,,
2022-04-04 11:00:00,0,0,0.0,1,2,3.0,4,7,9,10,9.0,11,8,12,10,11,12,12,10,13,14,15,14,13,13,15,16,12,16,13,12,5,10,11,7,10,8,9,8,9,12,10,11,8,12,14,17,15,15,16,16,20,11,11,12,12,11,7.0,5,4,4,0,0.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 12:00:00,0,0,1.0,2,0,2.0,4,7,9,12,12.0,13,6,12,11,12,13,13,13,12,12,11,10,10,12,14,15,0,16,15,15,15,11,10,9,10,4,9,10,7,10,10,5,4,9,6,11,7,11,10,9,11,22,12,24,26,22,12.0,7,3,4,2,0.0,3,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 13:00:00,0,0,0.0,2,3,4.0,4,9,10,11,11.0,13,4,15,15,14,15,10,12,12,11,11,9,12,17,18,0,13,17,14,12,9,12,11,10,8,7,13,14,14,15,3,14,13,10,11,12,11,14,18,18,23,26,24,23,21,17,13.0,10,7,7,5,0.0,3,1,,,0.0,0.0,0.0,,,,,,
2022-04-04 14:00:00,1,0,0.0,0,0,0.0,3,4,5,8,6.0,10,9,11,11,12,18,22,19,16,13,14,14,9,11,12,10,13,13,12,11,12,11,10,8,9,9,14,15,17,23,19,22,20,19,19,21,18,18,20,18,17,8,12,19,22,23,17.0,13,10,5,4,1.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 15:00:00,0,1,2.0,3,4,1.0,5,9,12,17,21.0,18,21,20,17,25,24,17,15,12,16,16,14,12,11,12,10,11,9,8,9,8,7,10,9,17,13,21,24,27,29,33,33,32,28,29,31,27,23,18,16,20,17,14,15,16,12,11.0,6,5,6,3,2.0,2,1,,,0.0,0.0,0.0,,,,,,
2022-04-04 16:00:00,0,1,1.0,4,0,0.0,4,6,8,13,16.0,12,16,13,14,15,15,13,41,37,37,19,29,24,14,10,12,10,13,9,3,5,7,6,10,12,9,22,27,28,34,31,28,29,28,34,27,26,23,27,21,22,22,19,29,19,27,23.0,11,11,11,3,0.0,4,1,,,0.0,0.0,0.0,,,,,,
2022-04-04 17:00:00,0,1,3.0,5,0,4.0,5,6,9,15,19.0,21,20,19,19,19,21,13,12,11,11,10,11,9,6,5,5,7,9,9,9,9,13,14,12,13,13,25,30,34,39,36,35,35,37,38,36,34,37,36,30,31,29,22,25,25,24,18.0,14,12,47,15,16.0,44,1,,,0.0,0.0,0.0,,,,,,
2022-04-04 18:00:00,0,0,2.0,5,0,0.0,4,10,13,15,18.0,6,23,22,24,25,25,26,22,16,18,16,15,14,9,7,6,1,5,6,6,5,7,10,14,15,26,36,45,60,65,63,58,54,51,47,39,41,42,46,40,38,28,25,26,28,23,19.0,16,13,10,4,2.0,1,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 19:00:00,1,0,1.0,8,7,0.0,3,4,3,7,10.0,0,10,8,12,14,21,18,16,13,12,11,8,8,6,5,0,4,0,1,4,3,3,1,2,11,17,20,25,32,31,30,28,27,34,32,36,29,27,28,33,54,45,40,45,45,41,32.0,26,17,8,3,1.0,2,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 20:00:00,0,0,0.0,2,1,0.0,2,1,4,5,7.0,7,8,9,9,9,8,8,7,7,10,0,9,8,6,3,4,0,4,3,2,0,1,2,4,6,10,15,18,22,23,22,20,18,20,23,25,24,24,21,22,23,17,18,17,0,16,12.0,9,8,4,3,1.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-04 21:00:00,0,1,1.0,8,4,0.0,4,1,4,11,12.0,9,0,2,13,14,13,8,9,10,11,11,9,6,4,7,0,0,5,3,0,2,0,2,2,5,7,11,12,17,18,17,13,14,16,11,14,15,14,17,17,20,15,11,12,10,11,7.0,8,6,4,2,2.0,0,1,,,0.0,0.0,0.0,,,,,,
2022-04-04 22:00:00,0,0,0.0,6,5,4.0,2,3,2,12,13.0,0,12,11,10,11,12,11,7,8,10,9,7,6,5,5,0,3,0,4,0,1,0,1,6,0,7,15,15,20,21,22,20,18,18,16,19,17,11,19,18,14,11,7,13,9,8,9.0,7,5,2,3,2.0,0,1,,,0.0,0.0,0.0,,,,,,
2022-04-04 23:00:00,0,0,0.0,1,0,0.0,0,0,3,4,5.0,0,0,5,6,0,7,6,2,6,8,11,6,0,6,0,1,0,6,5,4,2,0,1,2,3,1,10,9,10,5,9,10,11,9,8,9,8,7,8,6,12,10,9,8,8,8,5.0,7,5,3,2,1.0,0,0,,,0.0,0.0,0.0,,,,,,
2022-04-05 00:00:00,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,,,0.0,0.0,0.0,,,,,,
