Unnamed: 0,1_상대원차고지,2_보통골동양공업사,3_스타타워.동방렌탈,4_공단오거리.공단주유소,5_고려당사거리,6_공단본부.샤니,7_상대원1동주민센터,8_대원터널앞사거리,9_성남자이아파트,10_대하초등학교.중원청소년수련관,11_아튼빌후문,12_영성중학교.하대원동주민센터,13_현대아파트.중원도서관,14_중원구청,15_성남종합운동장,16_성일중고.성일정보고.동광중고,17_성호시장,18_성호시장입구.단대리약국,19_성남시의료원.신흥1동행정복지센터,20_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,21_중앙시장,22_통계청.태평역,23_성남수정경찰서,24_수진리고개.태평고개,25_가천대역.가천대학교,26_복우물.웃말입구,27_복정파출소.복정캠퍼스맛집거리,28_동서울대학교,29_복정초등학교,30_복정동주민센터,31_복정역2번출구,32_복정역1번출구,33_장지역.가든파이브,34_문정법조단지.건영아파트,35_문정로데오거리입구,36_가락시장.가락시장역,37_송파역,38_석촌역,39_석촌호수.한솔병원,40_잠실역.롯데월드몰,41_잠실역.잠실대교남단,42_잠실대교전망쉼터,43_자양동잠실대교북단,44_동서울우편집중국앞,45_구의역3번출구,46_구의3동주민센터,47_올림픽대교북단사거리,48_래미안구의파크스위트,49_구의사거리.광진소방서앞,50_어린이회관,51_화양리,52_화양사거리,53_성동세무서,54_제인병원,55_성수2가3동주민센터,56_리버하우스,57_상원,58_한양대정문앞,59_서울숲삼부아파트,60_왕십리역,61_코스모타워.서울신용보증재단성동지점,62_상왕십리역,63_왕십리센트라스아파트,64_왕십리교회,65_왕십리도선동주민센터,66_도선고등학교.꽃재교회,67_상왕십리역.센트라스아파트,68_왕십리2동주민센터,69_왕십리역,70_행당1동주민센터.성동소방서,71_한양대정문,72_상원,73_리버하우스,74_성수2가3동주민센터,75_성동세무서앞,76_우리은행화양동지점,77_화양리,78_어린이대공원역3번출구,79_어린이회관,80_구의사거리.광진소방서앞,81_래미안구의파크스위트,82_올림픽대교북단사거리,83_구의3동주민센터,84_구의역2번출구,85_자양동잠실대교북단,86_잠실대교전망쉼터,87_잠실역.잠실대교남단,88_석촌호수.한솔병원,89_석촌역,90_송파역,91_가락시장.가락시장역,92_문정로데오거리입구,93_문정법조단지.건영아파트,94_장지역.가든파이브,95_장지동,96_복정동주민센터,97_동서울대학교,98_복정파출소.복정캠퍼스맛집거리,99_복우물.웃말입구,100_가천대역.가천대학교,101_수진리고개.태평고개,102_통계청.태평역,103_중앙시장.농협,104_성남시여성비전센터.삼성생명.한국사회적기업진흥원,105_성남시의료원.신흥1동행정복지센터,106_단대리약국,107_성호시장,108_성일중고.성일정보고.동광중고,109_성남종합운동장,110_중원구청,111_제일아파트.현대아파트.중원도서관,112_하대원시장,113_영성중학교.하대원동주민센터,114_아튼빌아파트후문.성남방송고,115_아튼빌아파트.중원청소년수련관,116_성남냉동,117_대원사거리,118_상대원1동주민센터앞,119_공단본부.샤니,120_고려당사거리,121_공단오거리.공단주유소,122_스타타워.동방렌탈,123_보통골동양공업사,124_상대원차고지
2022-03-27 11:00:00,0,1,0,0,0,0,5,7,12,8,7,8,10,12,16,18,17,12,12,13,16,11,13,14,17,19,16,19,15,20,16,10,16,20,21,25,23,23,20,11,10,0,9,10,11,0,11,9,8,8,5,7,10,11,9,0,9,5,3,4,5,4,2,2,3,0,2,5,6,7,9,8,9,4,7,9,12,9,8,7,7,8,7,5,10,11,11,9,8,8,7,5,4,4,0,3,5,7,2,5,4,4,5,7,9,11,3,11,6,2,3,2,0,1,2,1,0,0,0,0,0,0,0,0
2022-03-27 12:00:00,1,1,2,0,0,0,4,5,6,3,10,11,12,15,13,17,15,15,12,10,12,12,14,16,14,18,19,23,25,24,19,19,17,17,12,13,16,18,17,9,3,2,10,8,6,7,12,12,11,11,10,13,16,11,17,8,13,8,9,5,4,4,1,3,3,5,6,5,4,8,8,6,5,9,10,11,8,14,15,14,13,10,14,11,12,7,6,7,4,10,7,8,8,4,6,11,10,0,2,9,8,5,7,8,9,9,0,7,5,3,3,2,4,4,5,1,0,1,0,0,0,0,0,0
2022-03-27 13:00:00,0,0,0,2,0,3,3,3,3,7,5,5,9,7,8,14,7,0,14,13,18,18,18,20,20,20,19,22,23,23,21,16,17,19,19,21,25,24,24,14,5,13,10,12,11,10,13,15,15,10,13,10,10,8,8,8,8,4,1,3,2,1,2,5,7,5,5,10,10,4,11,13,0,12,11,10,14,16,17,14,15,18,21,18,19,0,15,10,11,9,11,7,9,9,8,9,10,10,10,8,5,8,8,7,11,11,12,13,10,3,9,7,1,5,6,2,3,0,2,0,1,0,0,0
2022-03-27 14:00:00,0,1,1,0,0,0,3,3,5,3,7,11,12,13,14,15,15,13,9,8,12,14,13,15,19,22,23,24,25,24,23,9,12,16,19,16,21,18,17,14,15,13,13,11,13,15,17,17,18,13,10,10,9,5,9,10,3,7,6,4,4,4,0,2,5,3,7,10,11,10,9,11,0,8,10,10,13,18,15,15,16,19,18,18,16,15,14,18,16,17,18,16,16,14,14,12,9,0,8,12,11,13,14,16,16,17,16,13,12,11,3,10,9,7,2,0,1,0,2,0,0,0,0,0
2022-03-27 15:00:00,0,4,0,3,1,5,5,7,0,8,9,8,7,9,8,9,6,12,17,14,10,11,13,14,17,18,17,18,17,21,20,17,21,25,28,25,24,23,17,17,8,11,9,9,9,9,12,11,14,13,10,10,11,8,10,9,10,8,5,5,3,3,0,2,1,4,2,3,5,7,12,11,9,12,11,12,17,20,19,15,10,10,13,11,23,20,16,16,14,13,11,10,12,13,7,11,9,10,11,11,8,7,8,9,12,13,12,12,10,6,6,5,8,7,6,4,2,1,0,0,0,0,0,0
2022-03-27 16:00:00,0,0,0,1,0,4,3,7,8,7,9,10,9,8,9,9,10,8,9,11,12,13,14,17,23,26,28,31,31,32,28,29,28,25,22,23,24,23,24,18,17,15,13,10,10,8,10,9,10,8,9,9,8,9,4,8,7,4,3,3,3,2,4,3,4,3,6,6,7,9,14,14,15,14,15,10,15,17,16,17,19,16,18,16,13,13,22,21,20,20,18,14,18,16,20,17,18,13,12,11,10,13,11,10,12,15,14,14,10,9,7,7,6,4,3,0,1,2,1,0,0,1,0,0
2022-03-27 17:00:00,0,1,1,0,0,3,0,4,6,5,7,9,10,11,13,18,17,13,10,7,7,6,8,12,18,19,12,16,16,16,13,11,17,17,17,16,13,13,14,12,14,16,16,14,12,14,20,20,18,14,12,9,14,13,9,11,10,8,6,6,4,2,3,2,3,0,2,7,9,8,9,9,0,10,10,12,17,21,19,21,20,18,16,15,19,18,18,17,16,16,18,18,16,13,13,11,16,17,14,10,13,14,12,9,9,11,6,11,13,9,7,6,4,5,0,0,5,3,0,0,0,0,0,0
2022-03-27 18:00:00,0,0,1,0,2,0,5,4,6,6,4,7,8,9,8,10,1,11,11,10,12,12,11,10,14,10,16,16,12,12,10,8,15,16,17,22,21,19,20,17,19,10,21,18,13,19,24,27,24,28,20,18,11,9,7,10,11,10,9,8,4,4,3,1,2,0,3,4,6,7,11,9,10,6,11,6,9,16,16,14,13,12,15,14,12,10,9,10,4,14,18,16,14,13,13,6,14,12,11,10,8,9,9,11,8,7,0,9,7,8,4,7,4,4,4,3,2,1,2,0,0,1,0,0
2022-03-27 19:00:00,0,3,0,0,0,4,9,8,1,7,4,2,4,5,4,5,3,6,8,7,6,5,6,8,8,6,7,9,9,10,8,0,10,8,11,10,8,10,10,12,15,0,16,15,10,14,13,12,15,14,13,17,11,9,6,8,7,11,3,9,4,3,2,3,4,4,5,6,6,5,10,12,11,12,14,15,12,11,10,8,7,8,7,8,9,6,13,13,14,17,10,8,11,11,10,7,3,4,8,6,7,7,8,8,10,10,11,8,7,8,6,5,7,3,2,1,2,0,0,0,0,1,0,0
2022-03-27 20:00:00,0,0,0,0,0,0,1,2,2,1,2,1,3,2,3,4,5,4,3,3,4,4,5,1,5,5,4,3,4,4,2,3,6,6,9,9,5,8,11,10,9,7,8,7,9,8,7,5,5,6,4,2,8,6,5,3,7,7,4,2,2,2,0,1,2,0,3,4,7,9,9,0,10,11,9,9,8,10,6,7,6,8,7,5,7,0,9,8,9,0,7,9,8,13,14,4,4,10,6,6,7,11,11,7,5,3,7,7,8,5,6,3,5,2,2,1,2,0,0,0,0,0,0,0
2022-03-27 21:00:00,0,0,0,2,1,0,1,0,3,0,4,2,0,3,3,5,6,3,8,7,8,6,5,5,7,6,5,5,6,8,0,0,10,11,13,12,13,11,13,10,13,0,9,6,8,9,12,9,9,8,7,6,6,6,6,7,0,4,2,4,3,2,1,1,2,2,3,4,6,6,7,6,2,3,6,9,9,10,6,6,5,4,7,8,7,6,17,20,11,23,20,12,14,18,16,14,11,12,12,14,9,12,8,7,6,4,6,7,4,6,1,5,2,2,3,0,0,1,0,0,0,0,0,0
2022-03-27 22:00:00,0,1,0,1,1,0,2,3,3,4,0,0,5,3,5,6,5,5,6,7,5,3,0,3,5,3,0,2,0,0,1,0,3,6,5,8,7,8,11,13,8,0,12,11,12,10,11,13,13,12,7,6,7,2,4,6,6,4,3,2,5,3,1,3,2,0,3,6,9,10,16,19,18,17,15,8,8,12,11,9,7,5,6,5,8,0,10,13,14,15,22,21,21,20,22,19,19,10,20,19,12,10,10,8,10,8,7,6,4,4,0,3,1,2,0,0,1,0,0,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,4,5,6,5,6,4,10,8,7,9,10,0,0,9,8,8,5,9,7,9,9,8,10,0,11,9,8,7,9,11,5,7,6,6,4,0,2,0,4,1,3,3,4,2,0,1,0,0,3,4,2,3,6,1,2,7,7,8,9,8,3,5,3,1,6,8,7,6,10,11,6,10,9,7,6,8,9,8,7,6,13,5,10,14,11,8,9,13,12,11,8,9,10,1,8,4,3,1,1,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,2,0,0,2,3,4,3,4,6,9,8,10,13,15,16,17,16,17,5,6,18,17,0,0,5,16,15,0,0,12,13,12,10,9,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,0,0,0,1,1,3,0,4,2,2,5,4,5,3,2,5,5,6,5,7,5,7,3,8,7,8,7,4,0,7,6,8,8,8,9,8,6,7,0,6,4,8,7,8,13,13,5,11,10,8,0,9,8,3,7,5,4,3,1,0,2,2,1,3,4,3,0,4,5,0,6,7,9,10,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,2,0,0,0,2,3,2,4,3,5,4,7,6,5,7,6,5,7,9,11,6,10,13,12,14,14,13,10,14,13,8,11,12,2,7,10,9,10,3,4,0,5,4,3,5,5,6,6,5,7,8,10,10,10,11,8,6,5,3,2,1,1,2,3,0,2,4,6,1,4,0,0,4,3,5,6,7,6,7,9,9,9,9,9,8,10,8,7,4,6,4,1,5,6,8,0,0,7,6,0,6,2,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 07:00:00,0,2,3,4,2,4,6,6,7,5,9,6,5,8,9,7,9,9,14,21,24,11,11,12,12,14,15,17,22,20,15,14,16,18,16,19,23,25,26,11,9,3,7,5,6,8,17,15,14,12,14,17,27,26,25,18,17,11,9,7,5,4,2,3,5,4,6,6,11,6,21,19,20,19,10,12,33,39,17,14,18,23,23,21,30,22,21,21,23,22,21,20,13,14,13,12,14,9,17,14,18,26,26,13,16,21,19,24,30,32,29,28,29,35,38,20,24,19,18,10,7,4,0,0
2022-03-28 08:00:00,0,2,1,0,0,0,14,20,27,28,35,36,36,35,36,23,26,27,18,23,27,22,21,23,31,33,34,34,31,37,24,22,23,20,19,30,35,39,38,17,13,0,22,19,14,13,15,26,28,24,32,28,28,27,24,25,22,14,12,8,5,4,3,3,8,9,12,14,22,21,28,27,25,24,19,18,25,35,30,25,20,31,32,24,24,30,29,27,27,30,27,19,18,22,21,22,15,14,14,12,14,26,31,33,44,46,44,33,37,35,41,42,39,48,47,44,48,47,41,30,16,8,0,0
2022-03-28 09:00:00,0,2,0,0,0,0,4,4,7,7,7,9,12,8,14,14,18,19,15,16,18,16,16,14,32,35,33,12,14,16,16,14,12,11,12,15,22,27,26,12,10,0,11,10,12,13,13,17,21,17,19,17,17,16,17,16,13,7,8,5,4,2,0,1,3,6,7,10,11,13,18,16,21,16,10,8,11,14,15,15,16,24,22,19,33,32,33,29,33,36,40,42,41,47,55,40,10,9,10,7,8,9,8,7,7,8,4,9,10,8,8,7,6,9,11,8,7,0,1,3,1,0,0,0
2022-03-28 10:00:00,0,1,0,0,0,0,2,4,0,4,7,4,9,9,10,12,8,10,11,14,12,12,14,15,16,17,18,22,25,19,18,6,15,14,11,14,16,16,15,7,8,9,7,8,7,8,8,12,12,10,9,13,16,15,14,15,14,8,7,7,7,5,3,2,4,3,4,10,12,13,14,13,12,9,8,8,9,14,13,8,8,10,11,9,12,5,11,9,9,7,10,0,9,8,10,22,7,4,5,5,6,9,14,13,14,13,6,5,4,5,7,6,5,3,4,1,3,0,3,2,0,0,0,0
2022-03-28 11:00:00,0,1,0,0,0,1,2,2,2,3,4,6,3,11,11,10,13,12,13,12,11,11,8,10,17,17,16,18,20,21,18,17,20,18,20,22,18,21,24,9,11,0,12,13,6,9,8,10,15,13,10,10,12,12,9,10,8,6,1,5,4,2,1,2,1,2,3,4,7,6,11,13,11,11,16,15,14,12,9,13,15,15,15,9,10,7,11,9,10,11,10,9,8,12,7,12,12,2,10,6,5,6,7,7,8,14,6,9,10,8,6,4,3,2,1,1,2,0,0,0,0,0,0,0
2022-03-28 12:00:00,0,0,2,0,0,0,5,8,3,7,8,11,13,14,11,13,13,11,9,8,7,8,9,14,16,14,10,21,18,13,15,14,9,12,13,12,13,12,14,13,7,0,14,14,14,12,13,15,16,15,13,14,10,12,0,10,9,5,6,2,3,2,1,2,3,4,6,9,7,8,10,13,0,14,13,11,15,16,13,15,13,13,14,14,12,8,14,11,13,11,13,12,12,10,14,13,11,9,8,8,10,7,8,6,11,9,0,10,9,6,4,2,3,2,2,0,0,1,0,0,0,1,0,0
2022-03-28 13:00:00,0,1,0,1,2,1,2,1,3,5,6,10,9,12,11,11,10,14,13,10,11,13,14,16,21,26,14,29,31,29,23,24,24,22,20,17,18,18,19,14,13,9,11,10,10,11,12,17,16,14,14,14,16,17,18,19,17,12,5,4,2,3,0,4,2,0,5,6,7,7,10,11,8,9,13,10,12,13,14,13,12,11,11,9,10,11,14,13,12,13,14,15,12,10,14,10,10,3,10,9,8,11,10,9,9,8,6,8,7,3,3,3,5,4,3,0,2,1,0,1,0,0,0,0
2022-03-28 14:00:00,0,1,0,4,0,2,3,2,3,2,6,6,5,8,10,10,11,11,10,10,10,9,8,9,13,16,15,23,24,22,15,13,15,14,13,13,13,12,12,14,9,8,11,9,12,9,8,9,10,8,7,6,11,10,11,8,11,17,18,15,5,4,3,5,4,1,4,9,14,8,17,18,18,17,14,15,17,13,11,10,9,12,11,9,13,0,15,11,9,8,11,11,11,11,12,12,18,7,16,12,11,14,10,7,11,10,9,7,6,5,4,5,16,15,9,6,3,0,2,1,0,0,0,0
2022-03-28 15:00:00,0,0,3,1,0,2,3,2,5,6,6,13,11,15,17,21,15,18,16,12,13,10,12,13,13,8,14,23,26,23,17,10,16,14,16,19,20,19,19,15,13,14,22,21,13,10,11,10,27,27,16,13,4,12,0,0,0,8,7,7,3,2,1,2,4,3,4,6,9,10,16,14,12,13,11,15,17,19,18,22,21,23,12,13,13,14,14,10,6,10,11,11,13,18,18,16,13,16,17,15,13,14,14,15,24,22,23,20,17,15,13,7,12,4,3,2,2,2,1,1,0,0,0,0
2022-03-28 16:00:00,0,3,1,3,3,6,6,6,8,6,8,9,11,12,10,17,16,16,22,24,12,12,15,13,22,6,9,31,30,17,20,19,15,15,10,15,15,15,14,10,12,8,12,14,21,15,13,15,28,21,11,12,13,15,0,15,16,13,8,6,5,4,2,1,3,6,7,11,10,12,13,14,16,17,19,17,21,25,21,20,15,15,12,16,16,15,14,16,16,17,19,24,19,22,14,13,23,12,11,16,15,19,22,22,23,17,16,14,13,11,10,8,5,9,6,4,3,1,3,1,1,0,0,0
2022-03-28 17:00:00,0,3,9,11,15,18,24,26,25,23,21,19,18,15,15,20,25,24,18,22,20,18,17,17,21,21,20,40,45,44,38,35,29,28,29,30,29,25,23,15,16,15,15,14,16,12,12,13,13,8,13,12,13,13,12,13,12,9,11,7,6,5,1,3,4,0,2,5,7,8,13,14,15,15,17,22,24,25,21,20,15,12,14,13,13,12,20,18,16,15,19,22,24,29,29,25,42,34,34,25,22,22,19,15,21,24,23,21,21,15,16,15,11,5,5,3,4,1,2,0,1,0,0,0
2022-03-28 18:00:00,0,6,11,20,26,33,35,36,40,39,39,35,36,37,28,18,17,17,18,19,22,13,13,17,25,23,24,44,46,45,29,15,29,29,40,47,42,46,47,42,47,44,35,28,28,25,23,25,21,15,13,14,33,32,32,26,34,22,18,12,9,5,3,2,6,3,6,10,12,10,16,19,29,35,39,55,53,38,34,30,28,25,22,21,19,18,20,19,20,18,22,23,24,30,32,26,24,25,31,19,17,30,29,24,23,25,20,19,18,16,15,14,11,7,6,4,4,3,0,2,0,0,0,0
2022-03-28 19:00:00,1,2,3,6,8,8,15,15,13,14,13,19,21,22,21,13,12,10,14,12,10,16,17,17,25,16,15,15,11,14,12,11,12,14,18,18,17,18,20,20,23,0,19,17,18,19,20,22,22,17,15,11,16,17,19,19,21,17,16,12,9,9,4,5,3,1,2,8,8,10,16,18,19,20,20,28,26,27,22,20,14,13,14,14,15,14,18,17,14,11,13,14,15,20,19,18,21,19,19,21,16,30,22,15,14,14,12,14,16,13,12,5,3,9,6,5,4,2,1,0,0,0,0,0
2022-03-28 20:00:00,0,0,2,5,5,4,3,3,5,3,4,0,6,10,9,7,10,7,8,9,6,6,7,5,13,9,8,8,8,6,1,2,8,9,12,11,12,14,13,14,14,8,12,13,15,11,13,13,14,9,6,5,8,4,0,4,8,5,6,5,3,3,0,1,2,4,7,7,9,11,16,14,11,12,10,12,13,17,17,11,11,12,11,12,13,10,13,14,15,17,18,15,16,15,16,9,17,16,13,14,10,14,15,12,11,9,8,8,7,5,4,3,4,2,3,1,1,0,0,0,0,0,0,0
2022-03-28 21:00:00,0,1,3,7,8,2,7,0,6,6,7,7,7,10,10,7,7,5,6,8,9,8,8,6,11,9,8,12,10,11,8,0,6,4,9,7,12,6,16,17,19,8,17,13,12,9,11,10,6,13,14,14,16,14,7,10,9,5,5,5,3,3,1,2,4,0,3,7,8,10,14,15,15,11,14,14,15,18,17,13,11,9,8,6,7,9,13,12,10,12,11,12,9,13,14,13,10,9,8,7,6,13,11,7,7,5,4,6,4,6,6,7,3,7,6,2,1,3,1,0,0,0,0,0
2022-03-28 22:00:00,0,1,0,0,0,0,1,2,0,3,5,2,4,5,4,8,4,7,7,6,5,6,7,7,5,6,5,12,14,15,9,5,8,10,11,10,10,8,10,11,12,9,10,8,9,11,16,15,14,13,9,6,9,8,0,7,6,4,3,3,1,2,0,2,0,0,3,4,5,5,11,12,11,10,9,8,15,16,14,13,10,9,11,12,12,0,15,16,14,10,9,8,9,11,7,10,11,3,10,11,10,9,8,7,9,10,9,10,8,8,6,4,5,5,4,3,3,1,2,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,3,0,1,9,8,6,4,0,0,0,2,10,12,11,10,3,8,11,12,15,6,10,11,15,14,10,9,10,11,5,6,5,6,4,2,3,5,5,4,3,2,2,3,5,1,0,4,5,3,9,11,12,8,11,7,9,14,13,5,9,8,8,11,8,5,8,6,6,6,7,6,5,8,7,4,5,7,3,6,4,6,5,6,7,6,3,11,3,13,11,1,10,8,0,2,1,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,0,3,0,1,4,1,6,5,7,9,6,13,16,18,20,23,25,27,28,29,30,29,29,0,28,0,0,24,0,23,25,21,16,8,9,10,9,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,2,1,0,2,1,3,0,0,2,5,2,4,7,6,5,6,4,6,5,7,8,9,4,10,7,9,10,8,8,7,0,6,6,11,8,10,9,8,5,6,0,7,8,9,10,7,13,15,13,7,14,15,14,0,12,8,8,5,5,2,1,0,0,0,0,0,2,4,5,0,6,7,6,0,8,9,8,0,10,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,2,0,1,0,0,4,1,6,5,4,2,5,6,5,7,4,5,5,8,9,6,8,13,13,6,7,14,16,16,15,14,12,11,11,9,11,12,12,7,6,0,5,4,3,4,8,10,12,9,7,9,13,6,13,12,10,5,4,1,1,0,2,3,1,2,3,4,2,5,8,4,2,4,3,4,6,7,5,5,6,8,10,8,10,7,9,10,12,12,13,11,8,13,9,8,8,0,7,8,7,8,9,10,7,8,10,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,1,4,2,4,0,5,6,6,7,5,8,6,7,7,7,7,6,7,12,14,17,13,16,16,10,19,22,22,30,27,19,16,14,20,19,21,25,32,30,9,9,6,10,9,9,9,12,19,23,17,23,22,20,19,12,20,13,10,9,7,4,4,2,4,7,8,8,9,10,11,21,20,20,17,9,10,25,27,17,15,18,21,22,24,22,21,21,20,24,22,20,20,19,18,17,16,17,12,13,12,12,17,22,27,28,21,21,28,35,34,33,31,29,31,33,17,20,18,17,13,6,4,0,0
2022-03-29 08:00:00,0,2,2,0,0,0,8,16,19,18,24,27,28,29,30,18,19,20,18,23,26,20,22,25,41,40,40,34,44,40,31,24,29,25,22,33,40,45,46,16,15,13,14,11,13,13,20,27,34,31,36,40,47,43,44,42,38,18,16,10,7,5,3,3,8,4,12,22,28,29,28,23,22,23,14,9,36,35,30,27,27,24,27,28,31,30,30,30,33,33,26,19,18,22,33,31,17,20,20,15,16,26,29,39,46,46,45,34,47,45,47,48,47,50,51,45,53,51,37,27,16,10,0,0
2022-03-29 09:00:00,0,2,0,3,0,0,5,5,6,5,8,9,7,9,11,13,15,18,14,15,16,16,19,21,34,35,33,26,28,31,23,9,21,23,17,17,19,19,22,14,11,0,13,13,13,13,17,20,23,19,15,13,15,12,11,13,14,6,6,5,4,2,2,1,4,3,6,10,19,11,26,27,26,26,18,11,16,19,16,14,15,23,26,24,31,31,31,27,32,34,41,40,38,44,49,39,8,9,2,6,7,14,9,8,7,7,8,8,9,11,10,0,5,12,10,8,9,10,7,5,4,1,0,0
