Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_종로4가.종묘,29_종로3가.탑골공원,30_종로2가,31_종로1가,32_광화문,33_서울역사박물관.경희궁앞,34_경찰청.동북아역사재단,35_서울역버스환승센터,36_갈월동,37_숙대입구역,38_삼각지역,39_KT용산지사,40_신용산역,41_한강대교북단.LG유플러스,42_노들섬,43_노들역,44_노량진역,45_노량진수산시장.CTS기독교TV,46_현대아파트.유한양행,47_대방역1번출구앞,48_공군호텔,49_서울지방병무청,50_보라매역.동작세무서,51_보라매공원,52_경남아너스빌아파트,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_문성초등학교,57_금천우체국,58_말미고개.금천소방서,59_금천구청.금천경찰서,60_시흥사거리.시흥대교,61_독산한신아파트,62_금하마을,63_시흥대교,64_금천구청.금천경찰서,65_말미고개.금천소방서,66_금천우체국,67_문성초등학교,68_구로디지털단지역,69_동작상떼빌아파트,70_신대방경남아파트,71_신대방현대아파트,72_보라매공원,73_보라매역.동작세무서,74_강남중학교,75_서울지방병무청앞,76_공군호텔,77_대방역,78_현대아파트,79_노량진수산시장.CTS기독교TV,80_노량진역,81_노들역,82_노들섬,83_한강대교북단.LG유플러스,84_신용산역,85_KT용산지사,86_삼각지역,87_숙대입구역,88_갈월동,89_서울역버스환승센터.강우규의거터,90_시청앞,91_서울신문사,92_종로1가,93_종로2가,94_종로3가.탑골공원,95_종로4가.종묘,96_종로5가.광장시장,97_종로5가.효제초등학교,98_종로5가.효제동.김상옥의거터,99_방송통신대.이화장,100_혜화역.마로니에공원,101_혜화역.동성중고(장면총리가옥),102_삼선교.한성대학교.조소앙활동터,103_돈암사거리.성신여대입구,104_미아리고개.미아리예술극장,105_길음뉴타운,106_월곡뉴타운,107_미아사거리역,108_도봉세무서.성북시장,109_미아역.신일중고,110_수유시장.성신여대미아캠퍼스앞,111_수유역.강북구청,112_수유3동우체국,113_우이1교앞,114_쌍문역,115_도봉구민회관.도봉문화원(중),116_도봉보건소.북한산아이파크아파트,117_도봉소방서.방학남부역,118_신도봉시장.도봉구청.방학북부역,119_신도봉사거리,120_서울북부지방법원.검찰청.도봉역성황당,121_도봉한신아파트,122_도봉산역,123_도봉산역광역환승센터
2022-04-09 19:00:00,0,11,21,24,25,27,36,31,25,23,26,31,20,19,16,16,15,15,15,12,11,11,8,4,12,9,8,10,10,17,14,20,22,23,21,24,21,27,12,28,28,28,27,20,24,22,24,24,26,22,25,20,18,16,18,14,15,14,11,7,1,1,1,7,8,10,11,14,12,11,13,14,13,14,15,16,14,10,13,13,15,14,15,17,15,10,11,12,12,13,12,21,24,18,17,21,21,31,31,20,32,31,30,29,26,23,29,20,21,18,17,17,16,21,19,15,8,6,8,8,5,4,0
2022-04-09 20:00:00,1,11,13,14,14,16,19,18,17,13,15,15,14,15,14,18,17,12,15,14,11,11,10,8,10,9,14,13,15,19,24,29,32,35,30,29,27,31,30,31,31,32,29,27,28,27,28,26,23,24,18,17,15,14,15,13,14,12,10,5,2,3,4,6,6,9,13,15,15,16,15,15,16,14,14,16,14,14,13,13,14,6,13,16,15,13,12,10,12,18,15,18,21,27,26,29,24,17,18,23,19,26,28,29,28,28,28,30,30,24,24,23,25,23,22,17,12,9,8,6,2,2,0
2022-04-09 21:00:00,0,8,3,8,0,11,14,10,11,11,10,14,13,2,11,7,6,10,12,14,13,8,4,5,10,11,12,11,19,20,22,25,25,24,28,31,29,32,33,36,38,39,38,38,40,41,39,38,23,21,20,16,15,14,30,25,21,15,13,12,1,0,2,1,3,6,5,16,5,7,15,14,9,7,13,8,11,10,11,15,16,10,11,15,14,13,15,16,14,12,19,21,25,21,25,28,29,28,26,25,28,26,30,27,25,25,22,22,19,15,20,18,18,13,11,10,9,8,5,8,3,5,0
2022-04-09 22:00:00,0,3,0,6,5,5,6,7,8,9,10,10,11,10,2,7,8,4,1,6,5,3,3,4,5,0,4,6,10,13,18,18,20,18,18,17,20,26,24,30,23,27,26,27,31,33,36,31,35,33,31,27,21,22,24,23,21,17,9,7,1,1,1,4,2,5,8,14,8,17,14,9,9,8,10,9,12,7,9,12,5,6,7,7,9,8,7,9,5,9,10,11,16,24,28,29,27,26,25,26,27,25,23,21,19,22,20,13,20,17,18,17,15,13,12,11,13,14,12,10,3,1,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,16,18,19,17,15,16,29,29,30,23,14,18,17,14,10,7,20,21,19,15,12,7,1,0,1,2,1,5,7,11,12,11,10,13,9,8,11,8,7,8,8,11,10,0,10,11,11,11,12,0,14,15,17,17,21,25,27,28,29,26,25,26,22,21,22,18,18,15,19,14,15,11,18,12,14,17,15,12,11,8,6,4,4,2,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,1,2,3,2,3,4,4,4,5,6,8,6,10,0,11,9,10,10,0,0,11,12,11,9,0,0,0,8,7,0,6,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,1,1,2,3,0,6,7,5,7,4,5,9,0,9,8,10,10,0,13,6,5,11,10,9,0,4,10,4,9,5,8,0,7,7,6,7,6,6,5,3,0,8,0,9,6,7,6,5,10,9,9,5,8,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,3,0,7,1,8,9,10,10,3,5,5,5,3,4,0,5,3,0,5,9,10,8,7,0,0,5,0,4,2,3,1,0,0,3,2,0,0,2,0,1,2,0,0,1,0,3,5,4,6,4,0,3,3,0,6,0,5,1,4,0,1,4,5,6,7,8,9,11,0,12,13,11,13,14,0,17,14,11,9,8,0,5,0,4,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,0,5,6,3,5,8,10,9,6,5,5,0,3,0,0,0,0,5,6,7,0,8,9,0,10,11,7,5,2,1,0,3,2,1,2,4,4,4,5,0,3,0,4,5,4,5,6,4,9,7,6,2,5,3,3,0,2,0,1,1,2,4,5,9,14,15,17,13,13,10,12,12,10,11,12,11,5,9,7,8,9,7,8,7,6,4,8,6,9,5,4,5,2,3,4,2,3,0,2,3,0,4,2,0,6,4,5,0,4,3,4,0,3,4,0,0,0,0,0,0,0,0,0
2022-04-10 08:00:00,1,10,11,12,0,9,13,14,13,9,8,14,14,11,10,12,11,13,11,7,11,10,9,7,7,0,14,13,10,9,6,4,3,3,5,5,0,7,0,6,7,0,6,8,8,7,8,8,8,10,9,11,9,8,7,5,6,3,3,1,4,5,6,13,14,17,22,12,11,14,16,20,21,20,24,28,25,22,17,16,14,0,19,18,17,15,14,0,7,5,4,4,5,1,6,0,1,7,0,6,7,7,8,10,10,0,11,12,0,13,12,7,7,5,11,8,5,2,4,2,3,2,0
2022-04-10 09:00:00,1,3,8,9,12,12,19,6,13,14,15,16,17,16,13,18,18,23,23,24,25,25,28,25,23,25,26,25,22,20,15,7,6,5,10,4,9,8,6,7,7,9,8,8,13,14,14,16,15,12,9,10,9,7,7,6,7,4,2,1,6,8,11,14,14,19,19,19,18,22,25,26,23,24,23,24,21,20,22,15,24,0,29,27,24,23,18,16,15,10,11,9,9,10,9,10,7,6,9,8,10,13,13,7,11,10,11,14,15,15,18,21,15,23,27,24,22,23,25,25,19,2,0
2022-04-10 10:00:00,3,9,7,13,12,17,19,24,26,25,26,28,26,26,22,23,26,33,26,26,25,20,17,18,15,14,14,12,11,10,12,10,9,4,9,7,8,9,10,12,10,10,9,8,11,11,12,17,14,12,12,9,7,8,11,8,7,6,4,1,4,7,11,13,15,20,21,21,22,24,26,28,27,28,24,27,26,27,25,29,20,19,26,25,14,21,16,17,16,17,14,13,11,10,8,10,11,7,6,9,8,7,9,10,12,11,13,14,13,12,18,16,17,20,19,16,14,15,10,12,14,2,0
2022-04-10 11:00:00,4,11,17,16,18,22,24,25,29,29,31,30,29,27,25,26,24,20,19,23,27,27,25,22,22,22,23,20,19,18,17,15,13,10,12,12,15,16,13,16,18,20,21,18,20,15,19,20,21,21,19,13,13,12,11,10,8,4,2,2,5,5,10,13,14,23,24,23,26,25,33,35,39,44,45,40,28,28,29,31,31,29,28,28,25,26,26,31,29,30,28,18,17,13,14,12,8,10,11,11,14,9,9,10,9,10,13,15,8,21,23,23,12,23,21,20,17,16,14,13,11,3,0
2022-04-10 12:00:00,4,16,21,27,29,29,37,34,30,28,26,25,24,23,22,27,28,32,33,33,31,25,22,22,24,22,23,23,21,19,19,12,10,12,11,13,15,10,10,11,12,14,14,12,16,16,19,19,20,19,16,16,14,12,17,18,12,8,6,4,1,5,6,14,22,28,32,24,26,34,37,42,40,43,44,46,36,31,28,28,31,32,30,28,26,24,23,23,22,24,23,23,20,18,19,16,15,16,14,14,13,9,10,10,11,15,15,14,17,20,27,24,20,21,18,19,14,12,11,10,9,2,0
2022-04-10 13:00:00,7,17,19,20,26,26,22,33,31,25,26,25,20,17,21,19,17,19,19,20,18,22,21,21,23,23,22,18,19,18,19,18,20,20,18,17,16,18,15,23,18,18,17,17,15,18,21,22,25,19,14,20,19,12,9,9,8,7,7,5,3,6,9,17,24,27,28,18,19,19,22,26,29,32,36,38,34,34,33,36,38,34,32,28,26,26,26,26,25,24,22,20,19,21,21,18,21,22,22,19,22,26,31,34,12,14,17,17,13,14,16,15,19,21,20,21,14,14,12,9,4,1,0
2022-04-10 14:00:00,8,17,19,17,19,20,20,21,20,19,18,19,20,21,25,27,31,30,29,31,35,33,32,33,30,31,31,30,23,25,23,26,18,25,20,18,17,18,20,18,25,28,24,21,18,18,22,18,16,12,11,10,13,10,16,14,11,8,7,3,1,5,6,10,9,14,16,12,8,13,20,23,28,29,30,30,25,29,34,33,32,31,30,27,24,25,25,24,22,26,25,22,25,26,23,24,29,30,29,27,28,21,24,27,32,28,28,23,26,29,31,23,28,29,30,20,18,16,14,12,10,3,0
2022-04-10 15:00:00,4,14,18,24,28,32,34,36,28,22,24,19,16,21,20,15,18,15,20,19,15,20,19,25,25,16,26,27,31,33,30,32,31,29,29,21,29,21,30,32,28,28,25,24,24,22,23,27,20,16,15,13,12,9,15,12,15,11,9,6,1,3,4,7,7,12,13,10,11,13,17,19,21,22,24,26,24,22,20,31,32,34,27,17,28,27,24,26,21,26,24,26,24,25,28,29,28,29,26,21,21,23,24,27,27,26,25,26,26,29,34,30,24,23,29,27,22,18,18,17,11,6,0
2022-04-10 16:00:00,3,24,24,29,32,31,38,35,34,27,25,27,24,25,26,24,24,27,24,22,24,19,19,20,23,27,25,27,21,28,27,28,29,29,23,23,19,20,19,22,23,28,26,25,25,28,32,31,31,25,21,19,17,17,23,16,11,5,4,7,4,5,6,7,8,17,18,10,10,13,14,15,14,15,17,19,20,18,17,26,26,30,28,31,16,26,21,21,22,22,18,24,26,30,32,33,19,17,22,23,22,18,19,16,16,17,21,15,14,20,21,20,22,18,13,15,10,9,9,8,5,1,0
2022-04-10 17:00:00,1,14,19,21,21,24,28,25,29,28,28,23,23,24,19,16,17,19,18,17,14,13,21,17,18,21,23,24,25,28,28,36,45,42,31,32,30,31,28,41,39,37,33,30,33,35,39,35,28,26,21,17,14,17,22,22,23,21,17,7,5,6,6,14,13,19,17,12,13,15,16,18,22,24,26,33,29,25,19,21,23,21,24,24,29,27,32,29,28,29,27,27,25,28,25,36,34,0,29,26,27,28,30,30,31,31,25,25,28,32,32,28,30,26,22,18,16,15,11,10,4,3,0
2022-04-10 18:00:00,2,12,15,19,19,20,27,27,29,22,23,29,26,24,21,21,21,20,19,14,12,11,11,6,12,10,9,11,16,15,14,13,15,16,19,22,22,35,34,35,33,31,31,29,30,30,32,26,23,24,26,20,19,18,18,18,11,8,7,5,3,4,3,7,8,10,9,9,12,13,18,25,25,22,20,17,17,17,12,13,12,14,22,15,19,16,13,11,12,12,11,12,17,19,22,24,20,20,19,31,32,30,28,24,20,20,21,17,19,18,23,22,17,20,18,14,10,8,4,8,4,1,0
2022-04-10 19:00:00,3,19,19,21,11,13,16,20,23,20,25,15,15,17,21,20,19,16,12,11,9,8,8,9,10,10,0,11,12,13,18,17,23,22,19,14,22,23,22,27,26,29,25,23,25,17,29,28,26,27,20,16,12,11,16,14,10,6,6,3,1,2,3,8,7,5,5,11,6,11,11,14,16,19,22,21,18,14,9,10,11,8,12,12,13,11,11,10,11,12,11,15,15,16,15,14,16,17,16,18,19,15,16,16,14,18,16,15,15,14,15,13,11,15,13,9,8,8,6,4,3,1,0
2022-04-10 20:00:00,0,1,0,2,23,20,21,19,20,15,18,21,21,20,20,21,12,26,25,24,22,14,14,13,15,19,19,18,17,20,18,21,23,23,22,20,19,23,23,30,31,28,30,31,30,25,36,34,27,19,13,11,11,8,16,14,13,12,9,2,3,5,2,7,8,11,12,15,10,16,18,22,12,20,13,19,19,18,15,15,14,13,12,11,14,9,12,16,14,17,17,20,24,28,30,25,0,29,24,29,29,28,24,19,25,25,23,24,22,19,19,16,11,16,14,6,11,10,9,8,6,1,0
2022-04-10 21:00:00,2,8,9,10,10,3,7,11,15,12,6,6,7,4,8,6,5,9,0,7,8,7,6,5,10,0,9,1,9,10,12,11,13,12,17,14,17,23,26,31,32,34,31,29,29,26,28,26,26,28,23,20,18,19,27,23,18,12,10,5,1,0,2,5,2,3,4,7,16,10,6,9,14,11,12,8,9,6,8,12,13,10,9,10,10,8,8,9,8,9,14,17,18,23,24,25,22,17,21,20,24,23,27,26,26,27,28,27,20,21,18,15,11,14,12,14,11,12,9,8,5,4,0
2022-04-10 22:00:00,0,2,0,3,0,2,10,12,0,8,6,5,3,0,2,0,3,2,0,2,0,3,0,2,11,12,7,5,9,13,14,15,17,17,19,17,20,19,22,23,22,26,25,22,24,21,20,19,18,17,17,12,11,11,18,14,12,9,6,4,1,1,2,2,0,4,6,8,7,7,7,6,7,6,7,5,6,7,4,8,12,5,10,10,10,7,9,8,9,0,10,11,24,29,0,32,0,0,31,31,32,32,29,27,25,24,17,24,14,23,19,16,15,13,12,11,8,7,8,6,5,1,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,10,0,0,15,17,0,16,18,20,0,21,19,15,11,10,9,8,0,12,7,5,4,3,1,0,0,1,3,2,4,6,7,0,7,7,7,6,7,0,6,3,2,7,8,4,5,8,6,5,4,7,0,10,7,9,9,9,13,8,15,14,8,12,12,13,15,21,20,21,18,17,14,15,12,17,16,13,12,9,9,8,5,2,2,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,2,7,8,14,16,17,20,22,27,27,30,32,33,36,42,42,47,47,47,45,44,42,40,40,41,40,39,36,35,22,17,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,4,5,5,7,8,14,16,17,15,16,12,20,21,24,15,23,26,13,13,28,29,30,31,34,35,33,32,30,31,23,21,17,15,13,14,13,6,11,13,6,0,9,11,13,14,10,19,17,16,14,19,17,12,14,11,9,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,2,1,4,7,4,8,11,13,16,19,21,21,21,25,26,19,28,29,28,24,23,24,22,22,21,18,18,19,16,12,8,6,6,3,4,4,4,6,0,6,8,0,9,6,11,7,14,13,11,12,10,8,12,4,8,7,5,1,2,0,5,8,10,18,22,25,25,21,19,23,30,31,33,35,38,33,26,24,24,23,0,0,0,21,17,17,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 07:00:00,9,13,16,15,21,25,29,41,34,31,29,30,30,28,30,31,42,41,36,38,38,35,39,39,37,34,34,29,27,25,22,20,13,13,11,13,14,20,21,22,22,0,25,24,29,20,25,24,25,22,20,29,23,18,17,17,15,11,9,6,12,23,38,63,66,55,48,38,42,47,53,57,51,60,63,56,45,37,32,30,33,32,31,25,24,25,25,26,23,18,13,10,8,8,7,6,5,5,3,4,5,6,0,15,13,16,22,17,14,14,16,16,12,11,10,9,8,0,0,0,0,0,0
2022-04-11 08:00:00,4,11,18,17,21,21,26,36,38,26,30,34,33,33,35,33,33,43,45,51,53,49,53,53,52,58,55,44,37,34,25,22,18,11,17,18,16,23,22,16,20,21,21,25,32,34,42,45,45,38,36,39,35,33,27,22,17,16,15,4,14,27,32,51,59,70,65,33,34,39,55,58,50,50,55,52,41,38,37,37,41,40,38,36,34,37,39,40,40,31,18,14,12,10,9,14,12,11,7,4,1,10,10,13,13,13,21,20,16,16,22,24,29,30,26,25,19,20,15,11,9,3,0
2022-04-11 09:00:00,1,11,8,13,14,18,24,24,19,18,22,22,27,25,29,28,29,34,33,36,39,39,36,37,40,42,40,30,24,18,16,14,11,12,6,6,8,10,8,9,7,0,10,9,15,16,20,18,16,19,17,17,16,12,13,13,8,6,2,3,7,10,14,38,52,53,47,23,23,24,28,28,29,32,37,37,27,25,25,26,30,21,27,23,24,24,21,22,23,20,14,11,13,11,10,9,9,6,8,8,6,7,12,12,8,12,11,11,12,12,13,12,12,12,12,11,11,12,16,15,14,3,0
2022-04-11 10:00:00,6,4,7,7,7,10,14,18,17,14,13,14,12,14,17,17,15,16,13,16,26,21,21,20,26,20,25,22,15,12,11,7,8,11,10,11,11,9,10,10,10,0,9,8,10,12,11,12,11,12,9,10,7,8,10,10,9,8,6,3,2,3,4,11,13,17,17,19,20,18,21,20,19,21,22,24,20,19,19,17,21,18,16,17,16,21,20,19,19,18,13,15,13,15,14,12,11,10,11,11,12,11,10,13,12,11,10,9,10,11,10,10,9,9,12,12,11,11,10,8,4,2,0
2022-04-11 11:00:00,2,3,7,10,11,13,18,20,19,13,5,15,12,11,15,14,12,13,13,16,16,15,12,11,13,18,17,16,11,9,10,11,12,13,11,9,10,10,8,10,12,8,9,10,15,17,15,11,10,8,9,6,8,6,7,6,5,6,4,3,2,3,6,10,10,11,13,13,14,15,15,18,19,20,22,23,16,19,18,13,19,14,20,16,16,17,16,16,14,12,18,17,18,18,17,15,14,15,16,13,10,12,9,8,13,8,7,8,6,10,8,12,12,11,10,11,9,5,3,1,3,1,0
2022-04-11 12:00:00,2,9,10,11,10,14,19,20,18,14,11,13,16,14,16,16,14,19,20,19,14,13,14,16,15,19,15,17,14,9,10,6,9,7,8,8,13,12,12,14,16,15,14,13,16,17,23,19,18,16,15,19,14,12,10,7,6,5,5,2,2,3,3,7,8,12,14,11,8,12,15,17,19,18,23,24,21,19,15,17,18,12,16,14,12,16,14,17,14,14,15,11,13,15,14,12,11,10,9,8,10,10,14,14,18,17,20,8,19,16,13,14,12,11,13,12,9,8,6,7,5,2,0
2022-04-11 13:00:00,2,8,7,11,8,12,13,13,9,7,9,7,8,6,10,10,8,12,15,9,13,18,13,11,13,14,11,14,14,17,13,14,15,16,15,14,17,14,13,15,13,11,14,12,14,15,17,15,11,17,16,17,13,9,7,6,5,3,4,4,3,5,5,11,5,17,11,12,13,14,17,21,14,22,23,21,17,16,18,20,16,19,18,19,13,19,18,19,20,22,18,23,22,21,20,20,20,14,18,16,17,13,15,14,17,19,15,15,14,15,15,17,18,16,16,17,13,10,7,4,5,1,0
2022-04-11 14:00:00,1,3,7,5,6,7,9,9,7,4,4,5,8,10,8,8,8,9,8,9,8,10,9,5,8,7,10,14,10,9,13,15,13,15,12,11,12,13,14,17,12,9,19,14,22,23,26,28,26,21,20,21,15,12,11,7,9,3,1,3,4,4,6,7,9,13,23,26,15,23,22,25,28,29,27,30,27,28,27,29,28,7,29,25,22,19,18,18,20,21,22,28,24,23,21,21,20,20,20,21,20,23,20,19,20,17,25,24,22,27,28,27,28,24,23,19,15,13,12,10,4,1,0
2022-04-11 15:00:00,2,7,7,12,7,14,17,18,17,14,17,14,22,24,19,20,19,20,18,14,13,12,12,14,10,12,13,13,13,11,15,16,19,18,13,11,13,19,17,25,27,12,26,26,27,20,24,25,28,29,22,19,16,16,18,14,12,11,8,5,3,7,6,8,7,13,13,18,16,16,17,19,18,21,22,21,18,16,17,16,16,15,16,14,14,13,14,15,15,24,20,27,34,32,27,30,29,27,26,25,27,29,29,34,28,25,29,25,22,27,25,14,15,14,13,13,15,6,12,9,7,3,0
2022-04-11 16:00:00,3,10,12,17,12,19,22,21,18,17,16,19,14,16,19,14,14,16,16,17,16,11,13,14,13,19,24,23,20,18,15,18,20,18,17,18,17,17,15,18,18,21,26,26,31,32,37,37,37,37,30,25,22,24,22,18,15,11,11,9,2,2,4,8,8,14,15,12,13,16,21,37,31,32,36,35,32,24,12,14,12,9,11,11,10,11,19,9,15,17,19,23,23,27,31,26,27,25,26,27,28,32,33,39,36,32,23,20,24,22,24,26,23,30,31,27,21,18,13,9,4,3,0
2022-04-11 17:00:00,3,11,14,19,21,22,22,22,19,18,16,18,16,15,16,16,16,15,16,15,17,19,16,14,16,18,20,18,18,15,16,24,24,32,31,30,31,30,26,27,28,24,33,34,39,40,47,30,31,33,34,29,29,26,53,46,37,30,21,19,3,5,8,13,15,21,21,17,18,27,25,25,27,26,30,29,25,22,20,20,21,14,21,24,20,19,17,16,18,22,23,25,29,29,30,34,33,29,31,32,36,36,37,36,34,32,35,34,32,32,30,27,24,26,25,19,16,21,20,17,10,5,0
2022-04-11 18:00:00,3,18,16,17,16,18,22,23,26,22,24,18,18,17,15,15,14,20,19,16,17,17,14,14,17,21,31,31,29,30,31,30,38,44,35,32,34,43,44,45,50,49,44,38,42,42,51,51,42,47,44,39,37,33,56,49,41,30,19,15,5,6,11,15,14,24,29,31,33,35,32,33,36,37,33,34,27,28,26,28,29,28,24,21,17,15,21,20,20,26,32,35,37,41,45,44,46,43,41,41,41,40,42,38,36,35,34,35,32,28,27,27,24,25,24,21,20,20,15,12,11,8,0
