Unnamed: 0,1_신자초등학교앞,2_자양미소약국.자양골목시장,3_국민은행자양지점앞,4_자양아파트앞,5_동서울우편집중국앞,6_광진구청,7_광진경찰서,8_구의사거리,9_구의2동주민센터입구,10_어린이대공원후문아차산역,11_중곡동입구삼거리,12_군자역4번출구.용마초등학교,13_군자교입구,14_장한평역,15_청년회의소,16_답십리역사거리,17_답십리초등학교.현대시장,18_답십리2동시온교회앞,19_청솔우성아파트.답십리시장,20_전농우체국앞,21_전농래미안크레시티아파트,22_동대문중학교,23_래미안크레시티.답십리도서관,24_롯데캐슬노블레스,25_청량리역6번출구,26_청량리.청과물도매시장,27_제기동역.서울약령시,28_서울시동부병원,29_신설동역.서울풍물시장,30_신설동역,31_용두동사거리,32_제기동역.서울약령시,33_청량리수산시장,34_청량리역6번출구,35_전농시장앞,36_동대문구답십리도서관앞,37_동대문중학교,38_대한노인회동대문구지회,39_전농우체국앞,40_청솔우성아파트.답십리시장,41_답십리1동희망샘교회앞,42_답십리초등학교앞,43_황물로사거리,44_청년회의소.서울새활용플라자,45_장한평역,46_군자교입구,47_군자역5번출구.용마초등학교,48_중곡동입구삼거리,49_어린이대공원후문아차산역,50_구의2동주민센터입구,51_구의사거리,52_광진경찰서,53_광진구청,54_자양동잠실대교북단,55_국민은행자양지점앞,56_자양미소약국.자양골목시장,57_신자초등학교앞
2022-03-18 04:00:00,1,2,6,8,8,10,11,11,10,10,0,4,10,11,13,9,8,9,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,1,8,9,7,8,9,8,8,7,7,9,6,8,6,10,12,7,11,10,12,3,12,10,3,1,0,1,2,1,2,2,3,1,2,1,2,2,3,5,6,5,5,5,3,3,4,0,3,0,0,2,0,1,0,0,0
2022-03-18 06:00:00,3,4,7,9,6,8,6,7,8,6,6,9,10,9,7,9,8,9,11,12,12,10,13,12,4,2,1,0,0,1,0,0,3,4,3,2,2,3,4,6,10,12,6,6,6,8,7,6,5,6,4,3,3,2,1,0,0
2022-03-18 07:00:00,3,10,19,26,21,19,21,26,22,12,12,13,12,9,8,8,8,9,13,16,18,11,31,32,15,10,8,8,8,1,2,1,4,4,5,6,7,6,10,16,19,14,18,16,12,11,10,13,16,19,17,8,7,5,4,1,0
2022-03-18 08:00:00,3,10,23,25,21,23,25,24,21,22,23,23,21,18,18,21,23,21,21,23,27,25,27,31,20,14,8,5,1,2,3,5,12,17,6,5,8,8,12,20,24,22,16,17,18,20,22,30,31,34,34,23,15,12,5,3,0
2022-03-18 09:00:00,1,11,19,21,12,11,12,8,11,8,9,13,12,10,11,14,16,14,14,11,12,13,14,15,8,6,4,4,1,2,3,5,7,7,7,6,7,6,7,9,12,13,15,13,11,11,9,7,11,14,16,20,8,7,4,1,0
2022-03-18 10:00:00,2,8,12,13,11,10,11,7,8,10,9,10,10,11,5,13,10,9,12,11,10,11,14,16,9,7,6,6,1,2,3,4,7,9,9,8,7,7,9,14,17,18,12,11,12,13,15,8,14,13,11,12,11,10,8,4,0
2022-03-18 11:00:00,2,6,8,10,12,7,9,6,9,10,11,9,11,7,8,11,12,10,9,12,13,6,16,13,8,5,4,3,3,2,2,4,9,10,9,9,10,9,9,11,13,12,12,11,9,8,7,9,11,10,10,8,8,6,2,2,0
2022-03-18 12:00:00,3,6,7,8,7,13,11,9,13,12,10,14,12,11,10,12,12,14,11,11,10,7,11,12,6,4,3,4,3,2,2,5,9,10,9,8,9,9,9,16,10,16,14,11,13,12,11,8,10,9,10,8,9,5,2,1,0
2022-03-18 13:00:00,2,4,9,7,6,7,5,9,9,12,13,11,11,10,9,12,11,11,11,14,12,12,11,13,9,3,2,2,1,2,4,5,11,12,11,11,10,10,11,10,12,8,10,11,11,11,13,15,18,16,12,11,10,6,2,1,0
2022-03-18 14:00:00,3,5,7,7,8,9,11,12,11,9,8,9,9,9,11,12,12,14,11,11,12,11,10,11,7,5,2,3,3,2,3,7,10,11,10,12,12,12,13,16,11,17,11,12,12,10,12,10,16,13,11,10,9,9,4,2,0
2022-03-18 15:00:00,3,5,10,11,10,15,20,21,19,16,16,11,10,10,11,17,17,15,11,10,9,7,10,11,7,4,2,1,4,3,4,7,14,14,13,14,13,14,16,15,13,13,13,14,13,13,14,12,11,11,10,15,13,8,7,4,0
2022-03-18 16:00:00,4,7,12,12,17,19,21,22,21,17,13,11,12,12,13,19,15,15,13,7,9,10,9,7,4,3,2,2,4,8,13,16,21,21,15,18,19,17,15,14,15,15,15,15,14,14,20,18,16,14,15,10,12,11,6,3,0
2022-03-18 17:00:00,4,11,16,15,13,17,20,26,21,19,17,13,14,17,13,26,27,24,18,10,11,12,13,14,10,6,3,3,4,6,11,15,23,26,25,23,18,18,17,15,17,11,18,19,24,26,24,23,20,21,20,20,17,15,6,3,0
2022-03-18 18:00:00,5,8,14,18,19,29,36,38,36,26,23,22,20,19,20,45,34,23,15,14,11,10,14,13,7,6,4,2,7,9,13,16,28,27,22,21,21,18,20,21,22,21,18,27,31,28,29,28,27,29,26,23,19,15,6,2,0
2022-03-18 19:00:00,4,6,10,9,8,16,13,12,12,10,9,13,13,13,11,42,38,33,18,13,11,5,8,8,3,3,2,1,3,3,5,9,13,16,15,13,11,17,18,17,14,11,14,14,12,14,14,12,13,12,14,13,15,11,5,2,0
2022-03-18 20:00:00,3,7,12,13,8,14,10,9,9,9,5,7,7,7,6,14,9,10,6,4,6,4,6,5,3,4,3,1,2,3,5,6,7,7,6,5,7,7,7,9,7,6,9,9,11,10,10,9,11,10,5,7,8,6,4,2,0
2022-03-18 21:00:00,2,3,4,7,8,11,12,3,9,9,7,9,8,7,8,11,10,8,6,6,5,2,3,4,2,1,0,0,1,1,3,5,8,10,6,8,6,5,8,9,7,9,11,12,11,10,13,11,14,13,11,11,12,11,7,1,0
2022-03-18 22:00:00,2,4,6,8,12,10,11,10,11,11,8,7,7,6,8,10,10,9,6,4,0,3,6,2,5,3,0,0,0,1,3,4,7,6,5,4,3,5,6,6,8,5,8,7,9,8,10,6,12,12,11,10,11,10,4,3,0
2022-03-18 23:00:00,1,3,4,3,9,12,2,2,8,8,7,7,7,9,6,15,11,9,6,6,3,0,1,2,0,1,1,1,1,1,0,2,4,6,6,5,1,4,5,2,1,0,4,0,5,7,8,8,7,5,6,5,6,6,3,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,0,2,2,1,5,3,6,4,4,5,0,5,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,2,4,4,4,4,5,5,5,7,7,8,8,6,4,4,7,6,6,9,10,0,7,11,5,2,1,0,1,2,0,0,4,3,0,0,4,1,2,4,0,2,3,4,4,5,5,0,6,0,0,4,0,3,2,0,0
2022-03-19 06:00:00,0,3,3,5,6,7,7,2,8,7,6,5,4,5,6,7,8,6,7,8,0,8,7,7,2,2,0,1,0,1,0,1,4,2,0,2,0,3,2,5,4,2,5,4,5,5,4,4,3,4,2,3,1,3,1,0,0
2022-03-19 07:00:00,1,4,8,8,5,5,6,7,7,6,8,7,4,6,3,6,7,8,6,7,8,0,7,6,3,0,0,0,1,0,1,2,2,2,3,0,1,2,4,5,7,6,5,5,5,4,5,4,6,5,3,4,3,2,1,0,0
2022-03-19 08:00:00,3,6,9,11,9,10,9,11,11,14,14,15,15,12,11,14,12,12,13,12,14,8,13,10,11,5,4,3,1,0,3,2,5,7,5,5,4,5,8,11,11,10,9,8,6,8,7,7,6,8,8,9,9,7,2,0,0
2022-03-19 09:00:00,2,5,8,9,9,10,10,13,10,9,7,9,11,7,9,15,15,10,11,14,12,13,12,12,8,5,4,2,1,3,2,3,4,5,5,5,6,1,6,8,9,7,9,7,9,13,17,18,14,14,16,12,9,6,3,1,0
2022-03-19 10:00:00,3,6,8,10,12,14,15,15,14,14,15,10,9,9,10,11,12,12,11,15,18,15,16,16,10,6,6,5,2,1,4,7,6,9,9,9,6,8,9,13,14,13,14,13,11,8,7,5,8,6,8,6,5,6,3,4,0
2022-03-19 11:00:00,4,8,11,15,14,15,14,15,12,9,10,11,11,12,12,11,14,14,11,11,10,9,11,12,8,4,5,4,1,0,2,2,6,8,6,8,9,9,11,10,10,11,13,11,10,13,14,7,15,15,14,10,9,8,3,1,0
2022-03-19 12:00:00,4,9,11,11,9,8,10,11,11,15,14,15,16,18,17,22,20,17,14,15,13,12,10,11,6,5,3,2,2,3,2,4,7,6,7,8,7,8,10,11,13,14,12,12,20,19,19,13,10,11,12,10,9,8,5,1,0
2022-03-19 13:00:00,2,5,9,11,12,11,11,13,12,12,11,9,10,12,13,17,20,18,14,13,11,10,9,11,8,4,3,2,3,0,2,4,12,12,6,10,9,9,9,12,9,12,12,10,10,10,10,4,16,15,15,14,11,7,6,3,0
2022-03-19 14:00:00,4,7,11,10,8,9,10,12,14,12,12,12,13,9,11,14,14,14,12,12,16,17,15,12,8,5,5,3,2,3,5,9,11,10,9,8,9,11,7,10,10,11,9,10,10,8,9,8,9,13,14,13,9,7,4,3,0
2022-03-19 15:00:00,4,7,7,10,9,11,10,12,10,12,11,12,11,14,15,19,16,14,11,12,12,4,11,9,5,4,2,1,6,4,5,7,15,17,16,15,12,14,16,15,16,16,14,14,13,13,12,10,13,12,10,11,9,8,5,2,0
2022-03-19 16:00:00,4,6,10,13,6,12,12,11,10,11,8,10,10,14,14,21,20,18,12,11,7,12,11,12,7,3,4,0,3,5,5,6,11,16,11,16,10,14,14,15,15,17,16,15,20,20,18,17,16,13,11,11,11,9,5,1,0
2022-03-19 17:00:00,3,6,8,9,8,14,15,18,12,19,16,15,16,15,14,13,16,14,15,13,15,12,11,14,6,2,1,0,7,8,9,10,12,14,12,13,11,11,12,14,13,11,11,13,15,15,19,19,13,13,11,12,12,11,7,2,0
2022-03-19 18:00:00,6,7,12,13,12,12,12,13,12,11,12,13,11,12,14,18,14,14,12,9,8,7,8,10,4,5,2,2,18,19,3,18,18,17,13,14,12,11,13,15,9,8,15,16,15,14,13,11,11,12,12,13,11,10,4,2,0
2022-03-19 19:00:00,4,3,6,6,7,11,9,10,9,7,6,6,5,7,12,12,14,11,6,2,4,2,4,3,2,1,0,1,4,5,8,2,8,10,10,10,3,8,10,9,11,9,12,10,7,6,11,9,16,12,16,14,9,8,4,1,0
2022-03-19 20:00:00,4,8,14,14,1,10,0,6,9,7,8,8,9,8,3,10,9,7,4,3,3,1,3,1,2,3,2,1,2,2,3,6,10,11,8,7,8,10,11,12,13,11,10,10,8,7,6,1,6,6,9,8,8,7,2,1,0
2022-03-19 21:00:00,0,3,4,5,5,7,5,6,4,8,6,7,6,4,11,11,13,9,5,5,3,4,4,6,4,3,0,2,1,1,2,3,4,4,4,4,5,4,5,2,5,8,3,6,8,6,5,3,5,5,6,5,7,6,4,0,0
2022-03-19 22:00:00,2,4,6,4,5,9,8,9,6,6,8,8,7,5,9,13,10,8,5,5,5,3,0,2,0,1,0,1,0,2,3,4,6,7,6,6,5,4,6,5,6,7,6,5,9,9,9,7,10,10,9,10,9,9,5,1,0
2022-03-19 23:00:00,1,3,5,8,8,9,10,9,8,7,5,5,3,5,4,8,7,5,2,2,5,1,4,2,3,1,1,0,1,0,3,2,0,3,1,4,4,6,5,4,2,4,3,3,2,2,4,3,4,2,3,4,3,6,4,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,3,3,0,0,0,4,3,4,0,1,0,0,5,4,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,1,1,3,4,1,5,4,6,5,4,2,5,4,4,1,5,6,1,5,5,2,3,0,4,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2,2,1,3,2,4,3,3,0,4,3,0,0,2,1,0,0,0
2022-03-20 06:00:00,1,4,7,6,4,0,5,3,5,4,4,5,4,3,3,4,2,2,3,2,2,0,0,3,2,1,0,0,2,1,0,0,1,1,2,2,1,2,1,3,3,4,5,4,6,4,2,5,3,3,2,1,0,2,0,0,0
2022-03-20 07:00:00,1,3,3,4,3,2,3,3,3,4,5,3,6,4,0,6,5,3,2,3,2,0,3,2,1,0,1,0,0,0,1,1,2,3,2,3,1,2,3,4,5,6,5,6,4,3,5,0,5,4,2,0,4,1,0,0,0
2022-03-20 08:00:00,0,2,6,8,6,8,8,7,8,7,9,10,11,10,9,12,12,11,9,12,11,12,10,12,8,4,3,2,0,1,1,2,3,4,4,2,4,5,4,7,7,6,4,5,4,6,7,6,5,3,2,6,5,2,1,0,0
2022-03-20 09:00:00,2,8,15,13,14,12,7,10,9,8,7,7,8,8,9,12,11,12,9,9,11,10,12,12,8,9,6,4,1,1,2,4,7,7,7,6,8,8,9,11,9,10,12,11,11,9,9,7,5,7,6,8,9,5,5,2,0
2022-03-20 10:00:00,4,9,12,13,14,14,12,13,12,8,8,11,13,13,13,14,14,16,14,11,13,12,13,13,11,8,6,2,4,2,3,2,4,7,7,1,5,4,6,10,12,11,11,11,9,9,9,8,7,8,11,12,9,8,5,2,0
2022-03-20 11:00:00,4,5,11,14,13,12,11,14,11,12,7,13,13,8,7,7,10,8,8,10,10,0,11,11,8,9,7,2,2,2,1,4,9,9,9,9,7,9,11,13,13,16,15,13,11,13,9,10,9,9,8,7,8,7,2,1,0
2022-03-20 12:00:00,8,9,13,15,15,17,18,16,14,21,21,12,20,17,16,15,14,19,17,15,16,5,15,19,13,9,6,5,1,1,3,4,6,4,7,7,6,13,15,11,13,14,10,12,11,13,10,9,6,6,8,9,10,10,7,4,0
2022-03-20 13:00:00,2,6,12,16,12,13,13,15,15,15,16,18,16,13,15,15,15,14,14,14,14,13,14,13,11,8,7,4,3,4,0,2,18,19,19,19,20,22,10,12,12,13,12,11,11,12,11,9,7,8,8,7,6,5,4,2,0
2022-03-20 14:00:00,5,11,21,23,23,23,21,16,13,13,12,11,13,14,16,21,20,20,17,17,19,18,16,17,7,4,3,1,8,9,10,12,15,16,19,11,11,17,26,28,28,29,28,28,22,20,18,16,14,13,17,12,9,6,4,4,0
2022-03-20 15:00:00,4,8,11,8,13,12,10,0,10,9,10,8,10,10,10,15,12,13,16,15,8,16,15,15,5,4,3,1,8,8,1,9,15,15,19,19,18,17,16,17,18,18,19,19,20,15,13,12,16,17,15,13,13,11,7,3,0
2022-03-20 16:00:00,2,6,10,11,9,10,6,11,8,10,6,9,10,13,10,18,15,14,13,11,10,12,12,11,4,3,1,0,5,6,7,11,23,23,20,15,18,18,21,27,28,20,28,26,22,23,21,21,25,31,19,8,15,8,5,3,0
2022-03-20 17:00:00,7,7,11,12,8,11,9,12,10,12,0,11,13,13,13,17,14,12,10,11,6,2,13,12,6,4,3,1,4,6,5,7,23,23,22,24,24,23,16,16,14,15,15,15,18,15,13,10,8,6,24,19,18,14,11,5,0
2022-03-20 18:00:00,4,5,10,11,11,10,10,11,9,8,9,10,9,8,9,14,14,13,8,6,5,0,6,9,3,2,0,3,5,6,9,10,14,14,13,13,13,10,11,14,15,8,10,16,15,14,16,13,12,12,11,10,12,8,3,2,0
2022-03-20 19:00:00,2,5,6,6,7,7,9,9,7,11,12,12,10,8,9,13,8,7,4,6,4,0,6,6,3,2,0,2,2,2,3,3,6,7,5,8,7,6,7,0,5,16,15,7,14,12,13,12,12,11,8,10,8,7,4,1,0
2022-03-20 20:00:00,2,4,7,8,5,5,5,7,6,10,2,4,5,3,3,11,9,7,4,3,1,1,1,2,1,0,2,1,3,1,2,3,7,11,7,9,7,5,9,8,9,10,0,6,9,10,10,9,9,8,6,6,6,5,4,1,0
2022-03-20 21:00:00,2,4,6,7,3,7,8,7,6,9,9,6,3,7,4,10,4,4,5,4,5,4,3,2,1,0,0,0,0,0,0,2,6,3,5,9,8,10,0,4,11,10,0,11,10,10,7,4,5,4,5,3,7,6,3,0,0
2022-03-20 22:00:00,1,1,3,4,4,8,0,8,6,5,0,5,5,6,8,10,8,2,5,8,6,1,2,2,1,1,0,0,1,2,0,3,2,3,2,4,3,5,5,6,0,7,4,3,7,8,8,0,8,6,9,4,3,1,1,0,0
2022-03-20 23:00:00,1,2,3,0,0,5,4,6,4,3,3,6,2,6,2,9,7,6,6,4,3,0,4,3,0,1,0,0,1,2,3,2,0,2,1,2,3,3,4,0,5,4,2,1,2,0,5,0,4,3,2,1,11,10,3,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,1,3,4,3,5,6,8,9,9,0,4,11,12,15,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,2,2,6,9,8,9,11,4,9,9,8,9,10,7,7,9,10,13,14,16,19,10,18,14,5,4,1,3,1,0,1,1,2,1,1,1,0,2,2,3,3,5,6,3,4,3,2,2,4,3,0,0,0,2,0,0,0
2022-03-21 06:00:00,2,5,8,9,5,8,6,7,6,7,6,8,7,9,3,8,8,10,11,11,10,11,12,12,6,5,2,0,1,0,1,1,3,2,2,2,2,3,6,7,8,9,4,8,7,7,6,5,7,6,5,5,4,2,1,0,0
2022-03-21 07:00:00,5,12,18,23,18,20,14,12,13,12,11,12,13,11,10,10,11,14,13,12,12,13,18,26,11,9,3,7,0,0,1,2,4,5,7,7,5,4,6,17,20,18,14,11,11,13,13,17,19,28,26,18,12,8,3,1,0
2022-03-21 08:00:00,5,10,22,24,23,27,28,29,30,30,29,25,24,19,15,17,19,19,19,25,25,23,28,32,18,14,9,6,1,5,6,3,14,16,13,10,8,7,13,24,26,29,29,27,25,20,19,18,18,21,19,15,12,9,5,3,0
2022-03-21 09:00:00,3,6,12,11,11,17,17,18,15,15,15,16,13,11,11,14,14,15,15,14,14,16,16,21,13,10,8,2,1,3,2,4,5,6,6,5,5,5,8,10,11,11,10,9,7,10,10,11,11,12,10,9,8,7,4,2,0
2022-03-21 10:00:00,2,4,8,15,11,11,11,10,11,11,10,14,13,11,10,14,9,12,11,12,14,13,13,15,8,6,3,3,2,2,1,2,10,9,8,8,9,8,6,7,7,8,7,7,8,6,7,5,6,8,7,7,7,4,3,2,0
2022-03-21 11:00:00,3,5,10,14,14,9,6,8,9,7,9,9,9,10,10,14,16,14,11,10,12,0,13,14,7,3,3,4,1,3,2,4,14,16,18,18,18,15,12,11,12,11,7,10,10,7,8,9,12,15,16,14,16,13,5,4,0
2022-03-21 12:00:00,3,4,8,10,9,11,11,10,9,10,9,10,10,12,9,15,13,15,13,12,7,10,10,11,5,4,2,3,4,3,2,3,9,10,11,9,10,9,10,11,8,8,11,9,8,8,7,6,8,8,7,13,11,9,6,3,0
2022-03-21 13:00:00,3,5,7,7,6,8,9,9,9,9,8,7,6,9,11,10,12,12,12,10,11,0,10,12,9,4,3,2,5,4,4,6,14,13,12,14,12,9,13,16,10,9,10,12,11,8,10,9,10,9,7,9,10,8,3,2,0
2022-03-21 14:00:00,4,7,11,13,8,11,11,12,11,13,13,11,12,10,11,10,10,12,10,10,10,9,9,13,9,4,3,2,3,3,4,7,14,15,16,16,15,10,13,13,13,13,12,12,10,11,10,10,12,10,8,9,10,10,4,2,0
2022-03-21 15:00:00,3,4,9,10,8,11,16,17,16,16,13,12,12,11,11,21,18,15,12,11,8,7,7,10,5,4,2,1,2,2,4,11,17,19,18,15,15,14,16,15,17,15,13,10,11,11,16,15,11,11,11,13,13,9,5,3,0
2022-03-21 16:00:00,4,6,11,13,13,13,19,14,20,15,14,14,13,15,17,24,21,17,14,13,11,12,12,10,6,6,3,2,6,9,7,12,22,27,26,25,22,19,22,23,22,13,13,13,13,16,16,14,17,19,18,21,19,15,8,3,0
2022-03-21 17:00:00,5,8,11,13,16,16,20,21,18,16,15,15,17,18,20,32,30,25,21,15,15,7,13,11,6,6,3,4,3,5,12,10,19,25,21,18,16,18,20,19,18,21,20,19,21,18,20,17,24,27,26,23,19,15,5,3,0
2022-03-21 18:00:00,3,10,15,19,19,38,36,36,32,21,19,22,21,19,20,34,32,27,15,12,16,15,17,18,8,4,1,0,7,13,17,19,23,24,22,23,22,22,23,26,21,19,20,22,28,29,28,25,24,27,26,23,21,16,7,5,2
2022-03-21 19:00:00,2,8,10,11,14,21,24,21,20,17,17,18,17,16,16,29,26,24,14,9,8,8,8,8,5,3,2,4,4,5,6,7,12,13,13,14,13,12,14,13,12,12,12,14,16,20,18,17,20,15,11,16,13,12,5,3,0
2022-03-21 20:00:00,2,5,6,6,5,11,9,9,6,9,8,8,7,7,8,16,17,10,6,4,4,3,4,4,3,2,1,1,1,4,7,1,8,5,7,6,6,8,7,6,4,1,2,7,9,7,7,6,11,14,14,15,11,10,6,2,0
2022-03-21 21:00:00,2,4,6,10,9,9,6,8,8,13,10,11,13,12,13,21,21,17,11,6,3,1,6,4,3,1,1,0,1,4,5,4,8,7,7,5,6,6,6,5,6,4,5,6,7,6,8,7,8,7,6,7,10,11,3,1,0
2022-03-21 22:00:00,1,3,0,6,7,8,11,7,10,9,8,6,5,5,6,10,7,5,4,3,1,0,2,4,2,1,0,2,2,0,2,5,6,7,6,6,5,6,8,9,7,10,6,9,13,7,13,6,10,11,9,8,10,6,2,1,0
2022-03-21 23:00:00,1,1,0,0,3,4,0,3,2,3,3,5,8,6,4,12,13,12,8,6,4,0,2,4,3,0,0,0,0,2,2,4,5,6,5,1,4,4,5,4,2,0,5,0,2,4,6,4,7,6,4,5,6,5,4,3,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,1,5,8,8,10,11,14,13,13,4,16,17,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,2,7,9,7,7,8,7,8,8,6,9,9,8,9,11,12,12,12,13,15,14,12,9,4,3,1,0,0,1,1,1,3,0,2,1,0,2,3,5,3,5,6,4,2,3,4,0,2,0,0,0,5,4,0,0,0
2022-03-22 06:00:00,2,3,5,4,6,5,5,6,5,8,4,6,5,5,4,5,6,8,8,9,10,11,12,12,5,3,2,1,1,1,1,1,4,4,4,5,5,7,4,7,8,7,8,7,7,8,6,7,6,4,3,3,1,3,3,2,0
2022-03-22 07:00:00,4,11,21,27,24,21,17,18,17,15,14,15,14,11,10,10,13,17,14,16,18,18,22,28,22,13,7,2,1,2,2,3,4,5,6,7,7,8,10,16,18,17,16,9,13,15,16,17,24,26,24,15,8,7,4,2,0
2022-03-22 08:00:00,3,14,29,32,28,30,32,33,32,30,29,32,28,20,16,18,17,20,20,25,24,21,25,31,19,13,9,5,1,4,7,10,19,20,15,9,11,16,23,22,24,22,20,18,23,22,27,26,34,39,37,28,13,10,7,3,0
2022-03-22 09:00:00,4,7,17,15,13,11,12,13,17,17,14,12,14,9,8,12,11,11,11,11,12,16,22,24,12,8,3,2,0,1,2,2,5,7,9,5,4,6,6,10,12,12,11,12,14,15,14,15,17,17,16,13,10,8,5,1,0
2022-03-22 10:00:00,3,5,8,12,12,11,12,8,10,9,9,10,6,9,10,11,12,12,10,11,12,10,12,14,12,6,3,1,1,2,1,4,10,10,12,6,12,10,8,9,9,7,8,9,8,8,7,4,5,6,4,6,5,4,3,2,0
2022-03-22 11:00:00,2,3,6,8,8,11,11,13,11,9,10,9,8,14,14,14,15,12,10,10,11,11,10,11,10,9,2,7,2,0,1,3,10,10,9,10,9,8,7,9,11,9,6,10,9,7,7,6,5,7,9,8,7,5,3,1,0
