Unnamed: 0,1_한성여객종점,2_하계역,3_하계우성아파트,4_하계극동아파트,5_월계보건지소,6_인덕대학,7_월계주공108동앞롯데캐슬루나아파트,8_월계2교.참누리아파트,9_광운초교앞,10_장위래미안아파트,11_꿈의숲아이파크아파트,12_장곡초교사거리,13_장곡초교,14_국민은행장위동지점,15_장위1동치안센터,16_장위1동주민센터,17_장위동고개,18_장위동입구,19_창문여고앞,20_숭곡초등학교입구,21_월곡뉴타운,22_길음뉴타운,23_미아리고개.미아리예술극장,24_돈암사거리.성신여대입구,25_삼선교.한성대학교,26_혜화동로터리.여운형활동터,27_명륜3가.성대입구,28_창경궁.서울대학교병원,29_창덕궁,30_안국역.종로경찰서.서울공예박물관,31_조계사,32_을지로입구.시청입구,33_서소문,34_충정로역2호선,35_아현역,36_웨딩타운,37_이대역,38_신촌아트레온,39_연세로.문학의거리,40_연세로.명물거리,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_성산2교,45_중동초등학교,46_성산2동주민센터,47_성산119안전센터,48_성산아파트,49_월드컵경기장북측,50_상암휴먼시아아파트,51_상암초등학교,52_월드컵파크2단지.에스플렉스센터,53_월드컵파크3단지.난지천공원,54_월드컵파크4단지후문.JTBC,55_상암DMC홍보관.YTN,56_상암초등학교,57_상암휴먼시아아파트,58_월드컵경기장북측,59_성산아파트,60_성산119안전센터,61_성산2동주민센터,62_중동초등학교,63_성산2교,64_연희104고지앞.구성산회관,65_서대문우체국,66_연세대학교앞,67_세브란스병원,68_신촌기차역,69_이대역,70_웨딩타운,71_아현역,72_종근당.충정로역,73_서소문,74_시청광장,75_우리은행종로지점,76_조계사,77_안국역.종로경찰서.인사동,78_창덕궁.우리소리박물관,79_창경궁.서울대학교병원,80_명륜동2가.성균관대입구,81_삼선교.한성대학교.조소앙활동터,82_돈암사거리.성신여대입구,83_미아리고개.미아리예술극장,84_길음뉴타운,85_월곡뉴타운,86_숭곡초교입구,87_창문여고,88_장위동고개,89_장위1동주민센터,90_장위1동치안센터,91_국민은행장위동지점,92_장곡초교,93_장곡초교사거리,94_꿈의숲아이파크아파트,95_장위래미안아파트,96_광운초교,97_월계2교,98_롯데캐슬루나아파트,99_인덕대앞,100_월계보건지소,101_하계시영아파트,102_하계장미아파트,103_하계미성아파트.을지병원,104_한성여객종점
2022-03-19 05:00:00,0,2,1,3,1,0,2,3,3,4,4,2,3,4,4,5,6,7,9,8,9,10,8,8,8,6,5,8,7,5,3,5,3,2,3,0,0,2,0,0,3,2,4,3,2,2,2,3,2,0,0,0,0,0,1,2,0,0,3,3,1,5,2,0,4,4,3,3,4,3,4,2,0,2,3,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,2,4,0,1,4,3,1,3,0,2,3,4,5,7,8,0,9,7,4,6,5,6,8,7,8,9,8,4,5,1,1,2,2,0,0,1,0,0,2,0,3,2,1,0,0,0,0,0,0,1,0,0,2,3,4,0,5,2,3,4,5,4,3,2,6,4,2,2,3,6,4,2,1,0,5,4,3,1,4,2,0,5,6,8,7,4,0,6,0,2,1,1,0,0,1,5,7,5,5,4,2,0
2022-03-19 07:00:00,0,2,4,4,3,1,5,7,7,8,9,8,9,12,9,17,18,19,18,12,11,10,10,9,8,5,6,7,6,6,5,4,3,2,2,0,1,3,0,0,1,0,2,1,2,1,0,0,0,0,0,0,0,1,1,1,2,0,3,3,5,6,3,6,5,3,3,4,4,5,2,5,6,5,7,5,3,3,5,5,5,5,6,5,2,6,7,5,8,7,4,3,2,0,1,1,1,5,9,8,4,1,0,0
2022-03-19 08:00:00,1,3,5,3,6,5,7,5,5,8,6,9,10,10,11,12,15,15,18,18,14,19,15,16,14,17,18,17,14,13,10,12,9,8,4,0,6,6,0,0,3,4,8,9,8,6,4,3,3,2,1,0,3,1,3,5,6,0,7,9,11,12,13,14,14,12,10,8,8,9,10,5,8,7,5,5,7,8,7,6,8,7,8,9,4,6,12,10,11,11,7,6,5,7,9,3,11,12,12,12,10,3,1,0
2022-03-19 09:00:00,1,2,7,8,9,7,11,10,9,11,13,14,17,21,30,32,36,37,37,37,31,25,21,17,19,18,20,18,13,16,8,7,5,4,3,2,4,0,0,0,1,2,5,0,3,2,4,0,4,3,2,0,0,1,3,2,4,2,3,5,7,6,9,8,9,8,8,6,5,5,6,7,8,6,3,7,7,5,5,5,6,8,7,9,9,10,14,13,13,11,6,11,10,8,6,0,0,14,13,10,12,7,0,0
2022-03-19 10:00:00,1,3,6,9,8,7,9,11,6,12,17,12,16,18,19,20,22,22,21,17,18,18,21,18,17,16,17,12,16,11,8,9,6,7,5,4,4,2,2,2,1,3,4,2,3,1,3,0,0,1,0,0,0,1,1,2,2,0,0,3,4,4,5,5,7,5,5,9,8,7,5,8,6,5,8,9,7,5,5,3,6,6,8,9,10,11,13,9,9,10,8,6,5,5,4,6,5,8,9,8,6,2,0,0
2022-03-19 11:00:00,0,3,8,11,10,10,9,5,12,16,17,18,18,20,22,25,29,25,28,27,24,23,24,17,14,13,16,24,17,10,10,10,12,12,3,13,13,10,0,0,12,6,4,3,2,4,5,0,3,2,1,0,0,0,2,2,4,0,6,11,11,7,8,10,7,6,6,7,8,5,5,6,6,5,6,7,6,7,8,9,8,6,0,11,12,10,12,10,9,9,9,8,6,5,5,6,7,9,10,9,8,4,2,0
2022-03-19 12:00:00,1,7,12,11,12,13,15,12,14,12,14,15,13,18,18,21,24,23,24,20,17,21,21,20,17,18,18,18,20,15,12,11,10,9,10,9,5,3,0,0,5,9,7,10,8,9,6,5,3,5,2,0,0,0,2,3,2,2,4,3,11,3,13,12,11,9,11,12,11,7,11,16,11,11,13,15,16,17,14,15,11,12,13,7,15,15,14,11,12,11,11,9,9,8,9,10,5,9,9,4,8,4,1,0
2022-03-19 13:00:00,1,7,11,12,12,12,11,12,9,15,19,20,27,26,26,30,31,33,32,27,26,23,20,16,16,11,13,12,13,12,8,12,12,9,10,10,12,7,0,0,8,9,10,8,9,8,6,5,6,2,1,0,1,1,2,2,4,0,4,5,7,6,9,7,9,10,4,6,10,9,9,10,11,9,14,14,13,14,12,10,12,11,9,13,13,9,11,9,8,8,7,6,6,5,6,8,7,11,14,14,8,5,2,0
2022-03-19 14:00:00,1,4,7,6,6,4,6,8,7,8,8,13,13,16,19,25,26,24,24,22,22,22,20,19,22,19,18,18,16,10,13,13,15,13,12,11,10,9,0,0,10,12,11,5,7,6,5,4,3,3,2,1,3,4,3,5,4,0,6,7,10,8,8,12,11,11,3,9,10,6,9,8,12,8,10,14,13,12,13,11,14,15,13,15,17,17,17,15,16,16,13,10,6,7,3,5,6,7,10,9,5,3,2,0
2022-03-19 15:00:00,1,8,9,8,11,10,9,8,10,13,14,12,16,17,19,21,22,23,24,23,27,23,20,10,21,22,12,12,14,10,9,9,7,11,11,11,11,7,0,0,5,5,8,10,8,7,5,3,4,5,1,0,0,0,3,3,4,2,2,3,9,10,9,10,12,8,12,15,12,9,10,9,8,9,6,11,12,13,14,10,17,17,18,17,17,19,16,17,18,16,18,17,16,13,12,5,5,10,8,5,4,3,1,0
2022-03-19 16:00:00,1,6,9,7,10,9,8,5,10,10,12,9,12,13,14,17,18,19,22,21,23,21,19,14,19,16,22,23,26,20,19,15,17,15,13,11,12,11,0,0,12,15,11,12,12,8,6,4,0,3,1,0,0,1,4,6,8,4,7,5,6,8,10,7,8,7,10,9,7,6,8,12,12,11,14,13,17,18,19,13,18,19,21,21,21,21,16,14,13,11,11,8,6,5,2,0,5,5,6,7,3,2,1,0
2022-03-19 17:00:00,1,8,15,13,6,10,6,5,4,6,7,6,9,11,13,13,16,16,17,17,18,21,18,16,15,12,14,13,15,11,14,10,11,8,12,11,10,7,0,0,7,8,9,9,10,11,5,5,4,3,1,0,2,1,4,0,3,2,0,2,7,4,8,10,8,6,6,9,10,9,11,11,12,11,10,16,15,16,14,17,16,20,21,23,27,28,20,17,10,16,12,11,12,10,9,6,9,11,10,9,8,4,2,0
2022-03-19 18:00:00,1,6,7,7,9,8,7,7,6,8,8,10,11,12,9,13,14,15,15,14,13,12,12,13,10,5,7,0,7,8,9,7,13,12,13,10,16,12,0,0,7,12,12,13,12,10,8,6,5,4,2,3,1,2,5,2,0,3,0,3,4,4,5,5,4,6,0,7,7,0,5,9,13,16,11,15,20,18,17,19,20,28,30,37,39,34,32,25,26,23,23,12,11,7,6,7,6,7,11,9,7,4,1,0
2022-03-19 19:00:00,0,5,8,9,9,7,5,4,6,7,5,9,8,10,9,9,10,9,9,7,6,6,7,4,5,8,7,10,9,14,7,9,6,4,1,4,3,5,0,0,5,4,7,8,3,6,3,4,0,2,2,1,0,0,1,7,2,4,6,5,9,0,9,9,7,6,5,7,6,5,8,9,4,8,9,9,13,13,14,15,18,29,25,28,30,31,29,26,28,26,24,19,17,14,13,14,13,5,8,6,4,2,0,0
2022-03-19 20:00:00,0,7,8,0,7,6,6,4,5,5,6,7,6,6,9,11,10,9,10,8,11,12,7,11,7,5,6,0,4,7,13,15,17,16,12,11,12,11,0,0,16,17,16,15,6,10,8,7,6,1,5,4,0,1,4,2,6,6,7,3,6,4,5,7,4,4,5,6,7,6,4,5,6,7,11,10,12,14,7,18,14,14,14,16,17,16,18,16,13,9,8,7,9,6,3,3,5,4,4,3,2,1,0,0
2022-03-19 21:00:00,0,4,8,7,7,6,7,4,0,7,3,3,6,4,3,4,5,0,5,6,4,3,3,3,2,1,4,3,1,5,6,6,0,4,7,5,4,4,0,0,8,6,10,7,4,6,4,0,1,1,2,2,0,0,1,3,2,2,2,5,4,0,5,6,4,6,4,7,11,9,8,8,6,10,12,16,20,21,23,25,25,32,30,32,22,25,20,16,14,11,11,9,8,6,6,7,7,7,6,6,5,4,2,0
2022-03-19 22:00:00,0,4,7,8,5,8,4,7,2,3,7,0,6,3,7,6,3,5,6,7,3,6,5,6,5,2,6,6,5,5,6,8,8,10,11,10,9,8,0,0,9,9,10,8,9,7,6,3,0,2,2,0,0,1,3,5,0,0,0,0,3,1,3,4,3,4,8,7,9,4,6,6,3,6,7,15,16,13,14,22,25,27,25,25,33,30,26,22,23,20,20,17,17,15,11,12,10,9,4,8,5,1,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,2,0,4,5,3,10,11,0,10,9,9,11,8,11,4,11,11,0,0,11,12,12,12,12,7,5,4,2,3,2,2,1,0,4,5,0,4,0,2,5,0,2,3,6,8,11,5,12,6,13,14,6,15,9,10,16,18,6,19,18,22,21,20,12,17,19,16,14,13,10,8,7,4,6,0,0,4,5,4,3,2,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,2,2,1,3,4,3,4,4,4,5,1,6,0,5,8,4,6,6,5,5,4,5,6,4,5,3,3,4,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,4,3,0,1,3,2,3,3,4,3,1,4,5,4,5,5,6,9,7,4,6,5,6,5,6,7,2,3,0,6,4,2,0,0,6,5,2,0,0,1,3,3,0,0,2,2,1,0,1,0,0,0,0,0,1,0,0,1,1,1,2,3,2,2,0,0,3,0,2,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,1,1,1,0,2,3,0,1,2,3,0,4,0,5,7,9,0,12,10,9,8,5,7,6,3,5,4,4,2,4,5,0,1,0,0,0,1,0,0,2,2,3,0,0,2,1,0,0,0,0,0,0,0,0,1,2,0,3,4,3,2,4,3,0,4,3,0,2,2,0,3,2,2,2,3,1,2,1,1,5,4,4,3,2,4,1,5,0,0,6,7,5,0,0,0,1,2,0,3,2,1,0,0
2022-03-20 07:00:00,2,0,4,6,5,5,4,5,0,0,5,3,4,5,6,9,10,9,8,7,4,5,6,10,8,7,8,7,2,6,4,3,2,2,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,3,0,0,1,2,0,1,1,2,0,3,3,4,6,5,6,6,0,0,0,0,1,5,2,3,4,3,2,4,0,3,3,0,2,3,4,4,0,4,0,3,2,0,0
2022-03-20 08:00:00,0,1,7,2,9,4,6,6,4,7,5,8,8,12,15,13,17,17,16,15,16,16,12,18,10,8,6,7,8,6,1,4,3,2,0,1,2,1,0,0,2,4,4,3,3,1,0,1,0,0,0,0,0,0,2,0,0,0,4,6,7,1,0,7,6,7,1,2,1,2,3,3,3,0,4,5,4,2,1,4,5,4,4,5,4,4,6,5,6,7,8,7,4,8,4,2,9,7,8,10,7,2,1,0
2022-03-20 09:00:00,0,2,6,8,5,9,7,2,7,8,9,12,16,20,19,12,19,17,23,19,17,14,18,17,15,18,20,22,21,13,12,10,4,3,1,0,0,1,0,0,4,2,5,2,4,1,4,2,2,0,0,2,1,0,3,7,0,0,3,13,11,8,13,10,10,0,9,9,7,8,7,8,9,6,5,6,5,3,4,3,2,3,5,5,6,11,6,12,13,12,4,0,6,5,14,4,4,15,12,13,12,7,1,0
2022-03-20 10:00:00,1,3,5,4,5,6,9,5,6,10,10,11,14,15,17,20,25,25,29,28,29,22,21,18,19,12,11,9,7,6,7,5,1,2,5,0,3,5,0,0,7,1,8,6,0,0,0,1,0,1,0,0,0,1,1,2,0,0,2,8,13,14,13,10,7,9,8,7,5,6,4,8,6,5,8,9,8,8,4,6,4,8,7,10,9,11,10,10,12,13,12,0,10,6,9,0,5,13,11,8,5,3,1,0
2022-03-20 11:00:00,0,2,6,8,7,9,12,11,9,13,15,14,17,19,23,26,28,26,26,26,23,22,24,19,19,16,19,18,17,15,14,8,6,5,5,0,5,3,0,0,3,3,5,0,0,5,4,6,5,3,2,1,0,0,2,4,0,3,6,9,14,2,7,13,11,11,11,7,8,6,9,8,4,4,5,5,5,7,2,6,5,9,10,10,7,8,5,6,7,4,7,7,4,6,5,3,5,7,8,8,7,1,0,0
2022-03-20 12:00:00,2,6,6,7,10,8,9,8,12,13,17,18,19,18,20,23,26,27,30,31,26,26,26,25,22,19,20,20,14,11,9,12,10,8,13,12,11,15,0,0,3,14,11,4,3,7,4,0,3,1,0,0,0,1,1,0,2,1,2,7,10,8,8,7,8,6,0,8,9,9,10,8,10,8,10,13,12,10,9,7,8,9,10,13,13,15,22,17,17,9,18,15,14,13,14,0,13,13,11,13,11,4,0,0
2022-03-20 13:00:00,1,3,7,5,8,8,10,12,11,12,14,15,18,24,28,30,35,34,36,36,36,31,25,25,17,19,19,19,18,11,10,11,9,9,9,7,8,5,0,0,5,3,6,5,2,4,4,3,2,2,0,0,1,0,3,2,4,4,6,9,10,11,14,10,11,10,11,15,13,11,11,9,8,12,12,13,12,14,10,13,17,16,15,12,9,16,8,11,10,4,8,6,7,7,6,7,3,8,7,3,4,2,1,0
2022-03-20 14:00:00,1,7,10,6,9,11,17,15,10,13,14,12,16,17,21,20,23,24,23,23,19,23,24,24,22,19,21,22,15,16,15,13,13,13,13,11,10,7,0,0,7,8,10,4,4,8,5,2,2,1,3,1,0,2,3,0,4,0,3,7,7,6,10,9,5,5,6,9,7,9,9,10,9,9,11,17,20,13,12,13,11,12,13,15,14,16,16,15,10,16,15,9,8,8,7,9,11,13,4,9,8,5,0,0
2022-03-20 15:00:00,0,6,13,6,12,13,11,10,5,10,11,12,12,10,14,15,17,19,20,19,15,19,20,16,13,19,16,20,19,15,14,16,16,14,9,7,12,9,0,0,12,13,14,13,12,13,10,8,4,5,2,1,1,0,1,6,3,2,4,7,9,11,13,4,12,5,10,11,10,9,10,6,6,11,14,17,21,22,23,25,23,22,14,14,13,11,15,14,10,8,12,8,13,9,4,12,13,14,6,10,8,2,0,0
2022-03-20 16:00:00,0,5,9,10,11,7,8,7,10,11,14,16,16,19,23,24,28,26,26,24,15,26,22,16,17,18,18,22,17,19,17,20,22,19,20,19,16,14,0,0,18,15,16,15,13,13,9,0,8,6,3,2,4,3,6,7,2,3,5,6,5,8,8,7,8,7,8,8,7,6,7,8,10,10,11,12,19,26,26,25,26,27,25,24,23,25,24,20,19,15,10,10,11,8,11,7,9,11,11,7,6,4,0,0
2022-03-20 17:00:00,2,8,12,11,13,11,11,10,0,14,12,13,13,15,15,16,17,15,17,15,19,18,16,15,14,15,14,14,12,14,15,16,15,15,12,10,8,10,0,0,7,8,9,8,7,6,4,3,0,1,2,2,1,2,1,3,4,3,3,6,5,7,6,6,5,4,6,7,9,0,9,7,9,10,10,14,19,19,22,25,21,23,18,23,24,26,24,22,16,18,12,15,15,8,14,9,9,9,4,12,11,8,1,0
2022-03-20 18:00:00,2,4,9,9,8,8,6,8,7,7,8,9,8,10,9,10,11,12,11,11,12,12,10,11,9,10,10,9,10,10,14,11,12,12,14,12,9,10,0,0,8,10,12,5,7,3,2,1,1,1,0,0,0,1,4,0,3,5,6,8,5,6,8,7,6,4,6,7,8,1,6,2,3,7,10,13,23,23,22,21,17,29,26,30,31,29,26,19,19,17,14,15,12,10,14,6,13,11,7,8,7,6,1,0
2022-03-20 19:00:00,0,5,12,6,9,6,5,4,0,2,3,1,3,3,6,6,7,0,9,8,9,5,3,2,3,7,8,4,7,12,7,10,10,9,9,6,8,6,0,0,10,14,10,10,11,8,7,7,3,3,1,0,0,0,4,6,3,0,7,3,4,2,3,2,3,0,6,7,7,0,8,0,4,9,8,8,12,13,9,14,15,22,21,23,23,24,25,24,23,21,18,15,14,11,1,0,10,1,9,7,2,1,0,0
2022-03-20 20:00:00,0,5,10,9,9,7,8,7,3,6,9,4,7,9,3,10,10,6,12,11,8,9,7,8,7,5,11,4,8,7,9,9,7,10,6,7,7,4,0,0,8,6,11,9,8,5,4,3,2,1,2,1,0,0,6,0,3,5,5,7,9,5,7,8,0,7,6,8,8,7,6,7,4,10,13,16,17,22,21,25,23,21,19,17,21,23,19,14,13,11,10,10,9,8,8,10,9,8,2,5,3,1,0,0
2022-03-20 21:00:00,0,5,7,4,8,9,8,8,7,8,8,10,6,9,8,4,6,7,6,2,9,8,8,7,6,5,7,4,0,5,7,8,10,9,10,11,11,11,0,0,10,8,12,3,11,9,5,3,3,0,2,2,0,1,3,2,0,0,2,0,4,2,1,2,3,3,5,4,4,3,5,4,3,8,12,15,13,14,14,16,16,23,24,24,17,18,19,16,14,10,9,8,7,6,5,6,6,5,7,6,5,1,0,0
2022-03-20 22:00:00,0,3,13,14,12,10,8,6,5,6,2,6,7,6,5,6,7,3,2,6,4,3,3,4,5,5,6,7,6,5,4,9,8,9,8,7,7,4,7,8,7,8,9,3,5,5,3,2,2,0,1,0,0,0,2,1,2,4,0,3,3,4,4,5,4,4,6,7,7,8,6,4,6,7,9,13,14,8,9,16,14,18,17,19,21,21,17,15,11,13,11,12,11,9,8,6,7,5,8,6,5,1,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,2,2,2,3,2,4,2,0,1,0,5,6,6,7,1,6,0,5,4,4,5,6,4,4,4,4,3,2,2,0,0,0,0,2,1,0,2,0,1,2,2,1,1,2,2,7,6,4,4,4,5,4,5,5,8,9,17,11,23,20,17,12,15,10,14,9,8,7,6,5,0,4,4,3,0,3,0,2,2,1,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,1,3,5,6,11,17,18,22,25,18,23,17,25,28,30,30,36,36,41,43,41,46,45,43,42,41,36,32,31,21,17,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,3,0,3,3,3,4,3,4,4,6,8,4,7,8,10,12,14,14,14,13,12,13,14,13,23,24,26,29,25,16,13,5,4,4,0,0,3,2,0,4,3,4,6,5,5,0,2,4,0,2,0,0,0,0,2,1,0,0,3,6,7,3,6,0,5,6,0,6,5,5,6,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,2,7,8,10,6,6,9,10,14,16,18,20,14,16,17,21,23,23,25,27,19,29,31,32,20,18,19,17,13,13,9,10,4,5,3,0,2,1,4,0,3,2,3,4,0,3,4,1,0,2,1,0,0,1,0,3,1,0,4,8,13,15,16,10,8,8,7,8,9,8,11,11,10,9,8,7,6,5,6,2,5,3,4,7,9,2,7,5,6,7,8,6,5,5,7,0,9,11,12,15,12,3,1,0
2022-03-21 07:00:00,3,9,15,18,19,18,21,25,28,29,24,26,30,31,32,35,39,37,43,39,40,51,47,47,46,50,50,50,31,30,27,23,14,13,10,5,10,6,7,0,11,10,9,10,6,5,6,0,3,0,1,0,0,2,5,6,7,6,9,15,18,23,24,22,20,17,16,19,19,18,18,17,12,10,11,10,13,10,5,6,8,13,22,31,34,33,13,11,10,13,12,11,12,11,11,12,14,21,26,26,22,8,2,0
2022-03-21 08:00:00,2,4,9,11,13,14,14,15,21,22,23,23,26,28,32,39,45,46,49,48,48,52,54,54,53,55,54,49,46,39,32,21,14,10,10,9,9,10,15,15,16,15,18,15,17,18,16,18,17,15,12,2,1,2,4,6,7,7,10,14,23,27,28,30,33,32,31,32,26,27,29,32,30,20,21,17,28,27,12,8,9,12,17,25,27,27,30,27,25,24,21,20,21,19,19,19,20,24,28,30,28,6,2,0
2022-03-21 09:00:00,1,5,17,19,7,8,9,10,9,15,17,17,19,21,28,29,31,30,33,32,32,31,31,32,33,30,30,31,30,24,19,18,8,8,6,7,5,9,9,4,8,7,9,10,2,6,6,9,4,8,4,1,0,0,2,4,1,0,5,5,7,8,10,9,10,10,9,8,10,9,8,9,10,8,8,8,9,8,7,8,7,7,9,10,15,11,15,13,13,12,11,10,9,7,9,7,8,12,12,15,14,5,1,0
2022-03-21 10:00:00,0,6,14,17,18,11,13,10,14,16,17,17,19,21,20,20,23,23,24,26,18,20,20,18,20,18,15,19,16,14,10,11,7,6,5,6,2,9,12,0,10,8,7,6,5,5,4,5,0,2,2,0,0,0,2,2,3,2,4,4,8,5,9,6,6,5,7,7,6,7,7,8,6,5,10,7,12,13,10,8,8,9,11,13,11,12,15,14,13,12,13,11,10,9,9,8,8,8,6,7,7,4,2,0
2022-03-21 11:00:00,1,5,6,5,5,6,7,6,6,8,9,11,14,14,16,17,19,22,23,24,24,22,22,22,22,22,18,19,17,11,10,8,8,6,8,7,7,7,6,5,6,7,7,6,2,3,5,0,4,0,3,2,0,1,2,3,2,2,3,5,7,5,3,5,5,5,6,4,7,10,4,9,8,7,8,8,8,6,12,10,8,10,11,10,13,13,14,11,10,7,9,8,7,9,0,10,8,7,6,6,5,2,0,0
2022-03-21 12:00:00,1,4,9,10,11,12,13,11,10,9,11,15,15,16,18,25,17,25,23,22,19,20,19,17,17,16,15,15,14,13,12,11,11,9,8,7,5,5,7,3,6,4,7,3,2,5,8,5,5,7,3,2,0,1,4,5,0,5,3,8,10,11,13,12,11,13,14,16,12,10,10,11,11,10,9,10,12,14,13,11,16,15,10,14,16,16,16,14,14,13,11,9,8,7,3,8,2,7,8,10,9,4,0,0
2022-03-21 13:00:00,1,7,24,27,25,10,12,10,11,14,13,15,14,14,16,16,20,20,19,16,17,17,14,15,16,16,17,18,17,14,14,13,13,12,11,10,9,10,10,6,11,12,10,11,10,6,5,4,1,0,4,2,1,2,5,3,7,0,8,9,6,0,5,9,5,4,6,5,6,4,4,6,5,7,7,9,13,12,12,12,13,13,15,16,15,14,15,14,13,13,12,8,10,9,11,13,15,9,14,13,11,4,0,0
2022-03-21 14:00:00,2,7,11,13,13,14,15,13,12,14,15,13,16,17,19,22,21,22,20,21,19,15,14,13,11,8,9,10,9,10,9,13,10,7,8,7,7,5,3,5,4,4,3,2,2,2,2,0,0,1,0,0,0,2,3,5,6,5,6,9,11,13,14,12,12,13,12,11,10,10,8,7,13,17,17,15,17,18,19,18,17,15,17,17,18,22,23,22,21,19,15,14,10,4,9,5,9,12,14,11,9,3,2,0
