Unnamed: 0,1_양천공영차고지,2_트럭터미널주유소앞,3_넓은들공원,4_대일관광고.푸른마을3단지,5_푸른마을1단지.이든채아파트,6_푸른마을2단지아파트,7_신월시영아파트.강월초등학교,8_강월초교사거리,9_신한은행신월동지점,10_신곡시장.금빛새마을금고,11_동방아파트.신월종합사회복지관,12_신정네거리.신정119안전센터,13_제일여성병원,14_양강중학교,15_까치산역2번출구,16_화곡역,17_화곡본동시장,18_한국폴리텍1.서울강서대학교,19_우장초등학교,20_강서구청.한국건강관리협회,21_강서구청사거리.서울디지털대학교,22_등촌중학교백석초등학교,23_등촌역.강서보건소,24_염창역.서울도시가스,25_안양천입구,26_양평동한솔아파트,27_양평한신아파트.선유도공원입구,28_당산초등학교앞,29_선유도역.롯데제과,30_당산역,31_당산역삼성래미안아파트,32_삼환아파트,33_신화병원,34_영등포시장,35_영등포시장로터리방면,36_신길역,37_신길역1호선,38_대윤병원,39_신길새마을금고,40_대방역,41_공군호텔,42_서울지방병무청,43_대방초등학교,44_서울공업고등학교,45_대림초등학교,46_신대방삼거리,47_보라매병원입구,48_롯데백화점관악점,49_패션문화의거리입구,50_신림사거리,51_서원동문화교앞,52_서림동주민센터.신화단지,53_삼성동시장,54_대학동고시촌입구,55_서울산업정보학교.삼성교,56_관악산입구.관악아트홀.중앙도서관,57_서울대학교,58_신림중.삼성고.관악아트홀.도서관,59_서울산업정보학교.삼성교,60_신성초등학교,61_영광메디컬센터,62_쑥고개입구,63_서원동문화교앞,64_신림역2번출구,65_패션문화의거리입구,66_보라매공원.보라매병원,67_보라매삼성아파트.모자원고개,68_신대방삼거리,69_대림초등학교,70_서울공업고등학교,71_강남중학교,72_서울지방병무청앞,73_공군호텔,74_대방역,75_신길새마을금고,76_신길역,77_영등포로터리,78_영등포시장입구,79_영등포시장,80_신화병원,81_당산푸르지오아파트,82_당산역삼성래미안아파트,83_당산역,84_선유도역.롯데제과,85_한신아파트.선유도역,86_영등포아리수정수센터,87_염창역.서울도시가스,88_등촌역.강서보건소,89_등촌중학교백석초등학교,90_강서구청사거리.서울디지털대학교,91_강서구청.한국건강관리협회,92_우장초등학교,93_한국폴리텍1.서울강서대학교,94_화곡본동시장,95_화곡역.현대주유소,96_까치산역4번출구,97_KT강서지사,98_양강중학교,99_신월2동우체국,100_신정네거리해누리분수광장,101_동방아파트,102_신곡시장.금빛새마을금고,103_신한은행신월동지점,104_강월초교사거리,105_신월시영아파트.강월초등학교,106_푸른마을2단지아파트,107_푸른마을1단지.이든채아파트,108_대일관광고.푸른마을3단지,109_넓은들공원,110_신정현대아파트,111_양천공영차고지
2022-03-13 22:00:00,0,0,0,0,2,3,0,4,5,8,0,4,7,5,5,7,6,4,3,3,2,0,0,3,4,3,0,5,7,7,12,15,14,15,16,15,14,12,9,12,10,9,7,10,10,9,8,6,6,21,20,17,16,4,1,0,2,0,5,6,1,0,7,5,8,9,7,6,9,9,9,8,11,6,10,9,5,8,9,11,10,10,11,8,12,10,15,19,19,18,18,15,14,14,15,14,12,5,6,8,5,5,7,6,5,2,0,0,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,15,14,13,11,9,8,7,8,7,5,4,4,2,7,13,10,3,1,0,0,1,0,1,1,2,2,2,5,9,7,7,8,8,2,6,4,3,7,3,4,0,3,6,5,7,9,7,7,6,7,8,8,6,9,13,11,9,7,9,6,6,3,5,6,2,1,3,2,2,0,1,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,1,2,3,5,7,8,9,10,11,7,12,14,14,17,17,9,18,18,18,20,0,11,10,17,14,11,10,8,9,8,0,7,0,7,9,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,0,0,0,0,2,1,3,4,6,7,6,7,7,8,7,7,8,8,7,6,0,7,5,6,3,0,8,7,6,5,2,4,6,2,8,7,6,5,3,9,8,0,7,6,5,6,4,10,9,6,0,7,4,0,2,1,0,0,6,13,18,20,15,15,18,17,17,17,16,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,0,1,2,4,8,11,12,13,15,17,8,3,7,12,11,12,11,16,14,10,12,10,10,6,7,6,7,7,6,11,6,7,7,7,3,5,8,9,8,6,7,6,5,7,6,7,6,6,8,5,6,5,4,1,2,1,0,2,6,10,17,17,9,10,12,13,15,10,11,10,11,13,14,16,16,12,9,6,8,10,7,6,3,2,1,2,1,0,2,4,7,8,4,4,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 07:00:00,0,1,2,3,7,13,19,20,21,22,24,23,25,27,27,28,32,31,32,36,37,23,25,22,15,16,21,16,15,13,20,21,21,20,22,19,19,18,19,20,21,26,25,17,16,17,21,19,8,9,10,9,8,6,2,1,1,2,9,20,37,60,55,19,22,23,22,22,21,20,24,25,27,27,28,32,28,26,22,22,21,17,11,8,6,8,10,13,14,13,15,18,23,18,25,28,15,12,8,10,8,9,8,5,7,6,5,4,2,3,0
2022-03-14 08:00:00,1,1,4,7,9,17,23,27,30,34,33,17,22,25,30,39,42,46,41,44,43,35,31,35,30,31,29,30,25,16,18,19,20,24,22,21,22,23,24,24,27,31,25,23,35,39,36,22,13,13,13,16,12,9,7,7,1,3,8,20,25,59,60,35,38,42,40,40,26,26,28,31,33,33,36,33,29,29,29,20,31,23,24,16,8,15,16,22,23,15,17,19,26,23,22,22,31,27,24,25,23,20,18,18,17,16,10,4,4,1,0
2022-03-14 09:00:00,1,0,1,2,4,9,12,16,17,19,21,16,17,19,22,19,22,22,18,19,17,17,21,15,16,20,20,14,9,8,9,13,13,16,16,16,17,16,16,15,14,18,19,22,29,29,25,17,15,13,12,12,9,8,2,1,0,2,6,13,19,30,36,17,18,20,18,17,16,16,20,19,19,18,19,20,18,17,14,15,15,13,12,9,9,7,9,16,16,17,17,19,16,15,16,10,10,9,9,10,9,5,5,3,1,0,1,0,0,0,0
2022-03-14 10:00:00,0,0,1,1,3,4,6,6,3,4,7,6,8,10,16,15,14,15,14,15,13,12,12,10,12,13,11,10,8,9,9,7,8,10,13,14,15,13,13,13,12,12,14,12,11,11,11,10,8,12,10,7,7,7,5,4,1,1,5,12,16,17,17,10,10,10,11,14,13,14,15,18,22,17,22,22,13,9,10,9,11,11,9,6,8,9,10,15,15,13,14,15,16,15,12,8,7,6,6,6,5,4,5,3,1,2,4,3,1,0,0
2022-03-14 11:00:00,0,0,0,1,5,9,10,0,10,14,15,14,16,14,17,17,21,20,16,12,9,10,12,11,12,14,13,9,10,10,13,14,12,8,7,7,6,7,8,6,8,8,5,12,13,14,11,15,14,13,10,9,7,2,2,2,1,3,5,8,12,14,19,6,6,10,6,14,14,16,18,19,22,18,21,22,20,19,18,16,15,13,15,9,8,9,6,9,8,8,9,12,15,14,13,10,11,8,5,5,3,6,5,3,4,1,2,1,0,0,0
2022-03-14 12:00:00,2,1,2,0,4,5,3,5,6,9,11,10,11,10,10,9,11,14,12,12,11,9,9,12,8,0,0,10,12,13,15,14,15,14,18,17,13,11,17,16,12,10,10,10,9,8,8,8,5,13,10,9,8,5,2,6,2,3,4,10,17,20,20,6,11,11,12,14,16,19,20,19,17,10,11,15,13,13,9,8,8,7,8,10,11,10,11,11,10,9,14,14,18,18,13,9,6,6,8,12,10,9,8,6,5,3,2,1,1,0,0
2022-03-14 13:00:00,2,0,2,1,5,6,6,7,9,10,10,7,7,9,17,16,15,16,15,12,13,10,9,9,0,7,7,12,13,11,13,11,12,13,14,11,12,9,12,13,14,15,8,9,12,10,9,7,6,11,8,7,5,3,2,6,6,0,3,10,18,23,19,10,6,7,10,8,10,10,13,14,15,14,15,13,13,14,8,9,7,6,8,9,10,3,11,13,14,14,12,13,13,14,14,9,9,7,8,8,6,5,4,2,0,0,0,0,0,0,0
2022-03-14 14:00:00,0,1,1,10,17,18,19,20,19,6,6,6,7,7,10,11,10,12,9,11,12,10,6,8,7,6,0,5,12,12,16,8,17,14,18,16,8,18,21,19,17,15,9,13,12,14,14,16,13,16,15,8,5,2,1,2,5,4,7,10,17,21,20,13,14,20,21,19,20,25,25,30,31,29,28,30,23,18,6,3,7,6,6,14,16,15,12,15,10,13,14,13,15,16,16,9,7,10,12,13,12,7,6,6,4,4,2,1,0,0,0
2022-03-14 15:00:00,2,0,0,6,9,10,12,4,14,15,17,16,17,18,16,13,14,14,11,15,14,9,10,8,9,8,0,8,9,9,13,13,12,13,21,15,18,20,21,21,20,16,14,26,29,27,29,32,31,17,15,14,8,3,2,2,4,9,12,13,16,12,13,7,12,14,14,14,12,16,21,22,22,20,17,18,13,17,15,15,15,13,13,19,18,16,15,17,16,16,22,21,22,18,15,16,11,9,11,8,10,6,5,2,3,1,0,1,1,0,0
2022-03-14 16:00:00,1,2,1,1,2,5,6,5,0,5,8,9,11,11,14,12,11,10,7,8,13,11,11,10,9,10,2,11,11,9,10,17,18,21,22,21,21,22,24,25,24,25,24,21,17,20,18,19,13,18,15,10,7,1,0,0,4,11,19,33,30,31,26,12,12,13,14,14,14,16,20,22,27,26,23,26,24,20,23,21,20,19,17,16,18,20,23,21,20,20,23,24,24,21,22,21,21,20,14,19,17,17,12,8,4,3,4,3,2,0,0
2022-03-14 17:00:00,2,1,3,3,10,11,13,15,13,17,18,15,17,16,20,18,18,14,13,14,17,17,11,11,13,12,0,11,13,13,13,14,18,20,26,25,24,22,24,22,23,26,24,19,21,25,26,27,31,49,40,38,28,11,3,2,5,6,9,11,11,17,22,12,16,17,18,15,14,21,18,15,17,17,15,19,14,13,13,13,17,14,19,20,27,19,19,20,21,25,28,27,28,24,26,20,19,16,16,16,16,12,14,11,14,4,3,2,1,0,0
2022-03-14 18:00:00,2,3,5,6,12,13,14,16,19,26,27,25,26,26,28,31,29,24,15,15,11,10,8,10,11,10,10,12,28,26,30,33,36,36,37,41,39,37,35,33,40,38,29,37,41,38,35,34,26,46,37,29,18,4,0,0,9,6,11,25,28,34,13,27,30,41,42,36,33,36,34,26,29,26,23,20,22,20,16,16,18,17,21,21,35,34,43,55,53,52,46,51,51,40,32,28,25,25,23,37,35,30,28,24,20,6,4,3,2,1,0
2022-03-14 19:00:00,1,0,1,0,2,3,2,3,7,9,10,8,8,10,18,23,21,18,14,10,9,8,7,5,4,0,4,9,12,13,16,14,15,16,21,20,21,22,22,21,27,26,25,23,29,27,26,24,18,30,29,14,10,3,1,0,7,2,7,14,23,25,22,14,18,19,20,19,18,19,18,37,32,30,25,27,23,19,17,19,15,9,14,16,20,18,29,33,30,30,26,26,24,24,19,19,17,19,9,33,32,23,18,15,12,6,3,2,0,0,0
2022-03-14 20:00:00,0,1,0,3,5,4,5,3,6,8,9,6,8,9,10,10,12,10,8,5,4,3,3,4,6,2,0,7,6,7,11,13,14,15,16,0,15,16,17,16,17,16,17,18,16,17,17,12,9,20,16,11,7,1,0,0,1,0,5,12,13,14,12,8,18,15,15,14,11,12,11,11,9,3,12,10,10,8,7,6,8,8,10,12,15,8,20,24,23,21,17,14,13,13,17,19,17,9,10,12,11,9,7,7,5,3,2,0,0,0,0
2022-03-14 21:00:00,1,0,2,0,5,4,0,3,6,5,7,6,8,9,13,13,12,9,7,7,7,6,7,4,3,3,0,3,6,10,15,13,12,11,16,14,12,16,17,20,18,12,11,12,17,21,19,15,13,20,17,13,7,1,0,0,2,4,6,7,7,7,8,7,15,12,10,10,10,13,15,12,14,13,12,15,15,14,14,10,15,10,16,17,15,14,17,19,21,20,18,17,15,13,17,14,14,13,12,15,15,12,12,11,9,4,3,4,3,0,0
2022-03-14 22:00:00,0,0,0,0,4,7,8,0,2,3,0,7,7,7,7,6,6,6,3,2,3,0,1,7,0,2,5,5,7,10,16,17,17,19,20,19,17,16,18,16,15,14,13,14,14,18,14,11,8,12,16,13,10,4,2,0,1,0,4,6,9,10,9,6,9,9,8,8,12,15,13,12,11,6,10,12,11,6,12,13,11,11,14,16,17,18,28,26,23,21,17,15,14,15,18,14,11,10,11,19,17,13,15,11,5,2,1,0,0,0,0
2022-03-14 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,0,20,19,17,17,18,6,18,13,3,12,10,8,9,6,5,0,1,0,0,2,3,2,6,7,8,4,7,8,10,12,11,11,6,2,7,12,9,11,3,3,0,10,9,10,9,10,11,7,6,9,8,7,8,8,10,9,9,10,9,9,7,5,9,7,4,3,1,1,2,0,1,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,1,0,2,0,3,4,3,5,8,9,4,10,12,13,14,14,15,17,16,17,16,15,17,22,0,9,8,20,20,17,18,15,14,13,9,9,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,0,0,0,0,1,4,5,6,6,7,7,9,12,8,9,12,11,11,9,7,6,7,8,5,0,7,5,3,6,5,1,4,4,4,3,3,4,4,4,3,4,10,9,9,8,7,8,7,4,6,5,4,3,2,0,0,2,10,20,29,31,14,17,19,18,17,14,14,0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,1,0,2,3,6,8,6,8,9,8,8,8,8,9,11,12,14,15,17,17,14,10,15,13,13,12,5,5,5,6,8,7,8,8,9,0,0,12,13,12,10,9,3,7,5,4,5,4,2,6,4,4,4,2,1,1,0,1,2,5,10,17,18,10,9,11,11,14,10,12,15,15,14,13,14,14,12,11,6,10,9,6,6,5,1,4,1,5,2,1,4,6,6,6,6,5,5,4,3,2,0,2,1,0,0,0,0,0,0,0,0
2022-03-15 07:00:00,1,0,4,5,9,13,15,18,22,25,27,24,25,27,28,30,35,32,29,37,35,28,27,22,13,21,19,15,12,13,17,19,22,27,28,18,23,21,25,14,22,18,16,17,23,22,21,15,9,17,18,18,12,9,4,2,1,2,12,30,41,58,62,57,31,35,35,24,25,20,24,21,21,21,21,22,19,17,16,18,30,15,13,8,8,6,9,9,10,9,15,20,24,20,21,20,21,21,8,9,8,6,9,5,7,4,3,1,0,0,0
2022-03-15 08:00:00,1,1,3,5,9,21,27,28,31,34,35,20,23,28,38,44,51,50,35,37,37,33,29,27,28,29,31,22,20,10,21,16,17,18,17,18,17,17,18,17,18,23,24,22,24,23,20,19,17,21,20,18,18,16,6,4,2,1,6,20,27,43,42,20,34,32,34,35,34,30,30,32,33,37,35,36,28,25,21,24,37,22,24,14,10,9,10,15,16,13,10,13,20,13,18,22,25,19,20,21,19,19,18,16,14,11,11,5,3,1,0
2022-03-15 09:00:00,1,1,2,2,5,7,8,12,14,14,21,17,16,18,21,21,23,25,17,15,23,21,19,17,19,18,21,17,12,11,18,18,19,18,18,17,2,15,18,10,18,19,20,19,20,27,18,15,12,14,13,12,11,8,7,4,2,4,5,10,23,34,36,10,13,15,13,12,14,14,19,18,20,21,26,27,22,20,15,14,22,13,14,11,8,9,10,14,14,15,13,14,17,16,13,14,14,16,5,12,11,8,7,5,4,4,1,1,0,1,0
2022-03-15 10:00:00,0,0,0,0,4,4,6,8,7,9,10,8,10,12,13,12,13,13,11,9,9,17,14,13,6,3,0,11,11,9,9,9,9,13,13,13,8,17,20,18,18,15,15,14,14,12,10,12,11,16,16,14,12,8,8,6,1,3,4,11,9,11,18,7,13,11,13,13,16,15,14,15,14,12,15,15,14,12,9,7,8,8,9,7,7,8,9,7,8,8,12,10,11,12,12,12,12,11,10,7,4,4,5,0,2,0,1,0,1,0,0
2022-03-15 11:00:00,0,0,1,2,3,6,5,7,7,10,13,9,10,10,13,14,15,13,18,18,17,13,14,12,11,9,0,15,16,10,10,8,10,9,11,12,0,8,14,13,12,18,13,12,10,11,11,11,11,12,11,13,10,6,5,1,2,3,6,9,15,23,22,9,10,11,10,11,10,12,13,15,15,13,12,14,14,12,11,10,13,10,8,7,7,5,7,10,10,9,10,13,16,14,16,12,12,9,8,8,7,6,3,5,4,2,0,0,0,0,0
2022-03-15 12:00:00,0,0,1,0,2,4,5,6,6,7,10,11,10,11,15,16,14,12,11,10,14,13,13,12,11,7,10,10,10,14,15,16,15,18,19,20,20,20,21,22,19,17,17,16,15,10,10,13,14,15,14,11,9,5,2,4,7,8,8,14,15,19,17,9,15,20,17,18,15,20,21,19,20,21,18,19,13,13,13,11,16,14,13,6,6,5,6,7,7,8,12,11,12,12,12,10,9,7,7,8,9,8,5,4,4,3,2,2,0,1,0
2022-03-15 13:00:00,0,0,0,1,2,5,4,4,8,6,8,7,10,12,23,12,10,11,12,11,10,11,8,7,9,7,7,9,9,10,15,13,12,8,10,10,7,8,11,10,11,10,11,10,12,12,10,10,6,14,13,10,9,5,3,5,4,5,9,13,15,14,15,11,13,13,13,17,18,22,22,16,24,22,16,15,14,12,12,10,11,7,8,11,13,12,5,12,11,7,15,15,16,17,16,15,14,13,11,11,8,10,10,9,8,3,3,0,2,0,0
2022-03-15 14:00:00,1,0,1,11,23,23,24,3,6,7,10,9,10,11,17,20,20,22,16,15,13,12,8,8,0,0,5,8,13,13,13,16,18,19,20,21,11,8,21,23,25,24,23,25,21,20,17,15,11,12,11,10,9,2,0,5,6,5,9,15,16,21,22,12,14,15,14,15,19,20,19,20,22,17,17,18,15,11,11,11,12,10,9,9,11,8,13,16,0,13,15,17,16,16,17,13,13,11,13,14,12,9,8,8,4,3,1,2,0,0,0
2022-03-15 15:00:00,0,1,0,3,5,7,10,9,23,25,22,21,23,22,22,21,19,15,8,18,18,8,12,9,1,8,7,10,9,12,13,13,14,15,16,14,13,17,20,20,18,17,12,26,28,24,26,22,18,23,20,15,11,3,2,10,12,11,14,23,24,25,27,23,22,22,21,18,22,26,26,20,23,20,19,23,20,19,21,18,16,10,12,22,21,17,21,27,27,25,26,28,29,17,16,14,11,14,10,13,12,10,9,5,5,3,3,3,1,2,0
2022-03-15 16:00:00,1,1,0,2,4,4,6,7,8,10,14,11,9,13,18,19,20,18,17,16,17,11,12,10,3,11,2,13,12,16,18,19,18,20,23,21,21,27,28,30,29,25,27,28,29,28,26,20,20,26,22,18,11,4,5,2,5,6,14,23,25,31,33,13,17,20,15,12,13,16,19,20,23,18,20,24,20,19,21,18,18,14,20,17,18,19,16,18,20,22,31,32,30,27,22,15,18,17,17,22,19,9,9,7,4,3,0,1,0,0,0
2022-03-15 17:00:00,0,0,2,4,6,7,9,7,8,9,10,8,15,19,23,28,22,21,15,15,13,12,12,13,11,7,12,10,12,12,14,19,22,21,28,21,28,29,31,25,28,26,22,25,26,23,20,16,16,31,29,23,14,8,3,2,8,8,9,16,20,20,17,13,20,21,21,21,21,23,23,23,23,20,21,24,24,29,25,23,21,17,21,20,23,20,27,27,26,27,25,25,23,21,23,21,22,20,18,20,21,15,13,11,10,7,5,4,2,1,0
2022-03-15 18:00:00,2,2,4,3,5,12,15,17,19,23,25,23,30,30,34,40,33,25,13,12,13,14,13,11,9,11,12,17,34,34,39,37,32,33,35,38,39,37,38,34,36,35,34,32,37,31,35,46,28,42,38,32,28,5,3,4,11,13,18,25,26,30,36,16,26,29,25,23,24,22,25,28,30,29,27,26,22,21,18,19,20,14,25,26,34,33,52,51,47,43,43,45,41,35,28,31,28,17,17,25,22,21,20,19,12,4,1,2,1,0,0
2022-03-15 19:00:00,0,1,1,0,2,4,5,6,4,10,10,9,9,10,15,24,24,17,13,14,15,12,11,12,11,12,0,10,16,12,14,11,21,26,29,28,19,31,32,34,32,29,26,20,21,35,31,22,18,31,30,23,18,3,0,0,3,3,6,7,9,11,10,12,23,18,15,15,15,18,18,19,16,15,18,21,24,21,19,13,14,15,21,22,25,24,35,34,30,30,28,27,21,20,21,21,20,16,14,31,29,20,17,14,10,4,3,3,1,0,0
2022-03-15 20:00:00,0,0,1,3,1,3,4,5,7,3,8,8,7,11,21,18,18,15,13,8,7,6,7,6,1,7,5,6,9,8,11,9,10,11,16,17,14,15,13,14,14,12,12,14,17,18,19,20,24,24,18,14,13,6,2,0,3,4,7,6,6,9,9,6,13,14,12,8,9,14,15,14,15,14,12,11,12,11,12,10,9,10,17,19,20,21,20,22,20,15,17,17,18,18,19,16,12,10,10,15,13,9,8,7,5,3,2,1,0,0,0
2022-03-15 21:00:00,0,0,1,2,2,0,3,5,3,4,6,2,10,11,15,11,12,11,6,6,4,1,5,4,6,0,3,7,9,11,13,13,15,17,19,18,17,17,19,15,17,16,15,17,19,16,15,13,9,19,17,13,6,2,0,0,3,0,3,11,12,12,13,8,14,13,13,9,10,11,11,11,7,8,9,8,7,9,7,9,9,7,11,12,13,15,21,20,20,19,19,19,16,14,22,18,18,16,15,20,18,11,11,9,6,4,2,1,0,0,0
2022-03-15 22:00:00,0,0,0,0,2,1,2,0,5,0,0,0,7,6,7,5,4,3,3,3,6,0,6,5,6,0,0,3,8,7,13,13,14,15,19,19,11,16,16,16,15,14,15,16,22,19,18,17,14,19,17,13,12,3,0,0,1,0,4,5,6,7,7,9,12,13,11,11,13,15,14,12,13,10,9,10,11,7,10,12,12,11,15,17,18,13,18,18,16,17,20,20,18,15,16,15,13,12,7,15,12,7,10,5,8,2,0,1,0,0,0
2022-03-15 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,13,14,0,0,15,13,12,11,0,12,17,20,16,11,8,20,15,8,6,2,0,0,2,0,0,3,2,3,2,6,10,9,7,8,5,6,5,3,7,6,8,7,5,1,5,6,9,7,11,12,10,10,11,9,8,9,11,11,10,7,7,6,11,9,2,8,6,4,0,2,1,0,0,0,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
