Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_모두의학교.금천문화예술정보학교,16_구로디지털단지역,17_동작상떼빌아파트,18_신대방경남아파트,19_태양의집.KT대방지사,20_신길주유소,21_신풍역.백악관웨딩문화원앞,22_신길힐스테이트클래시안아파트,23_우신초등학교,24_영등포공원.영등포문화원,25_영등포로터리,26_영등포시장입구,27_김안과병원,28_당산동진로아파트,29_현대아파트,30_영등포구청,31_당산삼성아파트,32_당산역,33_당산역,34_선유도역.롯데제과,35_한신아파트.선유도역,36_한신아파트.선유도역,37_선유도역.롯데제과,38_당산역,39_당산역,40_당산유원제일1차아파트,41_영등포구청,42_당산동진로아파트,43_김안과병원,44_영등포시장,45_영등포시장로터리방면,46_영등포공원.영등포문화원,47_대성병원,48_우신초등학교,49_사러가쇼핑센타,50_신길한화꿈에그린아파트,51_신풍역.백악관웨딩문화원앞,52_태양의집,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_모두의학교.금천문화예술정보학교,57_독산3동주민센터,58_독산동남문시장,59_독산동쌈지공원,60_독산동성당앞,61_독산동정훈단지,62_남부여성발전센터,63_현대시장.시흥4동주민센터,64_동산교회앞,65_시흥초등학교.금천구보훈회관,66_은행나무입구사거리,67_시흥동은행나무.은행나무시장,68_범일운수종점
2022-03-14 22:00:00,1,3,0,2,2,2,5,4,5,4,5,4,2,3,4,4,3,5,7,6,8,6,4,7,6,3,4,2,4,6,7,4,6,3,0,2,4,7,9,13,16,19,21,22,26,24,21,20,18,17,17,15,13,17,29,24,23,17,16,15,16,13,13,6,5,4,1,0
2022-03-14 23:00:00,0,0,2,3,0,0,0,0,5,6,1,0,2,0,3,7,0,6,5,0,7,6,3,2,4,5,3,4,5,6,2,3,3,2,0,3,6,4,6,5,12,13,8,14,14,14,14,12,12,11,13,13,16,15,25,22,19,20,18,14,11,9,11,9,8,7,4,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,5,8,5,10,11,14,21,22,23,24,26,23,30,30,26,30,30,32,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,4,3,4,6,7,9,14,20,27,26,29,32,36,37,40,20,19,18,18,16,36,30,30,35,30,25,21,19,16,14,9,7,6,1,0,2,1,2,4,5,6,8,11,12,5,0,0,11,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,5,9,9,12,13,15,18,20,25,27,29,33,35,37,31,17,15,15,16,17,14,16,18,17,12,10,11,9,8,9,11,7,6,3,0,2,3,3,5,5,6,7,7,4,8,8,7,9,10,11,9,8,7,6,10,7,6,5,5,0,4,3,2,2,2,1,1,0
2022-03-15 07:00:00,9,15,19,29,31,35,41,42,52,55,62,61,61,58,58,41,26,18,21,16,17,25,26,26,21,20,22,27,26,19,17,13,11,6,0,3,5,7,10,13,21,21,19,13,23,24,29,26,28,25,22,16,14,12,17,18,21,24,7,25,24,24,26,27,27,20,18,0
2022-03-15 08:00:00,7,13,18,21,21,26,28,34,35,45,51,57,60,64,60,27,26,25,29,25,25,26,27,29,28,27,23,27,29,22,21,17,23,9,1,5,8,9,13,10,14,14,12,12,15,18,13,17,22,29,31,25,20,18,19,17,15,14,10,13,11,10,8,9,5,4,3,0
2022-03-15 09:00:00,5,9,11,12,15,18,27,30,35,37,38,42,48,50,51,38,27,18,25,23,22,27,29,31,27,20,19,18,14,11,11,8,10,6,0,4,8,10,11,8,11,11,12,11,11,10,8,10,12,13,11,11,8,8,10,7,6,7,6,6,6,3,6,4,5,2,0,0
2022-03-15 10:00:00,5,9,13,10,12,15,19,18,20,20,22,26,28,28,28,19,15,17,16,16,18,19,21,22,17,15,14,15,11,9,6,7,5,2,1,4,8,8,6,9,13,11,12,14,14,13,12,10,9,10,12,12,13,12,16,16,13,14,12,11,10,10,7,6,5,3,1,0
2022-03-15 11:00:00,4,8,7,10,11,10,13,13,14,12,15,14,16,22,22,16,14,13,13,16,16,16,17,19,17,10,9,9,8,13,12,6,5,2,1,4,6,7,8,9,10,10,11,12,12,12,11,10,17,16,15,13,16,13,14,14,14,14,13,11,11,9,6,4,5,4,1,0
2022-03-15 12:00:00,3,6,6,9,10,11,17,18,19,21,23,24,24,27,27,13,12,13,15,11,13,15,16,14,13,12,11,10,9,9,7,8,5,3,0,2,6,7,11,12,15,17,20,22,23,22,12,20,22,19,18,16,17,17,19,16,17,13,14,13,11,7,10,9,8,5,2,0
2022-03-15 13:00:00,3,8,9,10,11,11,15,18,20,21,23,26,29,34,33,23,21,19,18,21,21,26,27,27,25,22,23,20,17,8,6,5,3,1,0,4,5,5,9,13,16,16,16,17,20,20,12,18,12,16,16,15,17,15,20,16,15,17,16,15,14,13,12,10,9,7,2,0
2022-03-15 14:00:00,2,5,6,7,3,10,12,14,16,17,9,12,18,16,22,17,15,13,13,16,19,19,15,19,12,12,18,16,12,12,11,5,5,1,0,2,10,12,8,15,19,19,22,23,21,18,16,16,15,15,13,11,12,12,25,26,25,21,19,17,14,12,8,7,3,7,4,0
2022-03-15 15:00:00,2,8,6,6,5,9,11,13,14,13,13,14,14,17,16,14,11,13,20,18,18,19,21,24,25,24,24,28,21,17,18,7,7,2,0,4,14,14,17,16,24,24,21,23,26,25,25,24,27,25,23,16,27,25,29,26,25,23,27,24,16,14,11,10,5,4,2,0
2022-03-15 16:00:00,14,18,19,20,13,21,24,20,18,20,20,23,23,25,25,23,17,20,18,18,18,18,18,15,15,13,12,15,12,13,13,8,8,4,0,3,6,7,10,12,23,26,31,33,30,31,28,30,28,27,30,24,32,34,38,33,30,29,25,23,19,15,17,13,11,10,5,0
2022-03-15 17:00:00,7,10,14,8,12,13,15,15,15,15,17,18,19,19,20,15,12,20,24,21,23,19,18,16,15,13,10,11,9,10,10,7,8,4,0,8,11,11,13,14,17,18,27,32,37,37,37,37,31,31,30,31,32,35,49,38,35,34,33,28,24,20,15,13,11,10,4,0
2022-03-15 18:00:00,4,8,11,13,7,9,13,13,12,13,16,16,15,20,21,27,25,23,22,22,25,21,22,20,18,16,14,14,14,14,14,8,14,7,1,13,21,22,22,20,38,40,38,39,41,40,38,32,30,30,27,25,24,26,46,46,43,41,36,32,25,22,18,18,15,11,2,0
2022-03-15 19:00:00,2,6,5,9,6,11,15,13,13,14,16,17,17,17,18,13,13,13,12,11,16,11,10,8,7,8,8,7,8,11,11,8,7,9,0,5,13,13,15,17,21,24,25,28,29,25,23,20,20,20,23,21,20,20,31,37,32,30,29,25,21,20,18,15,13,11,4,0
2022-03-15 20:00:00,3,5,2,6,1,4,8,7,6,8,11,12,11,12,13,15,15,15,16,19,17,10,8,7,9,7,8,9,10,8,8,6,9,3,0,4,6,6,10,9,11,18,18,21,24,23,19,16,14,13,12,12,12,14,30,21,20,18,17,14,12,9,9,6,6,4,2,0
2022-03-15 21:00:00,0,1,2,3,5,4,6,6,5,5,6,5,2,7,11,7,4,7,7,8,8,7,7,8,6,5,3,3,4,5,6,5,5,1,0,3,6,9,11,13,16,18,20,22,22,16,17,15,16,13,14,13,13,15,40,34,30,26,22,21,22,20,17,12,11,9,4,0
2022-03-15 22:00:00,1,5,4,3,3,0,2,3,2,0,4,0,3,3,4,8,9,10,12,8,9,7,7,5,8,6,2,5,6,7,5,4,4,2,0,3,6,8,13,11,14,17,19,21,20,20,18,17,15,13,15,15,15,16,40,37,34,30,25,13,20,16,11,6,5,4,2,0
2022-03-15 23:00:00,0,1,0,2,0,0,0,3,4,4,6,0,3,6,4,7,7,7,6,5,6,5,4,3,5,4,3,1,2,4,6,3,4,1,0,1,5,9,16,7,21,26,26,29,29,27,24,23,18,14,19,18,16,17,39,35,27,23,22,21,17,14,12,7,6,3,2,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,6,12,0,13,15,17,21,22,15,23,24,16,27,25,28,26,26,27,27,27,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,3,9,2,6,10,8,13,20,24,25,28,29,33,32,34,22,23,23,23,21,19,19,25,22,21,16,15,14,12,10,5,4,5,4,0,2,1,1,1,0,4,5,2,3,5,10,12,1,12,9,11,10,11,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,5,7,7,8,15,17,13,19,21,22,20,21,24,25,24,19,20,21,17,20,20,23,23,22,19,15,13,11,8,11,9,9,7,2,0,1,2,4,4,6,7,11,7,12,13,9,0,8,9,8,9,7,5,6,5,9,8,6,7,3,6,4,4,3,2,0,1,0
2022-03-16 07:00:00,9,14,15,22,26,30,39,45,56,59,63,67,59,67,65,43,15,15,19,18,19,23,25,25,22,21,17,19,21,16,14,13,13,6,0,4,5,6,8,12,17,16,14,9,17,18,18,23,25,24,22,23,21,15,18,16,15,16,17,21,27,29,29,29,26,19,18,0
2022-03-16 08:00:00,9,20,23,30,32,37,46,49,59,62,65,66,64,67,66,31,27,26,26,22,24,27,28,31,27,25,22,23,19,15,17,15,30,10,0,6,11,7,12,9,15,12,12,11,14,14,14,14,17,22,20,20,20,18,18,20,18,16,14,14,15,15,13,9,8,5,3,0
2022-03-16 09:00:00,5,9,10,12,14,14,20,23,27,29,32,34,40,46,51,25,24,22,21,22,18,22,26,27,26,23,21,22,19,15,16,11,15,6,1,6,10,11,12,10,9,9,9,10,11,9,10,14,20,19,14,17,17,14,12,11,12,8,11,10,9,8,4,2,0,2,2,0
2022-03-16 10:00:00,3,6,8,14,15,14,19,21,19,20,21,23,26,27,26,17,16,18,21,21,22,26,26,27,22,20,16,13,11,8,9,7,6,1,0,3,5,5,6,6,11,13,15,18,9,11,11,9,12,11,10,9,13,12,16,12,11,11,15,14,13,10,8,7,4,5,1,0
2022-03-16 11:00:00,5,7,9,4,10,9,11,18,23,11,24,25,27,27,29,15,14,14,13,14,14,15,16,18,15,12,9,9,8,7,5,3,3,2,1,3,5,4,11,11,14,12,14,16,17,15,14,14,13,13,10,10,13,12,14,14,8,15,14,11,12,6,7,8,9,3,1,0
2022-03-16 12:00:00,5,7,11,12,13,11,16,19,22,24,16,25,30,32,31,16,15,15,18,17,18,16,16,18,19,17,16,14,13,10,10,9,4,2,0,4,7,10,11,10,14,14,14,15,11,13,15,15,16,12,12,9,10,9,13,14,14,11,17,17,17,17,13,12,13,9,3,0
2022-03-16 13:00:00,6,7,9,13,5,14,17,16,20,21,23,24,25,29,34,22,20,14,16,16,15,18,17,19,14,15,12,12,8,6,7,4,3,2,1,4,6,8,8,8,10,12,12,16,20,21,22,22,21,17,19,16,16,15,16,15,13,11,13,16,15,12,9,8,5,3,2,0
2022-03-16 14:00:00,3,6,8,10,7,11,14,13,14,14,14,14,15,19,20,19,19,18,19,18,20,17,15,17,16,15,15,17,15,12,11,9,10,4,1,5,8,10,9,10,17,17,17,22,32,17,17,17,15,15,13,11,14,15,30,28,24,23,24,19,14,8,15,6,11,7,2,0
2022-03-16 15:00:00,5,8,7,9,10,9,13,14,17,19,18,16,20,16,18,13,13,11,12,14,13,16,17,18,16,18,8,10,10,7,6,7,3,1,0,3,6,9,7,9,18,19,19,20,21,30,29,25,23,24,22,19,18,17,30,31,29,20,20,28,26,22,14,10,9,8,1,0
2022-03-16 16:00:00,8,10,13,15,17,20,22,22,20,25,26,27,28,28,29,16,16,17,19,18,21,20,20,21,15,17,15,16,14,13,11,8,7,4,0,9,17,16,18,20,24,28,28,29,28,26,27,26,29,25,22,19,19,21,32,35,35,29,27,29,24,21,14,13,11,6,2,0
2022-03-16 17:00:00,5,8,4,7,9,11,18,17,15,16,10,18,19,18,15,18,16,20,27,24,21,22,22,25,22,19,16,15,8,10,9,7,7,3,1,11,12,13,17,19,22,26,31,33,35,33,34,35,28,27,29,28,33,32,53,44,41,36,31,28,25,17,14,14,10,6,3,0
2022-03-16 18:00:00,8,10,11,12,0,11,15,15,17,15,16,16,19,20,18,21,20,19,19,20,23,20,17,17,17,20,18,19,17,16,13,11,10,6,2,14,21,25,27,28,44,48,50,50,50,46,45,42,37,33,32,28,27,27,45,41,38,32,29,27,24,22,19,19,16,15,4,0
2022-03-16 19:00:00,0,3,6,8,2,9,11,12,11,9,13,14,13,12,13,14,13,14,11,14,17,16,13,10,12,11,16,18,17,16,13,7,5,2,0,6,14,12,13,11,16,19,21,24,27,25,25,21,21,22,26,24,26,26,40,37,35,35,30,25,23,20,14,13,9,12,5,0
2022-03-16 20:00:00,2,4,0,6,4,7,9,10,12,13,11,12,15,13,12,9,8,8,7,6,9,8,6,5,10,9,5,5,7,7,8,6,7,3,0,7,7,8,10,10,13,17,18,17,17,16,17,13,12,14,18,18,17,19,32,31,29,26,24,21,17,11,13,10,9,6,2,0
2022-03-16 21:00:00,1,4,3,4,5,2,6,5,7,9,6,5,6,10,6,8,6,6,7,8,9,6,5,4,4,5,4,4,2,6,6,3,5,1,0,3,5,6,10,8,12,13,14,16,20,19,19,16,16,13,13,13,13,12,42,34,28,22,20,17,13,12,10,9,4,7,2,0
2022-03-16 22:00:00,2,2,2,3,4,3,3,4,3,1,2,4,5,6,5,11,12,10,8,7,8,7,6,7,5,5,4,3,5,5,5,4,6,2,0,2,3,5,8,8,11,13,17,21,26,25,21,20,19,18,15,15,16,16,33,27,26,20,20,17,14,11,10,11,10,8,5,0
2022-03-16 23:00:00,0,0,1,4,0,0,0,4,6,6,5,0,0,4,6,6,5,4,4,3,5,5,4,5,1,5,4,3,2,4,3,3,3,2,0,2,3,4,11,9,16,18,18,20,21,17,16,14,11,9,8,7,11,12,35,34,25,23,19,15,13,9,7,4,4,3,1,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,5,10,11,13,14,17,24,25,29,29,30,31,32,31,31,24,24,25,26,26,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,5,6,4,7,8,9,13,19,22,25,25,29,33,32,29,19,16,17,15,18,17,18,27,28,22,19,19,18,16,13,11,8,6,2,0,2,2,2,2,3,5,4,5,0,6,11,10,3,9,7,5,6,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,4,9,10,17,21,23,23,28,34,39,38,37,38,41,28,14,10,11,12,11,12,16,18,19,18,15,11,8,9,10,10,5,7,2,0,1,2,4,4,4,6,9,10,6,12,7,6,6,8,7,5,8,5,6,8,7,7,5,5,4,4,4,2,1,3,0,2,0
2022-03-17 07:00:00,15,23,24,27,30,33,40,43,46,48,51,59,65,69,64,34,25,16,20,20,18,23,21,23,24,22,24,23,22,22,19,18,28,13,0,5,8,8,12,14,17,16,15,12,13,16,18,19,24,24,17,20,15,12,15,14,13,14,15,14,14,14,16,14,12,11,6,0
2022-03-17 08:00:00,12,18,20,28,30,34,37,41,47,49,54,57,61,64,60,39,37,33,34,32,34,35,37,34,32,29,27,30,27,21,26,20,30,11,1,5,10,12,18,13,14,13,12,17,18,18,8,22,22,19,21,19,16,15,17,17,16,12,5,16,13,13,12,11,4,8,5,0
2022-03-17 09:00:00,6,9,9,14,15,19,23,28,32,34,39,43,47,53,57,28,20,20,27,25,23,21,24,27,21,18,17,16,16,12,17,8,14,4,0,2,4,7,7,9,13,10,12,12,14,11,11,11,10,9,10,9,11,12,17,14,12,6,11,10,14,11,9,9,7,6,0,0
2022-03-17 10:00:00,4,8,9,11,12,8,17,19,19,20,19,22,23,27,28,16,15,14,14,13,22,17,20,21,20,18,11,11,10,9,6,8,6,4,1,2,3,3,5,6,11,12,12,9,12,9,11,10,14,13,11,9,15,14,14,13,12,8,8,8,7,6,6,5,5,5,1,0
2022-03-17 11:00:00,4,9,10,12,8,11,10,10,13,14,14,14,18,20,23,15,14,13,15,14,15,15,17,18,15,12,12,11,9,7,6,6,5,3,0,2,5,6,10,11,12,10,16,13,16,8,14,7,14,14,13,10,13,14,20,19,21,15,20,21,20,19,15,14,12,8,1,0
2022-03-17 12:00:00,3,9,12,15,9,14,14,14,19,23,12,26,27,29,28,15,14,15,16,17,12,10,14,15,13,11,10,10,9,7,6,3,3,2,0,1,2,4,9,9,9,10,10,16,14,17,13,15,10,15,10,10,15,14,16,14,13,12,13,12,8,8,10,9,6,5,1,0
2022-03-17 13:00:00,7,6,7,11,12,13,21,20,22,21,17,19,22,23,23,12,12,14,16,15,13,14,16,15,14,13,13,12,7,6,6,5,5,3,0,4,5,6,7,11,17,20,19,13,24,22,21,21,22,21,16,12,13,12,14,13,12,12,10,10,10,10,8,7,6,5,2,0
2022-03-17 14:00:00,4,12,9,13,14,15,18,17,20,21,20,19,20,20,25,15,14,10,13,13,13,15,19,17,12,10,10,10,8,8,8,5,7,2,2,6,8,12,11,10,18,21,18,19,17,18,20,17,15,17,16,12,15,12,25,21,19,19,18,17,16,14,15,14,11,5,2,0
2022-03-17 15:00:00,3,6,8,6,9,3,11,13,14,15,16,14,13,12,13,14,13,16,17,16,17,17,13,18,13,11,13,17,12,8,8,6,6,4,0,4,12,13,13,12,25,25,25,26,28,26,22,19,20,19,19,18,25,24,31,28,27,28,25,21,20,15,12,13,12,10,2,0
2022-03-17 16:00:00,17,18,13,19,22,22,27,27,26,25,23,23,22,23,21,17,15,18,12,17,16,17,16,16,12,10,12,12,13,13,10,7,6,3,1,4,7,12,15,15,17,18,24,27,34,30,26,26,22,23,24,26,24,27,33,30,29,26,23,24,27,24,17,11,9,10,4,0
2022-03-17 17:00:00,5,8,9,11,7,13,15,16,18,18,16,19,19,18,22,16,16,21,27,21,21,22,21,19,15,13,15,17,14,11,10,8,8,2,1,6,10,11,14,16,22,23,30,36,37,34,33,35,33,32,30,28,30,28,33,33,32,31,28,27,22,19,18,17,11,7,2,0
2022-03-17 18:00:00,3,5,7,13,14,17,26,25,25,25,27,31,27,20,21,24,24,25,26,24,25,23,21,17,16,18,19,20,18,12,13,8,12,9,1,17,27,29,29,32,39,41,48,52,53,51,49,42,32,30,31,29,28,32,43,32,32,31,27,29,32,29,22,16,14,10,5,0
2022-03-17 19:00:00,2,7,7,8,9,9,17,17,16,19,21,19,17,15,16,14,15,16,14,14,12,10,11,10,10,8,9,10,8,8,7,7,7,4,0,7,9,9,14,12,19,19,19,20,21,20,19,17,15,14,21,21,22,21,38,38,35,32,30,27,24,20,18,19,16,10,4,0
2022-03-17 20:00:00,2,3,4,6,4,7,8,4,8,9,10,9,10,9,10,12,11,13,11,10,11,11,9,8,6,6,4,5,5,5,6,5,4,2,0,4,5,9,10,8,14,16,19,21,21,19,18,16,12,14,13,13,14,16,32,30,27,26,19,20,16,12,8,7,6,5,2,0
2022-03-17 21:00:00,0,4,0,2,3,5,6,6,7,4,3,8,9,10,10,8,6,9,13,10,10,10,6,8,5,7,6,5,4,9,10,7,6,3,0,4,5,6,8,10,15,16,17,23,21,22,16,15,17,13,15,16,15,16,33,30,26,20,25,20,15,13,13,10,9,5,2,0
2022-03-17 22:00:00,2,3,2,4,3,3,5,3,6,7,6,1,6,1,2,7,8,9,10,5,9,7,3,6,5,4,5,4,4,5,8,4,6,2,0,2,5,6,7,9,14,16,18,19,25,17,22,20,17,20,19,18,20,22,35,34,31,30,25,24,22,15,13,11,10,7,1,0
2022-03-17 23:00:00,0,0,0,0,0,1,0,2,3,0,3,0,0,6,5,9,0,9,8,8,9,6,3,6,4,0,5,2,4,5,3,1,2,1,0,4,7,5,9,7,13,14,17,18,19,20,18,18,16,15,13,13,11,12,30,29,28,24,22,21,18,12,8,7,6,4,2,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,4,9,0,12,13,14,20,22,17,24,21,23,28,27,26,27,25,27,27,28,32,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,3,6,5,7,8,7,10,16,19,22,23,23,26,27,29,16,15,17,17,26,25,26,26,26,24,19,18,16,14,10,6,3,6,2,0,3,2,3,2,0,3,1,5,2,6,12,13,4,0,9,8,7,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,7,7,9,13,16,13,15,18,21,24,26,28,32,34,32,15,13,15,15,17,11,18,19,20,17,13,11,11,9,11,9,6,6,3,0,2,2,3,5,6,7,8,7,8,9,10,9,10,12,11,8,9,7,6,10,9,8,7,6,5,4,3,2,0,0,0,0,0
2022-03-18 07:00:00,10,16,18,23,29,39,50,54,61,40,42,45,47,54,53,30,24,23,18,18,20,21,23,26,22,20,22,24,26,22,23,20,21,7,0,3,5,6,7,10,11,12,9,10,12,13,16,18,30,30,23,15,12,11,10,11,11,11,12,13,13,14,12,11,13,10,9,0
2022-03-18 08:00:00,10,15,19,29,30,35,43,39,44,62,45,61,63,58,60,25,23,20,24,26,28,29,32,35,29,26,30,26,23,16,20,15,32,11,0,6,7,8,10,12,20,16,16,15,15,16,14,15,21,25,21,19,17,15,13,19,17,15,14,12,15,12,10,8,9,5,3,0
2022-03-18 09:00:00,7,13,11,20,23,24,27,31,38,40,40,41,44,49,58,26,20,20,22,20,19,21,22,23,18,16,15,16,17,16,13,7,10,4,1,4,6,7,9,7,10,13,11,11,12,9,12,14,19,19,13,12,10,9,17,19,15,15,13,8,10,9,5,5,4,2,2,0
2022-03-18 10:00:00,4,8,9,11,12,13,16,20,25,29,32,33,39,41,42,30,25,18,17,21,21,23,24,27,22,23,22,23,16,12,9,5,6,5,0,3,5,5,6,7,12,14,13,13,14,15,16,14,11,11,8,9,11,12,17,14,13,3,11,10,10,10,10,4,8,4,1,0
2022-03-18 11:00:00,3,7,5,8,9,10,14,15,20,22,23,23,25,27,27,13,12,12,13,14,15,15,16,18,14,9,11,10,10,9,8,6,6,4,0,4,6,6,6,5,12,10,9,10,11,15,17,10,15,18,17,17,16,14,14,15,13,12,12,8,13,9,6,5,4,3,1,0
2022-03-18 12:00:00,6,9,9,10,12,10,14,19,19,19,18,17,16,20,21,14,15,13,14,13,14,16,15,15,11,9,8,9,8,9,7,4,8,2,1,2,5,5,6,6,10,8,10,10,12,13,13,12,14,14,11,9,13,14,16,15,13,9,9,12,8,11,12,10,8,4,2,0
2022-03-18 13:00:00,3,8,9,12,14,15,15,16,14,12,16,13,13,21,20,14,12,13,13,15,17,18,14,17,14,11,13,12,10,7,7,6,6,2,0,3,6,7,11,10,11,11,14,13,17,19,13,16,13,9,14,9,13,13,25,20,18,17,14,13,10,7,8,7,6,3,1,0
