Unnamed: 0,1_복정역환승센터3번승강장,2_장지역.가든파이브,3_문정법조단지.건영아파트,4_문정로데오거리입구,5_가락시장.가락시장역,6_송파역,7_석촌역,8_석촌동한솔아파트앞,9_석촌고분역.올림픽병원,10_송파구민회관구의회,11_삼전역,12_잠실우성4차현대아파트,13_잠실근린공원.성현교회,14_아시아선수촌아파트,15_잠실종합운동장,16_삼성역,17_휘문중고등학교,18_영동농협풍림아이원아파트,19_도성초교사거리,20_역삼동개나리아파트,21_신한은행데이터센터,22_총지사,23_역삼초등학교,24_서초청소년도서관,25_서초동신동아아파트,26_창신교회앞.서리풀노리학교,27_서울교대정문앞,28_서울교대사거리,29_서초유스센터.서초아트자이,30_서초중학교,31_서울고등학교,32_방배동신동아아파트,33_지하철2호선방배역,34_대우효령아파트,35_종로교회,36_서울교통공사,37_사당역,38_이수역,39_총신대입구역.남성시장입구앞,40_경문고등학교,41_정금마을,42_이수교,43_동작역.국립현충원,44_흑석동한강현대아파트,45_비계,46_흑석역.명수대현대아파트,47_흑석동효사정앞,48_노들역앞,49_흑석동효사정앞,50_흑석역.명수대현대아파트,51_비계,52_흑석동한강현대아파트,53_동작역.국립현충원,54_갯마을앞,55_정금마을.방배경찰서,56_경문고교.배나무골앞,57_총신대입구역.남성시장입구앞,58_사당동우체국앞,59_방배노인종합복지관,60_방배동래미안타워.동덕여중고,61_대항병원.연세사랑병원,62_서울교통공사,63_종로교회앞,64_방배동대우효령아파트앞,65_방배역.백석예술대학교,66_신동아아파트앞,67_서울고등학교,68_서초중학교,69_서초아트자이아파트,70_서울교대사거리,71_서울교대정문앞,72_창신교회.서리풀노리학교,73_서초2동주민센터서이초등학교,74_서초청소년도서관,75_역삼초등학교,76_총지사,77_예림당아트홀.신한은행전산센터,78_역삼동개나리아파트,79_도성초교사거리,80_영동농협풍림아이원아파트,81_휘문중고등학교,82_삼성역,83_강남경찰서.강남운전면허시험장,84_잠실종합운동장,85_아시아선수촌아파트,86_아시아선수촌아파트삼거리.성현교회,87_잠실우성4차현대아파트,88_삼전역,89_송파구민회관구의회,90_석촌고분역.올림픽병원,91_석촌동한솔아파트,92_송파역,93_가락시장.가락시장역,94_문정로데오거리입구,95_문정법조단지.건영아파트,96_장지역.가든파이브,97_복정역환승주차장
2022-03-28 07:00:00,4,2,8,10,13,14,12,17,24,30,36,28,35,30,29,25,19,16,14,13,13,13,8,7,11,14,15,15,13,16,8,10,6,6,6,7,12,9,6,8,10,12,4,2,2,3,1,0,2,9,17,16,21,18,21,14,24,26,29,12,10,12,16,17,18,17,16,16,18,22,14,17,18,29,34,27,20,28,32,27,13,10,10,7,8,14,19,23,24,28,21,17,12,5,3,2,0
2022-03-28 08:00:00,4,12,14,15,14,17,22,31,25,27,32,40,51,44,39,36,29,29,30,29,25,23,21,21,18,20,14,13,11,13,13,12,12,9,10,8,19,20,33,31,18,17,11,6,9,7,2,3,6,14,17,16,21,19,19,17,18,17,19,17,16,13,17,16,19,21,21,19,23,26,28,27,25,29,36,32,27,26,23,19,16,14,11,20,19,23,28,31,42,47,47,37,31,15,7,2,0
2022-03-28 09:00:00,1,5,7,7,9,9,12,14,15,21,24,24,32,24,23,28,18,16,19,19,15,11,8,10,8,7,6,5,5,5,5,4,5,6,7,5,11,12,17,16,14,11,6,5,3,1,0,1,2,6,7,6,10,8,11,8,7,7,8,9,5,10,5,11,15,16,14,15,23,27,30,31,29,26,24,19,12,13,12,12,9,6,6,6,7,9,11,16,21,22,22,19,16,7,3,4,0
2022-03-28 10:00:00,0,2,7,2,7,8,10,9,10,9,8,8,8,7,8,9,8,9,8,9,9,10,9,8,3,11,11,8,5,7,9,8,6,8,8,10,9,9,9,2,9,8,8,7,6,1,0,2,0,3,3,2,3,3,2,4,7,8,8,9,7,6,8,6,7,8,7,8,12,12,11,13,10,11,13,9,9,9,7,7,9,6,6,5,3,5,6,7,10,12,12,9,9,7,3,0,0
2022-03-28 11:00:00,0,2,8,9,11,12,11,8,5,6,6,7,7,6,6,6,6,5,8,9,7,7,3,5,5,4,6,4,8,6,9,5,5,2,0,6,7,4,3,5,7,8,3,4,3,1,0,1,1,6,9,7,8,2,6,5,5,6,7,4,0,5,8,7,7,3,5,7,5,7,8,8,7,9,12,10,11,14,10,9,6,7,7,8,5,8,11,10,10,11,10,6,4,0,3,1,0
2022-03-28 12:00:00,0,3,6,2,8,6,7,6,7,6,8,7,6,6,8,7,7,7,6,8,9,9,8,7,7,8,8,9,10,11,9,9,9,5,8,7,6,6,5,5,7,8,4,3,2,2,1,1,3,3,5,6,5,6,7,6,7,7,7,6,2,4,8,7,7,9,11,9,10,9,11,11,11,12,11,10,9,6,6,6,4,5,3,4,3,6,8,11,12,9,11,5,3,2,4,1,0
2022-03-28 13:00:00,0,2,4,3,6,8,8,15,15,13,15,13,14,12,9,9,12,11,8,13,12,12,12,12,13,10,12,13,12,14,13,12,9,8,7,8,7,6,6,6,2,9,7,3,3,2,2,1,2,6,9,0,4,8,4,2,6,7,4,4,5,5,6,4,4,3,9,8,8,11,14,13,11,14,15,19,15,18,14,13,11,7,6,8,8,9,10,11,9,9,7,8,7,5,2,0,0
2022-03-28 14:00:00,0,3,8,9,14,14,15,17,13,12,11,8,6,7,8,8,23,22,23,15,14,10,11,10,12,11,10,10,9,9,10,10,12,11,10,9,12,12,16,15,12,12,11,9,6,2,1,0,1,2,5,0,6,5,9,8,12,10,7,8,8,8,9,10,12,13,6,7,10,9,12,17,16,13,16,20,19,15,14,14,15,13,21,20,20,19,19,20,19,16,15,12,8,6,4,1,0
2022-03-28 15:00:00,2,6,6,9,17,18,21,21,12,13,13,13,12,10,7,6,12,12,11,13,18,16,14,15,15,15,15,15,12,15,24,25,23,20,19,17,16,15,10,11,9,8,5,5,4,3,1,0,2,4,5,3,6,5,3,4,9,10,8,6,8,8,7,6,9,10,10,9,11,10,9,11,8,10,9,11,12,19,17,14,9,9,11,11,10,10,10,11,13,13,14,11,9,6,1,1,0
2022-03-28 16:00:00,2,9,7,11,11,40,41,35,33,29,16,11,10,8,10,9,11,15,16,19,23,24,22,17,20,21,22,23,19,13,26,30,34,27,32,33,31,25,18,16,12,12,13,11,7,4,3,2,4,8,10,0,12,13,14,14,12,11,10,17,8,18,19,19,19,18,23,21,23,22,22,18,15,16,19,19,21,29,25,24,18,17,18,16,17,21,25,22,19,15,13,17,10,8,4,0,0
2022-03-28 17:00:00,2,6,11,22,26,28,31,30,23,16,15,11,9,9,7,11,8,7,10,11,16,17,15,15,18,20,16,16,16,19,21,19,18,18,13,18,17,16,9,7,6,9,7,5,5,4,2,0,4,4,5,6,8,7,6,7,11,12,4,7,0,7,12,5,17,17,17,16,14,15,16,16,14,15,23,20,30,32,25,23,17,15,16,22,25,19,17,12,18,14,11,12,11,7,4,3,0
2022-03-28 18:00:00,3,10,13,34,38,45,46,46,37,29,19,12,15,13,13,23,21,18,19,17,24,28,25,21,22,19,23,23,21,31,44,42,22,21,21,20,18,16,12,12,11,13,8,5,4,2,1,3,4,8,8,9,13,12,16,13,13,13,12,13,12,15,17,15,16,13,14,12,14,18,20,22,21,18,19,21,38,39,39,41,44,42,40,43,38,33,32,25,25,27,28,24,23,18,9,3,0
2022-03-28 19:00:00,2,12,11,16,21,23,26,26,20,16,13,10,7,8,10,14,11,19,21,17,21,28,27,16,15,13,14,13,14,15,15,14,13,14,13,11,11,12,18,15,13,16,14,12,6,6,3,0,2,4,5,6,10,9,9,8,9,12,12,10,7,9,7,9,11,9,8,8,10,13,15,13,9,19,27,29,22,20,17,15,18,14,18,32,29,23,20,19,16,15,14,12,10,4,2,0,0
2022-03-28 20:00:00,1,5,9,12,12,10,13,16,15,11,8,5,6,5,6,9,9,11,11,11,12,12,11,10,9,9,11,11,10,12,12,11,14,11,10,10,12,10,9,8,9,8,4,3,3,2,1,1,2,5,6,6,12,5,10,7,7,4,0,4,0,2,2,3,5,3,2,3,5,7,6,3,5,9,11,12,13,15,15,14,12,11,10,13,13,12,6,10,12,9,7,6,3,4,2,1,0
2022-03-28 21:00:00,3,6,6,10,9,12,14,11,9,10,11,8,7,2,8,10,10,10,10,10,12,12,10,14,14,11,12,12,11,18,24,23,15,7,6,13,10,9,13,15,12,8,6,2,6,4,1,1,2,4,5,4,5,3,2,3,3,6,5,4,0,3,2,3,3,4,4,4,6,8,11,10,9,11,17,14,13,13,16,17,21,16,17,14,13,13,11,10,10,11,10,6,4,3,2,0,0
2022-03-28 22:00:00,0,3,5,9,14,17,19,15,14,11,6,5,5,2,3,5,8,17,21,16,20,20,15,17,18,16,15,18,16,15,23,12,19,17,16,12,14,13,12,10,7,10,9,8,5,2,1,1,2,2,0,0,3,2,1,1,5,7,8,6,5,8,7,0,8,7,9,9,9,12,13,12,8,13,19,18,19,20,19,18,24,21,21,25,23,21,19,16,16,15,8,11,9,8,7,1,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,7,8,9,11,10,9,9,9,10,9,8,3,10,8,0,4,7,7,10,7,4,7,6,5,2,1,2,0,0,4,1,0,3,0,0,0,9,10,8,6,7,7,6,5,6,5,5,4,4,5,7,4,3,8,14,15,15,11,10,10,8,7,8,9,9,8,6,7,7,4,4,3,2,1,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,2,3,4,5,11,8,8,11,11,12,15,14,17,16,12,13,0,11,11,8,0,6,9,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,2,2,2,0,3,4,12,15,17,13,10,9,10,8,7,3,3,0,4,3,4,5,5,4,5,4,4,7,6,7,7,6,5,4,4,5,5,1,0,4,0,0,3,1,0,1,0,3,2,0,0,0,0,5,0,7,7,0,0,6,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,4,3,2,6,4,6,8,9,6,7,9,9,6,8,7,6,7,6,6,5,6,5,4,5,2,4,3,2,2,3,0,2,3,3,4,2,2,5,1,6,5,1,0,2,1,0,1,1,5,7,9,9,7,8,10,6,4,5,6,0,4,5,6,8,7,8,10,9,10,10,10,7,7,5,4,5,4,1,5,5,4,3,2,3,5,7,9,8,12,4,6,3,2,1,0,0
2022-03-29 07:00:00,1,4,10,12,14,16,16,17,21,25,24,28,35,34,25,25,17,12,14,17,13,11,10,5,7,10,12,13,11,16,9,8,7,6,6,0,7,7,8,9,11,11,4,2,3,2,1,3,4,8,14,17,21,14,13,12,18,20,22,13,14,15,19,18,19,17,12,13,16,16,18,22,20,30,33,32,22,21,23,25,13,3,5,6,6,7,11,15,35,36,32,19,10,6,5,1,0
2022-03-29 08:00:00,4,10,12,13,17,20,25,30,30,29,36,42,57,47,36,44,27,29,30,34,27,19,22,23,21,21,17,13,11,12,10,11,11,11,9,8,10,15,22,11,17,14,6,8,6,2,0,3,5,9,15,16,17,14,19,16,17,17,20,17,15,17,18,17,25,29,26,21,31,37,37,40,35,46,42,35,25,26,25,19,16,10,8,18,18,23,31,34,40,49,51,42,36,16,8,3,0
2022-03-29 09:00:00,1,5,11,12,17,19,21,22,22,23,21,19,32,27,19,21,19,14,19,19,20,15,12,12,11,11,10,9,8,6,9,8,8,7,6,6,11,8,9,10,9,7,5,0,3,2,1,3,4,6,5,5,16,10,9,8,6,5,9,9,4,11,15,16,13,15,14,14,18,19,22,22,23,20,20,16,14,9,10,10,8,6,6,8,8,7,12,18,27,29,25,19,14,9,5,2,0
2022-03-29 10:00:00,0,1,3,4,5,3,7,7,8,7,9,8,9,8,8,8,8,7,6,8,7,8,5,4,4,3,5,5,6,6,7,8,7,6,5,5,7,5,4,3,4,6,3,0,1,0,0,1,0,2,5,1,4,7,6,6,4,5,7,3,4,3,5,7,6,5,5,10,9,6,7,8,13,16,14,14,12,10,9,9,6,7,5,4,6,7,7,9,9,11,11,7,8,6,2,1,0
2022-03-29 11:00:00,1,3,4,4,6,6,7,6,8,6,5,5,8,9,7,6,5,4,5,9,11,10,7,9,12,11,9,6,7,8,8,9,8,9,5,8,8,7,5,6,6,6,4,2,1,2,1,1,1,2,2,0,3,2,9,8,5,6,5,7,3,8,6,6,7,5,6,8,8,11,12,12,9,10,9,10,8,8,8,7,6,5,3,4,0,7,6,5,6,7,6,5,4,3,2,1,0
2022-03-29 12:00:00,2,7,5,6,7,12,14,15,12,11,11,10,11,6,11,5,6,6,6,7,7,10,8,5,6,6,8,7,6,7,7,6,8,0,5,3,5,5,5,4,4,6,4,1,4,2,1,1,1,3,4,0,5,4,5,5,12,13,11,9,8,0,5,6,6,7,5,6,11,14,14,15,14,12,12,12,13,15,12,6,5,3,4,6,6,5,7,9,8,9,4,6,2,2,1,0,0
2022-03-29 13:00:00,1,3,7,8,11,13,14,13,13,12,10,10,12,9,7,9,9,7,8,11,13,12,13,12,13,12,13,16,9,15,16,9,13,12,11,12,9,8,9,5,4,5,3,3,1,0,0,1,1,5,4,6,2,5,7,7,7,7,6,5,0,5,4,4,6,6,7,8,10,12,16,19,16,14,15,16,17,16,16,14,11,7,10,10,10,9,10,9,12,10,9,5,4,2,0,0,0
2022-03-29 14:00:00,1,6,8,9,9,11,13,13,10,10,11,9,10,7,7,8,7,9,10,13,15,14,15,14,15,14,15,15,15,16,15,14,12,8,13,11,8,7,8,5,7,6,4,4,3,3,2,0,3,3,4,0,4,5,6,5,11,8,8,7,6,9,10,8,11,11,12,10,8,9,10,9,10,9,10,5,11,8,8,10,10,8,9,12,13,10,13,14,15,12,15,13,8,7,4,1,0
2022-03-29 15:00:00,2,5,6,11,16,19,25,25,21,17,12,9,7,6,9,8,14,17,22,21,24,28,27,19,21,19,18,19,18,18,20,17,15,13,8,8,11,10,6,8,9,9,7,6,4,5,4,1,4,6,0,0,0,7,3,6,8,11,12,9,4,10,9,11,13,12,12,17,17,15,17,18,17,17,19,14,12,12,11,11,13,12,13,15,13,16,11,12,11,11,14,10,9,3,3,1,0
2022-03-29 16:00:00,2,8,11,9,11,26,27,22,17,14,10,9,7,8,19,19,12,10,13,15,17,17,16,13,14,15,13,16,11,15,33,38,37,36,29,31,30,23,13,11,11,14,9,7,6,4,3,1,2,4,3,1,10,8,11,7,11,10,10,10,12,11,10,12,13,12,31,32,33,34,33,29,22,25,26,25,25,28,26,11,14,13,11,20,22,19,17,18,16,14,13,13,9,8,2,2,0
2022-03-29 17:00:00,2,8,10,21,24,29,27,25,24,22,16,13,13,13,9,13,11,11,12,14,18,18,18,14,16,18,23,24,22,25,28,27,23,23,22,20,19,15,14,11,10,14,9,2,7,6,1,1,2,4,6,7,10,13,17,16,11,9,9,8,9,2,9,9,9,10,8,12,13,12,13,12,11,11,15,16,20,20,14,28,24,20,23,23,21,23,22,23,19,18,16,10,9,7,4,2,0
2022-03-29 18:00:00,2,11,17,33,38,40,38,40,29,25,19,14,17,16,12,18,20,21,23,21,26,30,31,22,22,21,22,23,21,36,38,36,22,21,19,18,17,15,14,15,14,15,13,8,6,4,4,2,2,10,9,11,19,17,15,15,20,20,16,13,12,11,12,12,12,11,17,14,14,19,20,22,23,20,20,21,26,27,24,26,29,29,30,33,30,30,27,29,29,29,26,22,19,17,9,3,0
2022-03-29 19:00:00,1,12,14,16,18,21,23,22,18,14,11,9,6,7,6,11,11,15,14,18,18,21,23,17,18,18,19,16,17,14,15,18,16,11,16,11,14,13,10,8,8,9,6,3,4,3,0,4,2,6,9,5,25,19,14,11,13,14,10,12,11,10,9,7,8,5,7,6,8,16,15,13,14,16,16,17,14,14,13,13,13,13,12,33,31,23,17,18,19,15,11,10,8,6,3,0,0
2022-03-29 20:00:00,1,11,16,17,20,22,21,18,15,12,8,7,6,4,4,7,6,6,7,8,10,11,9,12,10,9,8,10,9,11,14,11,12,11,8,9,9,11,9,9,10,9,7,5,4,3,3,1,1,4,5,0,6,7,3,2,7,5,6,7,0,3,0,0,7,6,4,5,8,8,9,9,8,11,12,10,12,12,11,15,14,11,13,16,17,12,11,9,9,8,6,7,6,2,3,1,0
2022-03-29 21:00:00,2,5,6,7,11,14,15,17,13,8,7,5,3,4,5,5,7,12,14,11,12,12,13,16,11,12,11,10,9,11,12,11,11,11,8,12,10,10,9,8,4,6,5,3,2,2,0,1,3,4,0,0,8,5,4,3,8,8,7,4,2,0,3,0,5,6,6,7,8,8,10,8,8,9,13,16,16,14,12,13,12,10,14,19,22,13,9,10,11,12,11,7,6,6,2,1,0
2022-03-29 22:00:00,0,3,5,8,14,14,16,18,16,12,10,7,7,4,6,8,10,11,17,16,18,19,18,20,21,22,23,21,19,18,18,17,17,15,12,11,12,15,15,14,12,11,10,6,5,3,0,1,1,3,0,0,6,4,3,3,6,10,9,8,0,4,6,2,7,5,8,12,14,13,13,8,8,14,16,15,12,12,19,24,32,28,29,31,30,29,30,27,24,17,17,11,9,6,2,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,5,6,6,10,13,13,12,11,10,9,8,6,7,9,8,7,6,10,10,11,8,8,7,11,10,3,2,0,2,0,1,1,0,4,2,0,2,4,5,4,4,0,3,2,1,3,4,2,2,4,4,3,4,3,7,10,11,10,7,10,11,12,9,10,14,13,10,10,11,10,8,7,6,5,2,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,3,4,2,5,7,4,9,9,11,16,17,15,15,5,11,12,2,10,9,7,0,5,9,4,0,7,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,2,0,4,5,6,3,8,3,7,8,10,12,10,10,8,7,8,9,6,6,4,10,6,3,3,6,5,3,3,4,4,2,0,3,7,5,6,3,7,5,4,2,0,1,0,2,3,6,8,0,5,6,6,5,5,8,7,6,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,2,4,2,1,3,4,4,5,4,5,7,9,10,9,9,8,7,7,6,6,4,5,3,3,1,2,1,2,0,2,2,2,1,2,0,1,3,1,6,5,5,8,4,0,2,1,0,1,2,3,4,6,0,5,6,7,6,7,7,3,0,4,1,8,7,6,8,10,10,12,7,11,9,11,7,11,9,8,7,8,7,4,3,3,5,6,8,12,15,16,15,10,7,5,2,0,0
2022-03-30 07:00:00,2,3,8,10,11,14,14,18,23,16,20,29,40,33,27,28,15,15,14,14,12,12,11,10,11,16,18,19,9,18,7,6,7,8,7,6,10,5,6,5,6,10,2,0,0,2,1,2,2,6,9,8,10,9,11,13,22,22,23,13,12,15,18,17,17,19,16,16,21,26,27,29,25,28,28,26,19,22,20,20,11,10,8,7,5,12,15,17,32,38,32,22,16,10,5,1,0
2022-03-30 08:00:00,2,8,14,13,16,19,24,24,25,30,36,38,50,43,43,46,39,39,38,35,25,24,27,28,29,26,17,14,13,12,13,12,11,12,11,11,17,15,22,20,15,20,8,5,9,8,5,1,3,5,11,9,17,12,10,10,11,15,18,20,19,22,23,23,24,28,29,30,37,38,37,39,38,46,45,42,32,34,28,18,16,12,10,12,12,15,21,35,50,62,55,44,33,14,6,4,0
2022-03-30 09:00:00,3,4,5,6,9,11,12,12,14,20,27,29,42,36,21,20,15,16,16,16,17,15,11,10,10,11,9,9,7,7,8,9,8,6,5,7,14,12,14,13,9,8,5,4,4,2,1,1,2,7,11,6,12,10,9,9,10,11,13,12,6,13,14,13,13,16,17,17,23,26,24,27,27,26,25,22,16,14,13,10,8,9,8,11,10,11,11,16,23,31,30,20,15,10,4,1,0
2022-03-30 10:00:00,2,4,4,4,10,14,16,13,11,7,10,10,12,13,13,12,10,10,9,8,8,8,6,5,5,6,6,5,3,6,4,4,4,5,4,5,8,6,8,5,5,5,4,3,1,1,0,4,4,5,6,4,3,6,7,2,7,4,7,10,9,8,10,7,8,9,9,12,12,12,10,11,12,17,13,11,8,9,7,9,8,5,6,4,5,7,7,8,13,17,17,14,10,6,4,2,0
2022-03-30 11:00:00,3,5,7,6,5,7,8,5,7,6,8,7,9,5,6,5,6,5,6,6,7,7,7,5,6,4,5,4,3,6,7,3,7,9,4,7,8,7,6,6,3,4,3,1,1,2,1,2,1,3,4,0,6,3,5,3,5,5,5,2,4,3,4,9,10,7,8,7,10,10,12,12,8,11,12,9,12,11,11,12,11,6,7,7,9,10,10,10,10,9,8,7,5,4,3,1,0
2022-03-30 12:00:00,1,5,6,9,9,10,8,9,7,11,7,6,5,5,5,6,8,6,5,6,6,8,10,10,11,7,8,9,10,12,13,10,10,10,9,8,11,4,6,4,5,7,5,4,3,0,1,1,2,2,4,3,5,4,4,6,10,9,8,4,1,4,6,3,8,8,8,8,9,11,10,9,10,10,13,12,8,8,8,6,5,5,5,4,2,5,4,8,13,14,10,6,5,4,2,0,0
2022-03-30 13:00:00,0,4,6,7,11,14,13,16,14,10,7,8,8,8,6,11,11,12,11,10,12,13,10,12,12,12,15,16,13,13,12,12,12,13,10,8,10,6,7,3,8,7,4,3,1,1,2,0,0,4,4,0,9,5,5,5,8,8,8,8,7,8,7,8,9,11,11,11,13,15,21,20,22,20,20,18,17,17,14,9,26,24,27,26,13,13,14,13,14,14,13,11,9,3,2,0,0
2022-03-30 14:00:00,1,3,7,15,15,14,14,14,14,12,9,9,11,8,7,12,9,9,10,11,15,12,12,12,11,12,10,9,8,12,11,12,13,9,12,6,11,8,7,5,6,7,5,4,4,2,0,1,0,4,1,0,5,5,4,1,9,11,9,7,8,4,9,8,7,8,8,8,9,11,12,11,15,14,15,12,15,13,9,13,24,9,7,9,10,9,10,11,9,10,10,6,6,5,3,0,0
2022-03-30 15:00:00,2,8,10,13,18,27,27,25,19,16,10,9,11,11,14,12,12,13,12,11,19,23,19,15,14,14,14,14,13,15,43,32,33,15,13,30,28,21,16,13,11,9,7,5,5,4,3,1,3,6,4,5,10,8,8,9,9,10,8,5,8,0,9,10,8,7,32,10,32,29,26,20,11,10,13,15,17,16,14,12,12,23,19,27,29,25,17,15,18,17,14,10,9,7,4,1,0
2022-03-30 16:00:00,1,5,11,15,17,20,19,21,16,13,12,11,14,10,7,8,7,9,9,11,16,17,14,14,17,19,14,20,16,23,44,41,33,34,33,30,25,18,15,15,14,12,11,10,4,2,3,2,4,6,5,4,8,10,8,10,11,12,13,13,10,12,11,11,13,17,17,18,17,20,22,18,17,14,17,17,15,19,18,13,13,11,13,11,10,10,10,12,14,20,17,13,11,8,5,4,0
2022-03-30 17:00:00,4,8,9,23,32,38,41,43,35,27,23,9,8,8,14,8,12,12,14,15,19,19,20,19,19,21,21,19,18,19,21,23,16,15,18,11,14,10,12,7,6,6,5,4,0,4,3,1,2,7,10,3,12,10,7,8,13,14,13,7,6,5,6,5,6,8,7,10,10,15,15,17,19,20,18,19,19,24,25,22,23,18,22,28,26,25,19,19,19,17,15,14,19,14,9,2,0
2022-03-30 18:00:00,2,11,15,44,53,48,44,40,32,28,20,16,17,18,13,15,19,15,23,24,34,31,26,28,27,27,25,30,29,29,30,31,27,20,21,23,17,15,13,11,4,11,10,9,5,3,4,3,2,8,9,7,14,15,16,18,22,21,15,14,4,13,16,15,15,13,16,18,18,23,25,27,24,23,24,27,34,35,33,36,39,39,38,34,32,36,31,30,29,26,25,17,14,13,7,2,0
2022-03-30 19:00:00,3,6,10,13,21,22,24,21,20,20,19,15,11,9,10,12,13,16,16,16,15,15,17,21,21,20,15,15,17,19,18,14,20,19,18,14,15,13,11,10,10,10,7,6,4,3,2,1,2,5,7,8,12,8,7,4,10,9,9,9,5,9,5,8,7,7,8,8,8,11,12,13,13,14,17,18,16,14,13,10,13,12,12,22,28,24,16,17,17,14,15,8,8,5,3,1,0
2022-03-30 20:00:00,0,6,5,9,9,14,17,19,17,10,11,8,5,7,6,8,6,8,12,13,13,16,13,13,11,12,10,11,12,9,10,9,10,9,6,8,9,7,9,9,8,9,6,5,4,3,2,0,2,3,4,0,5,3,4,2,3,3,1,2,3,3,0,2,2,4,3,4,5,6,7,7,8,7,7,13,14,14,12,12,11,8,8,13,12,8,10,10,12,12,10,7,6,3,2,0,0
