Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_종로4가.종묘,29_종로3가.탑골공원,30_종로2가,31_종로1가,32_광화문,33_서울역사박물관.경희궁앞,34_서대문역사거리,35_충정로역,36_아현초등학교,37_마포경찰서,38_아현동주민센터,39_공덕역,40_마포역,41_여의도환승센터,42_여의도공원,43_영등포역,44_남부지방법원등기국.구로세무서(에이스하이테크시티),45_문래동남성아파트,46_신도림역,47_신도림동.구로역,48_구일역.중앙유통상가,49_동양미래대학.구로성심병원,50_개봉역.영화아파트,51_경인중학교.개봉사거리,52_오류1동주민센터.오류문화센터,53_오류동역,54_오류지구대.신오류주유소,55_연세중앙교회,56_궁동청소년문화의집,57_우신고등학교,58_온수역,59_온수동종점,60_온수역,61_우신고등학교,62_궁동청소년문화의집.구로검사소,63_연세중앙교회,64_씨티월드,65_오류동역,66_오류1동주민센터.오류문화센터,67_경인중학교.개봉사거리,68_개봉역.한마을아파트,69_동양미래대학.구로성심병원,70_구일역.제일제당,71_신도림동.구로역,72_신도림역,73_문래동남성아파트,74_남부지방법원등기국.구로세무서(에이스하이테크시티),75_영등포역,76_전경련회관,77_여의도환승센터,78_파크원타워.LG트윈타워,79_마포역,80_공덕역,81_아현동주민센터,82_마포경찰서,83_아현초등학교,84_충정로역,85_서대문역사거리,86_서울역사박물관.경희궁앞,87_광화문,88_종로1가,89_종로2가,90_종로3가.탑골공원,91_종로4가.종묘,92_종로5가.광장시장,93_종로5가.효제초등학교,94_종로5가.효제동.김상옥의거터,95_방송통신대.이화장,96_혜화역.마로니에공원,97_혜화역.동성중고(장면총리가옥),98_삼선교.한성대학교.조소앙활동터,99_돈암사거리.성신여대입구,100_미아리고개.미아리예술극장,101_길음뉴타운,102_월곡뉴타운,103_미아사거리역,104_도봉세무서.성북시장,105_미아역.신일중고,106_수유시장.성신여대미아캠퍼스앞,107_수유역.강북구청,108_수유3동우체국,109_우이1교앞,110_쌍문역,111_도봉구민회관.도봉문화원(중),112_도봉보건소.북한산아이파크아파트,113_도봉소방서.방학남부역,114_신도봉시장.도봉구청.방학북부역,115_신도봉사거리,116_서울북부지방법원.검찰청.도봉역성황당,117_도봉한신아파트,118_도봉산역,119_도봉산역광역환승센터
2022-03-18 11:00:00,3,5,6,8,13,13,16,17,18,16,15,17,19,17,18,19,18,18,16,20,20,18,18,19,19,19,22,20,20,22,18,21,23,23,24,21,22,20,18,17,18,12,9,8,7,8,9,8,6,7,6,7,7,9,8,8,9,3,7,9,6,8,9,10,12,14,21,18,16,17,18,16,18,16,18,18,29,29,23,23,22,24,24,23,21,17,15,15,12,13,13,12,13,7,11,11,12,13,11,10,11,10,11,10,10,10,13,8,10,8,9,7,6,7,5,6,4,3,0
2022-03-18 12:00:00,0,6,9,13,13,15,20,18,17,13,15,14,16,18,19,24,24,23,20,21,19,18,18,17,19,21,19,18,15,16,17,16,16,25,27,26,26,24,23,21,18,16,16,14,13,13,12,12,10,11,11,13,14,12,9,11,11,2,6,13,11,8,9,18,16,17,19,18,20,15,18,15,9,19,22,18,28,23,21,19,22,23,22,23,19,18,15,16,14,19,16,16,15,14,16,16,15,17,18,19,21,20,19,17,16,14,18,17,14,16,16,15,15,10,9,4,4,2,0
2022-03-18 13:00:00,4,3,6,8,7,9,10,12,13,12,13,12,14,13,10,12,14,12,17,20,17,15,18,19,16,18,20,19,19,20,25,22,19,22,25,24,26,28,25,25,19,16,11,16,13,12,11,9,8,6,6,5,6,4,5,7,5,2,5,12,10,10,11,12,12,16,17,19,19,22,21,16,13,18,20,19,20,24,22,26,29,28,26,21,18,16,19,21,23,21,21,21,21,18,24,24,22,24,21,20,16,18,17,16,14,17,23,22,23,24,23,22,15,16,14,11,9,2,0
2022-03-18 14:00:00,3,4,5,9,7,11,11,12,8,11,12,11,13,14,21,23,15,22,22,21,20,19,24,24,28,31,30,28,25,23,21,22,22,25,30,29,31,30,29,31,29,27,20,20,19,15,13,16,15,14,12,9,9,6,7,6,8,3,4,5,8,9,10,11,13,15,14,17,17,19,23,21,20,23,27,26,36,21,21,20,23,22,21,19,18,18,18,25,27,28,26,24,29,27,26,23,25,27,24,23,23,22,22,20,17,16,18,19,20,19,14,11,10,8,8,6,4,1,0
2022-03-18 15:00:00,2,2,4,6,9,10,12,13,12,11,12,13,16,17,16,20,18,23,21,23,21,21,24,23,26,27,22,25,22,25,25,24,24,32,33,37,36,31,32,38,37,36,27,26,25,23,26,25,27,33,26,18,13,9,10,13,8,3,3,11,21,20,18,17,13,15,16,15,16,15,15,16,11,15,15,16,22,42,35,30,30,24,25,22,24,29,32,36,39,40,40,45,42,36,37,37,35,30,36,30,31,31,29,30,29,28,28,27,27,31,29,23,19,19,19,13,8,5,0
2022-03-18 16:00:00,3,11,15,15,20,20,23,21,22,18,16,15,16,16,16,15,15,17,18,16,16,17,19,21,23,24,26,23,24,26,30,32,33,34,38,35,33,31,32,36,33,30,26,25,23,27,23,25,26,27,29,20,21,20,19,17,13,4,4,6,7,8,9,14,12,14,12,15,17,16,20,24,24,25,25,23,29,32,23,22,24,28,25,19,23,26,27,34,34,34,34,37,35,36,33,30,33,34,36,37,31,30,28,26,23,24,26,24,22,29,33,34,20,18,20,14,12,5,0
2022-03-18 17:00:00,2,12,14,22,25,22,22,26,24,23,23,21,22,21,23,24,25,28,25,22,21,22,22,27,28,29,31,29,30,35,41,42,44,45,46,40,40,39,35,41,44,45,29,27,24,31,31,28,26,24,21,18,14,20,17,14,12,7,6,18,18,17,13,14,13,16,18,16,21,29,23,20,21,22,30,29,58,59,42,40,37,37,33,29,28,32,34,35,37,37,41,39,32,40,37,34,32,31,30,28,27,27,23,23,26,26,25,26,23,28,23,20,17,17,14,9,9,3,0
2022-03-18 18:00:00,4,13,11,14,14,19,27,17,22,24,23,24,19,19,21,20,16,16,20,18,15,14,15,14,18,19,20,21,20,20,25,34,39,43,46,41,39,37,37,46,55,54,37,37,35,42,42,32,39,29,26,20,17,16,15,16,15,5,5,23,22,20,21,18,19,24,25,34,39,43,36,23,24,27,40,44,62,66,54,50,50,54,53,51,41,45,41,44,41,45,46,45,44,43,40,42,46,46,46,41,36,33,33,36,34,38,28,28,26,43,36,33,24,20,17,13,8,5,0
2022-03-18 19:00:00,3,15,14,15,18,16,17,28,24,19,19,17,13,15,15,16,14,13,12,13,11,9,8,7,14,16,19,20,17,18,18,18,22,22,21,22,20,21,24,26,31,26,25,26,27,40,33,31,29,27,23,20,19,15,14,11,9,3,2,15,10,10,11,10,8,9,13,11,10,12,14,13,14,19,26,26,36,36,35,28,29,26,27,24,24,39,40,39,36,37,37,36,34,33,32,33,32,31,29,28,24,28,25,23,22,24,25,24,22,38,30,26,20,15,14,17,10,8,0
2022-03-18 20:00:00,5,4,5,6,7,8,8,9,9,7,8,7,9,8,7,9,9,7,9,6,6,8,6,6,7,3,9,8,9,12,12,18,23,24,22,21,22,22,26,26,26,24,24,20,27,24,25,22,19,16,15,12,17,18,11,9,9,3,4,17,14,11,5,5,4,6,8,6,10,5,10,10,11,10,13,8,18,30,25,22,21,19,18,18,18,19,21,22,28,30,29,31,32,18,27,26,24,24,24,23,23,25,20,18,16,17,21,19,15,17,16,11,10,9,6,7,5,2,0
2022-03-18 21:00:00,0,4,3,3,2,4,6,3,4,4,8,7,6,5,6,2,5,6,8,8,6,5,7,8,8,10,10,10,15,19,18,22,25,30,26,25,23,22,19,21,23,18,17,19,16,23,19,19,19,22,19,11,11,9,8,5,6,1,4,6,7,6,5,3,5,5,6,6,9,7,7,8,8,9,13,13,25,27,27,28,23,23,19,16,16,14,21,27,28,33,33,31,32,30,29,28,27,26,31,28,30,25,21,18,18,18,21,20,20,20,18,18,13,11,9,9,5,2,0
2022-03-18 22:00:00,1,6,11,11,12,11,17,16,15,12,12,10,9,10,11,8,8,8,5,7,6,5,6,8,13,0,16,16,18,20,24,23,30,29,29,20,24,25,26,27,33,18,28,25,23,27,28,27,29,26,26,23,22,21,17,15,10,5,1,3,0,2,13,8,7,6,5,4,5,4,8,10,9,10,15,15,22,25,26,29,26,22,23,20,19,17,22,27,30,29,30,30,29,29,28,26,29,27,25,21,23,22,18,16,16,21,15,20,13,18,14,11,9,9,8,6,2,2,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,13,16,17,18,19,17,15,14,10,15,16,17,16,16,18,14,25,24,23,23,18,17,14,12,10,11,7,9,3,1,7,7,5,4,13,12,10,7,3,8,8,7,7,0,9,15,11,18,7,16,18,18,17,13,13,13,15,18,22,22,28,28,30,20,27,29,29,33,27,27,22,21,22,21,20,19,17,21,17,15,17,14,11,9,7,6,4,3,2,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,1,2,3,1,1,3,6,5,9,10,13,11,8,12,13,13,14,8,15,16,0,15,16,14,0,0,12,0,11,11,0,11,11,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,1,3,7,6,8,10,7,10,11,10,12,12,0,13,14,13,16,12,17,13,11,18,17,12,9,13,14,11,10,8,7,7,10,11,12,12,11,9,10,9,8,6,3,2,4,3,0,3,1,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,1,5,7,5,3,5,9,11,14,13,8,6,8,9,10,7,9,10,11,11,13,12,13,15,7,14,11,13,10,9,7,8,6,6,6,7,10,9,10,15,6,14,13,3,11,9,6,9,6,7,5,4,1,5,5,7,6,0,2,6,9,10,6,10,11,11,8,11,13,11,12,11,10,7,12,12,11,0,8,8,8,1,0,7,6,0,0,0,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 07:00:00,1,2,5,7,7,13,19,5,10,9,13,13,14,16,7,10,16,14,13,12,12,14,14,14,13,12,11,14,13,11,12,11,9,8,8,7,9,11,12,13,10,8,7,5,6,7,7,6,9,3,8,4,4,5,4,4,3,2,1,2,4,7,6,9,10,15,21,24,13,26,24,17,6,12,14,10,11,10,7,9,10,10,12,11,11,10,12,11,10,6,4,3,8,6,0,0,5,5,4,3,3,2,4,3,3,3,4,3,2,3,3,3,2,0,1,0,0,0,0
2022-03-19 08:00:00,3,5,12,12,14,16,21,21,22,18,17,16,14,13,12,13,14,15,15,15,18,20,16,18,17,12,19,15,14,12,9,10,7,15,16,14,10,12,15,15,10,10,9,7,6,9,9,8,4,2,3,4,2,6,6,6,5,1,4,8,12,11,12,12,11,14,13,15,15,15,16,16,15,15,17,17,18,15,12,11,13,14,15,14,12,11,10,9,9,6,8,7,4,0,6,3,6,9,7,6,6,5,4,7,7,8,7,10,11,12,12,9,6,6,5,4,4,1,0
2022-03-19 09:00:00,1,7,10,12,15,16,19,24,24,18,21,22,25,22,22,26,30,32,27,26,27,25,28,27,28,22,26,24,20,19,17,14,11,13,14,17,16,16,18,19,17,3,7,6,2,6,3,4,5,1,6,4,8,7,8,5,6,4,3,6,11,13,14,15,19,18,19,21,20,18,22,20,17,19,19,18,21,18,19,18,20,19,21,18,17,8,14,13,12,11,10,8,10,7,8,8,7,7,9,10,12,10,11,13,12,15,17,16,12,10,17,16,8,5,8,7,5,1,0
2022-03-19 10:00:00,2,10,19,20,22,26,23,22,26,20,21,20,19,20,22,15,17,17,18,19,20,21,22,24,16,25,19,23,19,20,18,17,16,18,13,19,17,17,15,18,19,18,8,5,6,8,6,7,9,5,5,5,8,8,8,7,7,1,4,8,10,12,13,15,16,18,22,23,25,25,22,21,20,17,20,20,20,20,19,19,20,20,18,20,21,20,20,18,17,13,12,14,13,9,12,10,11,10,13,14,12,11,13,13,11,14,19,0,8,7,8,10,11,8,5,4,3,2,0
2022-03-19 11:00:00,2,6,8,12,13,23,23,24,23,21,24,23,20,22,22,26,25,22,22,21,24,24,23,20,17,19,20,18,16,19,18,17,15,20,19,18,18,19,17,20,21,20,9,10,11,17,16,15,8,8,7,9,6,11,11,10,8,3,6,11,12,15,15,14,16,19,19,13,20,26,23,19,17,16,22,18,20,19,15,14,16,18,18,19,20,19,15,14,14,16,16,14,13,11,13,12,11,12,16,18,19,18,17,18,16,16,18,18,16,19,18,15,13,14,16,16,6,1,0
2022-03-19 12:00:00,1,8,12,14,17,19,24,31,35,34,35,29,24,23,19,20,18,22,21,21,23,26,28,27,25,25,26,24,22,23,21,20,19,21,24,22,24,21,23,32,30,24,12,12,11,12,12,14,14,15,15,10,9,5,7,8,5,2,4,9,10,17,10,18,15,18,19,23,26,21,23,24,21,22,23,23,25,25,20,16,17,20,22,19,18,18,24,23,20,20,19,18,18,19,17,18,15,16,16,17,16,15,14,12,13,13,15,14,15,15,13,12,10,8,8,6,4,2,0
2022-03-19 13:00:00,1,7,12,18,18,21,23,15,21,17,18,17,18,18,20,21,23,21,20,21,21,21,22,26,22,26,27,24,26,24,24,21,20,24,25,27,27,28,26,31,21,20,13,10,8,12,10,11,11,8,14,9,7,7,5,4,5,1,4,9,9,11,13,19,22,23,25,28,30,36,35,33,34,33,36,37,31,31,30,30,31,34,36,31,31,28,25,23,25,23,23,26,21,19,17,15,20,19,17,14,16,15,18,20,20,20,19,21,15,16,12,10,8,6,7,5,5,0,0
2022-03-19 14:00:00,2,7,2,6,6,7,9,24,25,23,25,25,23,18,18,17,18,18,24,27,27,26,25,24,29,30,31,28,21,17,21,23,24,20,23,21,22,26,24,29,29,33,19,17,16,16,16,15,15,14,11,7,9,9,6,5,6,1,2,6,8,9,9,10,14,19,20,22,25,27,26,23,22,23,25,24,26,39,30,29,30,31,31,30,27,26,30,35,36,40,24,38,37,25,34,30,29,22,23,24,21,23,31,29,24,20,17,16,15,12,10,17,17,16,15,10,2,0,0
2022-03-19 15:00:00,3,7,8,11,13,14,17,24,30,27,28,26,25,24,22,21,19,20,21,23,21,21,21,22,26,27,27,24,29,27,32,31,32,39,38,37,36,35,35,39,27,25,21,22,21,24,22,15,12,11,10,10,9,8,7,8,6,6,7,18,17,15,17,17,14,15,17,19,25,28,30,23,22,23,34,36,51,51,23,20,22,27,27,25,24,28,30,30,29,28,27,26,25,23,25,32,30,30,31,32,35,29,31,27,25,27,30,32,30,30,29,31,21,16,14,11,7,5,0
2022-03-19 16:00:00,4,10,10,9,13,15,20,21,24,32,38,37,17,19,18,18,17,20,19,29,31,25,26,27,28,25,27,31,27,28,28,28,27,34,33,35,38,38,37,43,35,32,29,27,23,25,25,23,17,15,14,11,16,8,7,9,9,3,2,6,7,8,7,7,10,15,16,19,24,20,26,24,24,26,40,37,43,50,43,35,30,35,34,34,33,35,36,32,31,33,33,30,31,25,20,19,25,25,22,20,23,22,29,29,28,24,23,21,20,25,25,26,21,20,14,11,9,5,0
2022-03-19 17:00:00,1,10,14,17,21,24,27,36,37,26,25,36,26,21,18,25,22,21,23,18,21,25,26,27,28,30,29,27,24,25,23,24,25,29,32,31,29,27,28,30,32,30,23,21,22,26,24,23,24,19,16,12,10,14,15,15,7,3,3,8,9,9,11,13,16,17,18,23,19,22,23,21,23,23,26,31,39,46,40,38,38,36,37,36,35,37,33,33,32,32,36,37,34,33,39,27,40,35,29,29,27,26,25,21,18,14,17,13,12,15,12,11,9,9,10,8,6,2,0
2022-03-19 18:00:00,5,12,17,19,18,20,22,25,25,21,25,19,16,15,18,16,16,16,17,15,16,15,14,15,18,14,17,18,16,20,18,18,17,19,21,23,24,23,24,28,25,20,19,17,19,24,20,19,17,16,15,11,11,10,8,11,10,4,4,13,11,13,15,13,10,9,11,14,13,13,15,18,20,17,33,34,39,46,30,27,30,31,26,22,20,31,24,23,26,25,24,25,20,22,21,24,26,22,20,20,18,17,30,33,33,24,23,22,17,15,12,15,13,11,9,7,4,3,0
2022-03-19 19:00:00,1,5,6,5,4,7,10,23,28,31,32,26,20,18,17,15,14,14,14,12,13,10,9,10,12,12,7,11,8,9,10,20,21,17,21,16,23,22,21,25,22,15,22,22,19,23,23,22,21,18,15,14,12,11,7,1,6,3,2,9,10,7,5,4,3,7,7,11,11,4,15,13,14,15,20,23,23,26,25,21,20,16,15,19,13,18,19,24,25,25,24,25,27,23,29,24,25,24,21,20,18,22,19,21,20,19,12,13,11,23,16,13,13,14,12,9,4,1,0
2022-03-19 20:00:00,2,10,9,8,6,8,9,11,11,11,10,10,6,8,0,4,7,5,6,7,6,6,7,7,8,8,10,10,14,15,14,17,19,17,19,17,17,17,16,20,20,19,15,17,19,23,16,21,17,21,18,16,19,18,18,9,8,4,4,10,11,9,8,7,6,6,5,4,6,3,7,7,5,6,9,10,25,32,26,26,25,23,18,19,16,18,16,21,23,29,24,28,29,28,23,27,28,25,25,29,30,34,29,22,21,23,17,14,12,24,18,14,10,7,6,5,4,3,0
2022-03-19 21:00:00,7,1,8,6,5,7,6,6,5,8,5,9,9,7,9,9,7,10,8,8,7,8,7,8,8,9,10,7,12,13,14,17,13,14,14,16,15,15,16,22,24,23,26,25,24,31,32,30,28,25,24,19,17,17,15,13,11,3,2,6,6,5,14,13,11,8,8,6,6,0,7,11,10,12,18,16,19,22,19,16,19,18,20,15,14,17,20,22,24,24,20,21,20,20,21,19,29,34,30,28,24,20,23,20,18,16,14,10,10,10,9,7,7,9,7,4,2,1,0
2022-03-19 22:00:00,0,0,0,0,0,0,0,3,7,10,10,9,10,7,0,3,0,8,9,9,8,5,5,9,10,5,0,0,14,17,17,20,21,18,16,18,18,20,21,28,25,24,24,23,20,28,28,26,25,21,19,12,13,11,11,13,10,3,2,8,7,7,6,5,6,5,3,6,7,4,4,9,8,10,20,19,23,26,26,23,24,22,23,19,17,17,18,18,19,23,0,25,18,0,24,27,30,29,27,26,27,24,18,16,15,14,15,17,15,16,16,12,14,10,9,6,6,2,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,7,0,11,10,14,0,11,9,11,10,11,12,15,18,11,28,26,22,23,18,16,11,7,6,4,2,3,0,0,4,5,4,3,3,4,5,3,4,5,5,6,7,3,9,12,5,11,11,12,21,21,17,11,12,17,19,23,24,28,38,36,22,33,32,18,37,40,38,33,32,34,31,25,24,22,21,20,25,22,20,13,9,11,9,7,6,4,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,2,3,4,5,6,7,7,9,10,12,14,15,11,10,9,10,15,14,18,7,9,6,0,0,8,7,0,7,4,0,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,1,2,2,3,4,5,5,2,7,7,10,13,14,15,11,9,12,4,16,11,19,18,12,16,0,17,16,13,13,12,11,11,10,10,8,9,8,7,7,8,7,6,5,4,5,2,3,2,3,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,0,0,2,0,4,0,5,8,7,6,9,4,9,9,4,3,5,2,7,6,7,6,5,6,5,0,4,8,7,7,2,8,10,11,10,9,11,7,10,7,4,6,3,0,4,3,3,1,2,2,2,1,0,0,0,2,0,1,4,2,4,5,5,6,6,5,0,6,0,5,4,0,0,6,3,3,1,3,4,3,0,4,0,5,0,5,5,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,1,5,3,7,8,9,11,15,15,8,5,8,7,7,7,0,6,11,10,9,5,11,0,12,11,6,10,8,7,7,10,0,9,10,11,11,11,10,10,8,7,3,1,0,2,4,2,2,4,2,4,5,6,6,3,5,4,0,1,2,0,2,1,4,5,5,6,11,12,6,11,10,11,5,13,14,6,10,7,7,6,5,7,3,8,9,8,2,6,8,0,3,7,3,6,6,0,5,5,4,4,5,6,7,0,0,3,4,0,6,3,0,1,5,3,2,0,1,0
2022-03-20 08:00:00,1,10,3,11,8,10,11,12,13,13,14,15,13,14,16,15,16,16,15,16,22,21,15,16,16,16,16,15,12,12,11,8,6,8,9,9,11,11,9,11,9,10,7,8,0,6,7,6,5,4,5,6,7,8,8,0,8,2,2,3,7,9,10,14,17,19,17,18,21,20,21,17,9,16,18,17,15,12,10,11,13,7,14,12,9,7,7,8,5,0,0,9,10,0,9,0,10,7,4,8,9,10,11,9,0,6,9,5,11,12,12,11,11,8,10,8,6,3,0
2022-03-20 09:00:00,1,8,15,21,22,23,25,24,20,15,18,16,12,11,13,15,15,17,19,20,20,21,26,19,28,0,27,27,26,25,23,18,18,19,19,21,20,19,22,26,30,28,12,11,10,10,10,9,8,5,11,7,7,6,3,6,7,1,1,6,5,6,7,11,11,14,16,18,20,19,25,22,24,22,23,14,17,15,15,14,17,17,11,16,14,8,15,10,10,11,12,9,6,10,9,10,11,6,4,9,7,6,7,8,10,10,14,15,14,14,13,14,16,15,14,15,13,2,0
2022-03-20 10:00:00,2,6,12,15,16,11,15,16,16,16,17,14,20,22,21,20,20,21,20,25,25,28,30,27,28,29,29,28,24,20,20,19,17,17,17,21,21,22,24,26,16,16,10,9,7,7,7,5,6,6,7,6,4,7,4,4,4,2,3,13,17,13,13,14,17,17,21,24,27,32,28,25,24,24,27,25,24,22,21,22,21,19,18,17,18,16,12,15,12,7,11,10,8,0,5,4,7,11,10,7,5,6,7,6,6,5,10,5,6,5,11,6,4,3,3,0,7,4,0
2022-03-20 11:00:00,2,4,11,12,13,16,21,22,20,20,24,24,23,22,21,23,27,24,22,22,27,29,26,25,24,21,25,27,19,17,18,17,19,19,15,19,20,22,21,30,22,22,14,13,12,14,12,11,9,10,5,8,7,8,6,8,6,3,3,6,8,7,11,14,17,17,18,19,18,20,18,23,22,21,26,26,26,19,16,15,17,25,23,22,18,14,13,16,15,13,10,11,10,9,8,8,7,9,7,11,13,11,6,9,8,7,6,5,3,6,8,10,4,5,2,4,4,1,0
