Unnamed: 0,1_중계본동종점,2_노원우체국,3_중계본동주민센터,4_중계주공6단지상가,5_중계주공6단지,6_불암중학교,7_서라벌고등학교,8_동천학교,9_노원경찰서,10_하계1동주민센터,11_골마을근린공원,12_하계역,13_하계장미아파트,14_서울과학기술대입구,15_공릉역4번출구,16_공릉시장,17_태릉입구역7번출구.서울생활사박물관,18_주유소앞다운복지관,19_화랑대역1번출구,20_지하철6호선화랑대역,21_봉화산역3번출구,22_봉화초등학교,23_신내10단지아파트,24_신내9단지아파트.서울의료원,25_봉화산역2번출구,26_지하철6호선화랑대역,27_화랑대역2번출구,28_경춘선숲길.토끼굴앞,29_서울생활사박물관.농협앞,30_태릉입구역4번출구,31_공릉시장,32_공릉역1번출구,33_서울과학기술대입구,34_하계미성아파트,35_하계미성아파트.을지병원,36_한성여객종점,37_대진고등학교,38_서울온천,39_노원경찰서.혜성여고,40_동천학교,41_서라벌고등학교,42_불암중학교,43_대림벽산아파트,44_중계주공7단지,45_노원우체국,46_중계본동종점(가상)
2022-03-05 04:00:00,0,2,3,4,0,5,0,4,3,0,4,3,3,0,0,0,2,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,2,4,0,3,0,5,8,0,0,7,8,9,8,8,3,2,0,2,0,1,0,1,4,3,3,2,0,3,4,3,5,1,4,0,0,4,0,3,0,0,2,0,0,0
2022-03-05 06:00:00,0,3,4,5,0,3,0,0,8,0,9,2,0,0,3,0,1,2,0,1,0,0,3,5,1,0,0,0,2,2,0,1,2,0,4,0,0,1,3,2,1,0,0,0,0,0
2022-03-05 07:00:00,3,4,3,6,4,5,4,4,8,6,8,4,3,3,2,0,0,0,0,1,4,0,2,9,5,0,0,0,3,4,6,2,0,3,7,0,0,6,5,1,0,0,0,0,0,0
2022-03-05 08:00:00,1,4,6,7,8,7,0,0,9,9,6,5,4,6,5,4,2,2,0,1,1,2,3,4,3,0,0,4,3,3,5,4,5,4,8,6,5,7,4,3,2,0,1,0,0,0
2022-03-05 09:00:00,5,7,6,8,9,10,0,10,11,14,11,6,7,10,8,6,2,0,1,0,1,0,1,3,3,0,4,0,3,5,6,7,8,6,8,5,0,2,4,6,0,5,2,1,0,0
2022-03-05 10:00:00,2,1,2,5,7,8,0,5,9,11,0,6,5,2,6,4,3,0,0,1,3,0,2,3,2,0,4,3,4,5,5,3,5,6,8,9,6,10,10,8,8,5,5,3,0,0
2022-03-05 11:00:00,3,4,6,8,0,9,0,8,8,8,10,3,5,4,5,3,2,1,0,1,2,0,2,3,3,0,2,0,2,4,3,5,5,3,7,0,4,3,3,2,0,0,0,2,0,0
2022-03-05 12:00:00,1,3,4,5,6,7,0,8,10,13,12,6,7,6,9,8,7,5,0,4,3,3,3,3,6,0,7,0,6,7,9,9,0,8,11,10,7,9,7,8,0,6,6,3,3,0
2022-03-05 13:00:00,2,6,4,5,7,6,0,8,11,12,11,6,7,4,7,5,2,0,0,1,2,0,0,2,3,0,0,0,2,3,5,5,1,4,7,0,8,7,10,0,0,9,3,0,2,0
2022-03-05 14:00:00,0,2,3,3,5,4,0,0,5,7,8,6,4,0,3,5,3,0,2,5,1,0,4,7,8,10,9,8,10,13,11,7,7,6,6,6,5,4,5,5,0,3,1,1,0,0
2022-03-05 15:00:00,2,4,0,0,2,4,0,0,5,8,9,8,4,6,8,5,5,3,0,2,3,2,1,4,0,0,0,0,6,7,10,12,12,11,24,25,22,6,21,0,0,18,12,8,1,0
2022-03-05 16:00:00,1,4,14,16,10,17,0,4,12,0,16,8,7,10,9,2,9,0,4,8,4,4,2,5,6,0,7,1,5,8,9,10,13,2,5,4,1,0,0,0,0,0,0,0,0,0
2022-03-05 17:00:00,2,4,0,5,6,7,8,7,6,7,6,4,5,4,4,4,5,3,3,5,4,0,2,4,4,3,5,0,5,7,7,7,7,10,19,14,18,16,12,11,10,7,9,6,0,0
2022-03-05 18:00:00,1,2,3,4,6,0,0,7,9,10,11,5,6,7,9,7,6,2,0,0,5,3,3,2,3,4,5,3,4,5,6,6,5,7,13,0,9,12,9,8,0,8,7,4,0,0
2022-03-05 19:00:00,2,0,1,0,3,0,0,0,2,3,4,3,0,0,6,5,5,3,3,0,4,2,0,1,3,0,6,0,3,0,6,5,4,4,15,14,12,0,10,0,0,0,7,1,0,0
2022-03-05 20:00:00,0,0,1,3,5,1,0,2,0,3,0,3,4,0,4,3,1,0,0,0,3,0,1,1,2,0,3,0,2,2,5,1,3,3,4,0,0,5,2,4,3,1,0,2,0,0
2022-03-05 21:00:00,0,0,0,0,0,0,0,1,0,0,4,4,6,4,7,9,10,7,0,6,7,5,3,4,3,0,4,2,0,3,1,4,2,4,11,0,0,8,8,10,9,8,4,1,0,0
2022-03-05 22:00:00,0,1,0,2,3,2,0,4,5,6,0,3,0,4,3,2,3,3,1,1,3,2,1,2,0,0,2,0,3,4,4,4,3,6,14,11,13,12,12,12,0,9,5,4,0,0
2022-03-05 23:00:00,0,0,0,1,0,0,0,0,0,0,1,2,3,0,0,0,2,0,0,0,1,0,0,0,0,0,2,3,0,5,0,0,4,0,13,12,0,11,0,0,0,0,9,3,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,0,1,2,1,2,0,2,4,0,5,3,0,0,1,1,0,0,1,0,0,0,1,2,0,0,3,0,0,3,2,3,4,2,3,0,2,0,3,0,0,2,0,1,0,0
2022-03-06 06:00:00,0,2,1,3,0,0,0,2,3,3,4,1,0,0,1,0,0,0,0,2,1,0,1,2,1,0,1,0,0,0,0,0,1,0,3,0,0,0,1,2,0,0,0,0,0,0
2022-03-06 07:00:00,1,3,0,2,4,3,0,4,5,6,6,2,1,0,0,4,2,0,1,0,1,1,0,5,4,0,0,1,0,6,4,3,0,1,5,4,2,0,0,0,0,0,3,1,0,0
2022-03-06 08:00:00,0,2,3,5,6,5,0,4,9,6,5,3,4,5,6,4,3,0,0,2,1,0,3,5,5,4,0,0,3,4,4,3,4,5,6,5,4,0,0,3,0,2,1,0,0,0
2022-03-06 09:00:00,0,2,7,3,3,0,0,6,6,8,7,4,0,3,3,3,4,3,2,2,1,0,1,3,2,0,3,0,4,6,7,6,0,5,5,0,0,6,0,4,0,1,3,0,0,0
2022-03-06 10:00:00,0,4,8,0,10,11,0,10,0,11,15,4,4,5,4,5,3,3,2,0,3,0,1,3,4,0,0,0,3,3,5,4,6,0,8,5,6,0,0,7,0,3,3,4,0,0
2022-03-06 11:00:00,1,5,6,7,4,0,0,8,9,6,11,5,4,5,4,4,2,4,2,1,0,1,1,1,2,3,2,0,0,0,2,3,3,4,5,0,0,6,6,2,5,0,4,0,0,0
2022-03-06 12:00:00,1,0,0,3,0,2,0,4,7,0,7,3,4,4,3,4,3,0,2,0,0,0,1,7,7,6,5,0,0,5,7,7,6,4,13,12,10,8,7,2,5,0,2,2,0,0
2022-03-06 13:00:00,0,4,8,5,7,7,0,8,9,11,8,8,7,7,4,4,5,7,0,2,1,2,5,8,9,0,0,8,9,10,7,7,9,0,8,0,4,8,9,0,0,6,4,3,0,0
2022-03-06 14:00:00,1,2,4,6,8,9,0,7,10,8,11,4,2,6,4,5,5,0,6,6,2,0,1,2,2,3,4,0,3,6,5,6,7,10,12,8,11,10,11,0,11,11,4,2,0,0
2022-03-06 15:00:00,0,0,2,4,0,0,5,6,1,0,0,2,2,3,3,7,4,0,1,4,5,0,2,4,3,0,4,0,3,3,6,5,6,4,18,18,16,15,12,10,0,7,6,3,1,0
2022-03-06 16:00:00,0,3,0,0,0,0,0,0,0,0,0,1,0,2,3,4,3,3,1,0,3,0,1,2,0,0,1,0,2,3,3,2,1,2,8,5,2,3,9,2,7,0,0,0,0,0
2022-03-06 17:00:00,0,3,0,0,1,2,1,2,1,0,4,4,3,5,5,7,4,3,0,1,0,2,1,3,4,3,5,0,2,6,9,6,6,5,8,9,0,3,0,0,0,8,4,0,0,0
2022-03-06 18:00:00,1,2,2,3,4,0,0,0,5,6,0,4,3,4,4,1,5,0,6,1,4,3,4,1,2,0,2,0,0,8,9,8,3,6,11,12,11,9,10,8,9,7,5,3,0,0
2022-03-06 19:00:00,0,3,1,1,0,0,0,0,5,6,2,1,2,1,0,1,1,0,0,0,0,0,2,1,1,0,2,0,3,5,7,8,8,9,12,9,11,7,9,0,0,3,7,5,0,0
2022-03-06 20:00:00,1,2,0,0,4,3,0,1,4,0,6,5,0,6,3,3,3,2,0,1,2,0,0,1,3,0,2,0,2,2,4,3,3,4,8,0,8,9,0,6,4,6,6,3,0,0
2022-03-06 21:00:00,0,1,0,3,0,0,0,2,0,3,4,4,4,3,5,4,5,1,3,0,3,2,3,1,2,0,0,1,0,2,2,2,2,3,10,9,6,0,8,6,7,5,5,4,0,0
2022-03-06 22:00:00,0,0,1,2,3,0,0,0,0,4,6,5,4,3,3,0,3,0,4,5,3,0,1,3,0,0,5,0,0,6,5,6,4,4,15,15,14,13,12,11,0,9,6,5,0,0
2022-03-06 23:00:00,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,2,0,0,1,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,3,4,8,0,7,0,9,9,0,9,8,6,7,8,0,4,0,0,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,2,4,6,0,6,0,7,10,0,8,6,6,10,11,12,4,3,2,3,0,2,2,2,4,0,5,4,2,4,6,5,6,4,3,0,2,2,0,0,0,1,1,0,0,0
2022-03-07 06:00:00,0,4,12,8,13,9,0,9,10,10,9,3,4,5,6,5,3,2,1,0,0,1,3,4,3,0,3,1,2,2,5,2,0,2,5,5,4,4,3,5,4,0,3,0,0,0
2022-03-07 07:00:00,3,20,33,37,38,42,32,43,46,29,41,9,9,11,15,4,7,3,6,6,4,1,5,10,10,9,6,10,4,11,18,19,24,23,30,28,27,26,24,19,12,13,8,2,0,0
2022-03-07 08:00:00,0,11,18,27,29,28,25,30,35,36,31,12,11,13,11,15,10,8,7,8,6,3,7,12,10,9,11,12,8,9,10,7,7,8,14,14,12,12,9,6,6,0,4,3,0,0
2022-03-07 09:00:00,1,4,6,8,7,14,6,15,17,0,18,10,2,8,6,5,4,1,0,3,2,2,4,9,10,7,6,5,9,8,7,6,9,9,12,11,10,7,0,0,0,0,1,2,0,0
2022-03-07 10:00:00,0,1,4,5,6,0,0,8,13,15,14,6,8,7,5,4,5,2,0,3,3,1,1,5,5,3,8,2,9,10,5,9,8,6,9,0,8,6,5,4,3,3,2,0,0,0
2022-03-07 11:00:00,0,1,3,3,4,10,18,24,25,9,26,16,16,11,7,6,2,1,5,3,3,0,3,7,8,7,9,4,8,6,8,6,6,5,6,0,7,4,5,6,5,0,4,2,0,0
2022-03-07 12:00:00,1,3,4,5,6,6,7,8,10,11,10,6,7,7,5,6,5,4,5,3,7,6,1,5,5,6,5,0,5,6,6,5,7,6,7,3,0,7,6,6,5,5,4,1,1,0
2022-03-07 13:00:00,2,1,4,2,3,4,0,0,6,0,9,7,6,6,6,5,4,3,2,1,3,4,2,5,8,4,10,0,5,9,10,6,5,3,5,0,0,4,2,2,0,3,2,1,0,0
2022-03-07 14:00:00,2,2,3,6,5,7,6,0,8,0,7,5,7,9,7,8,5,7,6,3,6,0,5,6,4,0,7,4,5,6,7,9,8,7,7,9,8,7,6,4,2,0,3,0,0,0
2022-03-07 15:00:00,0,2,4,4,6,6,0,8,10,5,11,10,7,9,8,6,6,4,0,0,6,5,3,10,13,3,14,0,17,17,11,11,10,7,15,15,14,0,12,9,0,8,4,2,0,0
2022-03-07 16:00:00,2,2,4,8,0,6,0,7,9,10,5,5,6,7,7,9,7,6,6,3,4,2,2,12,5,0,14,0,2,15,15,14,18,11,20,0,0,18,16,15,14,14,9,4,0,0
2022-03-07 17:00:00,2,4,0,0,1,4,5,6,8,9,8,9,10,10,8,10,9,8,0,9,4,3,5,6,9,10,15,0,16,18,19,16,15,18,32,29,30,27,26,25,22,20,14,2,0,0
2022-03-07 18:00:00,2,3,3,5,0,7,0,11,13,0,16,8,7,8,6,8,9,9,0,11,12,11,2,3,5,6,8,0,9,11,11,13,14,18,34,33,25,28,27,22,8,19,16,11,0,0
2022-03-07 19:00:00,1,2,3,2,4,0,3,5,8,6,7,5,5,7,7,7,7,6,5,7,8,0,1,3,7,0,8,5,8,7,8,7,7,8,32,14,0,31,30,29,25,22,18,10,0,0
2022-03-07 20:00:00,2,2,3,0,4,5,0,6,7,4,1,6,7,5,6,4,1,0,0,2,8,3,2,3,4,0,3,0,2,4,3,4,4,6,18,15,17,15,0,0,0,17,11,6,0,0
2022-03-07 21:00:00,0,1,0,4,1,0,0,1,2,5,5,5,0,4,3,2,3,1,0,2,1,2,0,1,5,0,7,0,8,7,0,4,2,5,17,16,15,14,6,12,9,11,6,2,0,0
2022-03-07 22:00:00,0,2,3,4,6,0,0,0,0,0,6,3,0,2,1,3,0,2,2,1,1,0,2,3,4,0,3,0,0,5,3,6,6,2,17,18,16,15,0,4,12,11,8,4,0,0
2022-03-07 23:00:00,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,3,4,0,5,6,1,5,4,10,9,0,3,9,14,8,13,11,3,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,4,7,8,4,0,3,8,0,0,6,4,5,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,3,6,7,7,7,0,9,8,9,11,10,9,12,14,12,4,3,3,2,1,2,1,2,2,1,2,0,1,3,5,4,3,3,3,2,0,1,4,1,0,3,2,0,0,0
2022-03-08 06:00:00,0,4,9,7,10,9,0,12,13,0,11,3,4,5,5,6,4,2,2,2,2,1,3,6,3,0,2,1,2,4,3,4,6,0,4,0,2,1,2,3,0,0,2,0,0,0
2022-03-08 07:00:00,2,20,25,30,34,39,29,41,44,46,40,6,6,10,9,8,8,4,7,4,3,1,4,12,11,5,9,10,9,8,12,13,17,15,22,0,22,21,23,16,10,0,9,1,0,0
2022-03-08 08:00:00,1,16,21,26,27,27,24,27,32,34,29,14,17,11,9,11,9,7,5,6,4,3,8,21,16,0,15,16,16,15,16,11,9,9,12,11,10,11,11,4,9,9,7,4,0,0
2022-03-08 09:00:00,0,5,7,9,10,12,5,15,15,17,17,6,5,5,2,3,3,2,2,0,1,0,3,4,5,3,5,5,0,7,8,6,8,5,8,0,5,4,7,8,7,6,2,2,0,0
2022-03-08 10:00:00,0,3,5,6,0,7,0,5,8,10,12,8,5,7,9,3,7,6,5,3,4,3,3,8,6,3,8,0,4,5,7,5,5,5,8,4,4,6,5,4,0,3,2,2,1,0
2022-03-08 11:00:00,1,0,4,5,6,1,7,9,7,10,12,6,5,7,6,7,5,3,2,4,4,4,2,4,5,0,3,6,5,7,9,8,7,5,9,5,8,9,7,3,2,0,3,2,0,0
2022-03-08 12:00:00,0,3,4,5,4,0,0,5,9,10,12,5,6,6,5,4,2,1,0,3,3,2,2,4,4,0,5,4,5,5,7,7,9,4,10,6,8,11,1,7,6,5,3,1,0,0
2022-03-08 13:00:00,2,2,5,3,2,3,0,3,5,6,7,4,5,7,8,10,9,9,8,0,6,0,5,2,3,0,5,3,0,2,5,6,4,6,14,0,13,10,2,7,9,6,4,2,0,0
2022-03-08 14:00:00,1,1,2,6,7,0,0,9,11,6,0,4,1,5,4,6,7,6,1,5,1,4,1,6,5,0,6,0,0,6,7,0,0,8,12,0,11,10,10,7,0,6,4,2,0,0
2022-03-08 15:00:00,1,2,6,9,10,12,9,14,14,8,14,11,14,11,12,9,7,8,6,9,9,0,2,5,7,8,0,0,4,6,7,5,8,5,10,10,0,9,8,7,7,6,5,3,0,0
2022-03-08 16:00:00,0,1,4,9,12,13,1,15,16,15,11,12,11,14,11,11,12,6,11,9,5,6,2,5,8,0,9,0,7,12,17,14,14,13,14,13,11,10,11,11,0,9,5,2,0,0
2022-03-08 17:00:00,2,2,4,3,5,4,7,8,13,14,13,13,12,10,8,9,7,8,0,6,7,2,4,8,11,0,12,0,12,13,11,12,13,14,29,28,29,27,20,19,18,15,9,6,0,0
2022-03-08 18:00:00,1,3,5,8,10,0,0,7,16,17,21,9,10,9,7,8,8,6,7,0,9,7,1,3,6,0,6,4,7,8,10,13,0,15,30,28,0,25,25,23,22,20,12,6,0,0
2022-03-08 19:00:00,1,2,3,4,5,0,6,0,7,0,8,5,7,8,11,12,11,5,3,7,7,5,3,4,4,0,8,3,9,10,10,12,10,13,19,17,16,22,20,17,16,14,13,9,0,0
2022-03-08 20:00:00,1,0,2,3,4,5,0,6,2,0,3,5,3,6,6,4,3,4,0,6,4,0,0,0,2,0,4,0,2,1,5,6,0,8,22,24,20,19,17,16,14,10,8,5,0,0
2022-03-08 21:00:00,1,1,0,2,4,0,2,3,3,4,5,7,10,8,8,0,7,8,0,7,8,1,2,3,2,0,3,0,2,3,5,6,3,9,19,17,14,13,10,4,15,12,8,3,0,0
2022-03-08 22:00:00,0,1,2,4,11,0,0,0,0,0,12,10,3,9,3,3,7,0,0,5,6,0,1,4,4,4,3,0,7,7,8,9,7,6,23,7,0,22,19,10,0,17,13,9,0,0
2022-03-08 23:00:00,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,2,2,4,2,0,0,2,5,1,0,1,9,8,0,7,8,6,0,0,6,3,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,2,0,0,0,0,0,3,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,2,3,3,4,0,0,0,0,4,2,3,4,0,2,1,0,0,0,0,0,3,3,0,2,3,0,2,0,3,0,1,2,3,0,0,2,0,0,0,0,1,0,0,0
2022-03-09 06:00:00,1,2,4,6,3,3,4,0,10,0,3,4,1,5,7,8,9,1,0,10,9,8,5,3,3,2,0,0,1,0,2,2,3,0,0,0,0,0,0,2,0,0,0,1,0,0
2022-03-09 07:00:00,1,1,2,3,4,0,3,2,6,5,6,2,3,3,2,2,3,1,2,2,1,0,2,3,1,0,2,0,3,2,0,0,3,2,1,0,0,0,0,0,0,0,0,1,0,0
2022-03-09 08:00:00,1,2,5,7,6,4,0,5,10,9,5,4,5,5,3,0,2,0,0,1,1,0,3,7,6,0,6,2,4,2,1,0,0,0,5,0,1,4,0,3,2,0,1,1,0,0
2022-03-09 09:00:00,0,4,6,2,2,7,6,7,8,9,12,5,4,4,4,6,6,0,0,6,5,2,5,5,6,0,3,0,5,6,1,8,11,0,10,9,8,7,1,5,4,0,2,1,0,0
2022-03-09 10:00:00,1,7,15,16,0,0,17,16,17,18,16,5,6,3,2,0,1,0,0,0,0,1,2,4,3,0,0,1,2,1,4,0,0,1,4,2,0,1,3,4,3,1,2,1,0,0
2022-03-09 11:00:00,0,3,4,1,6,6,0,7,11,12,16,8,9,6,5,4,4,3,2,3,4,0,5,8,3,7,8,9,0,7,8,6,3,0,6,5,4,2,3,0,4,5,4,3,0,0
2022-03-09 12:00:00,0,2,6,7,0,10,12,5,12,10,10,6,7,6,7,10,8,6,5,4,3,1,3,5,6,3,7,0,6,5,9,9,8,5,9,0,7,5,4,6,4,1,2,1,0,0
2022-03-09 13:00:00,0,3,4,8,9,0,0,0,11,13,12,6,0,6,7,8,5,7,6,2,3,0,3,5,4,0,0,0,0,4,6,7,11,12,13,0,8,10,9,0,8,6,2,1,0,0
2022-03-09 14:00:00,0,1,3,6,5,5,0,6,7,9,9,11,8,5,4,5,4,0,3,2,4,2,4,5,8,0,7,8,4,7,10,6,0,0,11,10,11,9,7,5,0,2,0,3,0,0
2022-03-09 15:00:00,7,1,0,6,5,2,0,3,7,6,6,7,13,12,13,12,10,9,5,8,3,0,0,3,2,0,3,0,7,9,8,7,5,4,11,0,10,9,4,9,0,8,5,2,0,0
2022-03-09 16:00:00,2,3,5,3,5,7,0,8,13,9,12,9,8,8,10,9,8,7,0,3,5,4,3,3,4,0,5,0,0,4,7,3,6,5,13,0,10,5,4,3,2,0,0,2,0,0
2022-03-09 17:00:00,0,0,0,0,1,2,3,3,4,3,4,5,4,7,7,0,0,0,0,4,3,2,2,7,9,0,0,7,0,13,10,9,8,7,16,0,14,13,12,10,11,9,7,4,0,0
2022-03-09 18:00:00,3,6,8,7,8,4,0,5,4,0,11,7,6,3,5,6,5,0,3,0,5,3,3,2,3,0,5,0,6,4,6,8,9,8,13,0,0,12,11,9,8,7,2,4,0,0
2022-03-09 19:00:00,0,1,2,0,1,2,2,0,3,1,0,1,0,0,1,1,2,3,0,2,3,0,1,2,5,0,6,0,5,6,7,8,6,9,22,20,19,15,14,12,11,10,9,2,0,0
2022-03-09 20:00:00,0,1,2,1,3,0,0,0,3,0,0,3,3,4,5,6,6,3,0,4,1,0,1,4,5,6,5,0,4,4,5,4,0,2,12,0,9,7,4,3,2,0,4,3,0,0
2022-03-09 21:00:00,1,0,2,0,0,4,0,0,5,4,6,4,3,2,2,4,2,0,0,0,4,3,3,3,4,0,6,5,4,4,6,7,6,8,14,9,0,7,6,13,12,8,5,2,0,0
2022-03-09 22:00:00,0,0,1,0,4,0,0,5,0,0,3,6,8,3,6,6,6,0,8,2,7,5,2,4,5,0,5,0,5,6,7,8,5,6,13,12,11,11,9,8,0,8,4,3,0,0
2022-03-09 23:00:00,1,0,1,0,2,0,0,0,2,0,0,0,1,2,0,1,2,0,0,1,3,0,2,2,0,0,0,0,0,6,4,5,0,5,13,12,8,9,8,7,6,5,3,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,2,3,5,0,5,0,5,7,0,0,6,5,4,5,0,3,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,2,6,4,7,8,0,5,10,0,11,7,5,7,7,6,4,0,2,3,1,0,1,3,3,2,3,2,0,3,4,0,4,3,4,0,2,2,0,2,0,2,1,0,0,0
2022-03-10 06:00:00,0,4,11,13,5,8,6,11,13,10,13,6,5,7,3,7,8,7,0,2,5,2,3,7,3,0,4,0,4,5,4,2,5,1,5,0,4,0,3,0,2,0,2,0,0,0
2022-03-10 07:00:00,7,17,24,29,31,34,35,37,45,47,37,13,13,16,4,5,5,4,3,2,0,0,6,17,8,7,9,8,9,9,10,11,11,12,18,15,13,16,17,4,7,0,5,2,0,0
2022-03-10 08:00:00,1,11,17,22,17,22,21,24,27,16,29,8,11,9,15,15,13,10,9,8,6,5,6,18,10,4,11,9,12,13,13,10,8,6,17,16,15,13,8,7,5,8,5,3,0,0
2022-03-10 09:00:00,1,4,0,6,7,10,7,11,14,2,14,5,3,5,5,4,4,0,3,2,4,5,4,9,5,4,6,0,7,9,7,6,6,4,6,3,3,1,2,3,0,0,2,3,1,0
2022-03-10 10:00:00,0,2,4,5,7,4,0,6,9,10,8,8,0,7,6,4,4,6,2,5,1,4,3,5,7,6,0,0,3,7,7,5,2,4,7,8,7,5,6,5,4,3,2,1,0,0
2022-03-10 11:00:00,0,2,3,5,6,5,0,3,8,8,9,6,7,8,6,6,4,3,1,2,2,0,2,5,5,4,5,0,7,5,6,5,0,3,7,0,8,7,6,5,0,0,4,2,0,0
