Unnamed: 0,1_중계본동종점,2_노원우체국,3_중계본동주민센터,4_영신여자고등학교입구,5_노원문화예술회관.불암초등학교,6_기업은행중계동지점,7_은행사거리,8_양지근린공원,9_중계주공9단지후문,10_한신동성아파트.시립과학관,11_골마을근린공원,12_하계역,13_하계5단지아파트,14_하계2동주민센터,15_경춘선숲길방문자센터,16_청솔7단지앞,17_한천중학교,18_서울과학기술대앞,19_공릉동.동신아파트앞,20_원자력병원입구,21_안마을,22_두산힐스빌아파트,23_태릉사거리,24_서울생활사박물관.농협앞,25_태릉입구역,26_한진한화그랑빌아파트,27_석계역2번출구,28_석계역1번출구.A,29_석계역굴다리앞,30_석계역,31_태릉입구역,32_태릉입구역7번출구.서울생활사박물관,33_태릉사거리,34_두산힐스빌아파트,35_안마을,36_원자력병원공릉동삼익2차아파트,37_동부아파트,38_서울과학기술대앞,39_경기기계공업고등학교,40_경춘선숲길방문자센터,41_하계2동주민센터,42_하계장미아파트,43_하계미성아파트.을지병원,44_한성여객종점,45_대진고등학교,46_삼익선경아파트후문.시립과학관,47_중계주공9단지후문,48_대림벽산아파트,49_은행사거리,50_신한은행중계본동지점,51_노원문화예술회관.불암초등학교,52_불암고등학교,53_노원우체국,54_중계본동종점
2022-03-05 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,0,0,2,4,0,0,0,0,0,1,0,2,0,0,0,0,1,1,3,4,0,2,1,1,0,0,1,0,2,0,0,0,3,0,3,4,0,0,5,0,3,0,0,0,0,0,2,1,0,0,0,0,0
2022-03-05 06:00:00,2,3,5,8,7,0,6,7,7,5,6,3,4,0,5,2,0,0,0,3,4,0,2,2,2,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,1,2,1,0,3,0,0,0,2,1,0,0,0,0
2022-03-05 07:00:00,0,2,2,4,3,5,5,6,0,7,6,1,2,3,4,0,3,0,3,5,4,4,1,0,2,4,1,0,1,3,0,2,0,0,0,2,3,0,1,0,4,6,9,10,9,7,0,2,4,2,1,0,0,0
2022-03-05 08:00:00,0,2,4,2,8,0,10,4,0,9,9,2,3,0,4,5,4,0,0,4,3,4,2,2,3,2,2,3,3,4,3,0,7,8,8,10,7,9,4,3,5,8,18,17,18,17,10,13,5,5,1,0,0,0
2022-03-05 09:00:00,0,0,0,6,7,0,10,2,9,0,7,4,3,0,1,1,2,2,3,2,4,3,2,1,3,0,0,4,0,1,0,5,3,0,6,5,4,5,5,5,6,11,20,19,18,19,16,13,3,2,1,1,0,0
2022-03-05 10:00:00,0,3,4,5,7,8,9,10,0,11,14,6,1,0,0,0,2,1,0,6,6,2,5,0,4,5,2,3,4,4,3,2,3,4,5,6,0,8,7,0,3,6,12,13,15,14,0,11,1,3,0,0,2,0
2022-03-05 11:00:00,1,5,6,8,9,10,11,13,0,11,15,5,8,7,7,9,9,10,6,10,13,11,8,10,7,0,7,2,0,4,0,0,1,5,6,8,9,3,9,3,0,10,14,15,17,20,19,16,7,6,3,1,0,0
2022-03-05 12:00:00,3,5,8,9,10,10,14,13,12,9,10,5,3,0,7,0,4,3,5,6,11,10,6,8,7,6,3,4,0,4,0,0,8,3,8,10,5,10,8,7,10,11,15,16,15,14,13,12,3,3,1,0,0,0
2022-03-05 13:00:00,3,0,2,5,6,10,21,0,20,20,17,13,14,15,8,0,6,12,12,9,18,17,16,5,14,0,1,7,9,9,5,0,10,8,16,15,13,16,13,12,10,15,24,26,0,25,23,19,10,7,4,3,1,0
2022-03-05 14:00:00,3,3,5,9,5,14,15,16,0,14,13,10,9,7,7,0,0,5,7,5,4,2,1,3,2,4,14,3,0,4,0,0,7,6,5,0,4,0,0,0,0,13,16,0,13,13,12,15,6,6,3,2,0,0
2022-03-05 15:00:00,3,4,1,3,5,8,15,18,0,11,0,6,7,0,0,0,8,7,4,7,7,6,7,6,7,5,2,2,3,3,0,4,5,6,7,9,10,10,11,11,5,11,22,15,20,21,18,18,11,9,4,0,1,0
2022-03-05 16:00:00,1,1,3,4,5,6,10,12,0,10,12,6,3,5,6,0,0,0,4,3,4,2,1,4,2,5,4,4,4,6,1,4,5,3,4,8,8,9,7,0,7,10,15,16,16,0,0,12,7,6,4,2,1,0
2022-03-05 17:00:00,1,0,2,4,6,9,20,22,21,0,20,9,9,6,0,0,7,10,9,8,7,6,5,3,6,0,4,7,9,10,9,16,18,16,14,12,7,6,1,8,7,9,18,18,16,19,17,15,7,2,3,1,0,0
2022-03-05 18:00:00,0,2,4,7,9,14,27,28,0,27,26,15,12,10,10,0,11,12,8,6,8,8,6,6,4,2,5,4,0,7,9,0,0,2,7,5,4,4,0,0,3,4,18,19,0,18,17,14,10,4,4,3,0,0
2022-03-05 19:00:00,0,0,0,2,3,7,7,8,8,8,9,7,6,2,0,0,1,5,5,6,5,0,2,5,7,0,7,4,5,6,2,10,12,11,8,3,9,6,7,0,0,7,18,19,19,18,17,16,9,5,4,0,1,0
2022-03-05 20:00:00,1,1,0,1,0,4,11,0,3,10,6,7,5,1,2,0,0,5,4,6,4,0,2,0,3,0,0,3,0,3,0,6,4,5,3,3,3,4,0,0,0,4,13,12,12,11,10,9,6,5,1,0,0,0
2022-03-05 21:00:00,2,3,5,2,3,9,15,8,14,0,7,5,4,0,1,0,0,5,5,3,6,7,6,0,2,7,4,8,3,6,3,9,7,7,7,6,7,4,6,4,3,5,13,12,0,11,0,0,7,10,4,2,0,0
2022-03-05 22:00:00,0,0,0,1,0,6,12,0,0,13,12,8,7,4,2,0,8,0,6,6,5,4,3,0,1,3,2,4,0,6,5,5,7,8,7,6,7,8,0,6,5,4,11,0,7,0,0,9,8,8,4,3,0,0
2022-03-05 23:00:00,0,1,0,2,5,6,8,0,0,0,0,3,4,3,0,0,2,0,1,2,2,0,1,0,1,0,0,4,0,5,2,1,6,5,1,3,3,3,0,1,2,4,12,11,6,11,0,10,6,5,1,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,2,0,3,1,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-06 06:00:00,0,0,2,4,2,0,3,4,0,0,3,1,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,2,0,1,0,0,0,0
2022-03-06 07:00:00,0,0,1,2,3,0,4,5,0,0,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 08:00:00,0,2,2,3,5,0,6,6,0,5,5,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,3,5,0,4,5,0,1,4,5,3,0,6,8,7,10,0,0,9,0,6,2,1,0,0,0,0
2022-03-06 09:00:00,0,2,0,5,5,6,7,8,9,8,0,2,3,3,4,0,0,0,0,4,5,2,4,0,3,3,0,1,2,1,0,3,1,4,3,2,5,0,0,4,3,9,11,8,0,12,6,10,5,3,1,0,0,0
2022-03-06 10:00:00,0,1,0,3,4,5,7,7,0,0,4,3,2,4,0,0,0,2,3,5,6,7,5,0,3,1,0,2,0,0,0,0,4,5,4,6,8,0,0,7,6,6,7,0,5,4,0,2,4,2,1,0,3,0
2022-03-06 11:00:00,0,3,0,4,0,0,5,2,0,0,9,3,5,3,0,6,4,3,3,5,5,0,3,3,1,2,0,2,0,3,0,0,5,0,4,0,1,3,3,2,1,0,2,0,2,3,0,6,5,4,0,0,0,0
2022-03-06 12:00:00,0,4,6,7,10,0,15,14,13,3,8,2,0,3,4,3,4,0,2,5,8,8,0,7,5,4,3,4,0,0,2,4,5,0,3,4,7,8,0,0,9,11,19,0,20,24,23,20,6,4,2,0,0,0
2022-03-06 13:00:00,1,3,0,5,6,9,12,13,11,10,11,7,9,2,3,0,0,0,0,6,11,5,4,0,10,2,5,5,0,7,0,0,9,9,0,0,0,0,1,0,4,8,12,0,13,10,11,7,4,2,1,0,0,0
2022-03-06 14:00:00,0,6,8,11,10,13,17,20,0,20,18,7,6,0,5,0,8,7,6,8,10,3,9,8,6,0,5,5,0,6,0,0,1,6,8,2,7,3,0,8,12,14,18,17,20,18,17,6,4,3,2,1,0,0
2022-03-06 15:00:00,0,5,8,3,0,4,8,10,0,11,0,5,5,0,6,7,2,2,6,4,4,1,3,0,1,2,0,6,0,7,0,7,7,6,8,5,0,4,0,3,0,4,11,0,0,11,0,8,3,2,1,0,0,0
2022-03-06 16:00:00,0,0,1,0,3,13,16,17,10,14,12,7,7,6,0,0,0,3,3,4,9,4,8,6,2,1,0,9,7,8,6,7,9,8,9,8,9,10,0,9,7,8,18,19,7,20,19,16,8,6,0,0,0,0
2022-03-06 17:00:00,1,2,0,4,0,7,11,0,12,5,0,11,4,5,4,0,0,6,5,4,6,0,2,1,0,5,2,8,5,6,7,9,10,5,7,7,7,6,0,0,1,8,13,6,10,11,0,6,5,0,1,1,0,0
2022-03-06 18:00:00,0,0,1,3,1,8,15,7,0,13,10,7,7,0,0,0,5,6,3,4,4,1,3,3,1,2,0,5,2,4,0,6,7,6,6,6,8,6,0,4,5,7,9,10,10,0,5,4,7,1,3,2,0,0
2022-03-06 19:00:00,1,2,1,0,2,6,8,7,0,0,6,2,1,2,0,0,0,0,2,3,4,0,0,3,2,1,2,1,0,0,0,3,8,3,5,4,6,0,0,4,0,5,7,0,0,4,0,6,3,2,1,0,0,0
2022-03-06 20:00:00,0,2,2,3,0,5,8,6,0,7,7,3,0,0,0,0,1,0,2,0,2,1,1,0,0,0,0,2,0,0,3,4,5,4,1,4,6,7,0,6,0,4,12,12,12,11,0,0,10,9,3,0,0,0
2022-03-06 21:00:00,0,0,0,0,1,2,14,0,0,0,5,3,2,0,4,3,0,0,0,2,0,1,1,0,0,0,0,2,0,4,2,5,6,8,6,0,0,5,0,1,0,2,20,5,17,15,14,5,13,10,5,4,1,0
2022-03-06 22:00:00,0,1,0,0,0,5,7,0,0,0,5,8,6,0,0,0,0,5,4,3,3,0,0,0,0,0,2,3,4,5,4,0,4,0,4,5,7,0,4,3,2,4,11,12,5,11,0,10,8,7,2,0,0,0
2022-03-06 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,1,2,2,0,3,0,1,3,2,2,0,2,3,0,2,4,0,0,0,2,1,2,0,1,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,1,1,2,3,4,1,1,4,0,6,5,3,2,0,3,0,0,0,0,4,5,2,4,6,5,0,4,2,0,2,0,0,1,0,0,3,4,0,0,6,5,3,0,0,2,0,0,1,0,0,0,0,0,0
2022-03-07 06:00:00,1,2,3,5,8,8,10,11,9,12,10,2,2,0,2,3,0,4,5,9,10,0,9,2,4,2,3,2,1,2,0,2,3,2,4,2,5,3,4,3,3,4,6,5,0,1,3,1,1,0,0,0,0,0
2022-03-07 07:00:00,20,9,15,21,28,26,30,32,31,31,26,6,8,9,10,11,10,0,11,13,18,11,15,12,6,0,5,5,7,9,4,11,19,20,22,18,24,22,15,16,22,29,39,33,32,29,29,26,22,20,10,1,0,0
2022-03-07 08:00:00,7,9,11,19,20,19,24,32,33,35,28,3,7,8,10,10,6,8,7,8,12,11,7,8,5,4,4,4,4,12,11,13,15,16,17,18,9,13,3,5,4,5,9,10,9,8,8,5,4,5,3,0,2,0
2022-03-07 09:00:00,1,5,7,8,12,11,14,15,13,16,17,3,5,4,5,0,0,6,5,4,8,5,7,6,3,4,0,2,4,2,4,4,7,4,8,10,12,9,0,0,0,8,8,2,4,7,2,5,4,2,0,0,0,0
2022-03-07 10:00:00,2,4,4,5,5,4,7,9,0,0,7,4,4,5,0,0,0,5,0,5,4,5,0,4,3,2,2,2,0,3,3,4,4,5,6,4,3,1,1,0,2,4,7,7,0,5,0,6,5,4,2,0,0,0
2022-03-07 11:00:00,1,3,2,4,5,5,9,10,18,20,18,17,1,0,2,0,4,0,3,5,6,4,5,3,0,5,2,3,4,0,0,4,4,5,7,3,6,5,0,0,2,7,8,0,7,10,7,6,7,5,3,1,0,0
2022-03-07 12:00:00,1,9,11,12,11,12,16,14,15,8,14,14,4,7,0,5,8,9,7,8,9,9,7,6,5,4,1,3,1,6,1,6,8,8,8,8,9,9,10,7,8,8,9,0,9,10,8,9,8,7,5,3,0,0
2022-03-07 13:00:00,3,4,6,0,5,6,10,11,12,7,0,4,3,5,6,0,7,6,8,9,5,8,3,0,2,0,1,3,0,4,5,3,6,3,6,3,7,4,0,4,6,8,15,8,7,12,11,9,5,4,3,1,1,0
2022-03-07 14:00:00,1,4,5,6,6,6,13,12,0,0,0,3,3,4,1,0,15,7,13,6,16,14,7,4,3,5,4,4,0,4,0,5,9,10,9,8,8,7,19,18,18,12,17,18,17,16,15,13,12,11,3,2,0,0
2022-03-07 15:00:00,4,2,3,8,9,13,17,11,7,12,11,5,6,4,5,6,5,6,7,7,8,9,5,5,3,0,2,2,0,2,0,3,4,3,4,4,5,6,8,3,3,9,11,0,12,11,0,8,5,6,3,2,0,0
2022-03-07 16:00:00,1,4,6,16,21,26,27,22,0,26,22,14,16,7,0,0,19,18,12,11,9,8,7,6,6,5,4,6,8,11,6,13,14,13,9,8,11,13,0,14,13,16,27,28,22,27,26,20,13,10,7,6,0,0
2022-03-07 17:00:00,2,2,3,7,8,9,12,8,17,18,15,14,16,16,17,0,9,15,15,12,13,9,6,7,5,6,3,5,4,7,4,6,7,11,11,10,13,15,16,15,14,25,46,45,20,0,44,37,15,12,10,8,2,0
2022-03-07 18:00:00,1,6,6,8,4,14,15,14,0,13,13,6,8,9,7,0,8,10,7,6,5,5,4,5,4,2,3,10,11,12,0,16,18,15,10,5,7,9,5,11,10,15,41,18,41,40,37,28,9,8,6,0,1,0
2022-03-07 19:00:00,0,1,0,1,4,8,12,14,0,11,13,6,5,4,5,0,0,6,5,7,6,3,2,0,2,5,1,3,0,6,0,7,10,8,13,9,9,12,0,11,4,18,39,38,35,28,30,27,22,22,13,11,1,0
2022-03-07 20:00:00,0,0,0,1,2,3,7,8,4,9,5,5,7,8,9,0,0,8,6,6,5,4,3,0,2,3,2,6,0,5,7,13,15,7,11,2,3,4,1,3,0,8,29,28,25,24,0,22,17,15,8,7,0,0
2022-03-07 21:00:00,1,1,0,5,2,8,12,0,0,0,12,7,6,0,6,0,0,8,5,8,7,6,0,7,6,5,4,5,3,5,0,3,7,6,5,4,7,10,4,7,0,9,19,0,12,17,14,12,8,6,10,8,1,0
2022-03-07 22:00:00,0,0,0,4,1,19,36,6,37,35,31,23,19,18,6,0,0,18,10,14,13,8,8,6,6,4,3,5,4,8,0,0,10,9,7,4,8,7,0,3,0,7,23,23,19,17,20,17,15,11,6,5,0,0
2022-03-07 23:00:00,0,1,0,1,3,4,5,0,0,0,4,2,4,0,1,0,0,2,3,4,5,4,4,2,3,4,3,1,1,2,0,2,3,2,0,1,4,2,0,7,1,4,8,0,7,0,6,6,4,0,2,1,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,3,4,5,6,1,5,3,0,0,3,2,3,0,2,1,0,0,0,5,5,0,4,5,4,2,1,1,0,3,0,0,0,4,2,4,5,0,5,6,3,4,5,0,4,0,0,0,2,0,0,0,0,0
2022-03-08 06:00:00,0,3,6,6,10,11,14,15,10,11,13,3,3,4,5,4,3,3,4,8,8,3,7,4,4,1,3,1,4,5,3,2,8,7,8,7,8,7,4,4,5,3,6,4,0,2,5,1,3,3,0,0,0,0
2022-03-08 07:00:00,0,6,9,16,29,30,32,27,26,26,29,6,9,11,10,9,6,6,7,10,12,12,11,10,6,3,3,4,5,7,2,9,13,16,13,17,21,20,17,15,20,27,40,38,42,41,35,33,31,30,11,2,0,0
2022-03-08 08:00:00,0,7,13,19,23,26,22,33,0,35,33,4,8,6,10,4,3,7,7,10,17,16,14,14,8,9,6,7,6,10,4,5,16,14,15,15,16,14,12,12,0,13,23,22,11,21,18,17,10,6,2,1,0,0
2022-03-08 09:00:00,0,4,7,14,16,10,21,24,12,14,24,5,6,7,5,0,0,4,4,8,9,8,5,3,4,2,2,5,6,9,5,6,11,10,11,13,14,9,4,9,7,7,12,6,5,13,12,11,7,3,3,0,1,0
2022-03-08 10:00:00,0,4,6,5,6,7,8,10,9,10,11,3,4,5,0,6,5,6,5,5,7,10,7,6,5,6,5,4,5,7,0,2,1,4,3,5,3,1,0,5,4,4,7,8,0,0,0,7,4,4,2,1,0,0
2022-03-08 11:00:00,1,2,3,5,2,5,7,5,0,6,9,2,2,0,0,0,2,1,2,3,4,0,0,0,2,3,2,2,0,3,3,6,4,5,5,4,6,4,0,5,5,4,6,6,0,7,8,5,3,0,2,1,0,0
2022-03-08 12:00:00,1,7,9,10,11,5,16,15,1,8,14,5,2,3,3,1,5,4,0,9,9,7,6,3,3,0,2,3,0,4,0,0,6,3,4,3,3,5,4,2,4,6,5,0,4,4,0,3,6,5,4,3,0,0
2022-03-08 13:00:00,2,4,9,13,15,15,18,20,18,0,17,4,6,0,7,5,13,12,10,5,6,9,5,4,2,4,2,5,0,7,6,7,8,7,6,5,5,4,5,0,0,7,18,0,0,9,0,8,4,3,2,0,0,0
2022-03-08 14:00:00,0,2,3,7,8,8,10,0,8,9,11,5,8,0,4,4,12,12,10,0,11,6,5,4,3,4,3,4,0,0,3,5,6,6,7,6,7,7,12,7,14,12,17,0,16,15,12,14,10,8,3,3,2,0
2022-03-08 15:00:00,0,5,4,6,4,4,8,9,12,11,8,9,9,7,6,5,6,12,13,10,10,9,3,0,7,6,3,5,0,8,7,6,6,6,4,5,3,3,0,0,0,8,15,12,15,12,14,13,3,5,4,3,0,0
2022-03-08 16:00:00,0,0,7,19,26,27,35,29,0,32,28,23,22,20,20,21,22,22,18,17,14,11,9,10,7,0,6,7,5,9,8,9,10,10,8,6,8,6,10,0,13,16,32,30,31,32,31,22,13,11,5,2,0,0
2022-03-08 17:00:00,3,0,4,5,7,9,9,9,8,0,7,5,6,4,4,0,6,5,6,6,7,9,8,7,6,5,3,4,5,6,0,7,7,7,9,5,9,10,9,10,12,23,38,39,38,30,35,37,15,13,5,4,0,0
2022-03-08 18:00:00,0,4,5,7,8,14,19,22,0,23,23,13,12,3,13,0,0,14,13,13,9,9,6,5,4,2,0,8,7,11,11,12,16,12,10,12,11,11,12,15,16,19,42,41,40,32,0,30,16,11,4,3,1,0
2022-03-08 19:00:00,0,0,1,1,3,5,11,12,11,7,10,9,7,8,6,0,5,10,8,8,4,7,4,0,4,3,2,13,0,15,14,15,18,16,14,10,9,12,2,10,10,15,42,21,21,41,38,30,22,18,10,9,0,0
2022-03-08 20:00:00,0,0,0,1,2,3,6,8,4,2,7,2,3,2,4,3,0,5,4,5,6,0,1,4,3,2,1,7,0,1,0,9,7,6,6,6,4,0,0,3,0,9,26,26,24,25,23,17,16,13,9,6,0,0
2022-03-08 21:00:00,0,0,0,1,3,5,9,0,0,3,5,5,3,0,2,0,0,5,5,4,5,2,0,6,0,4,3,11,12,15,14,15,15,14,11,9,10,6,0,6,6,7,19,19,17,18,16,10,10,9,8,3,0,0
2022-03-08 22:00:00,0,0,0,2,2,11,28,30,6,26,22,10,7,7,2,8,3,10,9,7,5,4,3,0,2,1,1,9,8,9,0,0,4,7,5,4,5,10,9,8,5,6,14,12,15,0,12,11,8,5,2,1,0,0
2022-03-08 23:00:00,0,0,2,0,1,3,4,0,0,3,0,4,3,2,2,0,0,2,4,5,8,0,6,0,1,0,0,5,6,5,7,8,10,9,8,4,3,0,0,0,5,4,18,8,17,16,15,10,7,6,3,1,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,2,0,0,3,0,3,0,0,0,2,0,0,0,2,0,0,0,1,2,0,3,0,0,1,0,0,0,0,1,0,1,2,4,0,3,4,0,0,5,6,4,0,0,3,0,0,2,1,0,0,0,0,0
2022-03-09 06:00:00,0,1,2,2,3,0,4,0,0,0,2,2,0,0,3,1,0,0,0,2,2,0,0,0,0,0,1,2,1,0,0,0,1,0,2,0,0,2,0,0,1,2,3,0,4,0,0,3,0,0,1,0,0,0
2022-03-09 07:00:00,0,2,3,4,6,0,0,3,4,0,3,2,5,1,0,0,0,0,2,2,3,1,2,2,1,0,0,1,1,0,0,0,3,3,5,0,0,0,0,0,0,5,6,5,4,0,0,4,2,0,0,0,0,0
2022-03-09 08:00:00,0,4,6,7,8,9,12,13,0,14,14,3,0,1,2,0,0,0,2,3,5,3,4,5,0,0,4,1,0,0,0,1,2,0,0,2,4,0,0,0,5,5,7,8,7,5,5,4,3,0,1,0,0,0
2022-03-09 09:00:00,0,0,0,1,2,2,3,0,2,0,2,1,2,3,1,0,0,2,0,3,4,3,1,0,1,0,0,1,2,5,7,8,7,0,6,8,7,6,5,0,4,10,13,14,15,12,11,0,4,4,2,1,0,0
2022-03-09 10:00:00,1,3,4,6,10,13,14,15,0,0,3,3,0,0,0,0,0,0,2,1,5,6,0,0,1,0,5,1,2,2,0,0,2,0,5,3,6,0,5,2,5,6,10,6,12,0,6,14,7,5,2,1,0,0
2022-03-09 11:00:00,0,2,4,5,7,9,13,2,0,12,14,9,0,5,7,6,3,0,0,5,3,2,1,1,0,0,2,2,0,2,0,4,3,1,3,0,4,0,0,0,5,6,10,0,9,3,2,1,2,0,4,3,1,0
2022-03-09 12:00:00,2,7,4,8,9,13,16,17,0,8,17,7,4,0,5,6,0,7,0,8,9,8,4,4,3,7,2,5,0,3,1,0,4,5,6,7,6,8,0,0,9,16,20,0,22,21,0,18,4,1,0,0,0,0
2022-03-09 13:00:00,0,2,0,5,8,11,17,20,0,0,17,7,4,8,0,0,0,8,7,0,8,9,6,0,3,5,4,7,5,0,0,9,4,5,4,0,0,3,0,0,0,9,15,0,3,17,0,0,6,3,1,0,0,0
2022-03-09 14:00:00,1,3,0,2,5,6,11,9,0,0,11,7,9,10,0,0,7,6,8,8,10,9,7,7,6,2,5,4,0,5,1,4,10,9,6,7,6,7,0,6,0,6,14,16,17,18,0,16,9,7,5,4,0,0
2022-03-09 15:00:00,2,3,2,6,7,13,17,10,11,0,19,13,12,14,0,0,15,14,13,11,10,8,7,0,3,5,3,2,3,4,0,5,6,5,6,5,8,0,6,8,7,9,17,16,0,13,15,14,9,6,2,1,0,0
2022-03-09 16:00:00,1,1,5,0,6,5,10,12,6,4,11,5,5,6,6,0,0,8,6,8,10,8,7,5,6,4,2,7,2,3,6,0,7,6,6,7,7,9,8,4,10,15,23,0,0,0,15,13,10,6,5,4,0,0
2022-03-09 17:00:00,0,1,4,6,5,8,10,8,0,9,0,4,5,6,5,0,2,7,3,5,6,5,2,0,3,2,0,4,4,5,4,3,7,11,13,13,13,16,0,18,17,25,38,39,38,37,0,32,6,6,3,1,0,0
