Unnamed: 0,1_남한산성입구(가상),2_비호아파트,3_마천역.송파파크센트럴,4_마천1동주민센터,5_마천2동주민센터,6_마천2동윤진빌딩.신동아아파트,7_거여초등학교,8_오금동사거리,9_송파도서관,10_송파중학교,11_가락동쌍용아파트앞,12_가락동미륭아파트,13_문정1동주민센터.로데오거리,14_문정로데오거리입구,15_가락시장.가락시장역,16_송파역,17_석촌역,18_석촌호수.한솔병원,19_잠실역.롯데월드,20_잠실리센츠아파트앞,21_잠실트리지움아파트앞,22_잠실역.롯데월드,23_석촌호수.한솔병원,24_석촌역,25_송파역,26_가락시장.가락시장역,27_문정1동주민센터.로데오거리,28_문정현대아파트,29_가락동쌍용아파트,30_가락동극동아파트,31_우창아파트,32_오금동사거리,33_거여초등학교,34_마천2동윤진빌딩.신동아아파트,35_마천2동주민센터,36_마천1동주민센터,37_마천역.송파파크센트럴,38_종점,39_비호아파트,40_남한산성입구
2022-03-11 05:00:00,1,1,2,3,3,6,7,6,8,7,8,7,6,7,2,0,1,0,1,0,3,2,3,7,5,10,9,8,9,8,9,0,1,9,3,2,0,1,0,0
2022-03-11 06:00:00,1,1,2,2,4,10,13,14,15,13,14,15,14,13,7,3,1,2,0,0,0,3,4,1,1,3,4,5,8,5,7,6,4,3,0,0,1,0,2,0
2022-03-11 07:00:00,11,6,8,9,15,27,31,38,39,38,43,43,45,39,36,12,11,10,3,1,1,3,4,3,6,9,10,7,7,3,6,5,3,3,2,2,2,2,1,0
2022-03-11 08:00:00,3,11,12,13,17,30,36,36,40,37,36,38,33,25,28,21,17,14,2,1,0,4,6,7,12,15,15,14,14,15,14,13,11,10,8,6,5,3,2,0
2022-03-11 09:00:00,1,2,5,5,10,15,23,26,29,27,29,31,27,16,14,13,11,9,1,1,1,3,4,5,7,10,11,11,9,8,8,7,6,7,2,0,0,0,1,0
2022-03-11 10:00:00,3,4,3,6,8,14,14,16,17,16,17,14,13,12,8,7,4,5,0,0,1,3,6,8,6,9,8,9,8,8,6,5,3,4,3,2,1,1,0,0
2022-03-11 11:00:00,2,3,5,5,8,12,14,12,16,16,17,13,13,11,9,8,2,5,1,0,2,4,5,6,9,12,10,10,11,11,10,5,8,4,3,2,3,2,1,0
2022-03-11 12:00:00,3,4,2,5,10,13,8,14,14,12,12,11,11,10,9,9,8,7,1,0,1,5,4,7,7,13,13,13,9,12,10,9,9,7,5,2,4,2,3,0
2022-03-11 13:00:00,2,3,6,8,11,13,14,16,16,14,15,11,14,12,7,6,4,3,1,0,2,6,5,8,11,12,15,13,15,16,14,12,11,11,7,4,5,4,2,0
2022-03-11 14:00:00,3,4,5,6,8,13,12,12,16,14,15,11,13,12,10,10,6,5,2,2,2,8,12,11,13,16,16,17,17,16,18,16,16,14,6,4,3,2,1,0
2022-03-11 15:00:00,4,4,3,4,6,9,11,13,16,14,14,13,17,13,13,11,11,9,1,1,2,12,13,11,17,21,23,21,21,23,30,29,26,20,10,6,3,3,2,0
2022-03-11 16:00:00,8,0,8,11,15,16,20,21,19,19,22,21,19,16,11,11,9,5,2,0,2,10,11,14,20,27,22,20,20,19,19,17,14,14,9,4,4,2,5,0
2022-03-11 17:00:00,4,3,5,6,11,16,17,18,21,19,21,19,20,17,13,12,9,10,5,4,3,17,19,21,19,25,28,24,25,23,20,19,15,15,10,8,5,6,4,0
2022-03-11 18:00:00,2,4,6,7,9,14,15,19,20,20,22,24,25,21,18,15,12,11,4,2,8,34,30,33,34,37,37,30,29,27,25,23,16,13,9,6,7,6,5,0
2022-03-11 19:00:00,3,4,5,7,8,11,12,11,12,11,9,11,10,8,9,10,6,7,1,1,4,20,23,23,25,32,41,36,27,26,24,24,20,14,10,9,10,8,2,0
2022-03-11 20:00:00,1,3,1,1,4,5,6,7,9,8,9,6,7,6,6,5,2,2,2,0,1,14,13,16,17,21,18,16,16,14,16,12,8,7,3,4,3,0,2,0
2022-03-11 21:00:00,1,0,3,4,1,5,7,5,9,9,8,3,7,5,2,2,1,1,1,0,2,12,15,18,17,19,15,14,14,13,16,15,11,8,4,3,4,1,1,0
2022-03-11 22:00:00,1,2,3,3,2,6,5,3,6,6,4,7,4,3,5,4,3,1,1,1,2,10,12,14,15,21,19,17,15,18,15,12,12,8,7,5,5,1,0,0
2022-03-11 23:00:00,0,0,0,1,2,2,4,0,2,4,5,4,4,4,2,3,2,0,1,1,1,11,11,13,14,17,19,17,16,17,14,10,10,8,7,4,6,4,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,2,4,7,8,11,15,18,19,0,0,0,15,13,10,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,1,2,2,1,3,5,5,0,5,4,4,2,2,2,1,1,0,1,0,1,2,3,4,3,4,4,3,5,2,6,2,0,7,3,2,0,1,0,0
2022-03-12 06:00:00,0,0,2,2,2,5,8,9,6,8,8,9,10,6,5,4,3,4,1,0,1,2,2,3,3,10,9,0,5,0,7,1,6,4,3,1,0,0,0,0
2022-03-12 07:00:00,3,1,2,4,5,6,7,8,8,7,8,9,8,6,5,3,2,1,0,1,0,1,1,2,2,6,7,6,8,7,7,5,5,6,3,2,0,0,1,0
2022-03-12 08:00:00,2,0,4,5,6,9,10,7,10,9,10,10,11,9,8,3,2,3,1,0,1,4,3,4,5,9,12,10,12,13,7,11,11,9,7,3,7,6,0,0
2022-03-12 09:00:00,3,2,4,5,6,11,14,15,18,16,14,13,14,12,10,7,9,5,1,1,0,5,5,7,7,14,20,21,21,21,17,16,12,12,12,6,10,3,5,0
2022-03-12 10:00:00,3,2,4,6,9,9,9,13,13,14,15,11,13,10,11,10,10,7,2,1,1,3,6,9,11,17,15,14,15,12,15,15,16,10,14,3,12,3,11,0
2022-03-12 11:00:00,6,7,8,11,12,18,22,23,25,25,24,25,19,17,17,16,14,15,2,1,3,8,8,9,11,14,15,15,16,15,14,13,13,13,9,9,6,8,8,0
2022-03-12 12:00:00,6,6,8,9,10,12,14,14,15,14,17,14,24,15,15,12,9,11,2,2,2,8,9,8,9,10,15,11,14,13,11,10,8,11,10,8,8,3,2,0
2022-03-12 13:00:00,6,7,8,9,16,19,19,12,13,12,14,13,14,14,13,13,12,10,3,1,2,6,10,9,13,14,16,15,15,16,12,10,13,12,8,7,6,4,2,0
2022-03-12 14:00:00,8,5,8,10,10,12,13,16,18,18,20,17,17,16,14,11,13,11,4,1,1,11,9,9,10,14,14,13,12,8,12,10,8,8,4,2,5,4,1,0
2022-03-12 15:00:00,4,5,6,6,12,15,16,18,16,15,16,16,18,15,14,15,16,12,5,2,1,14,15,13,16,17,16,15,19,17,17,16,12,9,5,4,4,1,3,0
2022-03-12 16:00:00,8,6,9,11,13,14,17,21,19,16,15,13,14,12,10,10,6,11,2,0,1,19,20,23,23,25,17,17,15,17,13,11,9,8,5,4,3,2,0,0
2022-03-12 17:00:00,5,4,6,7,10,10,12,13,12,12,15,18,18,14,12,12,8,6,1,0,4,14,14,13,16,19,19,18,19,17,17,16,13,7,6,4,5,4,2,0
2022-03-12 18:00:00,8,1,2,9,5,11,12,12,15,12,13,9,13,14,9,8,6,3,2,1,1,17,18,19,15,19,21,16,16,17,16,12,9,6,4,6,5,6,0,0
2022-03-12 19:00:00,1,1,1,0,4,5,6,3,6,4,6,8,6,6,4,4,2,3,1,2,0,8,14,15,18,21,18,15,13,13,12,11,9,8,6,5,4,3,1,0
2022-03-12 20:00:00,3,0,0,5,1,6,5,7,8,3,10,8,8,6,5,2,0,0,0,1,5,14,13,15,17,17,16,16,16,15,14,12,10,9,8,5,3,1,1,0
2022-03-12 21:00:00,2,5,1,4,3,2,4,7,8,8,9,10,7,6,2,1,0,2,1,0,2,20,20,20,21,24,18,15,14,13,11,8,6,7,3,3,2,0,0,0
2022-03-12 22:00:00,3,4,0,2,3,4,5,6,6,6,5,4,6,4,7,6,5,3,2,0,1,13,11,9,15,15,16,15,13,12,10,8,5,6,4,2,4,0,3,0
2022-03-12 23:00:00,0,1,1,0,0,3,2,1,3,2,0,1,0,1,5,4,3,1,2,0,1,13,12,5,8,7,10,7,8,8,5,5,4,4,2,3,2,2,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,1,1,3,0,3,6,7,7,0,0,1,6,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,1,0,2,1,3,0,2,4,5,0,2,1,0,1,0,0,0,1,0,0,1,1,3,2,4,1,3,2,2,2,0,1,0,0,0,0,0,0,0
2022-03-13 06:00:00,1,0,0,2,1,3,3,4,4,4,4,2,3,2,2,1,0,0,0,0,0,1,1,0,1,3,5,3,1,1,4,3,2,1,0,0,0,0,0,0
2022-03-13 07:00:00,2,3,3,5,7,10,10,13,14,13,6,12,10,8,7,2,1,0,0,0,0,1,2,0,1,2,3,0,0,0,0,1,2,3,1,0,2,0,1,0
2022-03-13 08:00:00,2,1,1,3,5,7,8,9,10,6,9,10,9,8,3,6,2,5,1,0,2,3,0,1,2,4,6,4,5,5,7,2,6,5,2,1,4,2,2,0
2022-03-13 09:00:00,2,2,3,4,5,4,7,9,10,9,9,10,9,7,7,6,6,5,1,0,1,2,4,4,5,5,5,6,7,6,6,3,5,7,2,5,1,1,2,0
2022-03-13 10:00:00,3,6,5,6,7,7,9,7,9,8,10,9,10,11,10,7,7,6,0,1,1,4,4,5,6,9,8,7,8,10,8,4,7,7,5,0,0,0,0,0
2022-03-13 11:00:00,3,2,4,2,5,6,8,8,9,8,12,14,16,12,11,7,8,9,1,0,1,4,3,5,7,6,5,3,5,6,3,1,3,3,2,2,1,1,0,0
2022-03-13 12:00:00,3,3,7,6,10,11,12,12,13,13,16,18,18,17,15,14,13,12,2,0,1,6,5,6,8,12,14,10,12,14,9,6,4,6,7,1,6,5,4,0
2022-03-13 13:00:00,5,6,2,0,5,10,10,10,11,12,13,16,20,21,18,17,14,11,1,2,4,6,8,6,13,13,12,10,9,10,10,9,6,5,4,1,3,2,1,0
2022-03-13 14:00:00,2,2,4,5,5,7,10,10,11,10,11,10,11,8,9,10,8,5,1,0,1,6,8,5,6,10,18,9,11,9,10,8,6,5,3,0,4,0,0,0
2022-03-13 15:00:00,1,1,2,3,6,10,12,14,12,14,12,9,15,11,10,8,8,5,1,1,1,10,10,12,13,13,13,10,16,7,16,3,15,13,7,3,2,2,0,0
2022-03-13 16:00:00,4,0,5,6,2,7,8,11,14,15,15,16,16,15,15,15,14,13,0,0,2,10,11,11,12,14,10,8,12,8,9,6,6,4,3,1,0,1,0,0
2022-03-13 17:00:00,4,2,1,3,4,6,9,7,11,10,8,10,11,6,7,6,7,5,1,2,2,9,10,13,8,12,13,12,9,7,12,10,8,5,6,2,2,2,1,0
2022-03-13 18:00:00,2,0,4,7,6,8,5,7,8,8,8,9,8,7,9,6,4,2,2,0,4,10,6,8,12,15,15,13,12,14,11,9,10,11,6,3,4,0,1,0
2022-03-13 19:00:00,1,2,3,2,6,11,10,11,4,8,4,7,8,8,6,5,3,1,0,1,0,8,9,10,10,10,9,8,8,5,6,5,4,4,3,2,4,3,2,0
2022-03-13 20:00:00,1,0,0,4,4,3,3,5,6,7,8,6,3,6,5,4,3,1,2,0,3,13,15,13,9,14,15,13,11,12,10,9,3,4,4,2,3,2,1,0
2022-03-13 21:00:00,4,2,5,3,4,5,6,7,8,8,10,8,10,9,9,2,2,1,0,0,1,14,15,11,15,18,18,17,14,12,11,10,7,7,5,0,1,1,0,0
2022-03-13 22:00:00,3,1,5,3,6,7,8,4,2,7,2,5,10,10,4,2,0,3,0,1,2,10,11,13,15,15,16,17,17,18,16,14,8,5,3,2,3,2,0,0
2022-03-13 23:00:00,0,0,1,1,2,2,3,0,4,4,4,7,2,7,5,4,3,5,0,0,1,8,3,9,10,9,9,6,8,7,6,5,3,3,2,1,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,2,2,5,8,14,20,23,24,25,24,21,19,8,11,8,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,1,3,4,4,6,5,5,5,4,4,3,3,4,1,0,1,0,1,0,1,2,3,8,7,8,7,5,5,6,8,0,7,6,3,1,1,0,0,0
2022-03-14 06:00:00,0,1,2,3,5,10,12,11,13,10,11,11,9,8,7,4,5,0,1,0,2,2,2,3,5,4,5,6,5,4,4,3,3,3,2,1,1,0,0,0
2022-03-14 07:00:00,8,10,12,13,14,26,31,34,38,41,43,43,41,37,34,14,13,10,1,1,2,2,5,0,6,11,13,13,12,13,12,11,11,13,10,8,6,0,4,0
2022-03-14 08:00:00,8,10,14,23,31,34,44,42,38,37,39,43,36,29,28,29,27,25,2,1,2,6,9,9,13,13,14,13,15,15,14,13,13,10,7,6,6,3,0,0
2022-03-14 09:00:00,4,5,6,7,8,11,17,22,22,23,32,31,28,24,18,20,17,15,1,0,2,3,6,1,7,15,13,12,11,10,11,7,8,7,5,2,3,0,1,0
2022-03-14 10:00:00,1,2,3,4,7,11,12,14,17,15,15,14,15,13,10,7,5,3,1,0,1,4,6,4,7,9,7,11,12,12,11,8,10,5,2,1,0,0,1,0
2022-03-14 11:00:00,2,3,2,4,6,9,8,10,12,11,9,10,10,7,9,8,6,7,2,0,1,8,5,6,8,9,12,11,9,12,10,9,8,7,4,2,1,0,2,0
2022-03-14 12:00:00,3,2,3,4,4,8,10,13,13,12,13,12,13,12,11,8,5,8,1,1,2,5,6,7,9,15,13,12,10,11,9,7,6,5,5,4,5,0,2,0
2022-03-14 13:00:00,3,1,2,4,8,8,9,10,10,12,13,14,15,11,9,8,6,4,2,1,1,5,3,6,8,10,15,15,18,20,18,17,13,7,4,2,4,1,0,0
2022-03-14 14:00:00,1,1,2,5,10,12,12,13,12,11,13,7,15,15,10,6,8,7,0,0,1,4,5,6,10,11,13,16,15,13,9,7,11,9,5,4,3,1,3,0
2022-03-14 15:00:00,2,4,3,2,7,9,8,10,11,11,11,10,9,9,7,6,4,1,1,2,5,12,9,12,12,16,25,23,24,22,35,32,25,16,9,8,3,4,3,0
2022-03-14 16:00:00,4,5,6,8,10,13,13,17,20,18,17,16,15,14,13,5,4,3,1,1,2,7,9,9,33,36,33,34,33,27,21,21,19,11,7,5,4,2,2,0
2022-03-14 17:00:00,3,0,5,7,9,14,17,16,19,16,12,15,13,7,12,12,9,4,4,2,3,14,17,22,28,25,30,29,29,28,18,14,14,14,10,9,8,7,6,0
2022-03-14 18:00:00,2,2,3,5,8,13,16,17,16,15,17,19,21,19,18,13,9,8,5,2,4,28,30,29,31,39,47,43,38,39,30,26,23,17,13,9,7,6,5,0
2022-03-14 19:00:00,0,1,1,3,4,5,7,9,12,12,9,13,12,11,6,7,6,5,1,1,3,27,28,27,24,28,31,30,30,28,25,22,17,12,8,6,6,4,4,0
2022-03-14 20:00:00,2,1,1,2,0,5,7,6,6,6,7,5,6,5,4,2,2,2,0,1,2,11,11,13,15,17,19,19,17,18,21,19,13,11,7,5,5,5,2,0
2022-03-14 21:00:00,0,1,1,4,1,7,6,5,7,6,6,10,9,8,6,5,4,2,1,0,2,18,20,16,9,18,20,23,23,23,19,16,11,9,5,4,4,3,0,0
2022-03-14 22:00:00,1,0,2,1,2,3,3,4,4,8,1,6,7,6,3,2,1,1,0,0,1,5,7,21,21,24,21,20,17,17,16,12,8,6,6,5,4,3,1,0
2022-03-14 23:00:00,0,0,1,1,2,1,4,2,5,4,2,1,5,4,4,0,3,1,0,1,3,5,5,3,6,12,14,11,9,8,8,6,5,2,1,1,2,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,2,0,5,7,14,21,24,28,29,29,24,21,19,13,8,7,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,1,1,2,3,3,6,7,8,9,9,2,8,6,5,1,1,0,0,0,0,2,2,2,5,7,9,8,7,7,6,8,3,6,5,2,0,1,0,0,0
2022-03-15 06:00:00,2,3,2,4,5,7,10,13,13,10,14,12,13,13,10,9,8,7,3,0,0,1,2,2,1,4,3,0,4,2,4,3,3,4,3,0,1,0,0,0
2022-03-15 07:00:00,9,11,8,12,17,26,28,34,34,35,38,38,39,30,26,15,13,12,3,1,2,3,10,13,6,10,9,7,10,5,8,5,3,5,3,0,0,0,0,0
2022-03-15 08:00:00,4,5,6,13,19,32,39,40,43,44,47,46,42,33,29,26,21,18,1,1,2,7,9,12,13,21,18,17,19,19,18,14,13,10,7,5,2,3,0,0
2022-03-15 09:00:00,3,4,4,5,9,17,20,21,22,23,24,24,24,22,18,17,14,14,1,1,2,3,2,2,4,5,8,8,7,8,8,5,8,7,5,2,3,2,2,0
2022-03-15 10:00:00,2,3,3,4,5,7,11,11,13,12,12,11,13,11,9,8,7,4,1,0,1,4,7,2,8,10,6,8,4,11,12,11,10,9,5,2,0,1,3,0
2022-03-15 11:00:00,4,2,7,7,9,11,11,11,13,15,9,10,16,12,13,9,5,4,2,2,2,4,4,4,7,8,7,7,6,7,6,5,5,5,6,5,3,2,2,0
2022-03-15 12:00:00,2,2,3,8,8,8,12,13,17,12,14,13,13,13,11,8,6,5,2,0,1,6,5,5,12,14,14,11,9,11,11,7,6,5,5,3,3,2,2,0
2022-03-15 13:00:00,3,2,4,6,10,10,12,11,11,10,8,8,9,8,7,8,7,5,1,0,0,3,3,5,7,10,12,14,15,13,15,14,12,9,6,4,3,5,4,0
2022-03-15 14:00:00,2,4,5,6,8,12,14,13,12,10,11,9,11,11,10,9,8,5,0,1,1,6,7,3,8,12,13,13,14,15,15,12,12,11,8,6,4,0,3,0
2022-03-15 15:00:00,3,5,1,3,6,7,11,8,13,11,13,12,13,9,11,9,7,6,3,0,3,8,11,12,12,15,19,21,22,28,28,28,26,21,18,5,2,1,1,0
2022-03-15 16:00:00,3,2,3,5,8,14,13,14,17,16,17,15,17,17,11,9,8,7,2,3,2,11,12,14,25,31,29,29,27,20,21,20,15,12,14,12,4,3,2,0
2022-03-15 17:00:00,3,4,5,8,9,11,13,16,19,21,19,17,19,19,18,12,10,8,3,2,5,13,11,13,15,24,26,25,25,25,22,19,17,12,6,5,6,4,2,0
2022-03-15 18:00:00,1,1,3,4,9,13,16,19,17,20,19,18,16,17,13,11,9,9,3,3,4,41,37,36,35,43,47,45,43,44,42,36,31,24,20,11,6,5,4,0
2022-03-15 19:00:00,0,1,2,4,2,12,14,17,18,14,11,10,10,8,6,7,5,4,1,0,2,20,21,22,31,37,32,27,33,32,26,21,18,12,10,6,8,8,6,0
2022-03-15 20:00:00,1,0,2,3,4,9,6,11,13,10,10,10,7,6,4,4,3,2,2,0,2,12,13,13,19,20,22,21,19,20,17,15,13,8,4,6,5,3,2,0
2022-03-15 21:00:00,1,2,1,4,1,7,6,6,7,9,10,10,9,8,6,5,4,2,0,1,3,10,13,14,14,14,16,16,17,16,13,11,12,8,6,4,5,4,3,0
2022-03-15 22:00:00,2,4,4,3,1,5,1,6,7,7,4,5,6,4,5,2,1,1,1,0,2,9,10,10,11,16,22,24,25,11,22,18,13,7,5,4,3,2,0,0
2022-03-15 23:00:00,0,0,0,0,2,2,2,0,3,4,5,7,4,8,5,3,0,2,0,0,1,8,4,7,9,11,10,8,8,8,7,4,5,2,1,1,2,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,2,3,7,11,16,22,25,26,29,11,26,22,24,15,10,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,2,3,2,3,4,5,7,7,4,8,7,4,6,4,2,1,1,0,1,1,0,5,3,5,3,11,10,7,11,6,10,2,8,3,4,3,0,0,0,0
2022-03-16 06:00:00,2,0,3,4,6,7,9,13,13,13,13,14,13,10,9,5,1,0,0,0,1,0,2,1,1,5,3,3,4,5,6,3,4,3,1,3,0,0,0,0
2022-03-16 07:00:00,7,8,6,9,16,24,30,35,36,34,35,41,47,40,20,15,13,12,2,1,2,3,4,7,6,8,7,7,6,7,6,5,8,8,6,5,3,0,0,0
2022-03-16 08:00:00,5,8,10,18,25,34,40,39,36,34,33,35,30,23,32,20,18,16,3,1,1,9,11,12,16,18,19,20,17,19,17,14,13,10,7,4,3,1,1,0
2022-03-16 09:00:00,3,2,4,5,10,15,17,19,23,23,25,33,32,24,21,19,13,10,2,1,1,4,4,5,14,14,12,13,12,13,11,10,9,8,6,4,4,3,3,0
2022-03-16 10:00:00,2,3,4,5,12,11,15,16,19,15,14,13,13,13,12,10,8,7,2,1,0,3,8,7,8,13,13,11,10,11,9,7,7,5,4,4,2,4,3,0
2022-03-16 11:00:00,2,4,6,7,12,15,15,15,13,12,12,11,10,8,7,6,5,4,2,1,0,3,4,6,9,10,11,10,11,10,11,9,9,6,3,0,4,3,2,0
2022-03-16 12:00:00,3,2,3,5,7,10,11,13,18,15,16,18,17,14,12,10,11,11,3,1,0,4,5,3,7,10,9,6,3,9,8,6,7,6,5,4,3,1,2,0
2022-03-16 13:00:00,3,3,3,5,4,7,6,9,10,10,13,8,18,16,14,6,13,9,2,0,2,6,3,7,10,13,13,13,14,13,11,10,10,7,6,4,3,2,2,0
2022-03-16 14:00:00,3,2,3,4,7,11,12,6,11,10,10,9,10,9,8,7,8,7,1,2,2,8,10,7,9,10,13,14,14,17,14,13,11,10,6,4,2,3,1,0
2022-03-16 15:00:00,1,2,3,3,4,6,7,8,9,13,12,13,12,9,8,7,4,3,0,1,1,5,7,6,32,38,41,36,29,25,35,35,32,20,12,7,7,2,3,0
2022-03-16 16:00:00,3,2,3,5,7,10,9,14,13,11,12,10,10,10,8,10,9,6,1,2,3,8,10,12,22,23,20,23,19,20,19,13,12,10,5,3,2,1,2,0
2022-03-16 17:00:00,2,2,3,5,7,9,14,15,16,13,14,13,12,10,16,14,12,11,2,1,2,23,25,29,28,32,28,24,23,23,20,18,20,12,9,5,4,3,3,0
2022-03-16 18:00:00,2,5,6,3,7,10,12,17,18,15,13,15,15,15,17,15,10,11,2,1,4,27,18,26,23,27,36,30,30,31,26,22,17,11,7,7,12,12,4,0
2022-03-16 19:00:00,2,2,2,3,6,10,9,12,11,10,10,8,8,8,7,4,3,1,1,0,5,23,22,24,28,36,32,26,25,23,22,18,14,9,7,4,5,4,0,0
2022-03-16 20:00:00,2,2,3,4,5,5,7,9,11,8,9,7,7,6,4,3,3,2,1,0,1,8,8,5,10,17,17,17,20,19,16,12,9,5,4,2,1,2,1,0
2022-03-16 21:00:00,1,2,3,5,5,5,4,7,8,8,8,6,7,6,4,2,2,1,1,0,2,14,14,19,20,23,25,25,21,18,14,11,8,5,7,3,5,3,0,0
2022-03-16 22:00:00,1,3,3,1,2,3,4,5,6,4,7,3,8,5,4,3,0,2,0,0,2,15,18,21,22,26,29,27,24,23,20,16,13,8,6,5,4,3,0,0
2022-03-16 23:00:00,0,0,0,1,0,1,3,4,6,7,6,6,7,5,5,3,1,4,2,0,2,5,6,6,4,7,8,8,8,8,6,6,5,5,3,2,2,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,2,3,7,11,18,24,25,25,27,26,23,18,5,10,6,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,2,1,3,2,5,5,6,5,7,4,7,6,5,4,3,1,1,0,1,0,1,3,3,7,5,10,5,9,9,7,9,2,8,7,4,3,1,0,0,0
