Unnamed: 0,1_한남운수대학동차고지,2_서울산업정보학교.삼성교,3_관악산입구.관악아트홀.중앙도서관,4_서울대학교,5_서울대학교치과병원.동물병원,6_서울여상.서울문영여중고앞,7_관악구청,8_봉천사거리.봉천중앙시장,9_봉원중학교.행운동우성아파트,10_관악푸르지오아파트,11_봉천고개.관악현대아파트,12_숭실대입구역,13_상도동중앙하이츠빌.상도전통시장,14_상도시장,15_상도터널상도동,16_상도터널노량진동,17_노들섬,18_한강대교북단.LG유플러스,19_신용산역,20_KT용산지사,21_삼각지역,22_숙대입구역,23_갈월동,24_서울역버스환승센터.강우규의거터,25_시청앞,26_서울신문사,27_종로1가,28_종로2가,29_종로2가.삼일교,30_을지로2가.기업은행본점.서울노동청,31_롯데백화점,32_북창동.남대문시장,33_숭례문(가상),34_숭례문,35_서울역버스환승센터,36_갈월동,37_숙대입구역,38_삼각지역,39_KT용산지사,40_신용산역,41_한강대교북단.LG유플러스,42_노들섬,43_상도터널노량진동,44_상도터널상도동,45_상도시장,46_상도동중앙하이츠빌.상도전통시장,47_숭실대입구역,48_봉현초등학교,49_성현동동아아파트,50_봉원중학교.행운동우성아파트,51_봉천사거리.위버폴리스,52_관악구청,53_관악경찰서.관악소방서,54_서울여상.서울문영여중고앞,55_서울대학교치과병원.동물병원,56_서울대학교,57_신림중.삼성고.관악아트홀.도서관,58_한남운수대학동차고지
2022-03-30 11:00:00,6,10,11,14,16,15,12,15,23,26,25,20,23,25,29,30,14,28,28,28,25,22,21,18,17,10,5,5,4,7,9,7,5,8,10,10,12,20,19,24,25,12,22,18,20,18,17,15,14,12,9,6,2,4,5,3,0,0
2022-03-30 12:00:00,8,9,11,14,9,14,14,16,22,23,26,25,26,28,32,34,32,31,29,25,16,11,11,10,10,7,6,7,5,6,9,12,0,13,12,11,17,29,12,30,16,18,26,24,15,14,16,14,14,13,11,13,11,10,8,7,5,0
2022-03-30 13:00:00,7,12,14,17,11,15,16,18,18,20,19,21,21,22,22,22,17,21,21,20,17,13,14,12,9,9,8,7,11,9,11,10,0,11,12,13,13,19,15,23,20,0,22,20,18,18,17,16,16,13,13,13,12,11,11,7,9,0
2022-03-30 14:00:00,6,9,11,12,13,14,11,13,19,15,19,16,17,17,15,16,15,14,13,9,11,9,8,8,6,7,5,6,5,8,9,15,14,10,13,16,18,18,17,26,24,25,23,20,17,17,19,18,17,15,10,10,5,5,0,8,6,0
2022-03-30 15:00:00,6,11,14,18,20,23,19,19,21,23,25,24,28,31,33,33,32,30,25,21,15,12,10,9,10,8,7,3,4,7,13,14,0,13,13,12,14,17,8,20,17,16,22,18,17,15,17,14,14,12,13,11,12,11,8,0,10,0
2022-03-30 16:00:00,11,24,28,31,38,47,47,45,49,50,51,33,33,28,26,27,28,26,19,18,15,14,12,12,9,10,9,11,9,12,19,22,0,27,26,27,33,34,33,34,35,33,35,31,31,29,26,20,18,16,14,15,11,6,13,5,11,0
2022-03-30 17:00:00,5,8,15,33,42,44,31,25,28,24,23,24,25,27,26,25,24,24,22,21,16,17,11,16,16,14,17,14,17,20,21,26,0,26,27,28,34,37,36,39,40,41,32,37,36,35,33,30,29,22,27,22,19,18,17,18,15,0
2022-03-30 18:00:00,7,12,12,45,47,44,33,32,31,34,33,27,27,27,41,42,41,39,32,28,22,20,18,12,13,18,20,23,28,35,39,36,35,43,45,46,45,50,49,55,56,57,53,51,47,36,41,38,30,25,23,33,32,29,31,26,22,0
2022-03-30 19:00:00,6,7,4,25,27,26,16,19,24,26,27,21,20,21,23,21,19,19,15,13,8,5,5,6,6,7,9,13,13,18,20,22,5,20,21,23,24,29,33,44,43,33,40,36,47,40,41,32,29,23,28,45,46,0,47,42,35,0
2022-03-30 20:00:00,2,3,4,7,13,5,7,15,16,14,13,11,11,11,14,6,10,13,11,5,9,6,3,2,4,5,6,10,13,14,18,22,0,28,30,33,32,38,37,37,37,36,32,28,27,27,22,27,24,18,12,22,20,0,17,9,16,0
2022-03-30 21:00:00,4,2,1,4,14,13,10,16,9,11,7,16,17,5,16,15,0,13,11,7,4,5,3,3,4,7,11,14,16,19,20,20,0,20,23,17,24,28,30,37,39,40,38,35,34,33,31,23,16,16,15,20,17,0,0,15,13,0
2022-03-30 22:00:00,4,4,5,10,12,11,11,15,14,14,15,13,14,16,21,17,16,15,9,7,7,5,2,3,3,3,4,5,6,9,14,8,0,17,24,22,24,26,27,33,26,25,24,30,26,25,25,21,19,17,18,24,23,6,0,22,17,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,5,7,9,0,0,5,14,15,21,23,24,25,26,28,23,22,24,24,28,25,23,22,19,17,11,0,16,16,15,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,15,19,14,0,18,16,15,18,20,21,27,28,30,30,32,24,29,30,28,27,21,20,20,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,7,9,9,10,4,7,12,12,17,23,22,19,20,22,20,17,11,23,22,14,19,20,17,20,15,8,2,2,1,2,1,3,0,5,5,1,2,1,0,0,5,0,0,0,2,0,0,5,12,8,3,2,0,0,1,0,1,0
2022-03-31 06:00:00,9,12,14,10,6,9,10,11,16,20,24,24,27,29,30,30,29,27,25,20,22,17,17,16,15,7,2,2,1,1,1,0,0,2,3,2,3,3,0,1,0,0,4,6,5,3,7,7,10,4,4,5,4,2,0,1,1,0
2022-03-31 07:00:00,22,26,34,33,32,31,22,23,28,36,41,33,40,44,48,45,42,36,34,31,27,22,23,18,18,11,5,4,4,1,2,1,0,3,7,11,10,10,11,10,14,12,19,16,17,20,23,20,26,24,23,22,21,16,13,11,3,0
2022-03-31 08:00:00,20,27,31,34,26,33,23,26,40,49,53,38,44,45,51,46,44,41,38,35,35,35,37,33,20,17,10,9,6,6,6,5,5,4,13,12,20,28,28,34,24,12,27,23,23,28,40,37,35,32,25,43,42,36,16,13,10,0
2022-03-31 09:00:00,12,18,17,21,18,19,14,25,28,30,38,32,38,43,50,47,46,41,34,31,21,21,23,22,15,10,6,5,3,3,2,2,0,3,7,7,10,13,13,16,19,20,21,18,18,18,20,20,22,19,13,15,11,14,9,7,4,0
2022-03-31 10:00:00,9,12,13,14,9,8,15,14,13,17,18,15,17,16,16,17,13,19,17,17,15,15,14,11,14,12,9,5,3,3,2,5,1,5,8,13,18,22,24,26,26,27,11,9,11,6,8,9,7,8,8,11,10,4,8,6,0,0
2022-03-31 11:00:00,10,13,16,9,12,11,18,19,16,21,20,18,20,21,22,22,21,28,22,20,16,11,17,16,15,10,6,6,5,8,7,5,0,6,9,10,11,16,17,25,24,23,26,19,20,16,19,18,12,16,8,12,9,11,7,8,5,0
2022-03-31 12:00:00,9,14,15,19,20,19,19,23,25,24,20,26,26,21,28,27,24,24,23,21,16,15,12,9,7,5,4,3,4,5,7,11,1,8,9,10,10,12,13,21,23,25,25,24,23,20,18,14,14,14,12,15,14,13,10,8,2,0
2022-03-31 13:00:00,11,14,15,11,17,17,18,22,24,26,27,31,26,32,40,26,39,34,29,29,27,20,23,18,9,11,12,9,10,6,8,9,0,10,9,10,12,17,18,19,20,0,20,18,17,13,27,27,26,22,17,12,11,0,9,9,8,6
2022-03-31 14:00:00,6,9,9,12,12,13,18,17,16,19,21,29,31,32,35,36,33,25,24,23,14,13,11,12,10,9,7,9,4,7,14,17,12,15,18,17,21,23,22,25,19,23,25,21,19,15,14,15,13,12,12,10,11,10,7,7,9,5
2022-03-31 15:00:00,6,9,13,15,16,14,12,15,19,19,22,17,20,20,21,20,13,19,19,19,16,12,10,8,10,10,10,5,6,7,9,13,0,14,15,13,17,19,15,21,18,16,20,18,18,18,22,17,14,13,14,14,8,11,12,11,10,0
2022-03-31 16:00:00,9,22,31,36,35,57,51,46,47,46,44,24,25,23,19,17,18,17,14,13,11,13,13,12,7,9,10,9,12,14,20,21,19,20,23,19,30,35,28,39,36,36,33,27,25,23,22,22,19,14,12,13,12,11,0,7,10,0
2022-03-31 17:00:00,11,19,13,35,41,24,39,44,45,40,40,37,29,35,40,37,40,38,37,36,28,24,19,16,13,10,7,9,12,18,23,25,0,28,33,34,41,41,41,52,54,55,41,38,37,36,41,36,28,22,25,25,23,9,15,22,17,11
2022-03-31 18:00:00,8,10,15,35,41,37,36,38,41,44,46,45,44,48,55,57,51,42,33,29,19,13,12,11,11,15,21,22,20,26,32,33,32,36,38,37,43,47,47,47,49,52,55,52,54,53,53,46,36,34,36,36,33,32,31,31,28,0
2022-03-31 19:00:00,4,7,6,15,22,14,18,24,27,32,31,24,26,33,35,34,31,29,26,17,14,11,10,6,4,7,9,14,15,17,21,23,0,21,23,24,28,31,31,37,40,38,37,31,36,31,39,34,29,24,23,32,30,22,35,29,26,0
2022-03-31 20:00:00,2,5,5,18,21,20,14,21,22,22,20,19,17,16,21,21,20,18,17,14,11,8,4,3,1,5,9,11,14,17,23,27,0,18,25,26,26,31,30,33,29,28,29,28,24,22,37,32,28,20,19,23,22,21,20,20,18,0
2022-03-31 21:00:00,2,3,0,7,8,9,11,15,18,15,14,11,15,13,14,14,15,13,14,11,10,7,7,3,4,5,5,6,10,14,16,14,0,17,18,20,21,32,31,45,25,47,42,41,32,29,41,35,33,24,20,22,19,0,0,18,16,0
2022-03-31 22:00:00,4,9,4,6,10,2,8,15,16,15,14,10,16,17,14,14,13,10,9,6,8,2,4,0,2,6,9,11,13,15,16,17,0,23,26,27,30,42,44,50,51,28,47,40,37,21,33,28,24,21,21,19,18,0,0,15,12,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,2,2,3,5,7,9,9,0,14,17,18,27,35,36,40,40,39,35,28,25,23,22,18,16,15,15,21,20,4,0,18,16,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,12,14,15,14,0,13,15,17,20,19,25,28,29,30,31,22,30,28,26,24,22,20,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,10,11,12,13,0,12,10,11,12,16,17,19,18,20,20,19,14,24,23,17,19,20,17,17,13,6,2,2,1,2,2,1,0,0,3,4,3,5,0,3,4,0,7,5,5,0,4,6,0,0,3,5,0,3,2,0,0,0
2022-04-01 06:00:00,12,17,19,6,8,6,9,11,17,22,20,19,24,27,28,25,24,23,20,17,14,13,11,10,9,5,2,0,2,1,1,0,0,0,3,2,0,4,0,2,3,1,5,6,10,9,6,10,6,9,8,5,3,2,1,2,1,0
2022-04-01 07:00:00,24,31,35,29,32,29,24,27,33,42,45,41,43,45,42,37,34,33,31,29,28,25,29,24,17,14,9,6,3,5,2,3,0,3,6,5,8,23,21,23,20,21,24,20,23,24,28,26,27,29,20,24,23,17,14,6,4,0
2022-04-01 08:00:00,23,37,40,39,35,32,30,33,40,43,51,44,52,57,66,62,61,49,44,38,33,35,35,29,21,13,9,11,7,7,7,3,1,6,10,14,16,31,30,39,38,40,34,28,27,27,25,26,33,22,22,29,28,26,14,13,9,0
2022-04-01 09:00:00,23,32,37,16,13,34,25,26,28,34,37,34,37,40,38,39,38,38,34,30,29,23,25,23,19,13,6,5,3,5,4,4,0,2,5,5,6,15,7,17,18,3,17,15,17,18,18,18,16,14,11,19,19,17,9,8,6,0
2022-04-01 10:00:00,9,12,15,16,10,14,12,13,17,20,22,23,22,22,26,25,0,26,24,19,18,17,17,14,11,8,6,4,5,5,4,5,0,4,6,5,6,13,14,21,22,14,14,15,13,10,9,9,9,9,6,7,6,0,5,4,3,1
2022-04-01 11:00:00,10,15,17,16,13,15,16,17,21,23,25,26,30,32,32,30,21,26,26,24,18,18,19,17,15,14,7,7,6,7,9,12,9,8,11,12,13,14,13,14,15,21,20,21,20,19,20,19,19,15,10,9,8,7,7,5,2,0
2022-04-01 12:00:00,8,11,14,17,23,24,23,24,25,29,30,37,39,41,41,41,38,33,30,28,25,22,22,17,10,7,8,4,5,5,6,8,0,5,9,12,15,20,19,23,23,22,21,22,20,20,22,20,16,15,14,13,12,11,9,7,6,0
2022-04-01 13:00:00,9,10,11,12,11,12,16,22,27,29,33,27,29,33,35,33,33,34,26,26,20,17,15,12,10,8,9,6,8,11,15,15,0,19,18,18,20,23,11,27,25,19,20,21,16,13,14,13,8,10,8,12,8,11,9,6,8,0
2022-04-01 14:00:00,10,17,23,26,27,25,20,23,31,30,33,31,32,33,36,36,28,29,25,23,20,17,15,12,8,5,4,3,6,6,10,13,10,14,14,17,21,27,23,29,33,35,31,23,20,19,22,19,16,10,14,10,9,0,8,8,5,0
2022-04-01 15:00:00,4,16,27,29,32,45,48,38,32,32,28,24,30,28,36,29,23,25,29,30,24,17,14,13,12,7,6,5,9,13,20,29,16,31,30,31,34,36,34,35,34,33,31,28,26,26,24,23,20,19,15,14,13,10,8,12,11,0
2022-04-01 16:00:00,10,25,11,27,24,32,32,29,30,31,32,35,34,35,39,28,22,27,24,23,18,15,14,11,11,9,7,10,11,11,20,30,28,29,22,22,30,32,31,33,31,33,34,33,31,31,29,25,24,19,16,16,15,9,15,14,12,0
2022-04-01 17:00:00,10,16,23,29,30,29,30,31,35,35,36,36,37,34,35,37,31,38,27,24,20,17,14,16,12,11,11,11,13,19,25,25,0,26,32,32,35,41,43,57,61,49,62,52,44,46,42,35,31,24,23,24,22,15,21,18,14,0
2022-04-01 18:00:00,12,16,24,37,49,48,34,38,40,44,41,42,48,48,51,47,46,41,39,36,27,21,22,14,15,14,14,20,28,39,42,43,34,44,46,45,40,45,43,48,49,48,55,51,40,38,46,44,39,33,26,31,32,26,30,29,27,0
2022-04-01 19:00:00,8,14,15,21,28,25,16,25,24,23,24,19,22,21,25,28,25,22,18,17,14,11,13,9,9,9,11,10,12,15,23,20,10,24,29,29,30,31,34,42,43,44,45,33,47,41,54,46,33,26,24,28,27,18,19,26,22,0
2022-04-01 20:00:00,4,4,4,11,11,4,13,18,18,17,12,12,14,15,17,14,13,12,9,10,9,7,5,4,5,7,6,6,12,13,17,15,15,16,19,15,22,27,22,34,33,28,31,29,28,24,31,23,19,15,15,18,15,0,16,9,16,0
2022-04-01 21:00:00,4,6,6,10,12,9,8,12,11,12,16,14,15,16,16,9,6,15,10,9,7,6,8,5,4,5,6,6,10,12,15,17,0,15,21,22,23,26,28,37,37,38,41,35,30,29,24,21,21,21,20,22,21,19,0,18,17,0
2022-04-01 22:00:00,4,6,3,7,7,0,8,17,19,17,15,15,19,18,20,19,18,17,15,14,9,6,5,2,2,4,10,13,14,14,17,19,0,22,23,22,25,27,27,39,44,46,45,38,37,32,35,27,22,20,19,22,19,15,20,18,17,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,5,9,10,12,0,0,12,14,17,23,34,43,46,46,46,46,36,34,28,24,21,17,14,14,18,17,0,0,17,15,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,10,12,13,0,14,12,12,14,16,5,20,21,23,25,25,0,0,23,21,20,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,4,6,7,5,0,5,7,6,10,9,9,8,11,10,11,10,6,7,8,7,7,6,13,11,3,2,0,0,1,1,2,0,0,2,3,3,4,3,0,0,0,0,0,1,3,4,3,3,5,4,1,0,0,0,0,0,0,0
2022-04-02 06:00:00,7,9,7,10,6,0,13,8,18,24,10,9,10,10,11,7,10,9,9,7,4,7,5,4,2,3,1,1,0,1,3,0,0,0,1,2,5,5,1,4,0,2,5,5,5,2,1,0,4,3,2,2,0,0,0,1,0,0
2022-04-02 07:00:00,13,15,16,16,15,14,15,14,15,20,26,24,24,15,22,21,20,19,13,12,10,9,8,7,4,3,3,3,3,2,2,0,0,0,1,3,4,6,0,4,5,0,6,7,5,6,10,11,12,8,5,7,0,0,4,1,2,0
2022-04-02 08:00:00,9,17,13,9,16,15,12,16,22,23,26,27,24,27,32,28,22,25,18,17,16,14,14,12,10,8,5,3,4,3,2,2,0,3,5,3,5,13,3,15,4,7,15,15,14,11,17,16,17,17,16,13,11,10,7,7,4,0
2022-04-02 09:00:00,10,19,21,17,0,20,16,17,17,19,21,20,22,23,26,34,33,29,20,19,18,19,18,16,14,12,9,3,4,3,2,3,0,0,8,9,12,17,15,18,21,20,20,19,20,21,19,21,20,16,13,20,19,1,12,10,9,0
2022-04-02 10:00:00,15,19,20,21,15,17,19,21,24,27,32,35,37,40,47,48,44,44,31,26,25,21,20,18,16,17,12,4,3,2,3,5,0,4,7,7,9,11,12,14,8,3,13,13,8,7,14,13,11,11,11,15,17,18,14,10,8,0
2022-04-02 11:00:00,9,17,19,22,14,20,17,17,20,28,32,37,43,47,50,51,50,48,38,40,25,23,24,18,15,14,10,7,8,10,9,8,0,6,10,13,14,13,12,14,13,15,15,13,14,12,15,14,13,11,11,10,7,9,5,3,4,0
2022-04-02 12:00:00,13,19,25,29,31,31,25,30,33,35,37,42,46,52,54,53,48,44,37,30,25,21,16,21,17,11,7,8,10,12,13,11,9,11,15,12,19,20,17,24,25,20,25,24,26,24,29,31,28,25,14,14,13,10,12,10,8,0
2022-04-02 13:00:00,11,21,24,30,22,29,25,26,28,31,38,32,33,35,41,42,40,37,29,31,26,24,25,24,16,15,8,8,9,10,13,14,0,17,18,14,19,15,9,22,25,16,19,18,21,21,23,22,21,25,19,22,21,20,19,13,11,0
2022-04-02 14:00:00,10,14,21,11,15,17,20,25,28,31,33,37,40,42,49,44,45,43,35,34,30,24,22,22,17,12,14,13,11,15,19,16,12,15,16,11,14,18,17,25,26,22,21,20,18,15,18,18,18,21,19,18,16,10,9,12,12,0
2022-04-02 15:00:00,8,13,26,28,28,28,24,30,34,28,29,30,33,35,38,34,31,37,29,22,22,17,16,15,13,12,19,20,19,16,21,29,0,30,19,31,33,32,27,29,32,30,28,24,28,24,27,25,22,20,15,17,15,0,12,12,10,2
2022-04-02 16:00:00,8,12,21,25,19,24,18,22,27,34,32,30,33,37,44,43,40,35,35,29,24,16,15,15,14,14,15,12,11,12,19,23,0,22,26,23,27,30,29,37,35,40,37,30,28,25,28,24,24,22,20,20,17,0,20,16,17,0
2022-04-02 17:00:00,7,15,20,19,20,16,20,27,29,29,30,28,28,34,40,38,36,31,29,22,20,17,16,15,11,10,10,11,10,11,17,18,7,17,31,35,40,47,26,58,61,30,58,40,38,41,40,38,38,20,16,22,10,21,20,13,18,6
2022-04-02 18:00:00,6,7,4,10,11,11,11,17,16,18,21,23,22,27,34,37,37,39,27,24,20,19,19,15,11,9,14,14,15,15,28,26,19,27,30,28,29,35,29,49,52,50,43,38,36,33,35,27,28,22,23,27,15,0,20,26,18,6
2022-04-02 19:00:00,4,7,8,6,0,7,10,13,13,16,15,12,12,11,13,10,17,16,11,11,9,7,6,4,5,5,8,13,10,12,17,18,0,17,21,20,24,28,29,32,33,31,29,25,23,22,30,27,24,21,16,18,19,0,7,20,15,0
2022-04-02 20:00:00,4,6,0,7,0,0,6,10,12,11,9,9,8,8,9,10,5,7,11,12,8,4,4,4,7,5,4,11,14,13,18,20,0,18,24,21,25,30,30,33,34,35,35,33,30,30,27,26,23,21,19,17,15,0,8,12,13,0
2022-04-02 21:00:00,2,3,0,4,3,3,6,13,14,17,16,8,2,9,8,0,7,5,6,2,3,2,2,2,0,2,5,8,9,12,14,15,0,14,20,20,20,25,19,32,31,32,33,32,27,23,24,21,20,16,16,33,32,7,13,31,30,0
2022-04-02 22:00:00,4,4,0,4,0,3,11,12,3,9,9,11,10,11,9,11,11,10,8,9,7,8,7,5,4,4,9,14,21,23,26,11,25,10,29,0,26,31,28,36,31,32,32,29,26,25,27,24,23,22,22,23,9,0,22,19,14,0
2022-04-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,5,7,8,9,10,10,0,11,16,15,18,29,30,37,36,33,32,28,27,28,30,27,24,23,19,15,14,0,0,12,14,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,3,6,2,0,4,5,3,2,4,6,6,0,7,7,7,0,0,0,0,0,8,7,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,5,8,0,6,0,7,5,5,7,7,8,9,0,11,8,6,0,7,6,1,4,5,4,8,4,3,1,0,0,1,0,0,0,0,2,1,0,1,1,0,0,0,2,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,3,5,5,1,0,2,2,3,4,6,7,4,7,8,10,8,3,7,7,3,6,6,3,4,0,2,1,1,2,0,0,0,0,0,0,0,2,3,0,1,4,1,1,1,0,1,4,4,5,2,0,1,2,0,0,0,0,0
2022-04-03 07:00:00,3,5,5,5,0,6,10,9,12,12,13,12,13,15,17,18,16,14,12,2,9,6,6,5,3,3,2,0,1,1,1,1,0,0,1,2,2,5,6,3,0,7,8,4,7,4,6,2,4,3,1,5,0,0,2,3,1,0
2022-04-03 08:00:00,4,9,9,8,9,10,12,14,17,20,22,17,17,11,13,15,0,13,10,7,9,9,8,7,6,4,5,3,3,2,1,3,0,0,4,4,6,7,6,7,9,0,8,8,7,9,12,10,10,11,9,8,6,5,4,4,3,0
2022-04-03 09:00:00,10,12,13,14,12,11,11,14,20,23,25,23,20,24,27,27,21,24,18,17,15,12,11,10,9,6,4,3,0,2,0,1,0,0,2,2,4,6,6,5,0,5,8,8,9,11,15,15,14,13,12,10,9,9,8,6,6,0
2022-04-03 10:00:00,8,16,18,23,15,13,14,14,17,18,21,23,25,18,25,23,22,21,20,18,17,13,16,16,11,11,6,5,4,3,3,3,2,5,8,12,15,17,19,19,18,7,12,11,10,10,13,14,12,13,10,12,5,8,7,5,4,0
2022-04-03 11:00:00,10,24,26,25,0,23,15,17,23,28,32,34,31,33,37,38,37,35,28,24,23,17,16,14,13,8,5,6,8,6,7,9,0,5,10,11,6,11,8,15,18,17,18,18,17,18,16,12,15,12,12,13,10,0,11,9,6,0
2022-04-03 12:00:00,8,19,24,27,13,25,19,29,32,34,36,36,43,45,48,47,43,35,33,27,25,22,21,21,16,15,10,7,6,7,7,8,0,9,8,7,13,15,16,17,17,9,20,16,17,18,21,19,20,17,13,15,13,0,0,5,8,0
2022-04-03 13:00:00,13,22,26,27,25,26,22,28,27,34,34,35,40,43,53,47,44,41,38,33,35,30,26,23,19,13,8,9,8,8,12,14,0,15,18,17,14,15,13,19,20,13,21,20,19,18,22,26,26,26,31,21,19,0,18,14,13,0
2022-04-03 14:00:00,15,19,25,28,0,26,23,29,33,39,42,33,43,42,45,43,40,37,34,32,26,24,20,20,18,11,9,8,8,7,14,12,0,12,17,13,16,15,16,27,16,17,25,24,20,19,23,20,19,16,12,15,14,13,13,11,11,0
2022-04-03 15:00:00,4,9,14,22,14,20,23,23,28,30,30,28,31,35,40,38,34,31,26,25,19,14,19,14,14,8,7,9,8,15,20,21,0,19,18,20,24,26,31,34,25,35,29,14,25,23,20,18,14,10,11,15,14,6,8,11,11,0
2022-04-03 16:00:00,20,22,33,43,44,42,38,38,37,38,40,42,42,42,43,43,29,39,25,24,14,12,15,14,15,11,11,9,10,12,17,21,0,23,29,31,30,32,28,44,45,47,41,40,41,43,38,31,31,27,22,20,7,0,18,16,13,0
2022-04-03 17:00:00,6,14,22,30,29,16,20,27,26,23,21,19,19,21,21,22,23,24,27,25,18,15,12,13,11,9,10,13,14,17,21,22,0,18,23,27,28,37,28,41,42,46,44,39,38,31,36,35,32,24,21,24,23,22,12,23,19,0
