Unnamed: 0,1_국립과학수사연구소.고강동종점,2_신안파크아파트후문,3_중부운수앞,4_신월동우성상가,5_신월문화체육센터,6_한빛종합사회복지관,7_강서초등학교,8_신월2동주민센터입구,9_양강중학교,10_신정네거리역,11_경서농협,12_우리은행신정동지점,13_신정1동우체국,14_서울남부지방법원.서울남부지방검찰청,15_서울남부지방법원.서울남부지방검찰청,16_양천구청.양천보건소,17_양천문화회관.양천일자리센터,18_목동10단지상가,19_목동12단지,20_목동12.13단지사잇길,21_양천구청역,22_목동14단지상가,23_목동아파트1434동앞,24_신목초등학교입구,25_신정2동주민센터,26_새마을금고,27_목동대학학원,28_목운초등학교.목운중학교,29_목동운동장남문.아이스링크,30_목동5단지C상가.목동운동장북문,31_파리공원,32_목동5단지B상가.목5동주민센터,33_목동이대병원.목동6단지앞,34_월촌중학교.목동1단지,35_목동1.2단지사잇길,36_용왕산,37_신목중학교,38_목동스카이아파트.목동3단지,39_목동3.4단지사잇길,40_목동4단지상가.목동종합운동장,41_CBS방송국,42_목운초등학교.목운중학교,43_오목교역.청학스포츠타운,44_현대아이파크아파트,45_목동중학교.서울출입국.외국인청,46_신목초등학교입구,47_목동14단지관리사무소앞,48_목동13단지,49_양천구청역,50_목동12.13단지사잇길,51_양천구민체육센터.양천일자리센터,52_양천구청,53_양천공원,54_목동중학교,55_목동8단지.한전,56_목동8단지지하도,57_서울남부지방법원.서울남부지방검찰청,58_신정1동우체국,59_우리은행신정동지점,60_신정4동경서농협,61_신정네거리역,62_양강중학교,63_신월2동주민센터입구.경창전통시장,64_강서초등학교,65_한빛종합사회복지관,66_신월문화체육센터,67_신월동우성상가,68_중부운수앞,69_신안파크아파트후문,70_국립과학수사연구소.고강동종점
2022-03-13 04:00:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,6,3,0,7,8,5,5,3,2,3,2,1,0,1,0,0,2,0,1,1,4,3,4,3,3,4,3,0,2,2,0,0,0,2,0,0,1,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,5,6,5,4,4,5,6,7,3,4,3,0,0,0,2,1,0,0,1,0,2,2,1,2,0,4,3,3,1,0,2,0,1,0,2,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,4,0,1,5,0,0,0,0,1,0,7,8,7,6,0,4,3,2,2,0
2022-03-13 07:00:00,4,6,2,6,3,1,3,2,1,2,0,0,0,0,0,1,0,2,0,2,2,2,2,0,1,3,1,0,0,0,0,0,0,0,0,0,2,3,4,0,2,1,4,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,1,0,0,0,2,1,2,0,0,0
2022-03-13 08:00:00,10,11,7,8,7,8,8,7,7,5,2,4,0,5,4,3,2,4,7,4,8,10,12,15,16,15,5,4,3,0,1,1,2,3,0,1,5,5,6,7,4,3,2,0,0,1,0,0,1,2,0,0,0,1,0,0,3,0,2,0,3,4,5,6,5,5,6,3,4,0
2022-03-13 09:00:00,11,11,10,10,13,11,12,11,7,9,6,4,0,6,5,2,2,3,9,10,11,12,14,15,14,16,10,9,2,6,3,1,2,2,2,1,5,6,7,8,6,3,2,3,0,1,2,0,0,1,1,0,0,1,1,2,1,1,2,0,6,8,4,5,3,6,5,3,1,0
2022-03-13 10:00:00,11,11,12,9,10,11,13,9,11,4,3,0,0,0,0,3,3,2,4,4,4,5,6,2,5,4,7,8,5,4,1,0,1,1,2,0,3,6,5,5,6,4,5,4,2,0,3,0,1,0,1,0,0,1,4,0,3,1,4,4,10,4,9,8,6,4,4,4,2,0
2022-03-13 11:00:00,9,6,5,8,8,5,3,9,9,7,4,1,0,0,0,1,0,4,6,7,8,8,10,11,11,13,8,6,5,4,2,4,2,3,1,2,0,6,6,7,6,4,5,3,3,1,4,0,3,2,1,2,0,0,0,0,0,3,1,0,5,4,4,0,5,4,5,0,0,0
2022-03-13 12:00:00,11,13,13,13,13,17,14,18,15,9,8,9,7,5,8,5,6,7,9,11,12,12,18,20,21,23,15,18,14,13,12,10,9,9,4,8,7,8,6,11,11,7,6,4,4,2,4,3,2,1,1,0,2,3,1,0,5,0,5,5,6,7,6,6,0,5,7,5,6,0
2022-03-13 13:00:00,11,11,8,10,11,11,10,11,12,6,5,4,4,2,4,5,6,8,10,11,17,17,24,27,29,30,23,24,13,9,5,8,9,6,6,5,7,9,13,13,18,15,18,17,13,8,6,1,1,1,1,0,2,1,2,3,2,0,1,3,8,9,8,7,8,5,7,6,5,0
2022-03-13 14:00:00,5,9,8,11,11,12,15,15,14,7,6,5,2,2,4,1,1,1,6,13,14,14,16,17,18,17,14,12,12,11,8,6,6,5,3,4,4,8,6,11,10,11,14,9,12,13,8,2,5,5,5,0,0,1,0,0,0,0,2,4,8,6,9,8,7,6,12,10,8,0
2022-03-13 15:00:00,10,11,10,8,4,7,6,11,6,9,7,4,0,2,3,3,4,6,7,9,13,11,12,19,20,21,14,15,13,12,6,5,6,5,5,6,7,7,7,10,8,11,12,12,11,11,9,8,5,3,2,2,0,3,5,0,2,0,5,3,13,8,11,11,10,12,10,8,7,0
2022-03-13 16:00:00,6,5,5,5,5,6,7,6,6,4,3,0,0,3,3,1,0,1,3,6,7,9,10,13,15,17,12,10,9,8,5,5,5,5,4,0,4,6,7,8,8,9,18,17,10,13,10,6,6,5,2,0,1,2,3,0,2,0,4,3,12,9,11,12,13,11,16,14,8,0
2022-03-13 17:00:00,6,7,3,6,7,6,8,10,7,4,3,1,5,4,4,3,5,8,10,11,13,15,16,13,15,15,10,10,8,6,4,5,7,7,6,0,7,10,9,15,19,16,16,16,12,10,10,5,5,2,0,1,2,2,0,3,4,5,6,0,7,8,8,7,4,1,8,5,3,0
2022-03-13 18:00:00,9,8,6,6,3,6,7,9,6,9,8,7,6,0,3,2,0,4,8,9,5,11,13,12,15,17,17,18,14,12,9,8,6,11,12,11,10,11,10,13,13,13,15,14,11,11,12,9,8,3,3,4,0,5,6,0,4,3,8,10,18,15,17,13,14,15,19,17,14,0
2022-03-13 19:00:00,7,8,7,6,8,7,6,4,5,1,2,0,0,0,0,5,2,3,5,3,6,4,6,8,5,7,7,6,5,4,3,2,0,3,0,2,1,2,4,3,6,8,9,4,0,7,6,5,5,4,3,3,3,6,5,6,9,1,4,7,10,12,11,12,10,13,17,19,16,0
2022-03-13 20:00:00,3,4,0,5,5,6,8,8,2,3,4,3,0,0,0,1,5,2,3,2,3,2,3,5,6,6,4,6,3,7,1,0,5,4,0,3,3,4,0,3,5,7,11,9,5,5,5,3,1,1,3,2,0,2,2,0,4,0,3,4,11,11,2,9,7,10,12,13,7,2
2022-03-13 21:00:00,5,1,1,5,6,0,2,4,3,2,4,2,0,1,3,0,1,0,2,2,1,1,0,2,3,5,9,3,8,4,6,3,0,4,5,2,1,1,2,3,5,5,9,8,7,7,1,4,2,1,2,1,0,6,10,0,4,4,3,5,16,17,11,12,12,13,16,14,11,0
2022-03-13 22:00:00,2,0,1,4,0,5,6,7,5,2,0,0,1,0,3,2,0,2,3,1,4,2,3,1,0,4,4,6,4,4,4,0,6,7,6,4,5,3,3,10,11,6,12,10,0,10,8,5,0,2,1,2,0,5,0,0,1,9,11,10,24,25,22,17,15,6,15,12,8,0
2022-03-13 23:00:00,1,0,0,1,0,3,4,4,0,3,0,3,0,2,1,1,0,1,0,0,3,1,2,0,3,0,3,2,0,0,1,0,2,3,4,3,3,2,0,2,1,3,5,6,0,3,3,0,2,0,1,0,0,4,3,0,1,0,0,0,7,3,10,12,12,12,11,10,9,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,11,10,9,9,8,8,7,10,9,9,3,3,8,2,7,3,2,2,3,4,2,4,6,4,7,0,1,0,0,0,0,0,0,1,2,0,3,4,1,5,0,4,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,15,16,13,11,10,11,12,6,10,6,0,2,2,5,4,2,3,5,6,7,5,6,7,5,6,8,5,3,3,3,0,1,2,3,3,1,3,8,6,6,7,4,3,2,1,2,0,0,0,1,1,2,0,4,0,0,4,0,2,2,5,2,6,2,2,3,5,0,3,0
2022-03-14 07:00:00,22,22,19,20,21,21,26,27,24,14,13,12,10,9,7,5,6,10,15,16,15,18,25,26,24,26,20,19,20,19,5,18,4,5,2,6,11,18,23,27,25,12,13,8,14,10,6,1,6,4,2,2,2,3,4,5,5,3,6,4,7,7,9,9,8,5,5,5,4,0
2022-03-14 08:00:00,19,21,18,17,19,18,20,23,23,20,20,9,9,6,17,7,6,12,13,16,13,14,22,25,25,25,12,11,10,8,6,4,2,4,3,3,6,18,29,33,26,9,11,9,6,4,4,3,5,4,6,7,3,4,0,0,2,4,5,6,10,10,10,8,9,10,10,8,8,0
2022-03-14 09:00:00,11,18,16,16,17,16,21,21,18,11,10,9,8,6,7,7,8,8,11,15,14,14,18,17,19,17,10,11,9,7,5,4,5,4,2,0,6,16,8,13,12,7,7,4,4,2,4,1,3,4,5,3,5,2,4,3,3,2,4,2,7,6,6,4,3,1,4,2,1,0
2022-03-14 10:00:00,11,10,8,13,15,8,15,16,13,6,5,5,2,6,4,4,3,5,8,7,6,7,7,8,8,10,10,9,6,4,6,5,6,5,1,7,8,9,5,11,8,8,11,9,6,5,4,3,2,0,5,4,2,5,4,5,4,5,6,1,7,8,7,7,5,5,9,8,7,0
2022-03-14 11:00:00,15,18,20,20,20,19,21,21,21,15,12,11,7,9,8,4,5,6,6,5,6,6,9,9,10,11,7,7,6,4,1,2,4,4,1,4,4,8,5,10,9,8,9,7,5,4,5,2,4,2,3,4,5,4,4,5,5,5,7,1,10,10,10,7,10,8,10,8,5,0
2022-03-14 12:00:00,15,15,14,7,7,8,11,12,13,10,8,8,8,7,7,6,4,6,6,7,9,8,9,11,12,13,9,9,7,6,5,3,4,4,3,4,6,7,5,8,7,9,8,10,9,9,9,8,6,4,3,6,0,7,8,5,9,10,9,8,11,9,7,9,4,9,17,16,12,0
2022-03-14 13:00:00,10,11,11,9,7,7,14,18,15,10,9,6,5,6,9,5,5,8,8,7,9,11,10,12,14,15,10,11,8,5,4,3,5,4,3,4,7,9,5,9,7,6,9,5,5,5,5,1,4,3,4,4,3,7,5,0,10,12,13,11,13,13,15,14,12,13,14,7,12,0
2022-03-14 14:00:00,8,5,0,9,7,5,7,10,5,8,7,5,1,6,5,3,4,3,6,5,7,8,10,11,12,14,12,12,11,8,7,8,6,6,5,0,8,9,13,13,12,10,13,13,10,6,8,9,6,5,6,4,0,8,7,6,7,10,11,11,15,10,10,13,12,12,12,10,9,0
2022-03-14 15:00:00,10,13,5,8,7,9,5,9,7,9,6,7,4,7,4,4,3,2,4,6,8,23,27,28,31,30,25,21,23,19,15,10,17,8,4,1,10,21,24,25,22,22,23,22,17,16,12,11,9,7,6,5,6,7,8,8,9,1,8,11,20,16,15,13,12,12,18,15,11,0
2022-03-14 16:00:00,10,11,10,14,17,10,13,14,10,11,6,9,8,6,9,6,7,8,22,28,31,33,35,38,37,35,35,36,31,17,12,11,23,21,23,22,21,18,17,19,20,18,22,19,18,15,15,11,9,4,5,7,8,8,8,7,8,5,6,7,18,17,16,14,14,13,20,17,13,0
2022-03-14 17:00:00,6,4,4,5,6,13,14,17,16,10,10,9,4,5,7,5,4,6,8,10,12,14,21,20,24,25,19,17,17,13,9,6,10,9,6,7,11,13,13,14,12,12,17,15,12,10,7,6,6,4,6,7,6,5,8,5,8,4,9,10,20,18,20,18,19,19,20,18,12,0
2022-03-14 18:00:00,8,10,3,16,17,17,25,26,21,11,11,8,8,7,6,7,7,8,10,11,17,16,14,15,18,22,15,14,16,15,13,8,12,9,11,8,6,14,15,17,18,19,36,33,32,15,13,8,8,6,8,9,10,2,10,11,19,21,23,24,48,45,26,26,25,24,38,38,33,0
2022-03-14 19:00:00,5,4,5,3,6,5,6,9,9,7,8,7,6,6,8,8,5,6,6,7,18,11,7,7,8,13,10,13,13,11,9,8,6,9,7,5,8,6,5,7,8,8,19,16,30,21,8,4,6,3,3,2,1,4,4,0,8,4,11,16,32,37,40,36,34,32,37,32,28,0
2022-03-14 20:00:00,3,2,3,4,3,3,5,5,2,3,3,2,3,2,2,3,0,2,2,2,7,4,6,8,8,7,7,8,5,4,3,4,6,4,0,2,3,4,4,9,7,6,12,11,0,7,5,4,4,3,2,0,1,2,2,3,4,5,7,9,19,17,16,13,12,9,26,22,17,0
2022-03-14 21:00:00,1,2,2,4,4,3,5,5,0,2,2,6,1,0,4,5,3,4,1,3,4,2,4,3,6,8,6,11,9,3,0,11,11,10,3,2,6,5,6,8,8,8,16,15,14,9,6,1,5,2,3,3,4,6,2,0,6,4,5,9,18,21,18,16,17,15,15,11,11,0
2022-03-14 22:00:00,5,4,3,3,3,4,3,2,1,2,1,2,4,4,2,5,3,4,5,4,2,4,3,2,3,4,7,5,6,8,7,8,16,15,10,14,10,11,5,23,24,26,25,24,16,18,7,5,3,2,2,2,1,3,2,4,3,2,5,6,18,18,17,15,14,15,15,13,12,0
2022-03-14 23:00:00,0,2,0,0,1,0,3,1,1,2,0,0,1,1,0,0,2,0,3,0,3,2,1,2,2,2,3,3,4,3,0,2,4,4,4,3,3,3,3,3,2,2,9,10,3,8,4,3,2,1,0,1,0,3,1,0,3,2,3,1,6,6,9,8,9,10,10,5,8,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,11,10,9,11,9,10,9,11,11,13,3,11,0,10,8,3,2,2,3,4,6,8,8,6,1,2,2,3,0,1,0,3,2,2,1,0,1,3,4,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 06:00:00,13,14,15,14,15,12,13,13,11,4,2,3,1,1,1,2,2,3,3,6,6,9,3,7,10,10,2,1,2,1,0,1,2,0,2,0,1,7,5,6,4,0,3,0,0,3,3,0,2,2,3,1,0,0,2,0,4,0,3,2,3,3,5,1,4,3,5,4,3,0
2022-03-15 07:00:00,27,27,23,27,29,29,33,38,28,11,8,8,9,7,8,4,5,11,14,13,9,13,22,26,28,29,10,11,8,8,9,9,4,4,5,6,10,16,24,29,28,12,12,8,11,12,7,6,3,2,1,1,3,3,2,3,3,3,3,3,6,8,7,8,7,2,6,5,4,0
