Unnamed: 0,1_양천공영차고지(기점가상),2_양천공영차고지,3_대일관광고.푸른마을3단지,4_푸른마을1단지.이든채아파트,5_푸른마을2단지아파트,6_신월시영아파트.강월초등학교,7_강월초교사거리,8_신한은행신월동지점,9_신곡시장.금빛새마을금고,10_동방아파트.신월종합사회복지관,11_신정네거리.신정119안전센터,12_신정네거리역,13_경서농협,14_우리은행신정동지점,15_신정1동우체국,16_서울남부지방법원.서울남부지방검찰청,17_진명여고,18_목동역,19_목동7단지,20_하이스트학원.종로학원,21_목동8단지.한전,22_양천구청.양천보건소,23_양천문화회관.양천일자리센터,24_목동10단지상가,25_목동12단지,26_양천구민체육센터.양천일자리센터,27_양천구청,28_목동13단지,29_양천구청역,30_목동아파트1216동앞,31_봉영여중.목동고,32_목동우성아파트입구,33_목동우성아파트,34_양천아파트,35_양천아파트,36_양천구청역,37_양천구청,38_양천공원,39_목동중학교,40_길훈로즈빌아파트,41_목동7단지.종로학원,42_진명여고,43_서울남부지방법원.서울남부지방검찰청,44_신정1동우체국,45_우리은행신정동지점,46_신정4동경서농협,47_신정네거리역,48_신정네거리해누리분수광장,49_동방아파트,50_신곡시장.금빛새마을금고,51_신한은행신월동지점,52_강월초교사거리,53_신월시영아파트.강월초등학교,54_푸른마을2단지아파트,55_푸른마을1단지.이든채아파트,56_대일관광고.푸른마을3단지,57_양천공영차고지
2022-04-13 21:00:00,0,1,0,1,5,0,3,3,4,5,3,4,0,0,0,0,5,5,0,8,7,8,6,7,9,10,8,9,20,18,11,12,3,0,6,1,4,3,3,2,3,7,7,0,4,4,5,12,11,7,5,4,3,2,0,0,0
2022-04-13 22:00:00,0,0,1,0,4,5,1,2,0,3,1,2,0,3,3,0,2,9,0,24,27,29,28,26,23,24,30,0,37,0,33,21,4,0,3,3,4,2,2,0,7,17,20,19,20,19,17,18,17,14,12,10,7,3,0,1,0
2022-04-13 23:00:00,0,0,0,0,2,1,0,3,2,0,0,1,0,1,1,2,0,3,3,5,3,6,0,0,0,3,8,9,16,8,15,12,1,1,1,0,2,0,3,2,3,5,0,4,4,3,3,5,3,4,2,3,2,1,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,0,0,0,2,2,4,5,7,7,5,0,1,0,0,1,1,3,4,3,4,2,2,1,0,0,0,0,0,0,1,11,2,15,9,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,0,1,2,0,4,1,7,8,1,4,4,3,5,0,0,1,3,0,1,1,0,0,1,0,0,0,0,3,2,0,3,10,9,13,4,3,2,0,0,2,3,0,3,4,2,2,2,1,2,1,0,0,1,0,0,0
2022-04-14 07:00:00,1,1,4,6,8,14,19,24,27,26,13,16,12,13,12,13,11,11,11,8,7,7,8,9,10,0,12,12,15,13,5,3,17,18,25,12,11,11,9,11,4,3,4,4,7,2,7,8,2,7,5,0,3,4,2,4,0
2022-04-14 08:00:00,0,2,3,6,8,11,13,16,24,26,16,15,16,17,17,11,14,16,16,13,5,6,5,6,6,7,4,8,9,8,4,5,25,29,36,17,11,12,11,9,7,6,4,2,8,6,6,8,5,8,9,9,7,6,4,7,0
2022-04-14 09:00:00,1,2,3,6,7,10,8,12,16,18,15,15,17,15,15,15,14,9,6,5,3,2,1,2,4,5,3,0,4,0,1,2,13,12,22,10,9,7,6,5,3,5,4,5,6,5,7,6,3,3,5,1,4,3,5,6,0
2022-04-14 10:00:00,0,1,0,1,1,3,2,5,8,9,6,5,9,8,12,9,8,5,4,2,3,1,2,2,6,4,3,1,6,0,7,4,7,8,12,6,4,4,6,6,5,5,6,5,4,3,5,3,4,1,2,1,0,1,1,2,0
2022-04-14 11:00:00,0,0,2,5,6,7,8,7,5,6,5,5,6,7,0,9,6,5,5,4,3,4,5,4,6,5,7,0,7,0,0,6,4,5,7,5,4,4,2,6,5,4,5,5,4,3,4,2,3,2,3,0,1,0,2,0,0
2022-04-14 12:00:00,1,1,3,4,5,8,9,11,12,9,11,9,7,8,9,8,7,6,4,7,5,3,4,2,8,9,10,9,11,5,5,12,9,9,17,11,8,9,8,9,7,7,3,6,6,6,3,12,11,10,9,5,1,2,0,1,0
2022-04-14 13:00:00,0,0,0,3,4,7,4,4,6,2,5,7,7,6,6,4,5,7,5,5,6,6,4,3,8,5,0,6,11,0,4,12,11,6,6,5,7,8,7,9,8,7,2,6,9,7,9,9,10,6,13,12,11,5,2,0,0
2022-04-14 14:00:00,1,2,0,3,4,6,7,9,10,9,5,5,5,7,5,8,6,6,7,6,3,6,1,8,9,4,3,2,10,0,8,6,8,7,8,5,5,6,6,1,3,5,4,5,7,8,7,12,10,8,6,5,4,2,0,1,0
2022-04-14 15:00:00,0,2,3,3,5,7,9,11,9,17,15,13,14,11,10,10,9,11,10,10,8,8,6,9,9,8,10,8,14,13,11,7,9,11,11,7,5,3,6,3,9,8,10,5,11,11,13,12,11,9,7,6,4,2,1,0,0
2022-04-14 16:00:00,1,2,2,9,6,10,7,10,11,14,15,16,14,13,11,12,9,13,14,14,16,13,12,5,10,6,11,6,14,13,40,39,40,41,46,42,39,37,28,14,10,11,12,10,10,12,11,13,13,11,12,12,8,3,1,7,0
2022-04-14 17:00:00,2,3,4,5,6,4,6,10,14,13,13,13,13,14,12,11,10,15,14,17,14,6,11,9,10,10,11,10,20,13,18,17,17,18,18,15,10,10,10,10,11,11,11,10,13,11,10,18,17,16,8,14,9,3,2,1,0
2022-04-14 18:00:00,3,3,5,5,7,4,6,10,12,13,9,10,10,12,10,10,8,17,18,18,16,16,8,7,6,11,14,7,35,33,31,26,8,11,15,12,12,0,11,9,17,23,23,23,21,20,22,29,26,25,25,19,17,5,2,2,0
2022-04-14 19:00:00,0,1,1,2,5,3,2,5,7,8,5,6,7,6,5,6,5,11,5,17,17,15,14,12,9,8,12,4,33,31,26,23,5,4,6,12,9,8,9,9,7,17,15,11,10,10,13,17,15,17,17,10,6,5,2,0,1
2022-04-14 20:00:00,0,1,1,3,2,3,5,5,3,3,2,3,2,3,4,0,4,4,2,6,8,9,5,3,3,7,5,8,14,9,14,9,4,4,3,5,5,1,4,2,3,3,4,0,2,3,4,8,6,3,3,4,1,2,1,1,0
2022-04-14 21:00:00,0,0,0,1,0,0,1,2,0,3,0,3,2,4,0,0,2,11,2,14,14,13,7,12,10,9,9,10,22,11,9,12,3,0,2,1,3,0,3,4,5,8,6,8,8,7,9,18,14,11,11,11,9,1,0,2,0
2022-04-14 22:00:00,0,2,1,2,2,3,1,3,5,4,2,0,1,2,8,3,7,8,9,21,22,24,22,23,22,23,31,29,33,29,23,14,1,2,2,2,2,0,2,2,9,11,8,11,11,7,11,12,11,10,9,7,5,2,1,2,0
2022-04-14 23:00:00,0,0,1,0,0,1,0,3,0,2,0,2,0,0,0,3,3,6,5,8,3,5,2,7,5,2,8,0,11,0,9,10,3,3,1,2,4,5,6,4,4,6,0,4,4,2,5,9,0,9,8,5,4,2,1,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,0,0,1,3,4,2,1,4,3,0,0,4,0,0,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,1,5,0,7,4,3,2,0,0,0,1,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,1,0,2,3,5,7,6,10,14,8,7,7,8,0,0,9,5,3,5,1,2,2,0,3,0,0,4,0,4,2,1,3,9,8,12,9,2,0,3,1,2,3,3,0,2,0,0,2,3,1,1,2,1,0,0,0,0
2022-04-15 07:00:00,1,1,3,6,8,7,11,14,17,17,11,12,11,11,10,9,9,6,3,4,5,8,6,9,2,0,4,11,10,9,3,4,22,23,25,11,11,9,7,9,5,4,5,4,5,6,4,1,0,2,3,3,3,2,4,3,0
2022-04-15 08:00:00,1,2,2,7,13,18,19,18,23,23,18,21,20,19,17,16,12,8,9,6,2,3,2,3,4,0,3,6,8,0,6,4,21,22,28,21,12,11,10,9,5,8,9,8,9,10,12,12,10,8,9,4,5,5,6,3,0
2022-04-15 09:00:00,1,3,1,6,9,10,11,14,15,16,13,12,10,10,0,7,8,7,3,3,0,2,0,0,3,1,2,0,3,1,2,3,15,0,23,12,13,12,10,7,6,7,6,2,7,5,4,6,7,5,4,0,3,1,0,2,0
2022-04-15 10:00:00,1,2,2,5,4,0,5,8,12,13,9,8,10,12,0,16,11,6,6,4,3,4,1,2,3,1,2,5,6,0,6,5,11,11,14,12,12,9,3,4,7,4,2,2,3,4,4,5,0,4,3,0,1,2,1,1,0
2022-04-15 11:00:00,0,1,2,5,7,7,9,10,12,11,6,10,7,12,10,12,10,10,10,9,9,8,4,7,0,7,9,0,11,2,3,7,7,4,8,7,9,6,8,7,8,6,0,0,2,5,1,4,4,3,2,0,1,3,1,0,0
2022-04-15 12:00:00,2,1,1,2,3,4,4,5,5,6,5,4,0,3,4,2,2,7,6,6,5,2,2,6,6,5,7,6,10,4,4,8,9,11,12,8,5,7,5,7,6,4,6,7,7,6,9,7,6,3,6,4,3,0,1,1,0
2022-04-15 13:00:00,0,1,1,4,5,6,4,5,7,9,7,9,7,9,8,9,8,7,7,6,5,5,6,5,4,7,6,7,7,0,7,4,6,3,6,6,6,5,6,3,3,3,0,4,2,2,3,4,2,0,5,3,3,3,4,6,0
2022-04-15 14:00:00,1,0,2,2,4,7,8,10,11,9,8,10,7,6,7,5,4,8,7,9,8,8,7,5,6,5,3,6,7,4,5,6,9,8,12,9,9,8,6,7,10,11,7,5,9,9,9,9,8,6,7,3,2,2,2,0,0
2022-04-15 15:00:00,2,1,5,4,4,6,7,9,8,8,8,10,9,12,9,10,10,13,13,12,13,11,10,8,10,12,10,10,16,14,12,12,6,9,13,10,10,4,12,13,11,12,18,10,22,21,19,19,18,11,7,9,7,3,2,1,0
2022-04-15 16:00:00,1,2,8,9,9,12,12,16,22,23,15,15,13,13,11,12,11,12,12,17,19,19,16,14,11,15,16,15,23,9,27,24,24,27,31,32,29,21,16,10,10,12,13,14,12,9,10,8,5,9,7,4,3,1,2,5,0
2022-04-15 17:00:00,0,3,4,7,9,10,12,9,13,14,11,15,14,15,17,13,16,13,10,15,12,9,13,4,15,17,10,15,31,29,26,23,10,11,17,13,11,10,9,5,8,7,9,8,10,8,9,13,13,13,15,13,12,5,3,2,0
2022-04-15 18:00:00,0,3,1,0,2,4,10,8,5,9,7,9,9,8,3,9,7,11,12,12,13,15,15,10,13,9,13,13,42,40,28,20,15,8,19,15,12,13,15,13,11,20,23,22,23,21,19,35,31,20,16,14,12,8,7,4,0
2022-04-15 19:00:00,2,8,3,7,7,5,3,6,8,7,6,6,5,4,0,2,4,10,9,14,13,10,9,7,7,6,8,7,21,20,22,15,3,9,8,5,8,1,5,7,10,18,20,18,20,21,27,29,22,14,8,7,4,1,0,2,0
2022-04-15 20:00:00,0,2,0,3,4,3,5,6,8,5,5,3,3,2,4,3,2,6,4,12,12,9,6,11,6,12,13,10,15,14,11,10,8,9,8,5,2,4,7,8,7,11,0,10,9,7,10,21,16,10,8,6,6,4,3,1,0
2022-04-15 21:00:00,2,1,0,0,1,3,4,5,4,4,4,4,3,2,0,1,1,9,0,11,14,12,11,13,9,11,14,14,18,12,16,15,2,0,3,6,3,2,1,0,5,10,5,12,11,4,9,20,9,15,10,7,3,1,0,0,0
2022-04-15 22:00:00,0,0,0,1,0,0,2,2,0,2,1,0,1,2,2,1,2,5,0,12,13,13,12,10,9,10,13,9,22,21,20,17,3,0,3,1,1,0,6,5,10,12,13,12,13,12,5,12,5,10,11,7,9,2,1,0,0
2022-04-15 23:00:00,4,0,0,0,0,0,3,2,3,4,0,5,4,5,2,4,3,6,0,10,9,7,8,5,0,5,8,0,13,0,12,14,7,3,2,1,1,0,3,0,5,8,6,4,9,5,2,4,3,3,2,1,0,0,0,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
