Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청사거리,6_성원아파트경남아너스빌앞,7_국민은행망우동지점,8_망우역.망우지구대,9_망우역.상봉터미널,10_지하철7호선상봉역,11_면목초등학교,12_지하철7호선면목역,13_면목본동주민센터.면목정보도서관,14_면동초등학교,15_면목우체국.녹색병원,16_지하철7호선사가정역,17_사가정역,18_면목두산아파트2차,19_사가정센트럴아이파크아파트,20_장안교앞,21_장안2동주민센터,22_배봉초등학교.전농우성아파트,23_전동초등학교.전농동SK아파트,24_전농사거리,25_전농우체국앞,26_청솔우성아파트.답십리시장,27_답십리1동희망샘교회앞,28_답십리초등학교앞,29_황물로사거리,30_답십리역.동부시장,31_신답역앞,32_청계한신휴플러스아파트,33_동대문구청.용두역,34_마장축산물시장,35_도선사거리,36_성동구청,37_코스모타워.서울신용보증재단성동지점,38_상왕십리역,39_왕십리센트라스아파트,40_성동고등학교,41_신당역.중앙시장앞,42_충무아트센터.스포츠센터.중부소방서,43_동대문역사문화공원,44_청계7가.동평화.청평화시장,45_성동공업고등학교(무궁화회관),46_신당역.중앙시장앞,47_성동고등학교,48_신당파인힐하나유보라,49_뉴타운아파트,50_상왕십리역,51_왕십리2동주민센터,52_성동구청,53_도선사거리,54_마장축산물시장,55_동대문구청.용두역4번출구,56_신답역,57_답십리1동주민센터.래미안위브,58_동대문중학교,59_대한노인회동대문구지회,60_전농사거리,61_전동초등학교.전농동SK아파트,62_배봉초등학교.전농우성아파트,63_장안2동주민센터,64_장안교은석초등학교,65_홈플러스면목동점,66_면목두산아파트2차,67_사가정역,68_면목우체국.녹색병원,69_면동초등학교,70_면목본동주민센터.면목정보도서관,71_지하철7호선면목역,72_면목초등학교,73_지하철7호선상봉역,74_지하철7호선상봉역,75_망우역.상봉터미널,76_망우역.망우지구대,77_국민은행망우동지점,78_성원아파트경남아너스빌앞,79_중랑구청사거리,80_동성프라자앞,81_신내교회.신내데시앙아파트,82_중랑공영차고지,83_중랑공영차고지.신내역,84_중랑공영차고지(가상)
2022-03-18 17:00:00,0,5,8,11,13,20,17,22,27,23,24,22,20,21,20,19,27,26,26,24,31,29,28,26,26,23,19,19,18,20,21,17,16,17,14,12,10,12,8,7,4,4,7,10,9,18,19,18,0,18,17,19,23,24,27,29,30,25,26,27,22,17,20,23,22,19,13,22,20,20,22,21,33,33,31,25,26,14,8,4,2,0,0,0
2022-03-18 18:00:00,1,11,12,11,18,22,25,40,35,29,26,17,16,14,12,12,38,37,35,34,24,22,18,18,20,21,22,21,22,18,21,20,20,17,19,17,18,18,17,14,5,3,7,7,7,15,16,19,17,20,23,29,27,33,38,50,45,39,39,42,41,34,32,36,33,28,17,23,25,23,28,27,44,42,36,31,29,20,7,6,3,2,0,0
2022-03-18 19:00:00,0,2,2,6,9,10,12,14,17,17,16,17,16,17,14,16,40,38,38,28,24,23,16,17,15,16,16,15,13,13,12,12,11,11,10,9,11,9,11,11,10,7,8,5,3,8,10,5,10,16,17,26,27,27,30,36,32,33,30,30,30,19,21,23,18,18,15,17,14,13,22,23,32,33,32,35,38,26,12,5,5,2,0,0
2022-03-18 20:00:00,0,1,3,4,8,9,9,11,9,11,10,8,7,8,8,3,15,15,14,11,12,14,13,14,11,9,9,9,7,8,6,3,7,9,6,7,6,6,6,4,5,4,3,1,2,8,12,9,7,12,12,19,17,17,16,21,13,20,19,20,19,17,13,14,12,8,7,10,10,8,11,12,15,32,29,28,26,16,11,8,3,2,0,0
2022-03-18 21:00:00,0,1,2,2,4,4,5,9,4,7,4,9,9,10,8,6,14,12,11,11,6,7,6,7,8,7,8,5,6,10,11,6,10,9,6,6,7,7,6,4,4,3,4,3,4,10,9,10,9,11,11,12,11,12,12,17,14,13,12,13,12,9,7,7,6,5,5,7,8,6,11,8,17,17,17,14,14,10,5,4,2,1,0,0
2022-03-18 22:00:00,0,2,1,2,12,15,12,11,9,7,5,7,5,6,5,8,15,12,14,11,8,12,9,6,9,9,5,4,6,7,4,7,6,5,6,6,3,3,4,2,3,1,2,3,5,8,13,14,6,20,22,24,13,25,25,27,28,25,22,21,15,12,12,12,11,10,10,11,9,10,12,10,14,14,13,13,12,9,7,6,4,1,0,0
2022-03-18 23:00:00,0,2,3,4,5,0,0,7,9,11,12,11,8,6,5,9,14,15,15,13,13,8,9,8,9,7,5,0,5,6,7,0,5,3,4,3,4,4,3,3,2,3,6,7,0,15,15,7,11,21,18,25,23,24,22,23,20,18,17,15,11,14,12,10,8,8,6,11,14,15,18,17,22,22,21,19,16,14,5,3,2,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,1,2,0,1,2,0,3,0,4,3,4,5,6,3,0,5,0,6,5,6,7,9,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,1,1,3,2,4,2,5,6,5,2,4,0,4,3,3,5,4,5,6,6,7,7,6,8,7,6,10,9,9,4,0,8,6,4,4,2,1,3,2,1,0,4,6,5,6,7,8,0,7,7,9,1,9,7,0,0,0,0,0,8,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,1,4,6,7,6,7,8,5,6,6,3,5,4,6,9,7,10,5,6,6,4,3,5,6,5,6,5,6,7,5,5,6,5,5,5,4,1,3,3,2,2,1,2,0,1,1,1,2,3,3,0,3,4,5,3,4,4,3,4,5,5,4,4,6,3,3,5,3,2,4,5,4,3,4,3,0,2,0,1,0,0,0
2022-03-19 07:00:00,0,1,3,5,9,12,11,12,12,8,7,7,5,6,8,9,8,8,11,10,11,12,13,14,12,16,17,13,16,10,9,9,8,8,8,7,8,5,6,4,3,3,2,3,0,1,4,5,0,5,8,9,0,9,7,2,7,6,6,7,9,6,7,8,7,6,5,4,7,6,7,6,8,7,5,3,2,1,2,3,1,0,0,0
2022-03-19 08:00:00,0,4,7,11,13,17,17,22,22,15,14,11,13,14,12,8,15,18,16,15,16,16,22,21,22,24,23,22,20,14,14,15,11,16,15,12,8,7,7,6,5,4,3,4,3,7,9,10,8,8,9,9,7,8,8,5,7,7,9,11,13,15,16,20,22,16,9,9,11,10,10,7,12,12,9,7,7,3,1,2,2,1,0,0
2022-03-19 09:00:00,2,3,9,6,8,12,15,18,16,10,11,14,11,12,9,8,9,10,11,10,12,13,11,10,14,17,16,18,13,11,12,12,11,12,10,11,6,4,4,5,6,5,2,4,3,7,9,10,9,11,7,6,5,7,7,7,8,4,9,11,11,12,16,14,17,13,9,12,14,14,17,16,22,21,16,12,11,4,3,2,0,0,0,0
2022-03-19 10:00:00,1,1,5,11,15,13,15,15,15,11,11,11,9,10,11,9,12,11,11,9,15,14,12,11,15,20,19,20,16,11,10,10,10,13,12,11,9,10,7,7,6,5,3,4,3,3,4,4,4,5,7,8,9,8,9,11,9,11,12,14,16,17,16,12,17,14,8,10,12,13,11,12,15,15,14,11,12,11,9,3,0,2,0,0
2022-03-19 11:00:00,5,3,5,7,10,14,12,16,15,12,7,11,10,9,6,6,17,4,19,17,17,12,13,15,13,15,17,17,15,14,12,16,16,15,14,13,13,9,6,8,9,3,1,3,7,8,10,10,10,12,13,14,12,12,14,13,13,13,12,13,17,15,13,15,15,13,9,10,12,11,13,14,17,15,12,9,9,5,6,2,1,0,0,0
2022-03-19 12:00:00,2,2,4,8,14,15,13,18,19,14,11,15,16,17,15,20,23,23,21,17,16,20,19,17,18,20,22,21,20,19,20,21,19,17,16,10,8,8,8,7,6,7,4,9,11,15,18,20,22,24,18,10,16,13,12,13,14,11,13,12,12,12,14,17,16,16,15,16,19,17,18,19,16,15,12,10,13,10,5,4,2,1,0,0
2022-03-19 13:00:00,0,4,9,13,10,14,15,18,27,20,19,17,10,15,11,10,16,15,12,12,15,14,15,15,15,16,15,13,14,13,12,14,13,13,12,10,8,7,6,6,5,6,3,4,6,9,8,11,9,9,10,14,13,13,13,14,15,15,15,20,19,22,23,24,18,27,13,12,12,11,15,14,16,16,14,11,10,8,5,7,6,1,0,0
2022-03-19 14:00:00,0,3,6,9,20,22,18,17,16,15,13,15,12,10,9,10,16,14,12,11,13,15,13,10,11,13,14,15,13,16,9,17,12,22,21,18,15,12,9,8,7,4,4,4,5,10,11,9,9,11,13,12,11,14,16,17,14,13,14,18,21,26,28,28,27,22,16,16,15,18,23,24,26,21,13,13,13,11,7,6,4,1,0,0
2022-03-19 15:00:00,3,5,6,6,13,16,14,13,15,14,12,16,15,11,9,10,14,11,15,14,14,15,14,9,17,19,17,17,14,14,14,10,13,10,11,11,11,11,10,5,6,3,4,5,5,8,8,9,10,11,12,17,15,15,16,19,18,12,16,19,22,18,19,22,19,17,13,16,19,21,19,19,22,17,20,16,14,10,3,1,0,0,0,0
2022-03-19 16:00:00,1,1,7,8,16,17,15,22,23,19,18,19,16,19,17,16,25,27,28,23,23,29,25,21,21,18,18,19,17,16,18,12,17,13,11,9,10,8,7,7,7,4,4,3,7,10,12,12,11,11,12,13,16,20,21,18,16,15,14,17,17,18,21,14,16,16,13,11,15,16,13,10,19,15,22,22,19,15,8,5,3,2,0,0
2022-03-19 17:00:00,1,4,6,7,11,9,12,17,17,12,16,17,16,13,12,13,18,16,20,23,21,19,15,14,13,15,14,13,12,12,12,13,15,11,10,9,9,8,7,5,4,3,8,6,7,12,14,16,7,14,13,14,16,17,18,17,18,19,20,24,21,21,23,25,19,15,12,15,17,10,21,19,23,27,24,21,22,20,9,4,2,1,0,0
2022-03-19 18:00:00,2,2,2,4,10,12,13,27,26,19,17,17,16,15,15,12,21,18,17,16,10,14,15,14,12,12,10,11,7,9,10,7,13,10,10,7,9,11,4,8,5,6,8,5,9,10,15,14,8,13,16,22,21,22,23,22,19,19,18,19,20,16,16,20,19,18,17,15,11,9,11,11,17,18,17,16,13,10,7,5,3,2,0,0
2022-03-19 19:00:00,1,2,5,2,5,6,7,10,12,17,13,11,12,11,7,11,18,17,16,14,13,14,10,11,11,13,12,8,9,10,10,10,9,8,8,7,4,3,0,1,1,2,5,5,4,11,14,15,14,16,15,13,16,15,14,16,14,13,14,15,18,16,16,17,14,12,8,11,9,12,18,9,22,18,15,18,15,13,9,7,4,2,0,0
2022-03-19 20:00:00,0,1,1,2,3,5,5,8,10,12,11,11,10,9,8,7,12,13,8,7,13,14,11,10,6,9,10,11,13,13,14,4,4,12,9,8,7,8,0,4,3,1,3,1,5,10,12,13,4,14,14,14,10,12,16,15,13,10,8,10,10,10,12,13,12,11,9,9,8,3,11,5,23,24,19,18,15,9,8,5,4,2,0,0
2022-03-19 21:00:00,0,1,1,3,5,5,6,8,8,10,6,9,7,7,3,8,8,6,8,7,7,7,5,2,5,1,2,4,3,4,0,0,0,3,4,5,3,2,0,2,1,2,6,0,7,7,9,10,9,11,11,18,11,18,17,19,17,18,17,18,16,14,14,13,11,11,8,8,7,6,12,9,12,13,14,12,10,7,5,4,1,1,0,0
2022-03-19 22:00:00,0,1,2,2,4,5,5,6,8,6,7,9,9,8,7,5,20,19,18,15,13,10,7,0,4,5,3,3,4,5,3,3,1,2,3,2,2,3,1,0,2,0,4,0,3,5,4,5,0,9,13,23,24,24,23,23,22,23,22,18,13,10,16,14,13,12,11,9,7,6,7,5,13,9,15,14,11,7,6,0,1,1,0,0
2022-03-19 23:00:00,0,1,2,3,0,0,2,4,3,6,5,4,4,3,2,3,15,14,13,13,10,9,9,8,8,7,5,6,6,4,7,6,2,5,5,3,6,5,0,2,3,3,2,1,1,7,7,9,0,11,14,18,13,15,17,17,16,14,14,13,12,11,8,7,6,5,5,12,14,10,11,8,14,13,16,18,15,11,5,3,1,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,2,3,4,5,4,5,5,4,0,6,0,5,0,4,8,7,3,3,7,0,5,4,3,4,6,5,5,4,0,0,0,2,2,2,2,1,1,0,0,1,1,2,1,2,3,0,0,2,3,4,0,4,3,0,4,6,0,2,3,4,0,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,0,2,1,3,4,5,4,4,3,4,5,4,1,3,6,4,4,7,6,8,4,7,3,6,5,4,3,5,3,6,5,3,2,1,3,4,3,1,0,0,2,1,0,1,2,0,0,3,4,0,1,4,4,3,3,2,4,5,6,5,5,6,7,6,4,0,3,3,3,2,6,5,4,3,2,1,1,0,0,0,0,0
2022-03-20 07:00:00,2,1,2,3,3,6,1,7,8,6,0,6,0,0,5,6,7,8,11,10,10,10,8,2,9,9,2,3,2,5,0,0,3,3,5,4,3,1,2,0,1,2,1,1,1,2,3,3,2,1,1,4,2,1,1,4,0,0,5,4,4,5,6,7,7,4,3,0,4,5,7,2,6,2,3,2,2,1,0,0,0,0,0,0
2022-03-20 08:00:00,0,2,3,4,6,10,10,11,10,7,3,6,6,7,7,6,9,11,7,8,7,7,9,8,10,10,12,13,12,10,11,9,7,7,7,6,7,5,6,3,2,2,3,1,1,4,0,6,0,12,13,12,10,11,9,8,10,11,13,15,16,16,14,7,7,7,4,5,5,3,6,6,8,6,5,4,4,3,1,1,0,0,0,0
2022-03-20 09:00:00,1,1,1,3,5,8,10,14,12,6,4,6,5,8,7,10,13,3,8,10,12,13,12,13,11,14,21,21,19,13,12,11,10,9,10,10,9,5,10,7,4,3,2,2,3,6,0,6,0,7,4,6,7,8,10,8,9,8,10,11,12,15,15,19,18,13,8,10,8,12,12,12,13,12,11,9,8,7,4,1,2,0,0,0
2022-03-20 10:00:00,0,1,5,5,9,10,10,13,11,8,4,8,5,9,7,8,12,9,14,12,12,10,14,15,15,20,21,22,18,13,13,11,11,12,11,8,9,12,5,5,9,6,3,1,2,4,4,6,5,5,4,8,7,8,7,8,7,8,7,9,11,14,15,13,15,13,8,9,11,12,15,16,15,15,11,9,8,4,2,1,0,0,0,0
2022-03-20 11:00:00,1,2,4,10,11,14,16,15,18,15,14,14,16,14,11,9,12,11,11,11,13,12,11,12,12,13,15,14,13,14,13,13,11,12,13,10,9,8,8,6,3,2,2,1,4,4,4,3,3,4,4,8,4,7,6,7,10,8,9,10,10,11,9,12,11,10,11,11,10,12,12,11,17,15,12,8,7,4,3,0,0,0,0,0
2022-03-20 12:00:00,1,2,4,7,9,12,13,16,21,16,14,15,16,18,17,10,15,15,18,17,20,22,24,21,24,22,23,22,20,19,16,19,20,16,13,10,12,10,10,8,6,6,2,5,6,5,5,7,9,11,11,12,11,6,11,10,11,11,9,15,19,19,19,24,25,23,12,10,10,11,13,12,14,11,9,11,10,9,7,3,1,0,0,0
2022-03-20 13:00:00,0,3,9,13,14,15,13,20,19,17,16,15,14,10,16,13,18,12,18,16,15,16,18,17,19,19,17,19,17,15,17,18,20,15,15,14,15,13,10,12,12,13,6,6,7,7,8,5,7,7,5,7,5,8,11,11,12,12,13,16,16,15,14,13,13,13,9,10,11,9,9,9,11,12,12,12,9,9,4,3,2,1,0,0
2022-03-20 14:00:00,0,1,3,6,9,12,13,19,20,15,13,15,12,13,11,8,18,20,22,21,17,16,15,16,14,15,18,17,17,13,15,15,14,12,9,11,10,9,0,10,9,8,4,4,6,11,12,13,12,13,12,15,14,15,13,14,10,6,11,13,14,14,12,11,10,8,7,12,14,13,24,26,29,23,20,16,11,10,5,4,2,0,0,0
2022-03-20 15:00:00,0,2,3,8,16,8,19,17,17,12,11,15,15,12,15,18,23,24,21,20,15,15,14,13,16,12,11,13,12,12,9,10,10,9,8,9,8,7,3,4,7,6,2,5,8,9,8,7,3,12,12,13,12,11,12,12,11,10,12,12,13,14,17,17,18,18,14,15,16,9,18,19,20,16,14,15,13,10,8,4,0,0,0,0
2022-03-20 16:00:00,0,1,3,6,6,11,12,10,15,14,14,14,15,13,12,12,16,16,21,15,15,15,14,14,14,16,14,18,16,17,16,10,8,10,9,10,11,7,6,5,3,2,4,5,4,12,12,14,12,13,13,13,9,11,16,18,16,9,15,15,16,16,18,16,15,16,10,13,15,10,14,13,18,17,14,14,15,11,6,5,4,1,0,0
2022-03-20 17:00:00,1,2,5,7,11,13,13,15,16,14,13,14,12,16,13,13,27,25,27,19,18,18,12,10,13,12,8,6,11,11,9,11,15,12,9,7,5,3,4,5,7,5,6,5,4,11,13,14,16,18,14,17,15,16,16,16,20,21,22,24,21,20,21,23,19,21,15,14,13,12,13,12,19,16,20,18,17,11,9,4,1,1,0,0
2022-03-20 18:00:00,0,1,1,7,11,13,12,26,28,22,20,21,18,17,15,13,22,25,24,21,15,14,10,10,10,9,10,11,10,9,6,9,5,12,9,11,7,7,5,4,1,3,6,6,7,11,14,13,0,13,10,8,9,16,21,22,21,19,18,23,23,22,21,19,17,15,13,13,14,15,26,23,29,30,24,22,19,15,12,6,3,2,0,0
2022-03-20 19:00:00,0,1,1,8,9,10,11,14,13,17,14,15,12,12,12,11,21,22,22,15,12,13,13,11,11,11,11,12,10,9,12,13,10,12,5,10,9,9,9,11,6,7,4,3,4,5,7,6,5,6,8,9,9,9,9,10,9,9,10,12,12,11,13,12,10,10,8,9,9,7,8,8,15,15,14,13,13,8,7,3,1,1,0,0
2022-03-20 20:00:00,0,0,1,5,7,9,8,9,8,8,7,7,8,8,9,8,14,4,16,12,12,12,10,8,9,10,12,12,10,8,1,7,2,7,4,6,8,10,9,0,8,4,7,5,0,7,3,10,1,8,7,14,15,15,16,17,16,9,12,11,9,10,11,11,12,11,9,11,10,11,9,8,12,12,13,13,13,8,3,2,1,0,0,0
2022-03-20 21:00:00,0,0,1,0,4,3,4,9,13,16,14,13,12,6,10,9,13,11,0,10,7,8,7,9,6,4,6,8,5,9,8,5,4,3,1,7,6,3,6,4,5,5,7,5,3,8,7,8,2,10,13,18,12,14,14,15,18,17,15,10,15,14,11,8,7,7,5,5,6,6,8,7,18,17,16,14,13,11,8,7,3,1,0,0
2022-03-20 22:00:00,0,0,1,3,6,8,9,5,8,8,5,9,10,9,8,7,14,5,5,10,9,10,5,5,2,4,4,5,4,3,6,5,2,1,6,5,7,6,6,4,7,5,2,2,3,4,5,3,4,4,6,11,10,11,21,20,19,18,17,15,13,11,10,11,7,6,3,5,5,5,6,0,15,12,10,8,7,5,3,2,1,0,0,0
2022-03-20 23:00:00,0,0,0,0,1,0,2,8,7,6,8,11,10,9,6,8,12,11,12,9,10,11,10,8,9,10,0,0,9,8,5,4,0,5,4,8,12,15,14,12,12,6,9,4,3,6,5,0,0,9,13,17,8,17,16,7,7,14,4,15,17,15,14,13,11,8,8,9,8,7,6,3,8,9,9,7,7,4,2,3,2,1,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,1,2,3,3,2,3,3,4,0,2,4,5,6,7,6,9,11,0,11,10,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,1,3,4,5,7,10,9,7,6,4,5,4,3,4,4,5,7,7,7,11,9,10,14,11,18,20,20,14,13,13,0,10,11,7,6,4,5,6,6,5,5,4,5,6,7,2,0,6,7,4,8,6,7,6,5,3,4,0,0,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,1,3,6,6,11,10,13,14,5,5,4,6,7,6,7,11,9,11,10,11,12,15,11,14,15,19,19,17,17,20,20,19,14,12,12,13,6,7,7,5,5,4,5,5,5,6,3,2,5,5,4,4,5,6,5,7,6,7,7,9,10,12,14,10,9,8,6,9,8,9,10,10,7,5,3,4,3,1,0,0,1,0,0
2022-03-21 07:00:00,4,3,8,14,17,29,28,43,40,14,14,17,17,22,24,21,20,21,26,26,28,31,31,30,31,35,38,43,39,27,28,26,27,27,31,29,27,24,20,15,9,6,5,4,5,6,5,8,6,7,8,12,7,7,10,14,17,15,15,27,38,46,48,29,31,26,9,10,11,13,11,10,12,11,9,7,6,5,4,5,0,1,0,0
2022-03-21 08:00:00,0,5,12,17,29,41,42,45,41,18,15,14,14,13,11,24,32,33,39,34,34,34,39,45,48,53,55,58,56,35,33,32,28,26,27,23,21,16,14,10,9,6,3,3,5,8,8,13,13,15,13,20,18,16,18,19,18,19,22,27,30,31,29,30,32,29,13,14,15,15,18,20,31,33,28,24,21,14,6,5,4,3,0,0
2022-03-21 09:00:00,0,5,8,10,12,18,17,23,18,13,10,11,9,9,10,8,13,14,18,19,20,21,22,21,26,30,34,32,27,19,19,18,16,16,16,16,16,12,10,10,7,9,5,6,8,12,5,8,7,7,11,13,10,9,10,10,11,12,11,10,14,18,17,19,18,18,10,10,12,13,13,11,17,16,13,12,10,6,5,4,1,1,0,0
2022-03-21 10:00:00,0,2,6,8,11,11,12,11,12,7,9,6,7,9,11,12,15,14,15,15,16,14,15,12,13,16,17,19,17,15,12,15,11,9,10,11,10,10,10,8,8,7,3,9,8,9,14,15,14,11,12,12,15,14,15,12,12,10,8,8,10,12,13,16,15,13,7,10,10,10,7,3,12,11,12,13,12,8,4,3,2,1,0,0
2022-03-21 11:00:00,0,2,6,6,11,12,10,15,13,9,7,7,7,6,7,6,9,5,7,7,11,12,11,9,10,12,12,11,11,9,9,8,8,9,9,8,7,7,5,6,8,5,3,4,12,9,8,9,8,9,11,10,5,12,12,10,11,9,9,11,12,15,15,16,14,10,7,7,8,7,12,11,11,12,11,9,7,4,3,1,0,0,0,0
2022-03-21 12:00:00,0,3,3,6,9,8,10,13,13,10,8,12,9,11,10,10,16,15,14,11,9,9,10,10,10,11,14,15,15,12,9,10,9,11,10,9,8,8,8,8,5,4,3,12,23,20,21,23,20,21,14,14,16,17,19,19,21,21,23,22,25,23,19,18,17,15,15,13,12,11,9,11,15,11,10,8,8,6,4,2,0,1,0,0
2022-03-21 13:00:00,0,2,3,7,8,12,13,13,14,12,12,10,9,9,6,8,11,11,10,14,15,14,11,10,12,12,13,12,11,12,10,13,12,17,14,13,11,8,8,7,13,11,3,6,6,9,12,14,8,10,8,10,10,12,11,12,11,8,9,11,13,13,21,22,18,16,8,7,6,7,13,12,13,12,8,8,7,4,4,3,2,1,0,0
2022-03-21 14:00:00,0,3,6,8,13,14,13,13,13,12,10,12,9,8,9,9,14,16,16,15,14,17,18,19,20,20,18,21,17,18,12,11,10,10,11,10,11,11,12,10,9,8,6,8,10,16,17,16,15,12,16,12,11,14,13,12,11,10,8,11,11,11,10,11,11,9,9,9,10,9,13,12,15,16,13,12,10,6,2,2,0,0,0,0
2022-03-21 15:00:00,2,3,4,5,11,11,10,19,24,20,17,17,9,14,11,9,23,17,25,21,18,20,15,13,13,13,11,10,10,11,10,16,10,16,13,11,10,11,8,6,6,7,5,8,18,18,16,19,11,21,21,23,24,23,25,27,29,29,30,41,36,34,37,13,31,10,11,14,15,13,16,16,18,16,16,16,16,13,5,1,2,1,0,0
