Unnamed: 0,1_대흥교통(기점가상),2_염곡동구룡사,3_구룡사입구,4_국악고교사거리,5_삼호물산,6_원불교앞,7_도곡한신아파트,8_삼익아파트앞,9_총지사,10_영동중앙교회,11_역삼역.GS타워,12_차병원,13_언주역3번출구,14_논현고개,15_학동역,16_강남을지병원,17_국민은행압구정지점,18_압구정역3번출구,19_현대아파트,20_성수대교남단.현대아파트,21_뚝섬서울숲,22_응봉사거리,23_무학여고앞,24_코스모타워.서울신용보증재단성동지점,25_상왕십리역,26_왕십리센트라스아파트,27_성동고등학교,28_신당역.중앙시장앞,29_충무아트센터.스포츠센터.중부소방서,30_광희문.광희동사거리,31_퇴계로6가,32_퇴계로5가,33_충무로역8번출구.대한극장앞,34_퇴계로3가.한옥마을.한국의집,35_퇴계로2가.명동역,36_남대문시장.회현역,37_중림동교차로,38_서울의료보건고등학교.서울역서부,39_손기정체육공원입구,40_만리동고개,41_한겨레신문사,42_신덕성결교회,43_공덕역.공덕시장,44_마포역,45_여의도순복음교회,46_산업은행본점,47_국회의사당역.국민은행,48_국회의사당,49_여의도순복음교회,50_마포역,51_공덕시장,52_신덕성결교회,53_한겨레신문사,54_만리동고개,55_손기정체육공원,56_서울역서부,57_서울역버스환승센터,58_남대문시장.회현역,59_명동입구,60_퇴계로3가.한옥마을.한국의집,61_충무로역2번출구.대한극장앞,62_퇴계로5가.제일병원,63_퇴계로6가,64_광희문.광희동사거리,65_충무아트센터.스포츠센터.중부소방서,66_신당역.중앙시장앞,67_성동고등학교,68_신당파인힐하나유보라,69_뉴타운아파트,70_상왕십리역,71_왕십리2동주민센터,72_왕십리역,73_무학여고,74_행당신동아.행당푸르지오아파트,75_뚝섬서울숲,76_압구정중고등학교.현대아파트,77_현대아파트,78_압구정역4번출구,79_국민은행,80_강남을지병원,81_학동역,82_논현동고개,83_언주역2번출구.차병원사거리,84_차병원,85_역삼역,86_영동중앙교회,87_총지사,88_럭키아파트,89_경남아파트,90_도곡한신아파트,91_양재노인종합복지관,92_동원산업앞,93_구룡사,94_구룡사입구,95_구룡사앞,96_도로교통공단서울지부.코트라
2022-03-19 08:00:00,0,1,4,5,8,9,9,11,13,11,13,7,10,9,11,9,7,5,4,4,2,5,6,9,12,10,10,10,5,8,8,11,10,11,5,6,0,5,4,7,9,4,4,4,2,1,1,2,3,6,10,11,13,12,8,16,7,7,8,8,9,7,10,10,9,7,7,5,4,9,2,6,8,9,3,6,7,10,11,10,16,13,10,9,11,6,12,9,8,7,4,1,1,1,0,0
2022-03-19 09:00:00,0,1,1,8,11,14,13,8,16,15,17,15,19,19,25,23,14,9,7,4,0,8,9,8,9,6,7,8,10,9,8,7,6,4,10,8,9,8,5,11,12,9,8,3,2,3,2,4,3,7,8,9,11,16,18,16,16,11,11,2,4,9,10,5,9,7,9,13,11,8,6,5,7,8,11,9,6,7,8,9,17,14,14,11,14,14,10,9,4,2,7,1,0,0,0,0
2022-03-19 10:00:00,1,2,1,6,8,9,10,11,14,9,13,10,12,13,13,11,7,6,7,8,5,11,8,10,12,10,15,17,8,11,16,15,10,11,10,8,7,11,8,9,9,8,5,4,3,1,1,2,5,7,11,10,15,15,14,13,14,10,10,8,10,11,11,5,12,11,12,6,11,11,10,10,9,11,8,8,7,12,10,11,14,12,10,7,11,9,7,5,3,3,2,1,0,0,0,0
2022-03-19 11:00:00,0,1,2,5,9,12,14,16,16,16,20,20,21,20,13,11,10,5,4,3,5,9,10,13,12,10,12,14,18,16,13,14,13,9,11,11,8,9,9,11,15,14,10,6,4,4,2,3,2,6,7,8,12,14,12,9,10,12,7,7,13,8,11,9,5,4,6,6,3,7,7,10,11,10,12,5,11,9,8,6,9,9,12,11,10,5,8,7,6,4,5,4,2,1,0,0
2022-03-19 12:00:00,0,3,2,7,13,15,14,16,16,12,14,14,17,15,12,9,9,10,10,7,11,11,13,11,14,11,14,13,12,11,10,11,9,10,11,11,12,12,10,14,17,14,10,4,1,2,3,4,4,7,11,0,13,20,17,20,15,11,10,3,10,7,3,6,8,9,10,9,7,9,7,6,9,8,6,7,8,10,8,9,11,13,13,16,15,15,11,13,13,12,11,3,1,0,0,0
2022-03-19 13:00:00,1,0,5,8,11,12,0,15,19,17,20,18,21,23,26,23,13,10,11,9,6,8,10,12,14,15,14,15,17,17,15,14,10,16,9,13,6,9,8,14,14,12,7,4,3,3,5,6,8,10,14,0,15,19,17,11,15,12,10,11,10,11,12,12,9,8,8,7,8,7,7,6,7,7,7,8,7,13,17,21,23,21,22,16,14,13,11,11,10,9,9,6,3,1,0,0
2022-03-19 14:00:00,0,1,2,7,13,18,8,20,26,28,23,16,16,14,14,11,11,12,15,13,3,14,14,16,14,13,12,13,12,11,14,15,13,15,13,19,20,24,22,20,20,9,8,10,2,2,4,3,9,11,18,20,19,23,21,19,14,12,17,17,17,22,5,21,15,14,12,13,12,17,13,12,10,10,11,10,9,11,17,19,18,15,15,14,15,11,13,11,10,4,5,4,3,1,0,0
2022-03-19 15:00:00,0,1,1,4,5,7,7,8,6,7,22,24,23,22,21,18,15,13,15,16,13,11,15,14,13,14,12,17,16,17,16,17,19,17,16,12,11,10,8,11,10,17,8,8,4,4,5,4,6,8,14,14,14,12,9,7,8,11,12,12,17,18,19,16,15,15,6,15,2,14,9,7,6,7,5,6,5,9,13,15,19,15,19,24,23,21,16,16,13,9,9,3,1,0,1,0
2022-03-19 16:00:00,2,3,4,9,17,18,13,12,22,11,15,18,17,17,15,12,10,7,13,10,10,10,11,11,10,11,9,13,11,10,11,9,10,12,10,20,22,25,24,14,18,16,11,5,4,3,4,9,12,13,19,21,16,20,21,21,19,18,22,23,20,22,18,18,17,15,11,12,9,13,13,9,12,11,0,10,8,15,18,23,18,19,17,18,18,19,18,7,17,16,14,7,1,1,0,0
2022-03-19 17:00:00,0,1,3,4,9,8,10,4,13,12,13,16,15,12,13,13,13,12,15,13,11,10,13,11,12,7,12,13,11,10,11,10,10,9,8,14,15,20,18,13,15,13,9,4,4,3,2,3,5,7,10,10,10,13,14,9,11,15,15,12,15,10,16,21,16,14,16,15,13,15,12,12,9,9,7,8,7,10,12,11,16,19,21,19,20,15,9,8,7,6,6,2,1,0,0,0
2022-03-19 18:00:00,2,0,2,3,4,8,7,6,11,12,13,13,15,14,13,12,10,10,12,14,9,12,10,10,14,12,10,10,9,12,9,10,10,11,12,14,11,14,12,7,7,6,4,4,3,5,4,6,3,14,19,20,15,11,14,8,13,9,12,9,12,12,18,19,14,14,15,10,13,10,9,6,12,3,13,13,13,17,22,19,16,14,14,12,16,16,16,16,7,14,9,5,3,1,0,0
2022-03-19 19:00:00,1,0,0,3,5,4,0,6,6,8,11,13,13,0,12,13,14,10,9,8,10,9,9,8,5,7,12,15,17,14,12,11,7,15,16,15,14,13,9,6,9,8,6,1,0,2,2,2,3,7,14,15,15,8,12,11,8,9,12,12,13,15,13,12,11,12,10,9,2,10,8,7,6,5,5,5,8,11,14,12,11,7,8,10,13,12,11,11,10,10,8,5,4,1,0,0
2022-03-19 20:00:00,0,0,0,1,5,6,8,1,9,7,10,14,16,13,9,8,6,13,12,10,8,7,6,6,1,4,7,8,9,7,7,6,5,4,5,10,8,10,7,8,6,3,4,2,3,2,1,3,7,4,8,7,13,12,11,9,5,9,8,8,9,9,10,9,10,10,11,10,7,9,13,10,8,6,0,0,7,10,13,10,8,9,9,9,11,9,6,8,6,2,3,2,0,0,0,0
2022-03-19 21:00:00,0,0,1,3,5,10,14,13,12,14,13,11,6,7,9,9,10,10,10,11,6,8,8,10,10,7,8,7,10,7,5,4,4,6,8,1,2,9,8,8,6,5,2,1,0,2,1,4,6,5,13,13,9,7,7,7,8,8,7,9,7,10,8,9,6,5,9,8,3,5,7,3,5,5,2,0,4,7,11,10,10,7,8,10,14,13,12,11,7,9,8,3,2,1,0,0
2022-03-19 22:00:00,1,0,1,3,3,4,3,4,16,16,17,13,13,11,9,9,10,9,10,10,10,5,5,7,6,5,8,7,7,5,5,0,4,5,5,7,0,7,6,5,7,6,2,3,1,2,0,1,3,6,6,4,4,3,4,3,5,4,6,7,7,8,9,8,8,7,8,6,0,6,5,4,4,2,2,3,6,11,14,10,13,13,12,14,13,11,13,11,12,11,10,6,3,2,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,7,4,0,0,0,3,2,4,4,2,1,0,0,1,2,0,4,10,3,8,3,1,0,3,2,3,2,5,6,5,5,7,5,4,4,3,4,3,2,2,4,0,1,2,4,5,6,11,10,9,8,12,14,9,9,8,1,7,4,3,1,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,1,1,0,1,1,0,0,0,0,0,2,0,2,0,0,3,1,1,0,2,0,3,4,6,1,0,0,7,0,0,0,0,8,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,1,0,2,2,3,0,0,4,5,1,4,2,3,4,0,1,4,6,6,0,5,6,3,3,1,3,4,4,0,0,3,0,7,0,7,7,6,6,7,8,7,7,8,1,1,0,0,1,2,2,0,1,3,1,0,2,0,2,0,0,0,3,0,0,3,0,4,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,1,2,2,3,6,0,3,6,5,6,4,5,3,4,3,2,1,1,2,1,1,2,0,1,3,2,1,0,0,2,0,3,3,3,4,3,4,0,5,5,6,13,13,1,0,2,0,2,2,3,0,4,4,3,0,0,1,0,2,0,1,1,0,2,1,3,1,1,1,4,2,4,5,6,4,5,3,3,2,5,4,4,6,6,4,2,0,1,0,3,2,1,0,0,0
2022-03-20 07:00:00,0,0,1,0,2,3,3,0,5,3,4,5,2,5,4,0,3,4,2,0,0,1,3,0,4,0,5,6,2,3,4,6,7,1,6,5,0,3,6,4,5,1,5,5,2,1,2,0,0,2,4,0,6,6,5,4,5,3,1,2,3,4,3,5,4,3,2,3,2,2,2,3,3,4,0,0,3,4,3,1,10,12,10,8,6,5,4,3,2,1,2,0,1,0,0,0
2022-03-20 08:00:00,1,1,2,4,5,6,5,7,8,7,7,7,8,5,8,7,3,3,3,3,0,8,9,12,12,11,9,7,7,6,6,0,4,1,3,3,0,5,6,9,10,11,10,12,11,10,1,11,24,15,12,4,11,11,12,11,6,4,2,3,1,5,2,0,4,2,4,0,3,3,0,4,6,3,0,0,4,8,5,6,10,9,8,7,10,2,7,3,5,0,2,1,0,0,1,0
2022-03-20 09:00:00,0,1,3,8,12,13,12,14,8,13,14,13,12,10,11,8,4,7,6,5,0,7,1,4,7,6,6,5,5,3,6,6,7,6,5,6,7,6,6,9,10,10,8,8,1,2,0,1,5,5,6,8,14,14,14,9,8,7,8,7,3,4,7,5,7,4,2,2,3,3,2,3,8,10,5,7,7,6,6,7,9,5,7,5,11,7,7,8,3,4,5,1,0,0,0,0
2022-03-20 10:00:00,0,1,0,5,3,7,6,0,11,10,9,9,8,9,7,8,4,2,4,5,3,7,7,7,6,7,6,9,12,11,10,11,9,10,8,8,7,9,8,14,15,14,15,26,8,7,8,8,19,15,13,13,14,14,15,13,5,5,9,6,10,2,6,9,8,10,1,13,6,12,11,2,11,6,7,10,9,9,7,8,12,11,12,10,12,9,9,11,10,5,4,2,0,0,0,0
2022-03-20 11:00:00,0,1,1,3,8,4,5,6,12,13,13,13,14,15,13,13,13,11,7,2,5,6,6,8,5,6,10,10,15,16,15,7,8,6,7,8,5,4,5,5,7,2,6,8,4,5,3,1,7,5,7,7,7,13,15,12,7,12,8,7,7,6,6,6,6,5,7,9,6,7,7,6,9,13,11,10,6,6,3,5,8,8,8,5,10,10,8,8,0,6,4,3,2,0,0,0
2022-03-20 12:00:00,0,1,2,5,7,11,10,13,19,19,16,17,19,17,15,17,14,8,7,6,6,9,11,10,11,9,14,15,16,18,16,15,14,13,12,13,10,16,15,13,16,15,11,12,18,16,18,20,37,26,24,8,23,21,19,17,12,12,17,16,15,15,5,13,9,6,9,7,8,11,9,8,8,7,8,9,9,17,18,19,15,14,16,13,10,9,9,10,4,10,8,5,2,4,0,0
2022-03-20 13:00:00,0,1,2,4,10,11,12,14,18,18,13,13,16,18,15,13,13,11,13,5,5,5,7,12,11,12,14,17,18,16,17,16,14,15,12,14,11,12,9,12,14,13,10,7,6,7,6,7,11,11,10,9,13,15,19,11,12,10,11,11,11,14,13,15,12,8,10,12,10,12,10,8,11,13,14,13,14,13,11,12,16,18,15,12,10,13,14,8,7,4,4,3,2,1,2,0
2022-03-20 14:00:00,1,4,0,5,9,10,11,10,11,12,11,11,10,12,14,13,14,15,12,12,6,9,8,9,10,6,11,11,11,11,0,9,14,5,12,11,8,7,6,8,12,13,9,10,9,11,6,10,25,19,17,15,17,20,20,17,12,14,12,11,13,12,12,11,11,8,9,10,7,10,12,14,5,5,6,4,5,7,8,9,11,12,12,11,8,9,10,12,13,12,8,3,3,2,0,0
2022-03-20 15:00:00,1,1,2,6,8,10,9,8,13,12,10,10,11,10,9,7,7,10,10,12,12,9,7,11,12,8,13,18,20,22,19,20,17,15,11,9,6,10,7,9,8,8,6,5,5,0,3,6,8,8,14,11,16,18,19,11,13,14,12,14,11,12,12,13,13,12,10,14,12,16,14,15,15,16,11,10,7,10,13,15,16,17,17,14,11,10,10,10,11,10,8,5,2,0,1,0
2022-03-20 16:00:00,0,0,2,3,4,7,5,6,7,8,6,11,9,7,10,10,10,8,8,14,12,13,12,11,12,9,16,15,13,11,11,9,13,10,12,13,11,13,11,11,10,9,10,8,6,5,6,6,17,15,14,14,15,24,13,26,21,17,16,15,18,19,12,14,15,17,16,17,7,16,14,12,9,8,14,11,10,10,9,10,10,11,14,11,20,19,18,16,15,13,12,7,5,4,1,0
2022-03-20 17:00:00,1,1,2,3,8,10,12,6,15,6,15,8,15,11,9,8,9,7,9,13,7,11,8,10,11,7,9,10,8,9,9,11,11,10,6,10,12,13,10,8,9,10,5,4,4,5,4,7,8,16,19,17,18,17,15,14,11,14,14,13,9,4,17,15,12,7,8,9,5,9,11,9,5,9,7,5,5,11,12,16,17,18,16,18,18,17,16,17,10,15,13,6,2,1,0,0
2022-03-20 18:00:00,0,0,2,4,5,3,4,6,7,9,8,8,6,7,6,7,10,9,10,12,12,10,6,10,10,9,12,15,13,11,10,8,11,7,15,16,18,17,17,19,20,18,5,4,4,3,4,5,8,7,11,10,11,10,8,7,11,9,16,15,16,22,21,18,20,17,14,13,12,16,15,11,4,5,10,6,2,8,11,12,12,14,14,13,15,16,14,12,11,7,10,3,2,1,0,0
2022-03-20 19:00:00,0,1,0,0,2,2,2,0,4,5,7,5,6,7,6,4,6,6,6,7,7,8,6,4,4,2,4,6,12,2,7,8,11,10,9,11,4,19,15,15,9,6,4,2,0,0,4,6,9,10,12,13,14,12,10,14,10,11,12,14,10,13,8,14,12,13,11,9,9,9,7,6,6,4,5,4,5,9,6,9,10,5,7,8,11,13,12,5,0,0,2,4,3,0,1,0
2022-03-20 20:00:00,0,0,1,2,7,5,0,6,5,4,3,2,0,6,4,6,4,7,3,8,6,7,3,7,7,6,8,7,10,6,8,6,5,6,9,10,9,10,9,6,5,3,4,1,6,0,2,6,11,9,10,9,8,6,4,4,14,15,18,19,19,17,18,0,19,18,15,14,12,8,13,5,8,6,6,5,5,12,17,18,13,9,9,9,10,9,10,9,8,7,7,5,2,1,0,0
2022-03-20 21:00:00,0,0,1,2,4,6,0,8,11,5,9,8,8,3,9,8,10,7,9,10,10,8,8,5,8,2,11,13,11,2,13,14,3,3,10,11,11,15,13,9,7,3,3,1,1,2,0,2,3,6,12,12,10,6,8,7,8,8,11,8,9,10,12,10,7,6,6,3,5,3,9,1,10,9,0,0,6,9,8,12,10,12,13,9,14,17,16,12,8,11,9,4,2,1,0,0
2022-03-20 22:00:00,0,0,0,0,1,0,0,0,4,0,2,3,3,0,4,3,5,6,7,5,0,3,7,4,2,3,4,5,6,6,4,5,4,3,4,1,0,5,4,3,5,0,3,1,0,0,1,1,2,4,5,0,2,4,7,9,10,8,10,0,6,12,11,7,8,10,9,9,5,2,7,5,3,3,2,3,5,5,6,7,12,10,9,7,10,8,7,5,6,0,4,5,2,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,0,2,2,3,3,1,2,0,2,1,3,10,9,9,5,4,3,4,5,6,7,8,7,0,6,9,8,6,7,6,5,6,6,2,1,0,2,3,4,3,4,5,4,7,8,6,10,9,7,3,0,6,4,2,0,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,1,2,3,5,5,0,3,3,5,0,4,4,3,0,2,1,4,5,0,9,13,16,16,16,20,22,24,27,28,26,23,20,19,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,4,2,3,5,6,7,0,6,3,4,5,5,4,2,3,4,4,7,6,8,0,10,5,6,13,8,16,16,17,13,9,12,13,10,7,6,5,4,3,5,4,4,2,3,5,1,1,1,2,2,3,0,5,7,6,7,4,6,3,4,0,4,0,3,3,5,0,2,0,3,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,2,3,3,6,8,0,6,6,7,9,7,8,7,4,6,5,3,2,3,0,4,3,6,5,5,8,8,11,4,13,10,9,8,5,8,4,6,4,5,5,4,8,8,4,1,1,2,3,5,6,6,10,12,11,7,7,8,7,5,6,5,7,0,5,6,5,6,5,6,7,8,9,11,6,9,10,11,11,9,15,13,11,10,11,9,7,7,4,3,6,1,0,0,0,0
2022-03-21 07:00:00,1,6,9,14,20,22,23,27,38,35,35,23,25,25,26,21,18,11,9,5,8,13,16,18,15,17,22,21,19,15,14,15,16,16,14,19,18,22,24,25,27,24,23,24,15,5,5,7,4,13,18,17,22,32,37,34,19,15,13,10,10,10,7,7,5,8,8,11,9,13,13,13,18,22,21,23,23,37,36,35,57,57,54,52,60,55,33,36,0,29,26,11,5,9,8,0
2022-03-21 08:00:00,4,7,9,19,26,28,27,32,34,27,36,34,39,36,37,27,22,13,7,8,6,18,20,21,21,26,28,30,34,34,34,29,27,24,21,21,18,27,32,36,42,42,54,54,28,9,3,9,9,14,20,29,32,36,39,34,30,23,18,14,15,14,11,10,11,10,13,21,16,14,13,11,14,14,15,13,13,44,42,40,58,57,55,55,60,56,50,40,39,36,28,13,8,6,2,0
2022-03-21 09:00:00,0,2,7,15,18,17,20,22,23,23,24,19,21,18,30,15,7,5,4,1,1,8,7,9,13,12,15,17,19,18,15,15,15,15,12,9,8,10,6,12,28,25,21,23,11,6,3,4,6,6,11,11,15,19,21,21,16,12,11,9,7,6,6,8,4,5,5,7,7,8,6,7,9,9,10,9,7,34,34,30,49,48,45,43,41,33,20,18,16,16,15,5,2,1,1,0
2022-03-21 10:00:00,0,1,3,6,9,13,11,14,15,15,22,16,17,18,28,22,8,4,6,7,6,4,5,7,8,9,11,8,19,20,19,15,12,12,12,8,7,9,8,8,8,7,8,7,4,5,3,4,4,9,8,9,9,11,11,10,10,12,12,8,9,8,6,5,7,5,6,7,5,6,5,5,3,4,4,3,3,19,16,14,17,16,18,15,21,17,12,13,6,12,8,2,0,2,0,0
2022-03-21 11:00:00,0,2,2,5,7,8,10,9,12,15,12,13,12,12,16,16,9,5,5,5,2,7,7,7,8,7,8,9,11,12,14,10,7,10,8,10,6,10,10,12,16,14,9,6,4,2,3,5,11,11,11,10,16,17,19,13,12,14,11,11,9,9,7,8,8,8,6,6,7,9,7,6,6,5,7,3,8,12,14,12,26,22,20,17,19,18,17,16,8,15,12,5,3,1,0,0
2022-03-21 12:00:00,2,0,1,3,6,8,4,10,11,11,14,13,14,16,15,13,14,9,6,5,3,5,6,9,10,6,11,10,12,14,9,13,11,13,11,7,6,7,8,9,8,6,4,3,3,3,2,6,9,11,12,13,18,18,18,16,11,12,8,10,10,9,8,6,10,11,9,0,6,8,7,8,10,8,9,6,9,10,9,10,11,12,8,11,12,8,8,7,4,1,6,3,1,0,0,0
2022-03-21 13:00:00,1,0,2,4,12,14,15,16,15,15,14,15,19,16,17,16,13,5,5,6,3,7,8,11,7,9,9,12,12,11,13,11,11,11,11,12,11,13,14,14,12,11,9,7,6,5,3,4,10,9,11,10,12,11,11,8,11,10,12,11,12,9,13,9,12,10,11,13,13,12,11,7,7,8,9,8,10,10,13,14,16,16,17,20,19,19,17,13,11,8,5,7,1,0,0,0
2022-03-21 14:00:00,1,1,3,5,9,15,15,15,15,16,21,14,16,14,15,14,15,13,14,7,13,13,12,10,10,10,9,10,13,13,10,8,10,12,11,14,16,18,13,10,12,9,8,7,6,7,5,9,15,11,11,6,10,10,11,12,11,8,9,11,16,15,15,14,15,12,12,15,11,17,15,11,9,8,7,6,8,9,12,18,15,15,15,16,16,15,13,9,10,7,6,5,2,1,0,0
2022-03-21 15:00:00,1,0,2,5,12,16,18,17,19,19,20,22,22,20,16,12,9,9,11,13,10,9,11,14,13,16,15,13,12,12,8,11,10,12,13,15,13,15,14,15,18,17,12,13,3,4,8,17,8,14,14,15,14,13,13,14,12,10,12,11,13,18,16,14,14,15,12,12,10,13,11,11,7,6,8,6,9,12,17,19,17,14,14,16,15,15,14,17,18,15,15,9,6,1,0,0
2022-03-21 16:00:00,1,2,3,6,12,9,14,14,21,22,22,21,23,22,13,14,13,9,11,5,14,13,8,7,6,6,7,9,11,11,10,9,11,14,13,17,13,13,11,18,21,19,14,10,4,7,9,13,15,14,11,10,9,14,15,13,10,14,17,17,19,19,17,17,15,10,12,15,16,15,15,16,11,9,12,11,12,13,18,19,19,19,19,21,21,20,20,23,21,19,15,8,4,2,1,0
2022-03-21 17:00:00,5,0,5,9,24,28,28,29,28,35,43,42,44,38,18,17,16,13,9,12,16,15,11,7,8,8,10,14,15,12,13,12,12,13,11,20,15,15,20,15,17,15,9,6,7,12,14,20,34,27,29,12,27,24,21,20,14,18,20,21,23,26,25,24,19,14,15,13,12,13,11,9,7,6,10,7,6,12,17,25,27,25,26,34,26,26,19,18,17,16,15,7,5,1,0,0
2022-03-21 18:00:00,4,7,12,24,52,56,23,53,55,51,49,39,41,38,40,40,37,20,22,27,28,27,24,17,17,14,14,17,19,17,18,18,16,17,18,24,21,26,24,17,20,18,12,7,10,25,31,40,58,42,37,32,29,29,28,27,18,18,18,16,18,17,19,15,18,18,17,15,15,15,13,12,8,9,11,9,10,21,35,52,42,37,39,40,36,35,36,33,28,32,25,13,4,3,1,0
2022-03-21 19:00:00,1,1,3,6,19,25,28,26,29,33,32,36,40,40,22,24,21,11,11,13,17,13,14,11,11,9,12,10,9,12,13,8,9,15,14,16,22,23,20,15,15,12,5,4,9,13,10,14,20,17,23,22,16,12,11,10,6,11,16,20,21,24,26,28,23,17,15,12,10,13,8,7,8,5,3,9,9,11,27,30,34,32,27,30,27,27,24,22,19,24,19,8,7,4,1,0
2022-03-21 20:00:00,2,0,4,7,10,13,15,16,19,20,25,25,29,24,17,18,16,10,7,8,9,6,9,8,7,5,7,9,8,6,7,8,6,6,9,9,12,13,12,8,7,6,6,2,1,6,6,8,11,11,18,16,15,11,14,15,8,13,19,20,20,18,15,14,11,10,8,6,5,6,5,5,4,2,4,3,5,9,16,17,16,17,27,25,20,20,16,14,11,11,11,6,3,2,0,0
2022-03-21 21:00:00,1,0,1,3,11,13,16,17,24,20,15,14,17,17,13,13,15,10,14,14,12,11,10,12,10,7,8,9,8,7,10,11,13,14,15,15,8,18,13,10,8,2,7,5,1,6,5,6,12,11,13,13,13,11,11,9,7,7,8,11,14,18,18,17,15,17,20,21,20,18,13,12,7,6,5,5,6,13,22,23,17,17,15,16,19,20,19,18,16,13,15,10,7,1,0,0
2022-03-21 22:00:00,0,0,1,5,9,11,10,5,16,18,15,17,18,13,8,8,7,12,13,14,12,8,6,9,10,5,10,16,15,16,14,12,14,15,14,15,13,17,14,18,21,19,10,2,0,2,3,4,5,9,8,3,6,6,6,2,4,3,5,6,6,7,8,9,9,9,8,10,5,10,11,5,7,5,4,2,6,13,21,19,14,12,16,15,17,17,15,15,15,14,10,4,2,0,0,0
