Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계중앙시장입구,8_상계2동주민센터,9_노원역9번출구,10_노원구청,11_창4동주민센터,12_서울북부지방법원등기국,13_창동주공3단지,14_창1동주민센터,15_도봉문화정보도서관,16_창림초교창동신창아파트앞,17_국립현대미술관창동레지던시,18_신창.창동시장,19_창동서울탁주앞,20_금용아파트,21_창2동주민센터.보건지소,22_태영데시앙아파트,23_수유3동우체국,24_수유(강북구청)역,25_수유역,26_삼성화재강북지점,27_수유역.노스페이스문화센터,28_수유3동우체국,29_태영데시앙아파트,30_창2동주민센터.보건지소,31_창번2교앞,32_창동서울탁주앞,33_창동.신창시장,34_국립현대미술관창동레지던시,35_창림초교창동신창아파트앞,36_서울가든아파트앞,37_창1동주민센터,38_창동주공3단지,39_서울북부지방법원등기국,40_창4동주민센터,41_노원구청,42_노원역1번출구,43_상계2동주민센터,44_상계중앙시장입구,45_상계역,46_불암대림아파트,47_상계시장,48_동아불암아파트,49_흥안운수종점,50_흥안운수상계4동종점
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,5,6,8,10,12,12,13,7,13,9,7,0,8,0,0,10,0,8,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,4,1,0,5,7,11,14,10,10,9,6,6,0,1,2,2,9,8,9,12,13,0,8,1,0,10,12,3,0,16,18,21,24,27,28,8,9,27,25,22,13,5,5,5,5,3,4,3,0,0
2022-03-29 06:00:00,2,1,0,4,2,2,5,1,2,1,0,0,0,2,0,3,3,5,7,4,7,8,7,0,0,0,3,4,4,3,3,2,1,3,4,0,6,5,2,2,2,3,0,2,12,4,1,0,0,0
2022-03-29 07:00:00,5,2,3,12,8,6,8,8,7,9,10,0,11,3,9,9,14,12,14,18,24,22,20,0,0,0,1,2,0,4,5,5,4,8,10,11,12,13,6,12,5,6,4,4,5,3,1,0,1,0
2022-03-29 08:00:00,11,16,20,27,28,22,21,18,14,7,4,6,7,9,8,8,14,19,25,29,32,33,20,2,0,2,2,3,7,11,12,10,10,14,15,0,14,16,18,19,13,8,8,6,11,9,7,6,5,0
2022-03-29 09:00:00,2,4,3,8,0,9,9,6,7,4,2,3,2,3,2,9,8,3,9,8,11,10,10,1,0,0,2,2,0,3,0,2,5,6,7,9,10,12,12,3,6,3,4,0,7,6,1,3,1,0
2022-03-29 10:00:00,5,3,4,10,0,11,10,9,9,7,8,6,0,7,7,6,7,8,4,0,7,7,5,1,0,0,4,6,7,8,0,6,6,7,4,0,8,7,6,6,5,6,4,0,3,1,1,0,1,0
2022-03-29 11:00:00,3,4,5,9,10,9,9,0,4,5,0,6,5,5,4,3,5,6,8,9,8,3,8,1,0,1,5,0,6,4,0,3,3,0,4,2,2,5,0,5,4,5,4,3,6,4,5,4,0,0
2022-03-29 12:00:00,2,4,5,6,8,9,0,4,4,5,6,0,0,7,0,6,4,7,8,0,11,13,11,1,0,1,3,5,5,0,4,4,7,2,3,0,8,9,10,9,5,4,3,2,5,3,0,1,0,0
2022-03-29 13:00:00,2,4,0,8,9,8,8,8,6,6,7,5,5,6,5,4,8,8,10,9,9,8,4,1,0,2,9,10,9,8,7,4,4,5,7,8,3,9,10,10,9,7,2,8,8,6,3,2,0,0
2022-03-29 14:00:00,3,2,4,5,0,9,10,10,9,16,5,14,13,9,0,6,7,6,8,0,10,10,5,1,0,0,5,5,6,4,0,7,5,6,6,7,6,6,5,5,5,8,9,10,9,7,6,4,3,0
2022-03-29 15:00:00,3,7,6,9,10,8,10,8,8,9,10,11,3,4,10,7,5,4,5,0,7,8,6,1,1,0,5,0,6,7,0,6,7,9,4,4,7,6,7,6,6,11,4,10,11,16,8,12,10,0
2022-03-29 16:00:00,2,4,0,9,10,11,10,7,5,10,11,4,3,2,7,8,6,8,6,0,7,6,4,1,1,1,5,8,9,5,11,10,5,4,11,6,9,8,0,7,9,5,5,8,13,1,10,6,5,0
2022-03-29 17:00:00,3,4,0,6,9,8,8,3,9,14,10,11,10,7,8,0,9,8,11,9,10,7,9,0,0,1,3,4,2,6,7,10,10,11,15,5,13,8,0,9,8,14,13,12,14,12,11,7,2,0
2022-03-29 18:00:00,3,4,0,5,5,8,10,10,15,18,19,18,17,12,15,11,10,12,14,10,14,11,8,1,0,1,17,18,19,18,7,14,13,13,12,10,7,9,9,9,13,12,10,8,14,11,10,4,1,0
2022-03-29 19:00:00,0,0,1,2,0,2,1,4,7,8,0,7,8,9,7,8,8,5,9,7,7,5,3,0,0,0,17,19,19,14,13,9,6,3,7,6,5,6,7,6,7,16,13,13,16,15,12,6,4,0
2022-03-29 20:00:00,1,3,0,4,3,4,5,5,11,10,11,4,9,8,7,0,5,5,4,0,4,3,2,0,0,1,9,13,12,10,9,5,6,5,6,5,0,4,0,5,2,3,4,6,10,9,7,4,1,0
2022-03-29 21:00:00,0,0,2,0,0,2,1,1,6,7,7,6,5,0,3,5,1,4,0,2,0,2,0,0,0,0,6,8,8,4,7,6,6,7,6,6,5,3,4,0,7,13,13,15,12,11,9,8,2,0
2022-03-29 22:00:00,0,2,0,3,0,2,0,0,7,8,9,8,6,7,5,3,6,3,2,0,2,0,0,0,1,0,13,15,4,12,0,8,5,4,0,0,2,3,0,2,9,14,0,11,11,10,10,5,4,0
2022-03-29 23:00:00,0,1,2,1,0,3,4,2,8,9,0,0,8,5,3,4,4,4,0,3,3,0,2,0,0,1,8,3,2,9,5,2,0,0,0,0,0,0,3,0,0,7,5,7,11,9,6,1,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,6,4,8,9,10,11,11,12,6,8,8,7,0,0,0,6,0,5,4,5,6,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,5,1,6,7,9,10,13,7,5,3,4,4,0,4,3,2,4,5,6,6,5,5,3,1,0,9,14,14,0,18,19,22,24,27,7,26,8,25,23,19,17,8,0,7,9,6,0,4,0,0
2022-03-30 06:00:00,2,3,0,4,1,2,5,4,4,2,0,0,1,3,2,2,4,8,9,0,7,0,6,0,0,0,2,1,1,3,3,0,1,4,5,6,8,2,3,3,2,3,0,1,2,1,0,0,0,0
2022-03-30 07:00:00,4,6,0,14,11,9,12,11,8,4,6,0,7,0,4,4,11,12,10,13,16,15,11,0,0,0,0,2,0,3,4,5,6,6,12,5,15,17,17,15,10,5,3,2,3,0,0,0,0,0
2022-03-30 08:00:00,7,9,12,19,20,20,19,16,12,5,10,0,12,14,12,13,12,12,11,10,12,12,10,3,0,2,2,4,2,4,0,6,7,10,11,12,12,15,16,9,12,10,11,9,13,9,6,4,2,0
2022-03-30 09:00:00,4,9,10,12,12,14,16,14,8,4,2,0,4,4,3,5,5,6,9,11,13,0,9,2,0,0,2,2,1,0,0,3,4,5,9,8,10,10,12,8,7,5,2,2,3,0,2,0,0,0
2022-03-30 10:00:00,3,3,3,9,6,5,6,5,4,6,7,4,0,7,7,2,6,4,6,4,0,5,4,1,0,0,2,0,0,3,4,4,5,3,7,6,5,0,0,5,4,3,3,3,4,2,1,0,0,0
2022-03-30 11:00:00,2,5,4,7,7,6,8,6,9,10,0,1,9,0,2,10,9,11,13,0,11,11,4,0,0,1,4,4,5,4,0,2,0,4,3,0,1,0,3,2,1,4,5,0,6,0,5,3,2,0
2022-03-30 12:00:00,1,0,2,0,0,4,1,3,2,3,4,3,0,0,5,3,6,7,10,0,11,12,8,3,2,0,4,5,6,7,8,5,7,8,9,9,9,0,8,9,5,4,5,3,2,0,0,1,0,0
2022-03-30 13:00:00,1,2,1,5,4,6,7,6,6,7,9,8,0,10,9,7,6,9,12,13,13,13,9,0,1,1,2,0,3,1,2,2,3,2,4,3,5,0,8,6,5,8,4,0,7,4,4,2,0,0
2022-03-30 14:00:00,2,0,1,5,6,7,0,4,4,8,4,0,0,6,4,7,10,7,7,7,7,6,5,0,0,1,4,3,3,5,6,5,6,7,6,7,0,7,8,7,6,7,6,8,7,8,6,3,1,0
2022-03-30 15:00:00,1,3,5,7,8,5,8,5,6,10,12,13,16,15,15,13,11,6,1,5,5,4,4,3,0,0,6,7,6,6,7,5,6,8,8,8,8,0,0,7,5,10,10,11,21,23,19,13,8,0
2022-03-30 16:00:00,4,3,4,5,0,6,6,7,8,15,16,15,15,16,13,11,13,16,4,3,14,12,6,1,0,0,6,9,2,8,7,4,5,4,0,3,4,7,0,0,6,10,12,12,11,10,6,3,1,0
2022-03-30 17:00:00,0,6,7,9,12,15,16,13,10,15,17,16,8,7,13,12,10,8,10,11,12,10,2,0,0,0,11,12,13,11,10,11,9,8,10,6,7,9,10,8,9,15,16,13,14,8,6,4,0,0
2022-03-30 18:00:00,1,2,3,7,8,10,0,7,12,17,18,17,14,11,9,11,9,7,10,7,6,5,3,2,1,4,21,20,19,18,18,18,19,17,18,15,14,13,12,11,16,18,17,14,19,16,13,6,3,0
2022-03-30 19:00:00,3,4,0,5,0,5,12,11,13,15,16,15,12,12,11,10,10,9,8,9,10,8,6,2,0,1,22,10,20,17,15,8,5,6,5,4,3,4,3,6,4,9,11,10,10,8,7,5,4,0
2022-03-30 20:00:00,2,0,0,1,1,3,2,1,5,6,7,4,5,0,8,7,8,10,3,4,8,7,7,0,1,0,9,10,8,10,3,6,7,6,5,4,5,6,4,0,2,7,8,7,9,7,5,2,1,0
2022-03-30 21:00:00,0,2,0,3,0,1,4,2,9,12,3,11,6,0,2,10,3,5,2,3,2,0,0,0,0,2,12,9,0,8,5,6,5,2,3,0,2,2,1,2,4,16,17,17,17,14,13,11,7,0
2022-03-30 22:00:00,1,0,2,3,0,2,3,4,5,13,0,12,11,0,8,7,3,5,4,3,2,0,1,0,1,0,3,4,11,8,6,3,2,4,0,3,1,0,0,1,5,7,7,8,7,4,4,3,2,0
2022-03-30 23:00:00,3,2,0,0,2,2,1,0,10,0,10,11,8,6,0,6,7,4,0,6,2,0,4,2,1,0,8,9,10,9,8,7,3,0,8,1,0,0,7,6,4,10,4,8,6,5,3,2,2,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,3,4,5,6,6,8,9,7,9,8,7,0,7,0,0,8,0,7,8,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,5,7,0,9,11,12,17,11,9,0,6,4,0,0,2,3,4,3,4,5,7,6,5,1,0,9,10,0,3,13,15,18,20,23,24,5,6,5,22,19,11,7,8,6,7,6,5,2,2,0
2022-03-31 06:00:00,4,0,1,6,0,2,5,1,3,0,0,2,1,3,0,0,4,5,3,0,6,5,5,0,0,1,3,0,2,2,0,1,3,3,2,3,3,0,4,2,2,2,3,3,1,2,1,0,0,0
2022-03-31 07:00:00,8,9,10,15,9,11,13,14,10,5,6,0,7,8,7,6,12,10,19,23,28,27,8,0,0,0,1,3,4,5,2,5,5,7,13,11,15,18,17,15,7,5,3,1,0,1,0,0,0,0
2022-03-31 08:00:00,7,13,15,22,23,19,20,18,11,8,3,4,11,13,12,11,13,20,21,22,27,25,23,2,0,3,6,4,5,6,5,6,9,12,13,11,14,16,16,16,10,9,9,7,8,7,6,5,3,0
2022-03-31 09:00:00,2,5,7,9,0,10,8,7,6,5,3,3,2,4,3,0,3,7,8,3,0,17,11,1,0,1,4,1,5,2,0,7,12,16,16,16,15,2,15,13,7,4,2,3,4,0,3,2,0,0
2022-03-31 10:00:00,3,1,5,7,8,8,9,7,4,4,4,3,5,6,5,0,8,11,15,11,16,16,12,2,0,1,3,4,3,5,0,4,6,6,6,0,7,5,6,6,3,3,5,1,5,2,0,3,0,0
2022-03-31 11:00:00,3,5,6,8,7,6,7,9,7,7,0,6,3,7,3,6,6,6,9,0,3,3,8,0,0,0,5,8,0,8,0,7,5,3,5,3,2,6,7,6,3,3,4,5,4,3,4,3,2,0
2022-03-31 12:00:00,4,5,7,10,12,11,9,7,4,0,4,1,5,5,0,0,4,4,3,0,5,0,2,0,0,0,3,3,2,3,0,3,4,0,5,0,5,5,6,5,5,6,3,4,6,5,4,3,0,0
2022-03-31 13:00:00,1,3,1,6,0,5,7,6,5,5,4,2,5,3,2,3,3,3,4,0,0,4,3,2,0,1,7,7,5,8,0,6,8,3,7,7,0,0,7,6,5,10,0,0,5,4,3,3,2,0
2022-03-31 14:00:00,2,0,2,4,0,4,7,6,5,5,7,0,8,4,0,0,6,4,5,6,6,5,4,0,0,1,3,3,0,2,4,7,6,7,6,8,0,4,12,5,11,9,11,11,14,15,8,7,5,0
2022-03-31 15:00:00,1,2,4,4,6,8,9,9,5,7,9,0,4,7,0,5,6,7,8,7,9,8,5,1,1,1,7,10,13,12,13,10,7,0,0,6,8,7,8,7,7,8,9,0,9,8,7,3,2,0
2022-03-31 16:00:00,5,7,6,9,8,8,10,8,7,12,13,13,12,5,0,10,10,3,9,0,6,0,4,1,0,4,4,6,5,4,5,5,8,0,9,9,0,8,9,8,7,10,10,9,14,13,9,7,4,0
2022-03-31 17:00:00,2,4,3,7,9,9,11,7,6,9,8,9,8,10,9,8,9,12,13,9,13,11,9,1,0,0,7,11,0,9,11,9,9,8,0,9,9,10,12,10,7,8,7,6,8,4,4,3,2,0
2022-03-31 18:00:00,3,6,8,9,10,9,0,12,16,22,26,24,21,19,18,0,16,15,16,15,11,12,10,2,0,1,18,21,18,16,14,11,11,13,15,13,14,11,15,14,17,20,18,18,15,14,10,5,2,0
2022-03-31 19:00:00,3,4,3,6,5,8,7,6,12,20,22,20,17,17,16,13,8,12,11,0,12,9,4,1,0,1,8,0,15,8,14,8,7,6,7,0,4,2,15,3,11,14,14,0,16,15,13,8,5,0
2022-03-31 20:00:00,0,1,0,0,4,3,4,4,9,11,7,9,9,7,7,6,4,5,6,0,2,6,2,1,1,2,11,14,0,12,9,8,7,5,0,6,4,4,5,0,4,9,8,4,6,5,2,0,1,0
2022-03-31 21:00:00,0,1,0,0,0,1,3,0,4,6,7,8,0,7,6,5,4,5,4,0,3,0,0,0,0,0,9,13,12,10,9,8,6,2,7,8,7,0,8,2,7,9,0,8,7,5,4,1,0,0
2022-03-31 22:00:00,2,0,0,1,0,2,3,0,9,14,6,5,13,4,11,9,7,4,5,1,0,2,1,0,1,1,9,10,4,7,7,7,6,7,6,5,0,0,1,4,2,8,8,7,11,9,7,3,2,0
2022-03-31 23:00:00,0,3,0,4,0,4,5,6,11,12,11,0,0,9,7,6,5,2,4,3,1,0,2,1,0,1,10,11,6,9,7,7,4,4,0,3,2,0,2,1,3,12,9,7,18,17,11,9,6,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,5,3,7,8,9,9,0,11,4,9,7,5,8,0,0,0,0,8,7,8,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,5,2,0,3,7,8,10,5,7,2,6,6,0,3,2,5,5,7,8,9,10,9,4,1,0,11,14,15,0,19,0,22,23,26,4,25,24,22,21,17,12,6,4,2,5,3,0,3,0,0
2022-04-01 06:00:00,2,1,3,4,4,5,6,0,2,0,0,0,1,0,0,2,3,4,5,0,7,8,6,3,0,0,0,1,0,2,1,0,1,4,0,2,2,3,2,2,5,6,0,5,13,6,5,3,0,0
2022-04-01 07:00:00,2,0,3,8,9,9,12,12,11,9,10,0,0,11,9,8,9,13,15,17,21,22,25,0,0,0,4,0,6,5,5,4,7,12,15,12,17,17,16,16,10,3,4,3,2,0,0,0,0,0
2022-04-01 08:00:00,8,13,15,19,21,16,9,13,12,11,5,0,12,14,0,12,15,13,16,18,23,23,21,1,0,2,3,3,5,7,6,6,7,9,11,7,8,0,8,12,9,8,9,8,7,5,4,3,1,0
2022-04-01 09:00:00,5,6,0,8,7,8,7,6,4,2,3,3,4,5,5,4,7,9,10,12,13,13,10,1,0,0,2,3,4,5,0,7,10,7,11,12,13,12,12,9,7,4,2,2,0,0,1,0,0,0
2022-04-01 10:00:00,1,2,2,9,0,7,8,3,3,5,8,9,1,10,0,9,7,9,10,11,11,10,7,1,0,0,1,0,0,2,3,4,5,7,6,6,8,7,0,5,5,3,4,3,3,3,0,2,1,0
2022-04-01 11:00:00,0,2,5,8,3,10,0,8,7,6,5,0,5,0,1,6,6,5,7,0,8,6,5,1,0,0,4,1,3,2,0,1,4,5,6,2,7,8,7,7,4,4,2,6,0,1,5,3,2,0
2022-04-01 12:00:00,2,1,0,5,0,6,5,3,6,5,0,0,0,7,2,0,7,6,8,4,9,10,7,1,0,0,2,0,0,2,3,5,2,4,0,3,4,0,5,0,0,4,0,5,5,0,4,1,0,0
2022-04-01 13:00:00,2,5,7,8,9,9,5,6,5,6,7,3,8,8,3,2,6,6,7,0,7,0,5,1,0,0,4,0,0,1,4,5,2,3,9,5,9,0,11,11,6,6,7,0,2,5,4,1,0,0
2022-04-01 14:00:00,2,2,3,10,0,13,15,4,10,10,8,7,7,1,0,0,8,7,9,2,9,5,5,1,0,0,2,4,2,6,2,5,8,9,8,7,7,6,6,9,4,5,4,5,6,5,2,1,0,0
2022-04-01 15:00:00,5,6,4,12,10,10,11,7,4,12,6,5,12,8,11,7,6,7,8,0,11,10,7,1,0,0,7,8,0,0,3,4,6,0,7,0,7,4,8,7,10,12,11,10,15,10,8,5,3,0
2022-04-01 16:00:00,2,0,4,6,6,7,7,6,10,7,7,8,0,6,7,6,8,12,15,16,15,14,8,2,1,1,7,10,12,11,10,11,6,6,7,0,0,0,9,9,10,13,13,9,8,5,5,2,1,0
2022-04-01 17:00:00,2,3,3,4,7,5,7,7,13,18,19,18,15,9,14,13,8,9,11,13,10,0,7,1,0,1,12,11,11,11,10,7,10,14,16,17,19,16,17,16,10,15,13,10,10,10,9,5,1,0
2022-04-01 18:00:00,2,2,0,8,4,8,9,8,11,15,16,15,14,16,15,13,11,10,10,6,9,5,6,1,2,2,21,22,19,20,20,17,16,16,16,14,16,15,15,15,16,22,23,21,22,21,14,8,5,0
2022-04-01 19:00:00,2,4,7,10,11,8,8,9,10,12,12,11,11,8,0,8,7,8,9,2,8,1,6,0,0,0,19,18,18,17,16,13,10,10,10,5,11,12,0,10,5,14,13,11,19,18,12,6,4,0
2022-04-01 20:00:00,1,2,0,3,1,2,2,0,5,10,9,6,5,0,3,5,7,9,9,8,7,0,6,1,1,1,16,22,19,14,11,8,6,6,5,0,0,1,7,6,5,7,8,7,11,6,6,2,0,0
2022-04-01 21:00:00,0,1,0,0,0,2,4,3,5,6,7,8,7,6,5,4,2,4,0,2,0,3,1,0,0,0,13,16,12,10,0,12,8,6,2,0,6,2,0,1,7,14,6,13,13,8,6,4,2,0
2022-04-01 22:00:00,0,0,1,1,0,2,0,2,8,13,17,0,16,13,3,9,6,4,5,0,3,2,1,0,0,0,9,0,6,8,6,5,5,4,0,2,0,2,0,2,4,13,6,12,13,0,8,6,4,0
2022-04-01 23:00:00,1,1,0,0,2,4,3,3,15,16,13,16,15,9,7,4,5,0,6,0,7,6,5,1,0,1,8,9,8,7,7,4,3,4,0,3,0,2,2,1,1,8,9,0,15,14,11,4,2,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,1,3,0,0,3,5,6,7,8,0,6,0,7,0,0,0,0,0,4,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,2,3,0,4,5,7,0,4,5,4,4,1,0,0,0,0,0,1,2,0,5,6,6,1,0,3,6,7,0,11,13,16,18,21,22,0,0,20,19,16,11,8,7,5,8,7,0,6,2,0
2022-04-02 06:00:00,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3,2,1,3,0,2,0,1,0,2,0,1,0,2,0,1,2,4,0,2,0,5,6,6,4,3,1,2,1,0,0,0,0
2022-04-02 07:00:00,1,2,3,2,4,3,0,1,2,1,0,0,2,3,1,2,2,4,5,0,7,0,2,0,0,0,2,1,1,2,2,1,3,2,2,5,6,3,0,1,1,0,0,3,0,0,0,0,1,0
2022-04-02 08:00:00,3,6,7,10,12,13,11,10,6,4,6,0,5,4,3,2,1,0,4,1,5,0,4,0,0,0,4,4,5,3,4,5,5,7,8,8,0,9,0,7,5,5,5,3,6,1,5,4,0,0
2022-04-02 09:00:00,1,6,7,4,5,4,6,6,6,5,0,0,4,4,3,4,7,9,10,11,13,14,11,1,0,0,1,0,0,0,0,3,6,7,7,5,7,6,9,7,5,4,2,0,0,0,0,1,0,0
2022-04-02 10:00:00,3,7,2,12,0,11,10,7,5,5,7,0,8,4,6,7,5,5,7,4,6,7,3,1,1,0,7,0,7,9,10,7,6,7,7,0,7,9,7,5,5,5,6,7,11,9,8,5,0,0
2022-04-02 11:00:00,1,5,6,11,11,13,14,9,4,5,4,4,0,0,0,3,5,6,7,1,6,6,4,1,1,0,4,3,4,0,5,7,7,8,6,10,10,11,12,7,4,7,8,7,8,5,1,2,0,0
2022-04-02 12:00:00,3,6,5,7,7,7,8,0,4,0,5,6,0,7,0,4,6,10,11,0,5,11,10,3,0,0,6,0,6,5,0,3,3,4,5,4,6,10,11,8,11,8,3,6,4,0,2,0,0,0
2022-04-02 13:00:00,2,7,0,14,13,9,11,6,3,6,6,3,4,0,0,0,8,0,9,0,13,10,11,2,0,1,4,5,3,0,5,4,4,4,9,3,0,11,12,3,7,10,9,8,8,6,7,1,0,0
2022-04-02 14:00:00,4,8,2,12,12,18,14,12,7,7,7,8,8,9,7,5,11,12,11,12,13,1,9,1,0,0,5,0,0,5,7,7,10,7,8,0,0,5,7,10,8,7,7,7,8,7,6,3,2,0
2022-04-02 15:00:00,1,2,3,4,5,8,8,1,7,8,7,5,4,0,6,7,6,6,9,9,10,8,7,2,0,0,5,4,5,5,5,7,4,3,4,0,5,0,0,0,2,6,5,5,6,3,1,2,1,0
2022-04-02 16:00:00,1,0,2,5,7,6,8,2,12,6,7,11,8,5,5,4,0,4,6,0,7,9,6,0,0,1,12,6,3,11,9,4,2,5,4,7,9,11,0,12,11,13,8,8,0,6,6,4,2,0
2022-04-02 17:00:00,7,8,2,5,8,7,6,4,12,8,9,10,9,6,7,6,6,9,12,7,14,9,12,1,0,0,5,6,5,5,2,6,13,16,16,14,13,14,13,11,11,13,6,12,11,2,6,4,3,0
2022-04-02 18:00:00,6,8,9,10,11,11,0,10,14,15,16,10,20,19,20,17,17,16,13,0,13,12,9,1,0,0,9,11,11,9,7,5,5,6,8,7,2,0,0,0,5,9,0,0,8,6,4,2,1,0
2022-04-02 19:00:00,1,0,0,4,0,5,5,3,10,2,0,9,8,5,5,10,7,9,7,6,8,7,7,2,0,0,5,1,4,7,2,7,4,7,8,0,6,7,9,8,8,10,6,9,9,8,5,2,0,0
2022-04-02 20:00:00,1,2,0,5,3,7,6,5,5,6,0,0,5,0,4,0,4,3,5,0,3,0,2,0,0,0,10,14,9,7,0,9,9,8,5,6,0,0,4,3,4,15,14,5,15,14,4,9,5,0
2022-04-02 21:00:00,0,2,3,0,1,2,2,0,6,8,7,7,6,0,5,4,0,4,3,0,5,0,2,0,0,1,7,11,13,10,8,6,5,5,4,3,2,2,0,3,4,7,6,5,7,6,4,3,0,0
2022-04-02 22:00:00,1,1,0,2,0,3,0,0,4,5,0,4,3,5,4,1,3,3,1,0,3,3,1,0,0,2,13,12,10,7,5,5,6,3,1,1,0,0,2,1,0,3,2,4,7,6,2,4,1,0
