Unnamed: 0,1_우이동차고지(기점가상),2_우이동차고지기점,3_한국사회봉사회,4_연산군.정의공주묘,5_방학동신동아타워,6_방학동신동아아파트,7_국민은행방학지점,8_신한은행방학동지점,9_방학사거리,10_정병원,11_도봉보건소,12_도봉구민회관.도봉문화원(중),13_쌍문역,14_우이1교앞,15_수유3동우체국,16_수유(강북구청)역,17_수유역,18_수유시장.성신여대미아캠퍼스앞,19_미아역.신일중고,20_도봉세무서.성북시장,21_미아사거리역,22_성가복지병원,23_종암경찰서,24_종암동주민센터,25_숭례초교,26_고려대역.고대앞삼거리,27_홍파초등학교,28_경동시장,29_경동시장사거리,30_동대문구청,31_신답초등학교.청계한신휴플러스,32_답십리역사거리,33_청년회의소.서울새활용플라자,34_장한평역,35_군자교입구,36_군자역5번출구.용마초등학교,37_중곡동입구삼거리,38_어린이대공원후문아차산역,39_새밭교회,40_광나루역,41_천호역,42_강동역,43_강동성심병원(동신중학교),44_천동초등학교.천호도서관,45_강동주유소,46_길동역1번출구,47_예닮요양병원,48_길동사거리.강동세무서,49_강동역1번출구.동신중학교,50_천호역5번출구.천호사거리,51_천호역1번출구.문구거리,52_광나루역,53_새밭교회,54_어린이대공원후문아차산역,55_중곡동입구삼거리,56_군자역4번출구.용마초등학교,57_군자교입구,58_장한평역,59_청년회의소,60_답십리역사거리,61_신답초등학교.청계한신휴플러스,62_동대문구청.용신동주민센터,63_경동시장앞,64_홍파초등학교,65_제기동한신아파트앞,66_고려대역.고대앞삼거리,67_숭례초등학교,68_종암동주민센터,69_종암경찰서,70_성가복지병원,71_미아사거리역,72_도봉세무서.성북시장,73_미아역.신일중고,74_수유시장.성신여대미아캠퍼스앞,75_수유역.강북구청,76_수유3동우체국,77_우이1교앞,78_쌍문역,79_도봉구민회관.도봉문화원(중),80_도봉보건소.북한산아이파크아파트,81_방학사거리,82_신한은행방학동지점,83_국민은행방학지점,84_방학동신동아아파트,85_방학동신동아타워,86_연산군정의공주묘,87_한국사회봉사회,88_우이동차고지종점,23_종암사거리입구,69_종암사거리입구
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,5,4,8,5,0,10,8,,3,10,12,5,11,9,8,8,9,9,8,8,9,8,11,7,7,10,7,7,5,5,5,6,8,9,17,16,15,14,15,6,16,17,17,17,17,25,22,21,16,22,21,18,16,,15,19,16,14,12,11,12,13,12,11,10,8,6,5,3,1,0,0,0,11.0,15.0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 04:00:00,1,0,1,3,8,11,16,19,18,12,12,8,16,17,16,17,18,25,26,27,33,33,,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0.0
2022-03-28 05:00:00,1,0,1,3,4,7,9,15,17,16,13,14,9,11,12,14,19,20,21,22,26,26,,21,30,24,36,41,43,44,43,46,44,44,42,47,45,44,47,41,15,7,6,6,10,10,2,6,11,12,13,13,10,15,14,16,0,18,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0.0
2022-03-28 06:00:00,1,0,1,4,8,16,20,28,31,30,30,29,14,15,16,21,22,25,27,29,35,32,,31,31,30,29,31,32,32,33,19,18,18,17,20,22,24,27,20,11,6,3,5,7,12,13,6,14,15,17,13,9,13,14,15,16,20,21,20,19,15,12,8,6,13,13,15,,12,10,6,8,6,7,8,7,6,0,5,4,2,0,1,2,1,0,0,32.0,14.0
2022-03-28 07:00:00,2,0,2,6,16,30,44,57,63,62,61,57,32,37,44,45,43,46,44,44,47,50,,46,47,44,46,46,45,43,38,35,28,27,27,28,29,31,33,25,15,13,6,10,17,28,32,34,34,39,41,42,41,38,40,38,37,36,37,39,42,36,30,29,20,23,21,23,,23,16,16,14,17,17,16,16,14,11,10,6,6,6,6,3,2,1,0,39.0,24.0
2022-03-28 08:00:00,6,3,8,10,12,24,29,41,46,46,52,48,32,38,38,42,41,38,45,45,48,40,,59,59,59,60,60,63,58,52,45,37,30,30,47,51,58,44,35,19,15,14,19,20,22,24,27,31,27,32,45,44,40,42,45,43,44,42,48,47,34,33,34,32,28,28,32,,36,30,27,20,15,19,18,21,20,18,16,9,7,6,5,6,4,0,0,53.0,34.0
2022-03-28 09:00:00,3,0,2,4,9,14,18,25,28,31,34,33,24,26,32,28,31,32,33,38,42,37,,35,38,37,31,38,38,36,35,32,26,26,22,21,20,23,23,22,10,8,8,10,12,13,15,17,20,18,23,35,34,31,27,28,26,29,27,29,29,25,25,25,23,23,22,23,,22,16,11,12,12,13,12,14,16,17,17,14,11,8,3,2,1,2,0,38.0,23.0
2022-03-28 10:00:00,3,0,0,3,8,10,11,19,20,23,29,33,27,27,29,27,27,29,30,28,29,27,,26,26,25,23,24,26,25,22,20,19,18,23,22,21,26,25,26,14,10,8,6,6,15,17,22,19,23,21,22,17,26,25,24,22,22,23,26,24,17,26,25,25,23,26,27,,23,23,23,17,18,12,9,8,12,13,11,8,7,5,3,2,1,0,0,28.0,27.0
2022-03-28 11:00:00,2,0,0,3,5,12,16,16,18,18,16,19,15,16,14,15,16,17,16,14,21,25,,32,31,31,26,29,28,26,27,24,24,23,21,16,19,14,13,11,7,7,8,6,7,16,22,23,19,18,19,16,15,17,16,17,18,17,20,22,21,18,20,20,18,17,15,21,,21,23,15,16,15,13,12,11,11,12,12,11,9,8,7,4,2,0,0,26.0,22.0
2022-03-28 12:00:00,3,3,4,6,7,10,13,14,16,16,19,22,19,18,19,14,16,18,20,20,27,25,,27,27,27,25,21,20,21,17,17,16,14,15,14,15,18,18,11,5,5,4,4,5,8,7,9,10,13,19,21,19,18,20,23,22,25,21,28,16,21,22,19,20,19,23,24,,20,12,23,19,16,11,9,10,17,17,15,15,8,8,7,6,3,0,0,27.0,23.0
2022-03-28 13:00:00,3,0,2,5,8,11,12,16,20,21,24,24,15,15,18,23,21,22,24,24,29,29,,34,33,23,22,27,28,26,23,22,19,18,21,21,16,16,17,12,8,8,7,8,7,10,13,15,17,23,23,27,26,27,31,31,27,23,24,25,21,21,25,25,24,23,21,22,,19,21,21,20,16,12,12,12,16,17,16,12,11,8,5,3,1,0,0,30.0,19.0
2022-03-28 14:00:00,4,0,3,6,10,13,15,17,17,15,16,17,15,15,12,13,17,15,18,16,17,21,,19,20,31,29,33,24,32,33,30,29,25,23,15,16,22,20,22,10,8,7,8,5,8,10,11,13,15,18,21,22,23,24,24,27,33,33,34,33,23,21,21,22,23,22,22,,19,19,21,19,15,11,15,14,18,13,13,12,10,7,4,2,1,0,0,20.0,21.0
2022-03-28 15:00:00,5,0,1,6,7,17,20,22,24,24,25,22,19,15,13,16,18,19,19,13,28,21,,23,24,25,22,23,31,29,30,29,26,24,23,26,26,22,21,18,8,7,7,8,7,9,11,14,14,18,19,39,34,25,20,19,22,26,28,32,33,29,27,25,28,33,32,32,,28,26,24,24,26,20,20,18,20,19,18,12,9,8,7,5,1,0,0,22.0,28.0
2022-03-28 16:00:00,8,0,9,10,13,14,18,20,20,21,20,22,19,18,16,19,14,17,20,19,32,29,,30,24,21,25,29,32,30,28,26,24,26,27,27,24,27,26,21,17,17,12,9,6,12,13,13,11,16,24,27,25,22,21,22,25,28,28,30,31,24,26,32,30,30,29,29,,25,26,24,24,23,24,19,15,21,21,20,19,14,8,6,4,2,1,0,27.0,26.0
2022-03-28 17:00:00,5,3,1,10,14,17,15,26,30,11,29,28,21,21,18,17,18,20,21,21,29,27,,33,40,47,53,58,62,58,57,50,48,44,40,40,36,35,36,38,35,19,16,17,15,16,21,28,32,36,38,24,26,30,29,31,31,34,36,38,38,34,35,34,35,37,34,30,,29,31,30,28,25,21,22,19,26,22,21,16,15,11,11,7,3,2,0,31.0,28.0
2022-03-28 18:00:00,8,0,6,7,9,10,11,17,19,19,24,26,21,20,17,18,19,24,28,26,32,32,,28,28,29,30,40,46,50,50,45,41,44,41,42,39,33,33,31,24,25,19,16,13,16,25,34,34,33,40,43,39,42,44,46,46,58,64,68,70,65,65,61,60,59,53,49,,46,43,36,34,32,38,35,28,45,43,42,33,29,11,6,4,3,2,0,31.0,51.0
2022-03-28 19:00:00,10,0,3,11,7,7,8,10,14,13,15,15,14,14,14,14,13,14,15,22,27,25,,23,23,23,23,29,33,30,29,27,23,27,26,29,26,28,27,26,19,15,13,11,9,11,11,13,12,13,15,17,27,25,26,28,26,31,36,44,46,43,41,39,36,46,54,51,,47,41,39,37,38,30,27,24,49,49,51,43,26,17,11,5,2,0,0,24.0,48.0
2022-03-28 20:00:00,7,0,0,6,5,7,9,12,11,12,17,18,18,9,19,22,21,23,24,26,23,24,,22,19,19,17,17,16,17,16,17,18,18,17,15,14,17,18,15,13,14,11,8,5,11,11,13,15,23,30,32,30,25,17,24,22,29,29,30,30,29,29,26,25,23,22,20,,23,27,26,27,22,19,17,14,27,22,27,17,13,10,8,7,5,3,0,22.0,22.0
2022-03-28 21:00:00,4,0,1,3,5,5,3,4,3,4,6,7,8,8,8,9,10,11,9,11,16,19,,15,14,16,17,15,18,16,11,14,12,17,18,19,18,17,16,10,12,12,8,7,5,4,5,6,9,11,15,16,16,17,17,18,17,19,17,18,19,19,20,19,20,20,19,16,,18,15,14,14,15,14,15,14,20,14,14,15,12,8,8,4,1,0,0,16.0,16.0
2022-03-28 22:00:00,2,0,0,3,1,4,5,8,9,8,7,7,8,8,11,7,7,10,8,9,14,11,,11,12,12,11,14,14,17,16,15,13,13,14,14,13,13,11,10,7,9,8,5,3,7,9,9,10,11,17,20,19,22,25,24,25,23,22,24,26,25,17,27,26,25,23,23,,25,22,21,21,20,20,20,15,24,22,16,13,11,7,4,1,0,0,0,10.0,25.0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,13,5,12,10,12,15,16,,12,8,11,9,8,9,7,8,10,10,9,6,9,8,9,7,7,6,5,5,4,5,4,6,5,6,8,8,9,8,10,11,11,17,13,18,18,15,17,13,14,17,18,18,16,,16,13,14,12,10,10,10,10,23,18,15,12,10,8,6,3,0,0,0,16.0,17.0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 04:00:00,1,0,0,2,6,11,16,19,19,14,10,8,13,10,17,20,22,26,29,27,31,33,,32,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0.0
2022-03-29 05:00:00,2,0,1,3,4,7,9,19,18,19,19,19,11,10,11,13,13,17,19,20,22,23,,24,25,33,37,40,44,46,50,56,58,56,50,47,46,47,40,32,11,8,7,6,7,7,4,8,7,9,10,11,10,13,13,14,0,0,15,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,0.0
2022-03-29 06:00:00,2,0,1,4,6,14,19,29,31,19,22,20,12,14,18,17,16,22,26,23,26,25,,29,32,27,23,23,24,25,23,22,20,18,19,18,19,20,29,24,10,7,5,7,8,10,11,7,12,13,15,12,11,12,13,15,13,15,16,17,15,16,14,13,14,13,14,9,,13,10,9,11,9,10,4,8,6,7,5,4,1,3,2,1,2,1,0,27.0,14.0
2022-03-29 07:00:00,2,0,3,5,11,26,40,53,58,57,58,56,47,33,33,34,33,37,37,33,40,41,,50,50,50,51,49,49,45,39,34,28,23,20,25,26,30,31,30,10,8,7,12,23,24,24,30,38,38,41,48,47,43,37,37,38,36,34,32,31,28,24,25,22,24,19,20,,21,19,16,13,12,12,11,11,14,13,10,6,7,6,3,3,4,2,0,45.0,21.0
2022-03-29 08:00:00,7,1,8,14,17,26,31,43,47,48,51,45,31,33,33,36,37,37,40,42,48,48,,54,57,56,56,55,56,52,46,35,23,24,23,36,38,47,39,29,14,10,8,11,16,17,28,34,34,33,44,46,42,47,49,51,51,56,57,58,58,51,49,48,45,39,35,35,,40,37,33,23,20,23,22,19,21,20,18,17,7,6,5,2,1,0,0,50.0,37.0
2022-03-29 09:00:00,4,0,4,5,8,16,17,23,21,23,27,34,23,30,33,30,31,33,30,29,34,35,,39,43,44,44,46,47,45,43,35,29,24,21,20,20,25,26,23,11,6,5,9,11,17,18,20,18,22,26,27,25,26,25,25,23,22,25,27,26,20,19,19,21,19,21,21,,22,17,12,9,11,10,11,13,18,15,14,11,8,6,3,2,2,0,0,37.0,20.0
2022-03-29 10:00:00,3,2,0,5,9,12,17,18,23,25,26,25,22,20,20,19,19,23,20,22,31,34,,33,34,32,29,29,24,26,25,24,21,20,19,17,19,16,16,17,14,10,8,10,11,15,12,22,20,16,21,23,22,25,24,19,25,25,27,29,27,25,21,18,16,15,15,17,,18,16,14,15,12,10,9,12,12,14,16,13,6,5,4,2,1,0,0,30.0,18.0
2022-03-29 11:00:00,2,0,3,6,8,13,18,17,20,20,19,19,15,16,19,23,21,21,21,22,29,28,,28,29,32,30,27,26,27,25,22,20,19,18,16,15,16,17,15,9,8,7,7,7,9,11,14,13,17,19,23,23,22,22,24,23,25,24,25,26,22,21,20,19,16,17,16,,14,12,12,11,10,9,8,8,9,7,8,11,8,6,4,3,2,1,0,26.0,17.0
2022-03-29 12:00:00,2,2,4,4,6,10,10,13,17,14,16,17,14,15,19,17,13,19,20,19,26,22,,23,24,20,19,21,24,23,19,20,19,18,17,19,18,18,17,15,9,6,6,5,7,9,11,11,13,13,12,18,17,14,16,20,18,17,18,23,26,18,23,22,23,22,25,24,,21,21,19,17,16,19,18,17,18,17,16,15,14,13,11,6,3,2,0,21.0,24.0
2022-03-29 13:00:00,3,1,2,4,11,15,13,16,19,17,17,18,16,15,14,18,17,17,17,18,16,18,,20,23,25,20,21,24,23,22,24,24,22,25,18,19,19,19,17,9,7,6,8,9,11,13,12,12,18,21,21,19,19,14,17,19,21,22,23,22,22,27,27,27,20,23,24,,20,18,17,15,12,15,16,14,14,12,11,9,6,5,6,5,2,2,0,21.0,23.0
2022-03-29 14:00:00,9,1,2,7,8,15,22,26,24,22,23,25,17,16,14,18,15,18,14,15,19,19,,19,19,21,24,27,26,28,23,23,21,21,19,27,24,18,16,16,10,10,10,8,9,8,9,10,12,15,18,20,19,22,21,21,25,28,29,31,32,22,24,23,22,19,19,18,,20,16,16,17,14,12,13,12,16,17,18,17,9,8,6,3,1,0,0,18.0,21.0
2022-03-29 15:00:00,4,0,4,8,7,16,17,18,15,19,25,24,16,17,16,17,17,17,22,17,27,26,,28,30,30,27,28,28,26,29,29,25,25,22,21,18,22,21,19,12,10,10,7,9,13,15,17,10,12,14,26,24,28,28,28,29,31,30,35,34,28,32,31,32,32,28,27,,24,21,16,17,18,21,20,19,24,23,25,20,14,10,8,6,7,5,0,28.0,26.0
2022-03-29 16:00:00,6,0,3,8,9,10,12,14,20,19,19,16,17,19,19,19,18,23,22,24,25,28,,30,30,28,27,28,34,34,34,30,31,33,31,35,35,35,36,30,13,12,10,10,10,12,12,12,14,17,22,26,27,27,27,25,29,31,25,25,27,28,32,34,32,30,33,32,,30,30,30,29,24,25,25,23,29,23,22,19,14,9,7,3,2,0,0,29.0,32.0
2022-03-29 17:00:00,10,2,0,12,13,13,12,16,21,22,26,23,15,16,17,19,19,26,25,27,28,32,,27,31,39,39,45,51,48,43,39,38,37,35,33,31,35,33,30,24,18,13,10,9,19,24,26,29,30,31,36,24,22,21,23,23,30,32,35,38,38,42,41,40,42,42,41,,30,28,28,29,31,33,32,26,31,31,34,25,20,12,8,5,3,2,0,31.0,31.0
2022-03-29 18:00:00,8,6,7,8,8,11,16,20,24,29,35,34,27,28,21,24,24,24,23,26,31,29,,31,31,29,29,35,38,43,42,41,41,42,39,41,41,40,41,35,26,23,17,14,11,20,28,45,42,41,46,49,45,45,39,44,45,51,60,65,67,62,64,61,60,62,58,56,,46,42,40,36,37,30,29,27,51,48,36,28,21,13,7,4,4,1,0,30.0,54.0
2022-03-29 19:00:00,6,0,5,5,5,5,8,9,12,11,17,16,14,13,14,15,15,15,17,17,21,20,,22,25,28,29,31,33,30,26,23,28,26,22,29,32,33,33,29,22,15,16,13,10,15,20,18,18,16,17,18,21,22,23,22,25,31,38,42,39,41,38,44,41,43,43,33,,34,30,29,26,26,28,26,25,48,45,43,38,27,18,8,6,1,0,0,19.0,38.0
2022-03-29 20:00:00,4,2,0,10,12,12,9,10,12,13,13,14,15,16,15,15,17,18,16,18,20,24,,28,29,26,25,26,17,26,25,23,23,20,19,17,17,18,16,18,10,12,13,7,9,9,10,11,12,19,18,21,20,20,21,16,24,27,29,32,32,31,33,26,32,27,24,27,,24,31,31,31,30,25,23,19,26,23,24,18,15,9,6,3,1,0,0,25.0,26.0
2022-03-29 21:00:00,3,0,1,3,4,4,4,5,6,9,12,11,10,10,10,11,8,11,9,11,14,18,,18,18,17,19,19,26,33,32,25,25,23,22,19,18,14,14,12,12,12,11,6,4,8,9,10,12,16,17,23,22,26,28,28,20,27,27,29,26,30,29,26,25,22,20,23,,23,23,23,21,20,23,21,19,24,20,18,11,9,7,3,2,0,0,0,19.0,22.0
2022-03-29 22:00:00,2,0,1,5,2,3,6,7,7,3,8,8,11,11,13,11,11,12,13,10,13,9,,11,12,10,11,13,17,14,12,17,16,14,13,19,20,18,15,13,10,9,8,5,3,5,6,7,9,14,15,18,18,21,22,22,21,20,20,25,27,30,23,29,22,27,25,26,,22,24,22,20,18,23,20,17,36,32,28,15,11,7,3,2,0,1,0,11.0,25.0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,14,15,14,9,8,12,13,,11,11,6,7,6,9,9,8,8,10,10,6,11,10,12,13,11,9,8,7,5,3,5,7,10,11,11,13,15,13,16,15,20,9,25,28,30,28,25,24,23,21,22,22,20,,24,20,18,16,13,18,19,23,19,17,17,14,11,9,5,3,0,0,0,12.0,23.0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 04:00:00,1,0,1,3,13,21,8,9,19,13,11,8,14,15,17,23,24,30,33,33,38,39,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,0.0
2022-03-30 05:00:00,2,0,1,3,5,8,10,17,19,17,18,18,10,13,11,16,15,13,14,13,20,22,,41,43,42,41,45,48,50,48,53,55,52,53,55,53,57,46,42,12,5,1,5,6,9,10,4,12,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.0,0.0
2022-03-30 06:00:00,2,0,2,6,11,18,21,29,27,26,28,26,16,17,19,19,19,18,16,20,31,20,,34,37,21,39,29,39,34,35,30,29,25,17,19,18,19,20,16,8,7,3,3,7,9,11,6,12,11,15,20,19,21,20,21,25,27,25,28,29,25,24,23,5,21,21,18,,11,9,7,6,6,3,7,6,8,0,7,4,1,0,0,2,0,0,0,33.0,14.0
2022-03-30 07:00:00,2,0,3,8,14,30,47,63,65,63,64,62,37,38,41,48,46,50,36,41,51,55,,57,53,45,47,46,34,34,32,33,31,22,23,27,29,29,27,22,11,9,8,10,18,27,29,35,34,35,33,39,40,28,29,31,32,33,35,39,37,35,29,26,26,23,22,22,,25,15,16,16,14,18,16,17,15,15,10,8,5,3,3,4,5,4,0,56.0,23.0
2022-03-30 08:00:00,3,0,4,8,15,23,32,44,49,51,54,53,28,33,34,38,39,35,52,51,53,50,,56,54,56,61,63,60,57,54,44,33,28,26,36,38,51,40,25,15,13,9,10,13,15,15,25,28,31,37,42,42,44,46,48,46,45,48,51,50,47,45,40,39,46,41,39,,33,28,23,24,22,22,19,17,23,18,15,7,6,5,3,2,1,1,0,50.0,42.0
2022-03-30 09:00:00,3,0,2,5,6,12,14,33,34,34,41,45,26,34,32,34,31,31,35,37,37,37,,42,43,43,40,41,40,41,37,31,25,22,22,20,19,20,21,17,8,7,7,11,17,19,20,23,24,25,31,33,35,33,32,30,33,34,32,36,37,25,26,24,21,22,21,22,,22,14,13,12,10,12,12,11,16,15,10,13,8,6,4,3,1,0,0,38.0,23.0
2022-03-30 10:00:00,3,0,1,4,7,13,16,21,16,20,23,24,17,21,20,18,18,18,20,20,24,25,,25,25,23,22,27,28,29,27,23,20,19,17,15,14,14,16,14,9,7,7,7,11,15,17,18,19,20,21,28,27,28,29,29,33,31,29,32,31,21,25,23,25,22,20,20,,19,15,14,15,15,14,14,14,15,16,13,10,9,7,7,5,1,0,0,27.0,21.0
2022-03-30 11:00:00,1,1,1,3,6,15,16,20,15,16,21,21,15,14,16,12,15,16,19,20,26,25,,25,26,18,18,32,33,27,24,24,24,19,19,17,16,21,15,17,8,8,8,6,7,11,12,13,14,14,17,19,20,19,20,21,22,22,22,25,23,19,24,25,26,25,22,23,,22,25,22,19,14,18,16,17,13,14,15,11,7,6,4,3,2,0,0,23.0,22.0
2022-03-30 12:00:00,4,2,3,8,9,13,14,18,20,20,21,21,16,15,19,17,19,24,25,24,26,27,,26,25,24,25,26,26,25,25,25,24,20,19,16,14,15,12,10,7,6,4,5,5,8,13,14,11,13,17,20,15,21,20,17,18,21,21,26,23,22,23,23,22,19,19,17,,16,17,20,18,16,16,17,18,21,20,17,16,12,8,5,4,1,0,0,27.0,17.0
2022-03-30 13:00:00,4,5,3,9,6,12,14,17,23,18,26,24,21,26,28,24,22,23,22,20,27,26,,22,24,25,26,32,35,31,28,23,23,22,22,19,22,20,19,18,9,9,8,7,9,10,12,12,10,15,16,17,15,16,20,18,20,18,21,25,25,23,27,26,24,27,28,29,,22,22,24,24,14,12,13,11,13,12,14,14,12,7,6,2,7,6,0,19.0,27.0
2022-03-30 14:00:00,6,4,2,11,13,14,12,14,16,16,12,18,15,14,11,16,17,18,19,21,31,29,,31,31,33,32,38,37,38,35,34,32,35,30,27,24,23,19,14,12,11,12,10,10,11,16,15,16,17,17,17,16,19,17,19,20,21,22,25,24,21,20,19,19,21,21,20,,20,19,20,19,18,17,17,15,23,21,20,14,9,6,5,2,1,0,0,31.0,23.0
2022-03-30 15:00:00,3,0,4,6,6,14,12,14,15,16,20,18,15,12,12,14,16,16,17,18,25,20,,19,20,20,24,24,25,24,23,21,20,22,16,19,20,30,28,17,16,14,12,10,10,11,12,12,12,11,19,30,26,26,21,19,22,28,30,30,29,28,30,31,30,29,28,28,,28,25,25,21,23,22,19,21,21,21,25,22,18,17,5,3,2,1,0,20.0,27.0
2022-03-30 16:00:00,6,0,4,7,10,17,23,26,29,25,28,25,18,20,20,19,22,21,21,22,25,28,,26,29,30,29,34,35,34,30,26,25,28,25,22,21,25,23,24,18,19,16,9,5,11,11,9,12,14,17,25,23,23,23,21,22,22,22,21,22,22,24,26,26,27,30,29,,27,28,25,23,21,26,22,22,31,29,30,23,14,14,11,8,2,0,0,27.0,29.0
