Unnamed: 0,1_국민대앞,2_청덕초등학교,3_북악중학교,4_봉국사,5_정릉2동주민센터,6_숭덕초교,7_정릉길음시장,8_돈암동삼성아파트입구,9_돈암1동주민센터,10_종암사거리,11_종암경찰서,12_종암동주민센터,13_숭례초교,14_고려대역.고대앞삼거리,15_홍파초등학교,16_제기동주민센터.서울약령시앞,17_청량리수산시장,18_청량리역환승센터,19_서울성심병원,20_휘경동입구,21_삼육서울병원,22_중랑교,23_서울우유앞,24_신성은하수아파트,25_면목2동한신아파트,26_면목5동,27_동서그랜드맨션,28_하나은행면목지점,29_면목복개천,30_지하철7호선면목역,31_농협앞,32_혜원여중고후문,33_서일대학교,34_용마문화복지센터,35_용마문화복지센터,36_서일대학교,37_혜원여중고후문,38_농협앞,39_면목역,40_면목복개천,41_하나은행면목지점,42_동서그랜드맨션,43_면목5동,44_면목2동한신아파트,45_신성은하수아파트,46_서울우유앞,47_중랑교,48_삼육서울병원,49_시조사삼거리,50_떡전교사거리.동대문노인복지관,51_청량리미주아파트.동대문세무서,52_청량리역환승센타,53_경동시장앞,54_홍파초등학교,55_제기동한신아파트앞,56_고려대역.고대앞삼거리,57_숭례초등학교,58_종암동주민센터,59_종암경찰서,60_돈암1동주민센터,61_길음역,62_길음뉴타운10단지.라온유아파트,63_숭덕초교,64_정릉2동주민센터,65_봉국사,66_고려대사범대학부속고등학교,67_청덕초교,68_국민대앞,11_종암사거리입구,59_종암사거리입구
2022-03-19 06:00:00,1,3,3,0,4,5,4,4,0,2,,5,7,6,6,6,4,3,2,0,9,11,9,8,5,4,6,4,3,6,5,2,0,0,1,3,5,4,2,2,5,7,6,8,9,9,8,11,9,10,8,5,7,6,6,7,4,6,,5,7,5,2,4,0,2,0,0,3.0,3.0
2022-03-19 07:00:00,2,4,5,4,2,6,9,10,9,3,,10,11,10,6,9,5,7,0,6,8,3,9,5,3,4,6,7,5,3,2,1,0,0,2,2,9,10,5,5,6,6,10,11,9,11,11,13,9,11,8,7,7,6,6,6,6,4,,4,4,3,2,3,2,2,1,0,8.0,5.0
2022-03-19 08:00:00,1,5,12,4,14,16,16,12,13,12,,10,11,12,13,13,10,6,6,4,7,5,6,7,8,7,13,13,10,4,2,1,0,0,4,8,16,13,6,9,15,18,18,21,20,23,20,21,13,21,16,8,6,7,7,8,8,7,,6,10,8,7,7,6,6,5,0,11.0,6.0
2022-03-19 09:00:00,3,6,11,10,12,14,15,13,14,12,,15,17,16,13,13,11,9,10,11,10,11,9,10,10,8,10,10,6,5,4,3,0,2,1,2,8,7,5,5,6,8,11,13,17,16,16,15,13,15,14,7,8,7,8,7,8,10,,9,14,10,9,11,11,11,8,0,13.0,11.0
2022-03-19 10:00:00,5,9,14,10,16,21,22,18,19,18,,10,25,24,23,21,16,12,11,11,11,13,11,9,11,7,12,10,11,4,2,1,1,1,1,1,7,7,3,5,6,8,10,17,9,14,13,14,15,16,15,12,14,13,14,16,13,12,,7,8,6,0,8,3,8,5,0,23.0,11.0
2022-03-19 11:00:00,2,3,5,0,7,7,9,11,7,9,,12,13,13,11,12,12,12,10,6,9,10,8,7,8,7,5,6,5,3,1,1,0,0,1,2,7,6,4,9,8,10,12,15,18,16,14,13,15,10,15,7,12,11,11,12,10,8,,7,7,5,4,3,2,1,0,0,11.0,11.0
2022-03-19 12:00:00,7,8,11,12,14,18,16,14,12,12,,16,13,11,10,10,14,11,8,9,10,10,7,9,9,8,9,10,8,6,5,2,1,0,3,4,8,9,6,7,11,13,17,19,21,22,24,20,18,17,16,11,13,12,13,13,15,14,,9,11,11,11,9,6,5,3,0,12.0,12.0
2022-03-19 13:00:00,4,6,9,0,8,7,12,9,10,6,,15,16,16,17,13,13,10,10,10,12,11,9,9,8,9,10,7,6,8,6,4,2,1,4,6,12,11,6,8,15,15,17,19,19,16,19,18,19,18,15,11,13,14,14,17,14,10,,9,10,6,8,6,5,4,3,0,14.0,12.0
2022-03-19 14:00:00,3,4,6,6,8,9,11,13,15,13,,21,24,23,22,18,17,15,15,10,12,13,12,13,11,11,12,14,11,11,10,4,1,0,3,9,13,11,10,12,13,13,14,15,12,13,13,15,14,8,13,16,16,15,14,15,15,10,,7,8,6,6,5,4,2,1,0,19.0,9.0
2022-03-19 15:00:00,5,11,13,9,18,11,12,9,10,9,,14,16,17,18,16,16,19,16,21,21,19,8,16,14,10,9,9,5,4,9,6,1,0,2,5,8,9,6,10,10,11,8,11,13,13,12,11,10,9,8,17,19,18,19,21,20,10,,10,9,8,7,6,2,4,4,1,12.0,13.0
2022-03-19 16:00:00,6,10,15,5,13,12,8,10,9,9,,13,14,12,10,8,9,12,11,10,14,15,16,16,14,7,11,10,8,7,5,4,0,0,1,0,4,6,6,10,9,11,12,15,14,15,13,12,13,11,12,14,15,14,13,15,12,18,,14,13,11,11,9,6,2,2,0,11.0,17.0
2022-03-19 17:00:00,15,18,21,8,22,19,20,18,11,17,,15,13,13,12,13,13,23,24,21,23,23,20,18,14,11,15,11,9,9,10,5,3,0,2,4,6,8,7,9,13,13,13,15,19,20,19,18,17,14,14,18,21,19,18,18,13,10,,8,16,12,11,8,6,5,2,0,17.0,9.0
2022-03-19 18:00:00,3,6,9,8,11,9,8,14,14,13,,14,16,16,9,17,15,16,17,10,17,18,15,10,9,12,12,9,8,8,6,5,2,0,6,7,5,6,7,10,10,11,12,14,10,13,10,10,8,9,10,17,21,20,21,26,18,15,,11,10,3,5,3,0,2,0,0,14.0,13.0
2022-03-19 19:00:00,2,4,3,1,4,4,5,5,10,9,,11,12,10,17,9,13,10,10,15,11,11,11,9,5,9,8,5,4,5,4,1,1,0,2,1,3,3,6,7,8,9,8,6,7,8,4,7,6,7,6,12,15,9,14,13,13,10,,7,6,5,4,3,2,1,0,0,9.0,6.0
2022-03-19 20:00:00,1,1,1,2,0,2,3,5,10,9,,10,7,8,9,7,10,12,12,9,11,12,13,13,10,10,11,10,10,9,7,4,1,0,0,2,3,2,5,7,6,5,6,5,2,5,5,3,4,3,0,13,7,12,7,11,11,11,,12,11,10,7,5,2,4,1,0,7.0,11.0
2022-03-19 21:00:00,3,2,4,0,5,6,3,6,5,4,,6,4,4,0,0,5,8,8,7,8,9,6,7,6,4,3,4,0,9,6,3,1,0,0,2,3,0,2,4,5,6,4,5,6,4,6,3,4,5,5,10,10,8,9,12,11,9,,8,9,8,7,5,4,4,1,0,5.0,10.0
2022-03-19 22:00:00,1,3,4,0,5,6,6,7,5,6,,6,5,6,7,5,5,10,11,10,10,6,9,7,6,5,4,3,4,9,3,3,1,0,1,3,2,3,5,8,8,6,6,1,4,2,4,6,5,5,2,8,6,7,0,8,12,11,,10,14,14,9,8,2,1,0,0,7.0,11.0
2022-03-19 23:00:00,0,2,0,0,0,1,3,7,5,6,,8,6,3,4,0,5,9,10,10,9,9,7,6,8,7,8,7,3,11,10,5,3,0,1,2,3,1,3,4,5,6,4,3,5,3,1,5,0,4,4,5,5,4,4,5,6,3,,4,8,7,6,6,5,3,2,0,7.0,3.0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-20 04:00:00,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1.0,0.0
2022-03-20 05:00:00,0,0,3,0,2,2,3,1,0,0,,2,4,0,4,3,3,2,3,3,4,3,0,4,0,3,3,3,2,1,1,1,0,0,0,2,3,4,1,4,5,5,4,3,0,0,4,3,0,1,0,4,5,1,6,7,4,5,,7,6,0,5,0,0,1,0,0,2.0,7.0
2022-03-20 06:00:00,2,3,2,0,3,4,6,6,2,3,,6,7,4,2,3,8,8,7,6,4,4,3,2,4,0,2,3,2,2,1,0,0,0,0,2,5,4,2,3,0,4,2,4,3,2,5,2,4,0,3,5,6,6,0,4,3,4,,2,4,4,3,0,1,0,0,0,3.0,5.0
2022-03-20 07:00:00,1,1,3,0,3,4,5,5,3,0,,6,7,5,0,3,4,5,4,3,3,0,3,0,3,3,3,5,1,3,2,0,0,0,1,2,5,5,4,3,6,6,8,9,4,9,9,4,8,7,6,5,3,5,0,2,6,2,,5,4,4,5,3,3,2,1,0,7.0,7.0
2022-03-20 08:00:00,2,3,4,5,0,5,6,4,3,7,,6,8,7,5,4,7,7,5,5,6,5,6,8,6,0,7,5,3,4,2,2,1,0,2,2,5,7,7,8,9,8,7,10,10,10,9,7,7,2,6,6,8,3,4,7,6,4,,4,7,3,6,4,5,2,1,0,7.0,5.0
2022-03-20 09:00:00,2,2,1,0,2,5,8,9,8,8,,11,9,7,9,7,8,7,7,5,6,1,5,6,5,1,9,8,7,7,4,3,2,1,4,3,8,8,6,5,9,13,15,16,16,14,15,14,13,14,14,14,13,12,9,8,7,7,,5,6,5,2,3,2,2,1,0,10.0,7.0
2022-03-20 10:00:00,0,2,4,0,7,9,10,11,11,12,,16,17,18,12,15,12,6,4,3,6,5,3,1,4,3,5,7,4,3,1,0,0,0,1,2,4,5,5,5,8,11,14,16,17,18,17,17,16,17,15,12,13,12,13,11,5,12,,12,9,9,8,6,5,3,2,0,11.0,11.0
2022-03-20 11:00:00,3,6,10,12,11,4,7,6,7,7,,15,18,19,21,18,15,9,6,6,8,7,4,9,2,6,9,8,7,2,1,0,0,0,2,4,8,7,4,5,6,9,11,10,11,12,15,12,13,12,10,9,13,12,10,11,9,9,,7,6,4,7,2,1,4,2,0,12.0,12.0
2022-03-20 12:00:00,5,12,15,0,16,16,16,15,12,11,,21,22,20,20,18,10,11,7,6,9,10,8,8,8,9,8,8,7,4,4,3,0,0,2,3,6,5,7,8,13,18,20,23,0,26,24,11,23,11,20,9,10,11,13,13,11,12,,8,11,10,8,6,4,4,1,0,19.0,9.0
2022-03-20 13:00:00,2,6,10,12,13,11,18,12,8,10,,12,10,11,11,10,17,18,20,18,12,11,10,9,8,7,9,7,6,6,4,3,2,0,1,4,9,9,9,13,17,19,18,19,23,22,21,20,15,21,20,22,27,24,21,19,18,14,,7,9,10,10,8,5,5,3,0,12.0,10.0
2022-03-20 14:00:00,3,0,7,3,9,10,5,16,17,8,,18,19,21,20,18,11,15,14,13,13,14,12,10,10,8,8,7,6,5,2,3,0,2,2,4,5,4,4,5,8,9,14,8,11,12,14,21,21,21,19,17,24,24,12,23,24,18,,10,11,11,8,7,4,4,3,0,17.0,14.0
2022-03-20 15:00:00,4,5,8,11,16,16,17,19,12,17,,15,14,13,14,13,20,25,23,9,26,23,19,17,13,9,9,4,4,6,5,3,5,4,1,3,6,5,5,6,6,9,8,9,5,9,12,11,11,9,11,16,20,19,17,19,16,14,,13,15,13,12,5,3,3,1,0,14.0,14.0
2022-03-20 16:00:00,3,6,0,0,3,5,7,9,10,6,,11,12,13,12,13,12,14,14,13,13,12,10,11,12,10,12,9,7,3,3,1,0,0,4,9,10,0,5,7,8,11,13,12,2,9,13,20,21,23,22,18,23,22,22,21,19,15,,15,16,15,13,8,7,5,4,0,11.0,17.0
2022-03-20 17:00:00,4,9,13,10,13,12,14,15,18,17,,15,14,13,15,7,18,19,17,16,20,14,17,13,11,14,9,9,7,5,2,2,0,0,1,2,3,3,6,5,5,6,8,8,8,9,10,12,11,14,14,18,24,24,22,21,22,19,,18,14,11,10,8,7,4,1,0,17.0,20.0
2022-03-20 18:00:00,5,2,3,1,4,6,5,9,9,8,,5,6,8,8,0,7,16,16,15,14,14,11,13,9,10,14,13,10,8,5,2,0,0,3,5,5,6,7,11,9,8,10,11,7,14,15,16,6,13,14,19,17,14,12,17,14,12,,6,13,14,17,6,6,5,2,0,6.0,9.0
2022-03-20 19:00:00,3,4,8,0,6,8,7,8,4,4,,9,6,6,4,5,8,15,12,13,18,16,14,13,11,10,8,7,5,11,7,5,1,0,4,0,3,4,4,6,6,7,4,5,6,5,5,8,9,8,9,14,13,12,11,18,14,12,,10,14,12,7,16,15,10,3,0,9.0,12.0
2022-03-20 20:00:00,2,1,9,0,2,8,10,10,11,9,,9,7,0,0,0,6,9,8,9,11,12,12,8,11,9,0,8,4,9,8,3,2,0,2,2,1,4,5,6,5,5,7,5,3,6,7,6,6,8,4,20,9,19,15,16,13,11,,13,16,11,8,8,7,4,1,0,8.0,12.0
2022-03-20 21:00:00,1,3,2,0,3,5,4,7,8,7,,8,7,5,0,3,4,6,6,5,9,7,7,8,6,6,7,6,4,14,11,3,0,0,2,0,3,1,4,2,4,3,5,4,1,4,5,4,4,5,6,14,15,9,15,17,14,10,,9,10,8,8,5,4,2,0,0,10.0,10.0
2022-03-20 22:00:00,2,2,4,5,6,7,6,9,10,9,,6,10,12,11,0,4,15,16,8,17,16,13,12,11,8,7,6,3,6,4,2,1,0,1,1,1,2,2,5,3,6,1,3,2,5,2,3,0,3,4,10,3,9,12,10,12,9,,8,13,4,14,10,9,8,0,0,10.0,10.0
2022-03-20 23:00:00,1,2,0,0,4,1,5,8,7,2,,5,5,0,6,4,5,8,8,7,6,6,4,4,3,3,2,4,1,4,3,2,1,0,0,1,2,0,3,3,2,3,0,0,3,3,4,2,5,4,4,6,8,3,7,10,8,3,,2,9,9,5,3,7,6,0,0,8.0,8.0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-21 04:00:00,2,0,1,1,0,0,3,4,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,8,12,0,13,14,0,11,9,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3.0,0.0
2022-03-21 05:00:00,1,1,3,5,3,6,6,5,5,6,,13,12,8,14,7,11,14,13,9,9,3,8,7,8,10,10,11,8,4,3,0,0,0,1,5,8,6,3,4,5,8,10,13,12,10,10,6,10,12,12,10,14,5,17,16,15,10,,5,6,5,4,5,0,4,1,0,12.0,9.0
2022-03-21 06:00:00,4,5,5,0,8,8,13,10,12,11,,7,9,8,11,8,9,7,5,5,14,6,14,12,15,16,20,21,18,4,2,3,2,0,2,3,12,13,6,7,9,12,16,22,22,16,17,15,8,15,12,10,11,8,7,9,9,9,,10,10,8,3,3,2,2,1,0,8.0,12.0
2022-03-21 07:00:00,3,5,11,9,16,17,19,18,14,16,,26,22,13,14,15,11,13,7,6,6,4,6,8,15,9,17,20,16,7,5,3,2,0,4,9,25,24,12,13,21,26,33,43,45,39,36,39,39,37,37,25,24,20,19,16,15,14,,7,13,14,12,21,20,7,3,0,23.0,12.0
2022-03-21 08:00:00,4,6,13,14,17,19,27,24,27,24,,33,30,27,30,22,27,22,21,20,19,17,19,20,23,21,29,31,31,43,41,40,27,4,4,9,30,28,10,17,24,36,37,47,58,57,52,48,50,46,37,21,20,19,21,25,23,25,,22,34,31,34,38,37,31,22,0,26.0,30.0
2022-03-21 09:00:00,2,8,10,6,11,13,16,15,16,16,,21,16,20,22,19,15,13,11,9,9,8,11,10,13,12,19,12,18,31,29,28,14,0,2,4,12,13,11,12,9,14,15,19,20,25,26,26,15,22,18,16,15,14,13,14,15,14,,14,18,14,15,19,16,21,14,0,17.0,13.0
2022-03-21 10:00:00,1,3,5,5,7,14,14,14,16,14,,12,13,11,11,11,8,8,7,6,10,7,7,11,11,10,11,10,8,10,7,8,2,0,1,2,7,8,4,6,10,13,11,12,9,13,12,13,13,12,14,13,15,14,8,13,12,14,,13,24,24,23,18,22,23,18,0,9.0,15.0
2022-03-21 11:00:00,4,5,7,0,9,8,9,9,10,11,,12,14,14,15,10,8,9,10,9,11,8,10,11,8,10,8,9,6,6,4,3,1,0,10,11,9,10,6,7,6,7,10,8,11,12,14,21,19,18,16,13,15,16,15,16,12,13,,14,15,13,19,17,19,11,14,0,10.0,16.0
2022-03-21 12:00:00,9,12,12,13,13,11,14,11,12,12,,14,16,16,13,10,12,10,12,11,13,14,14,9,13,12,9,8,6,22,20,17,8,0,7,16,17,10,6,9,9,13,12,11,5,5,13,12,11,11,9,13,20,19,18,17,17,13,,11,16,17,15,11,1,8,6,0,13.0,13.0
2022-03-21 13:00:00,7,7,8,9,12,11,14,16,17,15,,17,18,18,20,18,21,16,17,16,13,12,12,14,12,13,12,2,10,10,9,8,2,0,7,9,14,13,6,8,10,9,13,18,11,19,20,20,7,20,16,14,17,17,12,19,20,19,,16,21,22,20,22,21,20,12,0,16.0,17.0
2022-03-21 14:00:00,10,13,14,6,14,15,14,11,12,8,,10,12,11,13,11,13,17,19,9,18,16,16,16,14,13,13,12,9,6,4,3,2,0,9,16,17,16,5,4,5,7,7,11,6,11,10,11,12,11,9,10,15,14,13,12,10,12,,8,12,10,12,8,5,8,5,0,9.0,11.0
2022-03-21 15:00:00,15,25,27,24,23,19,17,11,12,12,,15,15,16,15,14,13,13,14,13,18,17,15,13,11,8,9,7,2,9,7,5,2,1,20,30,35,33,16,17,18,17,15,15,14,15,13,12,5,11,10,11,16,17,16,17,22,24,,17,18,18,15,14,13,10,5,0,14.0,24.0
2022-03-21 16:00:00,22,17,27,28,27,24,23,21,18,16,,18,21,21,23,23,21,17,15,15,19,21,20,21,19,16,17,14,11,10,7,3,1,0,22,24,27,26,13,15,14,14,15,15,15,15,15,14,16,21,21,22,36,35,36,14,34,24,,22,19,17,12,9,8,4,3,0,17.0,23.0
2022-03-21 17:00:00,32,41,45,44,42,42,47,35,21,32,,33,32,30,29,29,28,39,36,28,28,28,29,28,27,21,17,14,11,17,16,9,3,0,22,25,24,25,11,13,15,17,14,13,14,16,16,19,18,17,15,16,20,18,18,18,17,15,,14,19,15,14,12,10,6,3,0,33.0,14.0
2022-03-21 18:00:00,19,26,35,34,40,37,38,27,26,24,,23,22,23,22,25,25,32,31,30,31,31,30,27,20,17,16,15,9,18,15,6,1,0,6,8,14,15,11,16,18,17,16,13,11,16,19,22,23,27,26,35,37,33,32,34,32,27,,17,37,28,24,21,17,8,2,0,24.0,21.0
2022-03-21 19:00:00,15,16,17,0,14,16,16,17,17,16,,11,14,13,14,11,16,33,32,27,36,36,31,27,24,20,15,11,11,24,17,6,2,0,10,14,15,14,8,19,20,18,17,13,10,9,10,11,11,12,14,20,20,22,10,21,25,23,,19,19,20,14,10,4,5,1,0,13.0,23.0
2022-03-21 20:00:00,4,9,6,4,4,10,11,9,10,9,,9,6,8,9,8,10,19,13,13,20,21,12,20,19,17,12,8,5,10,9,5,1,0,11,14,5,4,5,10,8,7,5,4,5,3,7,6,3,4,6,14,16,12,14,14,12,10,,5,11,11,12,8,7,3,0,0,11.0,10.0
2022-03-21 21:00:00,11,8,15,9,15,12,11,12,13,11,,11,12,10,9,5,5,10,12,12,12,13,12,11,9,8,8,8,6,12,10,4,2,0,7,4,9,6,5,9,9,7,3,6,4,4,6,7,6,7,3,11,5,6,3,8,8,7,,7,14,12,14,12,8,4,1,0,9.0,8.0
2022-03-21 22:00:00,3,6,8,5,11,13,13,19,19,17,,11,11,12,14,6,10,12,14,13,12,15,13,11,6,8,8,4,3,6,5,4,1,0,13,11,12,10,7,10,5,7,7,5,6,6,7,6,4,6,5,7,9,6,10,11,10,9,,8,13,10,14,13,12,8,1,0,16.0,9.0
2022-03-21 23:00:00,3,7,3,8,5,0,9,10,8,8,,11,5,12,0,2,11,10,9,8,6,5,3,11,9,7,1,5,3,7,5,3,2,0,1,3,4,0,5,7,7,5,8,7,4,5,6,7,6,11,10,9,4,5,6,10,10,6,,6,4,11,3,7,6,1,0,0,10.0,11.0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-22 04:00:00,0,1,2,1,1,0,2,3,0,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,7,5,0,8,11,0,11,0,10,9,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,5.0,0.0
2022-03-22 05:00:00,0,1,2,0,3,3,4,5,3,2,,5,7,7,8,9,9,8,9,8,10,10,8,9,11,12,11,9,7,4,2,0,0,0,1,4,12,12,5,6,9,7,10,12,10,12,10,11,10,8,9,10,13,5,15,14,9,10,,9,8,9,8,7,0,1,0,0,6.0,10.0
2022-03-22 06:00:00,2,4,4,5,7,9,9,7,6,7,,12,13,11,6,9,11,12,11,10,6,12,6,13,14,6,11,13,11,4,3,2,1,0,1,3,12,14,6,5,8,11,12,15,16,14,18,14,9,16,12,8,7,7,9,8,7,6,,3,4,2,3,2,2,1,1,0,8.0,6.0
2022-03-22 07:00:00,3,5,10,12,20,23,24,17,18,19,,25,18,17,19,15,13,11,9,8,7,8,7,8,17,14,19,21,16,7,3,2,1,0,3,6,19,21,10,11,21,27,34,39,45,47,42,38,33,38,32,22,22,20,21,20,20,16,,9,11,10,19,23,15,6,1,0,24.0,15.0
2022-03-22 08:00:00,4,6,10,4,17,23,28,29,30,29,,32,31,23,23,22,20,20,19,18,18,17,17,20,21,20,31,34,29,46,45,44,31,3,5,10,29,25,10,14,19,24,27,36,37,45,40,36,36,39,32,21,21,18,21,22,23,23,,23,33,36,35,36,33,26,19,0,30.0,25.0
2022-03-22 09:00:00,2,5,7,3,8,14,18,14,15,14,,15,16,15,16,15,17,16,17,16,17,10,12,14,14,16,15,18,17,31,31,30,16,2,1,9,11,9,5,8,12,14,15,16,19,21,22,21,24,23,22,12,13,16,13,13,14,15,,15,24,26,20,26,20,26,19,0,12.0,16.0
2022-03-22 10:00:00,2,5,6,0,10,9,9,12,11,11,,16,14,17,12,16,10,12,13,11,13,13,13,15,16,15,6,13,11,10,8,8,5,0,3,5,8,7,5,8,9,11,13,16,17,17,19,19,12,14,18,16,14,12,13,14,13,13,,12,29,26,25,26,27,25,13,0,16.0,12.0
2022-03-22 11:00:00,4,3,5,0,8,9,10,12,13,10,,12,12,12,12,11,12,9,8,7,9,9,13,13,7,14,8,13,10,6,5,2,0,0,4,4,5,5,6,7,7,8,9,10,10,9,12,12,12,13,12,10,13,9,11,11,13,12,,9,14,15,13,14,4,6,8,0,11.0,11.0
2022-03-22 12:00:00,4,6,8,0,10,9,10,11,12,13,,13,14,14,15,11,14,12,11,10,11,10,12,13,11,10,8,9,8,7,2,5,4,1,17,19,20,16,9,11,12,13,15,18,19,21,24,21,15,21,20,16,19,14,15,19,19,16,,12,24,23,26,25,12,24,22,0,11.0,15.0
2022-03-22 13:00:00,9,11,12,12,13,13,14,14,14,11,,14,12,11,13,12,11,12,11,9,9,9,8,12,11,10,10,10,8,9,6,4,6,0,4,8,16,17,7,7,9,11,14,15,14,15,15,16,17,18,13,17,19,18,19,18,19,17,,14,22,21,20,19,15,20,16,0,13.0,15.0
2022-03-22 14:00:00,7,10,19,11,22,14,16,10,12,14,,11,14,16,16,16,14,15,16,13,14,15,12,6,10,8,6,4,4,5,4,0,0,0,6,5,5,9,9,7,9,12,13,13,14,12,14,13,14,9,11,11,17,16,17,17,14,16,,11,17,17,17,18,8,11,6,0,13.0,15.0
2022-03-22 15:00:00,16,18,34,33,27,24,17,15,9,14,,16,18,18,17,15,18,15,17,13,19,19,15,14,13,10,7,10,6,4,4,2,0,0,19,22,24,24,10,11,11,10,11,10,10,10,10,11,11,12,13,18,25,25,15,23,20,19,,15,14,13,12,11,10,9,7,0,17.0,19.0
2022-03-22 16:00:00,19,28,30,11,27,24,22,18,18,18,,16,17,20,23,17,18,18,20,11,20,22,22,20,19,18,11,10,9,10,11,7,5,0,35,42,43,42,14,15,20,20,22,20,17,18,18,17,16,16,16,17,22,23,23,22,32,33,,25,21,16,15,8,7,6,5,0,14.0,30.0
2022-03-22 17:00:00,33,43,47,48,49,49,46,28,30,26,,22,26,22,24,23,22,24,23,21,22,21,22,17,22,20,19,14,10,19,14,9,3,0,16,23,24,25,13,14,14,13,13,14,15,13,15,17,16,15,16,22,33,30,32,26,27,24,,18,24,21,17,15,14,12,5,0,23.0,25.0
2022-03-22 18:00:00,26,34,35,36,33,30,27,21,21,18,,18,19,20,21,16,28,39,41,33,39,34,32,31,27,22,19,14,12,15,14,8,4,1,6,7,12,12,11,25,24,14,16,16,15,21,20,16,13,15,15,19,25,26,26,33,33,25,,21,25,21,21,17,10,8,3,0,19.0,23.0
