Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화사거리,6_개화산역,7_개화119안전센터,8_개화역광역환승센터,9_개화역광역환승센터,10_개화역1번출구.개화검문소,11_개화산역,12_방화사거리,13_방화동동부센트레빌아파트,14_방화동도시개발2단지아파트,15_서남환경공원.마곡청구아파트,16_서남물재생센터,17_마곡실내배드민턴장,18_겸재정선미술관.서울식물원,19_양천초등학교.겸재정선미술관,20_가양동CJ주식회사,21_등촌동대림아파트,22_SBS공개홀,23_가양역.우성아파트,24_가양역.현대프린스텔,25_강서소방서.이마트.증미역,26_블루나인비지니스센터.이마트,27_태영.삼성한사랑아파트,28_태영송화아파트,29_염창동관음삼성아파트,30_염창동새마을금고,31_핑크힐병원,32_염창동아3차아파트,33_안양천입구,34_마포구청역,35_마포중앙도서관,36_성산2교,37_연희104고지앞.구성산회관,38_서대문우체국,39_연세대앞,40_세브란스병원앞,41_이대후문,42_이대부고,43_이대후문,44_세브란스병원앞,45_연세대앞,46_서대문우체국,47_연희104고지앞.구성산회관,48_성산2교,49_마포중앙도서관,50_마포구청역,51_영등포아리수정수센터,52_염창동아3차아파트.나이아가라호텔,53_염창동새마을금고,54_염창동한마음.관음삼성아파트,55_금호.한솔아파트,56_블루나인비지니스센터.이마트,57_이마트.강서소방서,58_가양역.현대아파트,59_가양역.우성아파트,60_SBS공개홀,61_강서한강자이아파트,62_가양동CJ주식회사,63_양천초등학교.겸재정선미술관,64_겸재정선미술관.서울식물원,65_마곡실내배드민턴장,66_서남물재생센터,67_서남환경공원.마곡청구아파트,68_방화동도시개발2단지아파트,69_방화동동부센트레빌아파트,70_방화사거리,71_개화산역,72_개화119안전센터,73_개화역광역환승센터,74_개화역광역환승센터,75_개화역1번출구.개화검문소,76_개화산역,77_방화사거리,78_한서고등학교.보람아파트,79_방화역,80_방화3동주민센터.국립국어원,81_김포교통(종점가상)
2022-03-17 15:00:00,0,1,2,0,0,2,0,0,0,4,8,4,10,8,9,10,9,9,9,9,6,8,9,9,9,9,10,22,15,8,9,8,9,7,6,6,4,5,2,4,3,5,24,28,30,17,32,29,29,24,22,20,17,15,13,11,13,15,15,10,16,12,14,16,15,14,14,16,14,7,3,1,1,2,3,2,2,0,1,0,0
2022-03-17 16:00:00,0,1,1,0,0,0,0,0,1,6,7,8,10,13,14,0,15,12,11,11,11,12,14,16,18,18,19,15,16,14,10,13,12,11,10,10,6,2,1,2,0,2,7,14,19,22,20,23,21,19,17,15,13,14,12,9,17,16,16,18,21,9,20,18,11,17,16,11,5,6,4,1,0,5,7,6,5,3,1,0,0
2022-03-17 17:00:00,0,1,2,0,0,2,0,0,0,2,6,4,12,12,12,7,6,11,11,12,13,15,15,16,18,12,11,11,11,15,16,16,17,12,11,7,4,3,1,0,2,2,11,15,28,28,27,26,24,27,21,20,23,22,20,19,22,18,16,16,23,12,14,16,24,14,22,14,5,3,2,0,0,1,5,4,3,2,1,0,0
2022-03-17 18:00:00,0,1,4,5,6,5,1,1,4,6,6,7,10,12,12,8,15,13,14,17,22,17,23,22,26,31,31,30,32,29,30,30,28,13,12,10,5,3,2,3,1,2,6,10,15,19,26,22,23,27,26,23,21,24,27,27,29,23,25,23,26,28,32,33,34,30,23,18,13,10,7,3,2,1,5,6,3,0,2,0,0
2022-03-17 19:00:00,0,1,0,0,0,0,0,0,0,4,6,8,8,8,7,3,0,7,6,7,7,9,11,12,14,18,19,18,18,15,14,15,15,12,14,8,4,2,0,1,0,2,9,11,14,15,18,25,22,24,26,24,19,15,15,16,15,11,14,8,12,12,18,19,17,18,14,8,4,3,1,1,0,4,5,3,0,0,0,0,0
2022-03-17 20:00:00,0,1,0,0,1,0,0,0,1,4,3,4,6,3,5,6,4,8,7,2,12,13,14,13,13,11,12,8,0,11,12,11,14,10,9,4,2,0,0,0,0,1,2,4,4,9,11,12,7,15,9,9,8,8,4,7,14,5,7,13,12,11,11,10,11,10,10,6,5,3,3,2,2,1,3,2,1,0,1,0,0
2022-03-17 21:00:00,0,1,1,0,1,0,0,0,0,3,4,1,2,1,3,0,4,0,5,2,6,6,3,0,3,4,5,3,4,5,0,0,7,3,4,5,5,4,3,2,1,1,5,7,9,9,11,10,8,16,16,15,14,13,14,15,14,13,14,14,12,0,15,13,12,12,9,5,2,0,1,0,0,0,2,2,1,0,0,0,0
2022-03-17 22:00:00,0,0,1,0,0,0,1,0,0,2,2,5,6,5,6,6,7,5,6,5,6,0,8,6,7,8,7,6,5,5,5,2,6,5,4,3,2,0,0,0,0,0,2,5,8,9,10,12,10,11,10,10,8,8,6,4,3,4,4,4,6,0,8,6,0,6,5,6,4,2,1,0,0,0,1,0,0,0,0,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,3,2,1,0,0,4,5,4,6,4,5,2,3,2,3,1,1,0,0,0,2,2,5,6,5,8,8,9,10,9,8,7,6,7,6,7,0,8,3,10,2,0,2,5,6,2,1,0,0,0,1,2,1,0,0,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,0,0,0,0,0,0,0,1,0,2,3,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,0,1,0,0,0,0,0,1,0,3,2,3,3,6,2,0,3,0,5,0,0,4,4,5,2,6,4,5,8,9,0,7,0,4,0,5,4,3,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,0,0,0,0,0,0,0,1,3,4,4,6,9,9,0,8,7,4,6,7,5,4,3,4,5,7,8,10,11,12,13,14,7,12,10,7,5,6,3,2,1,1,2,1,2,4,5,2,7,7,6,6,6,7,0,5,6,7,6,5,4,4,3,1,3,5,2,3,0,1,0,0,0,1,0,0,0,0,0,0
2022-03-18 07:00:00,0,1,2,3,4,5,4,1,2,6,9,13,19,23,30,31,30,28,27,28,22,19,14,15,19,18,19,20,20,22,17,13,21,20,21,21,22,19,20,16,15,1,1,3,4,5,8,7,9,19,10,10,13,21,26,29,27,21,18,17,12,11,10,9,8,8,9,10,8,6,7,1,0,1,5,4,2,0,0,0,0
2022-03-18 08:00:00,0,1,3,1,3,5,2,1,3,6,10,12,17,21,26,15,25,24,21,20,23,20,24,22,24,22,22,20,22,26,27,27,31,26,26,24,17,17,12,8,3,1,1,1,1,3,9,13,14,27,28,25,24,22,24,20,21,16,16,14,9,8,11,11,9,8,7,9,8,7,5,2,0,2,4,2,0,1,0,0,0
2022-03-18 09:00:00,0,1,4,1,1,0,2,0,0,3,3,10,6,11,12,0,5,11,14,13,13,10,11,12,10,10,10,10,11,12,13,11,13,13,16,16,20,20,13,6,0,1,0,0,2,3,5,6,8,12,14,12,14,13,11,8,6,6,6,6,4,5,5,7,4,6,7,6,5,6,5,3,0,0,2,3,0,2,0,0,0
2022-03-18 10:00:00,0,1,2,1,2,1,0,2,1,3,3,2,4,7,8,6,4,8,7,9,9,10,12,11,9,7,8,7,7,6,11,0,8,12,13,12,11,10,10,4,0,0,1,4,3,3,2,4,5,7,7,6,4,5,7,7,8,8,7,9,8,8,8,4,3,6,1,5,8,5,2,0,0,1,3,2,3,1,2,0,0
2022-03-18 11:00:00,0,1,1,0,2,3,1,0,1,2,4,5,6,6,7,0,6,7,6,5,6,3,6,4,6,8,10,11,10,9,9,11,11,12,4,7,7,6,7,3,0,0,1,11,12,7,9,10,5,6,5,8,0,8,9,9,8,8,9,10,9,9,11,0,0,2,10,9,3,3,1,1,0,0,2,1,0,0,0,0,0
2022-03-18 12:00:00,0,2,0,0,3,1,0,0,1,2,2,4,8,10,12,0,11,12,9,8,10,9,11,10,11,9,8,9,11,10,9,10,11,10,11,10,8,7,6,3,2,0,1,2,3,4,5,6,0,8,7,9,7,7,7,8,8,8,7,7,9,10,10,10,9,0,7,6,7,5,4,0,0,0,2,0,0,0,0,0,0
2022-03-18 13:00:00,0,1,3,0,1,0,2,0,1,5,6,7,8,9,12,9,10,3,11,14,20,19,19,17,15,14,16,15,11,8,8,9,13,12,13,12,9,8,7,1,0,12,15,13,14,14,18,15,13,11,11,8,10,8,5,6,5,6,7,9,12,14,11,10,10,7,10,8,6,2,2,0,0,0,1,1,0,0,0,0,0
2022-03-18 14:00:00,0,1,3,1,0,0,2,0,3,2,4,5,9,12,14,0,6,0,12,13,26,12,24,21,22,22,21,17,12,13,12,8,0,9,7,2,5,5,7,3,2,3,4,5,6,0,8,8,4,10,7,9,8,7,9,8,6,7,8,8,14,8,15,10,10,14,13,10,8,8,7,1,0,2,3,2,0,0,0,0,0
2022-03-18 15:00:00,0,1,0,0,2,2,1,0,0,5,3,7,11,11,12,6,7,15,11,14,11,9,8,9,14,18,20,18,15,14,15,0,14,8,11,13,5,4,3,4,3,1,3,9,10,8,12,9,11,12,10,14,14,12,12,11,13,14,15,14,16,16,15,14,0,13,14,12,9,6,5,1,0,1,2,3,2,0,0,0,0
2022-03-18 16:00:00,0,1,2,0,3,1,0,0,0,3,4,6,9,9,8,0,5,8,8,12,10,12,12,9,14,13,12,11,12,13,13,12,10,12,12,9,5,4,2,1,0,1,4,11,14,15,20,19,18,21,18,18,16,14,15,14,15,16,17,19,21,12,20,12,21,11,17,17,7,3,2,0,0,1,4,6,5,3,1,0,0
2022-03-18 17:00:00,0,1,2,3,2,1,0,0,0,3,3,2,10,11,13,14,16,18,19,20,23,20,19,19,20,21,21,0,22,22,0,21,17,14,13,9,3,2,1,3,0,1,8,15,16,19,23,22,10,16,21,21,16,16,16,12,18,15,15,16,18,19,25,25,24,21,18,12,10,7,4,1,0,0,5,5,3,2,0,0,0
2022-03-18 18:00:00,0,0,1,0,3,7,4,0,3,6,7,6,9,8,9,8,10,9,7,13,16,17,15,16,18,22,24,22,25,25,27,27,30,16,15,15,11,6,1,1,3,3,8,14,18,21,24,22,22,26,27,24,23,22,22,24,27,26,23,23,28,26,30,27,31,28,25,21,17,10,5,0,1,2,6,0,3,2,0,0,0
2022-03-18 19:00:00,0,1,2,1,3,2,1,0,1,4,3,4,7,6,8,0,7,9,11,10,11,9,11,18,20,19,19,15,13,12,13,0,12,8,6,4,1,0,2,0,2,1,4,4,7,8,9,6,18,23,20,19,17,14,16,18,16,14,14,19,20,19,22,20,20,18,17,13,10,9,6,6,4,2,4,4,3,3,1,0,0
2022-03-18 20:00:00,0,1,2,0,0,0,1,2,1,3,4,4,5,0,0,0,4,2,0,2,4,5,6,9,9,7,6,3,5,0,4,3,6,4,0,3,0,0,1,2,1,1,2,4,5,7,8,9,7,10,8,9,10,8,6,7,8,6,9,10,11,12,7,4,3,2,5,5,3,1,2,0,0,0,2,1,0,0,0,0,0
2022-03-18 21:00:00,0,1,2,0,1,1,0,0,1,4,4,2,5,4,3,0,0,0,0,3,6,5,7,8,8,7,6,5,6,7,5,2,6,4,5,4,2,1,0,2,0,0,3,2,7,10,10,11,7,15,15,14,11,10,10,10,13,10,8,9,11,10,9,10,0,9,9,5,4,4,1,2,1,2,4,2,0,0,1,0,0
2022-03-18 22:00:00,0,1,1,0,0,2,1,0,0,2,4,2,4,2,7,0,8,5,4,0,5,2,6,8,6,7,6,8,7,6,4,0,6,4,5,0,1,1,0,0,0,0,2,6,7,9,13,15,2,19,16,18,17,17,14,6,14,12,12,8,10,10,11,8,4,10,9,6,2,1,2,0,0,0,1,0,0,0,0,0,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,2,3,0,4,3,0,2,0,0,1,0,0,3,0,0,3,2,2,0,3,1,2,1,0,1,2,3,9,0,10,9,5,6,0,4,8,6,5,0,6,4,3,6,5,0,6,3,7,7,6,3,1,0,0,0,0,0,2,1,1,0,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,0,1,0,0,0,0,0,4,2,3,4,4,4,0,0,3,0,5,4,4,4,6,6,5,4,5,3,6,7,0,8,6,6,5,3,0,2,0,0,0,1,1,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,0,1,0,0,0,0,0,0,2,3,3,4,5,7,0,0,5,5,6,7,4,5,5,5,5,4,4,6,3,0,6,7,7,6,7,5,4,0,1,0,0,0,1,2,2,2,2,1,4,3,6,0,7,1,2,7,6,2,7,6,4,0,2,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0
2022-03-19 07:00:00,0,0,0,0,1,1,0,0,1,2,3,2,4,6,6,4,5,5,4,5,6,5,5,4,6,7,6,7,5,6,8,0,6,5,0,2,4,2,1,0,0,1,1,1,2,3,4,2,2,2,3,2,4,5,6,5,6,1,4,4,4,0,5,4,3,0,2,5,4,2,0,1,0,0,2,2,1,0,0,0,0
2022-03-19 08:00:00,0,2,1,0,3,0,0,0,0,2,2,5,4,7,9,0,0,7,7,5,6,7,9,7,10,9,9,10,10,5,10,4,9,3,8,5,3,0,1,1,0,1,0,3,4,2,8,9,10,15,8,7,4,4,6,7,2,5,7,4,6,4,7,3,6,5,0,3,3,2,2,0,0,0,1,0,0,0,0,0,0
2022-03-19 09:00:00,0,1,0,1,2,0,0,0,0,2,3,4,7,0,8,4,5,7,6,4,5,3,3,7,7,6,8,8,9,9,9,8,9,6,8,7,6,4,3,1,0,0,1,3,0,1,3,4,4,6,7,4,6,8,7,7,6,7,6,7,6,7,8,7,6,0,4,3,3,2,3,0,0,0,1,0,0,0,0,0,0
2022-03-19 10:00:00,0,1,2,0,2,2,1,0,0,3,1,2,5,9,10,0,11,9,5,6,7,6,6,6,5,3,7,6,8,9,0,0,8,7,8,9,5,4,3,2,1,1,0,5,2,6,9,6,7,8,7,6,8,6,6,5,8,10,9,8,5,6,5,3,0,4,5,4,3,3,2,1,0,1,1,3,2,1,0,0,0
2022-03-19 11:00:00,0,0,1,0,0,0,0,1,1,5,2,4,7,9,10,0,0,10,7,10,9,8,8,7,8,5,9,11,10,12,13,0,9,6,6,5,3,0,2,1,0,0,2,6,7,8,11,2,3,7,5,7,9,8,8,7,8,8,7,13,6,3,7,6,0,2,5,3,0,2,3,2,1,1,0,0,0,0,0,0,0
2022-03-19 12:00:00,0,0,1,0,1,0,0,0,0,3,4,4,7,7,9,0,7,7,6,9,10,9,13,13,13,12,10,9,11,7,11,9,11,12,12,11,5,3,3,1,1,0,1,4,5,6,8,3,6,10,6,5,5,6,13,10,9,9,7,8,14,8,15,9,0,15,6,13,8,2,1,0,1,0,3,2,1,0,0,0,0
2022-03-19 13:00:00,0,2,1,0,0,0,0,0,1,1,2,2,10,10,8,8,7,3,8,10,7,7,6,5,7,7,8,7,9,9,4,8,8,10,14,14,10,8,7,3,0,0,5,6,7,8,9,0,9,14,10,8,11,14,14,11,10,10,8,9,9,8,7,5,4,5,6,7,5,3,1,0,0,1,4,5,2,0,0,0,0
2022-03-19 14:00:00,0,0,1,0,0,0,0,0,0,0,3,4,6,8,11,9,7,9,0,10,10,11,9,9,9,10,11,0,9,10,11,0,9,7,6,6,4,3,2,2,0,0,2,4,4,6,10,12,11,14,11,12,7,12,9,8,6,6,8,9,9,9,12,9,7,0,8,6,5,2,1,0,0,1,2,2,2,0,0,0,0
2022-03-19 15:00:00,0,1,1,0,0,0,0,0,1,3,2,4,7,8,10,0,0,6,12,11,8,8,7,8,8,5,6,4,5,5,4,7,9,6,7,5,3,4,2,0,0,0,0,4,8,11,13,10,10,9,8,11,12,8,14,13,17,13,7,14,14,12,14,12,0,8,9,8,7,5,0,2,0,0,3,1,2,0,1,0,0
2022-03-19 16:00:00,0,1,1,0,2,0,1,0,0,4,2,2,7,10,6,0,5,8,8,9,8,9,7,8,10,10,6,12,6,12,9,10,10,7,6,5,3,3,1,0,0,1,5,12,19,6,22,20,18,16,11,11,11,0,12,0,17,16,15,14,13,11,11,13,8,7,13,8,2,0,3,0,0,1,2,1,0,1,0,0,0
2022-03-19 17:00:00,0,3,1,0,2,0,0,0,1,4,5,3,5,7,4,4,5,6,9,7,6,8,8,9,13,12,14,14,12,10,0,0,11,11,12,11,5,4,3,0,0,0,1,4,7,8,11,9,10,15,15,15,15,14,10,13,18,17,15,6,12,4,11,4,4,0,7,8,7,3,1,0,0,0,1,2,1,0,0,0,0
2022-03-19 18:00:00,0,2,3,0,2,2,0,1,2,5,5,5,9,9,8,3,0,6,12,3,11,10,12,10,4,0,0,7,5,8,6,7,3,7,11,26,23,21,2,1,0,0,2,4,7,6,10,11,9,13,10,13,11,10,7,12,11,7,10,11,13,12,8,8,0,0,6,6,3,2,1,1,0,2,3,6,1,0,1,0,0
2022-03-19 19:00:00,0,0,1,0,0,0,0,0,0,3,2,1,3,6,7,8,4,0,5,4,4,4,5,1,7,8,2,7,3,5,0,4,0,3,1,1,1,0,0,3,2,0,1,5,6,1,5,6,0,8,7,0,5,5,8,8,11,12,11,10,9,3,4,3,0,3,8,6,2,0,0,0,0,1,3,2,0,1,0,0,0
2022-03-19 20:00:00,0,0,1,0,0,0,0,0,0,3,1,3,3,0,2,0,0,0,7,5,6,4,5,6,5,7,4,2,3,5,5,6,5,4,0,0,1,0,0,2,1,0,1,3,5,7,10,9,8,10,9,6,9,8,6,7,10,9,9,7,11,9,10,10,9,5,9,8,7,4,0,3,2,0,3,2,1,0,0,0,0
2022-03-19 21:00:00,0,2,0,0,4,0,0,0,1,4,2,4,4,1,4,0,0,0,2,0,1,3,4,1,1,5,0,3,4,2,3,2,4,3,3,2,0,1,0,0,0,0,3,3,4,7,14,6,11,11,12,11,11,9,8,9,11,8,12,9,9,10,13,12,0,10,8,5,4,0,0,0,0,0,2,1,0,0,0,0,0
2022-03-19 22:00:00,0,0,0,0,0,0,0,0,0,2,4,3,2,5,0,0,0,0,3,4,5,4,5,0,5,9,2,7,3,6,1,5,5,4,2,3,2,1,0,0,0,1,2,3,10,12,18,17,14,15,15,9,8,14,15,13,7,11,9,8,7,6,8,5,6,4,3,5,3,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,4,5,4,4,3,3,5,3,4,0,0,4,3,2,0,3,4,3,0,2,3,1,0,0,0,0,1,3,5,6,4,0,4,9,10,11,8,6,7,8,5,10,11,7,0,9,8,0,7,0,4,3,2,1,0,0,0,3,2,0,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,0,0,0,0,0,0,1,2,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,1,1,0,2,0,0,0,1,1,3,3,3,4,0,0,0,0,2,5,4,3,0,0,1,4,0,0,5,0,4,3,4,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,2,3,3,4,2,0,3,0,4,0,6,5,5,0,4,3,3,2,1,1,3,0,0,0,0,0,1,2,3,0,2,0,0,1,0,3,2,2,1,0,3,4,1,0,2,0,0,1,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,0,0,0,0,1,0,0,0,0,2,1,0,2,4,3,0,2,1,2,3,2,3,1,0,2,3,3,2,4,4,3,0,5,2,0,1,0,1,0,0,0,1,0,3,2,3,5,4,0,5,3,4,3,2,2,0,0,1,2,0,3,0,0,0,0,0,0,1,0,2,0,1,0,2,3,3,0,0,0,0,0
2022-03-20 08:00:00,0,0,0,0,0,0,0,0,0,1,0,2,1,4,5,0,0,4,5,4,6,1,6,5,8,9,10,0,12,0,11,10,9,6,6,4,4,3,0,0,1,0,1,1,1,3,3,4,6,3,2,5,6,7,4,6,2,0,3,0,3,4,6,2,0,4,3,2,1,2,1,0,0,0,0,0,2,1,0,0,0
2022-03-20 09:00:00,0,1,1,0,0,0,0,0,1,3,4,3,5,6,8,0,0,8,7,3,9,8,8,10,7,6,7,8,7,0,8,7,8,6,4,5,5,2,2,1,0,0,0,1,0,1,5,6,5,5,4,5,7,5,3,6,5,4,6,6,5,0,4,0,0,0,1,2,0,5,4,3,0,1,2,0,1,0,0,0,0
2022-03-20 10:00:00,0,1,2,1,0,0,0,0,0,3,2,2,3,2,4,0,0,1,6,6,8,7,9,9,11,0,13,8,9,12,14,9,13,11,7,7,3,6,5,1,1,1,0,0,3,2,5,4,0,7,5,0,5,8,10,8,9,7,6,8,7,0,7,0,3,5,4,5,3,2,1,0,0,1,2,1,0,0,0,0,0
2022-03-20 11:00:00,0,1,2,0,0,0,0,0,0,4,0,3,3,5,5,0,4,0,7,0,6,4,2,5,4,6,1,7,10,11,0,14,13,12,10,4,5,3,1,0,0,0,4,5,0,0,3,1,2,4,4,5,5,8,6,8,9,10,10,2,4,0,8,0,5,4,2,4,2,0,2,1,0,1,2,1,0,0,0,0,0
2022-03-20 12:00:00,0,1,0,2,3,1,0,0,3,2,3,2,4,6,9,0,0,10,10,9,8,8,9,11,12,11,12,4,13,14,13,12,11,12,8,11,5,4,0,0,0,0,1,1,2,3,2,2,2,6,5,5,4,4,4,5,8,7,3,6,4,4,7,7,5,6,5,3,2,2,1,1,0,2,3,2,0,0,0,0,0
2022-03-20 13:00:00,0,0,2,0,2,0,0,0,1,3,5,6,9,10,11,0,0,8,10,11,11,13,10,8,8,10,14,13,14,15,15,13,17,15,14,12,10,9,5,2,1,0,5,0,0,6,9,3,9,12,5,3,2,4,5,2,6,4,5,2,8,0,9,0,0,8,6,5,1,2,0,0,0,1,4,3,2,0,0,0,0
2022-03-20 14:00:00,0,1,1,0,1,0,0,0,0,2,2,3,7,8,9,0,9,6,7,6,8,4,6,7,5,3,6,5,5,8,7,9,8,6,4,7,6,4,3,2,1,1,3,6,0,7,9,4,0,11,10,9,8,8,7,6,7,4,3,3,1,2,4,0,1,2,3,4,4,3,0,0,2,4,5,5,0,0,2,0,0
2022-03-20 15:00:00,0,0,1,0,0,0,0,1,0,3,5,3,4,5,7,8,7,9,7,7,9,10,9,6,7,11,11,11,13,13,15,11,12,8,9,8,7,5,2,1,0,1,2,5,5,8,9,8,7,11,12,11,8,0,0,5,11,9,9,7,10,8,9,7,0,5,3,2,2,1,0,0,0,2,0,3,2,1,0,0,0
2022-03-20 16:00:00,0,1,0,0,0,0,0,0,1,3,5,6,6,4,5,2,4,4,6,4,3,5,6,8,7,5,8,9,9,9,5,14,12,9,12,7,7,4,0,3,1,1,1,8,9,9,11,8,8,13,14,13,9,9,7,6,14,11,10,12,12,3,14,12,4,8,5,6,3,2,2,1,0,3,1,2,0,0,0,0,0
