Unnamed: 0,1_대흥교통(기점가상),2_염곡동구룡사,3_구룡사입구,4_국악고교사거리,5_삼호물산,6_원불교앞,7_도곡한신아파트,8_삼익아파트앞,9_총지사,10_영동중앙교회,11_역삼역.GS타워,12_차병원,13_언주역3번출구,14_논현고개,15_학동역,16_강남을지병원,17_국민은행압구정지점,18_압구정역3번출구,19_금옥초등학교앞,20_금남시장앞.백범학원터,21_삼성래미안아파트앞,22_응봉동현대아파트,23_응봉동주민센터,24_응봉사거리,25_무학여고앞,26_왕십리광장.왕십리역7번출구,27_한양대앞.한양시장,28_한양지구대,29_사근고개,30_사근동주민센터,31_성동제일새마을금고,32_사근동하이츠아파트앞,33_사근동벽산아파트,34_한양여대앞,35_한양대동문앞,36_행당중학교,37_한양여대앞,38_사근동하이츠아파트앞,39_성동제일새마을금고,40_사근동주민센터,41_사근고개,42_한양지구대,43_한양대앞,44_왕십리광장.왕십리역4번출구,45_왕십리역,46_무학여고,47_행당신동아.행당푸르지오아파트,48_응봉동주민센터,49_응봉동현대아파트,50_삼성래미안아파트앞,51_금남시장앞.백범학원터,52_금옥초등학교앞,53_옥수삼성아파트.래미안옥수리버젠,54_극동그린아파트앞,55_옥수삼성아파트.래미안옥수리버젠,56_압구정역4번출구,57_국민은행,58_강남을지병원,59_학동역,60_논현동고개,61_언주역2번출구.차병원사거리,62_차병원,63_역삼역,64_영동중앙교회,65_총지사,66_럭키아파트,67_경남아파트,68_도곡한신아파트,69_양재노인종합복지관,70_동원산업앞,71_구룡사,72_구룡사입구,73_구룡사앞,74_도로교통공단서울지부.코트라
2022-03-19 12:00:00,0,1,3,6,10,7,7,8,9,10,8,13,16,14,15,14,7,4,6,7,5,5,6,7,8,9,11,6,8,4,5,2,0,0,0,0,5,14,22,29,17,30,27,13,12,10,6,8,7,8,7,6,6,9,10,9,9,7,14,15,13,10,6,5,2,1,3,0,3,2,0,0,0,0
2022-03-19 13:00:00,0,0,0,4,9,11,9,13,16,16,14,12,13,12,11,6,5,5,4,1,9,13,17,6,16,11,12,12,11,8,5,4,3,2,0,0,4,13,18,21,20,21,19,9,10,10,9,6,6,7,7,6,6,9,13,10,13,4,13,10,9,10,9,10,10,9,7,0,7,4,3,2,1,0
2022-03-19 14:00:00,0,1,2,3,7,10,12,11,11,10,12,13,14,14,16,14,13,12,6,15,14,15,16,18,20,16,16,19,18,4,6,3,2,1,1,0,4,10,14,18,19,18,18,9,7,8,6,5,6,7,5,3,5,5,6,9,13,14,14,11,12,12,12,10,8,7,6,5,5,2,1,0,0,0
2022-03-19 15:00:00,0,0,3,4,7,10,11,11,14,16,13,8,12,9,9,8,7,8,5,8,7,7,5,10,6,12,11,9,8,6,5,2,0,0,3,0,4,11,23,25,24,20,18,11,13,14,9,13,12,8,4,2,1,5,6,6,6,7,10,11,16,16,22,22,22,22,24,22,15,5,1,0,0,0
2022-03-19 16:00:00,1,0,1,1,3,4,0,0,5,10,15,11,10,12,10,12,13,13,11,15,14,14,14,7,10,9,10,12,7,12,7,4,2,1,1,0,3,13,19,20,18,17,17,10,11,12,13,9,10,6,10,8,7,4,4,4,10,12,12,11,13,15,15,16,15,13,12,3,12,8,0,1,0,0
2022-03-19 17:00:00,0,0,11,14,18,21,19,23,28,27,20,19,9,13,12,14,12,12,10,12,14,12,13,15,16,20,19,20,17,15,10,4,1,1,0,0,5,12,17,21,21,19,19,16,16,18,14,15,11,9,6,4,6,5,8,7,11,12,9,9,10,9,12,10,10,15,8,7,6,7,1,0,0,0
2022-03-19 18:00:00,1,0,0,2,5,5,4,7,6,4,9,11,12,12,7,7,8,7,8,8,9,7,9,14,13,15,13,12,11,8,5,2,1,1,2,1,11,17,18,19,10,17,16,11,10,12,10,7,6,3,5,5,0,5,7,5,8,9,7,8,7,8,11,11,8,9,8,14,12,2,1,0,0,0
2022-03-19 19:00:00,0,0,0,2,4,5,4,3,2,3,4,6,7,8,7,8,7,11,9,9,9,10,0,10,11,16,16,13,10,11,4,1,0,0,0,0,5,9,6,10,0,6,12,12,10,16,9,14,11,9,8,6,3,1,4,5,6,9,8,8,10,6,12,14,12,12,11,10,9,4,1,1,0,0
2022-03-19 20:00:00,0,0,1,3,2,0,0,3,4,4,4,6,6,7,6,7,6,5,4,5,0,5,4,4,7,10,8,9,8,7,4,2,0,0,0,0,1,3,5,3,7,7,8,10,9,13,0,8,8,6,9,8,4,0,3,5,8,5,6,3,8,7,13,12,10,8,0,1,6,1,0,1,0,0
2022-03-19 21:00:00,0,0,0,3,5,6,0,2,8,7,5,3,5,1,4,4,4,4,3,4,5,5,2,4,5,14,17,19,17,14,6,2,1,0,0,0,1,3,4,7,6,6,7,10,11,11,8,9,7,5,6,4,5,6,8,6,7,8,12,10,13,12,14,14,12,9,11,9,8,4,3,2,0,0
2022-03-19 22:00:00,0,0,1,1,3,3,0,4,4,1,7,5,4,5,6,6,12,14,10,8,6,4,3,5,7,18,14,11,11,12,10,5,0,0,2,0,2,3,0,4,0,3,6,10,8,13,12,11,10,11,7,4,3,2,2,2,7,7,7,7,8,6,10,12,14,13,12,11,10,2,1,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,2,0,3,0,0,4,5,0,4,3,0,1,3,5,3,5,1,0,4,6,12,19,21,19,16,10,3,1,0,0,1,0,1,6,7,0,0,18,18,19,21,18,16,10,8,6,5,6,3,2,7,8,6,5,1,6,1,12,12,11,10,9,5,5,3,1,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,1,0,0,0,1,0,0,2,0,3,1,0,1,0,2,2,0,3,4,5,6,0,5,2,4,1,0,0,1,0,0,0,0,0,2,0,3,0,0,4,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,0,1,2,0,1,0,2,2,0,3,2,1,0,3,1,0,5,2,4,5,6,0,3,1,1,0,0,0,0,0,0,0,0,0,3,4,2,0,2,1,0,0,2,0,3,4,2,2,0,3,3,4,4,3,3,2,0,0,2,2,4,3,0,0,2,1,0,0,0,0,0
2022-03-20 06:00:00,0,0,1,0,1,0,0,0,2,0,0,1,1,1,2,1,0,1,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,2,1,0,0,0,1,0,2,0,0,0,1,3,0,2,0,1,2,1,0,2,1,1,0,1,2,0,1,0,0,0,1,0,0,0,0
2022-03-20 07:00:00,0,0,1,2,2,3,2,2,4,5,3,1,3,3,5,4,2,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,0,0,3,2,1,1,0,0,3,4,0,0,3,2,2,3,1,1,0,3,2,3,4,0,0,0,0,0,1,0,0,0,0
2022-03-20 08:00:00,0,1,2,3,6,0,0,4,6,5,7,5,6,4,6,6,3,2,4,4,0,5,4,5,4,5,0,1,3,2,0,0,1,0,0,0,0,5,11,12,11,11,10,3,1,3,0,3,5,4,5,4,4,0,4,3,2,1,6,5,3,5,5,2,2,0,4,0,4,1,0,0,0,0
2022-03-20 09:00:00,0,0,1,3,10,9,8,10,12,11,11,12,15,13,9,7,6,5,2,3,4,6,5,6,5,2,0,1,0,0,1,0,0,0,0,0,2,5,10,11,7,10,10,5,3,5,5,6,3,3,4,6,3,7,5,8,5,6,10,10,10,8,9,6,4,4,0,5,2,1,1,0,0,0
2022-03-20 10:00:00,0,0,0,1,4,5,1,7,10,12,12,11,9,8,10,5,3,4,3,4,4,5,6,5,0,4,4,3,2,1,1,0,1,0,0,0,4,10,17,18,21,15,21,6,4,7,8,7,6,9,7,6,4,5,3,3,1,0,6,1,3,5,12,11,8,6,5,1,0,1,1,0,0,0
2022-03-20 11:00:00,0,1,3,4,6,7,6,7,9,7,8,7,8,7,5,4,5,3,2,1,2,5,6,7,9,5,4,1,2,3,2,1,0,0,1,0,3,7,14,17,17,16,13,5,6,3,3,4,3,3,4,0,3,5,7,9,6,8,8,7,6,6,6,5,5,2,7,6,4,1,0,0,0,0
2022-03-20 12:00:00,0,1,3,5,9,11,0,12,15,13,9,9,9,11,5,4,2,3,0,5,4,4,0,6,6,7,5,7,1,5,4,1,1,0,0,0,6,12,18,11,19,17,13,4,2,2,2,2,2,3,3,0,0,7,2,3,9,9,6,8,8,7,9,7,8,4,0,6,2,3,2,0,0,0
2022-03-20 13:00:00,0,1,4,9,11,10,9,10,11,13,17,13,12,8,5,7,8,8,7,5,7,8,4,9,10,9,3,8,4,5,3,1,1,3,0,1,3,8,12,13,13,14,11,8,6,7,4,4,6,7,6,6,8,9,10,10,11,11,14,13,13,13,17,19,14,12,11,4,8,5,0,0,0,0
2022-03-20 14:00:00,2,0,2,4,7,7,0,10,9,5,7,7,7,11,12,10,6,7,6,6,5,4,5,4,5,11,10,9,5,4,8,2,1,1,0,0,6,17,20,22,21,15,19,10,8,10,12,13,5,4,4,2,5,3,4,9,7,9,10,9,12,12,14,13,11,6,4,3,3,2,1,0,0,0
2022-03-20 15:00:00,0,1,2,1,4,5,0,5,9,7,8,8,10,7,7,8,11,3,5,6,6,6,3,6,6,10,9,11,8,6,6,2,1,1,2,1,2,10,20,22,23,22,19,11,10,11,0,6,9,8,8,6,5,6,8,10,10,6,8,8,10,10,14,11,13,15,16,15,9,3,1,0,0,0
2022-03-20 16:00:00,3,0,0,5,8,11,0,12,11,11,9,10,11,11,7,8,8,11,14,17,22,20,21,16,8,25,19,18,9,12,8,4,0,1,0,0,2,6,17,20,22,16,13,9,4,9,9,7,7,6,4,5,3,4,7,9,6,7,5,6,5,4,6,7,4,8,7,6,5,3,0,0,0,0
2022-03-20 17:00:00,1,0,0,0,1,5,7,0,5,10,10,12,14,12,9,10,9,10,10,13,7,10,9,16,14,16,15,16,14,11,5,2,1,1,0,0,3,8,12,9,7,10,11,11,10,9,6,10,7,6,4,2,1,4,5,5,8,13,15,12,11,5,10,9,7,6,5,4,0,3,2,1,0,0
2022-03-20 18:00:00,0,1,3,1,5,8,0,4,7,7,7,9,8,10,7,8,8,9,6,5,6,7,8,9,10,14,14,15,14,12,7,5,2,0,1,0,7,12,9,13,7,11,9,6,4,7,9,7,6,5,8,6,2,2,5,7,9,9,9,9,9,9,7,8,7,6,8,5,3,1,0,0,0,0
2022-03-20 19:00:00,1,3,2,2,6,6,3,4,7,4,12,11,13,8,7,6,4,8,5,4,2,6,2,6,4,17,15,16,14,13,6,3,1,0,0,1,4,4,7,0,8,9,9,10,11,11,10,10,7,7,9,6,4,3,2,4,6,6,8,7,6,7,10,7,9,8,8,7,5,3,2,1,0,0
2022-03-20 20:00:00,0,0,0,3,4,5,4,6,11,10,6,5,0,3,3,0,4,6,4,7,6,5,2,6,3,20,19,19,18,11,7,3,1,0,1,0,0,2,4,7,0,6,7,6,7,8,5,3,3,2,4,3,2,1,3,6,6,6,7,5,10,9,9,10,7,6,7,6,7,6,4,0,0,0
2022-03-20 21:00:00,1,0,0,1,3,5,8,0,15,9,14,14,11,10,6,5,5,5,4,5,6,5,6,2,7,18,18,21,19,14,8,3,0,0,0,0,1,2,2,3,1,2,7,13,14,14,12,8,9,2,5,2,2,2,3,4,4,4,5,11,12,10,9,4,7,5,3,4,3,2,2,2,0,0
2022-03-20 22:00:00,0,0,0,1,3,4,3,1,6,2,5,3,5,5,6,4,3,5,4,4,3,2,0,3,6,21,22,21,18,12,9,6,2,1,0,0,0,3,0,1,2,0,5,11,7,9,7,6,5,4,7,3,3,2,0,5,7,6,7,8,8,8,10,9,8,8,6,6,5,2,1,0,0,0
2022-03-20 23:00:00,0,0,0,0,2,3,4,5,7,0,5,3,5,4,1,0,2,2,0,4,5,4,3,4,5,16,15,8,13,12,7,4,3,2,0,0,0,1,1,0,0,0,1,9,3,9,8,7,6,3,4,3,1,1,4,2,3,2,3,0,5,2,5,6,7,6,3,0,2,5,3,1,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,1,0,0,0,0,0,0,0,1,1,2,1,0,1,0,1,0,0,3,10,11,12,0,11,8,6,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,0,8,7,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,0,2,3,4,5,3,4,5,4,4,3,0,2,1,0,2,1,5,9,10,14,0,15,14,3,2,1,0,1,0,0,0,0,0,0,0,3,7,3,2,1,6,4,1,2,0,1,8,7,13,15,19,20,17,14,16,15,16,12,0,11,8,10,8,7,0,7,9,5,3,4,3,0
2022-03-21 06:00:00,1,0,1,3,5,6,0,5,7,5,11,8,4,1,7,3,2,1,3,5,4,8,8,10,8,4,2,3,3,1,0,2,1,0,0,0,0,8,14,15,14,15,5,3,1,4,0,2,3,5,5,6,0,6,6,9,8,8,12,11,9,6,10,9,8,6,6,6,4,1,0,0,0,0
2022-03-21 07:00:00,0,2,5,11,16,23,25,23,18,18,13,9,11,10,8,6,5,4,4,3,5,18,17,23,15,13,4,4,3,2,2,2,3,0,0,0,1,17,20,22,22,22,19,15,9,7,8,6,15,20,21,22,23,26,28,31,26,34,55,54,60,58,58,55,45,21,15,20,18,6,2,5,3,0
2022-03-21 08:00:00,1,5,12,19,31,32,31,30,39,38,56,40,43,20,35,31,10,3,8,8,12,24,30,32,30,16,10,12,9,10,7,9,5,3,1,0,3,20,33,36,37,34,31,10,7,10,10,12,13,15,24,32,33,24,23,36,38,38,53,46,51,50,52,43,40,34,25,32,25,9,7,4,1,0
2022-03-21 09:00:00,2,1,2,7,15,19,20,21,22,20,14,16,18,16,19,20,7,6,9,10,11,14,16,17,20,43,46,50,24,23,49,48,38,1,0,1,1,12,18,14,19,18,18,6,6,5,3,4,6,6,9,9,10,13,14,38,40,37,57,51,54,47,53,41,28,25,23,20,14,5,2,1,0,0
2022-03-21 10:00:00,0,1,2,7,9,12,13,9,13,12,10,7,13,11,9,8,6,4,6,5,5,9,10,10,12,18,19,20,19,15,17,15,13,4,1,0,4,14,15,18,3,12,15,7,4,4,3,2,4,6,7,6,6,9,10,13,13,10,16,5,19,20,16,15,12,9,6,5,8,3,0,0,0,0
2022-03-21 11:00:00,0,1,1,2,5,7,0,7,8,8,11,10,10,9,5,4,3,3,3,4,5,6,7,8,6,12,10,12,10,9,7,6,5,1,1,0,5,7,11,14,13,11,11,10,5,8,4,4,5,4,5,3,2,4,5,9,9,10,15,13,11,11,10,9,7,5,6,0,4,0,0,0,0,0
2022-03-21 12:00:00,0,0,1,5,7,8,4,7,8,9,10,10,9,7,7,4,5,5,5,6,7,8,9,4,11,13,10,12,9,11,10,10,11,2,1,1,12,15,16,18,18,13,11,9,7,7,6,7,6,6,6,6,7,7,8,9,8,9,9,8,9,9,11,10,8,7,6,6,4,3,1,0,0,0
2022-03-21 13:00:00,0,0,1,4,7,10,0,10,15,14,13,14,17,18,17,14,8,7,8,11,11,9,8,9,11,24,23,27,16,12,23,23,21,2,2,0,30,34,40,41,40,32,27,7,7,9,4,8,9,7,5,4,4,6,5,8,8,11,9,11,11,11,11,4,4,5,6,0,5,2,1,0,0,0
2022-03-21 14:00:00,1,1,2,6,8,7,8,4,7,6,9,6,8,0,8,7,5,5,4,5,5,5,4,6,5,14,16,19,7,16,13,10,8,3,0,0,7,12,15,9,8,9,10,9,10,8,0,8,11,10,5,6,4,3,5,6,7,5,7,8,8,6,5,10,8,8,9,5,6,3,2,0,1,0
2022-03-21 15:00:00,0,2,4,7,8,11,9,8,8,10,14,13,15,16,15,10,9,12,10,13,11,9,10,9,8,17,19,19,17,16,10,6,3,5,4,2,11,14,16,15,16,15,17,19,18,17,16,14,12,7,5,6,4,5,6,10,9,8,11,12,13,15,14,14,10,10,7,6,7,2,0,1,0,0
2022-03-21 16:00:00,2,1,1,5,9,11,10,13,22,22,16,20,26,30,22,22,14,8,10,12,9,12,3,9,11,19,21,27,24,20,15,8,3,4,2,3,18,20,23,24,23,21,22,18,19,16,15,13,9,8,6,4,4,5,8,7,9,18,21,16,14,16,8,11,11,11,10,8,4,1,0,0,0,0
2022-03-21 17:00:00,2,2,5,11,22,24,23,27,40,44,44,18,20,20,19,20,19,15,14,12,12,13,12,11,10,18,15,19,16,13,9,7,5,7,6,5,21,20,23,25,21,25,25,23,25,23,22,14,10,8,6,7,6,7,4,4,8,15,13,14,13,8,18,19,19,20,18,3,5,4,2,1,1,0
2022-03-21 18:00:00,2,3,6,21,51,54,55,56,63,61,45,48,54,54,35,34,32,15,11,13,10,8,7,8,10,20,17,18,17,13,9,5,1,1,3,1,8,10,15,17,17,18,20,23,20,25,23,20,14,10,9,7,6,4,6,17,22,21,26,25,28,25,23,23,22,21,22,20,19,8,6,3,1,0
2022-03-21 19:00:00,3,1,4,6,11,13,16,15,21,23,21,21,21,19,21,22,15,20,13,12,13,14,12,10,11,21,21,26,21,22,12,5,3,2,1,0,3,9,6,6,7,11,14,26,27,19,22,19,8,6,6,3,1,4,5,15,24,32,36,28,22,19,17,20,20,17,16,15,15,8,4,2,0,0
2022-03-21 20:00:00,0,0,1,2,11,10,9,10,16,19,18,19,17,15,14,19,19,14,12,12,9,9,8,6,9,13,15,20,18,14,9,3,1,0,0,0,7,8,11,6,5,8,9,11,13,11,10,10,7,6,4,3,2,2,3,7,13,19,21,18,22,22,16,17,14,13,12,11,12,7,4,3,0,0
2022-03-21 21:00:00,0,1,1,4,10,13,12,7,21,21,13,11,7,10,9,10,7,7,5,4,7,7,6,6,7,15,11,16,15,9,10,3,1,0,1,0,2,1,5,4,2,5,7,10,11,10,4,9,6,5,4,3,3,4,6,8,12,13,14,13,12,13,14,16,17,14,9,13,10,2,1,1,0,0
2022-03-21 22:00:00,0,0,0,2,7,8,7,8,15,14,13,10,9,8,7,8,8,9,7,6,5,4,0,3,6,21,22,22,19,16,12,3,1,1,0,0,0,4,5,6,6,1,8,14,7,14,13,9,6,1,5,5,4,2,5,8,14,16,17,17,18,17,18,18,15,13,11,9,10,6,3,1,0,0
2022-03-21 23:00:00,0,0,0,2,6,6,5,4,3,0,14,15,14,11,3,3,4,7,6,7,5,5,3,3,1,6,8,13,11,4,6,2,0,0,0,0,0,0,2,1,0,3,4,10,5,11,10,8,5,4,5,4,3,3,5,6,4,5,6,7,7,8,7,8,8,6,7,0,6,5,4,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,2,1,0,1,0,0,0,2,4,7,5,0,4,3,2,5,0,3,12,13,14,0,9,5,4,3,1,0,0,0,0,0,0,0,0,0,6,7,0,9,0,0,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,2,1,2,3,4,3,0,0,4,1,6,5,3,4,5,4,3,3,7,9,10,10,6,7,8,4,5,2,0,4,2,0,1,0,0,0,0,2,3,5,2,2,0,2,0,3,0,5,7,8,17,18,21,21,20,13,12,9,7,0,5,7,5,6,6,7,0,7,9,7,3,0,2,0
2022-03-22 06:00:00,0,0,1,3,5,4,0,5,7,4,4,5,8,8,10,7,3,1,3,5,3,7,4,6,5,4,2,3,1,0,1,2,1,0,0,0,0,9,16,18,11,17,11,2,2,3,0,3,5,8,10,10,8,10,6,6,3,5,8,7,6,5,9,8,7,6,5,3,5,3,2,0,0,0
2022-03-22 07:00:00,0,4,5,10,15,14,15,19,17,8,13,12,12,14,11,7,7,6,5,3,5,22,23,33,31,8,6,3,4,2,1,3,4,2,1,0,2,17,25,27,26,23,20,11,10,8,8,12,16,17,18,21,22,25,26,41,40,39,41,38,37,37,40,29,21,20,19,17,14,6,5,3,0,0
2022-03-22 08:00:00,2,3,9,21,29,33,33,34,38,34,48,33,38,23,30,18,7,3,9,12,13,24,28,30,28,19,13,21,20,18,18,19,18,6,2,1,3,15,20,21,19,22,23,12,13,12,13,14,13,14,19,15,18,19,20,37,38,38,65,57,59,57,65,52,39,40,39,37,29,8,6,3,2,0
2022-03-22 09:00:00,1,5,9,15,19,22,8,21,23,24,26,16,18,17,28,21,9,6,10,10,11,20,21,21,23,43,43,48,39,40,47,45,40,2,1,1,2,13,21,22,22,21,20,6,6,4,0,8,7,10,11,10,11,13,16,20,19,18,35,40,42,40,36,25,31,28,25,25,23,7,4,2,0,0
2022-03-22 10:00:00,0,1,0,2,9,11,0,10,12,12,13,12,13,9,14,6,5,6,6,6,5,7,8,6,10,15,15,14,7,13,12,13,12,5,3,1,4,9,10,11,7,10,5,8,7,8,9,8,10,11,9,9,8,8,9,9,8,7,11,11,11,14,11,9,7,7,4,2,2,3,1,0,0,0
2022-03-22 11:00:00,1,2,3,5,6,9,2,12,16,12,10,9,11,12,15,13,6,5,3,5,7,5,8,6,7,8,7,8,4,6,5,4,2,4,3,0,5,6,11,12,11,11,11,5,7,6,3,5,6,7,6,4,2,8,7,11,11,11,14,11,12,12,17,16,13,13,12,9,8,2,1,0,0,0
2022-03-22 12:00:00,0,1,2,6,13,16,16,15,15,13,8,7,6,9,7,6,5,5,7,3,4,9,10,10,10,13,12,13,10,14,13,12,12,6,7,0,12,17,18,20,20,20,15,13,14,15,14,14,15,12,7,5,3,5,7,4,3,5,4,8,9,12,7,5,4,4,2,1,2,5,1,4,0,0
2022-03-22 13:00:00,1,0,0,4,7,7,6,5,10,9,9,6,6,6,6,4,3,5,3,6,7,6,6,6,9,18,17,21,20,9,19,16,15,1,0,2,40,41,42,29,40,35,30,13,13,11,11,9,11,9,10,7,6,6,9,5,8,9,6,6,7,4,5,4,4,3,5,4,3,3,1,0,0,0
2022-03-22 14:00:00,1,2,5,6,7,7,7,7,11,15,12,12,14,8,11,9,7,5,3,6,3,8,8,6,5,8,8,13,12,11,11,7,7,1,1,0,7,15,14,15,8,17,22,13,12,10,5,10,9,7,6,3,2,4,4,9,10,13,19,19,19,15,10,9,6,6,4,1,5,1,0,0,0,0
2022-03-22 15:00:00,5,1,0,6,10,13,15,14,16,17,16,13,15,14,12,9,8,9,7,7,8,10,7,5,4,9,10,11,10,7,4,4,3,2,5,0,16,17,19,18,20,21,22,15,13,19,9,19,16,12,10,4,3,3,6,8,12,19,21,22,23,20,13,11,10,12,0,11,9,4,0,0,0,0
2022-03-22 16:00:00,1,1,3,4,10,11,13,15,25,23,14,16,19,19,16,13,12,15,11,11,9,10,12,13,14,13,12,13,13,11,8,3,3,1,3,2,35,39,31,33,18,35,29,25,21,19,17,14,12,10,9,7,4,2,6,7,12,15,19,16,17,17,15,16,12,11,0,3,6,3,2,0,0,0
2022-03-22 17:00:00,2,3,8,10,21,22,22,18,33,30,29,38,44,32,33,32,24,11,12,15,9,10,5,15,14,16,14,15,15,14,11,6,4,2,3,1,56,60,62,61,58,56,50,20,17,17,14,14,11,8,10,9,7,6,6,10,14,16,25,21,20,23,21,21,19,20,20,16,12,6,5,2,0,0
2022-03-22 18:00:00,2,0,4,15,28,33,36,37,58,58,45,43,52,58,58,57,45,17,12,13,11,11,12,12,11,19,19,20,18,15,13,0,1,0,1,1,7,11,12,11,10,10,12,29,22,25,21,17,12,10,7,6,5,5,4,19,33,51,38,30,22,28,24,29,30,29,25,23,19,8,7,5,1,0
2022-03-22 19:00:00,1,2,4,6,13,22,21,17,22,22,18,36,40,44,30,39,36,19,11,9,10,9,4,4,8,19,21,23,20,16,9,4,2,1,4,0,8,10,13,0,13,14,16,20,21,17,17,14,10,7,6,5,3,3,3,8,14,18,21,20,21,25,20,20,18,16,15,16,14,10,2,6,1,0
2022-03-22 20:00:00,0,0,0,3,10,7,2,7,9,10,14,13,13,11,10,10,9,11,9,9,8,11,10,8,11,21,24,18,19,15,10,4,1,0,2,0,7,9,10,10,9,9,11,15,10,15,10,12,7,4,4,3,0,3,4,8,14,18,16,14,11,12,15,19,20,22,20,5,18,6,3,2,0,0
