Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리공원.목동아파트11단지,7_목동12단지,8_양천구민체육센터.양천일자리센터,9_양천구청,10_양천공원,11_신정2동주민센터,12_새마을금고,13_오목교역.청학스포츠타운,14_오목교역.동신한방병원,15_관악고등학교,16_양평신동아아파트,17_교보앞,18_당산동진로아파트,19_김안과병원,20_경방타임스퀘어.신세계백화점,21_남부지방법원등기국.구로세무서(에이스하이테크시티),22_문래동남성아파트,23_신도림역,24_신도림동.구로역,25_구일역.중앙유통상가,26_동양미래대학.구로성심병원,27_개봉역.영화아파트,28_경인중학교.개봉사거리,29_오류1동주민센터.오류문화센터,30_오류동역,31_오류2동새마을금고,32_오류2동주민센터,33_천왕역1번출구,34_연지타운2단지,35_구로우체국.이펜하우스3단지후문,36_천왕이펜하우스5단지,37_천왕이펜하우스3.4단지,38_천왕이펜하우스3단지입구,39_천왕이펜하우스2단지,40_천왕역3번출구,41_오남중학교.삼미주택,42_금강수목원아파트,43_수궁동주민센터,44_수궁119안전센터,45_예림디자인고.오류고.서울공연예술고,46_서서울생활과학고.궁동도서관,47_신정숲속마을아파트,48_양천공영차고지
2022-03-05 04:00:00,0,1,2,0,3,0,0,0,2,1,3,4,3,4,4,0,5,6,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,2,2,0,6,0,5,1,0,4,1,5,4,4,3,3,2,3,2,2,2,0,0,3,0,4,3,5,5,5,4,0,2,1,0,3,2,1,1,2,0,2,0,0,0,0,0,0
2022-03-05 06:00:00,1,5,1,6,7,0,6,6,4,4,0,2,0,3,0,4,5,4,3,2,0,3,3,4,0,1,2,2,1,0,1,1,1,0,0,3,5,1,0,4,2,1,1,0,0,0,0,0
2022-03-05 07:00:00,1,3,4,3,4,4,5,6,4,5,7,7,5,4,1,1,0,2,2,2,1,0,8,0,7,7,7,6,3,3,5,0,5,4,3,3,4,6,2,2,1,0,0,1,2,0,3,0
2022-03-05 08:00:00,1,3,6,9,10,7,12,13,14,9,15,8,14,15,14,12,10,8,6,4,3,4,6,5,4,4,6,7,4,3,3,3,2,0,0,5,6,8,5,6,6,1,0,3,3,0,0,2
2022-03-05 09:00:00,1,5,9,10,14,14,18,18,17,18,14,16,9,6,5,3,4,5,7,7,5,3,7,7,6,6,5,6,14,16,17,14,2,0,1,5,9,12,9,5,6,1,4,3,2,0,2,0
2022-03-05 10:00:00,1,4,9,10,14,14,15,15,16,17,20,22,21,17,8,8,10,12,12,7,6,5,7,7,3,6,7,8,7,9,10,13,6,7,3,5,7,13,11,7,6,6,3,2,3,2,1,0
2022-03-05 11:00:00,0,1,5,0,9,10,17,21,21,21,22,16,14,16,16,16,21,14,9,7,4,8,10,11,12,13,11,15,15,17,19,18,9,8,7,3,2,3,1,3,4,3,3,2,0,3,0,0
2022-03-05 12:00:00,0,4,12,13,18,19,27,26,24,23,24,24,17,20,22,24,9,18,13,11,12,11,12,12,12,11,11,10,14,13,10,5,9,5,4,7,9,12,9,8,0,9,7,3,4,5,1,0
2022-03-05 13:00:00,3,6,9,11,16,17,19,19,21,22,21,19,12,14,13,15,24,23,26,18,18,16,21,19,17,18,19,18,14,16,15,12,8,7,6,4,7,8,6,6,7,8,5,3,1,0,1,0
2022-03-05 14:00:00,1,4,7,11,17,12,22,26,23,20,23,22,18,17,15,16,15,14,11,10,9,2,18,12,11,16,16,16,12,11,10,8,7,6,5,4,4,0,0,3,4,3,4,3,2,1,2,0
2022-03-05 15:00:00,2,5,9,11,18,19,17,20,21,21,21,22,16,15,13,13,11,10,14,14,8,0,22,19,18,18,17,20,21,20,17,10,6,5,4,5,6,8,5,8,7,0,6,3,5,0,4,0
2022-03-05 16:00:00,3,5,8,10,18,12,20,20,21,20,22,23,16,20,17,16,17,16,15,14,10,13,18,17,19,18,20,17,12,13,15,14,10,9,7,5,7,6,6,6,8,7,6,5,2,0,0,0
2022-03-05 17:00:00,1,2,4,5,8,10,9,17,23,25,25,26,16,13,13,8,10,11,10,17,20,18,31,29,27,24,27,22,17,17,15,13,9,8,6,5,7,3,0,4,2,5,2,1,0,0,0,0
2022-03-05 18:00:00,2,6,6,6,7,8,12,15,14,15,17,18,13,14,11,13,10,9,10,18,14,18,26,24,24,23,19,18,19,20,15,14,12,11,10,5,3,1,3,4,5,5,3,1,2,0,0,0
2022-03-05 19:00:00,1,1,1,0,2,5,7,12,16,11,17,19,11,10,6,6,9,6,9,13,14,13,17,16,16,20,21,26,23,26,19,16,12,8,3,6,4,2,0,5,0,4,3,3,2,1,0,0
2022-03-05 20:00:00,1,4,0,1,3,0,4,7,6,0,6,7,6,7,7,6,8,7,8,17,18,12,28,26,23,14,14,12,11,12,14,9,10,8,0,3,3,0,0,0,0,0,2,1,2,0,0,0
2022-03-05 21:00:00,1,2,0,0,0,2,1,4,5,0,4,6,6,8,6,3,5,4,8,13,14,16,21,20,20,19,20,20,15,18,15,14,8,6,8,3,1,1,0,5,6,2,2,0,1,0,2,0
2022-03-05 22:00:00,0,1,2,0,1,0,1,2,1,0,5,6,4,5,0,4,0,3,4,11,14,17,18,16,15,15,15,16,14,13,12,11,10,9,8,4,2,1,0,2,1,7,4,2,1,0,0,0
2022-03-05 23:00:00,0,0,0,0,0,0,1,0,2,0,3,1,2,0,2,0,2,1,3,6,5,6,17,5,16,13,12,16,13,12,11,11,9,7,5,5,4,1,1,3,0,2,0,1,0,0,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,1,0,1,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,1,1,2,3,3,2,3,2,2,3,2,1,3,1,1,0,0,2,3,0,1,0,0,0,0,0,1,1,1,0,0,1,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0
2022-03-06 06:00:00,0,1,1,0,0,0,2,0,0,1,0,1,0,2,1,3,0,1,1,0,0,6,5,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 07:00:00,2,3,3,2,4,5,2,4,4,0,5,5,1,5,0,3,0,4,2,1,0,0,1,0,0,2,0,0,4,0,3,0,3,2,1,2,2,3,0,2,0,1,1,1,0,0,0,0
2022-03-06 08:00:00,2,4,5,8,13,0,9,8,8,9,9,8,5,6,6,5,3,0,2,1,1,1,2,3,0,5,4,4,6,5,4,3,2,1,0,2,2,5,5,5,4,3,3,0,2,0,2,0
2022-03-06 09:00:00,1,5,8,10,12,13,11,12,11,9,8,9,8,9,2,6,9,7,8,5,4,0,6,5,6,6,5,3,3,3,4,4,5,2,0,3,4,5,0,4,4,3,0,0,1,0,1,0
2022-03-06 10:00:00,2,4,7,4,9,10,12,12,15,16,17,7,13,11,10,12,14,14,13,5,0,4,6,4,5,6,4,7,11,7,9,1,6,3,2,4,6,9,8,4,4,3,2,2,1,0,0,0
2022-03-06 11:00:00,1,5,7,7,10,11,15,18,7,15,19,17,13,13,12,16,16,13,11,5,4,3,10,3,9,3,6,5,7,8,9,7,3,0,1,3,3,5,4,4,2,1,1,1,0,0,1,0
2022-03-06 12:00:00,1,5,7,9,14,14,17,20,22,21,21,16,11,6,5,7,6,8,10,6,4,5,7,8,9,8,9,10,8,8,9,2,4,3,4,6,9,10,10,7,10,5,3,1,2,1,1,0
2022-03-06 13:00:00,4,6,11,12,15,0,15,18,20,15,20,18,12,12,11,13,14,12,13,9,7,8,10,11,10,10,9,12,11,15,16,0,9,9,7,5,12,13,0,10,5,0,4,2,3,0,4,0
2022-03-06 14:00:00,3,3,7,8,9,10,12,13,16,19,17,16,11,12,12,14,11,15,13,12,13,6,14,10,8,10,8,11,10,14,11,10,7,6,4,3,5,0,4,5,4,3,1,2,3,0,2,0
2022-03-06 15:00:00,1,9,10,12,14,15,16,15,9,15,16,18,11,13,12,12,10,8,8,10,12,10,15,13,10,14,17,17,14,15,11,5,8,6,4,3,4,6,3,4,5,0,4,3,3,0,2,0
2022-03-06 16:00:00,1,3,4,5,8,10,9,10,14,14,13,13,8,8,10,0,12,11,11,11,13,0,21,21,17,16,14,15,14,13,9,10,9,7,0,5,5,6,5,6,5,5,4,3,0,2,2,0
2022-03-06 17:00:00,1,3,7,5,7,6,9,8,12,8,14,14,8,11,7,6,7,10,10,13,12,10,21,22,21,19,16,16,13,14,11,10,8,5,7,5,4,2,0,3,3,0,1,0,1,0,0,0
2022-03-06 18:00:00,2,3,5,3,6,6,7,7,7,10,11,14,9,7,6,10,12,10,8,13,14,14,23,19,17,16,20,18,17,21,13,12,10,8,0,6,5,4,3,5,5,1,3,2,0,0,3,0
2022-03-06 19:00:00,1,3,6,3,5,7,7,5,7,9,10,9,5,4,4,6,8,7,7,8,8,8,13,15,12,13,10,10,10,11,10,6,8,7,2,0,3,4,2,3,3,0,0,1,0,0,0,0
2022-03-06 20:00:00,0,0,1,1,1,1,2,3,4,0,5,6,5,5,2,0,4,2,5,13,12,13,22,18,14,8,13,12,9,12,10,9,8,4,6,5,6,5,4,2,0,3,1,0,0,0,0,0
2022-03-06 21:00:00,0,2,0,1,2,2,4,4,6,0,6,8,5,8,11,10,8,6,8,14,13,12,24,22,21,17,17,14,14,12,9,10,8,5,1,3,2,1,0,5,1,6,5,4,4,0,0,0
2022-03-06 22:00:00,2,3,4,0,1,2,1,4,5,2,0,4,3,6,5,0,4,4,4,11,9,9,15,6,12,13,10,12,9,9,7,4,6,4,0,2,3,0,0,3,2,0,1,0,2,0,0,0
2022-03-06 23:00:00,0,1,0,0,2,0,0,0,1,2,1,0,0,9,1,8,9,8,6,6,1,4,8,3,9,10,4,8,8,9,9,9,8,6,5,3,2,0,1,0,1,0,0,0,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,1,0,3,3,4,0,4,5,0,6,6,8,7,10,0,11,0,11,7,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,2,3,4,0,6,2,11,10,10,11,12,9,6,5,7,6,5,5,4,3,2,0,3,4,2,3,2,2,3,0,2,1,0,0,0,1,2,1,0,0,0,2,1,0,1,0,0,0
2022-03-07 06:00:00,1,5,7,8,15,16,19,17,18,19,12,16,8,6,7,6,7,6,5,3,3,0,3,3,4,5,4,5,6,4,7,6,3,4,1,7,10,11,12,7,8,9,4,1,4,4,2,0
2022-03-07 07:00:00,4,14,19,25,36,42,52,41,51,43,47,45,11,8,9,7,8,7,6,5,2,0,5,4,2,6,6,8,6,6,9,0,17,40,35,50,55,63,66,56,58,63,52,38,14,6,4,0
2022-03-07 08:00:00,3,11,18,22,27,34,37,36,52,50,54,46,19,19,17,13,13,14,16,11,9,6,10,12,9,7,8,8,10,13,17,8,7,6,3,25,29,33,27,15,17,18,17,22,8,4,0,0
2022-03-07 09:00:00,0,4,9,11,15,8,20,19,21,21,21,20,10,12,8,10,9,9,7,7,7,8,11,10,9,5,1,8,6,9,10,8,6,4,3,6,11,12,10,8,9,12,10,9,7,0,6,0
2022-03-07 10:00:00,1,4,7,7,10,11,13,14,15,15,17,15,13,11,11,10,12,7,8,8,3,0,9,7,7,9,10,8,7,9,6,3,2,4,3,3,4,7,2,8,3,0,6,5,2,0,1,0
2022-03-07 11:00:00,0,2,6,8,10,8,10,10,10,11,0,10,5,7,9,3,11,9,9,7,6,5,9,6,8,12,11,10,10,16,13,11,8,5,4,3,8,4,7,3,4,5,2,1,1,0,0,0
2022-03-07 12:00:00,1,2,3,5,6,8,9,11,12,12,11,11,8,8,7,9,5,10,10,9,8,7,9,11,10,9,9,12,10,13,12,9,8,6,5,5,4,6,6,6,19,18,8,4,3,0,2,0
2022-03-07 13:00:00,1,4,5,6,11,11,12,16,18,16,15,17,12,12,11,11,11,10,7,9,10,6,12,6,11,8,7,10,7,14,15,12,11,5,10,9,6,5,5,8,13,10,7,1,6,4,5,0
2022-03-07 14:00:00,2,4,5,6,9,10,14,16,17,14,16,16,10,10,11,12,11,10,7,7,8,7,7,6,6,8,9,10,12,13,10,8,7,7,2,4,3,5,4,6,11,7,5,2,1,0,0,0
2022-03-07 15:00:00,2,6,28,31,40,37,32,26,23,22,21,17,10,8,8,7,12,11,6,7,7,7,20,18,41,38,37,34,35,36,30,28,23,16,14,7,4,4,6,6,11,10,5,3,2,9,8,0
2022-03-07 16:00:00,3,36,49,50,32,32,47,43,35,32,22,17,7,8,11,11,16,14,18,29,30,29,28,28,27,25,29,30,31,33,31,30,23,14,17,12,8,8,6,7,9,11,9,7,7,9,7,0
2022-03-07 17:00:00,2,5,8,9,11,10,11,16,14,11,15,14,7,9,7,7,13,15,15,13,15,16,25,21,22,23,22,21,25,30,30,24,23,18,16,13,11,9,9,10,11,10,7,5,7,11,8,0
2022-03-07 18:00:00,3,6,12,9,15,8,14,17,22,27,29,27,18,21,27,31,44,54,48,34,34,33,34,34,33,31,30,28,26,27,24,21,19,17,8,5,13,13,12,15,19,17,13,5,2,1,0,0
2022-03-07 19:00:00,2,1,3,3,4,5,5,11,12,0,11,12,8,8,9,13,16,17,13,15,16,17,29,25,28,22,23,25,26,32,23,21,17,16,12,9,6,4,3,11,13,10,6,4,5,0,4,0
2022-03-07 20:00:00,0,1,0,1,2,3,5,6,10,5,13,13,12,16,17,16,12,7,7,10,11,10,21,18,17,16,15,15,13,14,12,9,12,9,5,4,3,1,3,6,2,3,5,4,3,0,1,0
2022-03-07 21:00:00,1,0,2,1,0,2,2,4,7,7,9,12,9,8,7,7,7,7,7,11,12,11,15,17,15,14,15,0,14,17,14,15,14,6,5,3,2,3,4,7,5,4,4,2,1,0,0,0
2022-03-07 22:00:00,1,0,0,0,3,4,5,6,8,10,11,12,10,11,9,8,8,7,8,9,7,7,16,14,13,13,12,10,11,12,13,4,13,10,9,3,0,1,0,4,0,4,2,3,2,0,1,0
2022-03-07 23:00:00,0,1,0,0,0,0,2,0,3,0,4,7,8,8,6,4,3,2,2,2,3,4,17,18,16,15,12,11,8,10,8,6,6,5,3,5,3,0,2,1,0,1,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,2,3,0,5,5,3,4,0,5,6,6,5,8,6,10,9,0,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,2,3,5,8,3,11,13,13,11,4,11,8,8,6,7,6,5,3,4,3,0,2,1,0,2,1,2,2,2,2,1,1,2,0,1,2,3,2,0,0,1,0,0,0,0,0,0
2022-03-08 06:00:00,2,3,7,5,9,12,14,12,15,14,17,15,8,7,6,3,4,4,5,4,3,0,4,2,5,4,6,5,5,4,3,4,5,4,2,2,3,4,1,9,8,7,6,4,3,1,5,0
2022-03-08 07:00:00,3,10,20,26,38,40,40,38,36,35,37,31,12,12,13,9,8,8,7,5,1,0,7,2,3,3,3,5,6,7,10,8,12,25,26,39,45,51,49,52,55,58,46,44,13,6,5,0
2022-03-08 08:00:00,2,10,14,19,24,29,32,33,36,35,39,34,22,26,20,14,10,12,9,7,7,6,11,12,9,6,7,6,8,7,10,10,7,4,3,6,8,11,10,11,11,10,8,20,8,7,3,0
2022-03-08 09:00:00,2,4,7,11,14,10,15,16,18,17,17,22,14,14,12,8,11,10,8,6,4,2,6,7,4,4,4,5,6,7,5,4,4,2,1,11,17,20,16,10,10,9,9,1,3,0,1,0
2022-03-08 10:00:00,3,6,8,9,12,16,19,19,19,14,18,18,9,9,8,9,6,9,6,5,4,0,7,5,6,2,3,4,7,12,3,10,9,3,1,4,2,4,3,5,6,5,6,0,1,0,0,0
2022-03-08 11:00:00,0,1,6,7,8,10,9,11,14,13,14,15,9,12,11,11,9,6,6,8,7,1,6,8,4,4,4,4,6,12,8,7,8,4,7,7,5,5,4,7,6,6,1,5,2,0,5,0
2022-03-08 12:00:00,1,3,4,5,8,6,11,13,12,11,12,11,9,10,9,7,10,8,7,7,5,6,9,10,11,12,15,16,19,17,15,13,9,8,10,9,6,0,4,6,5,4,4,3,4,0,2,0
2022-03-08 13:00:00,1,3,7,11,13,0,13,14,15,19,9,15,10,11,9,9,12,12,7,13,11,10,10,9,10,8,8,8,11,14,10,9,6,5,4,2,2,3,0,4,22,9,19,10,4,3,0,0
2022-03-08 14:00:00,4,4,5,8,13,9,15,18,18,22,22,18,14,12,11,13,8,12,11,12,12,7,16,16,15,15,16,17,9,8,10,8,7,6,6,6,5,7,5,7,7,7,5,1,4,0,5,0
2022-03-08 15:00:00,1,4,39,41,43,42,36,29,24,22,18,14,13,20,18,17,16,19,18,19,18,18,20,17,33,34,33,32,31,30,26,23,18,15,8,3,5,3,3,5,5,4,3,1,2,2,0,0
2022-03-08 16:00:00,4,31,36,22,24,35,24,26,25,20,16,15,9,6,10,11,18,19,16,16,18,17,19,22,32,32,46,47,47,46,38,35,28,21,17,6,6,7,7,7,8,8,7,4,13,22,21,0
2022-03-08 17:00:00,2,4,7,7,11,14,15,15,18,19,20,17,11,13,13,15,18,19,19,18,20,20,29,28,26,24,24,23,21,28,22,20,17,16,12,6,5,4,5,9,11,7,9,4,4,0,3,0
2022-03-08 18:00:00,4,7,9,13,19,20,20,25,27,29,28,28,19,19,18,23,33,36,38,26,27,29,35,33,33,33,34,34,35,34,28,27,21,19,12,12,12,13,10,14,14,12,8,5,5,4,4,0
2022-03-08 19:00:00,1,2,4,6,9,8,7,8,10,9,12,12,8,12,12,14,13,15,19,24,26,25,30,31,31,28,27,27,22,23,20,19,18,18,11,8,7,8,3,11,9,3,5,2,1,0,1,0
2022-03-08 20:00:00,1,1,2,0,1,0,6,14,15,13,15,15,9,10,10,8,11,10,9,15,5,17,21,20,18,16,16,13,13,15,13,12,11,9,10,3,7,4,10,9,5,8,7,2,2,1,0,0
2022-03-08 21:00:00,0,1,2,3,2,3,4,7,10,6,9,10,7,7,7,8,10,11,11,15,16,17,27,15,24,22,22,21,15,15,12,11,9,8,6,3,3,0,1,6,4,3,4,3,1,0,0,0
2022-03-08 22:00:00,0,1,1,2,2,1,3,4,11,6,13,13,10,12,13,11,9,9,7,12,11,10,21,20,22,23,21,17,18,20,18,14,11,7,8,3,2,0,2,6,5,6,5,4,2,0,1,0
2022-03-08 23:00:00,0,1,0,0,0,0,3,6,5,6,6,7,3,10,9,5,6,3,6,3,4,7,15,15,10,10,10,12,9,9,11,12,10,9,7,3,3,0,2,3,2,2,0,0,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,2,0,0,3,0,0,0,2,0,0,3,2,3,2,0,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,2,1,0,6,6,0,0,0,5,0,4,1,0,2,0,0,3,2,3,1,2,3,1,0,2,0,0,3,0,2,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,2,2,3,4,6,4,5,3,3,4,3,1,0,1,1,0,2,1,2,3,0,0,3,2,2,3,2,4,4,3,4,3,0,2,2,3,2,2,0,1,0,0,0,0,0,0
2022-03-09 07:00:00,1,1,0,2,2,5,6,7,7,6,7,8,3,1,2,1,1,0,0,0,1,0,3,4,3,2,2,3,3,4,3,0,0,0,0,6,7,8,8,5,0,4,0,0,0,0,0,0
2022-03-09 08:00:00,0,2,5,6,12,10,13,13,11,4,11,5,7,0,7,7,9,8,7,2,1,1,3,2,2,0,0,4,5,2,3,4,2,1,1,4,4,4,3,3,2,3,5,2,4,0,5,0
2022-03-09 09:00:00,3,7,8,10,14,6,16,16,16,14,15,13,9,11,12,6,12,3,4,4,2,3,6,5,4,3,3,3,4,2,3,0,1,0,3,6,7,8,0,2,3,4,3,3,0,1,2,0
2022-03-09 10:00:00,1,2,7,9,10,11,13,15,14,15,12,14,10,10,7,11,11,11,9,5,4,3,6,6,2,4,4,4,6,8,7,5,6,0,2,7,7,8,6,5,0,3,0,3,1,0,1,0
2022-03-09 11:00:00,1,5,5,7,10,12,14,15,12,11,11,11,6,10,11,8,8,6,4,4,2,0,6,9,8,11,3,6,7,7,7,5,4,1,3,3,4,4,3,4,3,0,4,2,3,0,3,0
2022-03-09 12:00:00,1,2,5,10,10,12,11,13,14,16,18,16,12,13,9,7,9,10,9,9,3,0,7,8,9,6,11,5,8,7,8,6,5,1,1,4,4,8,5,2,2,0,0,1,0,0,2,1
2022-03-09 13:00:00,1,6,8,7,12,14,17,17,22,22,20,18,13,12,13,12,15,15,11,11,9,8,11,9,10,9,10,7,7,7,7,5,4,2,0,5,7,4,6,5,6,7,6,3,5,3,1,0
2022-03-09 14:00:00,1,3,5,7,10,7,13,15,18,13,17,15,9,9,9,9,11,6,9,11,10,9,15,10,13,9,11,14,12,12,8,5,5,0,4,5,6,8,7,6,6,3,5,2,0,0,1,0
2022-03-09 15:00:00,2,4,7,10,14,16,15,22,20,19,17,16,13,10,11,9,12,11,14,16,5,17,22,23,25,23,16,14,13,12,11,8,8,7,6,4,6,0,0,9,6,7,6,4,3,1,1,0
2022-03-09 16:00:00,1,3,7,0,8,9,14,12,17,13,16,13,13,14,14,15,16,14,16,19,21,19,28,29,24,25,21,23,21,19,17,16,16,8,15,11,12,6,11,8,10,4,9,8,2,0,0,1
2022-03-09 17:00:00,1,7,12,11,14,18,17,15,14,13,12,14,8,15,13,14,16,16,12,11,12,9,17,18,20,18,17,21,17,18,14,8,10,8,7,6,6,4,2,5,6,7,3,3,1,2,0,0
2022-03-09 18:00:00,2,5,7,5,10,12,11,9,12,14,15,16,7,8,7,8,8,10,8,16,14,18,18,16,20,20,27,27,22,20,19,18,13,7,12,6,5,6,7,8,7,6,4,2,1,0,0,0
2022-03-09 19:00:00,0,3,2,3,4,6,5,4,5,6,5,6,4,5,2,9,9,10,8,13,14,0,24,25,24,20,15,22,15,18,16,12,10,9,10,7,11,2,3,13,13,9,5,1,2,1,0,0
2022-03-09 20:00:00,0,1,2,4,2,0,3,7,8,4,3,5,4,6,7,6,2,6,8,16,15,17,25,24,18,18,18,17,17,20,19,18,15,9,8,4,2,0,0,3,0,1,1,0,1,0,2,0
2022-03-09 21:00:00,1,4,5,1,4,0,5,5,7,0,10,7,9,8,5,7,8,7,5,10,6,11,16,17,18,19,11,19,14,14,16,8,8,4,6,3,0,3,0,4,3,2,4,0,4,0,0,0
2022-03-09 22:00:00,1,2,4,1,3,0,4,5,5,4,6,5,3,9,8,0,6,2,5,11,12,13,21,19,18,20,18,16,15,17,16,15,14,13,11,8,6,5,0,6,0,2,4,0,2,0,0,0
2022-03-09 23:00:00,0,1,0,0,2,2,0,0,2,3,0,4,1,2,3,2,3,2,4,5,7,0,12,12,11,14,13,11,12,8,8,8,6,5,4,1,0,1,0,2,0,1,0,0,0,0,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,1,3,4,6,0,6,3,5,4,5,7,0,9,6,10,9,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,3,4,5,4,8,9,10,11,4,7,4,4,6,9,7,6,5,4,3,4,3,2,0,1,0,2,3,2,2,1,1,0,0,2,0,2,1,0,0,0,1,0,1,0,0,0
