Unnamed: 0,1_정릉북한산국립공원입구,2_정릉산장아파트,3_정릉4동주민센터.경국사,4_북한산보국문역2번출구,5_성북청수도서관.정릉4동성당,6_정릉시장입구,7_정릉우체국앞,8_숭덕초교,9_정릉길음시장,10_돈암동삼성아파트입구,11_돈암1동주민센터,12_종암사거리,13_종암경찰서,14_종암동주민센터,15_숭례초교,16_고려대역.고대앞삼거리,17_홍파초등학교,18_제기동주민센터.서울약령시앞,19_경동시장,20_경동시장사거리,21_동대문구청.용신동주민센터,22_마장축산물시장,23_도선사거리,24_성동구청,25_무학여고,26_응봉동주민센터,27_응봉동현대아파트,28_삼성래미안아파트앞,29_금남시장앞.백범학원터,30_금옥초등학교앞,31_옥수삼성아파트.래미안옥수리버젠,32_옥정중학교입구,33_한남시범아파트,34_한남동,35_순천향대학병원,36_한강진역.블루스퀘어,37_한남동새마을금고,38_이태원119안전센터,39_이태원역1번출구.해밀턴호텔,40_용산구청.이태원시장,41_녹사평역,42_전쟁기념관,43_용산꿈나무종합타운.보건분소,44_효창공원앞역,45_용마루고개(서울자동차고등학교),46_용마루고개.신공덕삼성아파트,47_공덕오거리,48_공덕역.2번.출구,49_동도중학교.서울디자인고등학교,50_대흥역,51_광성중고등학교,52_서강대학교,53_신촌로터리,54_현대백화점,55_동교동삼거리연희동방면,56_연희동대우아파트,57_연희교차로,58_연희3거리,59_한성화교중고교.서대문소방서,60_서대문자연사박물관입구,61_서대문구청.보건소.구의회,62_서대문구보건소별관,63_정원여중,64_홍은현대아파트.스위스그랜드호텔,65_유진상가,66_문화촌현대아파트,67_서울여자간호대학,68_유원하나아파트,69_홍지문.옥천암,70_세검정.상명대,71_세검정초등학교,72_화정박물관,73_서울예술고등학교.평창동주민센터,74_예능교회,75_벽산평창힐스아파트,76_롯데아파트,77_평창동삼성아파트,78_국민대앞,79_청덕초등학교,80_북악중학교,81_봉국사,82_정릉우체국앞,83_정릉시장입구,84_성북청수도서관.정릉4동성당,85_북한산보국문역1번출구,86_정릉4동주민센터.경국사,87_정릉대우아파트,88_정릉북한산국립공원입구,13_종암사거리입구,44_효창공원앞역.이봉창역사울림관
2022-04-01 10:00:00,6,9,10,11,11,15,14,17,18,17,18,10,,23,23,23,25,22,23,21,19,18,16,19,20,18,13,8,14,9,9,11,12,13,23,18,18,14,11,11,10,11,9,,10,9,7,8,9,11,10,9,7,8,11,13,12,12,10,9,9,13,9,11,11,10,7,4,2,2,7,6,7,0,0,8,7,5,2,0,1,3,4,4,3,0,1,0,20.0,8.0
2022-04-01 11:00:00,4,9,8,6,8,9,11,15,17,16,18,17,,19,23,27,15,18,20,17,17,15,11,13,14,14,17,19,17,13,17,20,19,20,27,23,20,19,16,11,17,12,12,,15,14,13,14,13,14,15,15,15,14,13,12,12,15,10,11,9,9,0,9,9,9,8,4,9,11,13,13,11,10,9,7,5,4,2,3,0,2,3,4,3,5,1,0,16.0,13.0
2022-04-01 12:00:00,4,9,7,10,12,16,16,19,23,21,21,20,,19,20,18,17,15,17,18,20,14,18,16,14,16,15,13,14,12,10,19,17,17,25,17,20,19,17,19,17,20,18,,21,19,18,22,23,22,23,20,16,17,15,13,14,14,11,10,10,9,8,9,7,8,10,4,9,6,6,9,5,6,0,8,9,4,2,4,3,3,4,2,6,1,3,0,19.0,19.0
2022-04-01 13:00:00,11,7,10,7,9,12,16,15,16,17,17,5,,19,17,18,19,17,17,18,21,18,18,19,17,18,14,13,18,15,20,24,24,23,23,21,20,19,16,18,17,16,13,,13,12,13,12,14,14,14,17,17,16,18,18,17,17,17,18,17,14,13,14,13,11,10,5,9,10,9,4,8,7,7,3,6,4,5,4,2,3,3,1,4,1,1,0,19.0,12.0
2022-04-01 14:00:00,5,11,13,12,11,14,14,13,15,13,13,12,,12,12,13,14,10,13,14,17,16,15,16,18,16,18,13,14,16,17,17,18,16,31,31,25,27,24,26,27,21,18,,23,22,22,22,28,26,23,25,24,23,25,24,23,24,23,22,23,21,20,24,21,13,10,9,9,12,6,12,10,6,9,6,7,8,9,9,6,3,6,4,4,0,3,0,13.0,22.0
2022-04-01 15:00:00,5,10,11,12,13,17,13,18,17,14,8,15,,16,18,17,16,13,17,17,17,16,17,21,24,21,18,15,11,10,10,11,13,13,22,18,21,25,26,26,21,20,18,,19,19,21,21,21,25,27,32,31,27,30,26,24,24,26,24,24,16,15,15,13,13,10,10,3,10,9,11,9,5,3,3,7,5,7,8,0,5,6,2,3,5,1,0,15.0,20.0
2022-04-01 16:00:00,4,10,9,16,19,18,16,14,16,14,13,14,,10,12,11,16,15,18,21,16,20,19,18,17,19,21,18,16,13,19,21,25,27,39,29,32,27,27,29,30,27,25,,26,25,24,22,24,23,23,24,21,26,33,33,33,30,30,30,26,20,19,17,15,12,11,10,5,7,9,6,9,7,7,8,4,8,8,10,7,7,9,7,12,10,3,0,12.0,24.0
2022-04-01 17:00:00,6,9,4,11,14,19,18,17,14,14,13,13,,13,15,16,9,17,20,21,21,20,18,16,17,16,14,14,16,16,18,23,25,30,51,38,45,43,39,39,38,32,39,,45,19,42,38,35,37,37,39,41,36,32,31,30,32,33,31,30,22,22,21,19,15,12,13,8,14,15,14,13,14,13,14,8,15,16,17,16,9,10,8,12,3,5,0,12.0,39.0
2022-04-01 18:00:00,4,7,8,10,10,12,17,18,16,22,21,19,,14,13,14,13,15,16,18,22,25,23,19,26,23,22,18,17,14,14,15,19,35,64,41,43,40,39,34,29,28,22,,32,29,37,36,37,32,36,36,33,28,35,30,27,27,27,21,22,21,17,20,23,21,21,19,15,17,17,16,17,15,13,12,16,18,16,19,14,17,15,7,12,11,5,0,14.0,29.0
2022-04-01 19:00:00,1,3,2,2,5,10,10,12,14,19,21,19,,11,11,9,10,12,12,8,10,10,9,12,13,14,15,12,10,9,14,17,16,21,40,31,30,25,28,24,23,25,23,,19,20,22,24,23,27,26,34,26,24,27,33,33,32,28,29,26,23,22,21,12,10,10,6,4,7,7,5,8,5,10,7,0,8,6,5,4,6,14,10,14,13,5,0,15.0,25.0
2022-04-01 20:00:00,3,5,4,6,5,7,7,5,8,9,6,7,,9,9,8,9,9,9,8,12,11,9,10,10,9,8,6,9,5,8,8,9,15,26,26,27,26,25,26,17,23,17,,15,12,14,13,12,13,15,15,14,19,24,26,27,17,24,18,18,17,8,16,14,13,8,8,6,4,3,5,5,4,3,4,2,3,4,5,3,5,5,3,7,4,2,0,8.0,18.0
2022-04-01 21:00:00,2,2,4,5,8,6,6,8,7,9,10,9,,5,5,4,1,2,5,6,7,8,6,8,10,8,7,5,7,6,11,7,12,15,24,20,26,25,26,27,26,22,18,,15,15,13,14,15,18,14,18,17,15,23,22,25,26,25,23,24,21,17,22,16,10,10,0,0,6,8,7,7,6,6,7,8,4,9,7,1,3,3,4,7,1,2,0,8.0,22.0
2022-04-01 22:00:00,3,4,0,3,5,6,8,6,7,7,7,6,,5,7,4,8,2,7,4,7,4,2,5,12,8,7,3,7,7,5,8,9,15,24,19,29,30,34,40,40,38,30,,24,23,21,20,22,30,30,29,27,31,39,40,37,31,36,35,35,31,27,25,21,15,14,13,14,15,14,12,15,0,14,11,4,9,7,8,4,7,8,3,12,11,4,0,7.0,25.0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,3,2,0,3,0,0,3,0,0,4,2,3,2,1,3,4,5,4,6,14,31,28,30,39,46,52,44,38,32,,18,19,28,23,22,23,25,18,20,16,28,35,37,36,32,37,35,31,17,28,29,26,18,14,7,9,10,9,8,8,7,6,8,9,2,7,6,3,3,3,3,0,2,0,0.0,30.0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-02 04:00:00,0,2,2,1,4,5,7,8,10,4,0,8,,10,10,11,4,9,8,9,7,5,5,5,7,2,8,1,15,14,0,13,10,5,4,0,0,0,3,0,0,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,3.0
2022-04-02 05:00:00,3,5,6,2,8,4,9,11,13,15,4,12,,12,10,9,4,8,5,5,7,3,4,3,5,1,3,1,3,0,2,2,1,2,3,5,0,4,1,6,7,6,5,,7,7,6,8,5,4,2,7,3,6,8,7,5,6,3,7,5,6,5,4,5,4,5,3,2,1,4,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,11.0,4.0
2022-04-02 06:00:00,3,6,4,1,5,5,6,7,12,11,0,3,,8,9,5,7,7,7,8,5,5,4,5,6,6,7,7,6,6,3,6,6,8,5,5,3,4,5,2,2,6,5,,2,3,4,5,2,4,3,3,3,5,8,8,3,4,4,8,0,7,2,4,5,4,5,5,0,4,6,4,5,4,3,3,0,2,2,1,0,2,0,1,1,1,0,0,10.0,1.0
2022-04-02 07:00:00,2,8,7,7,8,10,9,10,13,12,13,8,,9,10,9,11,9,8,7,6,8,6,4,4,6,6,5,7,4,7,8,5,4,7,4,5,5,4,0,3,5,5,,8,11,10,11,12,13,5,2,0,12,10,11,11,7,8,0,9,4,8,5,7,5,7,8,7,0,6,5,4,4,3,5,2,4,2,0,0,1,0,4,2,1,0,0,8.0,6.0
2022-04-02 08:00:00,3,9,10,9,10,13,14,13,15,14,13,13,,14,15,13,17,15,17,17,15,15,11,13,7,12,12,10,10,11,13,15,16,8,10,8,5,6,6,6,5,6,6,,7,6,8,8,7,7,8,7,6,7,13,12,13,12,11,13,9,9,11,11,11,11,10,10,2,9,6,8,7,6,1,5,3,3,4,3,1,3,6,5,7,4,3,0,14.0,7.0
2022-04-02 09:00:00,7,14,12,7,7,10,11,12,15,15,14,13,,12,12,13,13,11,12,16,16,17,15,11,10,9,11,11,12,11,11,12,11,9,18,18,16,15,15,9,14,10,9,,11,11,14,12,14,12,13,12,9,12,15,16,17,16,10,15,18,20,13,21,21,15,18,16,15,10,10,10,8,7,2,7,0,8,5,8,4,4,3,3,5,0,0,0,14.0,10.0
2022-04-02 10:00:00,5,9,8,10,11,16,15,16,20,19,12,13,,23,22,21,22,19,18,20,22,23,21,17,19,16,12,10,12,11,11,16,12,14,21,17,15,17,16,13,14,15,14,,18,16,14,14,14,18,14,17,17,17,19,13,14,14,12,9,8,7,6,6,6,6,6,6,5,6,8,7,6,0,2,4,5,7,3,6,2,6,9,10,10,8,6,0,18.0,14.0
2022-04-02 11:00:00,7,10,10,10,13,18,21,23,24,23,23,20,,20,19,20,21,19,22,24,23,25,22,20,20,18,18,14,16,17,17,20,18,17,36,32,25,18,22,22,23,22,20,,23,22,19,19,18,24,23,22,22,20,19,19,20,21,21,13,16,16,14,13,17,9,9,7,8,6,7,5,6,0,3,0,2,8,5,8,6,5,6,5,7,5,4,0,18.0,22.0
2022-04-02 12:00:00,8,20,18,14,16,20,19,20,23,25,21,19,,20,19,19,18,19,24,27,23,19,21,18,18,17,16,16,17,17,16,18,17,18,30,27,20,21,19,18,16,15,17,,22,22,24,26,30,34,33,30,24,25,30,28,26,22,19,18,18,19,19,10,17,15,14,5,12,11,8,10,8,0,5,6,9,9,8,5,5,5,7,6,5,2,4,0,20.0,18.0
2022-04-02 13:00:00,11,22,21,22,20,22,22,25,23,18,25,20,,24,22,20,23,14,23,25,26,26,26,25,23,22,23,23,18,21,22,28,26,24,38,33,24,28,31,28,25,18,22,,24,19,20,22,23,21,20,19,19,25,32,32,30,30,28,25,21,18,9,17,19,18,18,16,14,14,13,11,11,11,9,11,8,11,12,10,5,8,14,12,14,15,8,0,20.0,24.0
2022-04-02 14:00:00,8,13,12,14,14,18,19,26,25,25,22,21,,21,22,19,19,18,20,20,24,28,26,19,28,24,22,20,18,16,21,23,26,30,52,41,40,40,43,28,30,27,24,,33,32,30,31,29,36,25,35,27,25,22,23,24,24,20,21,19,17,15,12,14,12,14,11,10,16,16,13,11,12,8,10,5,8,10,11,12,8,6,1,4,7,3,0,18.0,29.0
2022-04-02 15:00:00,9,13,12,9,17,25,27,30,22,27,27,26,,19,20,23,22,23,27,26,26,26,20,21,19,18,17,9,18,15,16,21,16,23,38,32,31,27,41,43,39,33,23,,24,26,28,31,34,36,36,35,31,27,28,27,24,16,13,13,10,10,13,10,11,9,10,5,4,4,11,11,11,7,4,10,4,6,7,5,4,5,5,6,9,8,6,0,21.0,24.0
2022-04-02 16:00:00,9,15,8,15,18,16,15,17,16,14,15,13,,14,15,14,15,13,20,19,26,24,23,20,19,19,19,21,19,23,25,24,25,32,42,32,36,36,33,27,25,23,20,,20,24,21,16,20,25,19,24,18,17,20,18,19,18,17,16,13,13,10,11,10,11,8,4,9,6,7,3,0,9,8,6,9,6,5,6,4,5,12,9,11,10,4,0,13.0,20.0
