Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_월드컵파크7단지,5_서부면허시험장,6_월드컵파크3단지정문,7_월드컵파크2단지.에스플렉스센터,8_상암초등학교,9_상암휴먼시아아파트,10_월드컵경기장북측,11_성산아파트,12_성산119안전센터,13_성산2동주민센터,14_중동초등학교,15_성산2교,16_성미약수터,17_경성중고.홍대부속여중고입구,18_서울도시가스마포사옥,19_서서울농협홍대역점,20_홍대입구역(가상),21_홍대입구역,22_동교동삼거리,23_신촌역,24_신촌로터리,25_서강대학교,26_광성중고등학교,27_대흥역,28_용강초등학교,29_동도중학교.서울디자인고등학교,30_공덕역.1번.출구,31_마포역,32_청암동강변삼성아파트,33_원효2동산호아파트,34_원효로풍전아파트,35_원효로3가,36_원효로2가사거리,37_남정초등학교,38_용산e편한세상,39_용산꿈나무종합타운,40_용산경찰서,41_남영역,42_숙대입구역,43_갈월동,44_서울역버스환승센터.강우규의거터,45_시청앞,46_서울신문사,47_KT광화문지사,48_경복궁역,49_통인시장종로구보건소,50_효자동,51_경기상고,52_자하문터널입구.석파정,53_하림각,54_상명대입구.세검정교회,55_상명대정문,56_상명대입구.석파랑,57_하림각,58_자하문터널입구.석파정,59_경기상고,60_신교동,61_통인시장종로구보건소,62_경복궁역,63_세종문화회관,64_시청앞.덕수궁,65_시청앞,66_서울역버스환승센터,67_갈월동,68_갈월동4호선숙대입구,69_남영역,70_용산경찰서,71_용산꿈나무종합타운.원효로우체국,72_원효로2가,73_원효로3가,74_원효로풍전아파트,75_원효2동산호아파트,76_청암동강변삼성아파트,77_강변한신코아,78_마포역,79_공덕역.2번.출구,80_동도중학교.서울디자인고등학교,81_대흥역,82_광성중고등학교,83_서강대학교,84_신촌로터리,85_신촌오거리.현대백화점,86_동교동삼거리,87_홍대입구역,88_동교로사거리,89_서울도시가스마포사옥,90_경성중고.홍대부속여중고입구,91_성미약수터,92_성산2교,93_중동초등학교,94_성산2동주민센터,95_성산119안전센터,96_성산아파트,97_월드컵경기장북측,98_디지털미디어시티역2번출구,99_상암휴먼시아아파트,100_상암초등학교,101_월드컵파크2단지.에스플렉스센터,102_월드컵파크3단지.난지천공원,103_서부면허시험장,104_월드컵파크7단지,105_DMC첨단산업센터,106_덕은교.은평차고지앞,107_은평공영차고지(가상)
2022-04-10 11:00:00,1,2,2,0,3,5,6,3,4,7,6,9,13,13,16,18,20,18,17,17,14,23,16,16,14,16,15,14,9,6,7,10,11,9,13,11,7,6,7,18,7,21,14,21,19,18,17,16,12,9,8,3,1,3,2,1,8,5,19,23,23,18,14,11,10,10,9,9,11,13,12,6,15,17,17,17,18,19,16,17,15,16,14,12,13,9,8,7,4,3,3,4,3,2,2,0,3,4,0,3,3,2,0,3,2,0,0
2022-04-10 12:00:00,2,3,2,1,4,6,4,7,7,4,11,14,17,18,24,27,27,30,32,28,22,19,18,11,9,9,7,8,11,12,10,7,13,15,13,12,8,11,10,10,10,16,17,22,25,24,20,18,14,15,10,3,2,2,8,10,11,15,17,27,29,18,14,11,9,6,7,10,11,13,13,10,13,17,16,17,15,15,14,20,22,20,17,19,13,14,12,10,10,9,7,6,5,6,6,5,5,6,3,2,1,1,1,0,0,0,0
2022-04-10 13:00:00,0,1,5,2,1,0,4,5,6,0,5,9,12,16,18,19,20,21,19,17,17,20,15,16,13,14,13,13,16,13,14,9,19,12,16,15,4,12,12,13,11,12,14,19,17,18,16,17,14,13,12,9,5,6,6,7,8,8,10,12,15,16,20,14,13,8,8,9,11,13,13,14,15,14,18,25,24,23,22,26,25,20,25,22,20,17,19,19,16,13,9,11,7,8,4,3,1,3,2,5,4,0,3,3,2,1,0
2022-04-10 14:00:00,2,0,1,4,3,4,5,7,7,7,9,15,21,22,27,28,25,26,29,26,25,26,22,13,12,20,18,14,10,10,9,5,5,6,5,5,6,2,6,5,7,10,9,15,15,16,17,21,15,18,11,6,2,5,6,7,10,15,10,17,24,23,22,20,20,13,9,7,17,13,19,20,16,18,20,23,22,21,29,28,25,24,22,22,24,23,18,20,19,14,17,15,14,12,9,6,3,9,2,6,4,0,4,3,2,0,0
2022-04-10 15:00:00,0,2,0,1,0,4,3,7,6,5,8,11,16,18,22,23,23,24,0,20,14,18,18,18,12,15,16,15,10,10,10,10,16,10,17,16,15,16,9,17,11,11,10,15,15,15,16,18,17,17,15,13,10,7,5,7,8,12,12,14,25,25,26,21,22,18,14,8,16,9,13,0,8,10,12,12,13,22,24,30,31,31,30,26,23,18,18,18,16,16,13,12,12,9,6,9,10,13,6,11,5,0,1,4,0,0,0
2022-04-10 16:00:00,2,1,4,3,5,3,2,5,4,3,5,14,18,20,21,23,13,24,22,20,20,18,19,15,18,16,17,17,24,21,23,22,18,17,15,12,11,7,9,10,11,10,10,10,11,11,14,19,17,15,9,11,6,5,3,4,9,2,13,15,15,15,16,18,18,13,15,13,15,17,19,15,14,18,21,25,26,26,24,48,48,46,45,37,24,20,21,24,26,24,21,21,18,13,11,10,9,10,7,5,1,4,3,2,0,0,0
2022-04-10 17:00:00,0,2,2,1,5,3,6,9,6,4,6,12,14,17,20,20,20,19,17,18,20,20,17,18,17,17,16,16,17,16,15,21,19,14,12,13,10,12,7,7,5,9,6,13,7,9,18,16,12,15,11,14,12,2,8,1,11,0,12,13,15,12,35,32,33,10,12,13,15,12,18,15,19,21,24,22,23,23,22,23,24,29,30,27,32,31,27,27,28,28,25,22,19,13,6,4,3,6,0,4,3,6,6,0,0,0,0
2022-04-10 18:00:00,3,5,6,5,11,10,11,13,1,5,5,7,14,10,12,15,20,16,21,16,15,17,19,17,18,17,15,18,18,15,16,13,10,10,9,8,9,7,7,10,10,10,12,17,26,24,24,20,16,14,15,11,6,5,7,0,1,3,7,8,12,21,24,23,23,21,17,14,16,18,14,18,17,15,19,15,13,16,14,24,24,26,25,17,21,24,19,16,15,13,11,8,9,5,5,0,2,6,5,4,2,1,0,2,0,0,0
2022-04-10 19:00:00,0,0,1,0,2,0,0,0,2,1,3,6,12,13,9,14,13,15,14,11,11,11,18,20,18,17,15,13,16,14,16,13,11,8,7,6,3,0,6,1,4,3,0,6,6,6,12,12,9,5,8,7,6,4,2,4,5,6,7,11,13,19,23,22,21,15,12,8,14,15,13,9,10,11,13,8,12,18,15,16,19,20,17,20,23,22,25,23,21,16,14,14,10,9,8,6,5,7,6,5,3,1,3,1,0,0,0
2022-04-10 20:00:00,1,0,1,0,0,1,0,2,0,0,0,6,9,11,0,12,14,13,16,13,16,15,20,20,0,14,20,21,20,12,17,16,8,6,4,2,7,6,3,1,5,4,6,9,10,11,13,19,16,14,11,12,10,9,2,1,3,4,0,8,4,10,15,16,15,11,9,8,8,9,10,8,8,7,6,7,6,10,9,10,9,11,10,10,14,12,19,20,20,16,17,13,12,7,6,5,7,8,7,5,3,3,3,3,0,0,0
2022-04-10 21:00:00,0,0,0,0,1,0,0,2,0,9,0,2,5,0,5,10,10,9,12,7,20,18,16,17,17,17,16,14,12,15,19,15,13,13,10,9,7,9,7,7,9,7,5,9,12,12,13,16,14,11,9,10,8,6,3,2,0,0,0,3,4,7,9,14,14,13,10,9,15,14,14,6,12,9,10,11,9,13,13,11,9,10,15,14,14,9,21,24,14,19,18,10,15,7,5,3,4,6,5,3,4,1,3,1,0,0,0
2022-04-10 22:00:00,0,0,0,0,0,1,2,0,0,0,1,3,5,6,10,13,4,15,6,14,11,11,12,13,14,12,12,13,14,13,15,12,11,11,10,0,11,7,8,2,8,6,9,12,6,16,15,20,18,17,15,5,3,4,4,6,0,0,0,5,3,3,9,9,0,9,7,9,12,11,15,16,12,10,10,9,6,5,11,11,10,11,10,11,11,8,23,14,22,20,17,12,11,5,2,1,0,3,0,1,0,0,1,2,0,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,8,0,9,7,6,6,3,9,6,5,0,0,4,0,0,5,5,0,9,5,6,4,7,0,6,2,11,9,8,0,1,0,0,0,0,4,1,5,4,2,10,3,4,13,14,11,10,10,5,7,4,4,3,6,7,7,5,6,8,8,6,13,14,4,6,7,11,8,4,2,1,0,3,0,0,1,1,1,1,1,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,1,2,0,1,2,2,2,4,3,4,0,10,11,6,13,0,14,0,0,0,15,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,2,3,4,1,1,2,1,3,5,1,6,8,7,10,13,13,14,14,5,12,11,11,6,5,0,11,5,12,11,9,7,8,9,5,12,11,10,10,9,6,7,8,9,10,9,8,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,2,3,1,2,5,5,6,1,4,7,11,17,19,21,22,23,24,24,22,11,8,6,4,3,4,5,4,4,5,4,4,8,7,9,0,4,7,6,5,7,8,5,8,6,5,7,6,6,5,2,0,1,1,3,6,8,12,14,15,16,12,5,4,5,2,2,2,3,4,0,2,3,3,4,7,4,5,6,6,1,0,5,3,2,3,3,0,4,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-04-11 07:00:00,2,3,4,3,4,6,7,13,15,13,17,26,40,46,47,53,56,58,56,50,35,35,35,36,31,17,16,16,13,14,17,20,26,25,20,20,22,21,23,21,22,37,26,31,32,34,46,43,36,21,20,12,14,15,10,11,21,27,25,26,31,29,24,16,11,11,10,11,17,20,24,23,20,17,19,25,27,22,19,20,20,23,21,18,15,14,15,13,12,9,6,6,5,6,4,6,5,8,5,7,3,2,1,4,2,0,0
2022-04-11 08:00:00,1,2,4,5,4,11,18,20,20,20,15,12,22,26,32,34,42,45,41,39,23,25,26,24,23,23,21,20,16,16,16,17,22,28,28,22,24,29,33,35,49,56,54,61,71,72,70,77,75,72,63,71,61,62,8,19,23,27,31,36,39,37,29,12,10,10,15,16,30,31,27,29,22,19,20,24,23,22,24,22,22,24,21,16,18,14,35,31,28,24,16,12,6,8,7,6,8,34,32,32,9,7,1,3,1,0,0
2022-04-11 09:00:00,1,2,2,4,6,7,4,7,5,0,8,11,16,19,21,24,27,30,29,28,19,23,22,22,17,21,17,19,20,15,18,11,16,17,15,14,11,12,15,14,22,25,23,32,34,44,52,54,49,45,44,43,33,49,4,5,6,9,13,18,19,16,13,12,8,9,9,10,13,10,12,17,19,18,20,20,15,15,18,17,17,15,16,13,12,12,29,29,27,23,14,7,7,8,9,10,2,30,28,25,7,6,6,8,1,0,0
2022-04-11 10:00:00,1,3,3,1,3,4,4,4,5,0,5,7,12,16,19,12,19,13,18,14,9,9,8,9,8,7,8,7,8,8,8,9,15,16,16,17,16,14,15,16,33,50,52,54,53,59,50,55,36,35,34,55,33,57,20,6,11,12,13,13,15,13,11,5,6,6,5,7,8,9,8,7,8,7,10,11,7,13,15,8,11,12,9,7,9,8,10,11,12,15,10,8,7,8,11,9,7,11,10,7,3,2,2,3,0,0,0
2022-04-11 11:00:00,0,2,3,2,6,4,5,6,7,7,6,9,10,9,12,14,17,17,18,16,16,13,14,14,12,12,10,9,8,8,9,9,10,10,10,11,13,9,10,12,32,47,48,57,62,66,71,72,59,57,56,55,46,60,28,21,23,23,16,25,27,20,17,10,7,8,4,6,6,5,6,6,7,8,13,14,12,16,15,13,15,12,14,11,11,10,10,10,0,8,7,5,3,3,3,2,2,6,2,3,3,0,2,3,2,1,0
2022-04-11 12:00:00,1,2,0,0,4,8,3,9,11,10,10,13,14,14,18,19,19,21,16,19,15,12,9,13,10,12,10,7,9,8,7,6,9,13,12,13,7,14,15,9,13,20,17,27,39,52,70,71,35,0,70,46,69,56,32,30,8,32,25,12,30,22,18,16,14,8,6,5,9,8,11,11,11,12,15,13,12,12,11,13,15,14,13,13,13,12,15,13,13,10,8,8,6,6,7,0,3,11,10,6,5,5,3,3,3,1,0
2022-04-11 13:00:00,0,2,2,1,4,4,6,7,5,0,6,9,12,13,16,17,19,20,21,19,20,19,16,15,16,15,16,15,15,14,15,9,9,11,9,9,6,8,11,10,11,13,14,22,14,19,21,25,24,19,16,21,20,22,15,10,16,29,17,19,30,22,16,15,15,6,6,5,11,10,10,12,12,13,14,14,15,17,16,14,15,15,13,8,10,12,13,14,14,13,13,9,8,7,5,2,5,7,4,5,4,2,3,2,1,1,0
2022-04-11 14:00:00,1,2,3,0,4,5,6,8,8,7,7,10,13,12,14,14,15,18,18,15,14,13,12,11,8,10,7,8,11,13,7,11,8,9,9,5,7,5,6,8,13,23,24,29,36,53,68,71,67,48,52,65,64,53,48,47,39,40,46,38,39,29,23,14,12,11,10,9,9,15,10,14,15,13,10,12,10,12,12,12,14,15,14,13,15,13,23,18,17,13,16,11,15,16,10,9,7,9,8,6,4,3,2,1,1,0,0
2022-04-11 15:00:00,0,2,3,1,5,7,1,8,5,4,6,9,7,10,11,13,14,15,17,15,17,17,13,12,11,12,11,11,18,16,8,6,8,9,9,8,9,6,9,10,9,11,10,10,14,19,19,19,17,18,18,15,13,14,50,37,49,23,40,53,47,41,35,22,18,14,11,9,17,23,24,19,23,24,21,22,21,18,21,25,29,32,33,29,28,21,22,20,18,17,16,15,14,12,10,9,8,11,8,6,3,4,3,3,1,0,0
2022-04-11 16:00:00,1,2,1,2,3,4,4,7,8,1,4,8,11,10,13,15,18,21,21,19,20,17,18,15,12,18,19,18,17,14,14,13,12,26,12,24,21,14,12,6,7,6,7,8,17,19,19,14,12,12,10,10,11,7,53,51,52,39,56,58,53,40,31,20,23,14,11,10,15,20,21,22,20,30,32,33,32,22,21,29,30,37,39,37,36,34,32,20,20,30,29,28,24,13,20,21,22,32,25,22,7,5,4,4,2,0,0
2022-04-11 17:00:00,0,2,2,1,6,7,7,12,12,12,7,12,16,18,23,25,30,32,19,29,23,25,23,23,23,20,21,19,15,14,23,17,12,14,14,15,17,15,12,16,13,10,10,11,16,22,27,28,26,18,23,19,12,11,54,48,56,53,58,61,60,56,42,29,29,20,17,14,15,16,19,18,18,22,23,22,21,26,30,26,27,30,34,32,31,30,21,22,21,19,18,15,17,11,9,7,4,12,10,6,5,3,3,4,2,2,0
2022-04-11 18:00:00,1,3,5,3,4,4,18,21,15,22,23,25,26,28,27,30,35,37,35,33,28,26,26,23,25,24,22,22,21,20,25,22,21,23,34,37,34,27,26,27,17,19,18,17,21,22,30,40,39,34,32,28,26,24,46,48,46,49,52,61,56,51,44,34,34,26,26,19,26,26,27,28,38,43,44,43,37,36,34,33,34,34,31,29,33,31,43,45,46,30,35,30,19,15,11,10,9,10,7,4,4,3,4,9,8,3,0
2022-04-11 19:00:00,1,2,4,3,2,5,6,10,9,8,5,9,9,11,18,23,28,30,30,29,17,16,16,18,15,19,17,18,17,16,18,16,10,9,11,11,11,7,13,12,14,12,7,15,13,18,21,26,25,19,18,17,14,13,36,24,37,25,26,39,39,34,26,19,22,16,16,14,15,19,17,17,19,19,17,18,18,21,21,23,24,25,24,20,19,21,32,32,31,32,26,21,19,13,13,4,12,14,13,6,5,4,2,5,3,2,0
2022-04-11 20:00:00,1,2,0,1,2,1,4,6,4,6,2,8,7,7,7,5,9,7,9,6,11,12,15,9,15,13,8,9,14,13,14,12,10,9,9,10,12,11,7,10,10,7,5,6,8,11,10,15,13,12,12,11,10,9,39,39,0,0,11,40,40,31,22,17,16,15,12,6,10,11,7,6,7,9,9,7,5,7,8,11,11,14,15,13,13,12,16,15,14,13,13,9,15,9,7,6,6,6,4,5,3,2,2,5,3,0,0
2022-04-11 21:00:00,0,1,1,0,0,2,3,3,2,2,1,4,4,3,8,6,9,12,7,9,8,8,8,10,10,10,11,14,12,10,15,9,7,8,9,10,10,6,6,8,6,8,9,8,10,13,15,11,12,11,9,6,6,4,21,20,14,0,29,31,33,33,22,18,18,14,14,10,13,12,10,10,7,10,13,15,15,16,15,13,15,16,19,18,20,18,20,19,19,18,16,15,13,10,6,3,3,4,3,3,2,2,2,0,0,1,0
2022-04-11 22:00:00,1,0,0,1,2,0,2,3,2,3,4,5,7,8,4,3,9,10,11,9,18,17,18,19,19,20,24,25,23,23,22,16,13,8,7,6,5,4,2,7,6,5,6,7,10,10,14,15,12,14,13,7,6,6,10,8,6,1,7,9,10,17,17,16,16,15,11,13,13,13,12,13,12,12,14,12,11,15,18,17,16,19,14,12,18,20,19,22,23,20,20,18,17,12,11,6,10,9,8,8,5,4,3,3,2,1,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,6,4,2,2,0,2,0,4,3,2,2,3,4,5,6,6,9,6,7,5,6,6,2,2,1,1,0,2,2,3,6,7,6,6,6,4,2,6,4,7,1,2,6,4,3,2,5,6,6,5,4,4,5,7,5,15,15,13,12,13,11,9,4,4,2,3,5,2,4,3,0,3,4,1,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,1,0,0,3,2,4,0,0,0,3,9,11,7,14,7,15,14,13,0,14,9,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,3,1,0,1,3,0,5,3,0,6,9,8,11,12,8,13,0,12,11,11,12,7,2,0,1,0,12,11,10,5,5,7,4,9,9,8,7,3,4,8,8,7,2,1,6,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,1,2,2,1,2,5,6,9,5,8,3,14,24,15,16,21,19,20,8,18,11,10,3,1,6,0,4,4,3,4,5,5,6,5,6,6,5,2,3,4,3,5,5,7,6,10,10,11,9,5,4,1,3,2,5,8,7,9,10,6,11,5,5,2,1,3,4,3,3,3,0,0,3,5,6,9,8,4,3,3,2,4,3,1,4,4,6,5,0,4,3,1,0,0,1,0,0,3,0,2,1,0,0,0,0,0,0
2022-04-12 07:00:00,2,5,4,2,4,6,8,9,11,10,12,24,30,34,39,43,34,37,42,38,32,33,27,31,28,20,18,17,14,14,17,19,21,21,24,20,20,23,22,20,30,37,36,35,25,27,27,34,31,23,17,16,19,22,7,10,20,27,28,31,35,34,25,14,13,14,9,10,14,17,18,11,20,15,17,27,28,21,19,18,17,21,20,13,10,8,12,11,9,6,3,2,4,3,5,6,2,9,8,6,2,1,0,2,0,0,0
2022-04-12 08:00:00,3,1,3,2,3,9,12,20,23,23,18,14,22,28,32,38,40,45,48,44,32,31,31,28,26,27,27,28,26,23,19,17,23,32,31,29,32,30,35,36,37,53,55,58,63,62,63,64,62,61,60,59,57,57,8,18,23,24,29,38,36,29,24,15,12,11,12,15,23,24,24,31,28,20,22,27,25,28,32,33,35,24,22,19,19,20,21,19,19,16,12,9,8,9,9,6,11,57,49,34,7,6,2,7,2,0,0
2022-04-12 09:00:00,0,2,2,3,6,10,2,10,13,0,6,14,17,20,26,31,31,26,30,25,19,18,17,14,12,10,12,12,11,11,9,13,17,19,13,18,16,15,20,22,21,29,33,38,42,45,48,48,41,36,45,42,30,37,5,3,6,8,10,16,17,12,11,8,7,6,5,8,12,15,13,15,11,11,19,21,20,16,19,17,15,16,14,12,10,9,23,19,14,8,8,4,6,5,7,6,7,18,17,15,5,0,4,5,1,0,0
2022-04-12 10:00:00,1,2,4,1,3,4,3,6,0,7,8,10,11,13,16,15,17,18,13,17,15,15,12,8,11,9,8,7,9,6,6,10,10,8,10,9,9,7,11,12,39,53,56,62,56,65,74,78,77,80,73,79,0,78,30,7,9,11,11,12,13,13,10,7,8,9,6,5,10,10,8,9,8,12,11,14,11,16,14,14,18,20,11,19,20,16,16,21,19,15,10,6,5,4,3,3,2,11,10,7,2,1,1,1,0,0,0
2022-04-12 11:00:00,0,1,1,0,2,3,4,6,3,5,5,8,10,8,11,13,18,11,16,13,13,13,10,11,8,10,7,8,6,8,8,8,9,9,9,7,5,7,8,9,20,27,27,31,40,49,57,57,23,56,32,23,22,53,18,18,5,34,19,36,39,35,23,18,13,12,10,9,9,11,12,10,13,15,18,10,17,21,21,22,23,10,22,18,14,9,11,13,12,5,8,7,6,6,5,7,3,8,5,5,3,2,3,0,2,0,0
2022-04-12 12:00:00,1,1,1,0,2,5,5,6,6,6,8,11,12,15,19,23,26,24,24,22,20,19,13,15,14,11,13,13,14,10,7,6,7,7,6,8,5,6,7,6,16,20,20,22,29,41,50,58,48,29,47,44,36,49,28,21,26,26,28,31,28,23,19,12,11,7,5,2,6,8,9,8,9,8,10,11,8,17,15,6,17,9,14,7,15,13,9,10,11,9,9,8,7,5,5,3,1,11,10,6,4,2,2,1,0,0,0
2022-04-12 13:00:00,1,3,1,4,6,4,6,6,8,10,11,11,14,16,16,17,19,20,20,17,16,13,18,16,16,16,13,13,13,11,10,10,11,13,10,11,11,8,9,7,13,14,15,12,16,20,23,23,21,20,20,22,21,20,31,33,29,28,30,31,28,27,22,14,16,10,11,7,11,9,7,10,8,9,13,14,11,13,14,18,18,16,17,16,15,16,20,16,14,12,9,9,7,5,5,5,4,8,5,6,4,3,3,3,2,0,0
2022-04-12 14:00:00,1,3,1,2,4,4,2,6,5,6,8,11,11,12,16,16,19,18,18,17,15,15,13,9,14,13,11,9,10,9,10,6,8,8,13,11,9,7,7,8,13,21,21,23,31,37,50,54,49,55,26,48,54,53,50,46,21,48,35,48,40,30,25,16,14,10,7,6,12,31,33,9,14,12,12,18,12,17,16,15,13,13,12,13,11,12,10,12,12,11,10,12,9,6,5,4,1,6,4,5,4,2,3,4,1,0,0
2022-04-12 15:00:00,1,2,2,1,4,3,6,5,7,4,8,14,15,14,16,15,18,25,23,18,15,16,13,13,11,20,21,20,26,26,12,11,14,6,12,10,11,1,10,7,8,7,7,10,12,20,20,24,20,17,15,13,27,15,51,53,34,33,55,53,57,54,38,26,24,18,14,17,20,27,27,32,28,25,19,19,18,16,21,25,23,36,41,15,14,16,18,16,15,14,10,12,10,10,20,16,13,21,15,8,3,2,2,4,1,0,0
2022-04-12 16:00:00,1,2,3,2,4,4,5,8,9,6,7,11,13,7,14,18,22,25,26,24,22,21,20,19,17,18,16,16,17,13,14,9,11,20,22,23,22,24,14,10,15,15,14,14,12,10,16,14,13,13,15,12,14,10,51,30,52,45,49,49,45,38,34,25,22,13,7,9,11,22,23,24,28,27,28,30,28,22,27,37,38,32,37,40,40,38,36,37,37,36,32,30,25,15,12,6,0,14,11,8,5,4,8,6,4,2,0
2022-04-12 17:00:00,1,1,2,1,5,7,8,11,12,14,13,14,16,20,25,25,29,34,23,30,21,21,22,26,25,24,19,19,18,15,23,19,22,17,16,16,17,18,20,21,12,9,11,16,18,24,28,31,31,31,24,21,17,12,55,54,52,53,53,54,52,50,37,27,25,20,18,12,17,19,16,17,19,22,25,27,21,19,20,22,24,27,26,22,22,21,31,33,32,28,26,21,18,12,11,12,11,14,11,9,6,3,4,5,2,2,0
2022-04-12 18:00:00,1,1,4,5,3,7,26,34,34,32,19,34,38,44,44,48,49,48,51,48,28,28,27,26,25,16,20,19,18,13,21,12,17,18,28,34,35,34,32,30,25,24,24,24,26,34,42,44,38,38,39,38,24,22,40,56,40,59,68,67,66,57,54,43,42,36,28,29,39,38,31,32,35,39,42,42,35,39,39,36,34,33,32,26,27,24,42,43,42,40,37,30,21,11,11,11,2,12,9,7,6,4,4,9,5,3,0
