Unnamed: 0,1_도봉산입구,2_도봉고등학교,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선동주민센터,24_성북구청.성북경찰서,25_보문역,26_창신3동주민센터,27_종로구민회관.창신동두산아파트,28_동묘역앞,29_성동공업고등학교(무궁화회관),30_신당동떡볶이타운.중구여성플라자,31_신당동.청구역,32_약수역2번출구.가온도서관,33_약수역8번출구.신당사회복지관,34_송도병원앞,35_버티고개,36_장충단로입구,37_서울시중부기술교육원.블루스퀘어,38_순천향대학병원.한남오거리,39_신사역5번출구,40_신사역4번출구,41_논현사거리.논현역5번출구,42_반포역,43_고속터미널,44_삼성래미안,45_반포종합운동장,46_서초구민체육센터.심산문화센터,47_삼호아파트,48_가야메디컬센터,49_방배열린문화센터(방배4동주민센터),50_내방역,51_방배1동주민센터.방배아크로타워,52_신동아아파트앞,53_상문고교,54_방배동래미안아트힐.국립국악원,55_경남임광아파트,56_서울지방법무사회,57_방배역.방배서리풀이편한세상,58_내방역2번출구,59_방배열린문화센터(방배4동주민센터),60_방배사이길,61_방배동삼호아파트,62_서초구민체육센터.심산문화센터,63_반포종합운동장,64_삼성래미안,65_고속터미널,66_반포역,67_논현사거리.논현역4번출구,68_신사역,69_한남대교전망카페,70_한남5거리,71_순천향대학병원,72_서울중부기술교육원.블루스퀘어,73_버티고개,74_송도병원앞,75_약수역7번출구.약수동주민센터,76_약수역3번출구.약수하이츠,77_신당동.청구역,78_신당동떡볶이타운.중구여성플라자,79_성동공업고등학교앞,80_동묘역앞,81_동묘역.롯데캐슬천지인,82_숭인1동주민센터.창신역4번출구,83_보문역,84_성북구청.성북경찰서,85_삼선동주민센터,86_돈암사거리.성신여대입구,87_미아리고개.미아리예술극장,88_길음뉴타운,89_월곡뉴타운,90_미아사거리역,91_도봉세무서.성북시장,92_미아역.신일중고,93_수유시장.성신여대미아캠퍼스앞,94_수유역.강북구청,95_수유3동우체국,96_우이1교앞,97_쌍문역,98_도봉구민회관.도봉문화원(중),99_도봉보건소.북한산아이파크아파트,100_도봉소방서.방학남부역,101_신도봉시장.도봉구청.방학북부역,102_신도봉사거리,103_서울북부지방법원.검찰청.도봉역성황당,104_도봉한신아파트,105_김근태기념도서관.도봉고등학교,106_도봉산입구
2022-03-28 11:00:00,3,4,6,3,5,9,11,11,12,9,11,12,17,17,18,20,20,21,21,22,23,20,23,27,27,26,23,20,28,23,20,19,21,21,20,17,14,13,10,4,7,7,7,7,5,7,7,11,10,9,5,4,3,4,6,6,7,5,8,7,10,13,6,13,9,10,11,11,8,11,14,15,14,11,11,13,12,13,19,19,21,20,20,24,23,20,19,20,18,18,19,22,12,12,12,14,14,16,14,14,13,11,11,10,9,0
2022-03-28 12:00:00,2,4,6,9,11,14,20,18,21,23,20,19,12,11,17,16,15,16,19,19,21,19,20,21,19,15,19,21,18,17,19,17,17,16,17,16,14,17,13,13,11,8,8,10,9,8,10,13,16,11,6,5,4,3,4,5,8,10,11,10,10,11,9,12,15,15,14,13,11,11,16,15,15,14,11,10,10,12,19,22,26,29,29,26,27,23,22,21,20,22,21,20,17,16,19,18,17,15,17,11,9,8,8,6,3,0
2022-03-28 13:00:00,5,6,11,11,13,18,18,16,18,15,16,15,12,12,19,17,17,18,15,18,19,20,19,19,18,9,20,19,20,24,26,27,26,27,26,22,19,17,13,14,13,13,10,8,10,13,15,18,12,11,5,4,3,4,7,8,11,14,15,14,12,13,13,11,9,9,9,11,9,11,12,16,13,11,10,9,9,10,13,14,14,14,14,14,15,15,14,16,18,14,18,17,13,16,15,13,19,16,14,9,10,8,7,6,4,0
2022-03-28 14:00:00,5,8,9,8,10,9,17,18,16,15,18,18,14,12,13,14,13,16,17,15,17,19,20,20,23,22,20,18,22,21,20,19,20,22,21,19,18,17,16,17,18,16,16,13,10,9,12,12,11,10,8,6,3,4,7,4,9,8,8,9,13,14,14,15,14,14,14,11,10,13,16,15,16,16,19,18,17,19,24,23,23,24,25,19,17,19,19,19,15,15,14,14,14,13,12,11,9,8,7,8,8,7,8,6,4,0
2022-03-28 15:00:00,6,12,14,11,13,10,15,13,15,16,16,15,14,16,22,20,18,19,19,22,22,23,21,21,21,18,18,23,18,19,18,19,21,20,12,12,19,18,16,15,16,16,10,10,10,9,8,10,11,11,8,7,19,16,17,10,19,17,16,15,12,13,15,16,14,16,12,16,10,16,23,23,21,21,18,19,17,19,28,31,33,36,22,41,36,34,33,31,26,30,35,32,31,34,34,31,33,34,33,27,20,18,15,11,6,0
2022-03-28 16:00:00,7,11,16,19,22,21,20,19,16,17,15,19,21,20,21,18,19,23,27,25,27,22,17,20,14,13,12,15,20,23,22,21,24,25,24,21,22,17,16,19,16,11,15,40,39,32,27,25,22,16,10,9,30,30,27,28,25,28,26,24,14,19,18,15,17,19,18,23,20,21,27,26,26,26,23,21,20,19,26,25,31,39,40,38,35,36,34,33,31,32,32,28,23,16,17,16,13,13,14,11,9,9,10,4,6,0
2022-03-28 17:00:00,5,7,11,14,7,7,8,10,11,9,10,10,10,10,12,12,11,15,16,14,27,27,23,24,22,22,22,23,27,25,22,21,17,17,16,16,17,22,16,18,16,17,18,17,17,20,19,23,18,13,12,9,10,5,7,11,15,17,17,18,21,23,27,28,16,14,12,19,21,22,44,28,32,30,26,30,23,24,27,29,35,33,35,40,39,40,36,36,30,25,24,20,21,21,22,16,28,26,25,19,17,13,12,8,6,0
2022-03-28 18:00:00,4,2,7,9,16,17,19,17,17,18,19,19,23,22,22,21,20,19,20,20,23,23,26,27,26,21,24,21,21,21,22,24,20,20,19,16,20,25,24,22,24,21,33,35,29,27,21,19,21,17,10,9,8,7,14,14,24,19,21,25,27,34,36,30,27,28,24,25,22,30,55,52,34,33,29,29,23,29,30,33,36,39,43,40,39,41,47,41,39,36,37,37,35,33,34,33,46,43,34,26,20,15,13,7,4,0
2022-03-28 19:00:00,3,6,7,11,12,15,22,25,21,17,17,20,17,16,16,15,13,13,14,16,15,19,19,21,21,17,16,15,19,19,18,17,19,18,17,16,17,13,11,14,14,14,17,17,16,15,12,17,15,14,9,8,6,7,7,6,14,15,14,17,17,22,26,22,17,15,13,17,14,21,32,31,27,24,24,23,18,21,23,23,27,28,38,36,35,33,32,31,27,28,23,26,24,25,26,18,35,24,20,14,12,11,12,11,4,0
2022-03-28 20:00:00,1,3,2,3,3,10,4,11,12,10,8,8,10,10,9,8,10,12,16,17,16,18,16,18,18,18,19,16,15,15,17,14,15,15,16,15,19,22,19,17,14,9,12,14,12,11,11,10,9,8,5,4,4,3,2,4,7,7,9,10,4,6,9,8,13,14,13,17,17,18,21,22,11,22,20,21,21,21,20,18,18,20,22,21,23,29,25,19,21,18,18,18,19,20,18,17,19,17,17,13,10,8,5,4,2,0
2022-03-28 21:00:00,0,1,3,4,4,8,6,5,6,8,9,7,8,4,9,10,9,10,13,14,16,14,14,17,15,11,9,8,8,8,8,9,10,9,9,7,10,10,8,7,8,7,11,12,6,10,9,9,7,13,9,7,6,4,2,3,4,4,6,7,6,9,12,15,16,20,20,16,11,16,25,26,18,16,16,19,16,15,17,16,17,18,18,17,16,24,21,24,23,22,18,17,15,12,10,9,20,19,14,9,8,7,5,4,1,0
2022-03-28 22:00:00,0,1,7,3,9,10,15,15,16,17,17,15,17,17,20,22,23,25,15,15,14,16,16,17,17,15,14,13,12,9,9,11,12,11,8,9,8,9,9,12,10,9,19,18,16,14,12,9,7,5,4,3,8,6,4,3,10,12,7,10,8,6,9,11,14,16,16,14,11,12,19,24,21,19,18,20,22,24,17,20,22,22,22,21,25,28,26,26,26,21,17,16,15,15,14,12,15,16,18,14,13,8,7,3,2,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,8,8,14,16,23,24,25,25,0,25,25,27,27,29,31,31,33,31,30,27,11,10,11,14,14,11,13,6,12,15,14,16,13,9,8,4,9,9,8,5,4,6,6,4,5,3,1,1,5,6,9,4,8,7,4,0,8,10,12,16,15,17,26,26,24,21,19,20,20,23,22,20,22,20,21,23,24,26,23,20,19,19,17,17,15,13,11,10,21,19,13,7,9,9,8,5,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,4,6,8,7,2,11,13,15,21,22,22,24,14,27,27,27,32,32,29,23,25,24,27,28,30,31,34,34,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,1,3,4,7,8,10,10,10,8,8,9,12,12,13,15,15,17,18,18,20,21,17,24,22,24,24,25,27,26,24,35,36,39,41,39,29,21,14,11,9,9,7,4,2,0,4,1,0,4,4,2,0,1,1,3,2,5,4,3,1,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,2,4,7,10,10,17,18,18,11,13,14,11,10,13,12,13,18,15,23,22,17,20,21,22,23,18,22,18,21,24,23,22,23,24,15,25,19,18,17,16,16,14,14,11,6,8,8,8,6,5,4,3,3,4,4,5,8,10,10,11,7,5,4,5,7,8,7,6,5,7,8,10,11,7,8,7,11,10,9,10,6,9,9,7,11,10,5,8,6,8,7,5,7,0,0,0,4,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,2,3,10,16,16,23,28,37,37,23,32,27,28,29,28,24,27,31,33,33,38,36,37,37,32,27,28,26,24,25,26,25,26,27,28,26,28,18,14,13,12,10,11,14,14,15,21,24,28,35,31,18,6,3,6,9,10,20,21,23,32,31,26,18,10,12,13,14,8,10,16,17,14,14,14,17,15,19,14,14,13,19,20,17,18,16,18,22,18,20,17,16,15,16,15,14,13,25,25,23,23,21,20,17,1,0
2022-03-29 08:00:00,2,4,11,19,27,31,34,42,48,38,44,40,38,37,40,39,39,44,47,49,50,49,51,48,40,37,40,32,28,28,31,32,34,35,40,39,44,28,24,26,19,21,25,24,21,19,21,28,28,55,49,37,27,13,17,19,20,26,26,21,30,34,35,24,16,14,16,20,19,12,21,19,20,21,24,26,21,19,19,17,18,19,20,20,19,20,20,24,21,24,23,22,22,20,24,20,27,24,23,17,13,12,10,6,3,0
2022-03-29 09:00:00,2,5,13,17,13,15,19,26,23,19,20,20,22,22,25,28,29,24,23,30,33,33,31,34,30,28,27,26,19,17,18,21,20,22,21,19,19,16,14,11,12,17,24,22,21,16,13,11,15,17,10,3,2,3,4,4,7,7,10,17,18,18,19,16,12,14,15,18,17,13,19,21,19,20,24,25,24,21,16,17,19,20,23,25,25,22,23,20,17,16,17,18,16,17,21,21,22,23,21,19,19,16,13,12,5,0
2022-03-29 10:00:00,5,5,7,10,11,13,13,14,15,14,19,19,19,17,16,17,15,17,18,24,27,28,26,25,23,26,24,21,21,15,17,15,14,13,14,13,12,13,9,9,6,8,7,6,5,4,6,7,5,9,5,4,4,3,4,3,9,11,12,12,11,10,11,9,11,13,14,16,8,14,10,6,9,9,15,18,19,15,19,18,23,24,22,23,24,22,21,22,19,15,15,17,14,13,12,14,16,11,15,12,11,9,16,4,7,0
2022-03-29 11:00:00,4,6,8,8,12,10,12,19,20,18,19,19,13,13,11,12,13,15,19,18,13,19,21,18,17,17,16,14,20,18,16,13,13,15,14,13,15,17,12,10,11,12,9,8,9,8,8,9,7,8,7,5,3,3,6,6,8,6,5,6,7,9,8,9,9,10,9,8,7,5,12,6,9,11,11,11,10,14,17,18,17,14,13,16,17,15,15,15,15,14,13,16,19,20,18,16,17,16,20,15,14,13,8,10,7,0
2022-03-29 12:00:00,5,7,11,9,10,7,13,16,16,12,15,19,19,20,17,18,15,19,17,15,18,12,14,14,13,13,12,11,18,22,25,23,24,22,20,18,18,14,12,12,10,11,11,9,9,6,7,10,8,9,8,4,4,2,4,7,9,8,8,9,10,9,10,9,9,10,11,14,10,9,10,11,10,9,9,11,11,14,20,20,26,25,26,25,24,28,29,32,29,20,20,16,18,15,14,13,12,13,14,11,9,7,10,9,7,0
2022-03-29 13:00:00,7,10,12,12,13,22,23,20,18,18,25,22,17,17,15,17,17,15,17,13,15,14,17,18,16,17,14,14,15,15,16,15,18,19,20,19,18,17,12,13,11,10,10,14,11,11,10,7,8,7,4,5,4,4,6,6,10,9,13,15,16,12,15,14,8,7,11,10,11,8,16,15,13,8,16,20,10,11,12,12,14,16,18,19,22,21,20,18,14,15,16,14,13,16,16,20,20,16,13,11,10,9,6,5,4,0
2022-03-29 14:00:00,8,14,15,17,15,15,19,14,16,17,13,11,12,13,17,15,13,15,17,15,18,17,13,15,15,14,16,15,17,15,15,15,16,15,14,15,13,15,14,13,13,13,13,12,14,15,18,18,13,10,6,3,4,4,4,4,9,9,8,10,10,9,11,9,13,16,17,14,16,11,14,14,14,13,14,14,17,15,15,14,18,21,20,22,23,23,21,18,19,19,16,7,12,11,9,9,19,15,15,7,8,4,9,8,7,3
2022-03-29 15:00:00,10,21,20,22,21,18,17,15,14,17,15,16,12,13,13,16,19,20,21,20,20,21,19,21,19,15,13,14,16,15,11,14,14,11,15,14,13,20,13,7,11,9,9,21,17,18,11,9,9,9,8,7,6,6,4,6,8,9,9,10,15,18,18,16,13,13,13,13,14,14,24,23,22,21,22,26,24,24,27,27,27,28,24,25,26,25,32,25,27,28,28,20,20,17,16,16,23,23,20,13,13,14,8,6,3,0
2022-03-29 16:00:00,4,6,15,17,17,18,20,20,15,12,15,14,12,12,16,16,15,14,15,20,20,19,18,20,17,15,14,17,15,20,18,19,24,22,24,26,23,21,19,20,17,19,22,20,20,21,19,19,16,15,12,12,43,21,22,28,41,40,37,34,24,25,25,23,17,23,21,20,12,17,22,21,19,18,18,20,18,22,20,22,20,27,28,31,34,34,31,26,27,27,28,27,27,28,27,24,32,30,26,20,11,10,6,7,4,0
2022-03-29 17:00:00,3,7,10,15,16,21,23,22,20,19,21,13,18,16,17,18,17,17,15,13,17,21,18,19,16,16,21,21,26,25,26,31,30,29,26,24,22,25,23,23,22,18,26,28,28,16,13,23,26,19,14,9,13,14,16,18,19,13,13,15,18,22,19,18,16,15,18,21,14,22,32,32,26,23,27,29,24,24,27,26,31,35,38,39,37,33,32,31,28,22,20,21,19,18,17,15,20,17,14,13,17,16,12,9,5,0
2022-03-29 18:00:00,2,2,5,11,15,15,22,29,36,32,35,32,27,25,27,31,26,27,24,21,22,24,25,24,23,18,19,21,18,20,17,24,29,27,26,23,21,32,29,32,30,20,21,24,27,25,22,25,29,26,9,6,8,7,9,12,20,19,17,17,17,26,28,23,22,20,22,28,25,25,45,42,40,37,32,31,23,29,35,38,43,48,47,47,48,46,41,40,36,31,30,32,32,33,33,29,33,30,28,19,11,11,10,7,2,0
2022-03-29 19:00:00,1,1,5,11,17,15,22,22,18,17,18,16,17,19,18,17,18,20,18,20,21,25,23,28,29,26,28,22,15,19,20,21,21,12,15,13,15,16,15,19,15,13,17,15,14,14,18,24,26,25,16,12,5,4,4,4,15,16,14,14,13,14,16,15,16,14,15,16,16,19,28,28,20,20,19,20,20,23,23,22,30,31,36,35,40,35,34,33,28,26,23,22,22,18,13,13,22,19,17,11,10,6,4,4,1,0
2022-03-29 20:00:00,2,4,5,7,10,10,10,10,11,8,10,8,8,9,12,13,10,9,13,16,10,15,17,17,13,13,12,11,9,11,11,13,13,20,16,15,16,10,10,12,7,10,14,11,11,9,9,12,10,8,6,3,5,4,4,5,6,8,9,7,8,9,10,8,11,11,12,16,10,16,22,20,18,16,16,21,21,21,20,19,20,20,18,19,19,21,25,26,34,34,25,27,27,36,30,26,30,23,16,14,13,10,7,2,0,0
2022-03-29 21:00:00,1,2,3,1,3,3,5,6,6,5,5,5,7,8,8,9,11,15,16,15,15,14,14,20,16,14,11,10,10,10,11,13,12,12,9,7,11,9,9,9,8,8,16,13,16,14,11,10,9,7,6,2,5,3,4,1,7,10,9,11,11,11,10,8,10,8,12,12,11,11,16,18,17,14,16,21,23,22,23,22,24,23,23,22,22,23,22,27,24,18,16,15,15,17,21,19,29,19,15,12,9,5,9,3,0,0
2022-03-29 22:00:00,0,1,4,3,4,4,7,7,6,9,8,14,15,6,15,18,10,14,14,17,15,18,21,24,23,20,15,15,11,13,13,13,12,12,13,13,11,11,12,15,11,9,15,17,13,13,11,13,12,12,9,6,7,5,6,7,10,8,12,11,9,9,13,9,10,9,12,17,14,15,21,23,20,14,22,25,24,26,28,28,30,27,26,23,21,22,23,25,24,24,23,22,21,17,13,12,27,23,19,15,12,11,9,5,1,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,11,13,16,16,22,23,22,20,18,26,27,28,28,27,31,33,35,32,30,28,13,12,14,12,13,12,10,0,9,14,12,9,10,9,7,8,7,6,5,3,6,7,7,5,6,3,2,3,4,7,9,9,7,9,8,8,10,10,12,17,18,21,27,28,26,23,22,24,22,20,18,17,17,19,20,19,19,33,32,23,29,21,18,17,16,15,14,11,10,8,7,5,6,5,2,6,1,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,3,6,7,3,4,6,10,12,17,18,19,20,22,25,22,26,27,27,26,26,26,24,23,25,25,26,27,24,25,25,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,1,1,3,4,3,4,10,7,9,9,11,13,13,14,16,15,15,19,22,22,23,24,22,26,26,27,26,24,23,25,27,27,28,29,31,28,25,20,17,17,15,13,9,4,5,0,3,4,5,3,3,2,1,1,2,1,0,3,4,2,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,1,3,4,3,6,9,11,12,11,9,11,12,13,9,12,12,13,13,14,20,21,19,23,24,22,23,28,26,18,19,19,20,19,17,23,22,18,12,11,9,12,10,11,9,6,4,5,6,6,5,3,2,2,2,2,2,5,5,4,4,6,6,7,6,7,8,8,7,5,6,7,3,5,6,7,8,6,13,13,12,14,11,12,13,12,11,11,12,8,10,8,5,1,7,7,8,9,0,0,0,0,0,0,0,0,0
2022-03-30 07:00:00,7,8,13,12,16,16,20,29,26,22,31,26,25,27,29,30,32,36,40,43,47,45,41,42,41,38,37,36,28,29,32,32,30,31,35,28,31,27,23,16,14,18,19,14,16,18,23,26,27,38,38,21,4,2,5,7,12,11,13,17,37,29,30,16,10,10,10,18,12,9,13,9,11,11,12,19,12,14,22,23,22,26,29,24,23,24,17,17,15,16,14,13,8,12,6,11,11,14,18,14,12,7,14,13,1,0
2022-03-30 08:00:00,5,7,19,24,28,29,38,40,37,24,29,27,33,32,32,32,35,39,44,45,48,47,46,40,39,32,30,29,25,21,26,28,31,37,45,41,39,28,22,23,17,19,21,22,15,14,16,21,21,38,33,21,15,10,10,12,17,22,26,28,44,44,39,20,20,24,28,27,25,18,17,15,17,18,19,20,18,22,15,14,16,18,18,18,20,21,21,22,17,22,21,17,11,22,23,24,20,21,18,15,15,14,10,8,5,0
2022-03-30 09:00:00,3,5,11,12,13,13,17,25,22,17,21,22,23,22,24,24,22,21,20,22,26,24,27,27,26,27,24,20,19,18,19,20,25,27,30,29,26,17,10,15,12,14,15,16,11,8,14,12,12,25,17,11,9,6,8,10,12,14,12,13,14,12,13,10,9,9,10,11,4,9,20,19,17,18,20,20,16,17,15,13,14,15,17,16,15,15,14,15,14,14,16,14,16,17,17,17,17,16,14,12,10,8,11,9,6,0
2022-03-30 10:00:00,3,3,6,10,13,15,16,16,17,15,17,16,16,21,24,23,20,16,15,19,23,23,24,22,23,21,23,22,20,16,18,17,20,20,19,17,14,16,13,12,9,8,7,8,7,5,14,12,9,7,5,4,3,2,2,4,4,10,11,8,7,8,7,9,11,11,11,12,9,12,16,14,14,14,15,17,15,15,20,18,21,22,21,20,19,16,15,16,14,18,18,15,11,13,11,11,10,12,11,11,14,6,12,11,5,0
2022-03-30 11:00:00,3,4,7,4,9,11,12,10,10,13,13,14,15,13,15,14,10,14,13,14,15,14,15,15,15,14,17,18,16,16,13,12,11,10,11,10,13,14,12,11,9,9,6,6,5,6,8,9,9,8,3,2,3,2,3,4,7,6,9,9,13,12,14,8,9,7,9,12,8,8,12,12,11,12,11,10,12,14,16,16,21,20,21,22,22,20,20,20,19,15,14,11,11,12,10,9,13,8,12,9,10,9,8,7,5,0
2022-03-30 12:00:00,6,4,9,9,12,11,14,18,17,16,15,17,17,18,17,20,19,15,14,13,17,19,14,14,16,14,12,12,18,19,20,16,16,16,15,14,13,17,13,12,12,9,10,11,7,10,10,11,11,11,10,7,6,5,3,6,6,8,7,6,7,9,11,12,11,10,13,12,11,10,14,15,13,14,13,12,11,11,24,24,22,21,21,20,23,26,26,22,21,21,17,18,15,15,12,11,11,13,14,13,13,10,10,8,4,0
2022-03-30 13:00:00,10,12,13,13,12,13,14,13,12,11,13,10,13,11,12,9,12,16,16,19,20,20,21,20,20,20,18,20,20,21,24,19,18,18,20,18,15,16,15,13,12,11,12,12,10,10,12,12,12,11,8,6,6,4,4,5,13,17,14,12,11,12,19,17,16,18,20,19,17,13,18,7,10,3,9,13,12,12,14,15,16,14,16,17,19,16,19,18,19,16,12,11,12,13,17,15,18,15,12,9,9,5,3,3,1,0
2022-03-30 14:00:00,7,7,9,13,15,15,17,17,21,18,19,16,14,13,14,15,11,13,12,13,12,15,16,20,19,17,14,14,16,21,30,29,32,28,28,26,28,25,17,16,16,14,11,11,11,10,12,12,10,9,7,6,4,3,3,4,9,10,10,8,9,8,10,11,11,11,11,12,9,10,16,18,14,15,14,16,14,13,16,10,18,24,20,25,28,29,24,23,16,17,18,16,14,17,15,11,11,10,13,10,6,5,5,4,1,0
2022-03-30 15:00:00,6,10,13,20,11,21,21,20,10,14,12,15,21,24,22,24,21,18,18,19,20,20,16,15,19,18,16,18,18,16,15,17,19,18,19,17,14,13,19,11,18,13,15,24,22,14,22,19,12,11,6,4,29,30,30,33,34,31,31,28,19,20,18,14,10,12,13,15,15,18,20,23,21,22,19,22,22,24,33,33,35,34,36,35,38,37,34,27,24,21,20,19,22,18,20,22,23,24,21,18,15,7,6,2,3,0
2022-03-30 16:00:00,5,24,26,25,15,19,16,15,17,13,16,21,19,12,17,18,17,21,16,16,19,22,22,22,20,15,11,14,16,20,18,18,18,17,20,18,23,23,21,19,15,14,23,26,26,24,24,26,22,15,11,8,19,18,18,15,18,18,19,18,20,24,30,17,29,14,15,20,18,18,23,25,21,19,18,19,24,29,30,26,30,33,33,39,34,25,39,32,29,18,18,15,15,14,12,9,8,10,12,9,8,6,6,5,1,0
2022-03-30 17:00:00,2,4,6,8,8,16,18,17,18,16,15,17,11,12,13,13,15,14,19,16,17,22,23,20,21,17,19,21,18,20,21,18,21,21,24,23,25,26,22,22,17,15,21,22,15,16,19,22,18,16,9,7,8,8,11,11,20,23,26,25,33,37,34,30,16,14,18,19,18,19,31,27,27,23,25,29,27,29,30,25,26,27,29,35,37,32,29,22,20,22,23,21,19,20,20,14,28,22,19,10,11,8,7,4,3,0
2022-03-30 18:00:00,2,4,10,11,19,23,29,28,26,23,20,22,28,8,26,25,22,15,21,20,21,23,23,23,23,20,16,16,22,23,25,25,28,26,23,18,24,41,30,29,36,24,26,23,22,26,21,24,25,18,12,11,9,7,8,9,14,20,20,21,23,27,27,29,21,19,19,27,24,21,35,31,27,27,28,25,21,25,28,27,32,33,37,37,36,35,35,34,37,31,29,30,30,32,33,28,41,35,26,23,17,13,11,9,6,0
