Unnamed: 0,1_장지공영차고지,2_아이코리아,3_송파글마루도서관.버들어린이집,4_송파파인타운3단지.한림예고,5_문정3차푸르지오아파트.송파파인타운1단지,6_문정동래미안아파트남문,7_문정현대아파트,8_가윤예식장,9_경찰병원.서울동부고용노동지청,10_제일오피스텔,11_가락시장.가락시장역,12_가락대림아파트,13_가락동쌍용아파트,14_방이역,15_올림픽선수촌아파트,16_올림픽공원역,17_오륜교회앞,18_JYP엔터테인먼트.윤선생영어교실,19_한양수자인아파트,20_강동보건소,21_강동구청,22_풍납동극동.쌍용아파트,23_잠실파크리오아파트상가.올림픽회관,24_몽촌토성역,25_신천동진주아파트,26_잠실역9번출구,27_잠실역,28_잠실중학교,29_잠실나루역,30_잠실진주아파트,31_올림픽회관,32_풍납동극동.쌍용아파트,33_강동구청,34_강동보건소,35_한양수자인아파트,36_JYP엔터테인먼트.윤선생영어교실,37_서울체육중.고등학교,38_보성중고등학교,39_올림픽공원역,40_올림픽공원테니스장,41_방이역3번출구대림아파트,42_송파동삼익아파트,43_성지아파트,44_가락시장.가락시장역,45_가락시장역,46_경찰병원.서울동부고용노동지청,47_건너말공원입구,48_문정동현대아파트,49_문정중학교후문,50_문정3차푸르지오아파트.송파파인타운1단지,51_송파파인타운2단지.구립송파복지센터,52_송파글마루도서관.버들어린이집,53_아이코리아앞,54_장지공영차고지
2022-03-28 15:00:00,1,0,2,11,4,5,12,6,14,8,10,17,18,11,9,8,9,8,9,9,10,9,9,8,7,5,4,6,5,3,5,7,6,4,5,9,8,17,23,20,16,12,15,14,10,11,8,6,6,5,4,3,4,0
2022-03-28 16:00:00,1,0,3,8,10,11,4,10,14,11,15,17,17,12,12,10,11,11,9,13,14,11,12,10,9,6,8,9,8,17,18,16,21,9,16,21,22,24,28,24,22,16,11,7,9,8,8,7,6,2,1,0,0,0
2022-03-28 17:00:00,2,0,3,1,4,9,11,13,8,13,16,21,20,15,15,17,13,25,26,22,19,17,12,19,15,12,5,6,7,0,7,6,12,13,9,19,21,24,14,12,16,14,11,10,11,12,11,9,8,6,4,2,0,0
2022-03-28 18:00:00,0,1,2,3,5,6,7,8,9,13,21,24,22,22,21,25,19,13,13,16,14,15,15,15,14,7,13,16,19,21,19,15,19,17,13,22,22,20,19,20,19,17,16,9,21,22,20,14,11,5,3,2,0,0
2022-03-28 19:00:00,0,0,1,3,2,3,5,6,6,8,15,16,15,10,7,9,8,6,7,9,8,7,10,9,8,8,9,9,10,0,8,9,15,13,10,17,0,20,16,15,17,12,10,8,23,24,23,16,14,7,4,2,0,0
2022-03-28 20:00:00,0,0,0,0,0,1,3,4,3,6,9,12,10,8,7,10,9,8,9,10,6,6,5,4,5,5,8,2,9,0,7,8,11,11,6,6,7,5,10,11,14,12,11,10,8,4,5,4,4,2,1,0,0,0
2022-03-28 21:00:00,1,0,0,1,4,2,5,7,7,7,11,11,6,12,10,11,10,9,8,7,8,6,4,3,2,4,5,5,6,0,3,8,13,10,5,8,0,9,8,5,14,13,12,8,10,9,9,6,3,2,0,0,0,0
2022-03-28 22:00:00,0,0,0,0,2,1,4,4,4,2,8,8,7,8,8,9,10,11,10,6,6,2,0,0,1,3,6,6,7,7,9,8,8,6,7,8,0,11,16,17,22,20,13,10,15,13,9,8,6,3,2,1,1,0
2022-03-28 23:00:00,0,0,0,0,1,0,2,1,4,3,5,5,4,6,5,7,4,5,3,2,0,1,5,4,8,7,6,0,9,7,4,6,7,6,2,3,0,3,6,7,9,7,5,5,6,2,2,3,2,1,0,0,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,0,2,0,3,1,0,2,0,1,4,6,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,2,1,2,1,3,2,4,2,2,4,5,5,5,2,2,0,3,4,5,6,4,4,3,5,2,1,0,0,0,2,3,4,5,8,10,9,0,8,0,7,7,4,3,3,5,4,3,0,0,3,0,2,0
2022-03-29 06:00:00,0,1,0,2,3,1,4,5,3,0,5,5,6,5,4,3,2,4,3,4,4,5,4,3,0,2,1,0,2,1,2,2,4,4,7,10,0,7,8,9,10,11,9,8,8,0,3,2,3,1,0,0,2,0
2022-03-29 07:00:00,1,1,4,10,13,16,20,16,18,14,15,16,22,21,20,11,10,18,26,26,16,16,14,5,12,10,6,4,1,4,4,5,6,7,13,18,17,19,17,18,24,18,19,11,19,17,14,12,6,5,2,1,0,0
2022-03-29 08:00:00,3,4,7,11,15,16,22,22,17,13,29,30,34,31,21,26,24,22,25,20,20,16,17,17,18,14,8,8,4,10,0,8,15,19,25,33,0,32,22,23,32,27,22,15,21,20,18,15,14,11,2,0,0,0
2022-03-29 09:00:00,0,1,1,3,6,7,9,10,8,7,13,14,16,13,13,26,23,8,11,10,11,11,12,10,11,10,4,3,4,2,0,5,7,9,24,27,0,25,14,7,11,12,8,7,9,9,9,7,2,1,0,0,0,0
2022-03-29 10:00:00,1,0,1,1,2,3,4,3,5,4,10,11,9,11,10,11,8,7,8,7,8,9,5,7,10,7,2,3,0,4,5,4,4,3,5,13,4,12,8,5,11,11,7,3,1,2,1,2,1,0,1,0,0,0
2022-03-29 11:00:00,0,0,1,2,3,4,3,0,7,6,7,12,11,8,6,6,5,5,8,6,5,4,3,0,1,3,3,0,0,0,0,3,3,5,5,9,0,8,9,10,10,9,7,7,4,6,5,4,2,0,0,0,0,0
2022-03-29 12:00:00,0,1,2,3,5,3,6,7,7,6,13,15,16,13,9,8,4,6,3,3,2,3,5,0,4,3,4,5,6,4,0,6,5,7,8,13,14,11,10,5,14,13,10,8,9,0,7,3,2,3,0,2,0,0
2022-03-29 13:00:00,1,0,2,4,6,7,10,9,8,8,15,15,17,11,4,6,6,9,10,11,10,11,12,7,10,6,4,4,5,0,0,4,3,7,8,13,0,14,8,8,9,9,8,6,6,4,3,4,4,1,2,0,0,0
2022-03-29 14:00:00,2,1,2,1,6,7,6,8,7,7,9,11,11,8,7,10,9,9,9,9,10,8,7,0,5,4,6,9,10,11,9,9,8,5,4,3,0,4,7,0,8,8,7,5,7,7,4,5,1,3,2,1,0,0
2022-03-29 15:00:00,1,1,0,1,5,1,4,8,9,7,17,25,25,16,15,17,13,13,13,11,3,10,11,10,12,8,4,7,8,5,1,12,10,9,9,14,15,27,27,21,20,19,15,15,15,14,11,11,8,3,4,3,1,0
2022-03-29 16:00:00,1,2,2,12,4,13,14,16,8,10,17,20,14,11,9,15,12,9,13,15,14,5,6,13,10,4,6,7,10,9,9,8,14,9,17,17,12,19,25,23,20,20,17,13,18,17,8,5,2,1,0,1,0,0
2022-03-29 17:00:00,1,0,2,7,7,9,11,13,16,18,26,30,30,13,11,12,12,15,16,17,16,15,7,0,14,8,7,7,10,11,10,13,14,13,12,19,18,18,17,16,18,16,14,14,14,16,12,11,9,5,3,1,0,0
2022-03-29 18:00:00,2,1,1,4,0,7,8,8,13,16,23,24,24,17,14,21,14,15,14,11,8,10,11,9,9,9,14,17,17,16,16,16,20,16,16,31,17,30,19,21,33,26,20,15,21,22,17,13,12,10,5,5,3,0
2022-03-29 19:00:00,1,0,1,3,2,3,4,5,7,1,15,17,18,11,9,13,10,12,7,7,6,5,2,1,10,9,17,16,18,0,14,19,16,12,7,6,0,4,10,11,13,9,7,4,15,11,13,12,8,4,2,0,0,0
2022-03-29 20:00:00,1,0,0,0,1,3,4,3,2,5,8,16,20,17,15,15,11,6,3,2,2,1,0,2,2,2,5,7,9,6,9,11,15,12,7,6,0,5,8,9,14,13,11,6,7,6,0,5,4,3,2,0,0,0
2022-03-29 21:00:00,0,0,0,1,1,1,3,4,5,3,9,10,10,8,5,11,9,7,9,10,9,7,4,3,4,4,9,10,8,7,2,9,10,6,6,9,0,9,10,8,17,15,14,8,9,9,8,5,3,2,2,1,0,0
2022-03-29 22:00:00,0,0,0,0,0,2,4,5,4,5,9,8,7,8,6,9,9,12,4,13,9,6,5,0,7,8,10,9,11,11,12,13,15,15,8,7,0,9,12,12,17,16,14,10,11,10,9,7,4,3,1,0,0,0
2022-03-29 23:00:00,1,0,1,0,2,3,3,4,3,3,11,13,12,11,9,8,4,6,5,6,4,2,3,3,3,3,3,2,4,0,3,4,9,9,6,10,9,4,9,4,13,7,4,3,10,9,6,2,4,3,2,1,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,2,0,2,0,0,3,3,0,0,0,5,8,7,0,6,4,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,0,1,2,0,0,3,2,0,9,9,5,7,5,3,0,4,4,3,2,3,3,0,5,3,2,3,0,0,1,4,5,6,7,7,6,0,7,0,8,6,3,2,4,4,5,4,0,0,0,3,3,0
2022-03-30 06:00:00,1,3,0,4,5,0,4,5,4,2,5,5,7,7,6,3,5,5,7,7,6,7,8,0,0,3,2,0,2,1,0,0,2,2,3,7,6,6,7,5,9,7,5,4,6,0,5,4,2,0,0,0,0,0
2022-03-30 07:00:00,1,2,3,12,18,22,24,20,20,20,25,19,26,21,18,13,11,13,18,19,15,17,18,16,15,11,6,6,5,4,6,6,9,11,17,19,14,18,14,14,16,13,13,12,15,15,12,10,9,2,0,0,0,0
2022-03-30 08:00:00,2,2,2,11,20,22,26,27,25,12,20,23,26,22,20,38,31,21,31,28,24,22,23,19,19,14,9,8,5,11,0,11,21,19,16,17,0,17,14,15,21,22,20,17,24,25,17,22,21,20,2,1,0,0
2022-03-30 09:00:00,0,1,3,5,6,7,7,11,9,5,12,12,14,15,15,23,20,13,18,15,12,11,12,11,12,10,3,1,3,0,2,3,10,12,18,15,0,16,13,12,13,12,10,8,6,5,5,4,2,2,1,0,0,0
2022-03-30 10:00:00,2,1,1,1,5,6,7,11,10,9,12,15,18,14,12,12,8,10,9,8,6,5,3,6,0,2,1,0,2,2,1,3,3,2,5,10,0,8,7,7,7,0,5,3,2,1,0,1,1,0,1,0,0,0
2022-03-30 11:00:00,2,0,0,2,4,3,2,3,4,5,9,5,10,8,7,5,4,5,7,6,5,7,8,0,7,6,3,1,2,5,3,6,4,4,5,10,0,12,12,13,16,16,13,6,6,7,6,5,4,2,0,0,0,0
2022-03-30 12:00:00,1,0,2,4,3,4,4,4,6,7,11,9,8,7,8,6,6,6,6,7,6,5,6,0,4,4,3,1,4,2,1,3,4,4,5,8,0,9,8,4,8,8,7,3,5,4,4,2,1,1,1,0,0,0
2022-03-30 13:00:00,1,0,3,3,6,7,8,10,8,10,12,13,12,10,8,11,6,7,10,7,7,8,9,5,8,4,4,3,3,0,4,4,6,6,8,10,7,11,12,10,18,13,8,11,10,8,3,5,0,1,0,0,0,0
2022-03-30 14:00:00,1,0,0,2,3,3,4,6,5,5,10,15,12,11,8,10,10,8,7,10,7,7,6,3,3,8,6,7,8,9,8,5,5,5,8,11,6,28,35,31,20,18,15,12,3,11,8,4,0,0,0,0,0,0
2022-03-30 15:00:00,0,0,1,11,4,5,6,7,11,12,14,15,14,13,12,12,9,9,7,6,5,5,7,6,5,5,5,5,8,0,6,7,26,27,25,27,26,30,28,23,18,14,12,8,7,5,5,3,2,1,1,3,1,0
2022-03-30 16:00:00,0,0,5,9,13,14,15,16,21,22,29,35,31,18,14,13,11,11,9,7,6,5,6,3,1,4,7,8,7,11,14,13,13,8,8,14,0,14,16,15,15,11,10,7,6,7,4,4,3,5,2,1,0,0
2022-03-30 17:00:00,2,0,3,7,3,9,10,11,10,9,17,23,22,18,10,22,20,19,17,15,12,12,9,7,11,12,9,10,9,10,9,14,16,13,13,36,35,36,24,24,21,21,16,11,13,12,12,10,9,7,6,6,4,0
2022-03-30 18:00:00,1,1,1,2,4,4,6,7,8,14,25,26,23,16,16,16,15,22,20,22,18,17,15,13,12,8,8,9,10,9,8,11,14,15,16,18,20,21,28,28,29,26,20,17,20,22,20,15,10,7,4,2,1,0
2022-03-30 19:00:00,0,0,0,1,2,2,5,4,9,13,17,17,16,9,9,13,12,7,8,6,5,3,6,1,5,4,13,15,11,14,11,10,10,10,8,9,0,8,11,10,17,11,9,9,15,16,14,8,6,3,1,1,0,0
2022-03-30 20:00:00,0,0,0,1,3,2,4,7,8,5,14,15,7,9,8,11,8,6,6,4,3,2,0,1,4,2,6,8,9,5,9,8,14,13,6,9,8,11,13,9,16,14,13,6,5,7,6,4,3,2,1,0,0,0
2022-03-30 21:00:00,0,0,0,0,3,0,5,6,5,4,7,8,9,10,8,11,8,8,6,5,4,3,0,3,2,0,6,7,7,6,8,7,9,8,4,6,0,5,8,7,12,11,8,8,11,12,11,8,5,3,4,2,0,0
2022-03-30 22:00:00,1,0,0,0,1,1,3,5,5,8,12,12,4,15,13,11,8,7,6,2,3,5,4,2,2,3,7,8,10,10,11,10,12,7,4,7,5,7,7,8,22,21,17,14,18,16,15,10,8,7,4,1,0,0
2022-03-30 23:00:00,1,0,1,0,2,3,2,5,4,5,9,11,13,14,12,10,8,8,3,3,2,1,3,0,3,3,5,0,6,0,5,6,7,6,5,3,0,4,4,1,7,8,3,5,6,7,6,4,5,4,3,1,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,0,1,0,0,2,2,3,0,0,6,8,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,0,1,0,0,3,5,0,0,6,5,5,4,4,3,2,4,2,3,4,3,3,0,4,1,2,1,0,0,1,2,6,6,7,8,6,0,11,0,10,11,7,3,2,3,3,0,0,0,4,0,5,0
2022-03-31 06:00:00,1,3,0,3,5,3,2,3,4,3,4,5,8,7,6,4,5,7,6,8,7,7,0,3,0,1,2,0,1,0,1,0,2,3,4,5,0,3,5,5,6,5,4,4,4,3,0,1,2,0,2,0,0,0
2022-03-31 07:00:00,0,1,3,9,14,19,22,22,20,18,21,18,26,17,16,16,15,24,29,27,15,16,14,13,12,11,4,3,4,7,7,6,7,8,12,15,12,14,17,10,18,17,11,7,5,4,3,3,0,4,1,1,0,0
2022-03-31 08:00:00,3,1,4,4,11,14,19,20,21,15,23,28,28,21,20,36,28,19,22,23,20,16,17,16,14,11,7,7,7,8,7,8,11,12,13,19,17,17,16,12,25,26,20,12,15,15,12,11,10,6,0,0,0,0
2022-03-31 09:00:00,3,1,3,4,4,5,7,10,11,10,18,19,22,23,21,26,22,12,12,16,13,14,13,10,7,8,7,7,8,7,0,4,12,12,10,13,0,14,12,3,13,13,13,8,8,6,6,4,2,1,0,0,0,0
2022-03-31 10:00:00,0,3,0,2,4,7,6,7,8,8,12,14,14,12,10,10,8,7,7,11,10,10,6,0,6,4,3,2,3,1,1,2,2,4,4,6,0,5,3,2,6,6,3,2,3,4,3,1,2,1,1,0,0,0
2022-03-31 11:00:00,2,3,1,0,3,0,4,0,3,5,7,6,9,8,7,9,2,7,6,8,7,8,7,6,5,5,3,0,3,4,3,4,2,5,7,10,11,12,10,10,12,13,12,8,7,6,5,3,1,1,0,0,0,0
2022-03-31 12:00:00,0,0,0,1,2,3,4,3,4,4,8,8,8,6,8,6,3,5,8,4,8,6,8,0,7,6,3,0,4,0,4,5,4,5,5,11,0,12,14,14,14,13,12,10,9,8,3,3,2,1,1,0,0,0
2022-03-31 13:00:00,1,2,0,3,5,3,7,3,8,9,13,14,12,11,9,7,6,6,8,6,8,8,4,7,5,4,4,4,3,4,3,10,10,10,11,9,0,10,14,13,11,9,8,4,5,5,4,3,0,0,2,2,1,0
2022-03-31 14:00:00,1,0,0,2,3,1,1,2,3,5,13,8,14,11,10,9,7,5,7,5,7,7,6,5,8,5,4,3,6,6,7,7,6,6,4,7,0,9,15,14,15,11,9,7,5,3,5,4,3,2,1,0,0,0
2022-03-31 15:00:00,1,0,2,4,3,6,7,8,10,13,14,22,22,17,15,12,10,6,8,10,8,8,8,6,8,4,6,7,6,7,3,8,5,9,7,7,8,18,19,18,16,15,16,9,14,11,7,4,5,0,4,3,0,0
2022-03-31 16:00:00,2,1,3,24,25,25,26,28,26,13,20,26,27,13,11,9,8,9,6,4,5,4,3,2,3,3,9,9,7,10,8,9,23,21,20,18,7,18,22,20,17,15,13,7,7,6,4,2,3,1,3,4,3,0
2022-03-31 17:00:00,1,2,1,4,7,6,8,10,10,14,23,28,25,15,12,11,10,14,16,17,19,23,20,18,17,13,6,7,8,10,9,11,15,17,18,37,36,31,20,17,21,17,11,6,8,9,7,6,5,1,3,0,0,0
2022-03-31 18:00:00,1,0,0,4,7,8,10,12,11,13,18,19,18,10,9,13,12,20,22,22,17,18,5,15,11,7,9,10,12,12,4,11,16,15,12,27,24,26,17,18,24,21,17,12,24,25,21,15,11,6,6,4,3,0
2022-03-31 19:00:00,0,0,0,1,4,0,5,2,5,6,12,16,14,9,6,11,10,10,10,11,7,6,5,4,2,5,15,18,20,9,18,16,23,20,10,10,0,11,13,12,18,18,15,13,12,8,11,7,11,7,2,0,0,0
2022-03-31 20:00:00,0,0,0,0,0,3,1,4,0,5,6,12,12,9,9,9,6,7,6,4,6,5,4,4,3,1,7,7,8,0,5,9,13,9,9,9,0,12,10,8,13,11,10,9,14,13,11,8,4,2,1,0,0,0
2022-03-31 21:00:00,0,0,0,1,4,5,6,8,6,7,14,12,16,15,11,10,11,9,3,6,7,6,5,4,5,4,4,2,3,0,4,5,7,5,4,4,0,5,14,13,22,14,12,7,9,7,6,5,1,3,2,0,0,0
2022-03-31 22:00:00,0,0,1,0,1,0,3,4,3,3,8,5,5,8,7,9,8,5,6,7,7,6,4,3,4,4,5,0,8,0,4,9,8,8,7,9,0,10,10,11,17,16,13,10,10,8,7,5,4,2,1,0,1,0
2022-03-31 23:00:00,1,0,0,2,0,0,1,2,3,3,6,6,5,5,4,7,6,3,2,4,3,0,4,3,3,3,5,5,6,5,4,5,5,4,3,4,3,4,5,3,9,7,7,6,7,7,6,4,4,2,1,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,0,2,0,0,1,0,0,0,0,3,5,0,4,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,1,0,0,2,2,0,2,1,3,6,7,7,5,7,4,3,2,4,3,2,2,3,0,5,0,1,2,1,0,2,3,3,4,7,7,5,5,5,0,6,5,3,2,3,3,5,0,4,2,0,0,0,0
2022-04-01 06:00:00,1,2,0,4,6,0,6,0,4,2,4,5,7,5,4,3,2,4,5,3,4,3,4,2,0,2,1,1,2,1,1,2,2,3,6,7,0,0,5,1,5,5,4,3,4,5,2,3,1,1,0,0,0,0
2022-04-01 07:00:00,1,2,4,9,12,16,23,24,23,21,26,22,28,21,18,11,12,24,27,27,20,17,7,0,4,10,6,3,4,0,4,6,8,10,14,21,20,20,18,16,25,24,18,13,11,9,4,3,1,0,1,0,0,0
2022-04-01 08:00:00,3,1,4,6,12,13,19,11,20,14,21,25,28,20,17,21,17,16,21,19,16,19,17,15,12,17,8,10,7,10,8,7,17,15,19,27,0,29,16,16,29,24,19,11,19,17,16,12,11,9,1,0,0,0
2022-04-01 09:00:00,1,2,4,5,6,4,8,2,7,6,15,16,17,15,14,20,18,12,16,13,10,11,12,9,11,10,6,4,1,0,0,4,14,14,12,17,2,22,14,13,16,15,12,6,9,9,9,1,2,1,0,0,0,0
2022-04-01 10:00:00,2,1,2,5,7,9,7,11,10,9,12,10,16,11,12,9,8,11,14,19,14,13,12,0,5,7,3,0,2,0,1,4,4,7,6,9,0,8,7,5,8,10,9,4,4,3,3,2,1,1,2,1,0,0
2022-04-01 11:00:00,0,1,2,1,6,3,0,5,5,4,9,11,12,8,9,6,6,9,6,4,3,4,5,4,3,4,2,3,4,0,5,4,7,5,5,6,0,0,7,0,10,9,9,6,4,7,0,0,1,4,1,0,0,0
2022-04-01 12:00:00,1,2,0,3,4,5,5,2,8,8,13,14,12,9,3,7,9,8,8,8,7,7,6,5,5,6,5,5,4,3,3,3,5,4,3,4,0,2,9,10,11,5,2,3,5,6,3,5,2,1,0,0,0,0
2022-04-01 13:00:00,1,0,0,2,2,7,8,9,10,11,17,18,19,14,10,7,6,8,10,10,9,10,6,9,6,7,6,7,5,0,6,8,8,6,7,5,6,0,8,9,12,11,8,7,6,3,7,5,4,1,1,0,0,0
2022-04-01 14:00:00,0,1,2,1,3,5,5,6,6,7,14,17,15,9,6,9,11,6,9,7,3,6,1,5,0,5,7,6,7,2,8,8,9,7,6,7,10,31,31,30,21,20,19,12,15,14,9,4,2,0,1,0,1,0
2022-04-01 15:00:00,2,1,2,15,4,2,5,4,14,13,17,20,23,25,24,18,17,12,13,11,9,7,9,7,6,6,7,5,6,12,13,14,14,9,8,7,3,8,16,5,15,16,17,12,11,10,9,9,6,5,4,2,2,0
2022-04-01 16:00:00,2,1,0,18,21,20,21,23,25,16,19,26,21,14,11,11,7,9,12,14,13,13,14,13,12,8,6,11,14,11,10,14,25,23,21,19,16,7,20,15,16,12,11,6,11,9,10,7,5,1,4,0,3,0
2022-04-01 17:00:00,1,0,1,1,2,6,7,9,11,11,19,21,18,13,11,15,12,11,15,14,16,15,16,14,11,8,6,5,7,6,4,7,8,9,10,32,12,31,20,19,26,22,19,8,11,9,7,5,4,4,2,1,1,0
2022-04-01 18:00:00,0,0,2,3,4,5,6,8,9,10,22,21,23,18,14,18,14,19,25,26,27,27,28,24,18,11,9,12,14,15,14,11,19,16,14,24,25,30,33,30,39,31,23,13,15,17,13,13,12,10,7,6,5,0
2022-04-01 19:00:00,0,1,1,2,2,0,3,3,7,7,10,11,19,15,13,14,9,9,9,8,6,5,0,3,4,4,10,10,10,11,13,12,14,11,4,7,6,10,15,15,17,14,10,8,12,11,8,9,7,4,5,4,2,0
2022-04-01 20:00:00,1,3,0,5,0,2,4,5,4,6,17,16,19,16,11,19,10,8,9,11,6,7,7,8,2,7,7,3,9,9,9,11,13,8,6,6,5,7,10,10,16,14,10,8,8,0,5,4,2,2,0,3,0,0
2022-04-01 21:00:00,0,0,0,0,1,0,2,5,3,7,12,11,13,12,5,10,9,9,7,6,7,3,2,0,4,3,10,9,0,0,8,10,11,9,7,10,0,10,7,8,17,18,9,8,7,8,9,8,4,3,1,0,0,0
2022-04-01 22:00:00,1,0,2,1,4,4,5,5,6,8,12,11,10,10,9,9,8,11,7,10,5,4,3,0,3,2,9,2,10,0,11,10,8,8,6,7,0,8,11,0,17,10,15,14,13,12,10,7,5,2,3,2,1,0
2022-04-01 23:00:00,1,0,2,0,0,1,3,3,3,3,6,7,7,6,5,8,11,8,7,6,4,5,4,2,3,3,7,0,8,9,10,11,12,12,5,4,0,3,3,2,6,4,5,4,10,2,8,7,5,1,0,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
