Unnamed: 0,1_장지공영차고지,2_위례포레샤인13단지,3_호반써밋송파2차,4_세계로병원,5_거여아파트단지앞,6_거여역6번출구,7_거여역5번출구,8_송파파크센트럴,9_종점,10_비호아파트,11_남한산성입구,12_송파구립마천청소년센터,13_송파보훈회관.금호어울림2차,14_마천동금호어울림1차아파트,15_남천초교마천동우방아파트앞,16_청암노인요양원,17_마천동사거리,18_마천2동윤진빌딩.신동아아파트,19_송파두산위브.송파소방서,20_송파사회복지관.성요셉성당,21_보인고교.오금동삼성아파트,22_오금동상아아파트,23_오금공원앞,24_오금동현대아파트,25_한양삼익아파트,26_서울방이동고분군,27_방이우체국,28_송파나루역,29_송파구청.방이맛골,30_잠실역8번출구,31_잠실역.롯데월드,32_잠실트리지움,33_영동일고트리지움APT정문앞,34_영빌딩앞,35_삼전역,36_송파구민회관구의회,37_배명중고교,38_삼전사회복지관,39_삼전동쌍용하이츠빌라,40_삼전동현대APT,41_삼전역.잠실현대아파트,42_삼전삼밭나루공원입구,43_영동일고레이크팰리스앞,44_갤러리아팰리스,45_잠실역.롯데월드,46_잠실역1번.11번출구,47_송파구청.방이맛골,48_방이동사거리,49_송파나루역,50_서울방이동고분군,51_삼익아파트미성아파트,52_송파경찰서.오금역,53_가락래미안앞,54_개롱역3번출구,55_삼환아파트,56_송파사회복지관.성요셉성당,57_송파두산위브.송파소방서,58_마천2동윤진빌딩.신동아아파트,59_마천동사거리,60_청암노인요양원,61_마천시장마천동우방아파트앞,62_마천동금호어울림1차아파트,63_송파보훈회관.금호어울림2차,64_송파구립마천청소년센터,65_남한산성입구,66_비호아파트,67_송파파크센트럴,68_거여역7번출구,69_체육문화회관,70_세계로병원,71_호반써밋송파1차,72_위례포레샤인13단지,73_위례포레샤인13단지공원,74_장지공영차고지
2022-03-28 22:00:00,3,4,2,2,4,2,3,4,3,2,4,3,4,5,3,4,3,6,6,2,3,5,5,6,6,10,10,12,14,13,18,16,15,12,11,10,7,6,3,2,2,3,4,5,23,29,34,34,35,34,25,26,25,29,25,20,18,17,16,13,11,8,3,3,2,3,1,9,8,5,3,1,0,0
2022-03-28 23:00:00,2,0,2,1,1,1,2,3,1,0,2,0,3,2,5,1,3,4,3,5,4,5,6,7,6,5,4,5,9,9,13,8,6,15,12,10,8,4,2,1,4,4,3,3,11,18,24,23,25,23,20,21,14,26,25,19,16,16,12,10,7,4,3,2,1,1,0,10,2,6,1,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,2,0,0,0,0,0,1,0,0,1,0,4,8,12,16,17,20,21,12,22,13,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,2,3,0,2,1,2,0,0,1,2,1,4,6,8,9,11,14,16,16,18,15,16,16,12,13,11,19,14,10,8,4,3,1,2,2,0,4,2,5,6,6,9,8,7,7,1,1,1,4,8,10,9,0,0,8,0,8,6,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,5,6,10,3,1,2,1,2,0,2,7,8,12,14,17,20,22,26,29,26,22,17,16,17,19,21,20,15,4,4,4,3,2,1,1,1,4,6,9,14,14,14,14,6,6,7,6,6,7,11,8,0,6,6,5,3,5,4,3,3,3,3,4,3,2,0,8,9,8,2,7,1,0
2022-03-29 07:00:00,2,10,13,20,15,2,2,1,2,1,5,7,27,34,52,33,39,50,50,53,50,54,49,38,46,45,42,46,37,8,14,13,13,11,10,10,8,13,24,26,32,33,32,26,14,12,11,10,13,14,29,28,25,9,7,6,5,3,4,3,3,5,5,3,5,4,5,8,4,4,4,1,0,0
2022-03-29 08:00:00,7,11,12,15,9,4,4,3,4,0,7,12,36,41,56,56,55,61,56,56,56,59,51,39,50,52,51,54,43,13,21,22,21,17,15,17,16,11,22,29,30,32,36,36,20,23,20,23,25,25,25,18,17,29,26,19,13,9,8,7,7,8,8,7,8,6,8,12,13,9,7,6,6,0
2022-03-29 09:00:00,3,6,5,7,3,2,3,3,5,6,3,6,8,13,20,22,28,38,37,46,47,48,51,47,54,54,53,52,38,11,14,16,14,10,6,7,6,7,15,17,18,20,19,24,12,14,15,14,15,12,13,14,14,16,14,13,12,9,7,6,5,7,5,5,5,6,5,12,10,9,5,1,0,0
2022-03-29 10:00:00,2,4,4,6,5,2,4,0,0,1,4,5,6,8,10,11,12,16,21,23,22,21,23,22,22,23,20,20,18,5,11,10,10,8,5,6,9,10,11,12,12,16,18,20,10,10,13,10,11,7,10,8,7,10,9,6,8,7,7,6,7,4,2,2,3,3,1,3,2,2,1,1,1,0
2022-03-29 11:00:00,1,4,2,4,4,2,2,3,0,1,5,4,6,9,14,13,16,22,24,28,25,24,23,21,18,23,18,21,14,6,9,9,9,7,4,4,4,5,6,6,16,17,10,15,10,14,15,16,17,18,17,18,17,18,19,18,15,13,9,9,4,9,8,8,7,1,6,10,8,9,8,4,0,0
2022-03-29 12:00:00,1,3,3,4,5,3,2,1,2,2,4,2,3,6,11,11,11,16,17,19,15,19,20,17,19,18,17,18,14,8,7,4,2,3,6,4,4,5,9,7,11,14,12,13,12,12,12,12,13,14,14,15,14,15,15,12,11,11,9,9,10,9,9,4,4,2,5,4,4,5,4,2,2,0
2022-03-29 13:00:00,3,3,3,5,3,3,3,1,4,2,6,6,7,8,9,8,14,16,18,17,16,16,17,16,17,19,21,21,15,9,11,11,10,8,5,5,7,6,7,8,13,14,10,14,11,11,12,11,14,14,14,14,12,13,12,11,10,10,8,7,5,4,3,3,4,0,2,3,2,1,1,2,1,0
2022-03-29 14:00:00,2,3,4,3,3,2,5,5,1,5,4,6,5,9,10,10,12,14,16,17,15,16,16,20,14,17,21,21,24,12,14,16,13,9,7,6,6,4,5,5,6,11,10,9,16,18,19,24,25,24,20,20,18,16,12,14,11,9,11,12,12,8,6,5,5,7,5,6,5,6,5,3,2,0
2022-03-29 15:00:00,4,6,6,6,5,4,5,6,5,6,8,9,9,9,10,11,16,19,20,23,22,23,23,26,25,25,24,21,18,13,15,14,13,9,8,8,8,10,10,9,7,9,9,11,18,26,26,25,27,24,40,40,30,36,33,30,27,24,19,17,14,11,9,7,4,4,6,11,9,9,5,4,2,0
2022-03-29 16:00:00,5,5,5,10,8,4,3,4,0,2,5,6,8,8,12,13,12,14,16,16,19,21,14,22,25,24,25,23,17,8,13,14,13,12,10,8,9,10,8,8,9,15,16,16,22,33,38,36,37,33,31,45,44,46,40,43,43,38,29,24,17,13,8,5,4,4,5,6,5,6,4,4,3,0
2022-03-29 17:00:00,7,9,10,10,9,6,7,6,6,5,6,8,10,12,16,15,18,22,19,25,26,29,30,30,32,32,31,31,25,12,19,20,18,14,10,9,9,8,9,8,14,20,22,25,31,36,42,41,42,39,31,38,35,34,30,32,27,22,19,18,14,10,7,6,6,7,5,10,9,9,6,3,0,1
2022-03-29 18:00:00,12,9,10,10,9,8,10,10,8,6,11,8,10,9,12,11,16,20,27,30,28,25,23,25,28,24,21,23,21,26,33,33,27,24,17,11,9,11,7,10,11,16,19,23,43,50,59,59,59,55,44,49,46,37,34,31,27,22,20,17,12,11,5,5,3,4,6,20,16,12,9,3,2,0
2022-03-29 19:00:00,12,11,10,9,7,6,6,3,5,5,6,5,4,5,5,4,6,9,10,14,12,8,6,13,17,16,15,17,16,19,43,40,39,30,21,16,15,10,8,7,9,11,11,14,30,33,40,42,42,39,28,42,40,44,41,35,30,22,17,15,13,11,7,3,2,1,0,23,21,13,7,3,0,0
2022-03-29 20:00:00,4,5,5,4,6,5,4,0,5,5,5,4,5,4,5,4,6,9,10,7,8,9,6,11,12,9,12,11,18,13,17,19,16,16,16,16,11,7,4,5,10,11,12,11,20,30,33,31,32,26,26,28,25,29,30,26,23,20,15,8,9,7,6,3,0,1,1,7,6,3,3,1,0,0
2022-03-29 21:00:00,2,4,4,3,2,3,4,1,3,5,5,1,3,4,8,9,12,12,8,14,13,14,0,12,13,12,8,12,12,13,20,22,21,19,18,12,8,5,4,2,3,4,5,7,13,20,27,25,28,27,24,26,23,33,29,20,18,16,16,15,13,11,4,4,3,0,0,6,2,5,4,1,1,0
2022-03-29 22:00:00,4,3,4,0,3,2,5,2,4,1,4,3,3,3,2,4,0,7,5,3,8,5,2,7,6,6,5,7,10,8,23,23,22,20,9,7,7,6,4,2,5,7,8,7,25,35,41,45,47,45,40,39,36,39,38,32,21,17,16,15,11,5,5,3,3,2,4,8,4,7,6,3,2,0
2022-03-29 23:00:00,2,2,2,0,0,4,2,4,0,0,4,4,5,4,4,0,3,5,4,0,4,4,4,5,5,4,6,9,10,10,16,16,15,12,11,9,8,5,3,1,4,7,8,6,9,19,28,31,29,28,27,35,18,31,29,23,21,13,10,7,6,5,2,1,2,0,0,9,3,8,3,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,3,4,0,3,0,0,4,0,3,3,4,7,12,16,20,8,22,23,14,16,24,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,3,0,2,1,2,2,3,1,2,3,4,7,9,11,11,14,15,16,17,18,15,17,15,16,19,14,11,8,5,3,2,1,0,2,1,3,4,4,4,5,7,7,6,5,0,6,2,0,5,4,3,1,3,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,2,5,6,10,6,1,3,1,1,1,3,4,6,10,14,16,14,22,27,28,24,26,25,18,25,20,23,25,21,6,4,4,3,4,2,3,2,3,7,8,8,9,7,9,5,6,5,6,7,6,7,5,0,6,7,6,4,2,3,3,4,4,3,4,5,6,6,15,14,9,8,6,1,0
2022-03-30 07:00:00,3,11,11,22,16,2,3,3,0,4,5,8,13,22,37,38,42,52,53,52,51,43,42,31,32,33,36,36,27,9,15,11,10,8,7,7,6,10,18,22,28,37,34,29,13,12,12,13,14,16,18,18,16,14,8,7,4,5,2,4,4,5,8,2,7,6,3,7,6,3,1,5,4,0
2022-03-30 08:00:00,3,6,15,23,15,4,3,4,4,2,8,10,28,41,54,56,49,56,58,52,53,53,50,40,45,46,50,51,38,11,17,17,16,13,11,9,8,11,23,30,30,36,39,34,14,22,19,21,21,18,21,15,14,21,19,17,9,9,8,7,5,8,9,7,7,7,10,13,14,16,6,16,15,0
2022-03-30 09:00:00,2,12,13,16,11,4,5,2,5,1,5,7,11,15,21,24,24,27,27,28,32,33,32,31,33,29,31,30,23,5,9,7,11,8,5,4,8,7,12,20,23,26,26,25,12,12,13,10,12,12,15,11,10,13,15,13,11,7,7,7,5,5,5,3,4,3,3,4,5,4,2,3,2,0
2022-03-30 10:00:00,3,3,3,6,3,2,2,3,2,5,3,5,11,12,14,16,17,20,20,23,19,26,22,25,28,32,33,30,25,7,6,5,5,4,4,4,4,5,11,12,14,16,17,16,10,9,15,16,12,14,15,12,13,15,16,12,13,8,5,4,5,5,6,4,3,3,4,3,1,1,1,0,0,0
2022-03-30 11:00:00,2,6,5,7,1,3,3,1,0,2,7,7,7,8,11,13,15,19,21,23,19,20,19,24,24,21,23,22,15,5,7,7,5,7,5,3,3,5,8,9,11,11,13,11,12,11,9,10,11,10,8,9,7,10,8,7,7,11,11,5,10,10,10,8,2,0,3,4,0,2,2,2,1,0
2022-03-30 12:00:00,2,3,2,3,4,3,4,5,4,3,5,6,7,9,12,14,17,23,20,25,24,26,28,26,23,23,20,21,20,7,8,4,6,4,4,4,3,4,8,10,11,15,14,14,11,12,11,13,10,12,10,11,9,11,11,11,10,6,6,6,7,7,5,4,3,4,3,4,4,4,4,3,3,0
2022-03-30 13:00:00,3,3,4,5,4,4,3,3,6,5,6,8,8,9,11,12,14,20,27,26,25,30,30,31,30,27,28,28,22,14,14,15,14,12,9,9,9,7,8,6,11,11,19,18,10,13,13,16,16,14,13,14,13,18,15,15,10,15,5,8,7,6,6,6,4,3,3,4,3,1,2,0,0,0
2022-03-30 14:00:00,2,3,4,3,5,4,6,7,2,6,8,9,8,9,11,11,13,16,17,19,19,20,21,23,26,17,25,25,17,9,10,10,10,9,5,5,12,11,12,10,15,14,16,16,18,23,21,19,21,21,17,22,15,15,13,12,12,19,11,16,11,7,5,3,6,6,4,3,5,4,3,3,1,0
2022-03-30 15:00:00,6,7,6,5,7,6,7,5,6,7,5,9,10,10,14,15,16,17,15,13,17,20,19,18,20,23,22,21,17,10,18,17,18,15,9,8,10,8,7,6,7,10,12,10,16,23,25,25,25,23,24,41,39,28,30,39,38,33,30,24,24,17,6,3,3,0,3,7,8,7,4,3,1,0
2022-03-30 16:00:00,3,7,4,8,6,6,7,3,5,5,5,4,6,7,9,9,8,13,12,12,17,18,18,21,18,16,16,14,14,10,14,15,13,11,11,10,9,8,10,9,10,12,13,15,19,26,32,26,29,29,32,48,46,51,48,40,37,31,28,25,16,10,6,5,4,2,2,4,1,3,2,1,0,0
2022-03-30 17:00:00,5,10,11,14,14,5,11,4,10,7,8,11,11,13,17,18,24,26,27,27,27,26,24,22,29,28,29,27,26,19,29,15,28,11,11,11,14,11,12,10,14,17,15,16,27,43,41,39,39,33,30,34,35,34,33,30,25,27,25,24,20,11,6,5,9,3,8,13,14,11,5,8,3,0
2022-03-30 18:00:00,7,8,11,10,10,7,9,8,10,9,7,9,10,11,12,12,14,20,22,25,28,25,24,28,27,27,28,27,24,17,37,36,32,28,13,13,11,12,14,14,15,19,19,22,44,52,51,51,52,43,37,46,44,48,45,41,37,31,26,21,16,10,7,5,6,4,8,15,10,9,5,3,1,0
2022-03-30 19:00:00,4,5,7,8,7,6,10,8,11,10,8,8,11,10,8,6,9,13,12,13,13,12,13,20,18,21,21,20,24,19,28,28,26,27,18,16,15,13,7,6,9,15,15,14,36,47,50,39,38,34,28,35,32,45,44,41,30,19,13,12,10,7,6,3,1,0,2,11,14,11,8,3,0,0
2022-03-30 20:00:00,4,3,1,4,3,3,7,1,6,4,4,5,4,5,6,7,7,10,9,7,9,8,8,9,8,6,8,10,11,11,20,18,15,17,14,10,10,6,5,3,8,12,13,14,26,31,32,32,30,29,27,28,24,26,22,18,20,15,14,13,10,9,6,5,1,4,2,9,8,6,1,2,0,0
2022-03-30 21:00:00,3,1,4,2,3,4,5,0,4,3,5,3,4,5,5,5,5,5,5,6,9,3,8,6,8,5,6,6,9,20,25,26,24,18,13,10,9,6,3,4,4,5,6,7,15,22,30,33,32,29,29,28,26,28,29,26,23,21,18,15,10,7,7,3,3,0,0,9,8,5,5,2,1,0
2022-03-30 22:00:00,1,2,3,3,2,2,5,3,3,6,5,6,5,4,4,3,4,4,3,4,5,6,5,8,6,9,8,11,18,18,27,27,24,20,15,13,13,6,6,3,3,5,7,7,22,35,40,39,39,36,34,31,29,34,32,28,22,18,17,15,10,8,5,1,0,2,4,9,7,2,2,1,0,0
2022-03-30 23:00:00,2,0,3,2,0,0,3,0,0,0,3,0,2,4,3,1,4,5,3,5,7,9,2,10,5,7,8,8,15,14,18,15,14,13,11,8,5,1,0,1,3,4,2,5,18,23,29,33,29,27,23,25,24,26,27,20,17,11,16,13,12,7,5,3,2,2,1,7,4,2,3,1,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,0,0,0,0,0,2,0,0,2,0,5,7,14,15,10,15,16,0,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,1,2,0,2,0,0,0,0,0,3,2,2,5,6,8,9,11,13,14,12,20,21,20,19,20,19,18,9,12,6,3,4,2,3,3,2,2,1,5,6,7,10,9,6,5,0,4,1,1,5,7,5,2,6,0,0,0,5,3,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,1,4,5,7,6,1,3,0,0,2,1,4,7,11,16,19,20,22,25,26,23,24,26,21,25,22,20,21,19,4,4,3,2,3,3,2,2,3,7,7,5,6,6,6,4,8,7,4,5,7,5,5,4,3,1,4,5,4,4,5,6,7,6,4,1,4,3,8,6,3,2,1,2,0
2022-03-31 07:00:00,5,13,16,23,15,4,4,2,2,1,3,8,17,25,34,44,34,41,48,52,49,50,48,32,35,34,36,37,30,8,9,7,7,6,6,3,8,13,27,32,33,35,34,31,14,11,10,12,15,19,19,17,9,12,8,6,5,3,2,1,3,6,6,5,4,2,6,8,7,4,6,5,4,0
2022-03-31 08:00:00,4,6,10,17,10,3,5,4,3,0,8,15,31,38,53,52,56,59,60,56,53,53,50,40,48,52,57,56,42,10,20,19,18,12,10,8,10,12,25,28,26,31,34,34,17,18,15,14,15,16,20,19,19,23,21,16,9,8,7,5,5,8,10,11,10,7,11,14,12,13,10,5,9,0
2022-03-31 09:00:00,3,10,10,11,9,7,5,3,6,5,5,8,10,14,18,18,23,29,31,34,50,52,50,47,50,52,49,46,41,8,11,12,9,7,4,3,8,11,13,16,19,24,23,20,13,13,10,10,11,12,11,11,8,12,12,10,7,6,6,6,3,3,3,2,3,4,6,6,5,3,4,3,1,0
2022-03-31 10:00:00,2,7,3,10,9,5,6,2,6,5,4,6,8,9,11,12,17,21,26,30,23,20,22,20,24,21,23,26,17,8,11,6,9,7,4,4,3,6,8,10,13,17,16,14,11,10,11,9,9,8,10,12,10,19,20,16,4,14,11,9,5,4,2,2,3,2,2,6,3,5,3,3,0,0
2022-03-31 11:00:00,2,4,3,5,3,2,3,2,3,3,2,4,6,9,10,11,15,21,24,25,25,33,34,27,26,26,25,22,19,6,7,9,9,7,3,3,4,6,6,7,11,10,11,10,11,8,13,14,14,13,10,15,13,12,11,10,8,9,7,7,7,9,3,8,4,3,3,2,1,1,0,0,0,0
2022-03-31 12:00:00,0,4,2,4,5,2,4,0,3,4,5,7,8,9,8,9,11,14,18,19,18,21,23,22,25,22,24,23,18,6,8,9,6,7,6,5,5,6,8,10,13,14,17,18,10,17,15,8,11,9,11,11,10,9,10,9,8,9,6,5,5,5,4,3,3,4,4,4,3,3,2,3,1,0
2022-03-31 13:00:00,3,2,2,6,5,2,3,2,1,1,4,6,7,5,12,16,23,23,25,25,26,30,29,26,28,27,29,26,17,9,9,6,5,8,6,5,5,5,9,11,14,15,14,16,14,18,18,18,20,20,21,24,11,19,18,17,9,14,11,9,5,5,4,1,3,3,2,4,3,3,0,1,0,0
2022-03-31 14:00:00,2,3,4,5,4,3,4,2,2,2,3,8,7,9,10,11,11,17,16,16,17,17,18,17,19,18,19,23,19,11,10,12,13,9,7,6,7,4,6,6,8,12,11,12,13,19,22,16,20,16,13,17,15,18,18,16,18,20,20,19,12,7,5,3,4,6,5,6,5,3,4,2,1,0
2022-03-31 15:00:00,6,7,8,10,6,6,8,4,7,7,8,7,9,11,6,12,15,19,20,13,17,20,22,23,26,25,24,18,19,12,14,12,12,10,6,4,7,7,8,7,10,10,13,12,15,22,27,26,25,27,27,33,24,33,24,30,29,27,19,15,13,10,7,4,2,2,4,5,6,5,4,2,0,0
2022-03-31 16:00:00,3,6,7,7,5,6,7,3,6,4,5,6,9,10,13,14,15,20,23,26,23,20,20,20,24,24,23,19,12,11,17,16,22,20,11,9,8,9,11,10,11,13,13,12,16,24,29,33,33,28,31,50,47,53,46,48,46,33,24,21,20,13,11,9,7,7,6,6,5,4,3,1,2,0
2022-03-31 17:00:00,13,12,8,11,9,6,9,4,3,8,6,8,11,14,14,8,17,22,24,27,27,29,28,31,30,29,28,29,21,12,19,20,17,13,10,11,12,11,11,10,15,17,20,19,28,43,44,41,39,36,37,41,36,43,40,36,33,24,17,15,11,9,7,5,5,6,5,11,10,8,2,1,1,0
2022-03-31 18:00:00,11,12,14,15,13,12,13,1,10,4,10,10,10,12,12,12,16,19,23,21,24,27,25,28,28,27,30,30,33,20,39,31,37,27,22,19,16,14,16,14,17,24,24,27,45,57,60,59,60,51,50,43,42,46,43,32,26,25,22,14,15,13,10,6,4,0,4,19,18,13,8,4,1,0
2022-03-31 19:00:00,4,5,6,5,5,4,7,8,8,6,6,6,6,7,8,9,14,13,14,15,11,10,10,16,25,23,20,19,18,18,28,28,26,22,19,15,11,6,6,7,9,11,12,11,26,34,45,37,38,33,36,40,37,39,37,35,22,21,21,16,12,10,6,8,7,6,5,11,16,10,8,7,2,0
2022-03-31 20:00:00,3,3,5,0,4,3,8,6,4,7,7,7,6,4,10,7,8,8,7,9,10,9,9,11,11,10,11,10,12,16,27,23,18,17,14,10,10,8,5,4,8,9,7,9,17,28,31,32,31,26,24,30,27,38,34,30,24,19,14,9,12,10,9,5,2,1,1,9,7,7,3,2,0,0
2022-03-31 21:00:00,3,2,5,4,2,3,4,2,1,0,5,1,6,5,5,4,7,7,9,10,11,10,10,9,9,8,8,10,11,13,20,16,24,20,14,13,13,9,4,5,5,6,7,8,20,33,37,37,37,35,33,33,33,40,39,32,28,24,19,17,15,11,7,6,4,2,3,9,4,5,3,1,0,0
2022-03-31 22:00:00,4,2,3,4,1,5,4,5,3,4,3,4,3,3,3,2,4,4,2,2,5,4,7,9,12,12,8,11,16,19,28,27,25,21,15,14,14,7,4,1,6,10,15,12,29,39,44,43,38,32,27,29,28,28,26,25,20,18,15,16,10,7,5,6,4,3,4,14,13,12,5,2,1,0
2022-03-31 23:00:00,1,0,1,0,0,0,2,0,2,0,1,2,3,0,2,0,2,2,1,3,3,4,3,8,5,6,5,7,13,11,11,10,10,8,9,6,7,5,2,1,4,3,2,4,20,36,40,36,36,35,31,31,28,23,22,21,19,17,16,12,10,9,7,5,4,2,0,6,5,7,6,2,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,2,1,0,0,0,0,0,3,0,2,3,6,12,16,20,0,21,22,17,18,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,2,0,3,1,0,0,1,0,0,1,3,3,5,8,9,10,13,14,16,15,12,11,14,15,14,17,15,11,8,1,1,0,0,2,1,2,2,2,3,5,8,8,6,5,0,1,6,5,4,5,3,2,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,2,3,5,5,5,3,3,0,2,2,4,4,8,11,15,20,25,28,30,31,31,30,22,17,18,20,19,21,17,5,5,6,5,4,3,5,2,4,6,9,9,10,8,10,6,8,6,3,8,11,9,7,1,5,5,4,4,2,2,4,5,3,2,3,3,3,2,7,7,4,0,3,0,0
