Unnamed: 0,1_월계동진아교통,2_월계삼호4차아파트,3_월계삼호아파트,4_월계미륭아파트,5_월계미성아파트,6_한천초등학교,7_한진한화그랑빌아파트,8_한진한화그랑빌아파트,9_석계역2번출구,10_석계역1번출구.A,11_석계역굴다리앞,12_석계역,13_공릉1동삼익아파트,14_대주아파트,15_공릉대아2차아파트,16_공릉신도2차아파트,17_공릉대동2차아파트,18_노원문화원,19_용원초등학교,20_하계장미아파트,21_하계역,22_서울시립북서울미술관,23_중계역,24_중계역2번출구,25_중계3단지목련아파트,26_을지중학교,27_청암중.고등학교,28_원광초등학교,29_중계1동주민센터,30_중계주공5단지514동,31_중계1동신안아파트,32_을지중학교,33_상명초등학교,34_중계건영2차아파트,35_중계역,36_노원구민의전당,37_하계역,38_하계장미아파트,39_공릉삼익아파트,40_영화교회,41_공릉1단지후문,42_공릉2단지,43_용원초등학교,44_노원문화원,45_공릉대동2차아파트,46_공릉신도2차아파트,47_공릉행복발전소,48_공릉초등학교,49_한진한화그랑빌아파트,50_석계역2번출구,51_석계역1번출구.A,52_석계역굴다리앞,53_석계역,54_한천초등학교,55_월계미성아파트,56_월계미륭아파트,57_월계삼호아파트,58_월계삼호4차아파트,59_월계동진아교통
2022-03-22 04:00:00,0,0,0,1,0,0,0,0,0,3,0,0,0,4,0,3,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,2,0,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,3,2,2,1,3,1,0,2,0,5,5,6,9,7,10,5,4,2,2,0,1,0,4,2,5,0,4,6,5,4,0,4,1,1,0,0,0,0,0,0,0
2022-03-22 06:00:00,2,3,4,0,6,1,2,5,2,2,3,2,4,6,3,6,8,2,10,2,4,1,1,5,5,4,3,8,10,16,22,23,21,8,4,2,1,0,2,3,1,6,16,15,15,15,5,11,4,8,1,0,0,0,0,0,0,0,0
2022-03-22 07:00:00,4,7,9,11,12,14,18,18,8,2,4,2,5,7,8,9,12,14,32,32,35,42,41,24,12,8,12,20,20,29,38,46,40,9,7,5,3,3,3,4,6,23,39,21,38,30,27,24,23,21,1,0,1,2,0,0,0,0,0
2022-03-22 08:00:00,2,4,5,10,15,16,18,17,11,6,3,7,8,10,2,7,9,5,9,13,14,14,15,17,16,11,13,13,19,26,31,33,29,9,9,7,8,7,6,3,7,18,27,28,29,25,23,19,21,19,2,0,5,3,2,0,1,0,0
2022-03-22 09:00:00,2,4,6,2,7,6,8,6,3,3,3,5,4,3,3,1,4,4,6,5,6,4,5,8,9,4,8,9,9,21,27,17,26,7,6,5,7,6,3,4,2,8,10,11,9,10,9,9,10,8,2,0,2,0,0,1,0,1,0
2022-03-22 10:00:00,1,2,0,4,1,7,3,7,2,3,4,4,1,3,4,5,4,2,4,3,3,5,3,7,7,6,4,5,10,9,14,13,15,5,4,4,4,3,2,3,4,6,7,9,5,8,7,3,8,6,2,0,3,2,1,0,1,0,0
2022-03-22 11:00:00,2,3,1,4,5,4,0,4,2,2,2,4,0,0,0,3,2,0,5,2,5,6,5,9,0,8,7,8,8,12,11,13,12,7,4,3,2,2,0,1,4,5,7,0,8,7,8,7,5,4,4,3,4,3,2,1,1,0,0
2022-03-22 12:00:00,3,2,4,6,0,0,0,5,3,3,4,3,5,4,3,6,6,3,7,7,4,4,0,14,14,9,9,7,8,11,12,13,11,6,4,5,5,4,2,2,0,4,8,0,9,10,0,0,9,5,1,0,3,0,0,0,0,2,0
2022-03-22 13:00:00,13,15,6,7,7,11,12,7,5,5,6,6,0,6,0,2,6,5,8,8,7,8,10,8,9,7,6,6,7,12,13,14,9,8,6,5,6,0,5,0,2,6,7,6,0,5,4,3,2,1,4,0,1,2,2,0,0,0,0
2022-03-22 14:00:00,2,0,4,0,0,3,0,3,1,3,4,5,0,5,3,5,3,4,6,7,7,8,10,14,15,12,2,15,13,13,15,16,14,11,7,8,9,2,7,6,3,4,5,4,5,3,3,3,3,2,2,0,4,3,3,2,1,0,0
2022-03-22 15:00:00,1,2,1,1,0,1,0,2,0,6,0,9,8,7,8,9,6,5,12,11,10,13,13,25,29,27,25,25,12,17,21,15,14,20,22,20,19,3,13,1,7,10,8,8,7,9,5,5,4,4,2,0,0,1,1,0,0,0,0
2022-03-22 16:00:00,3,0,0,4,1,6,5,4,1,9,11,11,10,11,10,8,8,9,11,14,19,19,18,34,39,37,25,25,19,27,32,33,32,35,36,34,35,31,24,3,20,14,13,10,10,8,7,6,5,4,6,1,7,3,2,6,4,3,0
2022-03-22 17:00:00,6,7,0,8,7,4,0,5,2,13,13,16,11,18,0,16,18,14,20,23,25,29,28,47,46,38,32,24,12,15,18,17,23,17,16,16,15,3,14,0,13,11,12,11,7,8,6,0,5,4,6,7,10,8,7,3,1,0,0
2022-03-22 18:00:00,2,0,3,4,0,3,0,5,5,27,23,28,27,17,26,24,23,21,13,11,23,27,29,45,37,38,28,21,11,14,17,18,17,11,7,7,10,6,0,0,5,4,8,8,7,3,7,6,8,4,9,10,14,12,4,8,3,1,0
2022-03-22 19:00:00,1,0,1,2,0,0,0,5,3,20,22,28,26,24,0,24,22,17,6,8,15,20,23,49,52,40,25,12,9,17,17,18,17,13,11,10,8,5,4,9,6,4,2,5,4,1,3,2,3,1,9,11,10,7,5,4,3,2,0
2022-03-22 20:00:00,0,1,1,0,0,0,0,2,1,5,6,8,9,7,0,9,8,7,4,4,7,7,8,25,25,19,14,7,8,16,19,18,19,15,13,12,8,8,3,0,6,7,5,5,0,6,5,0,4,2,5,0,13,12,10,5,2,1,0
2022-03-22 21:00:00,2,0,0,0,0,0,1,0,0,13,0,14,12,0,0,11,0,7,4,0,6,7,2,12,11,10,7,5,15,22,20,23,19,16,15,16,16,15,6,0,0,11,8,6,3,4,2,0,3,1,4,0,6,5,4,3,2,1,0
2022-03-22 22:00:00,3,4,0,2,3,3,0,2,1,5,0,8,7,2,0,9,6,7,4,5,7,6,7,18,16,15,12,8,22,34,35,24,34,28,26,21,21,22,8,21,20,10,8,8,7,2,4,3,2,1,5,3,6,2,3,2,1,0,0
2022-03-22 23:00:00,0,1,0,0,0,0,0,1,1,5,4,6,5,0,0,6,6,4,2,2,4,2,2,12,11,8,7,2,4,4,7,8,7,8,6,5,6,7,6,0,5,4,4,5,3,4,3,0,2,1,6,0,4,2,5,2,1,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,1,0,0,0,0,0,2,0,0,3,0,2,3,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,1,2,0,3,1,0,0,0,0,1,1,0,0,0,0,2,0,0,3,0,2,0,0,1,1,0,0,3,3,5,7,3,8,3,2,2,1,2,2,1,4,4,9,0,8,9,8,8,6,5,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,2,3,3,4,6,8,3,5,2,1,2,2,1,4,5,2,6,5,5,5,3,1,2,9,6,5,5,5,8,11,19,22,16,7,2,3,0,0,4,0,2,7,12,9,11,10,6,4,6,3,1,0,0,0,0,0,0,0,0
2022-03-23 07:00:00,4,6,8,12,13,15,16,15,12,5,6,7,3,9,6,7,8,12,24,26,30,32,30,24,13,10,12,16,23,31,43,46,39,9,6,5,4,3,4,3,5,25,35,34,38,40,23,32,29,19,2,2,1,3,2,2,0,0,0
2022-03-23 08:00:00,5,7,5,9,9,13,15,12,7,7,5,8,8,9,0,7,7,3,14,10,9,10,11,15,14,11,13,14,19,24,31,44,39,13,8,6,5,4,3,6,8,22,27,28,28,26,25,22,19,18,2,1,4,0,1,0,0,3,0
2022-03-23 09:00:00,1,1,2,2,4,3,5,3,4,5,0,3,2,0,6,2,3,3,7,7,7,8,9,9,8,7,6,8,10,10,14,17,14,7,5,6,7,6,1,3,5,6,11,13,12,13,13,13,12,9,5,0,8,3,7,6,0,4,0
2022-03-23 10:00:00,0,2,1,2,2,3,1,2,1,5,4,7,5,0,2,2,3,5,7,9,6,5,5,7,6,4,3,6,4,9,12,13,12,6,4,5,2,1,0,0,3,5,8,8,9,9,7,0,8,5,3,0,4,3,0,1,0,0,0
2022-03-23 11:00:00,0,0,0,0,1,1,0,0,1,3,3,4,4,0,4,7,6,3,6,5,6,7,0,10,8,7,4,7,8,10,14,15,14,9,6,5,6,6,5,0,3,2,6,7,5,6,5,4,3,2,1,0,1,2,0,0,0,0,0
2022-03-23 12:00:00,3,3,4,5,4,4,4,3,4,5,0,7,8,10,4,6,9,8,6,7,8,9,9,11,9,10,11,9,9,13,14,10,14,6,5,5,5,0,2,0,3,5,6,6,8,7,8,6,5,3,2,1,1,0,0,1,0,0,0
2022-03-23 13:00:00,2,2,3,0,6,1,0,2,0,6,5,7,1,6,0,3,5,8,9,9,10,12,11,16,7,12,8,7,6,10,14,7,12,7,7,6,4,3,1,2,0,5,5,6,6,7,5,0,0,3,1,2,0,0,1,0,0,0,0
2022-03-23 14:00:00,1,2,3,0,0,0,8,5,2,5,6,4,5,4,5,5,6,3,8,6,5,7,5,15,13,11,10,9,7,8,10,11,9,7,6,6,6,7,2,5,1,5,4,6,3,0,5,0,0,4,1,2,0,0,0,1,0,1,0
2022-03-23 15:00:00,1,0,2,4,5,5,5,2,7,10,7,4,2,5,0,11,12,11,9,11,12,12,12,27,31,28,27,20,8,19,11,18,21,26,27,26,26,11,20,19,8,9,9,5,7,3,5,0,3,1,5,3,2,1,3,0,1,0,0
2022-03-23 16:00:00,4,4,6,5,8,9,4,3,7,7,8,11,9,4,12,9,11,12,15,14,18,19,19,29,29,25,22,25,12,14,17,21,35,35,26,20,18,16,11,8,6,10,10,8,9,6,6,5,5,4,4,3,0,1,1,2,1,0,0
2022-03-23 17:00:00,4,3,5,7,3,9,0,7,5,12,11,13,13,12,11,11,14,10,13,14,22,27,20,44,38,30,29,27,10,19,24,26,24,15,11,11,11,10,6,4,4,9,10,9,4,7,3,6,5,3,12,5,7,8,7,5,4,0,0
2022-03-23 18:00:00,4,2,0,3,0,4,0,5,4,40,13,42,20,19,12,21,21,14,9,12,17,22,24,42,25,35,30,20,14,15,18,18,17,13,12,14,15,14,8,0,7,8,7,4,8,7,8,6,7,4,15,0,20,17,12,8,5,4,1
2022-03-23 19:00:00,2,2,3,1,4,0,1,3,4,14,14,18,39,34,32,29,22,17,7,5,13,16,15,33,30,25,19,13,14,21,20,20,5,14,10,8,7,7,4,5,6,7,8,9,7,4,6,6,4,5,7,0,7,6,3,2,1,0,1
2022-03-23 20:00:00,2,0,1,0,0,1,3,1,0,8,0,9,8,8,0,10,8,6,4,4,8,12,17,36,33,28,21,15,15,19,15,16,17,14,10,7,8,9,1,8,7,6,5,2,4,0,3,0,0,1,5,4,7,6,1,4,2,0,0
2022-03-23 21:00:00,1,1,0,0,0,0,2,0,1,7,8,11,8,7,4,9,8,5,3,4,5,8,0,18,17,11,8,4,15,19,21,18,19,15,12,8,5,8,6,4,4,6,2,8,2,0,7,0,3,2,5,7,11,10,8,0,2,1,0
2022-03-23 22:00:00,3,0,0,1,0,0,0,0,0,9,10,11,10,8,11,11,13,7,5,3,8,7,2,16,14,5,6,5,39,51,53,54,51,41,38,27,25,11,23,0,0,21,12,10,2,5,9,8,3,1,4,3,5,2,1,7,4,2,0
2022-03-23 23:00:00,0,0,0,0,0,0,0,3,1,4,3,6,0,0,3,8,9,6,4,2,5,7,0,12,11,9,8,2,4,6,8,0,6,5,3,4,4,1,5,0,0,2,5,0,2,6,4,2,0,0,2,1,0,4,0,1,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,1,0,0,0,0,0,0,3,0,0,0,4,0,3,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,1,3,2,1,4,0,3,3,1,1,0,0,0,0,0,1,0,0,2,1,1,0,0,2,1,1,1,4,4,5,6,5,6,4,2,0,1,0,2,0,3,3,6,0,3,7,6,5,4,3,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,3,5,3,4,5,7,8,6,3,2,3,1,1,5,0,0,6,5,6,7,1,2,2,4,3,2,3,7,13,14,21,23,22,7,2,2,0,0,1,0,3,7,12,9,15,13,3,11,7,6,1,0,0,0,0,0,0,0,0
2022-03-24 07:00:00,5,9,12,16,21,22,0,20,11,3,5,2,4,9,12,13,16,18,35,35,34,37,38,29,12,11,10,19,22,29,44,47,41,40,5,4,4,1,3,4,5,21,37,21,36,34,32,26,23,17,2,0,1,0,0,0,0,0,0
2022-03-24 08:00:00,2,3,5,9,11,13,16,14,7,6,3,8,7,8,4,6,9,5,8,7,10,9,12,15,14,11,13,14,19,24,33,34,31,13,9,7,5,4,4,6,6,24,30,31,31,26,27,21,19,18,2,0,1,1,0,3,0,0,0
2022-03-24 09:00:00,2,1,4,5,8,10,4,8,6,4,5,9,9,3,10,9,8,7,6,7,6,4,5,5,6,4,5,6,6,10,14,18,19,7,6,3,2,5,4,4,5,8,14,9,15,12,11,10,8,8,5,0,0,4,0,3,0,1,0
2022-03-24 10:00:00,1,2,1,2,4,0,5,1,2,1,2,3,2,3,0,0,1,2,5,3,4,4,5,10,9,5,4,12,6,9,8,12,7,5,2,2,3,2,2,0,2,5,7,9,10,9,8,7,6,4,3,1,3,1,0,0,0,0,0
2022-03-24 11:00:00,1,0,1,2,4,5,3,3,2,4,0,5,6,2,1,0,3,5,6,8,6,7,6,9,8,7,6,6,8,8,10,12,11,7,3,3,3,0,1,0,4,5,6,5,9,10,8,7,5,4,2,0,2,2,1,0,0,1,0
2022-03-24 12:00:00,3,4,6,6,7,9,10,9,6,5,0,7,4,6,0,5,6,5,5,6,5,6,5,11,10,9,0,7,6,7,9,11,12,5,4,4,4,4,3,3,2,2,3,4,4,4,4,4,3,3,1,2,3,0,2,1,0,0,0
2022-03-24 13:00:00,14,15,0,16,2,1,0,3,2,5,5,0,2,3,4,6,8,6,10,9,7,8,6,11,13,7,7,9,7,7,8,8,11,8,6,7,6,4,4,6,3,9,9,0,8,5,6,6,3,5,4,3,2,0,1,1,0,0,0
2022-03-24 14:00:00,2,0,3,4,15,13,9,4,2,5,4,9,4,8,0,8,6,7,5,8,7,8,0,11,12,9,7,10,5,8,10,11,12,7,4,4,3,0,2,1,0,4,4,3,5,4,5,3,3,4,4,0,3,2,1,0,0,1,0
2022-03-24 15:00:00,1,2,3,2,4,1,3,3,2,10,0,6,0,7,6,6,7,6,10,9,13,14,12,18,17,14,13,12,8,7,9,6,8,6,6,9,7,5,0,5,4,7,10,9,6,6,10,9,5,3,4,3,5,4,3,1,2,0,0
2022-03-24 16:00:00,3,2,5,0,4,6,7,0,6,8,6,10,11,6,10,10,12,9,9,14,16,18,15,33,40,31,30,28,9,14,17,16,29,25,24,23,21,18,15,5,12,12,11,10,6,8,5,4,2,3,3,5,8,2,6,0,5,2,0
2022-03-24 17:00:00,3,5,6,8,9,10,3,8,6,12,6,17,11,18,17,18,17,15,15,20,25,27,27,40,36,39,32,27,14,23,27,12,29,32,31,31,30,26,21,12,14,17,14,12,10,9,8,7,7,6,5,6,11,11,10,7,6,5,0
2022-03-24 18:00:00,2,1,0,1,2,2,2,2,4,20,15,22,20,19,13,19,21,18,13,13,17,20,22,36,34,28,21,19,11,14,16,17,17,16,13,15,14,7,11,0,8,10,8,6,7,8,10,9,8,4,12,13,20,21,17,13,9,7,0
2022-03-24 19:00:00,4,0,0,4,0,1,0,6,2,18,8,19,22,21,0,24,13,15,6,6,11,14,18,46,39,35,25,16,11,16,20,20,19,14,13,11,8,7,6,7,0,6,6,5,5,5,0,2,3,6,16,17,22,20,17,3,12,9,0
2022-03-24 20:00:00,1,1,1,0,3,0,0,2,4,12,0,16,6,0,6,19,15,12,3,4,11,12,9,29,27,18,11,5,14,20,18,19,19,16,14,9,8,4,7,3,6,4,3,4,5,4,4,0,2,1,6,0,6,5,4,3,2,2,1
2022-03-24 21:00:00,5,2,4,0,0,0,3,0,2,8,8,9,4,0,0,12,5,8,5,3,4,6,7,19,17,11,6,2,7,20,23,20,17,12,10,8,7,9,4,8,7,7,5,4,3,0,3,0,2,1,9,0,8,5,3,1,0,0,0
2022-03-24 22:00:00,2,0,0,0,0,0,0,0,1,8,9,7,8,6,0,7,7,4,5,2,5,6,3,15,14,11,6,6,22,37,28,0,31,26,22,17,14,10,9,0,13,10,7,7,4,6,5,2,2,2,5,5,8,7,4,3,2,1,0
2022-03-24 23:00:00,0,0,0,0,0,0,0,1,0,14,0,16,15,14,0,15,6,5,3,1,5,4,6,20,16,12,11,4,4,6,8,4,0,6,4,3,0,2,0,0,0,4,2,0,0,2,0,0,0,0,3,0,8,5,3,4,3,2,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,1,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,2,3,2,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,1,0,0,3,1,0,0,0,0,2,1,1,0,1,0,2,0,0,3,0,1,0,0,1,0,0,0,2,5,7,10,0,11,6,4,0,3,2,3,0,5,5,11,0,10,9,8,7,5,4,2,0,0,0,0,1,0,0,0
2022-03-25 06:00:00,2,6,7,8,10,11,12,11,5,1,2,2,3,5,0,6,3,3,8,4,5,6,2,6,7,6,8,10,9,10,14,17,15,4,2,1,1,0,2,2,3,6,12,13,14,14,13,11,10,8,1,0,0,0,0,0,0,0,0
2022-03-25 07:00:00,2,0,2,5,5,7,11,7,4,4,5,7,4,8,10,13,16,20,31,30,20,29,29,21,17,14,17,22,23,36,43,48,39,9,5,5,4,3,4,5,2,21,32,34,37,30,24,21,18,12,1,1,3,0,0,0,0,0,0
2022-03-25 08:00:00,1,5,8,0,9,10,12,11,7,4,4,5,6,6,0,5,6,5,9,9,11,13,14,19,20,15,12,13,18,30,40,47,41,9,7,6,5,0,4,5,4,18,23,25,28,23,31,29,28,22,3,0,4,3,0,0,0,0,0
2022-03-25 09:00:00,2,4,2,3,4,5,0,3,2,4,3,4,0,4,3,4,2,3,5,8,7,6,0,8,8,6,5,8,11,16,19,21,19,7,7,6,5,4,4,2,3,6,8,9,8,10,7,6,9,6,3,0,1,2,1,2,0,0,0
2022-03-25 10:00:00,1,1,2,3,3,1,4,3,2,5,6,7,1,2,0,1,5,4,4,6,5,4,4,6,6,4,5,8,10,14,11,12,9,7,6,7,4,1,5,4,3,6,10,11,11,12,12,0,7,5,3,0,0,3,0,0,0,0,0
2022-03-25 11:00:00,1,0,2,3,4,2,2,5,3,3,0,6,7,2,0,6,2,5,5,5,6,7,8,11,7,5,1,4,7,12,18,19,17,13,5,10,6,0,2,3,5,5,6,7,8,7,9,11,9,9,6,5,9,5,0,4,2,4,0
2022-03-25 12:00:00,2,2,4,5,4,7,4,3,5,5,0,2,4,4,0,6,7,6,7,7,6,7,4,12,8,9,10,10,6,9,13,14,11,8,5,1,4,0,3,4,2,4,7,0,7,6,5,5,4,3,3,0,4,1,0,3,1,0,0
2022-03-25 13:00:00,1,2,4,2,3,3,6,4,3,9,10,11,11,13,0,5,12,9,11,9,6,7,7,15,14,12,11,9,6,9,12,8,11,9,5,4,6,6,5,3,2,4,7,6,7,6,5,3,4,3,4,0,5,4,0,0,1,3,0
2022-03-25 14:00:00,4,4,5,5,1,4,3,2,1,3,0,5,6,0,6,7,6,7,9,10,10,10,12,14,12,11,8,10,7,15,10,16,10,9,7,7,7,6,3,0,5,7,6,6,4,7,0,0,3,6,1,2,3,0,0,0,0,0,0
2022-03-25 15:00:00,1,0,2,10,12,13,11,8,4,6,7,8,7,7,5,9,9,6,10,7,8,10,9,24,24,18,17,13,11,17,21,24,10,15,11,9,10,8,9,4,4,7,6,8,3,7,6,5,6,4,2,1,3,2,0,1,1,0,0
2022-03-25 16:00:00,1,2,0,2,3,2,4,0,2,12,0,14,6,13,7,7,8,7,11,15,14,14,16,42,46,41,37,34,19,26,29,33,39,41,37,34,30,31,27,25,20,14,11,10,7,4,5,4,4,1,3,4,3,3,3,2,0,0,0
2022-03-25 17:00:00,2,0,0,3,0,0,4,0,5,12,6,13,14,9,13,12,12,10,11,13,19,23,16,35,36,27,25,20,15,14,15,16,14,15,12,11,12,5,10,0,5,10,7,6,8,7,8,7,6,7,5,3,6,5,2,4,2,1,0
2022-03-25 18:00:00,2,0,0,5,0,3,2,5,5,20,10,21,21,22,0,26,24,15,11,10,17,20,22,38,37,29,25,19,10,13,15,17,16,11,10,10,11,9,8,10,0,7,6,6,5,4,10,2,4,9,13,14,17,10,14,11,3,2,0
2022-03-25 19:00:00,3,0,0,4,5,1,3,4,5,14,14,19,18,14,17,19,17,11,5,9,15,20,21,37,34,24,19,13,7,12,14,16,9,13,11,7,7,0,4,4,0,5,5,2,6,5,6,5,0,2,9,10,13,10,7,5,3,0,0
2022-03-25 20:00:00,1,0,0,0,2,0,0,5,1,13,16,18,17,14,13,15,16,12,8,3,6,8,8,18,15,10,9,8,11,24,23,22,20,21,19,12,11,11,0,6,10,9,8,8,0,6,5,6,5,3,3,2,5,4,0,2,1,1,0
2022-03-25 21:00:00,4,0,2,3,0,0,0,1,3,8,7,12,10,7,9,10,8,5,2,4,8,9,7,22,20,16,11,6,8,25,11,11,10,9,6,7,4,9,6,5,2,4,3,3,2,3,1,2,0,0,5,0,7,5,4,2,2,0,0
2022-03-25 22:00:00,1,2,0,0,0,0,0,0,0,10,0,12,12,13,14,15,13,11,4,5,8,8,9,19,21,16,10,4,30,40,42,41,40,29,24,18,9,11,17,7,6,13,12,10,8,7,4,0,3,0,3,2,5,2,0,1,2,0,0
2022-03-25 23:00:00,1,0,0,0,0,0,0,0,1,10,12,10,13,11,7,9,7,7,4,3,6,7,3,14,12,12,9,7,7,6,7,5,0,4,5,3,3,5,3,0,1,1,2,2,3,2,2,0,3,2,7,8,7,7,4,2,2,1,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,1,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,2,2,1,0,3,2,2,2,4,4,4,6,5,4,4,2,1,0,0,1,0,2,3,1,0,0,4,5,6,0,4,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,2,3,2,0,3,0,2,1,1,0,1,0,0,1,2,2,0,1,2,0,0,0,3,2,0,1,1,2,5,8,9,2,3,0,1,0,0,2,0,3,3,5,0,4,4,1,0,3,1,1,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,2,3,4,4,3,0,0,2,0,2,2,3,1,0,0,4,2,5,8,4,1,0,2,6,5,1,2,5,5,8,10,11,9,4,3,1,0,0,0,0,0,6,9,5,6,8,5,7,5,6,1,0,0,0,0,0,0,0,0
2022-03-26 08:00:00,1,2,2,2,3,5,4,4,3,6,5,8,9,4,5,10,9,6,7,6,8,9,14,23,25,19,18,18,10,13,16,12,15,5,4,1,3,2,0,0,4,5,11,12,0,10,7,8,7,3,2,0,1,0,0,0,0,0,0
2022-03-26 09:00:00,0,3,5,9,10,11,0,10,8,6,1,7,2,0,5,3,2,1,8,7,7,9,0,22,18,14,13,15,15,15,17,15,15,6,6,4,1,3,2,3,2,7,9,10,8,6,5,9,8,6,1,2,5,1,3,0,2,0,0
