Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청,6_신현중학교,7_엘지아파트앞,8_쌍용아파트신내테크노타운앞,9_이화연립경동제일교회앞,10_중흥초등학교,11_지하철7호선중화역2번출구,12_지하철7호선중화역3번출구,13_중화2동주민센터,14_이문동현대아파트앞,15_이문동쌍용아파트,16_이문동삼익아파트,17_종로사약국,18_외대역앞,19_외대앞,20_경희중고,21_회기시장,22_경희대입구,23_서울바이오허브,24_한국과학기술원.홍릉초등학교,25_국방연구원,26_고대앞,27_안암전철역,28_고려대이공대.고대병원,29_안암동주민센터,30_보문역,31_보문역,32_성북구청.성북경찰서,33_삼선동주민센터,34_삼선교.한성대학교,35_혜화역.서울연극센터(장면총리가옥),36_혜화역.서울대병원입구,37_방송통신대.이화장,38_이화동(이화장),39_원남동,40_혜화경찰서,41_종로3가.탑골공원,42_종로2가,43_종로1가,44_광화문,45_서울역사박물관.경희궁앞,46_서대문역사거리,47_충정로역,48_아현역,49_웨딩타운,50_이대역,51_신촌오거리.2호선신촌역,52_신촌오거리.현대백화점,53_산울림소극장,54_삼진제약,55_홍익대학교,56_홍대입구역사거리,57_홍대입구역(가상),58_홍대입구역,59_동교동삼거리,60_신촌오거리.현대백화점,61_신촌오거리.2호선신촌역,62_이대역,63_웨딩타운,64_아현역,65_충정로역,66_서대문역사거리,67_서울역사박물관.경희궁앞,68_광화문,69_종로1가,70_종로2가,71_종로3가.탑골공원,72_종로4가.종묘,73_종로5가.광장시장,74_종로5가.효제초등학교,75_종로5가.효제동.김상옥의거터,76_방송통신대.이화장,77_혜화역.마로니에공원,78_혜화역.동성중고(장면총리가옥),79_삼선교.한성대학교.조소앙활동터,80_돈암초교입구,81_삼선동주민센터,82_성북구청.성북경찰서,83_보문역,84_안암동주민센터,85_고려대이공대.고대병원,86_안암역,87_고려대학교앞,88_국방연구원,89_한국과학기술원.홍릉초등학교,90_서울바이오허브,91_경희대입구,92_회기시장,93_경희중고,94_외대앞,95_외대역앞,96_이경시장,97_이문1동주민센터,98_한천로입구,99_이문동쌍용아파트,100_이문동현대아파트,101_중화2동주민센터,102_지하철7호선중화역3번출구,103_지하철7호선중화역2번출구,104_중흥초등학교,105_이화연립경동제일교회앞,106_쌍용아파트신내테크노타운앞,107_엘지아파트앞,108_신현중학교,109_중랑구청,110_동성프라자앞,111_신내교회.신내데시앙아파트,112_중랑공영차고지,113_중랑공영차고지.신내역,114_중랑공영차고지(가상)
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,1,1,3,3,4,0,6,1,8,2,6,0,6,7,5,0,6,9,4,9,10,7,0,13,16,12,9,8,2,0,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,1,1,3,4,2,0,5,4,4,2,5,5,6,5,3,4,2,5,0,4,3,1,2,2,3,7,3,2,0,3,6,5,9,7,4,4,3,0,0,3,0,3,1,3,3,2,1,0,2,0,4,3,2,3,0,2,1,0,2,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,0,1,2,3,4,5,5,6,2,5,4,5,6,5,6,7,6,5,3,4,3,3,0,3,5,4,3,4,5,6,8,10,10,7,3,4,3,3,4,2,2,2,3,2,1,0,0,0,0,0,1,0,1,2,2,0,6,5,3,0,5,2,6,3,3,4,2,0,3,5,3,4,2,0,4,3,2,4,0,4,2,3,0,0,4,3,4,4,4,5,1,5,5,7,7,8,6,0,4,3,2,0,0,0,2,0,0,1,0,0,0,0,0
2022-03-26 07:00:00,0,2,4,2,4,5,6,6,7,7,4,3,5,4,5,7,7,7,4,5,6,7,9,2,7,6,6,0,5,2,3,4,4,5,4,4,0,3,4,1,3,2,3,2,0,2,0,3,0,3,0,1,0,2,2,0,0,3,2,4,3,4,2,5,6,2,5,3,4,2,3,0,1,1,3,0,4,5,3,1,2,4,3,0,4,2,3,3,3,4,3,2,2,2,3,5,6,3,0,3,4,3,3,3,2,1,0,0,1,0,0,0,0,0
2022-03-26 08:00:00,0,7,6,9,12,11,12,10,16,14,13,15,9,16,17,15,14,14,16,10,10,8,10,7,7,9,9,7,8,8,9,6,10,9,6,6,7,6,7,6,7,8,7,3,6,4,0,5,3,6,4,5,5,6,5,0,0,4,5,5,7,8,9,10,11,8,5,6,6,2,6,4,5,4,0,3,4,5,4,3,5,6,8,8,6,6,8,11,7,11,9,11,12,9,9,10,9,8,7,10,10,10,10,9,9,10,0,9,5,0,2,0,0,0
2022-03-26 09:00:00,0,3,6,8,9,13,15,17,18,14,9,9,11,9,12,14,14,12,13,13,10,8,10,9,11,11,9,8,9,9,11,12,13,14,7,8,9,11,11,8,7,5,7,4,6,8,7,9,6,8,10,9,9,7,4,3,2,4,7,10,6,6,8,12,15,17,18,16,14,11,10,4,8,7,6,5,6,10,9,6,8,10,9,7,8,4,9,10,9,12,11,9,8,5,7,7,6,6,7,10,7,9,11,10,3,8,11,9,4,1,0,0,0,0
2022-03-26 10:00:00,0,8,5,11,7,9,9,8,9,9,6,7,9,11,10,11,14,16,16,11,11,11,14,16,16,17,13,13,15,15,17,16,17,17,13,13,13,13,14,13,13,11,9,8,9,12,11,11,13,13,10,9,6,5,3,4,1,9,10,10,9,10,5,8,9,10,8,10,10,3,7,6,6,6,7,7,5,6,9,8,8,9,8,7,6,4,12,14,12,8,10,6,8,8,7,6,5,6,6,11,8,13,13,14,13,12,10,9,5,2,1,0,0,0
2022-03-26 11:00:00,0,4,7,7,14,15,16,18,19,15,10,12,14,15,17,16,17,15,17,16,14,17,23,23,25,17,14,16,11,16,18,16,14,18,11,11,9,13,12,9,10,9,9,12,12,12,12,12,12,14,15,12,10,9,7,6,5,11,6,16,15,14,10,10,10,9,11,15,14,14,17,14,10,17,8,14,11,12,12,10,7,10,10,11,12,8,12,13,12,12,11,11,15,15,15,17,16,15,15,16,12,16,16,12,14,10,11,8,3,2,0,1,0,0
2022-03-26 12:00:00,3,2,5,7,16,17,18,24,25,22,14,16,19,17,19,17,21,19,26,23,16,16,20,21,24,21,19,20,22,24,28,31,32,32,23,27,28,27,18,24,24,28,27,23,23,21,24,21,7,18,18,16,11,11,8,10,8,11,14,16,16,18,16,17,16,15,16,15,13,14,14,13,13,14,6,13,9,10,11,12,14,15,14,9,12,16,17,17,16,18,16,19,16,13,15,14,13,14,15,14,9,11,14,12,7,15,16,9,6,8,7,6,0,0
2022-03-26 13:00:00,0,5,5,10,17,18,19,21,22,20,11,16,12,14,15,18,19,21,21,23,23,21,23,23,24,24,25,26,28,28,30,28,30,23,19,18,15,19,20,18,19,21,25,23,24,21,23,25,25,23,19,19,16,10,8,10,9,20,18,16,15,16,16,17,15,17,18,17,13,16,17,18,20,21,22,18,11,16,16,14,18,16,16,17,14,11,14,14,11,9,10,12,16,17,16,18,13,18,12,15,10,16,8,18,16,13,12,8,3,1,0,0,0,0
2022-03-26 14:00:00,0,4,7,5,9,9,10,11,12,9,6,10,10,11,12,12,12,11,13,13,19,22,22,17,19,23,23,22,20,19,24,29,29,27,20,16,16,17,15,14,21,16,15,15,17,16,17,18,16,17,16,16,14,13,11,10,8,14,18,21,20,22,24,25,24,17,25,23,24,20,20,20,22,23,20,14,16,22,26,25,21,22,13,23,20,17,20,18,16,13,12,15,8,15,15,14,15,14,12,12,11,12,16,14,15,13,11,10,5,3,2,0,0,0
2022-03-26 15:00:00,0,3,3,8,8,9,10,9,10,10,10,14,16,17,14,14,13,14,19,19,17,21,29,29,27,21,21,20,19,19,23,24,28,27,14,17,15,20,21,22,19,14,12,18,16,17,19,19,21,17,16,17,15,11,8,12,7,15,16,20,19,20,19,21,18,18,17,15,21,22,27,26,27,19,26,25,18,23,25,22,17,13,12,14,14,13,13,12,11,19,17,13,10,11,11,10,11,12,13,12,8,9,13,12,11,10,9,7,2,4,3,0,0,0
2022-03-26 16:00:00,2,2,4,11,13,14,13,13,14,13,14,17,19,16,16,15,15,15,17,21,20,22,26,26,25,25,28,26,25,25,25,23,22,28,18,19,19,20,22,19,18,25,26,26,18,31,29,26,23,21,20,17,13,12,11,18,9,26,25,29,20,25,23,22,23,21,20,22,25,28,26,22,25,26,25,23,24,26,30,31,19,18,17,16,17,16,16,14,13,11,10,10,11,14,17,16,13,11,13,17,13,17,18,17,15,13,12,10,7,5,2,1,0,0
2022-03-26 17:00:00,2,2,3,8,15,14,14,17,16,15,11,21,21,22,23,20,23,21,25,25,20,20,22,21,24,22,26,28,27,21,30,29,34,30,28,28,29,30,30,31,26,23,22,27,26,27,25,25,26,26,24,22,17,15,13,15,13,22,22,28,32,33,35,23,31,27,28,26,23,20,23,24,28,27,25,21,26,34,30,32,28,25,26,26,23,28,32,29,30,16,16,13,14,13,15,18,14,16,16,15,10,9,11,7,14,13,12,9,6,5,4,2,0,0
2022-03-26 18:00:00,0,4,5,7,11,10,8,12,13,13,9,15,16,16,17,16,19,17,17,17,13,17,21,19,18,13,16,17,18,16,17,19,19,17,18,20,22,23,24,29,23,25,23,30,32,30,29,29,28,23,24,18,16,16,10,16,0,20,22,24,25,24,26,26,16,22,20,21,21,19,22,18,25,23,24,20,24,30,29,27,25,25,22,20,21,27,29,30,27,26,25,20,19,15,15,17,16,15,14,12,13,16,18,19,16,13,11,8,6,4,1,1,0,0
2022-03-26 19:00:00,0,1,2,5,8,5,6,7,7,8,5,15,7,12,11,11,9,8,11,13,13,13,15,2,13,10,12,14,15,14,16,13,13,11,11,15,14,13,15,14,13,14,14,13,15,17,15,14,13,14,11,14,12,13,14,14,8,16,14,16,14,16,13,16,15,12,15,15,21,20,19,17,22,19,17,18,25,25,26,22,20,18,21,18,19,21,21,17,20,18,18,11,15,15,24,24,22,24,21,9,20,20,17,18,16,15,13,11,8,3,1,1,0,0
2022-03-26 20:00:00,0,1,2,3,8,0,6,8,5,2,5,10,11,11,10,10,9,8,10,11,11,12,14,14,13,13,10,10,11,12,12,9,6,5,8,15,13,15,12,13,15,12,19,21,13,20,13,19,18,17,15,15,15,14,6,12,0,21,21,21,19,18,15,19,13,18,20,21,18,18,22,23,22,23,8,26,35,38,34,14,31,30,19,19,12,18,18,21,20,14,18,21,20,13,22,22,11,22,20,16,13,14,15,14,13,10,8,8,6,3,2,0,0,0
2022-03-26 21:00:00,1,1,0,5,10,10,6,7,10,9,3,7,6,8,2,7,8,9,9,8,6,10,12,0,12,10,12,13,5,4,5,12,11,13,14,21,21,23,13,20,17,20,21,22,24,22,21,15,14,11,5,6,6,7,9,14,8,18,20,20,20,19,18,15,14,13,12,17,16,15,17,14,16,15,16,17,23,31,28,27,28,29,28,28,25,28,28,27,26,25,21,21,20,19,23,20,19,15,18,17,12,14,20,18,10,17,15,13,3,5,4,2,0,0
2022-03-26 22:00:00,0,0,1,5,7,0,0,0,8,8,6,11,11,10,7,9,7,11,13,9,11,15,18,10,17,18,14,15,12,13,12,11,10,7,8,15,16,16,12,0,12,18,16,21,8,19,19,14,13,11,7,6,15,23,23,31,29,42,40,41,35,29,17,29,27,26,23,14,24,25,31,31,30,27,19,22,22,32,33,33,34,32,29,28,24,26,29,30,29,26,22,19,17,19,19,18,17,9,16,17,14,15,15,9,12,11,9,8,7,3,0,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,11,0,11,9,7,0,6,8,6,10,19,0,17,0,18,18,18,16,17,0,15,9,13,12,11,10,9,10,11,9,16,0,29,28,29,30,29,29,28,27,28,27,27,28,30,31,16,23,17,28,25,29,35,32,28,30,32,31,29,26,23,25,25,17,23,22,22,20,12,15,18,17,13,15,12,10,8,9,8,7,8,7,6,5,3,2,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,1,1,2,3,0,0,4,5,0,6,7,0,6,2,7,9,3,10,0,9,7,0,0,6,10,8,6,5,0,0,0,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,3,3,1,0,0,4,0,5,2,6,1,7,8,6,7,7,8,7,3,5,6,5,3,4,4,2,3,1,4,3,3,6,5,2,0,0,1,3,2,1,0,3,0,1,2,0,0,1,0,0,2,1,1,2,0,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,0,1,3,1,2,5,6,3,1,2,2,3,3,3,2,4,5,4,3,0,2,5,5,6,7,4,9,2,4,8,4,8,8,6,3,3,3,4,2,1,3,1,3,1,0,2,1,0,0,0,1,1,2,2,0,0,0,1,0,0,2,0,1,2,4,1,4,3,0,5,1,4,2,0,2,1,2,1,0,2,0,1,0,2,1,2,3,0,1,0,1,2,3,2,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,1,1,2,2,3,0,4,5,2,3,2,2,4,5,6,5,6,4,3,3,5,4,6,1,5,7,4,5,0,2,1,2,3,4,2,3,3,3,3,2,1,0,1,3,2,2,0,0,0,1,0,1,0,0,1,0,0,2,1,2,0,2,0,3,4,1,2,3,2,0,0,0,2,1,0,1,2,3,2,0,1,2,2,0,2,3,2,0,0,3,4,2,3,0,4,3,3,4,2,4,3,4,4,0,3,3,2,2,2,2,1,0,0,0
2022-03-27 08:00:00,0,2,2,5,7,4,4,5,5,3,5,5,7,8,9,9,12,11,7,7,7,7,11,12,9,8,7,4,6,4,8,6,7,9,7,7,5,6,7,5,4,4,6,4,2,7,0,5,6,7,0,6,2,0,1,1,0,2,0,4,4,5,7,0,7,6,6,8,7,5,4,3,4,3,0,3,3,3,4,3,5,5,4,3,5,6,7,9,5,4,5,6,7,10,10,8,7,9,4,9,10,12,11,11,9,10,11,9,7,2,1,1,0,0
2022-03-27 09:00:00,2,3,3,6,11,14,18,9,15,12,6,9,3,10,9,10,14,13,14,8,9,8,10,11,9,10,8,7,9,9,11,10,11,8,7,8,6,6,6,7,6,6,7,5,7,11,13,11,12,12,13,13,14,6,6,5,1,7,2,2,8,5,6,8,8,8,8,11,9,8,6,6,2,3,5,3,2,5,4,2,5,4,5,4,5,3,6,8,6,7,7,3,3,4,4,4,6,4,10,11,9,7,8,10,8,7,0,7,3,3,2,0,0,0
2022-03-27 10:00:00,0,3,4,8,12,11,12,13,7,8,6,11,11,16,16,16,19,16,16,12,11,9,12,12,11,13,12,11,11,10,14,14,15,13,12,14,11,10,10,7,7,13,13,5,14,6,13,11,9,7,6,7,8,7,8,9,8,7,9,11,10,9,11,13,13,9,12,13,15,16,13,12,11,10,8,7,5,11,9,11,9,1,10,6,10,8,9,13,10,10,8,7,7,8,11,8,8,7,5,8,8,11,6,5,6,0,5,5,4,3,2,1,0,0
2022-03-27 11:00:00,1,2,2,5,8,9,10,10,13,11,8,8,9,11,15,13,15,15,19,18,18,20,22,22,21,22,21,20,22,17,22,25,27,22,17,12,8,12,13,11,12,12,9,11,14,13,16,15,14,13,14,12,8,8,4,5,1,7,8,9,10,10,13,12,15,5,11,11,10,9,9,8,10,12,11,10,7,8,10,6,8,8,10,12,11,10,9,8,6,7,8,8,7,6,7,12,13,11,10,11,6,9,10,5,8,11,10,8,5,3,0,2,0,0
2022-03-27 12:00:00,1,3,5,5,6,7,8,13,9,11,5,9,10,14,15,16,16,14,16,14,24,23,25,26,26,29,30,28,27,28,29,30,28,27,23,14,14,15,16,12,18,13,11,13,12,15,17,16,17,15,13,14,11,8,6,8,5,8,10,14,15,18,20,23,19,18,17,13,11,11,12,9,9,7,10,9,7,13,10,11,11,11,0,9,12,12,13,10,10,9,7,9,12,9,13,12,13,11,13,14,11,15,16,14,10,11,9,8,6,4,0,2,0,0
2022-03-27 13:00:00,0,1,5,10,13,11,16,17,17,16,10,12,13,15,17,18,18,18,23,22,25,24,31,32,31,25,23,22,24,24,25,24,26,28,15,16,17,17,17,17,16,19,22,21,22,22,18,21,20,18,14,15,11,11,9,10,7,14,17,17,19,23,24,25,29,29,27,28,22,25,23,22,22,21,20,18,14,15,13,14,13,14,13,14,14,14,14,16,16,13,17,13,16,16,25,26,23,12,21,20,22,12,16,15,14,7,6,6,5,1,0,0,0,0
2022-03-27 14:00:00,0,4,5,6,13,12,11,14,14,12,11,13,10,11,14,17,20,19,19,21,21,19,20,21,22,21,23,22,23,23,24,28,25,26,25,22,22,21,24,22,20,19,17,18,14,14,19,21,20,22,24,21,19,16,12,15,13,21,22,22,15,21,22,19,20,13,19,19,23,25,25,23,22,25,11,24,26,28,23,17,16,13,16,19,20,19,21,21,19,16,15,12,11,11,14,13,13,13,17,14,11,14,14,13,13,11,10,9,3,3,2,1,0,0
2022-03-27 15:00:00,0,5,8,8,10,11,12,11,13,11,7,14,15,17,21,22,23,19,19,17,16,19,20,23,23,20,21,17,24,18,26,25,22,23,16,22,18,22,25,23,23,24,19,24,23,24,24,22,19,23,18,21,18,16,9,12,4,19,16,20,17,18,17,15,15,15,15,16,17,17,16,0,16,20,14,16,21,22,17,15,16,12,15,16,15,21,24,23,25,26,27,23,22,22,21,19,15,16,15,16,14,10,8,1,7,4,9,8,3,2,0,0,0,0
2022-03-27 16:00:00,0,2,4,4,7,9,7,10,4,12,7,9,8,11,9,11,10,10,14,16,21,25,26,24,23,22,25,12,22,26,29,26,25,28,19,24,18,19,25,23,23,23,22,19,18,19,15,19,16,20,16,18,22,21,12,9,0,12,16,24,28,24,22,25,24,24,23,20,21,21,26,25,29,26,23,23,24,25,26,24,22,17,14,17,14,15,14,19,17,15,13,17,16,12,12,14,12,12,13,13,11,8,11,10,12,11,9,7,6,4,2,2,0,0
2022-03-27 17:00:00,3,4,4,5,7,0,5,8,4,7,10,15,13,17,15,14,15,14,19,21,22,25,35,33,33,31,29,30,24,29,29,28,29,26,13,16,19,19,20,20,17,20,19,19,22,30,26,25,24,25,20,17,17,13,12,16,10,20,23,27,24,25,23,22,19,17,16,19,20,20,23,22,23,23,24,19,21,27,28,27,25,23,24,18,23,22,29,24,17,19,17,15,14,15,16,15,16,18,17,14,11,12,15,8,13,12,11,7,8,5,4,2,0,0
2022-03-27 18:00:00,0,3,3,6,8,9,6,9,10,10,8,16,15,15,17,16,16,15,21,20,21,19,21,21,20,15,14,14,13,5,15,14,17,18,17,15,14,14,15,14,14,15,14,16,17,14,15,14,9,13,11,12,12,9,8,15,13,29,29,32,30,31,32,31,29,26,20,28,29,31,32,33,34,34,22,25,27,39,36,24,32,31,33,32,31,27,31,30,30,27,24,21,18,20,23,23,9,15,21,19,16,15,16,14,13,11,13,7,7,5,1,3,0,0
2022-03-27 19:00:00,0,1,2,4,4,5,0,4,3,4,3,8,8,8,10,9,10,8,12,12,12,13,17,16,15,6,9,3,10,3,14,8,7,7,11,13,14,11,9,13,13,17,13,13,12,12,12,11,16,15,12,9,11,7,8,14,0,19,18,17,15,11,14,0,13,12,10,14,16,19,21,20,18,20,12,31,25,31,32,28,26,24,24,21,21,26,27,25,23,18,16,17,15,20,21,19,19,11,16,14,11,19,14,13,10,11,7,9,4,3,1,0,0,0
2022-03-27 20:00:00,0,3,3,10,9,9,8,9,8,8,7,9,6,8,5,4,6,8,9,8,11,12,13,9,11,8,10,6,9,7,10,8,7,10,14,18,17,8,16,12,13,12,12,12,13,13,12,9,12,9,8,8,11,11,11,12,11,18,19,24,23,22,14,19,17,15,11,16,15,21,18,17,17,16,14,17,21,28,24,24,27,25,22,20,20,25,25,27,26,23,22,22,20,18,18,19,15,18,14,13,11,12,13,14,13,12,2,11,8,6,2,0,0,0
2022-03-27 21:00:00,0,1,0,5,7,5,9,0,0,8,4,8,11,9,8,7,9,9,9,5,12,13,12,10,14,14,13,10,6,9,7,8,6,7,9,20,22,22,12,21,13,13,11,9,9,8,11,9,8,7,6,5,5,6,6,12,0,17,15,18,18,18,15,16,16,17,18,23,23,24,25,26,27,26,25,26,28,38,36,22,32,26,25,19,19,24,24,26,21,18,20,26,26,23,22,19,18,11,13,10,8,9,10,10,6,6,5,7,3,0,0,0,0,0
2022-03-27 22:00:00,0,2,1,3,4,2,7,0,6,5,3,11,13,12,8,10,9,8,7,7,8,16,15,13,14,12,14,16,13,7,13,12,8,6,8,15,16,15,0,0,17,16,10,14,13,13,10,12,7,10,5,6,2,6,11,15,8,18,20,20,19,18,15,17,0,17,17,20,20,25,27,27,31,31,29,26,27,42,34,27,32,31,24,27,28,30,32,31,28,20,21,22,21,14,15,12,9,9,9,8,6,14,14,13,6,10,8,6,5,3,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,0,0,9,8,7,5,9,12,12,0,11,0,14,18,19,16,15,15,10,7,6,6,4,5,2,0,10,13,0,15,17,19,19,17,17,16,17,14,0,12,12,18,20,21,15,19,18,18,18,34,32,20,31,31,31,32,32,32,31,30,29,22,23,21,20,20,21,19,3,15,13,10,4,12,11,9,7,4,4,3,8,2,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,1,1,4,6,2,8,11,0,13,14,19,7,22,23,20,22,23,27,5,25,23,6,22,24,29,24,20,20,2,0,21,16,18,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
