Unnamed: 0,1_월암차고지,2_잿말,3_월암교,4_월암IC.월암동,5_도룡마을,6_부곡체육공원,7_장안마을,8_의왕고등학교,9_부곡복지회관,10_창말,11_켄테이너기지,12_교동,13_재활용센타,14_중앙도서관,15_의왕보건소,16_고천파출소,17_고천.의왕시청,18_오전동주민센터,19_의왕지구대.글로벌도서관,20_가구단지입구,21_포도원.현대.대림아파트.유한양행,22_호계3동주민센터,23_호계사거리,24_호계소방파출소,25_덕고개사거리,26_샘마을.대안중학교,27_안양남초등학교,28_농수산물시장.포일단지입구,29_민백마을,30_오뚜기식품.두산벤처다임.나눔초등학교,31_평촌동주민센터.인덕원대우아파트,32_인덕원초교.삼성아파트,33_인덕원역4호선,34_린파밀리에,35_갈현동부대,36_찬우물,37_정보과학도서관,38_과천주공2.3단지,39_정부과천청사,40_KT과천지사,41_경기도립과천도서관앞,42_과천8.9단지,43_과천성당,44_관문사거리부대앞,45_남태령부대,46_남태령역,47_사당역,48_이수역,49_총신대입구역.남성시장입구앞,50_경문고등학교,51_정금마을,52_이수교,53_동작대교전망카페,54_서빙고역1번출구,55_서빙고역교차로,56_국립중앙박물관용산가족공원,57_이촌역,58_용산세무서,59_용산철도고등학교,60_신용산역,61_KT용산지사,62_삼각지역,63_숙대입구역,64_갈월동,65_서울역버스환승센터.강우규의거터,66_시청앞,67_한국은행.신세계앞,68_숭례문(가상),69_숭례문,70_서울역버스환승센터,71_갈월동,72_숙대입구역,73_삼각지역,74_KT용산지사,75_용산역,76_용산푸르지오써밋,77_용산철도고등학교,78_용산세무서,79_이촌역,80_국립중앙박물관용산가족공원,81_동작대교전망카페,82_갯마을앞,83_정금마을.방배경찰서,84_경문고교.배나무골앞,85_총신대입구역.남성시장입구앞,86_사당동우체국앞,87_방배노인종합복지관,88_사당역,89_사당자동차학원,90_남태령역,91_남태령부대,92_관문사거리부대앞,93_과천성당,94_과천10단지,95_경기도립과천도서관앞,96_KT과천지사,97_정부과천청사,98_과천주공2.3단지,99_찬우물,100_갈현동부대,101_린파밀리에,102_인덕원사거리.인덕원역,103_평촌동주민센터.KT동안양지점.대우아파트,104_나눔초등학교.오뚜기식품.두산벤처다임,105_민백마을,106_농수산물시장.포일단지입구,107_안양남초등학교,108_샘마을.대안중학교,109_덕고개사거리,110_호계소방파출소,111_한성병원.민방위교육장,112_호계구삼거리,113_유한양행,114_가구단지입구,115_신안아파트.글로벌도서관,116_오전동주민센터,117_고천.의왕시청,118_의왕보건소,119_중앙도서관,120_재활용센타,121_교동,122_켄테이너기지,123_창말,124_부곡복지회관,125_의왕고등학교,126_장안마을,127_부곡체육공원,128_도룡마을,129_월암IC.월암동,130_월암교,131_잿말,132_월암차고지,133_월암차고지(종점가상)
2022-03-12 13:00:00,0,1,0,0,0,0,3,0,4,0,0,0,0,9,8,8,9,10,15,7,19,21,12,4,12,25,25,24,22,21,20,21,20,19,11,0,12,20,12,21,22,24,25,26,0,19,17,18,18,18,19,19,29,22,20,17,18,16,15,13,11,9,8,0,7,4,6,6,5,9,9,10,14,18,22,13,23,0,12,14,14,17,14,12,16,18,19,21,22,0,21,22,20,19,17,17,18,17,18,0,17,20,23,22,21,7,22,13,22,4,23,22,20,18,14,10,3,7,0,0,0,8,0,5,1,4,0,0,0,0,1,0,0
2022-03-12 14:00:00,1,0,0,0,0,0,4,5,4,0,4,0,0,0,5,8,2,8,8,10,12,13,13,0,14,14,16,14,11,21,11,19,15,4,15,17,18,19,15,16,18,21,14,22,21,24,23,21,23,23,11,25,25,16,22,25,17,20,24,15,5,19,15,4,3,3,8,8,10,13,14,14,9,17,24,23,23,24,18,15,13,14,17,16,17,17,16,21,19,18,19,17,18,14,17,17,17,10,14,11,11,13,11,7,9,9,11,9,12,5,9,7,8,7,6,9,8,6,10,0,0,0,0,7,3,0,0,0,0,0,0,0,0
2022-03-12 15:00:00,1,0,0,0,0,1,8,0,11,4,0,0,0,7,8,8,9,10,10,7,13,14,13,6,13,15,17,16,16,16,16,15,13,14,15,15,12,13,12,14,17,20,20,20,0,22,19,20,21,20,19,24,22,15,25,20,22,24,20,12,8,8,5,7,10,5,7,7,8,10,8,13,18,20,19,10,17,21,20,19,15,18,18,13,18,20,19,24,18,14,23,24,19,19,16,15,16,13,17,20,19,26,22,22,19,23,19,20,19,13,17,14,13,13,13,14,12,9,0,0,0,0,8,4,6,4,0,0,0,0,0,0,0
2022-03-12 16:00:00,1,1,0,0,0,0,3,3,5,2,0,0,12,11,3,8,6,7,8,3,16,20,13,14,19,22,25,22,21,27,33,21,13,12,21,22,23,24,20,22,18,22,23,23,0,21,16,15,12,11,13,14,16,12,17,24,23,23,22,23,17,16,5,0,2,3,8,8,6,11,11,13,14,13,21,0,19,17,19,18,19,17,16,18,19,22,20,25,21,24,8,21,22,22,12,22,18,18,19,18,0,17,21,21,22,18,19,18,17,17,17,16,14,11,8,7,9,7,0,1,0,0,0,6,3,0,0,0,0,0,0,0,0
2022-03-12 17:00:00,1,2,1,1,1,1,4,6,9,7,0,3,0,2,4,5,3,6,0,6,8,14,11,0,13,15,19,23,22,27,24,22,14,15,0,12,12,11,12,14,12,20,22,22,0,21,14,14,14,11,13,14,14,16,21,30,29,31,26,24,21,18,9,3,4,2,6,6,8,12,13,20,23,21,32,13,21,31,30,33,33,27,25,18,18,17,17,31,32,31,29,31,30,30,28,25,23,22,21,23,22,34,29,27,22,28,24,17,23,17,19,14,13,12,6,10,10,8,9,0,0,0,0,5,2,1,0,0,0,0,0,0,0
2022-03-12 18:00:00,1,1,0,0,0,3,5,3,8,2,0,0,0,0,7,8,12,5,11,10,11,11,10,0,11,12,11,10,9,11,22,19,13,9,14,0,12,13,11,13,11,13,14,12,12,13,9,7,8,9,10,11,9,9,10,13,12,14,24,18,15,8,6,7,4,2,13,13,3,14,8,19,22,23,24,26,27,11,26,30,30,29,26,25,27,24,13,25,25,0,6,24,23,22,16,19,21,23,18,0,12,25,21,19,17,20,19,16,10,14,16,11,10,15,12,5,7,2,0,0,0,0,0,1,6,4,0,0,0,0,2,0,0
2022-03-12 19:00:00,0,0,0,0,0,0,1,1,2,0,0,0,0,2,3,8,0,1,10,11,9,10,9,0,0,4,7,6,7,9,10,9,7,0,7,8,7,7,7,8,7,7,7,14,0,5,7,1,5,5,5,9,9,7,9,9,9,7,5,8,8,8,8,6,2,3,5,5,6,11,15,17,12,7,15,10,16,10,9,19,22,20,0,20,14,15,12,17,12,9,0,16,13,11,12,10,10,14,11,13,4,22,20,20,22,21,19,7,18,16,14,8,9,7,6,5,4,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
2022-03-12 20:00:00,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,2,8,2,9,11,7,7,9,0,7,8,11,11,9,11,13,12,18,0,17,16,14,4,5,8,7,13,12,10,0,9,5,6,8,9,5,12,13,4,0,7,3,6,1,6,4,2,1,0,0,1,2,2,2,4,7,6,9,0,13,0,12,11,11,8,9,10,13,10,18,17,12,23,0,17,0,22,20,18,16,19,17,14,15,7,6,20,18,14,17,16,17,11,16,10,14,13,11,10,6,5,4,0,2,0,0,0,0,3,2,0,0,0,0,1,0,0,0
2022-03-12 21:00:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,1,3,4,1,6,7,0,6,5,5,3,3,5,4,3,3,0,0,1,0,0,3,7,6,4,5,5,0,6,7,5,6,5,0,5,6,10,9,0,2,0,0,8,9,1,6,5,2,2,6,6,6,8,1,11,13,3,18,0,11,12,17,14,15,14,13,8,13,11,10,25,24,17,0,16,21,23,22,24,20,19,18,17,0,19,19,18,17,15,12,11,10,8,10,9,3,8,7,9,6,5,0,0,3,0,0,3,2,1,0,0,0,0,0,0,0
2022-03-12 22:00:00,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,4,2,0,5,3,7,0,6,0,0,5,3,5,6,5,6,7,3,0,0,0,1,2,7,7,3,0,7,5,0,2,4,4,7,1,5,6,7,4,3,0,5,6,3,3,2,3,2,1,0,0,3,3,0,5,6,8,4,8,12,9,14,15,10,16,9,15,8,14,15,11,10,23,11,22,19,17,18,19,18,18,21,22,18,0,14,21,18,14,15,14,12,12,7,0,11,5,10,10,6,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-03-12 23:00:00,0,1,0,0,0,0,2,3,0,2,0,2,0,0,2,3,4,0,1,0,6,4,7,0,3,6,7,8,9,9,8,6,12,3,0,11,9,10,9,7,6,5,6,5,0,5,12,12,12,10,9,7,3,10,0,0,9,11,3,7,6,3,5,3,2,0,1,1,1,4,0,5,6,5,10,8,4,9,5,10,8,10,10,8,12,18,19,18,17,12,11,18,17,15,12,11,12,13,0,8,9,24,21,17,14,13,14,14,13,10,10,10,8,8,7,6,5,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,4,0,0,1,0,2,3,1,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,3,0,5,0,1,0,3,4,6,7,7,7,4,4,2,0,0,0,0,0,1,5,0,4,6,0,0,4,4,1,2,0,3,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,0,0,4,0,6,0,0,0,0,1,0,6,4,5,7,4,0,4,5,6,7,3,8,7,7,8,4,6,6,0,0,0,3,4,2,3,4,4,0,0,0,0,2,2,2,3,0,4,1,3,2,1,0,0,0,2,1,0,0,1,0,0,0,0,0,1,2,2,1,0,2,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,3,0,5,6,2,8,9,0,0,0,7,7,7,8,9,9,8,6,0,0,5,0,4,6,10,11,16,17,20,0,6,4,5,0,0,2,4,0,3,2,1,0,0,0,2,0,1,2,0,1,0,0,0,0,1,0,1,2,0,4,0,3,1,0,0,0,0,2,0,2,0,2,3,0,0,0,0,4,3,0,4,5,3,0,0,0,5,2,4,0,4,1,0,4,0,5,4,3,2,3,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,1,1,0,0,0,5,6,0,7,0,0,0,0,4,5,5,4,6,8,8,3,6,0,0,10,10,10,11,12,13,6,8,0,0,0,7,0,6,6,6,6,6,5,0,18,6,5,4,3,0,0,0,1,0,0,0,2,0,0,1,0,0,2,1,1,0,0,0,2,0,3,4,2,3,0,1,3,4,3,0,0,3,2,2,4,6,6,0,1,0,5,4,7,5,4,0,3,0,0,0,3,6,0,0,4,3,0,0,2,2,0,0,3,1,0,0,2,0,0,3,3,0,2,0,1,0,0,0,0,0,0,0
2022-03-13 09:00:00,1,2,2,0,0,0,4,6,4,0,5,0,0,3,4,6,9,11,14,16,20,21,9,10,8,18,18,17,17,17,19,18,17,0,18,21,23,19,17,21,18,25,27,32,31,33,19,17,13,10,10,5,0,5,10,6,3,2,3,0,0,1,0,1,0,1,0,0,0,2,6,9,8,7,13,14,11,7,8,8,2,8,8,7,8,9,8,8,0,7,5,8,4,10,9,7,8,5,4,0,0,16,13,7,6,6,5,7,4,6,4,6,6,0,5,5,6,4,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0
2022-03-13 10:00:00,1,0,0,0,0,0,2,0,4,0,0,0,0,2,1,3,6,7,9,11,15,17,8,0,7,16,20,19,17,19,20,19,16,0,0,16,18,17,13,17,0,18,13,19,0,19,14,15,11,10,11,12,11,10,6,9,0,2,6,7,0,2,5,0,4,0,3,3,5,6,6,7,7,8,8,0,9,8,5,6,0,5,6,6,6,9,10,11,12,11,10,7,12,13,14,15,14,6,5,0,0,10,7,8,7,8,9,7,6,0,4,7,2,8,8,4,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
2022-03-13 11:00:00,1,0,0,0,0,0,2,0,1,0,0,0,0,2,2,3,4,5,7,8,8,10,0,0,9,8,10,13,13,14,20,17,14,15,0,20,4,18,16,17,16,17,18,21,4,6,10,10,6,9,7,8,6,6,8,8,8,10,9,7,4,6,1,5,2,0,0,0,0,1,1,4,6,5,4,0,5,3,5,7,6,7,8,6,8,8,6,10,10,7,0,9,8,7,6,7,8,7,4,0,0,10,9,9,8,6,5,4,0,0,4,3,0,2,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 12:00:00,1,0,0,0,0,0,4,0,0,0,0,2,0,0,4,4,6,7,8,6,9,6,8,0,10,12,17,16,18,21,21,17,14,15,0,17,14,18,11,19,18,19,20,21,17,18,17,15,13,14,17,15,13,12,13,0,14,14,12,10,8,6,4,0,3,3,4,4,5,6,0,6,8,6,9,10,6,9,9,5,4,7,12,12,11,10,6,16,3,17,16,19,9,18,7,15,12,8,7,0,0,6,5,7,15,16,15,16,8,7,17,16,13,4,9,11,8,6,7,0,0,0,3,0,3,1,0,0,0,0,0,0,0
2022-03-13 13:00:00,0,2,2,2,2,0,5,1,8,7,0,0,0,0,2,6,6,8,10,14,14,12,7,0,9,5,10,11,8,13,22,19,16,0,0,11,15,16,15,17,19,20,19,18,0,21,12,13,10,11,14,15,16,10,6,4,9,8,12,11,9,8,4,2,0,1,4,4,3,3,2,4,9,11,12,9,11,4,8,9,12,9,10,5,7,8,7,11,7,10,0,14,6,0,13,11,0,4,13,0,0,13,12,10,9,6,8,7,6,0,6,4,5,6,7,3,7,6,5,0,0,0,2,1,2,0,0,0,0,0,0,0,0
2022-03-13 14:00:00,1,0,0,0,0,0,5,6,1,5,0,0,0,0,6,7,7,6,5,6,14,15,16,9,17,16,16,17,20,22,22,16,11,7,8,7,8,8,8,9,10,8,0,10,0,10,9,10,14,16,17,18,17,15,17,12,17,18,19,14,0,13,10,9,8,0,3,3,5,10,9,10,9,15,11,12,11,0,8,8,8,4,9,7,14,14,16,16,14,13,12,13,12,11,10,8,9,7,10,0,0,13,11,0,7,1,7,7,0,6,5,6,3,3,2,3,2,3,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-13 15:00:00,0,0,0,0,0,0,1,2,5,0,0,0,4,0,5,3,3,1,4,5,6,6,7,0,4,8,7,7,8,10,21,17,10,6,9,8,6,11,9,11,13,12,10,10,0,9,8,6,8,13,15,8,4,12,9,15,13,14,10,11,10,8,4,7,3,1,3,3,3,5,6,7,9,0,11,13,9,11,11,10,10,11,11,12,13,13,11,14,7,10,15,0,15,15,11,15,16,13,8,20,19,18,16,10,15,13,12,10,9,6,7,6,5,4,3,0,4,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-03-13 16:00:00,3,0,0,0,0,4,8,3,9,0,0,0,0,3,9,7,9,11,9,9,10,9,11,0,12,11,7,10,11,17,16,14,9,8,0,0,7,8,10,11,10,12,7,14,0,12,10,9,10,10,12,13,14,10,9,12,11,17,8,10,8,4,2,0,2,1,3,3,7,7,0,11,7,8,12,9,12,13,16,14,15,12,13,9,14,15,14,13,7,14,13,11,12,10,9,10,11,6,0,6,9,13,13,12,10,8,8,7,0,5,4,5,0,6,5,0,5,6,6,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2022-03-13 17:00:00,1,4,4,0,0,0,2,3,0,0,0,1,0,0,4,3,3,4,7,2,9,10,6,0,0,4,8,9,10,15,16,13,11,0,0,6,7,13,11,13,13,14,13,16,0,18,7,7,9,10,12,13,2,10,12,14,15,15,14,13,12,5,11,12,10,1,3,3,4,8,9,10,10,12,15,13,7,11,14,18,19,18,12,16,13,11,12,16,15,14,12,13,13,13,12,14,12,10,8,15,0,15,16,6,5,6,6,7,0,0,6,5,4,4,4,3,4,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0
2022-03-13 18:00:00,0,0,0,0,0,3,1,2,4,0,0,4,0,1,3,2,2,4,6,4,7,0,9,10,9,7,12,11,12,14,15,11,13,7,6,0,12,6,10,12,13,14,15,13,0,8,6,6,7,6,4,6,0,3,2,10,4,1,1,12,6,4,1,1,0,0,5,5,0,6,4,7,9,0,10,0,12,8,10,12,14,17,16,14,16,17,15,21,16,0,15,14,11,13,10,8,10,11,10,0,0,23,19,18,17,15,15,11,0,8,13,11,0,7,7,2,3,0,4,0,0,0,3,1,0,0,0,0,0,0,0,0,0
2022-03-13 19:00:00,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,3,3,6,3,3,5,6,0,0,0,6,2,5,5,5,6,5,0,0,7,0,0,4,7,2,3,0,3,0,5,5,5,4,5,4,6,6,3,5,4,6,5,6,4,3,1,1,1,0,3,1,1,2,5,2,9,7,3,12,3,11,10,12,0,11,13,11,10,14,15,12,18,0,0,0,7,16,15,14,10,11,10,0,8,0,13,13,13,14,9,16,15,15,0,11,10,9,8,8,7,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2022-03-13 20:00:00,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,1,0,6,2,3,4,7,0,8,8,10,9,7,4,4,0,5,4,3,2,5,8,0,4,3,2,0,0,4,3,4,3,0,4,5,4,4,0,0,6,0,4,5,3,3,2,1,1,0,0,0,0,5,1,3,6,10,10,9,10,11,11,5,10,11,14,15,17,18,22,0,0,19,15,18,16,15,15,18,12,14,0,15,13,12,11,14,10,16,12,0,7,10,9,8,6,3,2,5,2,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0
2022-03-13 21:00:00,1,0,0,0,0,0,3,3,0,0,0,4,0,0,1,3,1,5,3,1,7,4,8,0,8,0,4,8,9,7,0,8,5,0,2,4,0,3,6,0,2,7,10,2,0,9,6,5,4,4,0,5,0,3,4,3,0,3,2,5,4,3,2,0,1,1,2,2,2,6,7,3,5,7,12,13,0,14,16,16,15,11,9,0,10,11,10,24,19,18,0,11,18,9,11,18,16,14,11,14,10,18,16,15,13,13,15,7,14,0,11,10,8,6,5,6,9,9,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0
2022-03-13 22:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,7,0,0,0,7,0,8,9,8,6,8,7,10,0,0,9,6,0,4,6,5,4,1,5,0,6,6,9,10,2,2,11,0,6,3,4,0,0,2,3,1,3,0,0,1,0,0,0,1,4,6,4,5,5,11,0,10,9,8,9,10,8,6,3,7,8,8,16,0,4,0,21,19,18,17,18,18,17,9,14,0,18,15,13,11,10,11,10,8,0,8,9,7,5,6,7,8,7,0,0,0,0,0,6,3,1,0,0,0,0,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,0,2,3,3,8,2,0,4,7,6,6,7,6,6,6,0,5,4,5,3,6,8,3,6,0,5,0,4,6,7,10,10,6,7,0,4,0,3,4,5,3,4,4,0,1,0,0,2,0,0,4,6,0,7,9,0,8,9,3,0,7,10,4,5,8,5,9,10,6,18,0,19,18,17,15,15,14,16,8,14,0,0,3,14,13,10,10,7,11,0,7,0,8,5,3,4,5,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,2,3,0,1,0,0,0,0,3,2,3,2,4,0,4,5,6,7,0,0,9,11,8,0,10,10,12,10,0,0,0,8,9,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,0,0,0,1,2,4,3,0,0,0,0,0,3,4,7,5,10,11,12,11,9,6,4,13,14,13,14,13,14,12,11,0,9,8,10,11,5,12,12,13,14,0,13,12,7,5,4,4,3,7,2,6,7,2,1,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,1,0,0,0,0,1,6,9,7,8,0,0,8,0,12,10,12,13,18,17,21,23,9,0,27,26,30,32,31,35,37,32,28,26,22,26,16,24,23,24,25,29,30,32,31,29,14,14,15,16,15,9,2,6,4,0,6,0,4,4,4,4,3,5,3,1,0,0,0,4,3,2,2,3,2,1,2,0,0,1,0,3,8,5,6,4,5,8,7,8,0,6,4,6,7,7,10,0,9,6,4,5,6,0,0,0,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 07:00:00,2,1,1,1,0,0,8,11,17,18,0,9,8,16,19,23,22,23,27,30,35,38,29,39,40,41,45,45,49,50,54,44,37,27,28,51,30,50,48,34,35,46,49,49,49,48,32,27,27,29,32,35,0,16,19,18,19,15,15,18,15,15,9,8,12,1,2,2,1,4,5,5,7,6,12,11,10,10,11,4,0,9,10,11,13,15,17,26,18,23,11,25,24,25,10,19,22,22,21,23,0,50,24,17,15,16,23,24,22,6,10,5,9,6,5,4,5,3,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
2022-03-14 08:00:00,1,0,0,0,0,0,12,18,23,22,0,0,21,18,22,28,30,31,34,35,41,45,51,0,54,56,58,58,52,58,59,49,39,40,37,41,40,39,35,38,38,42,47,51,49,43,30,29,27,23,20,26,35,26,26,20,20,24,23,21,20,18,16,16,11,0,1,1,2,5,8,9,10,8,21,20,18,19,22,12,21,9,10,9,19,26,29,31,19,33,32,38,33,35,25,30,22,20,21,20,22,50,46,28,25,25,26,28,13,29,25,26,24,21,22,20,16,17,16,0,15,14,13,10,4,3,0,0,0,1,0,0,0
2022-03-14 09:00:00,2,0,0,0,0,2,6,7,8,9,0,10,5,9,9,11,12,11,16,15,17,19,15,0,16,18,21,24,23,32,32,25,22,21,21,0,30,25,26,23,21,30,30,34,0,24,24,17,15,16,18,20,14,12,13,11,10,11,13,13,10,9,9,6,5,2,1,1,1,3,3,4,5,1,8,0,8,4,9,9,0,7,12,10,10,12,11,11,12,11,8,7,9,10,8,6,8,5,7,6,0,9,10,10,11,12,11,8,6,5,5,6,4,6,7,5,5,6,0,0,0,5,0,3,1,2,0,0,0,0,0,0,0
