Unnamed: 0,1_진관공영차고지,2_지축교앞,3_래미안922동앞,4_래미안909동앞,5_구파발역.롯데몰,6_은진초교입구.은뜨락도서관,7_은평구민체육센터앞,8_신도초중교입구.한국고전번역원,9_은평경찰서,10_연신초등학교.연신내성당,11_북한산대창센시티아파트,12_불광중학교,13_북한산수자인아파트,14_수리초등학교입구,15_불광1치안센터.독바위역,16_불광1동공동주차장앞,17_불광대호아파트,18_불광초등학교,19_불광역3호선.서울혁신파크,20_한전성서지사.북한산푸르지오,21_녹번전철역,22_녹번역,23_은평구청,24_응암1동주민센터,25_녹번센트레빌아파트,26_영락중학교입구,27_시립은평병원,28_백련산힐스테이트4차,29_응암초교.백련산힐스테이트3차,30_충암고교앞.대주피오레아파트,31_명지전문대.충암중고등학교,32_명지중고등학교,33_명지대삼거리,34_명지대,35_DMC센트럴아이파크아파트,36_명지대사거리제일은행앞,37_백련시장,38_홍남교.서대문두바퀴환경센터,39_연희A지구아파트,40_연희동자치회관,41_연희3거리,42_연희교차로,43_연남동,44_홍대입구역(가상),45_홍대입구역,46_서교동주민센터.마포신문사,47_동교로사거리,48_홍대입구역(가상),49_홍대입구역,50_연희동대우아파트,51_연희교차로,52_연희동자치회관,53_연희A지구아파트,54_홍남교.자전거대여소앞,55_백련시장,56_명지대사거리국민은행앞,57_명지대,58_명지대삼거리,59_명지중고등학교,60_명지전문대.충암중고등학교,61_충암고교앞.대주피오레아파트,62_응암초교.백련산힐스테이트3차,63_백련산힐스테이트2차,64_시립은평병원,65_영락중학교입구,66_녹번센트레빌아파트,67_응암1동주민센터,68_은평구청,69_녹번역,70_녹번동대림JR아파트앞,71_녹번역,72_한전성서지사.북한산푸르지오,73_불광역3호선.서울혁신파크,74_불광역9번출구.불광초등학교,75_불광롯데캐슬아파트,76_불광대호아파트,77_불광1동공동주차장앞,78_불광1치안센터.독바위역,79_수리초등학교입구,80_북한산수자인아파트,81_불광중학교,82_북한산대창센시티아파트,83_연신초등학교,84_은평경찰서,85_신도초중교입구.한국고전번역원,86_은평구민체육센터앞,87_은진초교입구.은뜨락도서관,88_구파발(가상),89_구파발역2번출구,90_롯데캐슬823동앞,91_롯데캐슬820동앞,92_지축교앞,93_진관공영차고지
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,0,1,0,0,1,2,0,0,0,2,0,1,1,4,6,6,7,9,3,4,0,0,1,5,2,0,3,4,4,3,1,0,0,4,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,0,0,1,3,0,1,0,2,1,2,7,3,8,8,9,10,2,5,3,2,3,4,5,4,2,6,5,4,1,5,4,7,8,9,8,0,7,8,7,7,6,6,6,4,0,2,0,0,3,3,5,6,5,4,2,3,3,2,4,4,5,4,6,9,5,10,8,8,4,0,5,2,2,2,0,1,0,0,4,0,0,0,3,0,4,0,3,0,0,0,0,0,0
2022-03-15 06:00:00,0,2,7,11,7,1,2,3,2,5,7,10,9,8,11,13,18,13,4,4,5,5,5,7,8,9,11,12,11,10,9,9,10,13,17,23,28,31,23,15,23,23,21,17,8,1,0,0,8,8,6,5,7,7,8,8,9,8,6,6,8,12,14,18,17,19,20,14,6,2,3,1,3,3,4,5,6,1,6,1,0,6,7,5,6,0,5,5,1,1,0,0,0
2022-03-15 07:00:00,0,2,10,13,5,1,2,4,7,5,11,16,16,17,25,26,25,17,16,19,20,29,29,39,39,41,41,44,45,35,32,23,27,28,31,36,40,39,41,39,40,44,46,36,5,2,2,0,9,11,11,11,13,13,18,25,23,22,11,10,18,33,44,61,67,70,69,57,8,9,10,14,6,5,9,10,12,11,16,17,19,21,22,21,24,24,19,18,17,2,0,0,0
2022-03-15 08:00:00,0,0,7,11,3,3,4,4,7,10,19,24,23,22,28,29,34,26,28,29,33,34,35,33,31,31,38,37,39,35,24,27,27,28,24,24,29,33,38,37,38,38,42,38,6,3,4,0,55,55,53,52,42,53,40,51,49,48,36,13,14,16,21,37,47,52,54,45,11,8,12,12,12,10,27,30,34,15,38,37,20,21,11,10,10,8,6,8,4,1,0,0,0
2022-03-15 09:00:00,0,1,7,7,4,2,3,4,5,6,9,12,13,14,18,19,28,21,23,18,31,32,31,32,32,34,34,32,34,32,21,23,25,28,28,29,30,33,34,34,33,33,31,23,5,4,5,0,60,61,44,38,45,45,60,47,59,58,45,7,8,9,10,21,23,24,25,23,7,5,5,7,7,8,11,10,7,9,10,9,9,11,10,9,9,9,10,6,2,0,0,0,0
2022-03-15 10:00:00,0,0,2,2,3,0,2,5,5,6,10,11,13,17,18,19,21,15,12,13,13,12,11,10,11,11,14,17,17,11,18,17,17,19,22,19,19,24,25,31,31,31,23,26,2,2,2,1,17,17,16,20,19,21,15,22,23,25,21,8,4,10,10,14,12,15,11,15,15,2,6,8,6,7,1,6,5,7,7,5,8,6,5,5,5,6,5,4,3,1,0,0,0
2022-03-15 11:00:00,0,2,3,5,4,0,3,5,4,0,4,5,0,5,9,11,12,14,9,10,12,17,16,19,18,19,15,12,11,13,18,9,20,24,25,27,31,34,32,25,32,32,28,21,2,1,3,0,27,29,30,22,16,14,14,27,24,27,26,10,9,10,11,14,16,17,18,15,8,9,7,6,5,7,6,7,7,10,13,5,12,11,6,3,7,2,1,2,2,1,0,0,0
2022-03-15 12:00:00,0,0,2,3,4,2,4,6,6,7,6,8,10,11,14,13,14,13,14,13,14,17,16,14,14,13,15,16,17,7,28,27,26,33,33,33,37,43,44,43,44,44,36,35,3,1,0,0,18,16,17,16,17,16,15,16,13,12,13,15,16,17,19,22,24,24,21,19,8,7,6,7,6,9,11,7,12,9,9,8,9,10,8,5,7,0,3,0,2,0,0,0,0
2022-03-15 13:00:00,0,0,2,2,6,3,2,5,6,3,9,10,4,10,14,12,13,11,12,14,18,18,15,15,17,17,15,16,18,17,23,24,27,32,33,31,34,21,27,25,23,28,23,22,4,5,4,0,31,33,30,29,29,28,29,29,26,25,23,17,13,16,14,14,17,16,16,15,13,8,12,9,7,9,8,7,6,9,6,4,5,6,5,4,3,4,5,3,1,0,0,0,0
2022-03-15 14:00:00,0,1,1,2,7,7,6,4,6,6,8,28,23,27,28,24,20,21,19,16,17,19,19,21,21,17,16,15,17,15,30,29,28,27,28,28,28,34,29,32,32,34,33,27,2,4,3,0,19,22,19,19,16,18,17,19,18,20,20,24,22,21,16,20,16,17,16,13,10,9,10,10,7,12,11,9,8,11,9,7,7,6,2,5,4,3,3,1,3,1,0,0,0
2022-03-15 15:00:00,0,0,5,7,14,7,7,8,7,16,19,21,22,20,23,22,21,13,15,13,17,21,18,18,17,15,11,15,14,12,36,36,42,47,45,45,46,35,34,45,35,44,42,35,10,8,2,0,20,26,21,22,12,17,14,18,19,17,18,46,49,47,42,42,41,39,29,26,16,13,17,13,17,18,19,15,14,12,12,13,11,10,10,8,8,7,6,5,2,0,0,0,0
2022-03-15 16:00:00,0,1,2,5,14,13,13,13,15,14,17,17,18,22,25,14,21,16,21,19,28,35,34,28,28,24,24,24,18,20,50,56,50,50,46,48,46,46,47,48,49,49,44,38,5,3,5,2,23,26,29,32,27,29,22,21,17,15,40,56,55,37,54,48,43,38,35,29,21,20,19,16,14,19,22,18,16,12,10,13,12,11,9,11,8,7,9,6,2,1,0,0,0
2022-03-15 17:00:00,0,1,3,7,8,10,9,11,13,13,13,15,16,17,19,20,21,22,20,18,31,32,33,28,27,28,23,22,19,20,53,55,56,56,55,53,57,51,50,50,50,56,50,49,4,6,9,8,26,26,32,31,20,29,28,24,20,23,22,35,36,36,29,37,26,25,25,21,15,12,16,16,14,21,20,18,13,10,12,9,11,10,8,8,7,8,5,4,7,4,1,0,0
2022-03-15 18:00:00,1,0,2,4,8,5,7,10,11,10,12,11,11,8,10,10,10,9,15,15,48,57,54,53,49,41,25,24,20,20,48,51,43,47,39,46,44,45,46,59,57,65,51,42,2,13,19,7,42,44,43,46,43,40,25,40,36,34,34,36,35,32,31,36,37,37,36,32,22,20,22,20,19,28,28,25,24,18,20,17,16,14,9,8,5,4,3,3,13,5,0,0,0
2022-03-15 19:00:00,0,0,3,4,8,7,4,7,7,6,7,9,3,8,10,10,10,9,12,13,33,37,36,33,32,36,23,19,12,11,14,15,19,21,21,21,25,26,30,30,34,43,39,35,2,3,5,0,40,42,40,40,39,37,35,31,23,20,21,20,17,18,17,18,16,16,15,14,12,10,15,15,18,26,24,19,16,14,18,17,14,12,11,9,3,1,0,2,3,1,0,0,0
2022-03-15 20:00:00,0,0,2,2,7,0,0,10,6,6,11,11,3,10,13,12,11,8,9,6,19,27,29,26,24,20,16,14,12,8,8,8,9,13,14,16,21,15,0,23,25,26,28,19,1,1,4,0,25,25,35,33,31,20,25,24,15,14,15,17,16,17,13,15,12,9,10,13,10,9,12,8,9,13,14,9,12,13,12,9,7,6,5,4,4,3,2,1,4,2,0,0,0
2022-03-15 21:00:00,0,0,1,1,5,2,6,4,5,0,7,8,7,5,3,4,3,4,7,6,20,16,19,19,18,17,9,8,7,3,10,12,13,19,19,21,9,22,21,20,23,24,24,21,5,4,10,4,35,35,37,38,35,30,24,20,20,22,22,21,20,19,13,13,12,12,10,9,8,8,8,10,13,18,18,17,13,8,12,7,6,4,3,1,2,2,0,1,4,1,0,0,0
2022-03-15 22:00:00,0,0,2,1,6,5,0,6,4,4,4,7,5,5,4,7,5,8,9,6,19,23,8,21,20,17,9,8,7,9,17,20,22,23,26,27,29,30,31,35,36,38,35,26,2,2,9,0,30,35,35,34,26,31,28,24,22,22,22,26,24,20,17,15,13,10,10,7,6,5,8,6,9,15,14,13,13,10,13,10,8,4,3,0,2,2,0,1,6,4,2,0,0
2022-03-15 23:00:00,0,0,0,0,3,0,0,5,3,2,3,0,1,2,3,2,1,5,9,10,13,17,18,21,20,19,14,11,10,3,8,6,3,8,7,0,9,3,0,0,8,7,7,6,1,3,0,0,22,25,23,22,19,16,17,16,12,16,14,12,9,7,9,8,5,6,3,6,4,0,1,3,4,10,9,6,6,4,3,2,1,2,2,2,0,1,0,0,2,1,0,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,0,1,1,0,1,2,0,0,0,2,0,3,0,4,6,5,6,8,3,4,3,0,3,5,3,0,6,4,5,4,2,3,4,0,0,0,5,6,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,0,0,0,3,0,0,0,1,0,2,5,9,9,8,7,9,1,3,2,0,4,2,3,6,6,4,8,9,10,4,6,7,8,9,8,11,14,11,10,4,9,10,8,5,2,0,0,0,3,5,7,5,0,0,6,2,3,4,2,2,2,3,4,9,10,0,9,5,2,0,3,1,2,1,0,0,0,0,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0
2022-03-16 06:00:00,0,1,7,10,9,0,0,0,1,1,3,5,4,4,6,7,9,13,4,5,7,9,8,7,9,8,9,11,8,10,10,11,12,13,16,15,17,18,19,17,18,20,19,16,2,1,2,0,10,8,9,8,3,9,4,6,7,5,5,6,6,15,9,14,16,21,21,17,8,3,2,3,2,4,4,2,3,3,3,2,1,2,0,1,3,2,2,1,0,0,0,0,0
2022-03-16 07:00:00,0,2,6,19,5,3,3,4,5,7,15,20,23,23,32,27,32,20,16,19,22,25,23,31,35,36,37,38,37,34,26,20,29,36,39,38,43,44,38,43,43,42,40,30,2,2,1,0,17,13,12,13,13,16,17,20,22,21,20,16,14,21,30,47,54,55,52,41,7,10,14,16,14,8,9,12,12,8,14,17,23,25,21,22,26,12,17,7,11,1,0,0,0
2022-03-16 08:00:00,0,0,12,11,5,4,6,8,12,14,19,21,21,29,37,40,39,29,22,19,31,29,28,28,29,29,46,48,49,38,33,32,34,33,37,34,35,37,39,35,39,41,38,35,7,5,3,0,36,37,36,35,35,36,37,39,35,35,28,14,15,21,26,34,34,43,46,34,11,11,14,12,11,15,31,37,40,13,41,32,23,24,13,10,10,7,5,4,6,1,2,1,0
2022-03-16 09:00:00,0,1,5,5,6,0,5,4,3,8,9,11,12,11,14,15,15,14,11,16,22,22,20,28,30,28,28,29,31,31,22,22,22,22,22,27,33,37,39,37,38,40,32,28,4,3,2,2,43,41,39,39,26,36,19,36,37,21,31,8,10,12,12,19,23,25,25,21,9,8,11,5,9,7,7,9,9,9,8,8,7,8,8,1,8,2,2,4,0,0,0,0,0
2022-03-16 10:00:00,0,1,3,5,3,4,0,6,7,5,6,8,10,13,17,18,18,10,7,7,8,11,12,14,15,14,15,14,0,7,11,10,20,23,26,26,30,31,29,26,24,25,22,19,3,2,3,1,16,17,19,16,15,12,13,14,14,12,14,8,8,11,10,15,18,12,20,15,8,6,7,6,6,6,6,6,7,8,4,11,10,9,9,8,7,3,3,1,2,0,0,0,0
2022-03-16 11:00:00,0,1,5,6,5,6,0,6,6,0,5,13,8,14,17,18,16,11,12,14,18,19,18,18,19,19,18,18,19,13,24,25,27,29,12,26,29,15,16,17,18,21,18,15,3,2,2,0,25,29,28,29,27,28,28,26,26,27,21,11,10,12,10,14,16,15,13,11,6,6,6,5,4,4,4,4,4,5,7,2,4,6,5,0,3,7,6,3,2,0,0,0,0
2022-03-16 12:00:00,0,0,6,7,8,7,6,5,10,2,10,12,8,3,13,0,16,15,16,17,10,12,13,15,16,15,15,15,14,13,27,26,28,30,19,28,30,31,32,29,28,35,30,22,3,3,2,0,26,26,23,22,12,19,17,20,15,18,18,14,11,13,14,15,15,16,13,11,6,3,6,8,6,13,12,11,12,10,11,10,10,10,8,6,5,7,6,4,4,2,0,0,0
2022-03-16 13:00:00,0,0,4,2,10,2,3,4,7,6,7,12,8,9,11,9,8,7,11,8,25,26,21,20,20,18,17,17,15,16,16,15,10,17,33,32,18,34,33,31,31,32,28,24,3,3,5,0,27,27,28,29,26,25,25,24,18,19,17,15,15,17,17,12,13,14,13,15,12,11,8,6,11,9,10,8,11,12,13,9,7,8,6,5,3,2,0,3,1,0,0,0,0
2022-03-16 14:00:00,0,0,2,9,12,9,0,11,11,11,13,24,26,21,21,21,21,18,17,12,21,18,16,16,15,13,17,17,19,18,24,25,28,31,31,34,34,36,38,30,39,37,36,33,2,2,3,0,22,24,27,29,28,21,26,21,16,22,23,25,24,22,25,26,26,27,26,26,14,12,12,11,13,13,13,11,11,10,11,10,7,4,5,5,5,6,5,4,3,2,1,0,0
2022-03-16 15:00:00,0,1,5,8,13,12,10,13,12,14,15,14,14,12,14,14,16,13,19,16,28,31,33,34,34,27,26,22,22,13,45,46,45,43,42,38,27,39,40,38,39,28,27,33,3,3,3,0,22,23,18,18,17,16,16,17,16,19,37,48,48,48,47,38,35,30,30,27,23,22,20,19,18,17,15,12,11,10,11,12,12,7,9,8,7,0,5,5,2,1,1,0,0
2022-03-16 16:00:00,0,1,3,4,13,12,6,8,10,10,7,12,16,16,18,17,14,14,12,12,20,19,17,16,13,14,15,18,18,13,35,34,32,34,35,42,39,39,39,41,43,46,36,31,2,6,7,0,21,21,24,22,18,21,21,22,22,23,26,35,34,30,28,29,25,29,25,26,20,17,16,13,17,22,23,20,18,14,15,12,9,8,9,9,12,11,10,4,5,3,0,0,0
2022-03-16 17:00:00,0,0,3,4,9,12,7,12,17,17,18,19,15,19,16,17,17,19,20,18,29,38,37,31,28,29,23,21,25,24,52,50,48,49,48,46,47,45,44,45,51,50,45,42,6,5,6,0,24,25,26,24,23,22,21,20,23,22,20,28,27,23,23,31,28,29,27,21,13,12,12,10,11,14,14,13,11,11,13,11,11,7,6,4,5,0,1,2,3,2,0,0,0
2022-03-16 18:00:00,0,0,3,2,10,8,11,6,12,11,12,11,12,11,13,12,13,12,17,21,42,52,54,52,47,44,36,29,30,29,43,44,43,42,44,45,48,49,51,56,58,60,51,42,5,7,12,0,41,46,41,41,39,33,30,30,29,27,32,33,29,29,31,30,28,30,34,38,22,21,25,24,26,32,32,29,27,18,20,16,12,7,11,10,5,4,4,2,10,8,0,0,0
2022-03-16 19:00:00,0,0,1,4,8,7,8,5,5,1,6,0,5,5,7,10,10,8,13,15,29,46,42,44,40,29,21,17,13,9,13,11,12,13,15,16,20,23,24,26,30,41,37,31,5,7,8,7,47,45,39,37,37,33,29,26,22,21,21,19,18,18,15,14,12,10,12,13,9,13,18,19,20,24,19,27,21,19,21,15,10,7,5,6,6,5,3,3,5,6,1,0,0
2022-03-16 20:00:00,0,2,2,3,4,1,1,1,3,0,5,4,5,5,6,7,8,7,10,7,19,17,20,18,14,15,14,10,9,8,12,14,11,9,10,11,13,10,9,16,9,19,16,13,1,2,4,0,25,26,26,26,21,25,19,17,14,13,15,16,12,14,11,9,9,8,9,10,9,7,8,7,9,12,12,8,7,6,8,5,5,5,2,5,4,1,0,3,5,3,0,0,0
2022-03-16 21:00:00,0,0,2,2,7,8,0,9,10,3,8,0,6,7,5,8,6,9,11,7,17,19,20,18,15,14,9,9,10,9,12,10,11,19,18,21,21,22,8,23,23,22,13,18,3,5,7,2,24,23,25,26,25,18,16,20,17,16,16,17,16,13,11,13,12,12,8,8,7,5,8,9,9,14,15,14,11,10,4,8,2,7,4,3,1,1,0,0,5,2,0,0,0
2022-03-16 22:00:00,0,0,1,1,2,4,5,4,5,4,3,1,1,1,2,3,3,5,9,10,18,17,18,18,14,14,11,9,4,9,11,10,9,21,19,9,23,8,15,12,21,20,18,16,3,9,13,0,34,36,37,35,32,30,28,25,21,21,21,24,26,25,24,23,10,9,17,15,13,11,11,9,7,9,7,9,8,7,7,5,3,6,4,3,3,0,2,0,4,1,2,0,0
2022-03-16 23:00:00,0,0,0,0,2,3,2,0,0,0,4,4,0,3,2,0,3,2,6,5,8,12,11,11,10,9,8,6,4,3,4,4,5,11,13,0,4,0,5,12,3,12,13,12,1,2,4,0,25,25,24,22,20,17,16,13,13,10,15,14,12,0,6,9,10,7,6,6,6,5,2,2,6,15,14,12,10,6,7,6,4,2,0,0,3,1,0,2,6,4,0,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,1,0,0,1,1,0,0,2,0,0,2,1,4,7,6,6,7,2,3,1,2,2,5,2,0,6,4,0,5,3,2,3,5,6,8,8,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,0,1,2,0,1,0,1,0,2,3,5,4,6,3,8,4,7,3,3,5,2,4,3,3,4,4,1,0,5,5,6,7,6,4,8,11,12,12,8,10,13,12,8,1,0,0,0,4,4,6,5,3,1,3,4,5,4,6,0,7,9,9,10,9,0,7,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,1,5,8,2,0,0,0,2,5,11,13,14,14,20,22,29,20,3,4,6,6,6,7,4,8,9,10,12,13,13,13,13,15,19,22,28,29,31,30,29,28,27,18,2,1,2,0,8,7,8,7,7,6,7,7,7,6,6,5,7,13,18,25,30,30,27,21,6,4,5,4,3,5,4,2,5,2,5,3,3,6,6,1,6,5,5,1,1,1,0,0,0
2022-03-17 07:00:00,0,2,10,12,4,4,4,5,8,11,20,29,31,26,37,41,45,22,16,18,20,24,25,35,38,40,42,44,42,38,24,19,23,28,33,37,42,47,50,49,52,58,51,46,4,3,1,0,19,20,20,18,19,20,19,21,19,28,13,12,17,27,32,44,49,50,47,32,8,6,8,10,7,5,6,8,8,8,13,15,19,11,21,23,29,27,21,18,13,1,1,0,0
2022-03-17 08:00:00,0,0,11,13,3,3,5,7,8,10,19,29,32,31,44,49,49,35,29,35,37,37,30,33,33,37,48,49,43,35,25,20,28,28,33,35,39,42,43,40,43,49,45,41,5,5,6,0,47,47,42,39,9,37,34,30,26,25,25,12,15,20,30,49,55,60,59,42,10,10,11,14,15,17,34,41,45,17,43,32,19,17,10,6,9,7,8,6,7,3,1,0,0
2022-03-17 09:00:00,1,0,1,4,4,4,5,4,8,7,14,17,17,16,19,21,22,17,18,20,27,31,32,35,36,39,41,41,40,39,19,17,21,20,22,27,33,46,53,51,57,59,54,50,8,3,4,0,47,47,46,45,44,36,42,31,41,39,34,9,12,15,18,22,26,26,24,24,9,6,5,8,5,7,5,6,4,5,6,3,9,7,7,6,3,4,3,1,2,0,1,0,0
2022-03-17 10:00:00,0,1,2,2,3,2,1,4,7,5,9,11,8,10,14,15,17,11,10,11,14,12,11,15,12,12,15,14,14,12,12,13,14,15,16,15,16,17,17,16,21,22,21,18,3,2,1,0,18,16,16,18,17,15,13,11,15,12,11,8,8,10,10,11,14,12,11,9,6,0,1,7,6,8,5,9,8,9,9,6,7,4,6,7,7,6,4,5,2,0,0,0,0
2022-03-17 11:00:00,0,1,3,4,4,0,2,5,6,0,6,6,7,8,12,13,13,8,7,9,11,12,11,10,11,12,12,11,10,11,20,8,18,20,19,19,20,9,20,18,20,22,22,14,3,2,2,0,28,26,25,24,20,23,24,22,21,14,19,8,4,9,8,11,12,14,12,14,7,4,5,5,4,7,6,0,6,5,4,2,5,1,7,0,7,6,5,3,1,1,0,0,0
2022-03-17 12:00:00,0,1,2,5,5,4,5,6,4,0,6,8,0,7,9,11,13,10,10,12,13,14,12,14,16,14,16,12,10,14,19,20,22,28,21,22,24,25,26,27,30,32,30,25,2,1,2,0,23,25,23,20,19,14,17,20,18,17,15,15,13,16,13,14,16,19,19,18,10,9,10,11,11,10,8,9,9,8,8,10,8,4,7,5,6,4,3,3,2,1,0,0,0
2022-03-17 13:00:00,0,1,2,4,5,6,6,10,7,6,12,12,8,13,14,12,12,9,11,13,16,21,21,17,17,18,15,19,20,20,19,20,19,18,28,27,28,29,30,29,32,35,31,27,4,5,7,0,26,30,33,31,21,30,28,27,24,23,22,17,17,16,18,19,17,14,14,16,11,10,10,8,9,11,10,9,8,10,9,4,6,5,3,2,6,7,6,4,2,0,0,0,0
2022-03-17 14:00:00,0,0,4,6,7,7,4,8,6,7,8,33,34,37,36,33,28,21,18,17,17,16,15,14,13,12,12,13,8,13,27,29,31,32,31,29,30,31,20,31,32,34,27,24,3,2,3,1,27,28,31,33,18,30,28,27,24,23,24,20,12,21,17,19,16,14,13,15,13,7,8,10,7,11,9,6,7,8,8,7,6,6,4,5,3,4,0,2,1,0,0,0,0
2022-03-17 15:00:00,0,1,3,6,8,13,3,12,11,14,14,16,16,18,14,14,14,11,14,15,16,16,17,18,17,14,13,13,12,13,29,26,26,31,31,31,32,23,33,33,27,33,31,25,3,3,2,0,27,31,37,34,33,30,28,26,20,21,21,47,48,46,42,34,33,31,26,24,19,17,16,14,10,9,8,7,7,6,8,5,6,4,5,5,5,4,4,3,2,0,0,0,0
2022-03-17 16:00:00,0,0,2,6,5,7,4,8,11,8,9,15,16,16,18,17,14,12,18,18,27,33,34,32,28,27,23,19,18,17,50,52,55,59,46,48,52,37,40,51,47,48,37,35,3,7,7,3,32,33,32,26,23,26,24,24,22,24,39,44,47,46,45,43,39,37,35,32,20,8,18,14,11,17,16,10,13,11,10,8,7,6,6,7,4,3,4,4,3,1,1,0,0
2022-03-17 17:00:00,0,1,1,3,8,8,7,9,12,6,13,12,10,11,15,18,20,19,16,17,28,32,33,31,30,25,21,20,18,17,55,55,54,57,58,59,59,46,59,46,62,63,55,52,2,5,6,1,42,39,45,43,41,35,31,29,27,26,25,30,43,41,36,39,37,26,35,32,14,12,16,15,14,23,22,20,18,13,13,8,7,6,4,6,8,0,2,2,3,2,0,0,0
2022-03-17 18:00:00,0,0,1,3,6,4,6,4,8,7,10,13,13,12,13,12,6,13,21,21,34,43,42,39,38,35,29,24,23,20,25,34,35,44,43,39,25,39,43,48,46,49,47,41,2,6,14,8,48,51,55,52,49,38,32,30,27,27,25,26,26,26,25,28,29,27,28,34,17,17,22,21,23,28,26,26,22,18,21,19,14,12,9,11,3,2,0,1,12,5,1,0,0
