Unnamed: 0,1_선일교통(가상),2_강북청소년수련관,3_무량사입구,4_국립4.19민주묘지,5_국립4.19민주묘지입구사거리,6_북부성모병원,7_수유2동주민센터우이시장,8_광산사거리,9_강북구청,10_수유3동우체국,11_태영데시앙아파트,12_창2동주민센터.보건지소,13_창번2교앞,14_창동서울탁주앞,15_창동.신창시장,16_국립현대미술관창동레지던시,17_창동대우아파트입구,18_대우아파트104동,19_창동대우아파트,20_창2동주민센터.보건지소,21_창2동주민센터.보건지소,22_태영데시앙아파트,23_우이1교앞,24_쌍문역,25_함석헌기념관.정의여중고,26_도봉구민회관.도봉문화원,27_도봉구보건소앞,28_쌍문동청구아파트,29_방학동삼익세라믹,30_방학동신우빌라,31_도깨비시장,32_방학중학교정문,33_안방학동,34_샘말어린이공원,35_안방학동,36_샘말어린이공원,37_안방학동,38_방학중학교정문,39_방학동도깨비시장,40_방학동신우빌라,41_방학동삼익세라믹,42_쌍문동청구아파트,43_도봉구보건소앞,44_도봉구민회관.도봉문화원,45_함석헌기념관.정의여중고,46_쌍문역,47_태영데시앙아파트,48_창2동주민센터.보건지소,49_창번2교앞,50_창동서울탁주앞,51_창동.신창시장,52_국립현대미술관창동레지던시,53_창동대우아파트입구,54_대우아파트104동,55_창동대우아파트,56_창2동주민센터.보건지소,57_창2동주민센터.보건지소,58_태영데시앙아파트,59_수유3동우체국,60_강북구청,61_광산사거리,62_수유2동주민센터우이시장,63_북부성모의원,64_국립4.19민주묘지입구사거리,65_국립4.19민주묘지,66_무량사입구,67_강북청소년수련관,68_선일교통종점(가상)
2022-03-05 04:00:00,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,4,3,4,0,5,0,4,4,0,1,0,3,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,0,1,0,3,1,0,2,0,1,0,0,0,0,2,1,2,4,6,8,9,5,4,4,3,2,4,2,4,1,0,1,0,0,0,4,5,9,6,9,10,13,12,9,10,7,6,5,6,0,0,0,1,4,2,1,0,0,1,2,2,1,0,0,1,0,0,0,0
2022-03-05 06:00:00,0,2,2,0,3,4,2,0,1,3,0,0,0,2,1,2,2,7,8,10,11,4,9,6,3,5,0,4,3,2,1,1,0,0,2,5,4,6,8,9,10,11,7,12,11,2,0,0,0,1,0,2,1,2,1,0,2,1,1,3,4,4,2,3,1,1,0,0
2022-03-05 07:00:00,0,3,2,5,5,4,4,3,3,4,1,3,2,2,6,11,8,13,16,19,20,18,15,13,11,7,5,6,4,3,4,3,1,1,3,7,7,11,12,13,14,15,16,15,12,3,2,2,0,2,3,3,1,4,5,4,5,4,3,4,3,1,0,0,0,0,0,0
2022-03-05 08:00:00,0,2,2,3,4,6,6,5,6,9,8,6,5,4,6,6,7,15,19,20,25,18,22,9,10,10,12,11,10,8,2,1,1,0,4,12,17,21,22,23,22,24,16,17,16,6,4,4,3,3,2,4,3,6,8,8,7,7,7,8,7,8,7,2,5,3,0,0
2022-03-05 09:00:00,0,2,3,4,4,3,4,6,3,2,0,1,0,3,4,5,6,10,11,17,19,20,19,14,13,12,14,12,10,9,5,2,1,1,2,7,16,27,30,33,34,31,31,30,22,10,8,1,1,4,3,5,4,6,7,6,7,5,6,6,5,6,4,5,4,2,0,0
2022-03-05 10:00:00,0,4,5,9,12,10,9,8,6,5,3,5,0,7,7,8,4,8,12,17,17,18,13,11,11,12,10,9,7,7,10,2,8,4,3,8,14,19,22,24,24,24,22,24,18,8,6,6,0,4,4,4,4,5,5,7,8,9,7,5,3,4,2,6,3,5,0,0
2022-03-05 11:00:00,0,5,6,4,8,9,10,4,8,6,0,2,3,4,6,10,11,15,15,16,17,14,18,17,17,17,15,13,11,9,8,7,3,5,9,14,15,18,21,25,25,24,22,24,20,9,7,7,6,4,4,5,6,6,7,7,4,6,5,7,5,7,8,7,5,1,0,0
2022-03-05 12:00:00,0,4,6,8,10,5,9,5,7,8,7,7,0,5,8,11,12,16,17,19,22,24,22,17,15,13,15,12,11,11,8,5,4,2,3,6,10,13,15,16,20,22,16,16,13,13,12,10,9,7,6,10,10,9,5,8,11,8,9,15,7,16,8,11,8,2,0,0
2022-03-05 13:00:00,0,4,3,7,8,9,9,9,8,11,11,10,4,9,8,7,6,8,9,10,15,16,13,15,14,13,12,13,11,10,6,5,3,3,3,8,11,13,16,18,17,19,17,25,22,11,9,7,3,6,4,3,5,7,7,7,11,10,6,8,7,7,6,2,5,0,0,0
2022-03-05 14:00:00,0,6,5,3,8,8,7,10,7,4,5,9,6,7,8,7,4,7,9,13,17,18,18,20,19,19,16,15,12,10,9,8,6,2,4,7,13,14,17,19,23,22,19,20,19,8,6,4,3,5,5,7,0,6,7,5,7,7,5,8,7,6,7,4,3,2,0,0
2022-03-05 15:00:00,2,2,2,9,11,5,9,0,8,9,7,3,5,3,4,7,10,13,8,17,18,16,12,15,8,15,14,13,13,12,8,5,3,1,2,8,9,12,19,21,19,20,21,20,14,7,6,6,5,3,3,3,2,4,5,4,6,3,4,8,8,9,8,5,4,2,1,1
2022-03-05 16:00:00,0,2,3,5,6,6,8,10,8,11,9,7,5,7,5,7,5,11,14,10,20,13,16,20,21,20,19,20,16,15,10,7,5,1,6,8,9,13,11,14,16,17,14,11,12,9,3,7,0,7,4,3,2,6,4,0,7,8,7,10,9,6,7,7,1,0,0,0
2022-03-05 17:00:00,1,2,6,7,10,7,13,9,12,12,10,8,8,8,7,8,7,8,10,13,15,0,12,24,23,23,21,22,20,18,16,14,12,7,1,4,7,10,15,22,22,22,19,20,18,18,17,15,9,11,9,8,6,6,6,9,11,14,5,7,8,6,7,5,4,3,0,0
2022-03-05 18:00:00,2,5,6,7,8,10,12,14,10,9,7,6,7,9,7,9,7,7,8,12,18,9,21,28,26,27,24,23,21,13,13,8,6,3,2,4,4,7,8,7,9,11,13,7,11,15,15,10,7,4,3,5,6,6,8,5,9,7,6,9,8,7,4,6,2,0,0,0
2022-03-05 19:00:00,0,3,4,4,4,5,5,5,11,11,9,7,6,7,7,7,6,10,11,6,12,9,13,19,16,18,19,20,18,13,12,9,6,4,2,3,4,6,7,9,6,11,12,13,12,13,12,11,2,8,6,5,4,3,3,4,6,7,3,11,10,3,11,7,3,2,0,0
2022-03-05 20:00:00,0,4,5,6,4,5,6,0,5,8,10,9,10,8,6,6,4,5,6,1,0,6,5,16,13,16,17,16,15,10,11,8,4,2,2,3,4,8,8,9,7,9,10,8,9,11,12,11,2,7,5,7,3,7,2,0,3,8,7,7,6,7,6,3,1,0,0,0
2022-03-05 21:00:00,0,2,3,3,5,3,4,3,5,7,8,6,0,4,1,4,3,4,4,3,3,4,7,30,18,30,17,22,18,15,13,11,9,4,2,4,1,3,5,6,6,5,4,4,4,7,5,5,4,5,5,3,3,4,3,0,4,0,3,5,5,6,5,4,1,0,0,0
2022-03-05 22:00:00,0,1,0,0,4,2,3,4,6,5,4,4,0,3,3,4,3,2,2,3,5,0,5,23,23,24,23,22,24,13,19,17,6,5,2,3,2,3,0,3,4,2,4,4,6,9,2,8,10,8,6,4,2,4,1,0,1,1,4,7,5,4,2,3,2,0,0,0
2022-03-05 23:00:00,0,0,0,0,1,0,1,1,3,9,0,5,5,12,11,4,9,5,4,0,5,1,4,19,18,18,23,22,19,18,17,14,11,5,0,0,2,3,2,0,3,7,5,3,0,9,4,4,8,6,5,5,3,2,1,0,3,3,0,8,4,2,7,4,1,2,0,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,1,0,2,0,0,2,1,0,0,2,2,0,0,3,2,4,0,0,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,0,1,0,0,0,0,1,0,0,0,0,1,1,2,3,1,5,4,5,4,6,5,3,2,0,4,3,1,1,0,0,0,0,0,2,4,4,5,6,5,7,8,7,7,5,4,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,0,1,2,1,2,2,2,0,1,1,0,2,0,1,0,2,1,3,3,3,3,0,3,2,0,1,3,0,2,0,3,0,1,0,1,3,7,5,11,12,13,14,5,3,13,3,0,2,1,1,0,0,0,1,0,0,3,4,2,1,2,1,0,0,1,0,0,0
2022-03-06 07:00:00,0,2,4,6,1,2,3,5,4,5,0,4,0,2,5,2,4,3,0,3,6,3,5,5,5,0,3,5,2,0,3,2,1,0,2,5,7,8,10,9,10,9,9,0,8,5,4,1,2,1,2,1,0,1,2,2,1,2,4,4,3,1,3,1,1,0,0,0
2022-03-06 08:00:00,0,3,4,5,4,3,2,3,4,5,4,0,0,3,3,3,3,6,7,8,10,11,9,7,6,4,4,6,5,1,0,0,0,0,4,9,12,11,13,6,14,13,13,12,10,4,0,3,0,4,3,0,0,5,0,0,3,0,2,6,7,5,0,3,2,1,0,0
2022-03-06 09:00:00,0,2,3,3,2,3,5,4,2,1,1,3,2,2,3,4,5,7,8,9,14,8,13,10,9,9,5,3,5,6,3,1,1,1,8,12,17,18,23,21,20,26,22,14,13,8,7,1,6,4,3,5,6,6,8,2,11,10,6,5,4,2,2,3,2,0,0,0
2022-03-06 10:00:00,0,1,3,3,6,4,7,7,5,4,2,3,0,4,6,7,9,13,16,17,18,17,13,11,8,8,9,11,6,10,7,6,4,1,4,8,11,12,15,16,14,18,15,14,12,10,4,3,2,4,3,4,4,6,5,7,9,8,7,4,5,5,4,3,2,1,0,0
2022-03-06 11:00:00,1,2,3,3,4,3,4,5,3,4,1,3,0,3,3,6,2,6,7,9,11,5,4,11,10,9,6,10,3,9,6,5,4,2,4,9,12,11,12,14,10,13,14,14,13,7,0,6,1,3,4,3,2,4,7,6,7,9,5,6,3,7,0,4,0,1,0,0
2022-03-06 12:00:00,1,2,1,3,5,6,5,6,6,4,3,3,2,4,5,4,3,6,8,11,17,17,15,13,13,14,12,10,10,8,9,4,5,3,4,9,12,14,16,17,17,16,15,16,14,7,3,2,0,1,3,3,4,7,8,0,9,9,5,5,6,6,5,4,2,3,0,0
2022-03-06 13:00:00,0,2,2,2,3,4,3,4,6,9,3,8,5,5,5,5,9,9,10,10,13,0,11,10,10,9,8,8,7,7,7,4,5,0,4,5,7,13,15,15,17,16,16,16,12,9,10,8,7,5,3,1,3,4,6,5,7,8,4,8,7,4,0,4,2,0,0,0
2022-03-06 14:00:00,1,2,2,4,5,5,5,5,6,5,3,4,2,4,6,7,8,10,10,11,12,7,11,14,7,12,10,11,11,9,8,5,5,2,6,8,10,9,13,14,13,12,13,12,11,10,6,8,2,5,4,0,3,5,5,0,4,3,4,8,6,7,6,3,1,1,0,0
2022-03-06 15:00:00,0,7,8,6,7,6,9,6,6,6,5,7,6,5,8,10,7,6,7,11,13,7,12,15,6,16,12,13,10,10,7,2,3,2,2,5,6,7,8,9,13,15,14,11,9,7,5,4,0,3,4,4,7,6,9,8,10,10,3,6,4,3,0,2,1,0,0,0
2022-03-06 16:00:00,0,6,9,11,13,13,14,4,7,9,7,4,3,6,6,8,4,8,10,12,18,9,16,16,11,12,13,11,10,12,8,5,3,2,7,4,11,12,15,15,13,14,13,12,10,7,8,7,0,6,4,3,2,7,9,7,8,6,4,4,3,4,5,1,2,0,0,0
2022-03-06 17:00:00,0,2,1,5,3,8,13,13,11,9,5,4,5,8,7,7,2,6,7,7,10,0,9,13,14,16,13,10,9,8,9,5,5,2,3,6,9,11,18,19,19,20,18,17,14,8,7,6,5,6,4,2,3,5,6,6,10,9,5,5,4,3,5,2,0,1,0,0
2022-03-06 18:00:00,0,3,5,6,5,5,6,7,6,8,4,7,6,6,6,7,7,6,1,0,6,7,5,13,10,13,12,12,13,12,9,8,5,1,2,4,5,6,8,9,11,6,10,8,9,13,9,5,7,6,8,7,5,5,5,5,6,5,5,11,9,5,7,5,3,1,0,0
2022-03-06 19:00:00,0,3,2,2,4,0,5,6,8,9,7,6,4,4,3,4,3,4,4,6,3,8,8,15,13,17,14,13,12,10,10,7,6,3,4,4,5,4,6,5,9,7,9,6,8,7,8,6,3,5,2,2,0,3,5,2,4,0,2,5,5,5,8,4,7,3,0,0
2022-03-06 20:00:00,0,2,0,3,3,4,4,3,8,5,4,6,0,6,2,5,3,3,2,2,1,0,3,18,16,9,15,14,11,10,9,7,5,2,3,2,2,2,7,7,8,7,6,10,8,10,6,3,0,3,3,1,2,1,2,1,8,0,4,3,5,4,4,3,1,0,0,0
2022-03-06 21:00:00,0,0,3,1,1,4,5,3,5,8,7,4,2,4,4,5,3,2,3,0,4,5,7,14,9,15,19,17,15,14,11,10,6,4,1,1,0,1,5,3,4,7,7,5,4,6,7,6,5,4,4,3,3,2,0,0,1,2,2,4,3,3,2,2,1,1,0,0
2022-03-06 22:00:00,0,1,1,0,2,1,5,3,3,5,4,3,1,4,2,3,2,2,3,3,5,0,5,22,21,12,18,17,13,12,11,7,5,3,1,1,2,2,2,3,1,4,0,2,3,8,6,2,5,3,7,3,2,2,0,0,1,2,1,6,5,4,1,3,2,0,0,0
2022-03-06 23:00:00,0,1,0,0,2,0,1,2,5,8,2,0,0,6,3,4,4,0,0,0,0,5,6,14,13,16,15,13,13,11,10,10,5,3,0,1,2,3,3,2,0,3,2,1,3,6,4,3,1,2,2,0,3,2,2,0,0,0,1,3,0,1,1,0,0,0,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,2,1,1,2,0,2,3,0,0,1,0,0,3,4,5,6,8,0,3,9,1,7,6,0,1,0,4,3,0,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,1,1,2,3,3,3,2,3,1,0,0,4,3,4,4,6,8,6,0,7,8,7,3,0,1,2,0,1,0,0,0,1,0,4,9,11,14,14,16,19,20,21,17,12,8,0,8,0,4,3,1,2,2,1,0,0,3,2,2,1,0,1,2,0,0,0,0
2022-03-07 06:00:00,0,2,3,4,3,4,3,4,1,3,4,3,0,4,4,6,7,9,11,12,13,13,11,5,4,4,2,3,1,3,2,1,0,1,5,11,15,25,26,27,28,31,16,27,21,2,2,1,0,0,3,2,4,1,2,3,4,3,2,2,3,2,2,1,2,1,0,0
2022-03-07 07:00:00,0,2,3,5,6,6,9,9,4,4,5,1,4,4,6,10,14,26,28,31,39,38,38,9,8,8,7,6,3,6,5,6,4,3,14,24,30,38,42,46,48,52,47,49,34,8,4,6,5,2,1,4,4,8,5,0,9,9,4,4,2,6,0,1,0,0,0,0
2022-03-07 08:00:00,2,4,9,12,15,17,20,15,6,6,8,7,8,6,7,9,13,28,30,33,43,44,41,16,15,13,15,17,15,11,7,6,1,1,11,17,22,32,41,49,50,34,51,45,32,11,10,8,7,6,4,5,6,8,13,14,17,19,10,12,10,8,7,7,3,5,0,0
2022-03-07 09:00:00,0,1,3,4,6,7,11,10,5,6,4,4,2,3,4,5,7,12,14,12,18,15,16,7,6,5,5,6,4,7,4,4,3,2,6,10,15,19,22,24,24,25,24,27,24,7,4,7,0,5,4,3,3,4,6,2,10,5,6,6,5,4,4,3,2,1,0,0
2022-03-07 10:00:00,0,5,6,4,5,6,7,5,5,5,4,3,3,3,4,5,1,9,8,11,12,13,11,7,6,8,10,10,6,6,4,1,0,3,2,6,9,11,13,14,15,17,20,22,21,13,11,9,5,8,5,4,3,5,5,3,6,7,5,4,3,2,3,3,3,2,0,0
2022-03-07 11:00:00,0,3,3,5,6,7,7,8,8,5,6,2,5,5,7,6,8,11,7,13,16,13,12,12,10,8,10,9,9,8,6,5,4,0,6,8,11,15,17,14,18,18,19,18,18,10,8,9,3,8,7,6,4,3,5,6,6,1,5,7,6,8,3,7,3,1,0,0
2022-03-07 12:00:00,0,1,2,1,5,4,6,6,8,7,5,4,6,5,6,8,10,8,11,9,14,9,12,13,11,11,11,13,11,10,8,6,3,1,5,7,6,12,15,10,15,13,18,18,14,9,5,3,4,5,5,4,3,6,4,4,7,8,6,9,6,11,9,3,2,1,0,0
2022-03-07 13:00:00,0,4,2,1,3,5,4,3,5,4,5,5,1,7,6,6,7,8,8,9,9,11,8,12,11,13,13,14,10,9,13,9,7,6,3,6,8,11,16,18,20,18,17,17,9,7,8,6,4,5,7,5,4,6,7,3,10,8,6,10,8,9,5,4,2,0,0,0
2022-03-07 14:00:00,0,7,8,10,12,10,9,10,8,9,4,6,0,8,7,7,7,9,10,13,13,8,14,13,8,14,11,13,7,7,6,2,4,2,2,7,9,11,15,16,14,18,17,18,15,14,13,11,7,8,3,4,3,4,4,5,6,7,4,8,8,7,5,5,4,3,0,0
2022-03-07 15:00:00,0,7,4,9,13,14,12,13,11,9,6,8,7,6,8,9,7,11,12,7,11,12,11,16,27,30,27,24,22,18,19,13,10,3,4,8,12,10,14,9,16,14,12,14,17,19,17,14,10,13,7,8,7,7,9,5,6,11,8,10,6,5,4,4,2,1,0,0
2022-03-07 16:00:00,0,3,3,4,7,5,8,9,11,13,10,10,9,9,9,10,11,16,14,9,16,13,17,25,24,26,25,21,22,18,12,10,6,3,3,4,8,10,15,12,15,15,15,11,12,12,12,12,11,6,4,3,5,4,5,4,0,4,4,6,5,5,5,4,2,1,0,0
2022-03-07 17:00:00,0,2,2,3,4,2,2,6,7,11,9,9,8,8,11,12,9,9,10,9,10,7,14,38,35,33,19,18,14,13,9,8,7,4,3,9,11,12,15,15,15,13,12,13,10,15,9,9,7,7,6,6,4,6,7,6,8,9,6,9,7,8,7,5,3,1,0,0
2022-03-07 18:00:00,0,9,2,10,11,13,14,16,14,18,15,10,4,11,11,11,9,9,11,12,13,15,15,51,34,50,47,30,29,24,21,17,11,4,3,5,7,8,13,15,14,14,15,14,14,17,14,12,12,9,6,5,2,3,5,6,6,6,5,22,20,15,10,16,8,6,0,0
2022-03-07 19:00:00,0,7,2,12,11,9,10,4,7,18,17,15,14,13,11,11,9,8,9,10,13,5,13,49,46,42,45,37,30,24,18,12,7,4,2,3,6,8,10,11,10,7,8,10,8,19,17,14,8,10,5,4,0,8,6,4,9,8,6,10,9,6,5,8,4,7,0,0
2022-03-07 20:00:00,0,2,0,1,3,3,3,4,6,9,4,7,3,6,6,7,6,5,4,0,6,0,5,19,20,26,25,23,18,15,13,11,7,3,1,3,4,4,2,5,4,6,5,7,7,10,7,6,3,4,4,4,3,3,4,5,4,0,4,6,5,6,5,4,4,2,0,0
2022-03-07 21:00:00,0,1,0,0,3,2,4,4,7,9,7,7,6,8,7,5,6,4,3,0,3,5,6,23,21,20,20,20,17,19,13,10,6,5,1,2,3,4,1,0,4,3,5,4,6,10,7,6,0,3,4,2,2,3,4,3,1,1,1,9,8,5,4,3,2,1,0,0
2022-03-07 22:00:00,0,3,1,1,5,5,2,3,6,8,7,7,6,5,3,5,4,2,3,4,4,3,6,30,29,29,28,15,13,12,10,6,4,2,1,1,1,2,2,0,3,3,3,4,4,7,6,5,0,5,5,3,3,4,2,0,3,5,6,7,5,4,2,3,2,0,0,0
2022-03-07 23:00:00,0,0,0,2,3,1,3,3,4,8,6,4,3,3,4,2,3,3,2,1,0,0,2,14,15,17,16,26,25,21,14,7,2,2,0,0,2,1,1,0,2,1,5,4,2,4,1,3,3,4,3,4,3,2,0,0,4,3,3,4,5,2,1,4,1,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,2,1,1,2,0,4,1,0,1,0,0,0,2,3,4,2,3,5,6,4,2,5,5,3,5,4,3,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,2,0,3,2,1,2,2,1,2,1,1,0,2,3,3,6,6,8,9,11,7,9,4,0,6,6,4,2,0,1,0,0,0,2,6,9,11,13,15,17,16,18,19,14,8,0,2,7,1,1,2,1,1,1,0,0,2,3,3,4,0,2,1,0,0,0,0
2022-03-08 06:00:00,0,1,2,2,3,1,5,4,3,3,1,2,0,4,5,4,3,11,13,15,11,14,13,4,3,4,4,4,3,2,2,1,1,0,5,11,14,20,22,24,27,27,26,27,21,3,2,1,1,1,3,1,1,2,0,0,2,1,1,3,4,3,4,1,2,0,0,0
2022-03-08 07:00:00,0,2,3,2,3,5,7,6,6,5,3,3,2,4,8,15,14,19,22,29,41,44,31,19,12,11,10,6,4,7,5,3,1,0,10,22,25,34,39,39,41,43,42,41,30,7,4,4,3,3,6,6,2,6,9,3,10,2,6,3,5,4,3,2,1,0,0,0
2022-03-08 08:00:00,0,5,9,11,16,18,17,13,8,9,7,6,8,5,7,13,15,24,26,27,34,36,31,11,11,12,14,13,12,11,7,7,2,0,11,20,23,31,33,37,39,39,37,40,31,9,8,6,6,6,5,6,3,8,9,10,12,13,12,9,8,6,6,5,4,3,0,0
2022-03-08 09:00:00,0,6,7,8,10,11,8,10,7,6,5,3,2,4,6,9,8,13,14,15,18,13,19,9,6,9,13,11,8,7,5,3,3,2,6,10,18,20,22,25,28,31,28,23,18,6,4,4,0,2,3,5,5,7,5,8,6,7,3,3,2,2,1,1,0,0,0,0
2022-03-08 10:00:00,0,2,4,4,5,6,5,8,4,6,6,4,0,4,4,5,7,10,12,14,14,16,16,14,12,12,11,12,10,5,4,3,1,2,2,6,8,9,20,21,20,20,18,21,19,6,5,5,6,4,4,5,0,5,6,6,4,5,3,7,8,9,8,5,4,2,0,0
2022-03-08 11:00:00,0,2,2,4,3,5,6,4,5,5,4,4,3,7,7,9,11,12,12,13,14,15,14,15,15,15,10,12,12,10,9,7,6,0,3,4,6,8,11,12,12,14,14,14,11,9,7,6,5,5,6,6,5,4,5,5,4,5,4,6,7,8,9,9,8,4,0,0
2022-03-08 12:00:00,1,4,6,8,9,5,8,8,5,7,3,4,0,4,3,5,8,9,10,11,6,6,9,12,8,13,15,14,12,9,7,5,5,3,4,8,12,15,21,20,20,21,16,17,16,8,1,5,7,5,3,4,3,6,5,6,6,7,6,7,5,6,1,5,2,1,0,0
2022-03-08 13:00:00,0,2,2,3,5,4,5,4,7,6,4,5,3,6,6,8,9,6,7,8,10,8,7,9,7,9,12,10,12,10,9,6,3,2,2,5,10,12,15,17,16,17,18,17,14,10,10,6,5,4,5,4,8,6,9,6,5,5,7,6,5,4,4,8,7,0,0,0
2022-03-08 14:00:00,1,3,2,6,8,6,8,6,10,7,6,4,3,7,7,9,8,9,10,11,14,0,12,11,10,11,13,12,7,9,7,4,2,4,6,8,12,15,19,8,18,16,15,15,10,9,8,5,2,8,4,4,3,8,3,9,10,12,7,9,5,6,4,3,2,1,0,0
2022-03-08 15:00:00,0,2,4,5,7,6,8,6,9,11,10,7,5,6,7,6,7,8,10,10,12,15,15,21,20,20,22,23,24,21,12,9,6,4,5,6,7,16,23,25,28,27,29,29,27,26,7,11,10,8,6,3,2,4,6,4,6,8,8,9,7,6,5,5,4,3,0,0
2022-03-08 16:00:00,0,5,6,7,8,9,8,9,9,11,7,6,3,6,8,10,9,9,8,9,11,7,11,18,22,27,25,23,21,16,12,12,7,4,3,6,8,11,15,16,12,11,12,12,17,18,16,13,11,9,7,10,9,10,8,0,4,5,8,5,5,7,4,8,6,5,0,0
2022-03-08 17:00:00,0,2,6,4,7,9,10,8,7,14,13,11,10,11,10,13,14,17,15,13,17,11,16,32,31,30,31,28,23,17,11,10,6,3,4,8,11,16,15,15,16,15,13,13,12,11,9,7,5,7,4,5,7,8,7,8,8,6,6,12,8,7,5,6,4,3,0,0
2022-03-08 18:00:00,2,4,4,9,11,14,13,9,6,11,9,8,6,9,8,9,10,8,7,9,11,11,14,33,32,33,32,28,24,20,15,12,7,3,5,8,12,15,17,19,19,20,16,15,14,24,23,22,8,14,8,8,7,9,8,10,10,10,6,13,12,10,9,7,3,1,0,0
2022-03-08 19:00:00,0,1,1,3,5,6,4,7,8,15,16,11,12,9,7,6,8,9,14,15,18,0,16,48,47,48,42,35,28,21,17,14,8,4,1,3,3,4,9,11,10,19,17,15,13,17,14,11,10,9,5,6,3,5,5,6,7,7,5,11,10,10,8,6,3,2,0,0
