Unnamed: 0,1_복정역환승센터4번승강장,2_복정고등학교.복정지구,3_남위례역.복정지구,4_명문가든,5_한국폴리텍대학,6_민속마을닭죽촌,7_양지근린공원,8_남한산성입구,9_을지대학교.생활관,10_을지대학교,11_은행시장.남한산성시장,12_상원초등학교,13_남한산성입구역.법원검찰청,14_금광시장,15_단대동행정복지센터.성남만남지역자활센터,16_단대오거리역.세이브존,17_성남우체국,18_신흥역.종합시장,19_성남시의료원.신흥1동행정복지센터,20_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,21_중앙시장,22_통계청.태평역,23_성남수정경찰서,24_수진리고개.태평고개,25_가천대역.가천대학교,26_복우물.웃말입구,27_복정파출소.복정캠퍼스맛집거리,28_동서울대학교,29_복정초등학교,30_복정동주민센터,31_삼일자동차학원.강남자동차검사소,32_광연자동차학원앞,33_세곡동,34_은곡마을.LH이편한세상,35_은곡마을진입로,36_세곡푸르지오,37_헌인마을.서울농업기술센터,38_헌인릉.강남서초과학화예비군훈련장,39_서울특별시어린이병원.강동송파과학화예비군훈련장,40_안골마을,41_서초포레스타입구,42_탑성마을,43_염곡마을.서초50플러스센터,44_코트라,45_양재2동주민센터.양재꽃시장,46_언남고교,47_교육개발원입구,48_양재역.서초문화예술회관,49_뱅뱅사거리,50_래미안아파트.파이낸셜뉴스(중),51_신분당선강남역,52_지하철2호선강남역,53_논현역,54_논현사거리.논현역5번출구,55_반포역,56_고속터미널,57_신반포역.세화여중고,58_구반포역.세화고등학교,59_동작역.국립현충원,60_흑석동한강현대아파트,61_비계,62_흑석동명수대현대아파트,63_흑석역.흑석동빗물펌프장,64_중앙대학교,65_중앙대학교,66_흑석역.명수대현대아파트,67_비계,68_흑석동한강현대아파트,69_동작역.국립현충원,70_구반포역.세화고등학교,71_신반포역.세화여중고,72_고속터미널,73_반포역,74_논현사거리.논현역4번출구,75_논현역,76_지하철2호선강남역,77_신분당선강남역,78_래미안아파트.파이낸셜뉴스(중),79_뱅뱅사거리,80_양재역.서초문화예술회관,81_교육개발원입구,82_시민의숲,83_AT센터.양재꽃시장,84_하나로마트.코트라,85_염곡마을.서초50플러스센터,86_탑성마을,87_서초포레스타입구,88_안골마을,89_서울특별시어린이병원.강동송파과학화예비군훈련장,90_헌인릉.강남서초과학화예비군훈련장,91_헌인농장,92_헌인마을.서울농업기술센터,93_세곡푸르지오,94_강남신동아파밀리에1단지,95_은곡마을.강남신동아파밀리에,96_대왕초등학교,97_광연자동차학원앞,98_삼일자동차학원.강남자동차검사소,99_장지동,100_복정동주민센터,101_동서울대학교,102_복정파출소.복정캠퍼스맛집거리,103_복우물.웃말입구,104_가천대역.가천대학교,105_수진리고개.태평고개,106_통계청.태평역,107_중앙시장.농협,108_성남시여성비전센터.삼성생명.한국사회적기업진흥원,109_성남시의료원.신흥1동행정복지센터,110_신흥역.종합시장,111_성남우체국,112_단대오거리역.(구)종점,113_단대동행정복지센터.성남만남지역자활센터,114_금광시장,115_남한산성입구역.법원검찰청,116_상원초교.성남중앙병원,117_은행시장.남한산성시장,118_을지대학교,119_을지대학교.생활관,120_남한산성입구.양지파출소,121_민속마을.선경아파트,122_한국폴리텍대학,123_명문가든,124_남위례역.성남여성인력개발센터,125_복정고등학교.복정지구,126_복정역환승센터2번승강장
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,5,1,6,1,5,3,0,8,11,0,15,22,25,16,26,27,18,22,27,28,31,32,37,37,38,26,37,0,0,27,35,0,0,0,0,34,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,2,3,0,2,3,0,5,3,4,10,14,13,8,11,15,15,14,15,19,20,19,20,21,16,20,20,18,19,20,21,17,20,20,18,17,19,15,26,15,16,0,31,29,25,21,19,17,10,6,5,4,5,4,1,2,3,0,0,2,0,0,0,2,0,1,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,2,1,4,0,5,2,0,7,10,11,12,12,11,12,11,15,13,18,24,25,24,21,24,23,23,24,22,20,26,21,21,22,18,21,20,21,17,20,18,18,17,0,12,13,11,8,9,7,6,7,7,5,4,5,7,4,3,4,0,0,3,2,1,4,0,5,9,5,4,8,9,6,5,10,11,13,20,21,21,24,26,25,24,16,15,0,12,7,0,6,0,4,7,0,6,4,5,0,3,4,5,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 07:00:00,2,6,5,7,7,4,0,6,11,13,18,25,21,9,22,23,22,25,25,28,29,28,32,33,33,33,35,29,37,40,42,39,37,39,39,38,35,24,36,41,44,43,39,27,23,21,20,14,10,10,10,12,12,11,14,12,9,7,0,0,3,6,5,15,0,19,26,24,20,24,26,25,30,30,33,32,27,23,26,35,34,30,38,26,20,25,24,21,18,15,13,10,11,11,15,14,9,13,7,12,11,13,12,11,9,8,9,7,8,6,6,4,2,3,6,7,10,11,11,12,14,15,9,8,5,0
2022-04-01 08:00:00,4,8,11,7,9,8,3,8,17,15,30,31,24,20,26,32,30,29,30,30,27,25,33,34,54,53,44,27,29,31,31,23,30,37,38,42,40,38,37,38,40,26,39,32,26,24,19,20,22,18,22,26,20,15,12,15,14,16,19,18,19,18,12,10,11,13,16,8,14,18,18,19,25,33,32,31,31,27,25,47,41,36,48,39,36,35,31,27,23,16,21,16,16,17,23,24,23,13,37,34,15,16,14,13,13,20,22,18,21,21,21,18,18,18,28,25,24,20,17,20,21,21,12,7,3,0
2022-04-01 09:00:00,4,7,11,12,12,11,9,11,13,14,18,21,20,21,20,24,22,23,21,23,22,18,19,20,33,32,31,20,15,29,28,11,26,24,19,23,22,4,17,22,24,21,23,21,17,15,17,15,12,13,15,15,13,11,9,8,11,2,2,0,12,11,9,7,6,9,13,11,12,11,12,13,15,27,18,27,21,18,16,20,12,17,17,13,11,9,12,13,14,10,10,7,6,7,14,10,6,15,35,27,6,5,6,5,5,10,12,12,14,12,12,13,15,13,35,33,29,17,6,7,6,0,8,3,3,0
2022-04-01 10:00:00,2,5,4,2,0,2,0,4,8,7,11,16,14,8,16,17,12,14,12,11,14,12,16,17,20,19,18,14,16,15,11,12,13,14,9,0,13,9,11,13,16,0,17,16,14,12,17,13,15,13,16,12,12,7,6,3,3,3,5,2,5,4,3,6,2,7,3,0,5,12,11,7,10,9,10,10,8,7,7,8,8,9,9,9,6,5,9,8,7,0,0,5,8,8,8,11,10,7,9,10,7,6,6,8,7,9,10,11,15,15,17,15,14,12,16,12,8,5,3,4,3,3,3,1,1,0
2022-04-01 11:00:00,1,3,0,0,0,0,0,5,7,2,10,12,9,10,9,10,18,16,13,12,9,10,11,11,18,11,13,18,17,16,12,0,14,14,15,13,5,16,15,17,18,17,6,17,17,15,18,17,16,19,16,16,18,20,13,11,10,5,8,3,8,5,6,15,5,16,14,0,0,12,9,8,8,8,8,12,12,14,15,16,14,13,19,19,18,8,16,17,3,0,8,8,9,8,10,7,6,11,12,10,8,10,8,10,9,9,12,11,14,15,15,13,13,14,17,13,10,10,9,5,4,0,3,3,0,0
2022-04-01 12:00:00,2,3,3,0,1,0,2,3,11,7,14,14,16,17,13,19,20,20,14,13,12,11,13,14,17,13,12,15,16,17,10,18,16,17,6,16,13,9,0,15,16,15,16,22,18,14,14,13,12,14,18,20,18,16,14,11,8,10,5,9,8,5,7,13,14,15,15,9,16,15,13,13,14,18,19,13,11,10,11,11,12,11,10,11,8,7,6,8,18,0,0,19,17,16,16,14,14,13,19,14,15,16,15,9,10,11,11,10,13,11,9,7,8,5,9,8,7,7,4,6,7,7,5,3,4,0
2022-04-01 13:00:00,1,0,3,1,4,1,1,5,10,14,21,21,14,15,15,14,20,21,16,14,14,12,13,10,16,14,14,20,21,21,8,9,20,18,12,17,11,8,14,12,18,0,18,19,18,18,16,18,15,18,20,21,18,15,11,10,9,6,7,8,10,4,8,12,7,10,10,8,9,10,9,16,16,18,17,17,15,14,15,19,21,19,21,18,17,10,14,16,16,4,8,18,17,17,18,19,3,18,17,15,21,0,23,13,12,12,10,10,10,10,8,9,8,6,31,30,27,15,8,8,6,4,5,4,3,0
2022-04-01 14:00:00,1,2,4,5,2,4,0,8,10,12,15,15,10,11,9,11,13,11,13,7,10,10,7,8,11,12,13,12,10,13,12,3,11,13,13,8,12,13,9,12,10,11,13,16,16,13,16,17,20,22,25,22,18,17,14,9,11,11,13,10,12,6,8,9,10,13,14,13,12,13,13,17,17,20,19,19,15,14,15,18,15,18,19,21,22,14,21,23,24,6,18,25,23,24,22,20,8,21,12,11,20,21,22,18,18,18,21,24,24,22,23,20,19,18,15,12,9,7,9,8,4,1,3,0,2,0
2022-04-01 15:00:00,3,4,8,0,8,9,4,9,18,19,18,21,22,19,24,24,21,21,18,13,11,10,10,9,17,16,12,12,10,12,12,11,11,12,13,14,12,13,14,15,14,0,17,21,26,27,31,31,33,27,28,25,26,24,14,14,12,11,11,9,10,9,6,11,13,14,13,10,6,12,11,11,13,16,17,20,17,18,17,21,24,27,30,33,34,32,30,31,30,23,22,33,20,31,30,31,18,29,31,28,32,19,29,25,23,22,22,26,33,26,23,19,18,14,17,18,11,12,10,7,5,6,7,3,0,0
2022-04-01 16:00:00,4,5,10,10,8,8,7,11,14,14,15,19,16,15,18,17,21,23,19,18,14,16,14,12,15,15,16,17,17,18,17,18,15,17,11,11,18,21,12,23,24,6,27,24,22,21,22,22,22,32,33,31,29,22,18,12,16,18,19,12,13,17,9,14,16,17,16,11,15,10,15,21,23,22,19,14,13,14,16,17,18,22,22,29,29,26,29,29,29,22,30,29,16,28,28,30,31,32,25,24,29,29,26,31,30,30,22,22,29,29,28,30,28,26,30,22,15,15,9,9,8,5,6,4,3,0
2022-04-01 17:00:00,4,13,21,22,15,23,0,22,26,26,26,21,19,21,19,23,21,24,24,25,22,14,15,14,16,16,16,21,22,20,20,20,19,21,22,21,19,22,25,28,29,21,31,34,38,42,43,26,27,32,33,36,34,27,22,16,16,18,19,17,14,10,10,23,13,24,24,12,23,16,15,18,20,26,23,22,19,20,23,25,21,21,27,41,25,40,36,35,28,37,31,40,39,34,39,40,39,39,32,31,35,36,42,42,42,31,29,27,29,24,22,21,18,15,19,16,12,10,6,7,6,4,4,3,2,0
2022-04-01 18:00:00,5,8,12,13,10,14,1,17,22,23,25,29,29,29,27,28,29,33,21,23,21,12,10,12,15,11,14,13,14,14,14,13,14,14,17,16,23,28,31,32,33,15,36,57,51,51,48,33,36,56,59,46,37,29,25,18,21,20,21,17,15,14,7,11,10,17,18,16,12,26,23,29,30,33,35,22,26,29,19,43,39,35,36,40,42,40,40,39,40,41,42,43,41,35,38,39,27,37,27,27,37,38,36,31,28,26,26,23,26,29,25,33,32,28,36,28,18,11,5,7,8,3,6,7,4,0
2022-04-01 19:00:00,4,2,8,6,7,5,0,7,10,11,9,8,4,5,6,13,17,19,18,16,12,11,10,10,13,12,10,12,10,11,12,11,11,11,11,12,3,4,10,10,13,0,15,26,27,28,26,24,26,35,34,28,27,23,17,23,22,16,23,21,18,13,9,7,8,9,8,6,5,12,13,17,16,22,23,23,20,22,20,26,28,22,25,37,34,29,30,29,19,23,18,22,26,28,32,35,21,37,33,31,28,27,26,26,29,34,30,29,28,24,20,18,19,17,28,25,18,16,11,8,7,0,5,5,4,0
2022-04-01 20:00:00,3,5,6,6,7,1,0,9,10,8,6,8,5,7,6,7,8,11,12,12,12,9,10,8,13,14,12,13,8,15,15,8,14,12,7,7,6,0,11,12,15,0,13,9,12,13,13,11,11,13,19,22,21,20,17,18,14,14,13,15,11,10,8,3,6,7,6,2,0,6,5,11,15,18,16,11,10,13,14,14,16,15,17,20,16,15,18,17,15,0,15,16,13,17,21,17,0,5,15,14,8,13,11,13,12,10,9,10,12,14,10,14,12,13,18,16,10,8,4,3,2,0,1,1,1,0
2022-04-01 21:00:00,2,4,6,5,8,12,7,11,6,7,5,7,5,8,8,10,8,13,16,11,15,8,7,6,7,6,4,7,0,9,7,3,6,6,1,0,0,5,6,3,6,3,5,5,6,6,5,6,5,7,9,12,12,10,13,13,12,14,14,12,12,10,7,8,9,9,7,5,4,7,8,11,11,12,10,16,15,16,18,18,18,19,22,22,10,10,17,15,15,16,0,12,14,13,14,17,0,13,14,14,13,12,10,9,9,13,13,14,15,15,10,10,9,7,16,12,9,8,6,6,2,5,2,0,0,0
2022-04-01 22:00:00,2,7,12,0,13,12,8,8,9,8,8,9,6,0,8,9,8,8,8,5,4,4,2,3,5,6,3,7,0,9,0,8,9,8,0,6,3,6,5,3,8,3,2,8,8,8,9,8,9,12,33,40,38,32,22,23,23,22,11,20,20,17,11,6,7,6,4,2,0,9,8,13,12,10,9,10,16,18,17,22,14,21,23,26,25,24,21,19,0,17,10,0,15,13,13,12,7,15,13,18,19,15,16,13,12,13,12,11,14,13,10,14,13,13,21,18,11,11,8,0,3,1,1,1,0,0
2022-04-01 23:00:00,3,4,6,0,7,2,5,6,5,4,8,9,12,6,14,13,5,10,8,7,7,10,10,11,18,13,12,12,11,4,4,0,10,3,3,9,0,3,0,4,8,0,7,8,8,8,8,7,8,13,16,27,28,23,19,13,11,13,12,10,12,10,10,10,5,5,9,2,3,7,7,13,13,14,15,20,24,26,25,22,21,16,23,18,19,9,14,18,23,17,0,12,22,20,21,10,0,10,19,16,10,9,10,9,8,9,10,12,11,17,11,15,13,12,12,11,8,4,3,5,4,3,2,1,2,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,1,2,2,0,3,4,0,6,11,3,15,17,22,23,24,23,9,22,25,25,26,27,28,30,29,30,11,31,10,30,25,24,0,9,25,0,0,24,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,2,2,4,0,0,4,0,5,5,0,7,10,11,10,9,7,8,10,10,10,10,13,11,8,12,8,0,9,9,11,0,0,7,12,7,8,6,4,9,10,11,0,21,17,18,8,16,13,11,10,4,0,3,4,3,2,0,0,1,0,0,0,0,3,0,0,4,0,3,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,3,1,3,3,2,1,1,3,5,2,6,3,6,5,10,12,11,13,12,13,13,12,14,15,12,8,7,11,10,11,8,0,8,13,14,13,10,12,11,10,10,7,8,7,6,5,6,5,6,4,2,4,5,3,4,3,1,1,0,0,0,0,0,3,3,6,6,3,1,4,3,4,6,7,9,8,7,8,11,11,4,11,14,7,15,14,13,12,11,10,0,0,9,8,7,0,0,0,6,0,5,0,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 07:00:00,1,1,3,0,4,0,0,5,7,12,14,13,10,5,6,12,11,10,13,14,15,13,14,15,15,15,14,15,13,17,10,0,12,19,9,17,15,7,12,16,17,16,12,9,8,5,6,7,6,4,6,7,2,3,4,3,0,0,1,1,3,1,0,4,0,5,6,6,4,6,6,5,4,5,6,6,5,4,6,12,2,12,15,6,0,1,4,6,0,2,4,1,1,6,7,6,5,0,5,0,2,0,6,5,5,3,3,3,5,6,1,2,0,5,6,4,3,2,4,5,4,0,3,1,1,0
2022-04-02 08:00:00,1,0,2,0,2,0,0,2,7,8,13,8,14,13,7,17,18,17,17,18,18,12,11,12,12,13,14,12,15,13,15,0,14,15,14,16,10,15,16,16,15,13,14,11,10,10,11,9,5,8,6,6,7,7,6,6,5,1,3,6,5,5,2,4,0,7,9,9,8,10,9,7,8,10,8,7,5,5,7,12,13,14,16,13,11,9,11,11,9,6,8,12,3,11,11,8,0,0,9,4,8,2,6,7,8,10,12,14,15,11,11,6,8,9,10,10,10,8,6,5,4,3,3,0,2,0
