Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_신정현대아파트.서부트럭터미널,4_개봉1동사거리,5_개봉고가,6_개봉역,7_철산리버빌아파트,8_구일우성아파트,9_가산디지털단지역입구,10_디지털단지오거리.가산파출소,11_디지털단지오거리,12_가산초등학교,13_모두의학교.금천문화예술정보학교,14_관악구보훈회관.신림푸르지오,15_난곡입구,16_호림박물관,17_남서울중학교.성보중고등학교,18_신림사거리.신림역,19_관악우체국.양지병원,20_KT&G관악지점,21_봉천역.관악초등학교,22_KT관악지점,23_봉천사거리,24_낙성대동,25_낙성대입구,26_인헌중고.서울미술고,27_예술인마을.사당초등학교,28_남서울농협남현동지점,29_사당역,30_이수역,31_총신대입구역.남성시장입구앞,32_경문고등학교,33_정금마을,34_이수교,35_구반포역.세화고등학교,36_신반포역.세화여중고,37_고속터미널,38_사평역,39_KCC사옥,40_서초푸르지오써밋,41_진흥아파트,42_래미안에스티지,43_서초청소년도서관,44_신분당선강남역,45_지하철2호선강남역,46_신논현역.구교보타워사거리,47_제일약품사옥,48_사평역,49_고속터미널,50_신반포역.세화여중고,51_구반포역.세화고등학교,52_갯마을앞,53_정금마을.방배경찰서,54_경문고교.배나무골앞,55_총신대입구역.남성시장입구앞,56_사당동우체국앞,57_방배노인종합복지관,58_사당역9번출구앞,59_사당1동관악시장앞,60_예술인마을,61_서울미술고.인헌중고,62_낙성대입구,63_행운동주민센터,64_서울대입구역5번출구,65_KT관악지점,66_봉천역.관악초등학교,67_KT&G관악지점,68_관악우체국(양지병원),69_신림사거리.신림역,70_남부초등학교,71_호림박물관,72_난곡입구,73_관악구보훈회관.신림푸르지오,74_천주교성령봉사회관.등불교회,75_KT구로지사,76_삼부르네상스.효성아파트,77_가리봉파출소,78_디지털단지오거리,79_구일우성아파트,80_철산리버빌아파트,81_개봉역,82_개봉1동사거리.개봉푸르지오아파트,83_신정학마을아파트,84_신정현대아파트.서부트럭터미널,85_양천공영차고지
2022-04-11 08:00:00,4,9,18,29,37,45,54,52,44,37,33,36,37,39,43,45,48,35,31,32,33,36,35,37,39,45,56,56,52,49,49,48,54,52,46,39,44,41,31,29,23,19,13,11,14,12,21,24,22,25,24,22,22,23,22,20,19,21,22,15,18,18,20,21,25,28,29,31,37,43,48,52,59,61,61,44,33,24,20,16,20,21,18,13,0
2022-04-11 09:00:00,1,3,9,15,18,22,26,24,26,22,22,25,25,30,34,28,38,20,22,24,25,25,29,31,33,41,48,49,45,34,45,44,42,39,34,35,29,25,21,18,11,17,10,8,9,7,17,12,13,14,13,13,15,14,16,22,19,19,18,18,15,13,13,16,17,19,9,23,24,25,24,24,22,21,29,24,15,15,13,12,8,5,3,3,0
2022-04-11 10:00:00,1,3,7,13,14,16,14,14,15,12,11,12,18,19,19,18,20,15,17,16,15,15,17,16,16,17,20,24,24,21,24,25,24,24,23,22,8,11,13,12,9,6,7,9,10,9,19,18,16,16,17,16,18,18,14,14,12,13,13,10,12,11,12,11,9,13,11,12,10,9,7,6,7,17,17,13,9,9,7,8,5,1,1,0,0
2022-04-11 11:00:00,2,4,7,13,12,13,11,11,13,15,15,15,13,14,16,16,15,16,18,18,20,19,21,16,21,25,31,32,29,25,20,19,21,20,21,20,17,15,13,11,10,9,10,8,9,9,15,16,13,16,16,15,16,16,15,20,20,18,18,17,15,14,12,13,8,10,8,8,9,7,8,9,13,12,15,16,14,16,13,4,4,3,2,1,0
2022-04-11 12:00:00,2,4,8,11,12,19,20,9,16,7,14,13,11,13,17,19,18,14,15,13,13,15,20,15,19,19,21,24,26,26,30,28,32,33,29,29,24,17,12,8,7,5,9,9,10,11,18,17,22,22,20,19,23,23,26,24,29,30,27,24,22,15,14,14,16,16,17,20,17,18,16,17,10,10,11,9,8,10,7,5,7,5,1,2,0
2022-04-11 13:00:00,2,3,6,9,11,14,13,14,12,11,15,17,14,16,15,15,21,15,14,16,16,17,16,19,25,27,28,22,20,22,24,24,22,19,17,15,13,11,9,8,9,5,8,9,10,11,18,19,18,16,18,22,24,17,21,22,23,19,18,19,18,16,17,18,15,14,12,11,13,12,6,15,14,13,15,14,12,8,10,9,5,2,2,1,0
2022-04-11 14:00:00,2,2,5,9,11,16,18,10,21,21,23,22,15,15,16,9,17,15,17,13,18,19,21,21,18,17,18,21,21,19,18,18,23,21,20,18,13,14,14,11,11,8,8,11,12,13,17,14,25,19,20,21,21,22,23,24,27,27,26,21,16,18,18,21,20,16,15,13,15,14,13,14,14,12,12,11,9,12,11,0,7,5,4,1,0
2022-04-11 15:00:00,4,6,7,6,7,10,11,11,12,13,15,16,12,12,13,14,18,14,18,19,21,22,21,20,15,22,27,28,26,24,24,23,21,19,18,17,16,18,13,9,8,8,8,11,14,16,19,20,25,29,30,30,30,30,30,34,35,33,27,25,23,23,19,26,26,25,22,20,20,18,17,17,16,13,11,17,15,17,22,10,8,4,1,1,0
2022-04-11 16:00:00,12,7,11,14,14,17,16,19,20,18,18,19,17,17,20,22,37,35,35,34,28,22,24,23,23,21,27,25,22,21,28,47,28,46,46,46,33,26,16,11,11,6,8,18,18,20,26,24,30,32,34,32,31,38,41,45,46,47,42,36,31,32,32,29,27,25,24,23,25,25,22,22,21,20,23,23,20,21,20,17,11,8,5,1,0
2022-04-11 17:00:00,3,4,8,14,14,23,29,30,25,26,30,29,28,29,31,25,33,25,27,23,21,21,21,25,26,22,24,23,25,21,23,26,19,19,21,23,22,16,13,10,8,8,16,18,25,24,31,30,35,52,55,53,34,53,41,42,44,41,42,37,34,30,31,32,29,35,32,34,38,31,25,21,21,18,19,20,19,24,24,22,16,12,5,4,0
2022-04-11 18:00:00,6,6,8,12,11,21,22,29,42,49,55,52,35,37,38,38,40,29,27,25,21,23,27,27,30,31,28,29,31,26,29,24,21,27,25,22,31,26,14,14,13,11,21,34,43,49,67,63,58,58,58,51,48,47,48,51,52,60,51,36,35,36,33,40,40,40,37,35,36,32,30,28,25,23,25,27,28,37,35,29,27,24,6,5,0
2022-04-11 19:00:00,6,2,8,10,15,23,23,21,27,29,32,38,34,34,33,37,37,30,28,29,26,28,27,25,25,19,21,20,18,15,19,14,16,20,18,17,27,22,17,12,13,8,15,21,31,34,38,39,44,43,41,37,40,36,40,39,40,54,43,30,27,28,23,23,23,25,25,26,39,36,30,22,22,21,23,32,32,39,35,32,12,9,18,7,0
2022-04-11 20:00:00,3,5,6,9,9,17,18,16,20,21,21,18,17,17,17,19,18,17,15,16,16,18,19,17,17,19,19,20,19,19,23,18,17,17,15,13,20,16,9,8,8,5,8,14,17,24,27,27,29,30,33,39,36,34,37,41,43,44,40,31,24,25,23,23,22,21,22,17,19,18,17,16,15,14,15,12,15,24,21,18,11,5,5,3,0
2022-04-11 21:00:00,1,1,2,11,7,10,9,17,17,21,21,22,19,19,21,20,19,19,18,11,15,16,13,12,12,12,11,13,13,9,10,13,10,16,16,7,20,14,11,8,4,3,23,28,33,40,40,39,36,39,40,37,34,30,37,40,41,46,41,28,24,23,23,26,26,25,23,22,22,21,19,21,23,22,22,20,19,20,19,14,11,5,3,3,0
2022-04-11 22:00:00,0,1,4,5,6,8,2,9,9,10,11,10,7,8,7,7,9,10,13,12,13,15,15,15,15,13,13,14,13,14,14,14,15,14,18,20,22,17,11,8,9,6,12,24,32,31,35,34,49,44,41,40,36,32,32,37,35,39,38,34,32,31,27,27,24,22,21,19,21,22,21,21,13,19,19,21,18,22,19,18,11,7,6,4,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,9,13,0,14,15,14,11,12,14,13,15,17,12,16,14,13,13,11,9,10,10,5,0,4,4,7,9,21,23,25,24,33,21,20,20,18,22,23,26,20,25,22,21,21,17,19,22,18,21,23,21,26,26,25,24,22,21,18,17,18,18,17,16,12,7,5,1,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,6,6,21,40,44,41,37,23,20,19,18,24,23,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,1,4,12,14,14,15,15,12,12,16,12,20,21,25,23,26,25,29,31,39,38,29,28,27,26,27,28,25,23,24,23,22,18,22,15,14,12,11,9,4,4,2,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,4,6,10,17,26,26,27,20,16,15,15,17,13,14,17,16,19,17,16,12,15,17,20,19,16,20,24,22,21,21,20,18,18,18,15,13,10,7,6,7,5,4,4,5,3,6,10,11,7,6,5,6,8,10,10,12,7,6,8,9,12,14,7,13,13,11,12,11,12,5,10,9,11,9,9,13,3,13,14,13,10,0,0,0,0
2022-04-12 07:00:00,6,9,16,34,39,53,56,49,40,40,43,46,44,47,54,54,54,25,26,24,25,27,22,24,25,32,41,43,38,39,46,42,48,53,35,37,37,26,20,19,13,11,10,11,9,8,16,18,16,17,16,15,17,19,25,28,30,29,24,23,17,17,15,24,26,30,15,30,30,28,29,29,32,32,34,34,30,29,27,26,21,20,16,13,0
2022-04-12 08:00:00,2,5,15,32,47,56,63,62,56,43,37,30,38,47,53,56,55,42,39,37,36,37,37,38,43,54,62,63,57,46,42,44,52,58,48,40,29,30,28,26,20,17,10,11,11,9,17,18,17,17,19,19,23,21,21,22,20,27,26,24,20,18,20,23,27,32,34,33,39,43,47,50,54,52,55,45,31,26,24,22,17,12,11,8,0
2022-04-12 09:00:00,3,4,8,17,21,27,28,28,26,22,17,19,23,27,32,33,34,26,26,27,27,26,25,29,28,35,44,48,37,32,39,40,40,40,35,32,23,20,20,17,15,12,6,6,8,7,15,17,12,15,14,14,16,17,15,18,20,16,15,21,19,19,19,20,20,21,20,25,23,22,23,27,28,27,33,25,20,17,15,14,7,2,4,3,0
2022-04-12 10:00:00,2,3,8,19,24,33,31,3,24,22,19,19,19,19,19,17,20,14,12,12,21,23,21,22,23,28,33,35,32,31,29,25,30,30,29,28,15,16,11,11,7,7,11,9,9,7,15,14,12,11,11,10,15,14,16,18,15,14,14,16,17,13,14,17,14,15,9,14,14,14,15,13,14,9,12,14,10,16,16,17,8,3,2,1,0
2022-04-12 11:00:00,2,3,5,7,11,12,14,13,13,11,12,13,13,15,15,12,16,17,18,18,17,17,15,17,17,17,23,22,20,18,17,15,17,17,16,15,14,14,11,12,10,13,9,9,7,13,19,20,20,21,12,17,18,17,22,26,25,22,19,18,14,12,14,14,10,12,13,10,12,10,11,12,13,12,13,10,3,9,11,10,8,5,2,1,0
2022-04-12 12:00:00,2,4,5,10,11,19,14,19,19,18,16,15,14,16,14,14,16,12,16,14,12,14,17,19,21,25,29,33,26,21,23,22,22,21,20,19,14,13,12,10,9,6,7,8,8,10,15,17,23,21,21,13,12,16,15,16,17,17,15,14,14,15,16,19,15,14,13,13,16,12,13,9,9,8,8,7,8,10,9,5,6,3,1,0,0
2022-04-12 13:00:00,2,4,7,9,9,15,10,12,12,12,14,15,18,22,23,22,24,19,17,16,19,20,23,25,29,28,32,40,38,31,28,26,27,28,24,20,20,16,13,10,12,8,8,9,13,14,18,19,23,23,20,18,20,20,21,24,23,24,24,22,19,17,17,17,15,14,16,16,15,13,11,11,10,9,10,9,10,10,6,3,5,3,1,2,0
2022-04-12 14:00:00,2,3,4,5,6,9,10,11,10,13,16,13,13,12,16,16,15,19,23,22,22,20,23,25,22,24,23,28,29,26,19,20,21,23,20,19,17,14,10,9,10,9,12,14,20,20,22,22,26,26,29,28,32,30,25,28,32,38,31,30,24,24,21,19,15,17,17,14,16,15,14,12,12,12,11,13,11,10,6,5,5,3,2,1,1
2022-04-12 15:00:00,2,4,5,7,7,14,11,12,14,15,19,18,16,15,14,13,15,16,21,24,20,20,24,17,22,19,21,22,21,19,24,23,24,22,19,18,19,19,16,13,9,7,11,13,20,16,21,20,31,35,36,31,30,31,33,35,31,35,34,32,32,32,31,34,36,34,33,27,21,22,21,21,19,16,15,17,14,21,16,15,6,4,3,2,0
2022-04-12 16:00:00,12,13,16,19,20,24,25,18,16,20,22,24,23,23,27,28,33,25,28,27,24,19,24,18,24,31,32,31,37,31,34,46,47,46,46,43,43,26,23,21,15,15,17,25,25,24,19,23,38,46,47,39,39,43,45,45,43,41,38,33,27,31,30,27,25,26,26,22,27,26,25,26,27,26,27,25,24,27,27,25,16,7,4,3,0
2022-04-12 17:00:00,4,5,10,15,15,26,28,29,31,38,43,41,33,32,29,26,31,21,22,21,20,23,26,25,32,29,28,34,32,32,34,31,32,35,32,30,25,25,16,15,13,8,21,25,33,31,41,42,39,50,51,44,42,38,43,45,45,46,40,37,34,35,33,31,24,24,23,24,35,34,33,32,28,28,30,33,35,44,43,40,26,19,8,2,0
2022-04-12 18:00:00,4,6,13,16,14,23,23,29,41,48,51,48,45,43,41,39,38,30,29,27,22,21,22,26,25,29,24,24,24,22,25,22,19,22,24,25,23,21,16,14,10,9,20,31,39,43,55,50,49,56,55,58,55,51,46,50,48,54,45,41,35,35,38,42,43,42,42,40,51,44,36,27,27,20,19,24,25,31,27,27,21,10,7,3,0
2022-04-12 19:00:00,3,5,6,6,7,13,14,15,16,28,27,30,40,40,38,35,39,29,29,28,21,21,20,21,21,21,20,26,22,24,26,24,23,25,24,16,26,21,13,9,9,8,12,20,20,31,40,37,55,54,55,51,47,43,40,36,36,38,35,26,23,27,26,24,22,35,33,31,39,43,37,31,32,31,32,33,28,31,30,27,21,13,6,3,0
2022-04-12 20:00:00,2,2,6,10,12,19,17,13,15,17,18,23,19,19,21,20,17,15,15,15,16,12,17,16,18,18,17,16,18,17,17,15,16,21,19,16,19,14,7,6,5,4,13,14,25,26,30,32,41,44,44,39,41,39,47,49,49,47,45,41,28,25,23,24,21,20,20,19,28,24,19,17,22,20,24,19,19,26,21,22,11,7,4,1,0
2022-04-12 21:00:00,6,7,9,12,9,12,13,13,13,15,19,22,19,18,16,17,14,13,12,13,13,15,13,12,12,12,11,11,14,15,15,8,14,13,11,10,10,7,5,6,4,4,11,18,20,25,26,28,42,44,47,38,36,32,31,32,32,35,30,29,37,35,36,31,29,30,29,28,27,25,24,21,20,20,24,22,21,25,17,16,11,9,4,1,0
2022-04-12 22:00:00,3,1,3,4,3,9,8,8,9,9,10,11,10,8,10,13,10,12,13,11,15,15,15,14,16,15,15,17,18,18,17,14,12,14,12,11,15,13,9,9,7,5,15,24,33,32,34,33,43,40,40,35,32,29,30,38,39,41,39,34,34,20,32,30,21,26,26,26,33,31,30,27,26,23,30,30,26,25,24,22,14,9,6,2,0
2022-04-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,9,8,0,8,9,8,6,7,7,6,0,10,11,12,11,9,8,7,5,6,5,2,1,0,1,3,8,14,17,20,18,25,21,19,26,20,25,24,25,26,33,33,28,26,17,17,18,17,12,14,13,20,20,19,15,23,18,21,19,18,17,15,14,8,4,3,1,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,2,8,7,23,42,44,42,38,25,24,25,26,28,29,32,31,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,2,3,9,12,13,19,21,0,13,8,13,14,16,17,20,21,20,21,27,26,33,31,31,31,26,29,32,32,28,26,27,26,26,26,23,20,13,5,12,9,7,7,2,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,2,7,11,16,21,21,28,27,19,20,21,21,20,22,17,16,18,15,16,16,16,19,19,16,18,17,21,21,20,21,22,22,25,27,26,18,11,10,7,10,3,6,9,8,9,9,12,11,6,7,8,8,10,10,9,9,8,9,8,10,8,7,8,9,9,9,6,6,11,10,6,9,11,7,14,14,11,13,7,10,5,3,2,1,0
2022-04-13 07:00:00,7,10,23,33,38,48,50,47,36,35,33,31,30,47,51,48,53,24,24,23,21,25,24,26,26,27,32,41,39,34,36,36,39,43,36,28,36,23,17,16,14,15,11,11,11,10,19,20,18,16,16,15,19,22,23,24,16,22,23,21,18,16,16,21,21,22,23,24,22,19,21,22,27,30,34,34,31,28,27,26,18,17,18,13,0
2022-04-13 08:00:00,3,7,17,36,42,46,52,55,49,44,38,39,37,39,43,46,50,41,40,43,41,45,44,38,35,44,53,55,52,39,38,38,46,55,43,33,27,28,25,24,19,17,18,13,15,7,18,18,18,17,17,16,18,20,25,25,25,32,26,21,19,19,20,20,23,27,27,32,34,40,42,44,53,55,59,37,25,20,18,18,14,15,14,10,0
2022-04-13 09:00:00,2,2,7,17,25,31,36,37,28,21,19,20,23,23,29,30,33,24,30,34,32,36,33,34,30,34,38,40,38,33,39,38,34,37,36,33,25,24,20,17,12,9,5,7,9,6,16,17,11,14,15,14,15,16,16,17,18,20,14,17,15,16,16,16,18,19,19,18,20,21,22,20,25,24,24,16,12,11,13,11,5,2,1,0,0
2022-04-13 10:00:00,1,2,4,10,13,15,15,11,14,16,17,16,19,18,19,21,20,17,17,14,15,15,14,13,14,18,23,26,25,21,21,22,24,26,26,22,12,13,8,7,5,9,8,6,6,6,11,11,11,10,9,12,8,8,13,14,15,18,15,13,15,13,12,14,13,14,12,9,12,11,10,9,11,7,10,11,10,10,9,11,5,4,3,1,0
2022-04-13 11:00:00,2,2,3,11,13,18,9,18,17,17,16,16,16,18,20,21,21,14,15,18,15,15,14,16,14,21,25,28,23,20,19,18,21,22,21,19,13,13,8,7,6,6,7,12,14,11,15,16,16,17,19,17,16,17,18,21,20,21,19,17,16,16,16,13,13,13,13,15,16,12,13,12,14,11,14,9,7,7,7,6,7,4,1,0,0
2022-04-13 12:00:00,2,2,4,5,7,13,14,13,12,13,11,12,12,14,12,13,15,17,16,19,16,15,19,19,15,16,19,19,20,17,19,20,22,20,17,15,19,15,12,10,8,8,10,11,17,17,20,19,23,28,30,25,25,28,34,37,37,33,28,27,24,23,24,25,13,12,11,12,11,10,8,5,8,6,8,8,8,9,9,8,8,3,1,1,0
2022-04-13 13:00:00,2,3,5,12,11,16,17,13,16,16,14,15,15,16,20,25,17,14,13,13,16,18,20,23,24,26,32,31,26,21,21,21,33,33,17,19,16,14,12,10,9,4,9,12,13,21,22,19,13,13,14,14,16,14,19,23,26,23,20,18,19,18,19,16,25,23,23,21,15,15,15,14,14,15,17,19,18,19,18,16,6,2,1,1,0
2022-04-13 14:00:00,3,4,7,6,9,16,17,11,15,16,16,15,11,18,20,15,19,17,15,14,16,16,17,13,14,19,19,22,22,21,24,23,20,21,20,19,15,15,9,8,8,6,8,11,13,16,23,22,31,31,20,28,26,24,30,20,33,30,19,21,18,23,26,29,30,27,25,26,16,14,13,11,12,10,11,12,14,17,15,14,8,5,5,0,0
2022-04-13 15:00:00,10,12,12,13,14,17,14,15,17,15,16,20,19,21,20,17,20,15,17,18,18,17,17,18,22,28,29,31,23,19,21,33,35,34,35,36,24,17,10,9,8,8,12,15,18,18,20,19,23,36,38,38,35,33,30,35,35,33,33,28,21,22,24,25,22,20,18,15,18,15,13,14,17,16,18,17,13,16,14,14,9,5,2,2,1
2022-04-13 16:00:00,9,17,22,28,28,30,29,32,29,30,30,31,21,24,26,27,24,19,17,15,19,20,19,18,16,24,22,24,27,29,28,28,28,27,25,32,25,24,18,14,13,13,15,11,17,15,19,23,30,42,45,45,45,45,43,47,44,42,37,33,31,34,36,32,31,30,29,27,29,25,22,24,17,16,18,18,18,18,16,16,8,6,3,1,0
2022-04-13 17:00:00,5,8,9,14,15,20,22,23,24,28,34,34,31,32,34,30,39,33,32,30,30,27,33,30,32,29,30,30,25,19,26,26,27,30,28,30,27,25,16,12,12,14,19,22,28,34,51,49,41,43,45,42,42,38,44,50,51,49,38,30,28,30,30,28,25,29,28,28,38,35,34,31,23,20,20,22,18,22,21,22,18,8,5,3,0
2022-04-13 18:00:00,4,6,9,11,14,24,24,30,50,55,64,62,43,39,40,41,39,30,31,33,30,33,37,34,41,42,46,46,39,28,30,24,21,27,25,23,21,18,16,15,10,9,24,36,39,42,52,54,51,54,48,54,53,49,46,45,44,49,46,40,33,40,40,36,35,34,32,30,44,42,41,39,32,30,31,33,34,40,33,30,25,15,11,5,0
2022-04-13 19:00:00,2,1,5,8,8,14,13,15,23,26,29,33,28,28,29,29,30,24,26,23,22,26,31,29,27,26,15,18,17,15,15,15,16,19,19,15,32,26,12,9,7,9,15,22,22,24,33,31,40,37,38,34,36,33,36,44,47,57,41,25,22,20,21,22,31,30,29,27,34,33,29,30,34,34,39,40,40,44,39,34,18,7,6,2,0
2022-04-13 20:00:00,2,3,4,6,7,11,11,12,15,18,19,16,15,16,12,16,17,16,17,18,16,17,18,11,19,22,18,20,21,18,21,20,17,16,15,14,22,21,12,7,9,6,11,16,17,20,25,27,35,38,32,35,33,32,36,36,34,36,33,27,25,25,24,24,22,22,21,19,25,21,21,22,20,18,18,19,14,23,21,17,9,7,7,4,0
2022-04-13 21:00:00,2,1,3,6,5,12,12,7,15,13,13,20,17,16,15,14,13,12,13,13,13,13,15,15,18,18,14,14,15,14,21,19,19,19,16,18,18,12,11,10,8,7,13,20,25,33,32,30,30,29,32,26,26,25,33,34,39,34,31,25,23,26,24,25,19,26,26,28,35,33,27,20,18,15,18,17,18,22,24,23,17,10,6,2,0
2022-04-13 22:00:00,2,2,3,5,4,7,4,0,10,10,7,8,7,8,7,8,10,11,13,14,16,18,16,16,18,21,19,18,16,15,13,14,13,16,15,12,17,11,9,7,6,6,11,24,28,35,37,34,43,44,43,37,35,32,35,38,38,36,35,29,27,28,30,28,29,31,33,35,37,36,34,32,29,28,28,21,23,24,22,19,12,7,2,1,0
2022-04-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,3,4,0,0,3,8,9,12,13,10,12,14,14,14,14,12,10,8,10,7,6,5,4,0,3,4,9,21,25,27,20,23,25,28,17,26,25,22,26,28,34,32,26,22,23,22,27,27,25,23,14,23,21,19,19,18,17,17,16,15,15,13,11,7,4,1,1,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,3,7,9,25,42,46,43,38,25,25,27,30,21,0,23,0,22,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,2,1,4,10,14,16,17,15,14,14,17,29,31,30,31,23,31,32,34,32,34,33,27,28,24,30,27,27,25,23,23,22,20,19,17,14,15,13,12,10,6,4,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,2,4,8,16,19,20,25,24,23,13,12,15,14,14,16,16,18,17,16,15,19,21,18,19,18,23,25,26,22,21,24,23,22,20,19,17,9,8,7,5,4,4,6,5,5,4,7,8,6,5,5,5,10,11,9,10,10,11,8,8,8,8,8,8,9,9,7,7,10,10,0,11,13,13,16,18,0,17,17,14,9,8,6,1,0
