Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내데시앙아파트후문,4_서울의료원후문,5_봉화산역2번출구,6_지하철6호선화랑대역,7_지하철6호선화랑대역,8_태릉고등학교.원묵초등학교,9_신내4단지아파트,10_구립도서관체육관,11_신내우체국.5단지두산대림아파트,12_신내6단지,13_신내7단지아파트홈플러스,14_중랑소방서,15_신내8단지아파트.서울의료원,16_신내9단지아파트,17_신내10단지아파트,18_중랑구청,19_신현중학교,20_엘지아파트앞,21_쌍용아파트신내테크노타운앞,22_이화연립경동제일교회앞,23_중흥초등학교,24_지하철7호선중화역2번출구,25_지하철7호선중화역3번출구,26_중화2동주민센터,27_중화2동체육공원,28_중화빗물펌프장,29_중화2동새마을금고,30_중랑교동부시장,31_중랑교,32_삼육서울병원,33_시조사삼거리,34_떡전교사거리.동대문노인복지관,35_청량리미주아파트.동대문세무서,36_청량리역환승센타,37_청량리.청과물도매시장,38_제기동역.서울약령시,39_용두시장앞,40_안암오거리,41_개운사입구,42_고려대이공대.고대병원,43_안암동주민센터,44_보문역,45_성북구청.성북경찰서,46_삼선동주민센터,47_성신여대입구역,48_돈암2동주민센터입구.흥천사,49_아리랑고개.아리랑시네미디어센터,50_정릉입구,51_숭덕초교,52_길음뉴타운데시앙.정릉동아아파트,53_길음뉴타운8단지,54_길음뉴타운11단지롯데캐슬,55_길원초등학교입구,56_서경로꿈마루도서관앞,57_대일외고서경대정문,58_서경대본관,59_서경대본관,60_서경대정문.대일외고,61_서경로꿈마루도서관앞,62_길원초등학교입구,63_길음뉴타운11단지롯데캐슬,64_길음뉴타운8단지,65_정릉동아.길음뉴타운데시앙아파트,66_숭덕초교,67_정릉입구,68_아리랑고개.아리랑시네미디어센터,69_돈암2동주민센터입구.흥천사,70_성신여대입구역,71_삼선동주민센터,72_성북구청.성북경찰서,73_보문역,74_안암동주민센터,75_고려대이공대.고대병원,76_안암역,77_제기시장,78_홍파초등학교,79_제기동주민센터.서울약령시앞,80_청량리수산시장,81_청량리역환승센타,82_서울성심병원,83_휘경동입구,84_삼육서울병원,85_중랑교,86_중랑교동부시장,87_중화2동새마을금고,88_성은교회앞,89_중화2동체육공원,90_중화2동주민센터,91_지하철7호선중화역3번출구,92_지하철7호선중화역2번출구,93_중흥초등학교,94_이화연립경동제일교회앞,95_쌍용아파트신내테크노타운앞,96_엘지아파트앞,97_신현중학교,98_중랑구청,99_신내동성3차아파트,100_신내동성1.2차아파트,101_신내9단지아파트.서울의료원,102_중랑소방서,103_신내7단지아파트홈플러스,104_신내6단지아파트,105_신내우체국.5단지두산대림아파트,106_구립도서관체육관,107_신내4단지아파트,108_태릉고등학교.원묵초등학교,109_지하철6호선화랑대역,110_지하철6호선화랑대역,111_봉화산역3번출구,112_서울의료원후문,113_신내데시앙아파트후문,114_중랑공영차고지,115_중랑공영차고지(가상)
2022-03-07 09:00:00,1,1,2,2,1,0,1,0,3,4,5,3,4,6,9,10,10,17,18,20,23,27,23,16,16,18,19,20,19,18,21,21,20,17,19,20,20,19,19,14,12,9,10,12,12,13,20,16,18,19,19,18,18,21,20,19,16,2,0,1,5,8,9,14,17,27,31,36,36,19,17,17,18,17,6,8,10,7,5,6,5,5,4,6,0,6,8,9,12,13,18,20,19,17,14,13,11,10,9,7,6,4,2,0,0,0,2,1,0,2,3,1,0,0,0
2022-03-07 10:00:00,0,0,1,3,2,0,3,1,2,8,10,0,9,0,10,12,14,12,14,9,11,7,12,13,12,11,10,9,11,12,12,12,13,16,17,17,15,18,23,13,10,9,0,11,10,11,12,12,11,15,17,14,14,13,8,7,0,11,0,10,15,17,18,14,17,16,18,21,17,13,9,9,16,12,9,12,11,12,11,10,8,7,7,5,6,6,4,5,5,4,9,10,9,9,10,9,8,6,3,5,5,3,2,0,1,1,0,0,1,2,2,1,0,0,0
2022-03-07 11:00:00,0,1,3,1,4,0,1,1,0,0,1,2,2,3,4,6,7,13,16,16,16,15,13,7,14,3,8,7,7,8,8,8,9,10,7,6,15,18,19,14,11,15,16,19,26,30,36,33,29,30,30,29,25,24,26,28,25,28,0,29,8,30,16,34,35,33,34,37,38,19,13,8,9,11,10,15,14,14,15,14,12,10,10,11,10,6,9,8,9,7,10,11,2,12,4,11,10,7,6,5,0,5,3,0,2,1,1,0,0,1,1,0,0,0,0
2022-03-07 12:00:00,0,1,4,2,4,3,3,4,1,2,4,4,5,0,5,6,8,9,7,0,9,10,14,11,14,7,14,11,11,10,10,10,9,10,6,7,10,12,14,9,10,11,10,11,11,12,15,16,15,16,15,16,14,12,7,5,4,20,0,6,7,21,22,23,24,23,15,17,17,13,14,12,12,14,13,14,15,16,15,13,15,13,10,12,8,10,10,11,12,11,10,11,13,10,11,10,8,10,11,9,9,8,5,3,2,2,1,0,1,3,3,1,0,0,0
2022-03-07 13:00:00,0,2,0,1,1,1,8,9,10,11,11,12,10,0,12,8,7,10,13,14,14,12,10,8,9,8,10,8,10,11,14,15,14,16,12,15,16,19,17,15,15,11,10,11,12,14,24,20,25,26,28,24,22,21,20,11,10,16,0,12,18,20,16,22,25,21,27,27,25,17,17,17,16,10,16,17,13,14,14,16,16,13,10,14,11,14,10,14,12,10,15,18,12,13,12,11,9,9,8,12,10,1,5,4,2,1,2,6,1,6,2,5,4,1,0
2022-03-07 14:00:00,0,1,1,2,1,0,2,2,2,3,2,4,6,4,5,5,6,16,19,21,21,12,19,9,11,10,8,8,7,4,6,7,5,8,7,9,11,13,17,16,17,18,11,16,20,19,25,26,17,18,28,23,21,16,18,17,8,9,10,11,13,18,19,18,17,18,19,20,19,13,13,12,11,10,12,16,16,15,18,15,12,11,13,12,13,10,9,8,8,6,9,8,20,17,14,4,12,5,4,3,4,3,2,0,3,2,0,2,0,2,2,1,1,0,0
2022-03-07 15:00:00,9,1,0,1,2,0,2,1,4,4,5,2,7,0,7,5,7,10,10,6,12,13,10,6,6,7,4,6,6,6,8,9,9,8,6,7,14,15,11,12,13,12,10,12,18,18,25,25,26,28,32,25,23,14,10,7,5,44,0,26,45,46,46,26,24,43,43,44,45,15,14,16,11,12,16,21,11,20,18,16,19,18,18,16,17,15,14,14,9,11,18,19,14,18,14,13,11,7,7,6,7,8,7,7,5,4,3,1,1,2,1,1,0,0,0
2022-03-07 16:00:00,0,0,0,0,2,0,4,3,3,8,9,8,7,8,10,10,7,8,11,10,12,13,10,6,6,5,6,7,6,6,5,8,9,8,7,13,17,19,20,19,19,21,25,23,23,19,33,13,31,39,34,38,23,19,14,7,4,36,0,37,28,40,44,49,50,42,39,38,38,13,11,12,14,12,18,22,23,25,22,22,21,22,22,21,18,17,17,15,13,11,15,18,18,20,21,17,15,9,7,4,4,1,3,2,0,3,4,1,1,0,2,0,0,0,0
2022-03-07 17:00:00,0,2,2,7,3,1,5,0,6,5,3,2,4,0,7,0,8,9,6,10,3,11,8,6,8,6,8,5,6,8,9,8,9,9,15,16,17,18,17,18,13,21,20,19,18,18,25,23,20,21,27,31,29,24,10,9,6,39,0,43,26,42,37,37,38,37,36,35,34,15,14,12,8,13,16,32,31,25,22,21,20,20,18,23,25,20,18,17,15,16,15,17,17,16,15,12,10,10,7,6,10,9,3,2,1,3,0,0,0,3,4,2,1,0,0
2022-03-07 18:00:00,0,1,2,4,0,0,5,4,3,4,4,5,8,6,9,8,8,32,17,35,38,37,36,17,17,12,17,15,12,10,9,9,10,8,8,11,13,14,19,16,18,18,16,18,20,22,30,28,22,29,31,26,21,15,10,7,3,21,0,23,25,49,48,36,40,44,43,45,44,11,13,15,16,18,29,31,29,28,24,26,27,25,23,19,18,16,16,18,12,11,29,32,28,25,25,23,21,20,16,14,10,6,7,3,6,0,3,2,2,3,4,3,1,1,0
2022-03-07 19:00:00,0,0,1,2,2,0,5,2,2,2,4,5,6,5,6,4,7,12,10,6,12,13,9,6,7,6,6,5,5,8,9,7,8,7,6,9,12,11,11,9,9,12,9,13,14,18,34,30,25,28,37,34,29,26,16,9,6,10,0,12,8,16,11,6,15,39,39,41,38,13,12,12,3,13,15,20,19,21,18,18,30,30,29,27,27,23,17,15,13,12,25,31,31,31,25,21,16,12,8,4,3,11,8,7,6,4,2,1,1,2,6,5,2,3,0
2022-03-07 20:00:00,0,0,1,0,0,0,1,0,3,4,5,1,4,0,5,3,4,10,0,4,5,8,9,5,8,9,8,5,5,4,5,5,6,5,3,7,6,5,4,7,9,11,0,9,10,11,22,20,20,23,22,19,16,14,8,5,1,6,2,0,4,15,18,3,16,15,17,3,18,6,6,8,7,8,11,14,14,14,13,9,14,15,16,14,13,12,11,11,8,9,12,14,13,11,10,9,6,11,8,8,0,1,0,0,0,0,0,0,0,1,5,3,1,0,0
2022-03-07 21:00:00,0,0,1,2,1,0,1,0,0,3,1,4,3,0,6,0,5,9,3,5,11,6,10,5,8,10,9,8,7,0,4,7,7,9,7,7,10,11,10,12,11,8,5,10,12,14,25,28,22,18,20,16,14,15,9,5,2,1,0,0,2,4,6,7,8,3,3,9,6,5,6,7,0,8,7,10,9,7,6,8,12,12,9,15,9,14,11,10,9,8,19,22,20,18,14,11,10,7,5,3,9,4,4,0,0,2,2,1,0,1,2,0,0,0,0
2022-03-07 22:00:00,0,0,1,3,1,0,2,0,0,1,0,0,1,0,0,0,0,6,0,1,4,7,0,3,5,4,5,4,3,1,1,3,4,5,4,5,4,6,6,7,10,10,10,9,10,12,25,27,19,25,23,19,17,14,10,9,3,11,6,13,14,9,15,14,0,0,13,9,8,8,7,6,6,5,7,10,9,10,0,11,12,12,10,8,8,8,7,6,5,5,6,7,6,4,4,3,0,3,2,1,0,0,0,1,1,0,0,0,0,1,6,5,2,1,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,2,0,1,2,0,2,1,3,3,4,4,3,4,4,5,5,7,9,8,10,8,13,22,23,18,24,25,20,18,17,10,4,1,3,0,2,2,3,3,0,3,1,4,1,9,4,4,3,5,4,6,9,8,9,10,11,14,13,11,10,8,0,0,7,6,3,4,5,2,3,2,4,2,1,0,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,1,0,0,0,3,0,5,2,0,0,6,1,5,6,0,9,3,0,8,12,11,10,11,2,15,10,18,11,12,13,12,11,9,9,4,5,3,3,4,0,5,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,4,6,8,1,6,8,10,9,10,0,10,7,2,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,2,6,6,7,2,3,7,6,3,3,4,6,4,4,3,4,5,5,4,4,5,3,4,5,4,3,3,0,4,3,3,0,3,3,2,2,1,0,1,0,0,0,0,0,1,2,3,3,2,1,1,2,4,5,5,5,6,5,6,5,7,5,6,5,5,7,8,7,5,9,8,9,11,12,9,6,6,7,6,4,7,0,5,4,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-08 06:00:00,0,1,5,2,2,1,1,0,4,2,0,0,1,0,4,6,14,9,10,12,14,13,15,8,6,9,11,7,12,12,13,13,0,11,10,11,10,8,4,2,3,4,0,2,1,6,4,3,3,3,3,0,0,2,1,2,1,0,0,1,2,4,7,12,9,8,7,12,11,6,4,3,4,4,5,2,2,5,0,4,6,3,3,5,4,3,4,3,5,4,6,5,7,6,5,0,5,4,2,7,8,5,2,1,1,0,2,1,0,2,6,2,0,0,0
2022-03-08 07:00:00,0,9,13,13,6,4,2,0,9,3,7,2,4,0,5,14,22,28,28,29,31,35,30,11,10,10,19,20,25,24,26,27,25,25,24,20,15,14,15,13,13,9,10,9,7,8,10,11,12,12,11,10,7,0,9,7,5,2,0,3,5,11,14,17,25,23,21,32,30,23,20,19,20,19,11,11,12,8,10,9,5,6,6,5,6,4,9,12,14,10,23,23,22,0,21,22,19,11,12,12,12,8,11,0,9,6,4,4,1,2,8,2,0,1,0
2022-03-08 08:00:00,0,2,12,11,3,2,9,8,16,16,17,19,21,4,23,27,28,21,23,25,31,31,29,17,23,24,26,25,37,37,38,38,37,37,35,28,23,22,21,18,18,15,16,19,19,19,25,26,26,33,39,37,38,8,39,38,32,26,2,4,8,15,17,19,23,22,24,31,34,27,20,17,17,19,11,12,12,13,12,10,8,8,8,7,7,7,13,17,20,16,18,28,29,30,29,27,21,9,8,8,6,8,7,6,2,4,2,1,0,3,15,4,2,1,0
2022-03-08 09:00:00,1,1,4,1,0,0,4,3,1,0,5,2,7,6,8,11,13,13,15,17,19,18,16,12,12,11,11,12,18,19,20,19,18,17,17,17,15,21,18,12,9,11,11,14,9,11,17,11,15,16,19,18,17,18,14,17,8,4,0,3,8,11,16,13,19,18,20,21,21,17,12,13,15,14,8,8,11,8,7,10,10,9,4,7,7,7,10,11,13,15,19,20,19,18,18,5,15,9,5,6,6,2,2,2,1,0,1,0,0,1,4,3,0,1,0
2022-03-08 10:00:00,0,1,3,0,1,0,2,1,3,9,3,10,5,6,10,11,12,13,14,15,17,18,19,14,13,13,12,9,12,12,12,13,14,16,15,14,14,15,15,12,8,10,11,10,10,9,14,13,14,18,15,16,15,13,13,11,10,16,0,19,21,26,25,26,29,28,28,30,29,14,11,9,13,12,8,10,11,8,6,6,5,7,8,7,7,5,8,7,8,7,6,7,7,9,10,0,9,7,4,6,3,2,2,1,0,1,0,0,0,1,0,0,0,0,0
2022-03-08 11:00:00,0,1,2,2,1,1,0,0,1,4,3,5,6,5,9,6,9,13,14,16,17,14,13,11,9,0,10,7,11,12,14,14,14,13,12,10,13,15,18,13,11,10,8,10,13,10,19,16,16,21,25,24,23,18,14,14,11,23,0,24,14,15,26,17,26,25,28,26,25,13,12,11,12,11,13,12,13,11,10,8,5,6,4,5,5,4,6,5,6,5,7,4,5,5,3,6,4,5,0,4,2,2,1,0,0,0,2,0,1,2,1,0,0,0,0
2022-03-08 12:00:00,0,0,0,1,1,0,12,19,23,11,1,25,23,2,19,16,16,10,11,11,11,12,13,9,9,8,11,9,10,10,11,10,10,11,11,10,11,11,12,12,11,12,13,8,8,12,16,10,8,13,14,11,6,9,7,4,4,11,0,13,14,18,20,21,21,19,21,24,23,18,15,12,14,13,12,13,13,13,10,10,12,11,11,12,11,10,9,8,7,7,6,8,9,0,6,3,2,3,0,6,2,5,4,1,0,2,0,1,1,3,2,1,0,1,0
2022-03-08 13:00:00,0,2,1,0,1,0,2,0,0,2,2,3,3,4,8,5,11,15,13,17,21,22,21,15,11,8,9,9,11,12,12,11,8,9,12,14,18,20,17,12,12,10,8,11,12,12,24,23,22,24,28,26,24,12,21,19,5,23,22,25,26,31,32,35,38,35,34,38,34,14,15,14,15,15,13,14,14,11,11,9,10,13,7,13,7,12,9,10,13,14,16,18,18,17,18,17,15,12,10,3,7,6,2,0,0,1,0,1,0,3,3,2,0,1,0
2022-03-08 14:00:00,12,1,2,2,2,1,2,0,3,9,0,5,2,3,10,11,9,16,15,16,17,17,16,13,11,9,12,11,10,9,11,10,7,11,9,12,16,16,17,13,15,14,15,18,17,18,44,32,39,40,41,38,37,24,35,26,23,18,0,10,19,25,12,19,24,22,23,24,21,8,10,11,7,10,8,17,21,19,15,16,12,11,7,9,8,9,8,6,7,8,10,14,14,15,13,12,11,12,11,10,8,7,6,5,4,3,1,0,0,1,3,1,0,1,0
2022-03-08 15:00:00,23,2,1,4,2,0,8,12,14,15,16,14,14,11,11,11,13,14,16,18,17,15,14,8,8,7,8,8,8,6,8,13,12,17,15,15,19,22,21,19,19,17,15,15,15,18,24,22,25,27,29,23,19,14,9,4,0,41,28,18,45,48,45,47,45,43,42,38,39,14,15,17,18,9,10,13,13,12,10,14,12,14,16,20,21,19,17,16,12,8,16,19,20,20,19,18,11,7,6,6,5,2,2,0,4,0,3,2,0,2,2,0,1,0,0
2022-03-08 16:00:00,0,1,1,0,0,0,3,2,5,12,13,14,15,14,13,13,14,12,9,0,11,10,10,8,9,6,7,8,8,9,10,9,8,12,9,12,12,14,14,13,13,19,22,24,24,27,30,29,27,19,29,17,14,10,9,6,4,37,0,42,46,47,33,48,45,47,44,42,39,14,13,12,9,20,27,32,32,31,29,26,23,21,21,20,19,16,15,14,15,13,15,14,13,12,13,12,10,20,19,17,17,13,10,2,0,2,2,1,1,1,2,1,0,0,0
2022-03-08 17:00:00,0,1,1,5,1,0,3,2,3,2,0,4,4,3,13,5,16,16,17,18,16,19,17,10,11,12,13,11,9,10,9,12,11,10,12,16,14,15,17,18,24,30,27,24,22,24,26,25,19,28,28,22,20,18,9,12,7,27,0,31,41,44,19,48,51,50,48,48,42,13,13,14,14,14,22,29,14,26,24,26,31,29,28,26,24,21,21,20,18,17,19,20,20,20,20,18,15,9,10,7,7,6,5,9,3,7,8,4,2,2,3,2,1,0,0
2022-03-08 18:00:00,0,1,3,3,1,2,3,2,2,4,6,4,8,9,5,8,0,12,12,11,14,15,13,10,16,17,15,13,10,11,13,13,9,9,8,13,15,16,15,18,20,21,17,19,22,27,39,35,27,41,48,40,33,18,10,5,3,32,0,34,38,41,50,52,54,52,47,45,39,16,17,11,14,18,25,33,34,32,27,25,28,26,23,28,30,25,20,23,22,22,31,32,26,24,21,20,16,12,12,12,12,11,5,4,4,3,3,0,1,1,6,3,3,2,0
2022-03-08 19:00:00,0,1,0,1,5,4,5,2,4,3,4,6,7,6,8,8,4,11,12,10,12,13,11,9,11,4,8,8,8,4,8,9,6,9,10,9,18,20,21,15,15,14,15,17,17,19,35,37,28,34,40,34,26,15,11,8,7,8,0,3,9,10,14,16,19,18,16,25,24,10,10,8,9,8,11,13,12,14,17,16,25,26,25,24,25,22,19,16,14,12,20,23,13,21,18,16,15,16,13,8,7,6,5,3,1,0,1,0,0,1,8,7,5,3,0
2022-03-08 20:00:00,0,0,1,0,0,0,1,0,0,2,0,0,3,0,4,2,1,8,7,6,8,8,5,5,6,6,5,4,3,2,3,5,0,4,3,6,10,11,12,11,11,12,11,11,14,10,26,25,26,31,30,25,22,15,9,4,0,10,0,6,0,13,0,14,4,7,13,14,16,9,8,12,5,11,8,13,14,15,9,16,17,18,17,18,16,15,13,11,5,7,16,20,18,16,15,17,15,11,8,6,7,6,3,5,2,5,2,0,1,2,3,2,0,0,0
2022-03-08 21:00:00,0,1,0,3,2,0,1,0,0,0,0,2,2,1,0,3,2,7,3,0,7,6,5,3,5,6,7,5,5,0,4,2,2,4,8,9,11,15,14,10,12,12,9,8,8,14,23,27,26,26,30,24,18,15,11,6,5,3,0,0,2,3,4,6,7,2,5,5,12,11,9,9,10,5,10,17,18,17,15,14,14,12,5,11,7,6,5,3,4,4,9,10,9,9,7,6,3,4,3,2,1,0,0,0,3,2,1,0,0,2,3,0,0,0,0
2022-03-08 22:00:00,0,0,1,0,0,0,2,1,0,0,0,2,3,0,2,0,4,8,7,0,9,8,4,3,6,6,4,3,3,3,3,5,2,3,2,6,7,5,6,10,11,11,10,12,10,11,32,34,34,31,32,26,24,18,12,9,8,7,0,0,9,7,8,9,11,10,10,11,9,11,10,11,11,11,11,13,13,11,10,10,13,9,12,11,10,11,9,8,3,2,16,16,17,14,11,10,8,7,9,5,3,4,2,3,0,0,1,0,0,2,6,4,3,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,2,0,1,2,3,3,4,5,6,5,5,4,4,2,8,6,13,13,12,11,9,12,25,18,22,23,23,20,17,13,8,4,3,2,0,0,1,3,2,4,3,2,2,5,5,4,4,5,4,5,6,7,8,6,4,5,9,8,8,11,9,8,9,8,7,8,10,11,10,9,7,8,6,4,2,3,0,0,2,1,2,0,1,0,0,1,4,1,0,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,4,1,4,5,3,3,4,2,4,4,3,5,0,7,6,5,5,6,3,3,2,6,0,2,8,2,1,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,2,3,7,4,4,5,0,2,4,5,2,3,4,4,0,3,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,0,1,0,1,0,0,1,1,2,0,1,2,4,4,5,4,1,4,5,5,4,1,4,3,3,4,4,5,6,0,2,5,3,4,3,4,0,1,7,0,0,6,7,6,7,2,6,1,2,0,3,1,0,0,0,0,2,1,3,2,1,2,0,2,6,6,4,6,5,2,4,5,4,1,4,3,3,8,9,9,10,7,9,10,11,11,6,8,0,5,4,1,4,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,2,3,0,0,0,2,1,1,0,0,2,0,0,1,3,5,4,5,5,5,6,6,6,3,7,4,6,5,2,6,7,5,6,5,5,4,4,0,3,2,1,0,0,2,0,2,0,0,3,3,2,2,1,1,0,0,0,0,1,1,5,6,2,7,6,5,6,3,4,3,6,4,2,1,0,2,3,3,3,5,6,0,6,5,2,3,2,4,3,3,2,2,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0
2022-03-09 07:00:00,0,1,2,1,0,0,0,1,3,0,2,0,0,0,4,5,8,8,9,11,10,5,7,10,8,9,12,6,16,15,7,8,5,6,11,8,4,3,4,4,3,3,2,2,2,3,3,4,4,5,6,5,4,3,2,1,0,2,0,2,4,6,8,11,10,11,7,13,10,7,4,5,6,3,4,7,0,6,1,4,5,2,0,4,2,3,3,2,2,1,2,0,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-03-09 08:00:00,0,1,1,2,1,1,2,0,1,0,0,2,1,0,3,8,9,10,9,12,12,14,12,9,7,8,10,8,12,12,15,13,17,15,13,9,8,4,6,4,5,5,4,4,4,4,4,4,3,5,5,4,0,1,1,2,1,1,0,3,3,4,6,8,11,10,9,11,12,8,7,7,6,7,5,6,6,8,9,7,6,4,2,4,3,2,4,4,3,3,4,5,0,4,2,2,3,2,1,3,2,0,1,0,1,1,0,0,0,1,3,2,1,0,0
2022-03-09 09:00:00,0,2,3,1,1,0,1,0,2,0,3,4,6,8,9,11,12,12,20,20,23,24,22,15,15,13,14,14,16,18,18,19,10,16,15,9,11,11,9,7,6,6,6,4,6,6,8,0,2,9,6,1,4,5,3,1,0,2,0,3,9,10,6,11,12,11,11,16,17,10,9,6,4,11,11,8,9,8,2,8,4,6,5,6,7,1,8,10,11,10,9,8,2,5,1,2,3,2,3,3,5,4,0,0,0,0,1,0,0,0,5,2,2,1,0
2022-03-09 10:00:00,0,1,1,0,1,0,2,3,4,2,2,5,4,6,5,9,11,13,15,7,15,10,11,11,12,15,11,10,19,14,13,20,14,15,19,11,7,9,7,6,5,6,2,8,7,6,5,3,4,6,6,5,5,0,4,3,1,5,0,4,8,14,16,11,20,15,19,20,19,8,6,6,6,7,6,10,10,8,7,9,9,7,5,8,3,8,10,9,4,8,7,7,7,6,6,8,5,7,4,3,6,5,4,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 11:00:00,0,1,3,2,1,0,1,1,2,0,4,5,2,2,4,6,7,14,13,10,15,17,14,9,9,10,11,10,11,9,14,15,15,17,15,9,11,10,10,9,7,6,8,0,7,9,10,8,8,7,9,6,7,5,2,3,0,6,0,8,9,11,15,19,20,19,20,22,21,14,13,11,10,12,13,12,13,15,11,10,9,7,8,10,9,7,7,4,7,5,10,9,4,8,9,8,6,5,5,6,5,3,2,2,0,1,0,2,0,1,2,1,0,0,0
