Unnamed: 0,1_구민회관입구,2_산장빌라,3_우방아파트,4_일신건영아파트.꿈에그린아파트,5_돈암동일신건영휴먼빌아파트,6_아리랑고개.아리랑시네미디어센터,7_돈암힐스테이트.코오롱하늘채,8_돈암2동주민센터입구.흥천사,9_성신여대입구역,10_돈암시장입구,11_성북구청,12_보문2교,13_성신여대후문,14_용문중고교,15_안암동주민센터,16_보문역,17_성북구청.성북경찰서,18_삼선동주민센터,19_성신여대입구역,20_돈암2동주민센터입구.흥천사,21_돈암힐스테이트.코오롱하늘채,22_돈암동일신건영휴먼빌아파트,23_일신건영아파트.꿈에그린아파트,24_교수단지,25_산장빌라,26_508단지입구,27_508단지삼거리,28_스카이힐스,29_골드하우스,30_파크빌라앞,31_508단지삼거리,32_508단지입구,33_성북참노인전문병원,34_구민회관입구(가상)
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,4,4,0,3,2,0,2,0,0,0,0,1,0,1,0,2,1,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,5,6,0,0,7,5,5,3,0,2,0,0,1,0,2,2,3,4,4,1,1,0,3,0,2,1,0,0,0,1,0,0,0
2022-03-26 07:00:00,0,8,10,0,0,3,0,9,4,4,3,0,1,0,0,3,1,4,6,4,6,3,5,5,4,3,0,0,0,0,0,1,0,0
2022-03-26 08:00:00,0,15,21,0,20,20,18,15,5,3,1,0,3,4,3,2,0,2,7,6,5,5,5,4,4,3,0,0,0,0,1,0,0,0
2022-03-26 09:00:00,1,13,19,0,18,18,17,16,7,5,0,1,5,4,0,2,3,5,6,6,5,6,2,2,4,4,0,0,0,0,2,0,0,0
2022-03-26 10:00:00,1,32,36,0,12,34,0,31,9,3,4,2,3,0,4,4,5,5,9,9,5,5,6,4,2,1,0,0,0,0,0,0,0,0
2022-03-26 11:00:00,2,14,18,17,14,19,12,18,7,4,1,0,5,4,3,4,8,5,9,6,8,9,7,5,4,3,2,1,0,0,2,0,0,0
2022-03-26 12:00:00,6,13,18,0,16,17,16,19,6,4,0,0,0,2,2,3,4,10,17,19,20,20,17,10,9,9,8,6,3,1,0,0,0,0
