Unnamed: 0,1_개포동차고지(가상),2_래미안블레스티지아파트,3_개포1단지연금매장,4_개포고등학교,5_개일초등학교앞,6_그랑프리백화점,7_중대부고,8_단대부고.대치아이파크아파트,9_한티역,10_도성초등학교,11_진선여자중고등학교,12_선릉역.선정릉정문,13_선정릉역.무형문화재전수회관,14_한국토지주택공사앞,15_강남보건소.강남구립국제교육원,16_강남구청역,17_영동고교앞,18_일지아트홀.압구정동노인복지센터,19_한양아파트.압구정로데오역,20_압구정파출소,21_현대아파트,22_광림교회.현대고등학교,23_신사중학교,24_한남대교전망카페,25_한남5거리,26_순천향대학병원,27_서울백병원.국가인권위.안중근활동터,28_을지로2가.기업은행본점.서울노동청,29_을지로입구.시청입구,30_서소문,31_충정로역2호선,32_아현가구단지,33_아현역,34_웨딩타운,35_이대역,36_연세로.문학의거리,37_연세로.명물거리,38_세브란스병원,39_신촌기차역,40_이대역,41_웨딩타운,42_아현역,43_아현동가구단지,44_종근당.충정로역,45_서소문,46_시청광장,47_을지로입구.로얄호텔,48_남대문세무서.서울백병원,49_남산1호터널,50_순천향대학병원.한남오거리,51_신사중학교,52_광림교회.현대고등학교,53_현대아파트,54_압구정파출소,55_한양아파트.압구정로데오역,56_일지아트홀,57_영동고등학교현대아파트,58_강남구청역,59_강남보건소.강남구립국제교육원,60_한국토지주택공사앞,61_선정릉역.무형문화재전수회관,62_선릉역,63_진선여자중고등학교,64_역삼e-편한세상이아파트,65_한티역,66_도곡렉슬아파트정문,67_중대부고앞,68_그랑프리백화점,69_구룡중학교앞,70_개포고등학교앞,71_개포1단지,72_개포중학교,73_개포동차고지(종점가상)
2022-03-08 14:00:00,3,7,10,11,13,12,12,7,7,10,10,13,16,17,16,18,14,15,16,16,20,18,24,23,22,24,26,22,20,20,18,15,12,11,9,6,8,6,8,11,8,8,10,12,12,16,15,16,15,17,18,17,16,14,12,13,13,11,12,9,11,8,8,6,9,9,7,8,6,5,3,1,0
2022-03-08 15:00:00,3,8,13,11,22,23,21,13,9,11,15,16,17,18,14,13,12,13,17,16,17,18,21,19,16,15,18,15,13,10,9,9,6,8,6,6,4,11,9,14,13,9,15,17,20,23,24,23,14,32,23,19,19,17,12,14,19,14,14,14,13,12,11,10,7,6,6,12,11,9,7,2,0
2022-03-08 16:00:00,1,5,15,11,18,9,28,28,29,28,23,22,21,19,15,19,18,19,21,25,21,21,32,29,26,23,24,23,22,18,14,15,11,9,7,8,11,15,15,22,16,22,11,12,17,18,16,18,19,22,23,24,27,24,18,25,30,28,33,31,33,27,24,17,15,12,9,7,6,1,3,1,0
2022-03-08 17:00:00,2,6,23,24,20,21,20,17,19,17,12,18,17,18,19,25,23,28,27,25,22,25,29,30,22,28,23,21,19,26,21,23,16,14,10,7,7,11,13,14,13,14,21,16,23,27,30,29,28,23,18,21,19,14,12,17,29,17,21,22,16,14,13,13,9,8,7,10,8,6,5,1,0
2022-03-08 18:00:00,3,5,10,10,11,11,13,11,10,12,13,20,21,19,20,21,20,21,24,28,26,31,37,35,34,34,33,32,30,24,21,19,15,12,9,5,6,8,13,15,12,16,17,17,23,30,36,49,45,30,22,24,22,21,20,20,24,18,19,20,19,10,11,11,15,12,12,16,11,10,6,3,0
2022-03-08 19:00:00,1,4,11,12,10,8,11,17,15,15,15,17,14,15,16,14,15,18,23,20,20,25,26,24,29,34,32,29,26,23,17,16,12,12,11,7,7,15,14,15,8,9,17,20,19,18,15,17,20,23,23,21,20,20,16,19,32,19,18,20,17,11,13,11,12,13,12,9,8,6,5,2,0
2022-03-08 20:00:00,1,2,4,5,1,4,3,4,10,12,14,15,13,14,11,11,11,15,22,24,24,24,28,26,25,24,37,38,35,32,25,24,17,15,12,5,14,8,9,10,11,10,11,10,14,17,17,16,18,18,11,9,11,12,13,16,21,17,15,16,14,10,12,8,11,9,5,7,6,6,4,1,0
2022-03-08 21:00:00,11,2,4,0,5,3,4,5,7,11,13,12,12,12,13,14,15,14,15,14,16,16,20,19,19,18,20,21,23,22,16,14,11,10,8,6,7,8,10,11,11,12,11,14,15,32,38,35,34,25,16,14,14,13,16,24,28,21,25,22,19,17,9,6,7,8,6,13,10,7,8,2,0
2022-03-08 22:00:00,0,2,1,5,2,3,6,7,10,12,19,22,22,20,20,19,18,19,19,19,17,16,20,20,18,22,23,21,22,26,21,18,9,7,8,7,9,14,14,17,15,13,16,15,14,16,21,18,16,11,10,18,20,20,20,21,24,17,16,12,12,13,14,14,14,13,8,11,8,7,4,1,0
2022-03-08 23:00:00,2,3,0,0,1,3,3,3,4,4,10,13,13,12,11,13,12,15,19,24,23,26,24,28,26,25,23,23,23,22,20,19,11,9,6,4,9,10,11,16,9,14,12,11,12,14,18,18,11,16,16,14,13,11,12,17,23,24,23,24,20,12,11,10,8,5,3,7,6,5,3,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,3,2,2,3,0,3,0,2,0,3,7,9,3,10,11,11,8,7,0,6,7,5,8,7,8,7,8,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,2,3,3,0,2,0,0,3,1,5,3,4,4,3,1,2,2,3,5,6,8,5,0,10,12,11,4,10,7,7,6,5,4,4,4,4,3,4,7,5,6,9,12,11,6,2,9,8,8,10,6,0,5,4,0,0,4,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,3,5,3,0,4,5,4,3,3,5,9,8,4,6,9,8,5,4,3,2,2,4,1,4,5,4,2,1,1,2,0,3,0,2,2,0,4,6,7,8,11,15,14,8,12,9,12,7,8,7,7,8,7,4,5,6,7,3,3,5,12,11,6,4,0,3,16,0,13,1,0,0
2022-03-09 07:00:00,2,4,5,2,4,3,2,0,3,3,7,9,2,7,6,6,5,3,4,5,5,0,6,6,6,5,6,5,3,4,2,2,3,2,1,2,1,2,4,4,5,5,5,6,3,7,6,7,3,7,7,6,6,4,3,4,3,2,3,1,4,2,2,0,2,0,2,1,1,0,2,1,0
2022-03-09 08:00:00,2,4,4,3,5,3,5,6,8,9,10,12,16,16,9,15,13,10,9,9,8,3,9,10,9,8,9,7,10,6,7,3,3,1,2,3,3,4,4,6,0,6,8,10,8,6,10,9,8,11,11,9,14,10,10,10,10,7,6,5,4,3,5,6,5,0,4,4,0,3,1,0,0
2022-03-09 09:00:00,2,6,6,5,7,6,7,7,9,10,10,13,19,20,18,23,18,12,10,11,6,5,10,4,8,6,8,6,5,6,5,5,4,4,2,2,2,4,6,8,9,10,9,10,12,13,14,11,9,17,13,12,15,13,10,9,6,5,8,7,8,7,8,5,5,1,4,4,3,0,1,0,0
2022-03-09 10:00:00,3,9,10,9,12,9,7,9,10,12,12,17,17,15,13,18,16,10,11,10,8,7,11,10,9,12,15,14,11,10,9,8,7,3,5,3,4,7,9,11,8,12,13,13,13,15,10,14,12,19,13,12,16,14,9,7,8,7,11,11,11,7,9,7,10,0,12,5,5,4,3,1,0
2022-03-09 11:00:00,2,6,8,10,12,11,11,11,18,18,22,24,24,22,20,22,23,21,23,24,23,23,25,21,17,21,16,15,14,9,6,11,11,6,9,3,4,5,7,12,10,13,13,14,16,16,15,14,10,22,14,13,13,13,12,9,8,7,8,6,8,7,9,5,5,4,1,8,7,6,1,5,0
2022-03-09 12:00:00,2,7,9,10,12,14,13,15,15,17,19,23,25,24,18,20,19,15,23,25,24,24,29,28,29,32,24,23,18,19,14,18,19,10,10,10,9,9,14,16,16,16,19,23,27,27,28,25,24,27,26,15,19,13,9,9,11,11,12,12,14,15,16,12,10,4,9,7,6,5,4,3,0
2022-03-09 13:00:00,5,10,11,12,13,14,14,15,14,14,21,19,19,21,22,23,17,19,19,12,20,12,16,16,14,17,19,13,20,20,18,13,12,11,5,5,6,8,11,12,11,15,20,22,19,23,26,31,32,27,16,17,14,15,11,12,12,14,13,7,13,14,14,9,10,8,7,6,5,4,3,2,0
2022-03-09 14:00:00,3,12,13,12,14,12,13,14,15,17,15,18,19,20,19,21,16,15,17,19,16,18,20,19,16,13,16,15,15,15,11,15,10,9,6,6,8,7,9,14,13,17,16,19,19,16,15,18,16,25,25,21,18,16,12,18,19,14,18,19,17,14,12,11,9,7,5,6,5,3,2,1,0
2022-03-09 15:00:00,2,6,10,9,9,8,11,12,11,10,13,15,14,17,14,16,17,16,22,26,25,24,28,24,21,24,23,24,20,18,14,15,12,11,9,6,12,12,14,17,2,11,13,15,17,18,17,15,16,24,18,20,17,16,15,14,15,14,16,16,15,17,14,13,14,13,11,9,6,5,6,2,0
2022-03-09 16:00:00,0,7,12,13,15,13,19,18,19,20,15,16,15,16,14,17,17,15,22,25,25,23,27,25,18,17,17,17,21,20,17,8,13,12,7,8,9,8,11,14,15,18,17,18,17,17,24,29,27,32,24,26,17,25,21,17,18,14,17,15,14,9,10,13,11,7,10,12,11,7,5,0,0
2022-03-09 17:00:00,1,5,6,5,6,7,9,10,12,17,19,22,23,20,15,18,22,21,25,30,27,25,28,23,22,21,20,17,22,24,22,18,13,14,10,7,6,6,9,14,11,13,12,12,13,14,14,17,13,22,19,18,23,20,18,22,22,21,20,18,17,10,8,9,10,8,9,7,3,1,2,0,0
2022-03-09 18:00:00,1,9,13,15,4,11,4,10,8,9,6,9,11,10,11,11,9,14,19,25,27,25,26,20,17,22,21,19,16,14,13,12,10,7,8,6,7,9,10,11,9,10,12,11,12,13,16,15,13,16,18,20,23,20,18,22,26,21,22,22,19,12,14,12,9,9,7,10,7,4,5,2,0
2022-03-09 19:00:00,3,2,4,5,0,5,7,10,7,8,8,10,9,6,6,7,8,9,14,16,14,20,33,34,30,30,27,26,26,25,20,9,18,14,5,6,3,5,7,7,6,8,7,9,13,15,15,18,17,14,13,14,16,16,15,17,16,14,14,12,11,9,10,9,8,7,6,5,3,4,2,1,0
2022-03-09 20:00:00,1,2,3,2,2,6,8,7,8,6,7,9,11,12,9,10,10,13,21,20,21,16,35,33,25,19,15,14,13,15,13,12,12,11,8,4,9,7,9,12,13,14,11,10,9,12,16,18,17,19,13,11,11,9,14,16,21,18,20,10,15,10,11,10,11,11,4,14,13,12,5,2,0
2022-03-09 21:00:00,1,1,3,3,0,2,5,6,7,8,8,10,8,11,11,10,12,17,16,16,14,19,27,27,24,26,25,24,17,23,19,14,12,10,8,6,9,9,10,14,6,15,10,13,12,15,18,13,11,15,11,11,12,12,12,16,14,14,14,14,17,13,11,11,10,9,0,11,9,4,4,1,0
2022-03-09 22:00:00,0,0,2,2,0,5,4,4,9,12,14,15,15,15,11,12,12,19,21,23,23,15,24,25,30,29,32,31,32,30,20,18,15,14,6,5,8,10,12,13,13,12,11,12,4,11,11,8,7,14,16,18,16,16,20,39,38,26,27,27,23,16,16,15,12,10,8,8,7,4,6,1,0
2022-03-09 23:00:00,0,0,2,0,0,1,2,1,5,5,5,7,6,5,5,7,6,14,21,23,22,28,30,28,20,17,18,14,17,15,15,10,14,13,5,4,6,6,10,11,11,10,11,8,9,10,14,13,6,11,9,11,11,4,9,15,23,16,17,17,15,11,9,7,6,4,1,6,4,2,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,3,0,0,0,5,5,6,8,8,9,10,11,1,11,10,6,1,2,0,2,1,7,9,11,10,7,9,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,3,4,2,3,3,3,2,4,5,2,3,2,3,2,5,6,5,6,2,5,6,6,5,7,8,7,6,5,4,5,3,4,3,4,6,4,6,8,17,9,22,29,32,26,22,19,19,5,22,21,20,16,16,13,6,11,0,9,8,8,9,11,10,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,2,4,6,3,7,2,4,3,5,8,7,10,10,4,9,13,10,4,7,6,7,7,7,8,9,9,9,7,7,6,5,5,6,5,4,5,4,6,7,11,13,19,22,26,17,25,21,18,12,13,12,11,9,8,7,6,8,7,6,7,9,18,21,22,9,21,0,29,0,24,1,0,0
2022-03-10 07:00:00,3,20,24,28,30,22,22,20,21,22,18,17,21,21,22,22,20,15,22,26,24,24,34,33,31,35,30,27,24,11,7,6,6,8,6,15,14,9,14,20,29,34,38,43,33,32,17,14,11,17,14,10,9,10,10,3,9,8,9,10,10,10,9,19,25,22,17,19,15,2,2,0,0
2022-03-10 08:00:00,3,22,26,31,22,16,16,17,20,22,25,37,44,39,30,48,29,17,20,24,26,19,30,31,32,38,40,32,26,17,11,10,10,8,8,24,21,8,14,20,24,29,39,39,36,35,30,29,28,30,23,22,27,26,20,18,17,15,17,16,14,9,10,11,8,7,7,8,3,3,2,1,0
2022-03-10 09:00:00,3,6,11,13,12,11,12,11,11,12,12,18,21,21,23,35,20,10,16,16,15,14,18,17,15,21,21,21,23,16,15,16,10,15,11,14,13,9,15,17,18,22,25,28,25,25,27,25,25,51,33,25,25,23,26,22,17,15,17,17,16,11,7,7,7,2,5,7,6,5,3,1,0
2022-03-10 10:00:00,2,7,10,12,9,10,8,10,10,11,14,18,18,18,19,18,16,14,12,14,16,12,15,14,12,14,23,21,18,19,18,15,13,11,5,6,6,7,7,8,8,11,12,14,15,16,17,16,9,17,15,13,23,14,12,10,10,8,9,7,7,8,8,6,5,1,4,3,1,0,2,1,0
2022-03-10 11:00:00,1,6,9,10,5,7,8,7,9,9,10,13,12,10,12,16,14,13,15,15,14,17,18,16,18,19,15,13,14,16,14,7,9,5,5,7,7,10,9,11,11,11,11,12,11,13,13,13,15,16,14,12,11,10,8,10,13,12,8,9,7,6,8,5,9,13,11,6,3,2,2,0,0
2022-03-10 12:00:00,2,4,5,31,37,39,36,31,19,16,16,14,15,16,13,13,9,8,9,13,9,14,17,17,16,16,18,19,18,18,16,9,13,10,8,3,6,6,7,8,9,9,13,14,12,15,16,17,16,18,14,16,16,15,12,10,12,11,12,13,11,10,11,10,10,11,7,9,8,5,6,1,0
2022-03-10 13:00:00,2,5,5,7,4,9,10,9,12,14,14,19,19,18,17,20,20,15,13,13,14,11,15,13,12,14,16,15,19,17,14,13,8,5,7,6,5,6,9,13,15,16,18,13,19,24,22,21,17,24,19,17,16,17,15,17,17,17,16,12,8,8,10,8,7,7,8,6,4,3,3,2,0
2022-03-10 14:00:00,2,5,10,11,22,21,18,15,15,13,17,20,23,24,19,18,17,19,21,21,24,25,25,24,21,17,19,16,14,16,16,14,13,12,9,5,6,7,10,9,7,10,9,13,14,15,18,21,9,20,19,18,16,17,15,13,13,12,13,13,10,9,8,9,9,9,7,8,7,5,3,1,0
2022-03-10 15:00:00,2,7,8,10,12,11,7,7,9,16,11,15,16,18,16,19,21,18,23,21,17,15,18,18,15,20,24,21,20,19,13,13,9,7,6,6,8,11,10,12,11,12,12,14,21,20,23,29,30,32,25,25,22,22,16,19,21,18,21,16,15,14,12,12,11,8,8,7,5,4,5,3,0
2022-03-10 16:00:00,1,5,18,19,19,16,21,17,16,17,14,19,18,17,17,17,25,24,27,25,22,26,28,30,23,26,28,23,24,22,19,18,14,9,6,4,5,11,12,13,11,12,13,17,18,19,16,18,16,17,14,14,17,19,18,22,22,21,22,21,18,15,12,10,10,10,13,14,11,6,4,1,0
2022-03-10 17:00:00,1,14,25,27,26,18,21,20,19,14,11,16,15,15,17,18,21,27,26,24,23,27,35,34,29,34,28,27,27,31,22,18,13,10,7,4,6,9,10,11,12,15,16,19,22,24,23,26,27,23,15,15,18,14,17,15,20,21,21,21,18,15,19,14,11,12,11,8,7,6,5,2,0
2022-03-10 18:00:00,2,6,11,13,12,13,16,18,19,22,27,39,34,32,26,24,27,32,31,33,25,30,37,35,29,30,32,29,27,33,28,25,16,15,12,8,8,12,16,17,16,15,16,19,28,35,44,49,48,34,17,18,22,24,16,29,44,18,19,19,14,10,13,13,13,13,11,17,15,13,9,1,0
2022-03-10 19:00:00,1,4,9,3,8,5,9,10,9,12,12,14,15,14,14,15,13,18,22,25,22,29,32,30,23,24,28,31,31,28,25,23,18,16,12,7,5,6,8,12,17,11,16,18,18,22,24,25,24,22,16,17,20,17,15,32,38,21,21,19,14,13,15,11,9,8,7,22,20,6,19,3,0
2022-03-10 20:00:00,0,1,3,5,0,2,3,5,9,14,12,18,19,16,12,11,16,17,19,21,17,18,19,19,19,20,18,18,18,16,16,15,14,9,7,5,6,7,10,12,11,11,10,12,16,17,19,17,9,15,12,12,15,16,18,23,23,17,19,17,16,18,14,13,11,8,7,7,7,4,4,2,0
2022-03-10 21:00:00,1,4,6,0,4,6,7,9,13,15,19,16,14,14,14,14,16,17,20,20,18,14,28,25,23,18,20,17,20,18,15,13,11,7,5,4,5,9,12,12,11,15,14,13,17,18,20,15,15,14,16,11,11,11,11,22,28,19,21,22,19,19,14,14,13,11,9,9,7,4,4,1,0
2022-03-10 22:00:00,0,2,4,5,2,6,9,9,15,23,29,32,26,26,23,23,19,21,25,24,23,31,36,37,32,33,31,31,30,23,21,20,15,13,8,5,7,11,12,14,13,7,12,13,14,15,20,23,21,19,21,18,18,17,15,19,23,23,23,25,21,12,19,18,17,14,12,13,12,8,3,1,0
2022-03-10 23:00:00,0,1,0,1,2,0,1,3,3,6,8,7,7,9,7,7,6,11,13,13,14,18,20,22,21,20,19,18,20,18,15,14,9,8,4,5,13,15,14,14,11,9,10,10,11,11,13,12,11,13,12,12,10,17,18,17,17,15,15,14,14,14,12,8,7,6,5,6,5,4,6,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,3,0,0,0,0,6,2,0,6,7,6,8,9,10,10,10,6,7,8,1,7,6,7,9,12,12,10,12,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,3,2,4,3,5,4,3,4,3,4,4,3,2,3,3,4,3,4,3,2,6,7,9,3,12,16,13,11,10,9,7,6,5,6,6,6,3,4,9,19,21,25,32,33,24,20,17,18,9,20,20,17,14,15,12,11,10,0,7,6,4,4,0,3,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,2,3,5,4,5,3,0,6,8,8,6,7,4,9,8,9,5,9,10,9,9,6,10,8,7,7,8,9,7,7,5,4,4,2,5,7,7,4,5,9,12,19,22,21,14,20,16,14,14,10,7,6,10,9,8,6,5,6,6,5,14,16,17,18,16,17,5,26,24,21,1,0,0
2022-03-11 07:00:00,1,12,17,18,21,17,11,16,20,17,16,19,16,15,17,22,18,16,18,20,21,19,30,34,31,28,28,25,22,12,6,6,5,4,4,14,13,8,12,14,18,23,24,28,26,28,27,26,25,24,18,15,12,12,13,10,9,8,12,10,12,10,12,18,22,24,20,23,20,3,0,0,0
2022-03-11 08:00:00,4,38,46,40,28,20,20,21,25,27,23,38,44,35,27,32,16,15,22,20,21,23,26,33,32,35,37,37,23,15,10,12,10,7,8,18,13,10,13,21,23,32,38,41,30,31,30,30,31,34,30,27,34,30,31,32,29,25,32,23,20,7,7,8,9,10,11,12,5,4,3,2,0
2022-03-11 09:00:00,3,9,12,13,14,12,11,12,14,15,12,19,19,21,20,34,20,11,14,15,15,16,15,17,17,24,27,26,25,16,12,12,12,4,9,6,4,6,9,11,10,10,14,15,14,14,19,19,13,41,28,25,30,25,23,14,12,9,13,14,17,8,5,4,3,4,3,3,5,1,2,1,0
2022-03-11 10:00:00,2,10,11,10,13,12,10,10,11,13,14,15,16,14,13,21,16,9,12,17,15,15,17,19,18,17,19,15,14,12,10,11,10,7,6,7,7,8,13,16,17,18,21,23,24,16,19,20,9,22,17,15,16,10,9,8,7,6,9,8,7,8,9,6,7,6,2,5,5,4,2,0,0
2022-03-11 11:00:00,4,6,6,7,5,8,7,6,11,10,12,17,17,18,16,18,16,14,10,9,10,10,12,13,13,12,14,12,12,10,9,7,8,5,5,6,6,8,9,9,7,9,12,13,15,14,16,13,14,28,22,17,14,12,11,12,13,10,11,9,9,8,8,8,9,8,7,6,3,5,2,1,0
2022-03-11 12:00:00,1,7,5,27,26,24,21,18,12,10,15,17,15,13,15,16,14,12,15,14,15,13,19,20,17,17,16,16,18,15,14,8,13,11,5,5,5,9,12,13,15,16,15,18,15,17,19,14,14,20,14,17,19,17,16,12,14,13,13,11,13,10,12,11,9,8,6,6,6,4,3,0,0
2022-03-11 13:00:00,2,6,8,7,9,9,8,8,10,10,12,12,16,17,15,18,15,15,17,15,18,18,19,18,16,17,24,14,27,22,18,10,13,12,10,8,6,8,7,8,6,11,10,13,14,17,17,20,21,21,17,15,18,20,16,15,15,10,11,9,10,9,9,8,8,6,5,9,8,4,4,1,0
2022-03-11 14:00:00,2,8,13,10,14,11,14,10,10,10,13,15,14,14,15,15,13,12,14,13,13,14,17,16,17,18,21,18,18,17,14,12,9,8,6,5,0,0,11,20,18,19,20,23,23,22,21,22,21,21,11,12,14,11,12,11,17,12,11,13,11,9,10,10,10,9,6,8,7,2,3,1,0
2022-03-11 15:00:00,3,7,12,13,18,16,19,18,14,11,12,20,22,24,20,21,23,23,31,31,32,30,34,34,34,33,25,24,20,20,15,13,12,10,6,4,0,0,7,11,12,12,13,15,17,27,27,23,22,24,22,17,17,19,17,13,23,20,24,24,22,18,13,7,10,9,6,7,9,5,5,2,0
2022-03-11 16:00:00,2,10,17,19,21,15,18,19,24,28,28,36,30,27,26,30,25,20,22,24,24,27,30,29,26,25,26,26,24,20,17,16,14,11,5,0,0,0,9,15,16,17,20,22,26,28,27,27,23,29,19,20,19,17,17,24,29,22,24,19,17,12,12,11,12,11,7,8,9,7,4,1,0
2022-03-11 17:00:00,15,6,17,19,20,22,23,22,22,24,22,23,23,25,21,22,21,26,31,32,31,34,45,45,38,39,33,26,24,26,23,19,11,10,11,0,0,0,18,18,19,20,20,24,24,22,24,29,28,30,27,24,23,29,26,31,32,29,28,25,18,20,15,14,13,14,12,9,8,6,4,2,0
2022-03-11 18:00:00,3,7,16,15,16,13,14,11,17,19,21,27,23,27,22,23,21,26,28,30,29,31,39,37,29,30,28,31,32,36,25,23,16,11,18,0,0,0,23,22,22,22,19,22,34,42,49,48,47,46,32,27,30,35,27,41,52,22,26,29,21,18,22,18,17,13,12,15,14,12,7,2,0
2022-03-11 19:00:00,0,3,8,10,9,10,11,9,12,15,12,17,20,19,17,16,24,23,21,27,21,23,25,36,30,35,41,39,41,35,30,24,19,17,4,4,0,0,8,14,13,15,15,15,14,16,17,20,35,31,22,21,21,20,17,26,36,28,28,12,19,14,10,7,9,10,9,16,13,12,9,2,0
2022-03-11 20:00:00,1,4,5,6,6,5,6,6,7,8,10,16,14,15,10,10,9,17,27,22,22,29,30,25,21,21,21,19,18,19,17,16,12,11,6,0,0,4,8,12,13,13,13,8,15,16,15,16,17,15,14,15,19,18,16,24,23,16,17,14,12,11,9,10,12,8,11,12,11,9,6,2,0
2022-03-11 21:00:00,2,2,5,3,3,4,4,6,6,9,8,9,10,9,10,8,11,18,14,19,24,28,38,38,34,28,27,28,30,28,25,23,13,12,4,0,0,0,5,11,3,9,10,5,15,14,17,18,17,16,13,15,15,17,19,18,22,21,20,20,14,12,11,10,10,10,8,11,8,4,4,3,0
2022-03-11 22:00:00,0,3,4,5,2,3,8,9,11,10,17,23,20,18,17,21,23,24,23,22,21,27,33,29,25,26,24,22,20,19,19,15,13,11,14,0,0,0,16,17,12,12,9,8,15,11,14,18,11,19,16,12,13,16,16,22,28,21,23,23,18,13,15,18,20,22,17,15,13,9,4,1,0
2022-03-11 23:00:00,0,2,2,2,1,3,4,4,5,8,8,12,13,10,10,10,12,15,18,22,23,23,27,23,23,23,22,19,20,18,18,16,10,8,14,0,0,0,16,16,18,14,11,15,18,13,20,16,16,19,18,21,22,20,19,22,21,19,20,17,20,20,13,11,10,9,7,11,9,7,5,2,0
