Unnamed: 0,1_복정역환승센터4번승강장,2_복정고등학교.복정지구,3_남위례역.창곡교차로,4_한국군사문제연구원(위례신도시),5_래미안위례.위례고운초등학교앞,6_위례보미리즌빌.위례아트리버푸르지오,7_한화오벨리스크,8_위례아이파크아파트앞,9_송파더센트레.송례초앞,10_위례포레샤인.송파꿈에그린서문,11_위례포레샤인.위례31단지후문,12_장지역2번출구,13_문정법조단지.건영아파트,14_문정로데오거리입구,15_가락시장.가락시장역,16_송파역,17_석촌역,18_석촌호수.한솔병원,19_잠실역.롯데월드,20_잠실5단지,21_잠실새내역.잠실2동주민센터,22_잠실엘스아파트앞,23_종합운동장사거리,24_잠실종합운동장,25_강남경찰서면허시험장,26_삼성역7번출구,27_봉은사역3번출구.삼성1파출소,28_청담역.경기고교,29_우리은행청담지점.청담삼익아파트,30_프리마호텔,31_청담초등학교,32_한양아파트.압구정로데오역,33_압구정파출소,34_현대아파트,35_광림교회.현대고등학교,36_신사중학교,37_신반포18차아파트,38_잠원한신아파트,39_잠원성당.아크로리버뷰아파트,40_뉴코아아울렛,41_고속터미널,42_신반포역.세화여중고,43_구반포역.세화고등학교,44_동작역.국립현충원,45_흑석동한강현대아파트,46_비계,47_흑석역.명수대현대아파트,48_흑석동효사정앞,49_대방역.여의교앞,50_샛강역1번출구.여의도자이,51_여의도역,52_국회의사당역,53_여의도역,54_샛강역4번출구.여의도자이,55_대방역,56_흑석동효사정앞,57_흑석역.명수대현대아파트,58_비계,59_흑석동한강현대아파트,60_동작역.국립현충원,61_구반포역.세화고등학교,62_신반포역.세화여중고,63_고속터미널,64_신반포자이아파트,65_잠원성당,66_잠원한신아파트,67_래미안신반포리오센트아파트,68_신사중학교,69_광림교회.현대고등학교,70_현대아파트,71_압구정파출소,72_한양아파트.압구정로데오역,73_청담초등학교앞,74_프리마호텔,75_영동교입구,76_청담역.경기고교,77_봉은사.삼성1파출소앞,78_무역센타,79_강남경찰서.강남운전면허시험장,80_잠실종합운동장,81_종합운동장사거리,82_잠실새내역4번출구,83_잠실트리지움아파트앞,84_잠실역.롯데월드,85_석촌호수.한솔병원,86_석촌역,87_송파역,88_가락시장.가락시장역,89_문정로데오거리입구,90_문정법조단지.건영아파트,91_장지역.가든파이브,92_위례31단지.위례포레샤인후문,93_송파꿈에그린서문.위례포레샤인,94_송파더센트레.송례중앞,95_송파꿈에그린아파트,96_자연앤센트럴자이정문,97_위례아트리버푸르지오,98_래미안위례.위례고운초등학교앞,99_한국군사문제연구원(위례신도시),100_남위례역.창곡교차로,101_복정고등학교.복정지구,102_복정역환승센터2번승강장
2022-03-24 09:00:00,1,0,2,3,4,3,5,10,15,20,24,15,21,18,18,19,17,15,14,15,14,16,16,17,15,29,43,41,37,11,8,7,6,6,4,5,9,11,10,13,8,8,10,11,9,12,13,12,10,6,5,2,2,2,9,3,10,15,16,15,16,18,17,15,13,14,18,16,12,17,13,19,14,8,7,6,6,7,6,5,5,8,8,11,12,13,16,17,10,5,10,5,3,5,3,4,2,5,3,3,0,0
2022-03-24 10:00:00,2,0,1,3,4,4,4,6,7,8,13,10,14,13,12,14,12,13,9,9,6,9,9,6,8,13,16,15,14,7,7,7,8,7,7,6,9,10,11,8,9,3,3,10,0,4,9,8,6,3,2,3,5,6,8,5,8,7,0,0,7,7,9,9,11,9,11,8,6,13,12,10,5,7,8,6,5,4,4,0,4,4,6,7,4,8,8,5,5,6,6,6,6,5,4,0,2,1,0,0,0,0
2022-03-24 11:00:00,3,0,2,3,4,6,6,8,10,14,16,12,10,10,11,10,8,8,7,4,9,10,0,6,7,8,10,6,11,11,14,11,9,11,10,8,9,11,13,12,7,6,8,9,6,5,8,10,5,4,5,3,3,4,6,6,7,9,0,7,9,6,7,8,9,9,7,7,7,8,6,9,9,8,8,1,7,8,8,8,8,9,7,12,11,4,5,6,10,9,6,4,4,3,2,0,0,3,1,1,1,0
2022-03-24 12:00:00,1,0,1,0,4,6,6,13,15,19,22,17,16,18,17,20,18,19,16,8,13,13,7,12,7,12,15,12,10,7,8,9,9,9,10,13,11,12,13,13,10,8,11,10,6,9,8,5,4,3,4,3,3,6,5,8,8,10,3,9,5,5,8,10,10,9,10,8,8,6,11,13,14,13,7,6,14,11,12,10,10,14,15,19,18,16,14,15,15,14,19,13,10,11,4,3,2,4,3,1,0,0
2022-03-24 13:00:00,2,3,2,3,4,4,5,6,8,6,12,10,9,10,7,7,6,7,7,6,7,6,8,6,7,7,10,0,9,7,9,6,8,12,11,9,11,10,12,10,12,13,6,14,3,12,10,9,8,4,4,1,3,7,8,12,14,16,16,2,16,20,19,15,15,18,18,16,16,12,14,11,10,10,10,11,6,10,5,9,9,11,12,15,13,15,11,8,10,8,11,8,7,5,9,7,4,3,1,2,2,0
2022-03-24 14:00:00,1,0,1,1,6,5,6,8,12,15,16,13,10,9,13,11,10,11,9,9,8,8,7,6,4,8,7,7,9,13,10,10,11,8,10,13,15,14,11,10,8,9,8,9,6,7,7,8,7,3,5,4,4,5,9,9,8,10,0,11,12,12,13,11,9,10,8,11,13,14,13,12,12,14,11,15,11,10,10,8,9,13,12,14,14,9,12,16,16,16,18,13,15,10,5,1,0,2,2,2,1,1
2022-03-24 15:00:00,3,2,3,2,3,3,10,12,11,12,13,13,13,13,13,12,9,8,8,8,8,8,6,7,9,10,10,9,12,12,14,17,16,13,12,16,18,15,15,15,11,12,12,13,7,10,9,8,6,4,2,4,7,8,7,7,10,11,12,10,10,12,22,27,24,20,19,15,14,16,18,15,15,22,25,19,17,16,16,15,9,16,14,17,16,16,15,15,14,14,15,14,9,8,5,3,3,0,1,2,4,0
2022-03-24 16:00:00,3,3,6,7,4,3,5,7,15,17,18,16,20,18,18,23,20,19,14,7,6,11,12,14,15,15,14,13,12,14,16,16,11,22,22,20,21,18,19,17,15,13,17,17,13,14,10,8,6,6,3,5,4,10,7,6,7,8,8,7,40,37,20,20,21,17,15,17,21,19,16,19,23,27,28,26,16,16,14,17,15,17,16,21,16,18,28,31,27,25,23,21,18,9,3,4,2,3,3,4,0,0
2022-03-24 17:00:00,5,0,5,4,3,6,12,15,15,17,17,13,15,28,28,27,21,23,16,17,11,12,12,10,13,16,16,14,19,28,27,26,26,14,16,19,20,24,22,22,19,18,20,22,21,15,13,14,11,7,4,7,12,20,19,19,17,18,12,0,31,41,31,29,25,15,18,18,14,18,16,16,17,36,34,31,22,24,19,19,21,22,22,30,22,21,20,22,22,27,27,22,19,11,3,2,3,1,1,1,1,0
2022-03-24 18:00:00,6,3,6,6,2,6,11,14,18,20,21,17,18,20,20,19,20,23,28,26,21,19,16,13,17,29,31,18,22,30,33,26,23,21,22,27,25,20,21,19,20,19,18,18,16,17,15,15,8,5,3,11,15,28,21,22,25,24,14,22,17,16,29,29,26,20,15,15,13,15,18,22,30,38,36,34,28,26,34,33,34,33,32,37,36,33,34,37,35,41,42,33,22,19,12,5,3,3,2,3,4,0
2022-03-24 19:00:00,7,0,8,11,6,8,6,7,9,9,12,9,9,15,15,13,11,7,9,10,9,9,7,0,8,10,8,4,9,10,14,14,15,13,12,17,19,21,19,21,14,13,15,17,14,13,10,7,4,5,3,5,12,19,14,9,19,17,0,16,14,13,13,21,20,17,14,13,11,18,18,20,26,30,30,28,25,22,25,21,20,22,21,22,24,24,24,24,25,24,46,31,23,14,6,3,5,4,4,2,3,0
2022-03-24 20:00:00,1,0,0,1,1,4,4,5,2,0,2,4,6,3,4,7,6,4,5,4,5,4,5,4,7,6,8,6,6,8,9,11,13,10,9,13,12,12,9,13,10,11,13,12,11,10,9,8,5,3,2,10,11,15,10,11,10,8,0,6,8,7,8,9,8,6,5,6,8,10,11,16,16,18,19,21,19,18,22,21,18,17,15,19,18,15,13,16,13,11,15,15,12,7,4,3,4,3,1,1,0,0
2022-03-24 21:00:00,3,0,2,3,2,6,9,9,10,0,9,10,10,11,11,9,9,8,8,7,4,5,4,3,8,9,12,10,10,10,9,11,11,10,11,15,13,11,10,13,11,10,9,9,8,8,9,5,7,6,4,5,9,11,8,10,9,8,0,7,6,5,5,11,10,9,4,13,14,9,11,9,10,16,18,15,12,15,15,14,13,19,15,20,16,17,18,14,16,16,24,18,12,7,5,4,2,2,0,1,0,0
2022-03-24 22:00:00,6,0,5,4,3,4,8,10,9,7,8,6,8,11,7,6,3,3,9,10,5,10,6,11,10,12,13,4,12,12,13,10,10,5,10,13,11,11,10,9,11,10,11,10,10,8,8,6,4,3,1,6,7,13,9,8,6,6,5,7,9,8,15,19,17,12,7,8,8,7,7,7,8,16,18,12,11,13,13,14,12,15,17,21,19,17,17,16,13,17,20,17,12,6,6,1,1,4,2,3,0,0
2022-03-24 23:00:00,0,0,2,0,1,3,0,4,0,1,4,3,6,4,7,5,4,4,6,4,7,8,7,5,6,5,5,6,5,5,4,6,7,7,7,10,9,5,8,4,9,9,10,12,11,9,5,8,7,6,5,4,6,8,8,0,5,0,0,3,6,7,28,27,17,12,6,8,7,13,5,17,14,14,15,11,7,14,15,15,14,18,17,19,22,19,18,14,17,13,18,16,9,8,4,5,4,2,2,2,1,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,1,0,1,0,4,0,5,4,0,0,7,6,2,1,2,1,0,5,0,0,0,6,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,1,0,4,1,4,0,1,2,6,8,9,8,4,7,6,5,6,7,8,7,3,4,4,3,4,0,0,4,1,15,14,14,2,14,13,8,7,8,9,8,4,2,0,7,0,8,0,9,7,2,1,4,1,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,1,2,0,2,4,4,5,9,14,21,16,8,9,9,8,7,9,7,6,5,5,5,6,5,7,8,10,5,10,8,7,7,11,10,9,11,14,7,9,8,9,8,6,7,0,5,4,8,7,2,0,1,2,2,7,8,7,7,8,6,4,4,10,0,6,0,5,5,4,7,2,8,1,2,2,0,0,3,0,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 07:00:00,2,1,0,2,6,8,11,16,23,38,44,28,28,23,32,28,21,23,20,20,19,11,13,13,12,17,10,11,13,14,10,15,16,9,6,11,16,17,23,24,25,21,17,18,19,19,26,29,24,15,6,1,1,1,5,6,9,16,16,12,14,12,12,12,13,14,21,21,17,17,17,16,11,5,5,6,7,5,4,4,4,8,10,14,7,9,16,13,15,14,7,6,6,5,2,4,3,5,3,2,0,0
2022-03-25 08:00:00,6,0,3,7,7,8,12,15,18,24,30,17,20,19,18,26,27,32,22,22,22,25,25,25,21,33,37,32,25,18,14,15,16,9,9,8,18,21,21,21,17,17,17,20,21,22,23,24,24,16,17,3,3,5,9,11,14,24,23,21,18,14,14,11,13,13,14,12,11,15,13,12,13,11,10,16,17,14,9,4,8,10,13,16,24,29,39,36,17,17,22,17,15,10,9,6,6,7,6,4,1,0
2022-03-25 09:00:00,2,1,2,3,6,8,9,13,17,20,28,24,21,18,18,19,13,22,19,21,20,18,17,20,16,21,18,17,20,10,8,10,8,5,6,5,8,10,6,9,8,3,8,6,7,8,8,7,12,6,5,2,3,3,6,7,10,16,17,14,15,16,17,18,17,17,18,12,10,18,19,20,13,8,7,6,7,8,7,7,9,10,12,13,11,11,10,12,11,8,7,6,2,5,4,2,2,5,4,3,0,1
2022-03-25 10:00:00,1,0,1,3,5,3,4,11,7,14,17,13,17,11,15,17,12,15,10,9,6,6,8,4,7,10,13,12,12,10,7,7,6,8,9,8,9,10,10,9,6,5,5,0,4,5,5,8,4,7,1,4,3,5,6,7,8,10,9,9,10,9,12,9,12,12,11,9,7,9,8,8,6,13,10,7,5,4,4,4,3,7,3,9,7,8,9,10,11,9,9,7,8,6,3,2,2,4,1,3,0,0
2022-03-25 11:00:00,3,1,3,2,2,2,3,8,12,13,15,11,12,11,14,16,9,17,11,11,8,9,8,10,11,11,12,13,10,10,7,9,9,10,9,11,11,12,14,11,12,13,7,9,8,8,8,8,6,7,5,2,5,7,8,8,10,9,4,5,10,3,20,18,19,23,20,16,16,18,14,15,12,10,12,11,10,9,11,4,5,10,1,15,16,17,16,16,15,13,12,11,7,4,3,2,1,3,1,0,0,0
2022-03-25 12:00:00,1,0,2,3,3,4,7,9,14,16,20,19,12,22,21,18,17,18,10,11,11,9,11,11,12,15,16,15,12,13,12,9,8,9,8,11,12,11,12,11,8,8,12,8,10,9,6,6,10,3,1,4,5,5,12,4,14,8,7,6,14,14,21,23,9,25,23,14,12,11,8,7,6,10,0,14,11,12,13,13,12,16,8,21,18,16,11,13,12,13,11,10,9,6,5,4,1,2,2,1,0,0
2022-03-25 13:00:00,1,1,3,4,2,6,7,10,11,17,7,9,14,13,12,18,16,15,12,12,9,11,8,12,10,12,14,12,14,12,11,12,14,14,12,12,14,15,13,14,11,9,10,11,10,8,5,5,5,8,3,5,7,9,12,11,11,13,12,11,12,14,13,13,11,9,8,8,8,13,13,14,12,12,10,7,7,8,7,7,5,10,7,10,10,14,18,20,18,17,15,9,8,11,6,2,3,3,1,0,0,0
2022-03-25 14:00:00,3,2,2,3,4,4,6,8,9,10,13,14,12,13,14,14,14,12,12,12,6,9,7,6,9,10,10,7,10,10,12,9,8,7,10,13,16,16,16,12,14,15,14,14,13,11,11,10,7,4,3,4,6,9,9,7,8,8,8,9,11,14,13,12,11,11,11,13,15,17,17,12,22,21,15,16,12,19,15,18,12,13,11,15,14,12,14,13,12,21,26,24,18,11,4,3,3,3,1,2,0,0
2022-03-25 15:00:00,2,1,2,3,3,6,7,8,13,16,20,14,14,14,13,15,12,14,11,11,11,13,12,14,12,11,12,14,15,16,28,12,9,17,27,33,33,13,14,16,17,8,9,8,13,12,9,7,8,4,2,8,7,10,9,8,9,12,5,4,12,14,17,30,27,22,14,14,14,16,16,13,17,21,22,20,20,21,23,17,17,18,17,18,18,17,17,19,20,20,24,22,11,9,5,2,4,2,1,0,1,0
2022-03-25 16:00:00,1,0,4,4,4,7,8,13,15,15,16,11,14,14,13,12,11,11,16,16,14,8,9,8,9,10,10,12,14,15,17,31,27,36,38,32,29,32,28,26,16,21,17,20,19,16,14,10,11,7,1,3,8,14,11,13,13,13,13,12,37,42,38,31,25,20,19,16,15,18,20,23,29,39,41,42,38,39,35,33,34,33,20,19,20,20,19,20,21,17,19,17,11,9,7,4,5,6,7,5,7,0
2022-03-25 17:00:00,4,12,12,10,6,7,9,11,13,18,19,13,22,18,20,19,16,14,15,13,13,12,14,13,17,17,22,21,20,17,20,21,19,16,17,18,23,23,28,31,30,35,36,32,26,23,23,21,13,11,2,11,23,35,28,16,14,12,9,10,11,12,17,17,20,20,21,20,13,17,19,21,32,50,46,42,36,26,27,26,21,22,30,35,32,30,32,35,33,28,31,27,20,16,5,3,1,2,3,0,4,0
2022-03-25 18:00:00,7,6,8,7,5,7,10,9,12,13,16,14,14,34,41,37,36,34,26,21,17,13,11,9,10,13,18,15,13,15,15,13,16,17,16,22,20,21,22,20,20,19,19,22,12,19,13,12,8,3,2,11,15,27,17,28,20,18,14,19,17,16,24,23,25,22,21,16,18,16,22,16,31,34,38,38,35,33,44,48,38,41,34,42,39,35,28,31,28,26,37,27,19,15,7,4,4,5,5,3,5,0
2022-03-25 19:00:00,4,0,4,3,2,6,13,13,18,22,23,12,12,10,9,8,11,9,9,5,8,8,8,10,11,12,12,12,14,11,14,13,15,12,16,21,24,23,24,27,20,18,16,15,14,11,18,15,12,7,5,7,8,11,12,13,15,16,4,7,11,9,10,16,13,12,8,7,8,14,13,12,20,22,25,29,27,29,31,30,28,28,26,30,31,29,25,24,22,22,30,26,18,14,8,5,5,3,3,2,1,0
2022-03-25 20:00:00,2,0,1,2,1,2,4,8,5,9,0,4,3,4,9,9,7,8,9,6,8,12,10,7,7,11,11,11,12,8,3,9,10,11,14,20,21,26,27,24,16,13,12,8,10,6,6,10,7,5,2,3,5,11,10,7,6,5,0,5,6,6,11,10,9,8,4,7,7,10,10,12,12,16,11,17,15,13,11,9,8,10,13,13,12,12,14,15,15,13,24,12,9,8,5,4,1,2,1,0,0,0
2022-03-25 21:00:00,3,2,3,2,2,4,5,7,8,9,10,10,10,12,13,12,10,5,6,6,5,5,4,6,6,9,11,9,5,8,9,10,6,6,11,18,19,17,4,18,15,13,0,9,11,10,9,8,3,2,1,5,7,8,9,4,9,2,9,0,3,6,18,21,15,12,9,11,10,15,18,18,11,19,19,19,19,18,18,16,16,15,14,15,9,14,11,15,14,16,25,9,6,6,3,2,1,1,1,2,0,0
2022-03-25 22:00:00,6,3,5,5,1,2,4,4,6,7,5,6,5,8,8,7,6,4,4,4,5,6,7,13,12,10,8,9,7,9,12,22,20,17,18,22,21,18,16,18,17,9,16,0,11,13,10,10,6,4,2,3,5,6,5,8,7,2,3,6,8,9,22,20,16,12,7,5,7,7,8,8,11,9,10,10,13,15,15,19,20,28,11,32,30,31,30,31,27,25,27,20,17,15,9,6,4,5,2,0,0,0
2022-03-25 23:00:00,4,0,3,1,2,1,2,3,3,0,3,4,8,7,10,9,9,8,8,7,8,6,5,5,6,9,8,6,6,9,8,12,10,11,13,15,14,12,12,11,10,8,0,7,6,7,7,3,6,1,2,4,7,12,11,10,9,2,0,8,7,8,19,19,16,10,7,13,14,16,15,20,18,17,15,18,14,15,15,14,15,29,28,35,32,30,25,27,25,19,18,16,13,8,5,4,2,3,2,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,0,1,1,1,0,2,2,3,4,5,4,4,3,2,0,3,4,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,1,2,0,3,0,0,4,6,2,0,0,3,1,1,3,6,0,2,5,0,1,3,5,6,5,5,4,5,3,5,4,3,3,5,4,0,4,3,2,0,1,0,3,0,0,2,2,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,2,0,0,0,1,0,0,3,5,5,7,7,6,3,6,3,4,6,6,0,4,5,2,6,5,3,6,3,8,5,4,3,2,2,1,1,3,5,3,4,4,1,0,0,2,3,2,0,1,1,0,0,1,2,6,1,3,7,6,5,4,3,8,7,2,5,5,4,2,6,5,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,1,0,2,0,1,0,2,3,8,9,12,6,8,5,7,6,5,5,5,2,0,6,4,5,6,4,5,4,4,2,4,2,2,2,2,2,4,6,0,0,2,2,0,2,1,1,2,1,1,0,0,1,0,0,6,7,3,7,7,2,9,7,7,3,5,4,3,4,1,4,4,5,4,2,2,3,1,0,3,4,0,5,4,4,4,4,3,3,1,0,4,2,0,1,0,0,0,0,2,0,0,0
2022-03-26 08:00:00,2,1,3,6,4,3,4,4,6,10,18,9,10,8,10,10,9,9,9,9,9,10,12,12,6,5,9,8,4,5,5,3,3,2,1,4,2,4,4,3,3,1,2,4,0,5,6,5,3,1,1,1,1,2,6,7,5,8,6,3,7,6,7,7,5,7,7,7,6,6,5,5,3,4,7,6,4,2,2,4,3,6,6,5,5,7,6,7,6,7,8,7,6,4,4,2,0,4,3,5,0,0
2022-03-26 09:00:00,3,0,2,3,9,8,5,9,14,16,22,23,24,25,22,23,15,23,17,3,14,13,12,12,13,18,19,18,20,14,8,6,7,4,4,3,5,4,4,4,3,4,0,5,0,4,4,2,3,1,1,2,3,3,8,7,9,8,0,1,10,4,13,11,13,15,16,13,8,15,12,14,8,8,7,0,5,5,4,3,0,6,5,4,9,6,4,5,6,8,8,6,6,5,5,6,2,3,2,0,0,0
2022-03-26 10:00:00,2,1,2,3,6,4,8,8,11,15,18,9,11,13,13,12,14,13,11,8,10,9,6,7,7,8,11,8,12,9,7,7,7,5,4,5,10,8,8,6,5,4,3,3,6,4,5,5,3,2,1,3,2,3,5,7,7,9,7,7,7,7,11,10,4,9,9,6,6,8,7,8,8,7,6,6,3,3,0,0,5,8,4,10,4,6,4,8,9,5,8,7,0,4,2,3,0,2,5,1,0,0
2022-03-26 11:00:00,2,2,0,1,4,3,4,10,12,15,18,16,24,25,22,20,19,20,14,10,11,6,6,12,11,14,16,18,9,8,7,8,7,9,12,13,17,18,20,18,11,10,11,12,12,10,10,1,6,6,3,2,2,4,7,8,9,10,0,9,7,8,9,12,7,13,17,15,16,17,17,10,11,10,7,12,9,8,6,4,6,11,7,12,10,10,10,8,6,4,11,10,6,4,2,2,1,4,4,2,3,0
2022-03-26 12:00:00,2,0,1,2,4,5,8,15,16,17,22,12,17,22,21,18,16,16,12,14,11,12,16,11,15,17,16,15,17,18,18,11,8,11,13,14,19,22,22,20,11,12,8,11,10,8,7,6,6,6,5,3,4,5,11,10,10,9,8,9,9,10,16,14,15,15,13,12,14,15,19,14,12,16,15,16,13,12,11,11,12,12,10,13,13,13,16,15,14,10,9,8,7,5,4,3,3,4,4,3,0,0
2022-03-26 13:00:00,3,0,2,3,6,7,9,13,15,14,21,16,16,20,22,23,18,19,13,14,12,10,10,9,10,16,17,15,14,11,11,14,14,16,13,16,15,19,20,22,17,18,18,19,19,19,13,16,6,8,4,2,4,6,7,7,8,11,12,11,13,12,21,22,20,19,23,12,11,16,17,18,18,20,18,18,15,16,17,16,15,17,8,16,15,12,18,21,20,19,17,16,15,13,8,6,4,2,1,0,0,0
2022-03-26 14:00:00,4,0,4,3,3,4,10,12,10,17,20,16,18,20,21,20,18,15,14,14,12,14,15,14,14,16,14,13,10,10,9,11,13,12,18,18,18,17,19,17,12,12,11,11,10,11,10,9,10,5,1,3,4,8,9,10,12,15,0,13,19,21,24,20,17,17,17,21,19,17,18,19,21,20,18,19,16,16,14,13,14,14,11,16,15,14,14,15,13,13,13,11,10,7,6,4,2,1,2,0,1,0
2022-03-26 15:00:00,3,0,5,4,7,6,8,9,10,13,13,11,15,20,17,16,16,18,16,17,14,14,15,14,13,13,15,10,17,11,9,10,9,16,19,23,19,22,24,22,15,16,14,15,12,13,13,11,9,8,4,1,5,9,13,11,14,10,10,9,9,16,20,20,19,18,20,16,16,18,15,15,16,24,24,23,19,19,18,17,15,16,14,18,16,15,19,17,15,16,15,15,12,7,6,2,4,1,2,1,0,0
2022-03-26 16:00:00,5,1,2,7,4,10,13,14,17,20,21,14,18,18,16,19,19,20,18,17,13,12,13,13,12,14,14,15,14,19,20,19,19,12,16,23,22,27,24,26,17,16,19,18,17,15,16,12,9,6,6,6,7,10,8,10,13,11,16,15,13,14,14,16,16,16,17,16,17,18,18,19,18,23,21,23,20,21,22,21,20,23,19,27,22,21,17,19,15,14,15,10,10,9,7,0,3,2,2,1,1,0
2022-03-26 17:00:00,1,0,0,4,5,4,6,9,11,14,15,14,14,14,12,13,16,17,12,11,10,12,13,14,12,15,15,12,16,15,15,14,15,19,20,21,20,20,19,18,16,11,15,16,14,13,13,12,9,8,2,10,15,17,22,23,22,22,11,0,21,19,19,21,21,19,16,14,16,18,18,20,21,23,23,24,23,23,24,19,22,27,26,31,25,24,23,21,22,20,21,15,13,12,7,5,5,4,4,3,0,0
2022-03-26 18:00:00,3,0,4,2,4,4,9,11,15,18,17,13,16,15,15,13,15,15,15,14,12,9,8,9,10,12,11,6,11,12,14,15,14,16,17,20,20,20,19,20,13,14,13,8,11,9,9,8,5,4,3,2,4,5,5,3,6,4,0,5,5,6,14,17,16,14,14,16,17,17,16,18,18,20,19,20,19,21,24,22,20,22,18,15,14,13,12,13,23,19,20,19,16,12,9,1,8,0,6,2,1,0
