Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월중학교입구,4_국민은행신월동지점,5_가로공원공영주차장.신영시장,6_가로공원.나누리병원,7_화곡중앙골목시장,8_화곡대림아파트,9_화곡동백구사,10_다운어린이공원.치유하는교회,11_까치산역4번출구,12_화곡8동주민센터.까치산시장,13_서울신정초등학교,14_화곡2동주민센터,15_성석교회,16_목동사거리,17_목동역.홍익병원,18_목동7단지,19_목동대학학원,20_오목교역.동신한방병원,21_관악고등학교,22_양평신동아아파트,23_교보앞,24_당산동진로아파트,25_김안과병원,26_경방타임스퀘어.신세계백화점,27_영등포역,28_전경련회관,29_한국거래소,30_더현대서울,31_여의도환승센터,32_여의도공원,33_경방타임스퀘어.신세계백화점,34_김안과병원,35_당산동진로아파트,36_양남동로타리,37_양평1동주민센터,38_관악고등학교,39_오목교역.동신한방병원,40_목동대학학원,41_목동7단지.종로학원,42_목동역.홍익병원,43_홍익병원목동관,44_화곡동남부시장,45_화곡2동주민센터,46_서울신정초등학교,47_화곡8동주민센터,48_까치산역2번출구,49_화곡동백구사,50_화곡동대림아파트.화곡중앙시장,51_가로공원.나누리병원,52_가로공원공영주차장,53_국민은행신월동지점,54_메디힐병원,55_신월중학교입구,56_외발산신광명마을,57_강서면허시험장.메이필드호텔,58_강서농수산물도매시장,59_강서면허시험장.메이필드호텔,60_외발산신광명마을,61_외발산동차고지(가상)
2022-03-23 06:00:00,0,3,2,12,14,14,19,23,27,21,10,7,11,13,20,21,11,8,14,13,14,14,15,18,16,14,10,9,2,0,2,0,3,5,6,3,7,5,3,3,6,6,5,18,32,15,12,7,5,6,4,5,4,6,6,4,3,1,0,0,0
2022-03-23 07:00:00,0,2,8,23,30,31,49,51,54,48,22,23,24,29,46,44,29,24,23,25,27,30,31,33,30,25,28,19,8,3,3,2,9,13,14,13,11,6,6,5,6,7,5,19,34,41,39,39,40,46,47,47,44,33,6,4,4,1,0,0,0
2022-03-23 08:00:00,2,3,5,26,36,38,51,53,60,51,35,38,42,47,63,50,43,38,36,42,48,51,50,46,40,35,36,23,9,3,2,0,30,29,20,16,14,11,12,11,13,12,10,24,30,37,30,32,40,46,44,43,32,25,21,13,6,5,1,0,0
2022-03-23 09:00:00,4,7,8,16,21,23,34,37,47,40,24,27,29,31,40,39,33,28,28,33,29,26,24,23,22,16,18,13,10,3,4,2,11,9,9,9,8,8,6,5,9,10,10,15,20,29,27,13,11,15,16,14,9,9,7,6,3,4,5,0,0
2022-03-23 10:00:00,0,7,9,16,15,15,17,17,20,21,17,18,14,19,19,20,17,18,16,15,15,14,12,11,12,8,8,8,5,3,2,0,8,8,10,9,8,9,8,5,6,9,8,13,16,18,15,12,13,13,12,9,5,5,4,3,2,3,0,0,0
2022-03-23 11:00:00,0,4,5,10,12,13,19,20,21,21,17,15,17,16,20,19,15,14,11,9,10,10,10,10,8,7,11,13,9,5,8,0,7,9,7,8,6,9,9,11,8,11,10,12,13,14,12,14,11,12,10,8,4,3,3,1,0,2,2,0,0
2022-03-23 12:00:00,0,8,8,15,18,19,23,24,26,22,20,20,20,15,19,18,17,12,14,10,12,13,14,14,7,13,15,11,6,4,9,10,12,19,20,17,17,18,18,18,10,17,12,15,15,19,16,14,13,13,12,11,6,5,4,4,2,1,0,0,0
2022-03-23 13:00:00,0,3,5,14,18,19,24,24,26,23,21,21,22,27,28,27,23,22,20,19,17,19,21,19,10,11,11,6,5,5,5,6,12,13,14,12,14,15,14,16,16,20,22,24,24,23,23,20,19,13,11,8,5,4,3,2,0,1,1,0,0
2022-03-23 14:00:00,0,6,5,12,13,14,15,13,16,17,18,19,18,19,20,21,14,15,18,16,9,10,17,18,16,9,10,9,10,9,11,11,14,17,19,23,22,9,20,19,18,19,16,15,15,17,13,18,17,15,15,14,5,3,4,3,3,3,2,0,0
2022-03-23 15:00:00,0,5,49,52,52,53,51,51,51,42,33,29,25,18,16,20,19,15,17,13,12,13,13,14,13,12,10,7,5,14,16,17,21,21,14,24,23,23,22,21,23,26,24,26,23,24,23,25,22,17,16,14,8,9,8,6,3,2,2,0,0
2022-03-23 16:00:00,1,10,10,18,23,23,23,24,23,20,23,18,18,16,15,20,14,13,12,15,14,14,13,12,13,12,13,11,11,17,16,17,24,26,24,23,24,23,26,25,18,29,25,25,26,28,28,29,26,21,17,11,8,6,3,2,1,3,3,0,0
2022-03-23 17:00:00,1,7,12,19,19,26,34,36,37,33,28,29,27,24,21,20,15,15,15,14,16,18,20,21,20,12,6,7,11,26,28,28,36,32,32,33,33,30,27,27,28,31,29,24,24,24,21,39,29,21,21,16,8,7,6,5,3,2,0,0,0
2022-03-23 18:00:00,1,10,17,20,23,24,26,32,30,27,32,34,31,25,20,20,16,15,16,16,14,23,26,27,22,6,6,10,23,35,49,53,46,37,33,31,34,35,36,39,46,58,53,42,39,37,35,46,39,35,30,24,12,8,5,3,1,1,2,0,0
2022-03-23 19:00:00,0,2,7,20,21,24,15,25,23,21,34,31,28,23,14,13,12,11,11,12,12,13,14,14,15,8,7,6,5,11,16,17,24,24,21,22,25,25,24,30,32,39,29,24,25,24,21,39,35,26,19,17,8,4,3,2,1,1,0,0,0
2022-03-23 20:00:00,0,3,5,9,10,8,11,8,12,8,13,15,20,11,7,8,5,6,7,8,7,6,7,7,6,4,5,5,8,32,35,36,29,26,29,20,28,23,23,26,26,34,31,21,19,18,16,33,29,28,14,9,4,4,4,2,3,2,0,0,0
2022-03-23 21:00:00,0,2,2,12,13,7,7,15,16,15,14,17,11,11,8,8,6,7,8,7,8,8,7,6,5,5,3,3,3,5,8,8,20,21,20,20,19,19,20,20,22,28,24,19,19,14,15,39,33,27,21,16,6,5,3,2,1,2,1,0,0
2022-03-23 22:00:00,0,2,4,6,5,4,5,6,5,5,13,12,8,6,7,6,5,8,11,15,14,11,13,7,7,8,6,4,5,6,11,13,19,20,18,17,19,18,17,23,28,35,31,26,21,16,20,21,17,14,13,11,3,4,4,3,2,2,0,0,0
2022-03-23 23:00:00,0,0,0,1,2,3,2,2,3,0,7,6,5,4,4,3,2,4,4,5,4,4,4,3,3,2,2,1,2,3,4,0,14,16,12,18,11,12,17,20,21,24,19,15,15,14,14,21,16,10,8,8,5,3,2,1,1,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,4,7,20,24,24,17,25,25,10,30,32,36,37,40,38,35,36,34,52,44,46,47,48,53,46,39,18,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,1,1,6,8,10,16,21,22,13,8,9,8,10,14,13,10,10,9,16,9,8,17,9,14,13,12,15,4,6,8,0,11,14,13,0,11,11,12,14,14,9,10,14,15,14,15,14,13,12,11,10,9,13,12,11,2,1,0,0,0
2022-03-24 06:00:00,0,2,2,13,13,13,19,19,21,18,10,8,8,10,15,19,13,13,12,13,14,14,11,11,10,7,8,7,2,0,1,0,3,4,3,6,3,5,4,2,4,6,6,9,13,12,12,6,6,7,5,3,2,4,4,3,1,1,0,0,0
2022-03-24 07:00:00,0,3,6,23,32,35,48,55,59,56,25,27,31,32,44,41,33,25,24,27,25,24,25,27,29,20,27,19,4,3,4,1,11,12,11,9,8,7,7,8,9,13,13,21,36,44,47,47,51,57,57,56,53,39,8,4,2,2,0,0,0
2022-03-24 08:00:00,3,5,7,28,38,38,50,57,58,53,30,31,33,39,54,56,48,44,41,45,37,34,38,37,33,27,37,22,9,5,3,3,25,22,19,16,10,9,8,8,9,13,10,19,34,41,39,23,25,20,20,19,16,24,17,16,9,5,3,0,0
2022-03-24 09:00:00,5,4,10,21,21,23,29,36,41,35,21,24,25,26,35,44,37,36,31,29,30,27,25,24,20,14,23,15,7,3,3,2,10,14,10,8,8,6,5,7,8,8,7,11,20,20,26,16,19,19,15,10,5,8,7,4,6,3,1,0,0
2022-03-24 10:00:00,0,5,6,16,14,19,21,22,27,21,16,18,17,19,23,20,20,17,13,17,19,17,15,17,16,14,10,10,8,4,3,1,5,7,4,8,5,9,6,4,6,9,10,10,14,15,14,13,14,10,9,9,4,6,5,1,1,2,1,0,0
2022-03-24 11:00:00,0,5,4,11,9,12,14,15,15,15,14,15,13,15,15,17,12,10,17,11,13,12,16,10,11,5,7,6,4,5,7,7,9,10,11,8,8,10,10,7,12,12,11,13,14,15,14,16,11,16,15,14,10,9,3,6,0,2,3,0,0
2022-03-24 12:00:00,0,6,8,19,23,26,29,31,29,26,21,21,24,22,22,21,14,13,12,13,12,13,12,8,8,8,13,11,7,4,5,3,10,11,10,9,8,8,11,14,12,13,13,17,18,20,15,15,14,15,14,9,8,6,4,4,2,4,1,0,0
2022-03-24 13:00:00,2,3,4,19,21,21,21,21,26,22,18,19,19,20,23,23,19,21,21,21,20,20,17,16,15,9,9,8,6,6,9,10,10,13,15,14,14,12,12,13,15,17,18,23,23,23,20,19,19,12,13,12,10,8,8,6,3,2,1,0,0
2022-03-24 14:00:00,1,3,5,8,9,13,16,17,17,16,17,18,24,25,18,20,18,19,15,14,15,13,13,13,12,5,6,5,7,9,13,14,20,20,20,19,20,19,18,19,19,24,23,21,24,25,22,25,23,18,15,11,6,8,4,1,1,3,2,0,0
2022-03-24 15:00:00,0,5,6,11,14,16,18,19,19,16,14,15,15,12,15,18,17,14,14,14,12,12,13,14,13,12,9,9,7,11,15,12,20,22,22,22,24,23,23,24,25,24,24,22,23,23,22,25,23,17,16,9,9,8,5,3,1,3,3,1,0
2022-03-24 16:00:00,0,16,53,56,51,51,48,46,46,45,28,23,20,14,22,23,18,14,12,12,13,14,16,19,16,12,13,10,15,17,20,21,22,27,25,26,26,26,25,26,28,31,24,24,27,27,22,35,29,31,28,22,12,9,6,8,3,2,0,0,0
2022-03-24 17:00:00,1,2,5,15,17,20,21,20,18,16,19,20,19,17,19,18,15,13,12,11,12,15,19,15,16,7,10,10,11,22,29,28,24,25,26,27,25,25,23,27,31,38,36,31,31,26,28,40,25,17,16,11,4,5,7,5,2,1,0,0,0
2022-03-24 18:00:00,2,9,9,23,25,25,29,31,31,24,34,31,28,21,16,17,17,14,17,18,12,17,20,21,18,12,10,11,30,39,41,41,41,40,37,39,44,33,28,27,33,48,39,26,26,24,23,58,35,31,24,14,7,5,5,4,2,1,0,0,0
2022-03-24 19:00:00,0,6,11,19,23,23,25,28,29,24,30,29,25,17,11,12,10,10,10,9,10,10,10,8,5,6,8,7,7,18,19,15,28,34,34,32,31,30,31,33,35,50,45,34,24,23,20,56,45,33,30,21,10,9,8,7,2,2,2,0,0
2022-03-24 20:00:00,2,1,4,8,8,6,9,9,7,7,12,14,13,11,8,11,7,10,8,9,7,6,6,3,5,3,5,5,5,27,29,27,32,29,24,22,16,30,25,24,23,25,25,19,20,20,20,28,20,16,17,13,10,8,5,2,0,3,0,0,0
2022-03-24 21:00:00,0,2,6,8,9,5,7,10,10,0,12,13,12,9,8,9,8,8,12,13,12,10,9,7,6,5,0,4,5,8,13,15,18,25,25,26,22,23,19,26,26,34,34,23,15,16,16,22,21,18,18,14,6,6,5,4,3,1,1,0,0
2022-03-24 22:00:00,0,3,2,8,7,8,4,6,7,4,14,16,13,10,10,11,12,16,15,14,13,12,10,9,8,7,6,4,7,9,11,9,18,21,24,23,21,20,20,23,29,28,25,20,20,20,20,27,25,17,14,13,7,5,8,6,5,3,0,0,0
2022-03-24 23:00:00,0,0,1,3,0,0,1,0,0,2,7,9,7,4,6,8,7,6,5,6,5,6,7,6,7,5,5,4,5,5,5,3,14,15,18,19,11,18,19,22,25,26,23,16,15,14,15,38,27,14,14,8,4,2,3,2,2,0,0,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,2,6,20,21,21,17,22,23,23,28,29,31,34,36,37,35,34,29,39,38,36,43,37,39,31,22,15,1,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,1,2,10,12,11,12,17,20,18,10,9,10,11,16,17,16,17,15,14,16,9,14,21,17,18,18,14,3,6,7,0,7,7,7,8,7,8,7,6,7,4,4,10,9,11,11,8,9,6,7,0,7,11,9,9,4,0,0,0,0
2022-03-25 06:00:00,0,2,1,9,12,12,18,19,23,22,11,13,15,18,22,16,12,12,10,13,11,10,7,10,7,6,8,4,3,2,2,0,3,5,6,4,3,4,1,4,6,7,6,12,22,13,11,10,11,8,7,3,2,3,4,4,3,1,0,0,0
2022-03-25 07:00:00,0,3,7,24,34,35,50,56,58,50,17,21,23,28,33,34,27,24,23,22,23,25,25,25,23,21,31,21,14,4,3,2,9,13,12,9,10,11,9,9,10,10,11,27,41,54,45,31,36,45,44,43,40,35,8,6,4,2,1,0,0
2022-03-25 08:00:00,1,4,8,31,41,44,60,64,58,55,31,30,33,35,47,47,36,34,33,33,34,33,32,35,28,24,33,21,7,2,2,1,21,22,20,15,11,13,15,15,13,11,9,26,39,47,47,23,26,26,29,27,22,22,20,20,13,4,0,0,0
2022-03-25 09:00:00,0,5,7,16,21,19,21,34,45,39,22,20,21,25,31,34,31,28,25,25,25,22,23,24,22,18,23,19,12,3,4,3,16,16,15,11,10,9,10,10,13,10,10,17,24,26,24,13,12,13,11,9,5,8,7,5,4,2,2,0,0
2022-03-25 10:00:00,0,5,5,14,15,16,25,28,29,22,21,22,22,23,28,30,32,30,29,29,27,26,31,28,18,12,11,9,3,2,3,3,9,12,11,10,6,8,9,7,8,11,10,16,19,22,20,16,14,16,16,13,8,7,4,0,1,3,1,0,0
2022-03-25 11:00:00,2,3,4,12,13,14,17,19,23,19,15,14,15,17,17,17,15,15,17,17,15,14,14,14,11,6,8,7,8,5,7,7,15,17,16,9,8,10,8,13,12,15,9,16,16,14,13,16,11,12,11,10,7,7,6,4,2,3,2,0,0
2022-03-25 12:00:00,0,7,8,15,16,14,21,22,23,22,20,20,21,19,21,20,18,18,15,15,16,12,14,13,12,12,15,14,12,3,6,4,9,11,15,14,12,13,7,9,14,16,16,15,17,20,19,12,11,10,11,9,7,6,4,3,1,2,0,0,0
2022-03-25 13:00:00,0,3,5,10,14,15,20,21,23,24,27,28,27,28,31,29,24,24,21,21,20,19,18,18,10,7,8,7,5,5,9,10,21,19,11,11,12,15,12,14,15,17,15,17,18,22,18,19,16,13,13,12,7,5,4,3,2,5,4,0,0
2022-03-25 14:00:00,1,4,7,14,16,18,16,18,20,18,14,24,23,22,23,19,18,13,15,15,16,17,15,14,14,10,14,7,9,7,12,15,23,25,24,26,28,29,25,24,30,33,30,36,35,34,33,30,24,22,21,16,7,5,5,2,3,7,5,1,0
2022-03-25 15:00:00,1,10,11,18,21,19,22,23,25,22,22,22,20,18,22,21,18,14,15,15,15,16,13,15,9,6,11,10,11,16,24,8,32,31,29,28,24,26,26,23,23,26,25,23,22,21,19,26,23,17,17,14,8,10,8,6,3,4,8,1,0
2022-03-25 16:00:00,0,12,54,48,53,51,55,51,52,45,31,27,25,20,18,27,21,19,17,22,21,20,23,21,17,11,14,11,11,19,21,22,37,34,35,35,31,31,25,25,27,31,25,25,25,24,24,30,27,20,19,14,7,6,3,3,2,3,4,0,0
2022-03-25 17:00:00,1,4,10,15,18,16,18,21,22,22,24,28,26,22,28,23,21,20,15,15,15,18,16,15,12,9,12,11,11,21,24,24,26,27,24,25,21,22,19,22,26,31,30,26,25,25,22,33,29,20,16,13,6,4,3,2,2,1,0,0,0
2022-03-25 18:00:00,1,9,10,23,24,26,29,29,27,25,35,31,32,26,27,22,19,15,14,13,15,20,23,26,21,10,9,12,17,30,44,46,50,45,45,42,43,40,36,41,43,54,44,36,37,39,39,47,37,32,30,23,8,5,3,1,0,2,3,0,0
2022-03-25 19:00:00,0,3,6,14,16,18,20,23,22,20,33,31,25,18,14,14,12,11,11,13,9,11,10,12,8,5,5,7,8,16,19,20,28,28,28,29,28,28,28,29,31,36,35,29,23,28,30,60,57,50,37,31,9,8,5,4,3,2,1,0,0
2022-03-25 20:00:00,1,3,4,12,7,11,9,9,11,8,22,21,12,7,8,6,7,4,5,9,7,4,7,5,5,3,5,4,5,21,24,25,20,18,18,20,18,17,18,20,19,23,20,17,16,20,18,31,26,21,14,11,5,2,3,2,1,2,0,0,0
2022-03-25 21:00:00,0,3,2,8,7,6,8,6,5,7,10,10,10,6,7,7,4,5,6,5,4,6,4,4,3,3,3,3,4,7,10,5,25,28,29,29,30,30,29,28,16,27,24,24,24,19,17,27,21,20,17,12,5,5,4,4,3,2,2,0,0
2022-03-25 22:00:00,0,1,3,6,8,7,8,10,6,9,17,15,13,7,4,5,3,7,12,15,11,9,9,4,3,2,2,1,4,11,16,11,25,31,20,30,30,29,27,29,34,42,36,28,26,25,27,30,22,17,16,11,6,7,6,5,4,1,0,0,0
2022-03-25 23:00:00,1,3,1,5,1,0,7,6,5,3,12,11,8,7,4,3,3,3,4,7,4,3,3,2,4,3,2,3,3,4,5,3,18,19,17,16,16,15,17,30,31,36,30,28,24,21,18,29,18,13,12,7,5,2,3,2,3,2,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,2,5,7,6,7,8,9,7,10,11,14,15,17,16,18,18,15,13,11,7,10,11,9,10,13,10,5,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,2,2,8,8,6,11,12,12,10,6,7,8,8,12,16,13,11,9,9,5,8,7,6,5,3,4,1,0,2,4,1,5,6,7,8,2,7,6,9,8,4,4,5,6,7,7,5,5,6,5,0,2,6,5,3,2,0,0,0,0
2022-03-26 06:00:00,0,0,1,5,8,9,11,13,15,10,6,5,7,6,9,12,9,11,10,8,6,7,8,6,5,3,3,2,2,3,2,2,3,3,3,1,2,3,0,3,4,4,4,6,9,10,8,7,7,6,4,4,3,4,4,2,1,0,0,0,0
2022-03-26 07:00:00,0,3,4,9,11,12,17,17,20,19,13,14,16,14,19,20,16,15,14,14,6,9,13,12,3,3,3,3,1,1,2,1,5,3,3,3,4,5,2,3,1,4,2,6,10,12,11,6,5,5,4,3,4,5,4,2,1,2,0,0,0
2022-03-26 08:00:00,0,6,9,17,22,16,19,23,25,23,18,20,25,26,34,27,27,23,22,17,18,16,13,14,10,5,6,5,4,2,4,2,10,10,9,8,9,11,8,8,5,6,7,9,17,22,19,18,16,15,14,13,11,10,7,8,7,6,2,0,0
2022-03-26 09:00:00,0,7,8,13,17,23,29,33,35,30,28,27,26,37,39,37,29,28,23,20,21,21,20,20,18,12,10,9,5,1,2,2,7,9,10,9,10,12,10,7,12,12,10,15,22,26,24,14,13,10,8,8,6,10,8,6,3,4,0,0,0
2022-03-26 10:00:00,0,6,7,16,18,20,26,30,31,19,18,20,23,20,32,29,25,26,23,23,21,21,19,17,14,5,8,8,4,3,5,6,6,7,8,9,5,8,8,10,9,12,6,13,14,15,14,18,18,15,10,10,7,7,8,5,3,4,2,0,0
2022-03-26 11:00:00,0,6,6,17,25,27,28,30,35,32,27,26,33,33,32,33,31,28,21,19,24,26,24,22,20,10,13,7,10,3,5,0,7,11,8,8,8,12,12,11,11,14,10,13,24,24,22,16,15,9,9,7,4,4,3,5,3,3,2,0,0
2022-03-26 12:00:00,0,2,4,18,18,19,22,25,32,27,22,24,24,24,30,36,32,30,25,28,29,29,28,29,25,16,20,19,12,6,6,6,9,12,12,13,13,12,13,12,19,20,19,21,22,24,19,21,17,14,12,8,7,5,4,1,0,0,0,0,0
2022-03-26 13:00:00,0,6,6,18,19,23,30,35,38,31,27,25,25,25,30,37,38,35,34,36,39,38,41,40,27,13,20,17,20,12,13,14,18,20,17,16,19,14,14,14,14,21,12,16,18,17,16,20,18,15,16,14,6,5,4,3,1,2,3,2,1
2022-03-26 14:00:00,0,3,5,12,13,14,19,22,24,22,21,23,22,24,34,37,33,30,30,32,33,34,35,31,29,18,20,14,15,8,10,4,19,21,20,20,21,20,21,23,23,26,26,24,23,26,22,21,21,17,16,13,6,5,3,2,2,2,0,0,0
2022-03-26 15:00:00,0,3,4,8,12,11,29,33,32,28,22,22,21,20,22,26,28,27,27,23,23,17,26,20,19,14,20,15,12,11,15,18,23,28,26,27,20,29,29,20,27,27,27,26,22,23,23,14,15,14,11,8,5,2,2,1,1,1,0,0,0
2022-03-26 16:00:00,2,4,5,10,10,11,23,24,26,24,17,19,20,20,27,25,23,23,20,20,19,20,24,19,19,12,14,13,10,15,19,20,29,34,33,31,33,30,28,29,34,38,31,30,28,23,22,21,20,16,12,9,7,7,6,4,2,1,2,0,0
2022-03-26 17:00:00,0,3,6,11,13,14,19,28,30,28,22,27,28,24,27,29,31,28,29,24,25,22,22,20,17,12,12,12,11,16,23,24,38,37,37,34,33,33,31,34,31,34,31,28,26,24,19,25,22,16,13,12,9,8,4,3,2,4,3,0,0
2022-03-26 18:00:00,0,3,2,9,9,10,16,13,18,16,14,18,20,16,18,14,15,17,16,15,17,18,18,16,15,9,12,7,10,21,30,32,45,49,49,49,50,33,40,42,42,49,45,42,43,40,36,32,26,20,17,14,5,4,2,1,0,2,1,0,0
2022-03-26 19:00:00,0,2,3,6,7,8,11,16,19,6,13,13,12,10,10,12,11,13,12,14,12,7,5,10,11,7,5,3,3,16,20,19,29,26,23,21,22,26,22,27,25,25,19,15,16,17,15,28,24,21,20,9,4,3,3,3,1,2,0,0,0
2022-03-26 20:00:00,0,2,2,6,7,8,9,10,10,8,12,17,10,13,10,10,9,9,11,9,7,7,6,6,5,4,2,2,2,28,29,28,29,25,21,22,23,25,20,22,23,24,21,16,19,21,18,16,15,14,10,7,4,3,2,0,0,6,0,0,0
2022-03-26 21:00:00,0,2,2,7,5,0,7,8,0,7,9,9,10,9,4,9,8,8,10,11,11,9,8,6,5,4,3,4,2,9,17,19,34,34,33,33,30,31,32,34,33,34,31,25,22,16,16,26,22,15,11,8,4,4,1,1,0,1,1,0,0
2022-03-26 22:00:00,0,0,2,5,6,3,4,5,6,5,7,10,6,4,4,6,4,4,8,16,16,14,14,10,5,3,2,3,3,6,7,8,24,30,18,32,32,29,29,36,36,37,32,27,24,24,24,35,27,23,13,11,9,7,5,0,2,0,0,0,0
2022-03-26 23:00:00,0,3,0,3,2,0,0,4,5,4,10,14,15,13,8,6,7,4,6,6,4,7,8,7,3,2,3,2,1,2,3,1,18,23,25,24,25,26,12,27,25,26,24,19,19,18,15,21,16,11,10,8,5,4,2,0,0,3,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,1,4,3,0,3,2,4,4,5,3,6,5,8,8,7,5,4,4,0,2,0,2,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,1,7,4,7,9,11,8,10,5,6,4,7,9,10,2,9,2,8,2,0,6,5,3,3,0,3,1,1,3,0,8,6,9,7,8,8,8,11,8,5,4,6,6,8,7,6,6,4,3,1,3,4,2,3,1,0,0,0,0
2022-03-27 06:00:00,0,1,3,6,7,8,9,8,10,9,7,6,5,7,12,10,8,7,7,7,5,3,6,7,1,6,2,1,1,2,1,0,2,2,2,0,2,8,1,3,0,4,2,10,12,13,6,6,4,5,4,1,0,1,2,2,0,1,0,0,0
2022-03-27 07:00:00,0,1,2,4,5,7,11,8,10,6,9,6,7,8,13,11,11,11,7,9,7,6,6,6,5,3,2,1,3,5,3,0,4,6,2,2,5,1,3,2,2,3,2,4,6,9,8,5,5,7,6,5,3,2,3,3,1,0,0,0,0
