Unnamed: 0,1_송파공영차고지(가상),2_복정역3번출구,3_삼일자동차학원.강남자동차검사소,4_광연자동차학원앞,5_세곡동,6_은곡마을.LH이편한세상,7_은곡마을진입로,8_세곡푸르지오,9_세곡중학교.세명초등학교,10_래미안강남힐즈,11_못골마을,12_강남현대힐스테이트에코,13_쟁골마을,14_고속철도수서역,15_수서역KT수서지점,16_궁마을,17_태화기독교사회복지관,18_수서삼성아파트앞,19_일원본동주민센터,20_푸른마을아파트앞,21_주공4단지,22_개포주공5단지경기여고,23_개포동역.개포시장,24_대치역6번출구.강남구민회관,25_은마아파트,26_은마파출소,27_대치현대아파트,28_대치사거리,29_포스코사거리,30_무역센터.삼성역,31_삼성역,32_휘문중고등학교,33_대치동현대아파트,34_농협대치지점,35_대치SKVIEW아파트.서울교회,36_대치역7번출구.선경아파트,37_개포동역.개포시장,38_경기여고,39_디에이치아너힐즈,40_일원동한솔아파트,41_상록수아파트앞,42_일원본동주민센터,43_시립수서청소년수련관,44_수서119안전센터앞,45_궁마을,46_수서역,47_고속철도수서역,48_쟁골마을,49_강남더샵라르고오피스텔,50_못골마을.LH강남아이파크,51_래미안강남힐즈,52_세곡중학교.세명초등학교,53_세곡푸르지오,54_세곡푸르지오,55_강남신동아파밀리에1단지,56_은곡마을.강남신동아파밀리에,57_대왕초등학교,58_광연자동차학원앞,59_삼일자동차학원.강남자동차검사소,60_복정역환승주차장
2022-03-09 07:00:00,0,2,0,0,1,1,0,3,7,8,9,9,7,3,2,0,4,0,4,5,4,1,3,2,0,3,2,1,2,1,2,2,0,0,0,1,2,0,0,1,0,0,0,0,1,2,0,0,0,1,1,2,0,0,0,0,1,0,0,0
2022-03-09 08:00:00,0,1,1,0,2,2,0,7,13,16,22,25,22,17,7,0,6,7,5,6,0,8,8,0,9,8,1,4,2,1,5,3,1,2,3,2,2,0,0,0,0,0,1,4,0,7,0,0,5,4,2,0,2,0,1,4,3,0,2,0
2022-03-09 09:00:00,0,0,1,0,0,2,0,3,11,15,13,18,17,12,6,6,4,0,4,6,5,7,3,8,8,6,1,4,0,1,3,2,2,1,2,0,2,2,0,2,0,3,2,4,3,12,0,11,9,6,4,1,1,0,0,2,0,0,0,0
2022-03-09 10:00:00,0,0,0,0,0,2,0,4,14,19,19,25,23,20,8,0,7,4,7,8,0,7,6,6,10,11,0,3,2,0,2,1,3,2,3,2,1,0,0,0,0,3,4,5,3,6,0,5,6,5,4,5,0,4,0,3,4,3,0,0
2022-03-09 11:00:00,0,0,0,0,1,3,0,6,12,15,21,23,20,14,6,2,7,2,7,9,8,9,13,6,12,9,9,6,5,1,5,5,1,2,1,4,5,1,0,1,6,2,0,6,0,3,0,5,5,5,4,5,3,2,1,2,2,1,0,0
2022-03-09 12:00:00,0,1,0,1,0,5,0,7,15,17,14,18,0,10,5,5,3,4,5,6,6,4,8,6,9,5,9,8,6,5,3,4,5,5,0,0,1,2,0,1,3,7,8,9,0,18,0,0,16,1,6,2,3,2,1,0,3,0,0,0
2022-03-09 13:00:00,0,0,0,0,1,1,3,5,13,16,18,20,0,14,5,0,6,8,7,9,10,9,13,12,11,9,6,4,2,1,5,5,3,4,4,4,8,4,10,8,7,7,4,5,4,14,0,4,14,10,9,3,1,0,1,2,1,0,0,0
2022-03-09 14:00:00,0,0,0,0,0,2,0,3,6,11,15,21,0,17,14,13,3,13,10,11,10,11,8,6,11,11,5,3,6,4,4,2,2,5,7,7,6,7,0,8,6,6,7,6,4,17,0,17,12,14,8,4,6,0,3,2,0,1,1,0
2022-03-09 15:00:00,0,1,0,1,2,3,4,5,11,16,15,20,0,19,10,0,5,12,11,3,11,12,15,15,12,14,11,10,8,1,4,4,4,4,6,8,7,6,0,8,0,6,3,3,0,21,0,11,20,17,12,4,3,2,1,1,0,0,1,0
2022-03-09 16:00:00,0,2,1,1,0,2,0,4,10,15,27,30,0,23,10,4,9,10,9,13,7,9,0,10,11,14,7,5,1,2,4,5,6,6,7,5,6,8,0,8,6,5,0,5,4,21,0,22,19,14,11,6,3,1,2,4,0,3,2,0
2022-03-09 17:00:00,0,1,0,0,0,1,3,5,11,16,20,23,16,19,8,7,10,11,10,11,7,11,13,18,19,12,11,10,9,1,4,3,3,7,6,10,12,11,10,6,4,5,0,5,4,17,2,19,16,11,8,3,1,0,0,2,0,0,0,0
2022-03-09 18:00:00,0,1,0,0,0,4,5,2,8,11,9,18,17,13,10,8,3,11,8,11,12,10,10,6,10,8,6,6,5,3,5,1,8,9,5,10,9,6,5,8,7,6,5,5,7,18,17,18,16,14,12,4,3,2,0,1,0,0,0,0
2022-03-09 19:00:00,0,1,3,0,4,3,0,0,2,0,4,10,7,6,3,2,2,1,0,1,2,0,3,3,4,5,5,1,4,5,0,3,7,9,7,9,10,8,7,6,5,3,6,0,7,22,12,11,20,14,9,2,4,3,1,1,0,0,0,0
2022-03-09 20:00:00,0,1,2,1,0,3,0,2,5,4,6,6,0,5,2,0,1,3,2,3,0,3,2,0,3,5,6,4,3,5,9,8,8,11,8,8,9,8,6,10,9,5,4,8,5,20,7,9,16,11,6,3,1,0,0,1,0,0,0,0
2022-03-09 21:00:00,0,0,0,0,0,3,0,2,4,5,3,5,0,9,7,0,5,0,4,2,3,0,0,0,1,2,2,1,2,0,4,2,4,9,8,6,8,7,6,6,5,5,4,5,0,11,0,0,13,8,5,4,3,1,0,1,0,0,0,0
2022-03-09 22:00:00,0,0,0,0,0,1,0,2,0,1,2,3,4,4,6,3,5,4,3,2,0,0,2,0,6,10,11,9,6,2,4,4,15,23,19,18,20,21,20,18,17,16,14,13,11,21,0,21,16,15,10,8,2,0,2,2,2,0,1,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,0,4,5,4,0,7,0,5,3,3,3,0,2,1,17,0,6,15,11,6,2,1,0,0,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,3,0,3,5,3,4,6,3,5,3,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,1,2,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,1,0,1,1,0,4,7,9,12,14,0,9,3,0,1,1,2,3,0,0,2,2,0,1,0,1,0,1,1,0,2,2,0,3,4,3,3,3,0,4,0,1,2,4,0,0,0,1,1,0,1,0,0,4,0,2,1,0
2022-03-10 06:00:00,0,3,0,2,0,1,0,1,8,10,10,12,0,11,5,6,4,5,5,6,5,6,5,0,3,0,4,0,1,1,5,3,2,2,0,0,5,4,0,4,5,3,5,0,6,6,0,0,3,0,0,2,1,0,0,3,0,1,0,0
2022-03-10 07:00:00,0,3,3,1,4,13,0,19,27,27,32,38,37,31,22,25,27,28,28,22,23,17,15,14,14,11,11,7,3,1,8,4,5,5,5,4,3,5,6,12,13,17,0,0,9,16,17,13,16,6,5,4,4,3,4,8,4,0,7,0
2022-03-10 08:00:00,0,3,4,0,3,23,12,19,17,28,32,46,43,26,19,5,18,20,19,20,21,25,32,32,48,52,40,29,8,0,10,3,4,5,1,0,1,7,1,6,6,6,9,10,10,35,0,27,30,19,14,6,5,4,6,4,4,5,4,0
2022-03-10 09:00:00,0,2,0,0,2,3,2,4,9,16,20,26,24,17,9,7,8,10,10,11,10,15,18,10,17,16,5,7,2,3,11,3,4,5,4,1,0,5,0,7,6,4,8,8,0,15,0,0,12,7,4,4,3,1,0,3,2,3,2,0
2022-03-10 10:00:00,0,1,0,0,2,2,0,3,6,8,6,11,8,10,9,0,5,0,4,3,1,3,5,3,5,4,4,3,2,1,3,1,1,1,2,2,1,1,0,2,2,4,0,4,5,10,0,11,11,9,5,4,2,0,0,2,2,0,0,0
2022-03-10 11:00:00,0,2,0,0,1,3,0,2,9,12,11,12,11,11,8,4,7,6,4,4,3,3,3,4,4,5,3,2,3,2,4,3,3,2,2,1,3,2,0,1,3,5,2,3,4,8,0,8,5,4,4,3,2,0,0,1,0,0,0,0
2022-03-10 12:00:00,0,2,0,0,1,1,0,2,7,8,29,33,32,30,31,30,30,31,17,5,0,7,13,5,11,7,5,4,2,3,3,2,4,2,0,3,9,30,28,25,23,19,16,15,16,23,0,0,22,38,34,27,22,20,12,5,5,3,1,1
2022-03-10 13:00:00,0,0,1,0,0,2,2,3,5,12,14,16,15,11,6,9,10,5,10,15,13,8,13,12,7,8,6,5,4,2,2,7,6,5,5,5,5,5,5,4,2,2,3,13,4,19,0,19,18,15,15,13,7,2,6,3,1,0,1,0
2022-03-10 14:00:00,0,0,0,0,1,3,3,9,9,13,13,14,13,13,6,0,7,8,9,10,6,5,6,8,8,7,6,4,4,3,9,10,9,8,3,5,7,6,8,9,9,7,4,6,7,18,8,0,10,7,6,28,28,27,13,6,2,1,2,0
2022-03-10 15:00:00,0,1,1,2,5,7,0,8,18,20,21,22,0,15,9,9,6,8,9,9,7,9,9,9,8,12,8,6,4,3,5,4,3,6,7,6,5,8,7,9,8,6,0,8,0,18,0,0,16,11,6,6,6,0,5,4,3,1,1,0
2022-03-10 16:00:00,0,2,0,1,2,1,0,7,13,15,22,23,21,20,12,9,8,12,13,14,13,11,15,14,17,14,11,8,6,4,7,8,7,6,5,6,6,5,6,5,6,7,4,5,6,15,0,14,14,12,8,3,5,4,1,3,1,2,0,0
2022-03-10 17:00:00,0,4,0,5,4,4,2,7,18,23,28,29,28,26,17,6,7,20,22,28,27,11,13,16,31,14,8,5,3,3,5,4,9,9,3,9,7,9,8,7,5,8,9,8,10,38,28,22,33,25,13,6,4,2,3,3,2,2,4,0
2022-03-10 18:00:00,0,4,4,5,5,3,2,8,12,16,26,29,27,21,12,11,11,10,11,12,11,11,13,5,16,11,8,9,11,7,8,9,12,14,17,18,13,13,12,12,11,12,11,10,12,45,0,44,34,16,14,8,5,4,3,6,2,5,3,1
2022-03-10 19:00:00,0,2,3,0,3,3,3,6,11,14,21,19,18,15,6,5,3,4,4,3,4,1,5,7,6,6,6,5,5,2,6,3,7,7,6,10,12,12,11,8,6,10,8,8,11,44,26,43,34,33,20,8,4,3,3,2,1,2,2,0
2022-03-10 20:00:00,0,0,1,1,0,1,0,2,3,4,4,7,2,9,8,5,9,8,4,2,3,0,6,0,7,3,5,6,6,7,6,4,6,7,7,6,6,8,6,7,6,7,3,2,5,24,0,16,18,17,16,4,4,0,2,0,1,0,1,0
2022-03-10 21:00:00,0,0,1,1,0,2,2,1,1,3,8,14,13,14,9,10,3,9,5,4,3,0,6,0,5,4,6,9,7,2,4,8,9,10,8,10,7,9,5,7,3,8,0,7,6,21,0,21,15,11,4,3,1,0,0,1,0,0,0,0
2022-03-10 22:00:00,0,1,2,0,0,2,0,4,2,8,4,9,0,9,6,0,3,0,4,3,2,2,4,0,7,9,7,7,7,3,6,7,21,32,33,20,31,32,33,23,19,18,17,16,11,24,25,0,23,19,12,7,3,1,2,1,0,0,2,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,1,3,4,3,9,4,6,9,4,4,8,7,5,6,5,6,19,0,18,15,10,6,4,3,0,0,2,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,0,0,0,2,2,3,8,5,9,7,0,2,6,0,0,0,0,0,0,0,0,0,5,4,3,3,1,0,3,0,4,5,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,1,0,1,2,0,2,5,5,8,8,0,7,4,0,0,0,2,3,1,1,3,0,2,2,2,1,1,1,3,2,0,2,0,2,0,4,0,5,0,4,5,0,4,4,1,0,1,0,0,2,1,0,0,2,0,1,0,0
2022-03-11 06:00:00,0,3,0,3,2,0,0,4,12,15,18,11,6,11,4,4,0,6,7,5,0,2,1,0,5,3,4,1,1,0,2,1,3,1,1,0,0,2,1,4,0,3,4,4,5,7,2,1,6,0,2,3,3,0,0,3,2,0,1,0
2022-03-11 07:00:00,0,1,2,0,4,13,5,28,38,39,35,43,39,29,21,23,23,23,19,26,25,17,17,18,16,14,13,9,4,2,4,2,3,3,4,3,2,3,4,7,6,9,3,10,0,19,0,18,13,4,4,3,3,2,0,3,2,2,4,0
2022-03-11 08:00:00,0,4,1,3,4,28,25,27,29,37,45,58,23,30,15,17,15,17,11,15,16,13,14,12,19,19,17,12,7,1,7,4,3,0,3,2,2,4,5,5,6,6,8,9,8,52,36,50,37,14,11,5,3,2,3,4,5,5,4,0
2022-03-11 09:00:00,0,2,0,3,2,3,1,5,12,16,22,29,28,21,8,9,8,9,6,9,7,9,10,0,9,7,8,7,2,1,3,2,2,2,2,2,1,1,0,3,4,3,3,4,1,15,0,0,11,5,4,3,3,1,2,4,1,3,2,0
2022-03-11 10:00:00,0,1,0,2,0,1,1,3,5,7,8,11,13,10,6,4,7,5,3,4,0,3,4,3,7,5,3,5,2,1,3,2,4,5,6,3,3,5,0,6,0,6,6,7,6,16,0,6,10,7,6,4,3,2,2,3,2,0,1,0
2022-03-11 11:00:00,0,1,1,0,1,0,0,0,3,7,10,13,12,10,4,5,2,2,4,5,7,5,8,3,7,8,7,7,4,1,2,2,3,4,1,2,3,1,3,3,1,2,1,4,0,6,0,0,6,6,5,3,0,0,1,0,0,0,0,0
2022-03-11 12:00:00,0,3,2,1,2,1,1,3,7,14,37,41,40,34,25,4,24,21,12,19,17,13,8,12,11,7,6,5,4,3,1,2,0,5,5,6,2,15,5,19,12,20,8,19,2,24,0,0,23,22,22,15,14,13,9,3,2,0,0,0
2022-03-11 13:00:00,0,1,0,0,0,1,1,3,7,11,14,17,0,13,10,11,12,6,8,4,7,7,8,9,6,5,3,2,2,1,5,5,6,4,6,6,7,6,5,6,5,7,7,6,4,5,0,4,5,4,5,2,5,0,3,2,2,1,0,0
2022-03-11 14:00:00,0,2,1,0,0,1,0,3,15,16,16,19,18,13,12,7,10,11,10,10,10,10,12,11,13,8,6,4,2,2,5,16,4,4,5,0,6,3,0,3,4,4,7,5,4,19,0,0,15,11,7,27,28,16,8,3,2,2,2,0
2022-03-11 15:00:00,0,0,0,0,0,3,4,4,13,18,30,31,30,26,15,14,14,14,18,17,18,17,9,16,22,15,13,4,4,2,4,3,16,12,7,6,7,8,5,8,6,6,4,8,7,12,0,0,16,16,10,8,5,26,13,5,2,1,2,0
2022-03-11 16:00:00,0,1,2,2,3,3,1,9,22,22,30,33,31,21,13,13,10,16,18,19,19,23,27,27,28,23,19,10,4,4,7,6,7,7,7,5,7,9,4,7,6,8,9,10,9,27,0,28,24,21,12,8,5,1,4,7,6,5,0,0
2022-03-11 17:00:00,0,1,2,3,4,3,5,9,17,21,38,47,42,23,15,9,14,16,16,22,22,23,23,21,19,15,8,7,9,9,11,7,13,18,19,8,16,15,9,8,8,11,11,11,12,30,31,30,23,12,8,6,6,4,2,3,3,0,3,2
2022-03-11 18:00:00,0,4,3,3,4,3,2,7,8,13,27,36,34,28,9,7,8,9,10,11,6,7,11,12,11,12,7,11,11,5,9,6,9,9,14,13,17,18,16,19,20,20,18,19,21,50,0,31,40,35,24,15,9,8,6,7,5,2,1,0
2022-03-11 19:00:00,0,1,1,0,0,1,0,2,3,4,6,6,5,5,15,14,11,5,6,8,7,2,12,12,13,11,5,4,4,6,7,8,9,17,16,8,16,11,12,12,13,14,12,9,8,39,38,35,29,26,17,7,6,5,4,1,2,0,3,0
2022-03-11 20:00:00,0,2,0,1,0,2,3,4,3,5,6,6,2,9,5,1,3,2,4,0,0,0,3,0,4,0,3,2,2,3,9,12,10,11,5,6,7,12,11,8,7,6,0,0,8,31,32,18,19,16,11,6,3,2,0,2,0,0,4,0
2022-03-11 21:00:00,0,0,1,0,0,4,0,4,4,6,5,10,0,12,9,8,8,9,6,5,6,0,2,7,6,6,3,1,3,2,3,9,10,8,9,10,3,4,9,7,8,9,3,0,4,32,31,17,23,20,14,5,4,0,2,2,1,0,0,0
2022-03-11 22:00:00,0,0,0,0,1,0,0,3,2,3,3,7,2,10,6,5,6,4,5,3,4,3,3,2,5,8,11,13,9,8,8,9,22,28,30,32,26,31,27,23,19,19,7,20,0,31,0,22,23,20,16,8,4,0,3,1,0,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,4,2,0,0,0,1,0,3,3,5,2,3,4,0,12,7,7,10,0,5,7,4,6,0,4,5,24,0,25,24,17,9,3,1,0,0,0,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,1,0,2,0,3,3,4,0,5,2,4,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,0,0,0,1,0,2,3,4,8,9,8,6,2,0,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,2,0,3,3,0,0,4,0,2,0,5,4,3,0,2,1,0,0,2,0,0,0,1,0,0,0,0
2022-03-12 06:00:00,0,1,0,0,1,0,0,2,5,2,7,9,8,2,5,0,0,6,4,5,3,1,0,0,1,1,1,0,0,1,2,0,0,4,4,5,4,3,2,4,4,0,2,1,2,12,0,0,6,4,3,3,4,3,0,2,0,0,1,0
2022-03-12 07:00:00,0,0,0,0,0,1,0,5,9,11,13,14,15,15,7,4,4,6,3,6,0,0,8,6,5,5,4,3,1,1,3,2,1,1,1,0,0,3,0,5,0,3,0,2,1,8,0,0,4,2,1,1,0,0,0,0,0,0,0,0
2022-03-12 08:00:00,0,0,0,0,0,1,0,4,14,16,19,25,21,20,9,8,7,9,9,12,0,11,14,13,12,7,6,3,1,0,4,2,3,2,0,2,1,0,0,2,0,3,2,3,2,9,3,0,5,4,2,1,2,0,1,2,0,0,0,1
2022-03-12 09:00:00,0,1,0,1,2,3,0,7,14,17,25,27,26,23,9,10,10,10,11,17,14,17,16,13,17,12,9,4,2,0,6,5,2,4,0,0,2,3,3,3,0,3,4,0,4,10,0,3,9,7,4,2,1,0,0,2,1,0,0,0
2022-03-12 10:00:00,0,1,0,2,0,4,0,5,13,17,18,20,17,16,10,8,7,8,8,6,4,10,9,8,9,8,7,5,5,1,5,4,3,2,2,3,3,3,0,5,7,6,4,5,4,5,0,0,5,4,4,3,2,1,0,3,2,0,0,0
2022-03-12 11:00:00,0,1,2,1,1,2,0,3,9,12,15,20,10,19,12,3,7,10,12,14,12,11,12,13,13,10,6,3,1,0,3,0,5,4,4,5,3,4,1,6,3,5,4,5,6,9,0,8,7,6,4,2,0,0,3,4,3,0,0,0
2022-03-12 12:00:00,0,1,2,1,0,2,0,6,12,17,19,25,24,23,10,8,13,9,13,16,20,11,19,18,13,14,9,9,4,3,5,2,9,8,6,7,5,7,4,7,8,8,7,8,0,12,0,14,8,7,6,3,2,0,2,3,1,0,0,0
2022-03-12 13:00:00,0,0,1,0,1,2,0,6,12,15,16,17,16,15,8,0,10,4,9,16,8,15,15,17,20,19,17,8,7,3,5,5,7,17,19,21,23,24,21,14,13,9,10,10,6,14,0,6,11,9,10,4,2,1,0,0,0,0,1,0
2022-03-12 14:00:00,0,1,1,1,2,3,4,4,9,12,9,18,14,14,7,12,0,9,5,10,7,8,9,8,10,9,6,5,4,2,4,9,9,9,7,11,14,13,12,6,12,11,12,8,6,16,13,12,13,10,7,4,2,0,0,1,1,0,0,0
2022-03-12 15:00:00,0,1,0,1,1,2,0,3,8,18,20,27,27,23,10,11,10,3,14,15,13,14,13,9,12,9,8,7,5,2,2,4,9,12,13,0,10,11,3,8,10,5,8,10,11,17,0,15,11,9,6,4,2,1,0,2,0,1,1,0
2022-03-12 16:00:00,0,0,1,2,0,3,1,4,9,10,11,14,14,11,5,0,5,7,5,9,6,10,11,10,10,8,7,4,5,3,6,7,6,9,13,4,14,14,9,10,10,11,6,10,5,17,16,17,13,11,9,5,0,2,3,3,4,3,2,0
2022-03-12 17:00:00,1,2,0,1,3,4,0,7,8,12,18,21,20,15,5,3,2,3,4,9,11,12,10,7,12,8,11,7,9,3,4,0,7,19,20,14,20,18,16,16,18,15,16,12,14,33,0,27,27,25,16,11,7,6,5,4,2,0,2,0
2022-03-12 18:00:00,0,2,0,3,1,1,0,3,4,5,4,5,20,16,7,6,6,4,6,7,7,5,5,3,6,10,9,9,7,2,7,12,11,12,11,16,16,15,0,8,1,14,7,3,13,30,7,22,26,20,13,3,2,1,0,1,0,0,0,0
2022-03-12 19:00:00,0,1,0,0,2,2,3,4,5,7,10,12,9,5,3,0,0,3,2,0,0,1,2,0,5,4,2,4,4,3,4,2,7,8,8,6,10,4,4,2,3,6,7,11,4,24,0,19,16,13,9,7,5,4,2,2,1,0,0,0
2022-03-12 20:00:00,0,1,0,1,0,1,2,1,3,6,7,9,0,5,2,3,3,2,2,1,0,0,1,0,2,2,3,2,3,4,4,0,7,8,6,5,6,5,4,4,5,6,5,4,5,22,0,25,20,18,12,6,5,2,1,1,0,0,0,0
2022-03-12 21:00:00,0,0,1,0,0,2,0,0,1,3,4,5,0,5,4,0,0,2,1,2,0,2,2,2,2,3,2,3,2,5,1,1,7,12,13,11,11,2,10,7,4,6,5,0,0,27,26,12,19,9,4,1,3,0,1,2,1,0,0,0
2022-03-12 22:00:00,0,0,0,0,0,1,0,1,2,3,4,5,0,5,13,3,7,6,4,3,3,1,0,2,5,7,3,5,7,3,4,3,9,16,17,13,15,14,15,14,8,13,14,12,3,24,14,0,19,15,13,5,3,0,0,1,0,0,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,5,6,7,9,0,6,4,2,0,0,1,0,13,7,6,11,10,6,2,1,1,0,0,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,1,0,1,0,3,2,0,0,4,0,3,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,0,1,0,1,1,2,2,0,0,0,2,2,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,1,0,5,0,6,2,5,0,2,0,0,1,1,0,1,0,0,0,1,2,0,0,0
2022-03-13 06:00:00,0,0,0,1,0,0,0,0,2,3,5,4,3,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,0,0,0,2,8,5,7,8,7,6,2,1,0,0,0,1,3,2,2,1,2,0,0,1,2,0,1,0,1,0,2,1,0,2,2,1,0,0,0,0,0,8,0,0,3,0,0,1,2,0,0,1,0,1,0,0
2022-03-13 08:00:00,0,0,1,0,1,2,2,4,11,11,10,11,0,10,7,2,0,0,6,5,5,6,7,0,7,6,4,3,1,0,4,3,4,3,5,3,2,0,0,4,1,4,0,1,2,1,0,0,7,6,3,2,0,0,0,0,1,0,0,0
2022-03-13 09:00:00,0,1,2,0,3,2,0,3,6,8,12,17,15,13,7,4,6,5,7,12,12,11,11,14,14,7,6,5,0,1,5,5,3,2,1,0,2,4,3,0,4,5,5,1,4,13,0,8,12,3,1,0,0,0,0,1,0,0,0,0
