Unnamed: 0,1_덕은동종점,2_덕은동입구,3_대덕동주민센터,4_월드컵파크9.10.11.12단지,5_DMC첨단산업센터,6_수색교,7_수색역앞,8_디지털미디어시티역,9_북가좌동삼거리,10_DMC래미안e.편한세상요진아파트,11_모래내시장.가좌역,12_사천교,13_연희104고지앞.구성산회관,14_서대문우체국,15_연세대앞,16_세브란스병원앞,17_이대후문,18_영천시장,19_서대문역,20_경찰청.동북아역사재단,21_서울역버스환승센터,22_갈월동,23_숙대입구역,24_삼각지역,25_KT용산지사,26_신용산역,27_한강대교북단.LG유플러스,28_노들섬,29_상도터널노량진동,30_상도터널상도동,31_상도시장,32_상도동중앙하이츠빌.상도전통시장,33_숭실대입구역,34_봉현초등학교,35_성현동동아아파트,36_봉원중학교.행운동우성아파트,37_봉천사거리.위버폴리스,38_관악구청,39_관악경찰서.관악소방서,40_서울여상.서울문영여중고앞,41_서울대학교치과병원.동물병원,42_서울대학교,43_서울대학교치과병원.동물병원,44_서울여상.서울문영여중고앞,45_관악구청,46_봉천사거리.봉천중앙시장,47_봉원중학교.행운동우성아파트,48_관악푸르지오아파트,49_봉천고개.관악현대아파트,50_숭실대입구역,51_상도동중앙하이츠빌.상도전통시장,52_상도시장,53_상도터널상도동,54_상도터널노량진동,55_노들섬,56_한강대교북단.LG유플러스,57_신용산역,58_KT용산지사,59_삼각지역,60_숙대입구역,61_갈월동,62_경찰청.동북아역사재단,63_서대문.서울시교육청,64_독립문(가상),65_독립문공원.극동아파트,66_이대후문,67_세브란스병원앞,68_연세대앞,69_서대문우체국,70_연희104고지앞.구성산회관,71_사천교,72_모래내시장.가좌역,73_DMC래미안e.편한세상요진아파트,74_북가좌동삼거리,75_디지털미디어시티역,76_수색역앞,77_수색교,78_DMC첨단산업센터,79_월드컵파크9.10.11.12단지,80_대덕동주민센터,81_덕은동입구,82_덕은동종점
2022-03-07 13:00:00,0,0,0,1,3,2,4,3,4,6,10,12,13,11,15,14,19,20,19,18,14,15,15,20,19,25,27,25,27,21,20,21,17,16,15,10,8,8,6,6,2,4,4,3,7,11,12,14,15,18,14,19,19,18,14,18,17,15,14,14,13,12,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 14:00:00,0,0,0,1,1,3,0,3,0,0,0,0,0,0,0,0,5,7,11,14,11,9,8,10,10,10,13,0,12,9,11,12,16,15,13,12,10,5,4,0,3,4,1,1,5,7,11,8,12,12,15,16,18,19,8,18,21,19,17,20,21,20,19,17,18,25,24,23,21,16,13,10,10,6,4,1,1,0,0,0,0,0
2022-03-07 15:00:00,0,3,0,3,7,5,7,8,7,7,10,10,9,9,14,19,35,32,32,31,26,27,25,26,26,26,24,23,25,22,20,19,16,6,0,4,3,0,0,0,0,0,0,0,1,3,4,0,0,3,4,3,2,0,1,5,1,2,3,4,1,12,9,8,11,12,15,11,13,14,13,11,10,9,8,7,5,6,1,0,0,0
2022-03-07 16:00:00,0,16,0,2,14,13,17,16,8,16,17,18,21,24,23,31,38,29,26,28,23,22,20,24,23,35,33,34,32,32,30,27,28,25,20,16,11,4,1,0,3,13,15,23,20,24,25,24,24,24,24,27,30,29,28,25,25,19,17,19,16,11,6,0,7,6,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2022-03-07 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,11,11,12,16,18,15,21,19,18,21,22,20,15,13,8,5,1,1,0,19,28,31,24,25,27,27,29,27,32,33,36,35,31,30,26,23,22,22,22,18,18,16,17,22,25,24,23,24,17,14,12,9,9,6,5,3,1,0,0,0
2022-03-07 18:00:00,0,4,7,11,24,21,15,9,7,7,8,9,11,11,19,30,39,28,8,16,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,13,13,29,20,16,11,18,22,26,31,29,28,30,29,28,30,30,28,25,21,17,12,8,4,2,1,0,0,0
2022-03-07 19:00:00,0,1,4,7,8,8,4,4,3,4,6,7,8,7,11,14,22,29,30,31,29,25,30,31,30,36,39,39,39,39,37,29,31,25,20,13,9,4,3,2,1,4,7,4,5,9,8,9,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,4,0,0,0,0
2022-03-07 20:00:00,0,1,0,0,0,0,2,2,1,1,2,2,2,5,12,19,23,15,17,19,18,16,17,22,24,29,38,38,36,32,31,28,28,22,17,13,7,5,4,3,1,14,13,4,8,14,16,15,13,18,15,11,12,11,10,11,14,12,11,13,14,12,10,9,10,9,13,14,14,11,9,7,5,4,4,0,0,0,0,0,0,0
2022-03-07 21:00:00,0,0,0,1,3,0,1,2,0,1,2,3,0,0,7,11,13,11,13,20,0,0,0,0,0,0,0,0,11,8,0,7,7,6,5,4,3,3,2,0,0,3,4,4,7,17,6,15,14,11,11,11,14,17,14,15,15,15,13,13,11,13,14,13,16,14,17,18,18,15,11,11,10,8,6,5,8,7,1,0,0,0
2022-03-07 22:00:00,0,0,0,1,2,3,0,3,1,2,4,3,5,6,12,18,26,22,21,23,20,20,19,19,17,23,18,17,17,22,18,17,16,15,3,6,5,1,0,0,0,3,0,4,5,13,12,13,12,13,16,17,15,0,0,0,0,0,0,3,0,1,7,8,5,10,12,10,11,13,11,10,7,5,3,2,1,1,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,2,4,3,0,4,3,5,4,9,10,14,9,9,11,14,12,11,13,0,15,17,0,14,16,15,15,12,13,11,9,6,1,0,0,0,3,5,0,6,12,12,12,10,11,9,14,15,18,11,16,16,13,13,18,18,14,14,13,13,11,11,12,6,13,11,8,7,6,4,4,0,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,0,1,0,2,3,4,5,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,0,1,4,5,7,7,12,14,17,13,14,15,15,17,16,14,16,14,13,6,5,4,7,2,2,8,0,9,10,2,12,13,15,12,12,10,11,0,8,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,0,0,0,0,0,0,0,0,0,21,25,22,24,24,20,22,28,27,27,18,18,17,14,18,15,15,12,15,14,19,23,24,25,26,25,27,29,14,4,2,5,3,4,10,14,25,38,53,50,59,60,58,53,40,39,37,32,28,28,27,17,16,13,21,10,2,2,3,0,0,0,2,0,1,0,0,0,0,0,0,0
2022-03-08 08:00:00,0,0,1,3,4,8,9,10,12,15,17,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,4,1,4,4,0,7,15,19,25,50,53,60,60,59,58,54,53,51,48,43,50,52,28,26,18,33,18,14,9,9,10,9,10,10,10,16,14,13,8,5,2,0,0
2022-03-08 09:00:00,0,0,1,3,8,14,14,17,21,26,29,26,26,25,24,25,30,30,28,26,22,21,21,24,23,23,25,25,23,18,20,18,8,7,7,9,8,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,5,6,4,3,0,2,1,1,3,7,9,5,4,3,1,1,0
2022-03-08 10:00:00,0,0,0,3,5,6,10,14,7,13,13,14,20,21,21,21,23,19,23,23,15,15,16,21,16,20,21,22,21,18,18,22,21,17,16,15,11,9,8,8,3,1,3,4,5,8,12,14,17,17,19,20,23,11,11,10,12,8,12,12,12,10,9,5,9,8,3,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0
2022-03-08 11:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,16,13,14,0,0,13,12,11,9,10,8,7,5,5,4,4,3,4,4,2,7,9,11,13,13,12,14,14,24,23,22,21,18,17,16,15,15,13,12,6,12,12,9,8,6,8,6,7,6,5,6,4,3,3,1,0,0,0
2022-03-08 12:00:00,0,0,1,4,6,5,3,9,10,13,16,19,21,22,25,27,32,25,27,27,20,19,16,17,16,23,0,24,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,11,12,6,7,8,10,7,8,10,9,6,7,7,6,3,4,4,3,2,1,0,0,0
2022-03-08 13:00:00,0,1,0,1,0,2,4,6,10,6,15,10,16,16,13,15,18,33,28,30,20,17,15,17,15,13,17,0,13,24,21,17,14,13,12,14,10,8,7,5,5,3,6,5,7,9,12,13,15,17,20,19,19,18,14,17,18,0,14,15,12,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 14:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,13,12,12,11,10,7,6,4,6,4,3,3,2,0,0,4,6,4,5,7,8,10,14,16,16,14,23,23,22,16,16,15,14,16,17,17,15,0,17,14,12,11,6,8,6,6,4,3,2,2,0,0,0,0,0,0
2022-03-08 15:00:00,0,5,1,4,10,11,8,6,6,6,10,8,9,10,15,20,30,24,24,26,19,18,22,26,26,22,20,21,18,10,19,17,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,10,12,12,11,12,10,10,26,26,25,22,18,14,12,11,10,7,4,3,2,0,0,0,0
2022-03-08 16:00:00,1,5,0,5,8,6,11,12,11,12,10,12,13,19,20,29,42,33,31,33,27,25,27,27,27,33,37,31,34,29,28,27,25,19,15,12,6,3,1,0,0,8,13,17,12,16,19,22,21,20,19,20,28,27,28,31,25,24,25,23,26,24,18,16,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2022-03-08 17:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,15,10,14,19,18,25,16,17,27,24,17,24,27,22,17,15,7,4,1,1,2,25,39,36,25,31,32,31,28,24,22,25,26,27,26,26,27,23,17,20,22,20,18,14,21,22,25,25,24,24,19,18,15,11,11,7,4,2,1,0,0,0
2022-03-08 18:00:00,1,7,8,11,18,16,15,14,16,11,13,17,22,21,15,23,27,24,27,29,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,16,19,26,25,25,27,23,22,23,26,32,39,33,31,30,29,36,36,34,35,33,28,25,23,11,7,5,4,1,0,0,0
2022-03-08 19:00:00,0,1,3,3,5,5,7,9,7,6,6,6,14,20,24,28,41,31,36,38,27,26,29,31,31,38,40,34,31,30,24,20,29,20,15,11,8,3,0,0,0,9,16,14,9,20,19,18,8,10,9,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,15,12,6,2,0,0,0
2022-03-08 20:00:00,0,0,0,0,2,0,1,6,3,3,6,5,6,7,12,13,20,17,20,23,23,21,20,26,27,29,30,31,27,28,27,24,25,21,17,13,8,4,2,0,0,9,7,6,8,16,17,16,16,17,13,15,17,16,11,14,16,10,13,16,15,16,16,14,17,18,17,10,15,14,11,11,11,9,8,6,3,0,0,0,0,0
2022-03-08 21:00:00,0,0,0,0,0,0,0,1,0,0,0,2,4,0,10,11,16,14,17,0,0,0,0,0,0,0,0,28,26,20,18,15,17,12,13,7,5,2,1,0,0,4,7,7,8,16,19,16,14,14,15,15,21,22,21,24,22,14,17,17,16,21,17,11,15,16,14,13,11,13,11,12,10,9,8,5,3,7,0,0,0,0
2022-03-08 22:00:00,0,0,0,0,1,0,1,3,0,2,3,2,4,7,7,11,17,13,18,22,18,16,16,21,22,27,28,23,25,22,18,15,19,12,11,8,5,1,0,0,0,6,0,0,7,12,11,9,8,10,11,15,0,0,0,0,0,0,0,1,0,7,4,5,5,9,11,12,11,8,6,6,7,6,7,4,2,2,1,0,0,0
2022-03-08 23:00:00,0,0,0,1,0,0,1,3,4,0,2,3,4,4,14,16,20,17,18,18,18,17,24,29,30,36,12,39,36,27,23,16,14,11,8,5,2,6,4,0,0,2,1,4,7,12,13,14,13,19,16,18,19,18,15,15,16,16,16,22,13,18,13,16,18,17,19,18,16,15,12,9,8,7,5,3,2,1,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,2,1,2,1,2,3,3,4,1,5,3,6,7,8,12,9,2,6,5,3,2,0,0,3,0,2,4,0,4,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,1,0,2,3,2,3,5,0,6,7,5,0,6,8,6,6,7,5,3,5,3,4,3,3,6,2,4,5,2,7,6,6,8,6,6,5,0,0,1,0,2,4,0,2,2,7,7,3,6,6,6,0,6,8,2,8,7,6,2,0,0,5,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
2022-03-09 08:00:00,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,2,5,0,1,6,4,3,0,2,0,1,0,0,4,5,6,7,13,15,18,19,20,19,13,16,12,11,11,7,8,7,5,3,10,9,8,6,4,3,3,2,3,2,2,3,0,2,0,0,0,0
2022-03-09 09:00:00,1,0,1,9,3,4,4,3,6,6,9,10,8,11,10,10,15,18,15,12,11,9,12,13,11,13,11,11,10,9,10,0,0,9,8,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,3,2,1,2,1,1,0,3,0,1,0,2,1,2,1,1,0,0,0
2022-03-09 10:00:00,0,0,2,6,10,9,8,7,8,8,13,12,12,14,13,11,12,14,15,12,8,9,9,11,10,11,9,0,7,7,10,10,10,9,8,9,10,9,4,0,6,1,1,2,7,10,16,19,24,25,29,31,33,34,30,31,28,21,18,15,16,18,6,5,8,3,6,4,0,0,2,1,0,0,3,0,0,0,0,0,0,0
2022-03-09 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,7,11,0,12,12,11,10,15,14,15,14,10,6,0,5,4,2,0,3,5,14,18,22,25,25,29,33,38,36,36,33,26,27,26,29,33,17,18,16,21,20,10,7,8,6,5,5,5,4,3,4,3,1,1,0,0,0
2022-03-09 12:00:00,0,2,3,7,4,4,6,8,7,10,11,9,13,14,16,15,22,22,22,20,11,17,18,7,16,19,0,9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,22,22,17,12,12,11,10,0,12,12,15,12,10,9,7,6,5,4,3,3,1,3,1,0,0,0
2022-03-09 13:00:00,0,1,0,5,8,8,10,12,12,13,14,19,21,22,22,26,33,33,35,35,29,25,23,25,23,25,24,25,25,22,23,20,21,19,18,17,12,10,8,7,5,3,6,0,9,10,14,18,22,24,33,35,41,42,40,38,28,27,20,21,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,5,6,0,15,15,12,15,15,16,4,20,18,21,22,20,16,15,8,12,11,15,7,6,5,6,0,4,3,7,4,3,10,14,16,17,16,22,23,27,41,40,38,39,25,24,17,17,24,20,17,16,17,19,17,13,0,10,8,7,0,5,3,6,1,5,1,0,0,0
2022-03-09 15:00:00,0,5,2,7,10,8,6,5,5,5,10,12,14,15,13,15,16,19,16,19,16,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,14,13,14,16,15,18,21,20,14,21,19,17,14,15,16,13,17,16,17,13,11,12,11,14,12,11,9,7,6,4,4,2,1,0,0,0
2022-03-09 16:00:00,1,0,2,3,3,8,6,6,6,8,10,9,12,14,15,20,23,22,23,24,23,24,18,21,20,26,20,30,28,28,25,24,24,23,18,10,12,4,3,0,1,13,14,11,10,19,19,10,9,6,7,6,6,7,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 17:00:00,0,0,0,0,0,0,0,0,0,0,9,11,13,14,16,18,20,20,16,16,16,21,19,19,18,26,28,35,31,29,28,25,22,20,18,14,11,8,2,7,0,9,10,11,12,17,17,20,21,24,24,27,29,32,27,25,23,23,16,15,17,19,17,16,14,15,11,13,11,13,12,11,9,8,7,6,6,4,1,0,0,0
2022-03-09 18:00:00,0,1,0,0,2,4,3,4,4,0,5,5,8,3,5,6,12,7,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,9,10,9,11,10,9,17,19,3,19,18,23,20,19,14,12,15,13,10,12,11,17,16,11,11,11,12,11,10,7,6,3,4,0,1,0,0,0,0
2022-03-09 19:00:00,0,0,3,2,0,0,2,2,3,5,7,7,9,10,12,13,14,16,13,16,12,11,10,16,14,26,23,30,35,29,24,20,19,16,14,8,5,2,0,0,0,1,2,0,1,10,11,12,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,1,0,0,0,0,0
2022-03-09 20:00:00,0,0,0,0,0,0,0,3,3,2,4,2,0,3,5,6,8,10,16,13,10,10,9,14,15,23,23,24,26,28,23,18,16,14,12,9,6,2,2,1,0,4,6,4,5,21,24,21,12,13,13,10,12,13,11,12,13,14,7,20,20,20,16,15,14,15,16,14,10,8,8,7,6,5,4,0,0,2,0,0,0,0
2022-03-09 21:00:00,0,0,0,1,1,0,0,2,4,2,5,4,6,8,13,15,13,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,1,0,0,1,0,0,2,8,9,8,7,8,7,8,10,0,10,9,13,15,14,14,15,11,12,10,8,7,6,11,9,11,12,10,10,9,8,2,0,1,0,0,0,0
2022-03-09 22:00:00,0,0,0,3,1,4,2,5,4,2,3,3,3,4,9,11,16,11,13,12,10,9,10,13,9,22,24,18,23,17,15,10,10,7,4,2,2,1,0,0,0,1,0,0,3,7,10,13,11,9,3,0,6,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,6,2,1,0,0,0,0
2022-03-09 23:00:00,0,0,1,0,0,0,0,4,3,3,1,2,2,3,8,11,9,9,10,8,6,5,7,8,9,8,5,7,7,5,6,5,4,2,5,4,3,1,1,0,0,4,1,0,5,11,11,12,11,11,12,14,17,16,13,14,11,10,10,12,12,12,9,8,9,9,6,8,9,8,7,5,0,4,2,1,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,0,1,1,0,1,2,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,0,0,6,4,8,5,9,11,16,20,24,22,20,19,15,12,15,14,12,5,5,5,10,5,7,4,0,8,6,5,6,8,7,8,0,4,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 07:00:00,0,0,0,0,0,0,0,0,0,16,16,17,19,22,21,19,18,17,16,18,14,11,8,13,10,20,15,9,13,11,14,16,19,22,20,23,21,19,14,4,1,5,2,3,7,13,23,27,39,42,55,59,61,60,37,49,45,38,32,25,27,18,18,0,15,7,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 08:00:00,0,0,0,1,2,3,3,5,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,3,4,3,8,12,21,36,44,41,44,45,49,47,45,38,39,37,35,51,47,30,26,13,34,22,17,9,11,11,9,4,8,8,9,11,11,4,3,1,0,0
2022-03-10 09:00:00,0,0,1,5,8,11,9,16,18,21,24,25,27,25,28,27,24,24,24,24,19,20,21,22,21,25,23,22,15,11,15,13,11,10,11,12,11,13,11,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,19,11,5,4,5,4,3,2,5,1,4,6,5,2,1,0,0,0
2022-03-10 10:00:00,0,1,0,3,4,5,6,9,10,11,19,10,19,17,12,13,17,22,23,22,16,14,17,22,22,22,24,22,22,22,21,13,13,12,10,13,9,8,5,6,5,1,2,1,4,8,9,15,20,23,26,24,24,23,22,20,20,14,12,16,18,15,15,7,0,6,4,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 11:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,6,6,5,4,4,4,3,9,6,5,3,0,2,3,2,0,5,10,10,10,11,9,11,15,21,23,22,20,14,13,18,18,18,17,18,17,18,14,11,12,12,13,11,10,9,3,8,6,0,3,1,0,0,0
2022-03-10 12:00:00,0,1,0,3,5,5,6,4,4,6,10,13,14,17,19,23,26,19,18,16,14,16,21,21,0,10,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,17,15,17,4,16,14,11,8,4,7,4,3,4,3,2,0,2,1,0,0,0,0
2022-03-10 13:00:00,0,0,0,1,2,2,3,7,11,14,18,22,23,25,20,19,29,26,24,23,20,18,18,20,20,21,23,22,22,23,23,19,19,15,13,13,10,11,10,0,8,6,5,5,6,8,16,19,17,14,15,11,20,19,0,10,9,5,7,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
