Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_지축교앞,4_진관중고교약수사입구,5_진관초교입구,6_푸르지오625동앞.관음사입구,7_삼천리골입구56사단북한산부대,8_입곡삼거리,9_하나고.삼천사.진관사입구,10_제각말5단지.은평뉴타운도서관,11_신도중학교,12_폭포동.은평노인종합복지관,13_은평경찰서,14_연신초등학교,15_불광지구대,16_새장골유래비,17_연서시장,18_연신내역,19_동명여고.천주교불광동성당,20_불광역3.6호선,21_불광역3호선.서울혁신파크,22_한전성서지사.북한산푸르지오,23_녹번역,24_산골고개,25_홍제역(중).서대문세무서,26_홍제삼거리.인왕산한신휴플러스,27_무악재역,28_안산초등학교,29_독립문역.한성과학고,30_영천시장,31_서대문역,32_경찰청.동북아역사재단,33_서울역버스환승센터,34_숭례문,35_남대문시장앞.이회영활동터,36_롯데영프라자,37_우리은행종로지점,38_종로2가.삼일교,39_을지로2가.기업은행본점.서울노동청,40_롯데백화점,41_북창동.남대문시장,42_숭례문(가상),43_숭례문,44_서울역버스환승센터,45_경찰청.동북아역사재단,46_영천시장,47_독립문역.한성과학고,48_무악재역,49_인왕산.홍제원아파트,50_홍제역(중).서대문세무서,51_산골고개,52_녹번역,53_한전성서지사.북한산푸르지오,54_불광역3호선.서울혁신파크,55_불광역3.6호선,56_동명여고.천주교불광동성당,57_연신내역,58_연서시장,59_종로약국,60_불광지구대,61_북한산대창센시티아파트,62_은평경찰서,63_폭포동,64_은평노인종합복지관.신도중학교,65_기자촌11단지앞,66_제각말5단지.은평뉴타운도서관,67_하나고.삼천사.진관사입구,68_삼천리골입구56사단북한산부대,69_푸르지오618동앞.관음사입구,70_진관초교관음사입구,71_진관중고교약수사입구,72_지축교앞,73_진관공영차고지
2022-03-08 14:00:00,2,2,0,0,0,3,5,3,11,12,11,10,10,13,17,13,9,12,13,11,14,13,14,14,16,19,20,18,22,18,19,16,9,4,2,1,0,2,6,8,14,0,18,26,30,27,14,28,27,26,24,23,20,15,13,13,9,10,10,12,11,12,8,5,8,3,1,0,0,0,0,0,0
2022-03-08 15:00:00,0,0,1,1,1,2,0,4,7,6,9,10,9,10,14,13,15,18,17,15,15,14,15,9,12,11,8,12,11,14,11,10,6,4,2,1,0,2,8,16,16,0,13,21,21,23,25,25,22,23,24,26,23,22,29,22,19,19,19,18,19,11,18,14,6,9,3,2,1,1,0,0,0
2022-03-08 16:00:00,0,0,1,1,1,3,0,4,15,17,11,19,17,17,16,16,13,14,12,15,14,13,14,9,7,10,11,10,12,12,9,9,4,3,5,1,0,2,8,11,17,0,18,23,25,28,22,23,26,25,26,26,19,22,19,16,15,19,20,16,15,14,11,7,5,3,0,2,1,2,0,1,0
2022-03-08 17:00:00,1,1,0,2,3,5,3,0,10,12,10,13,13,14,17,15,14,16,18,11,13,15,6,13,12,6,11,12,15,13,18,15,6,5,4,2,3,2,4,7,15,9,18,25,31,37,33,29,28,36,38,38,35,34,30,27,16,21,22,20,20,19,19,18,13,10,8,4,3,1,0,0,0
2022-03-08 18:00:00,0,1,2,0,0,1,6,2,15,19,20,21,23,30,32,22,11,13,14,19,24,26,24,21,25,25,25,11,26,21,13,44,6,8,5,3,1,5,11,17,22,0,27,41,48,54,54,52,53,48,46,44,40,39,33,28,23,47,44,31,24,22,22,15,11,9,7,5,3,0,1,0,0
2022-03-08 19:00:00,1,1,2,0,1,1,2,2,6,7,8,10,9,10,9,8,8,7,9,10,10,9,8,8,17,20,0,19,17,12,11,14,4,9,7,6,5,2,4,10,11,0,13,26,30,32,32,30,26,23,25,33,31,27,24,24,29,41,35,26,22,22,20,19,14,5,2,1,0,1,0,0,0
2022-03-08 20:00:00,0,2,0,0,0,1,0,1,5,11,0,12,11,10,11,12,5,3,4,4,5,4,4,6,5,6,3,6,4,7,5,10,2,1,1,2,1,0,2,5,9,0,9,23,26,28,26,26,27,23,24,24,23,17,13,10,17,32,31,27,23,21,20,10,12,3,0,1,0,0,0,0,0
2022-03-08 21:00:00,2,0,0,0,0,1,0,1,4,8,0,9,8,8,10,6,6,7,3,9,5,6,2,4,4,2,0,5,6,6,2,8,2,2,1,2,2,4,5,5,5,2,7,16,21,21,19,20,18,13,14,14,13,13,10,9,18,25,20,17,11,9,7,7,6,4,0,2,3,2,1,0,0
2022-03-08 22:00:00,0,1,0,0,0,0,0,1,0,2,0,0,4,5,6,7,6,6,5,5,4,5,6,6,5,4,5,4,5,3,8,11,4,3,1,0,1,2,3,6,4,0,4,12,13,14,16,13,14,16,16,15,14,14,10,9,13,27,26,19,12,10,11,9,4,1,0,0,0,1,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,3,2,4,3,4,5,3,4,0,2,1,1,0,3,2,2,3,1,1,1,0,2,1,7,2,3,0,8,8,11,12,7,8,5,15,14,12,11,10,8,4,9,14,11,11,11,10,7,5,6,1,0,0,0,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,0,0,0,1,0,0,1,2,3,0,0,1,2,4,5,6,7,0,0,6,6,0,6,0,0,0,6,4,0,0,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,2,0,0,0,0,3,4,0,6,7,8,7,5,7,8,4,5,9,8,6,7,6,8,0,9,9,8,1,0,1,0,0,0,0,1,6,2,0,5,11,10,9,9,8,7,4,7,7,7,8,7,4,3,5,5,4,5,0,4,0,3,1,0,2,0,1,0,0,0
2022-03-09 06:00:00,0,0,0,0,0,1,0,0,2,3,4,6,2,8,11,11,6,6,9,9,6,5,3,8,6,7,8,0,9,9,8,1,3,0,0,0,0,0,0,0,0,0,1,4,5,0,0,0,6,7,8,10,1,9,1,8,5,7,6,5,3,0,0,1,2,1,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,0,0,1,2,0,2,5,6,8,4,14,16,14,9,6,10,11,9,11,8,9,13,15,17,18,17,16,15,13,8,6,0,0,0,0,0,0,1,0,2,4,6,7,6,4,6,2,0,5,0,4,3,3,3,4,0,4,3,0,0,2,3,1,1,0,0,0,0,0,0
2022-03-09 08:00:00,1,2,0,2,0,3,0,4,5,3,4,5,7,11,14,15,11,7,12,12,12,15,14,14,15,16,0,16,17,16,15,14,7,4,1,0,0,0,0,1,0,0,0,4,3,4,0,5,7,6,3,9,11,8,6,6,5,7,8,7,8,9,0,4,0,7,3,1,0,0,0,0,0
2022-03-09 09:00:00,0,0,1,0,0,4,4,0,6,4,8,8,8,13,21,18,15,11,16,19,21,23,24,23,27,30,32,31,32,34,32,28,16,14,3,2,0,0,1,1,1,0,0,3,4,4,4,0,6,7,5,7,4,7,7,6,8,13,12,12,3,0,10,1,9,8,2,1,0,0,0,0,0
2022-03-09 10:00:00,0,1,2,0,0,3,5,3,4,7,7,8,6,12,14,14,10,15,16,15,7,13,12,13,16,18,18,17,19,24,22,19,11,8,4,3,1,0,0,1,2,0,0,7,8,7,8,6,5,9,11,17,18,15,12,11,17,24,18,23,21,19,0,0,18,12,5,2,0,0,0,0,0
2022-03-09 11:00:00,0,0,0,1,0,4,3,0,11,10,11,7,12,13,16,14,13,15,14,12,15,19,22,17,21,20,21,16,19,21,21,19,11,9,4,1,0,0,2,4,6,0,8,13,15,14,15,9,14,13,6,9,9,11,17,16,24,25,25,22,21,22,0,12,20,12,4,3,1,2,0,0,0
2022-03-09 12:00:00,0,0,0,0,1,3,0,0,9,16,12,19,19,20,21,18,18,21,22,22,24,23,25,9,29,33,0,0,31,29,25,24,11,9,7,3,6,5,0,1,8,0,0,10,13,16,16,15,15,17,18,21,15,12,14,15,13,16,17,14,16,16,9,14,14,13,5,1,2,1,0,0,0
2022-03-09 13:00:00,1,0,0,0,0,4,4,3,16,17,18,18,21,26,29,27,16,12,14,15,17,19,17,15,25,26,25,26,28,30,26,29,13,11,9,4,0,3,6,7,8,0,9,20,19,19,23,20,18,23,23,25,19,17,21,20,17,16,16,16,13,17,15,14,14,12,6,0,1,0,0,0,0
2022-03-09 14:00:00,0,2,0,0,0,3,0,4,15,17,19,10,16,21,22,19,18,14,15,15,12,16,16,21,21,23,24,23,21,19,17,15,12,13,9,4,3,1,0,7,12,0,1,25,28,17,19,21,22,26,27,26,22,24,23,21,18,27,28,26,24,16,23,22,0,14,4,1,1,2,0,0,0
2022-03-09 15:00:00,0,1,0,2,0,1,2,4,23,24,23,24,20,24,26,24,15,17,18,19,21,20,20,19,18,16,16,14,17,18,21,19,13,10,7,7,1,1,9,11,18,0,19,18,19,22,22,22,20,22,21,22,22,21,25,24,19,20,22,17,15,15,14,20,18,17,8,2,1,2,0,0,0
2022-03-09 16:00:00,0,0,0,0,1,2,3,6,22,25,18,12,27,18,34,26,23,23,24,28,28,28,26,26,22,23,20,0,25,25,19,15,9,0,4,3,4,1,2,10,13,0,14,27,29,23,21,22,23,25,26,25,22,19,22,16,12,17,17,14,11,14,12,9,7,6,3,2,2,2,0,0,0
2022-03-09 17:00:00,0,2,0,3,4,7,8,0,21,23,8,25,24,27,28,24,17,15,14,15,15,21,18,20,14,13,9,14,13,15,14,12,8,7,5,4,3,3,4,10,19,12,21,30,26,27,24,24,27,26,25,29,29,27,22,18,11,19,19,17,7,8,16,13,7,5,0,3,2,0,0,0,0
2022-03-09 18:00:00,1,0,1,0,0,3,2,0,8,10,17,0,18,7,19,18,15,13,16,16,22,22,20,21,18,17,0,16,14,14,13,12,4,5,2,0,3,5,8,10,15,0,13,28,26,31,29,26,25,25,27,27,26,27,21,17,14,19,19,17,16,17,17,16,12,6,4,3,2,1,0,0,0
2022-03-09 19:00:00,0,2,0,0,1,2,0,0,3,5,0,0,4,5,5,3,6,5,6,10,9,11,10,11,8,9,10,8,9,7,8,6,4,0,2,4,0,1,3,8,12,0,11,20,19,22,23,21,19,16,20,22,20,19,17,15,12,15,16,12,9,8,7,6,6,6,4,3,2,0,0,0,0
2022-03-09 20:00:00,0,0,0,0,0,1,1,2,8,9,6,2,0,6,8,6,5,7,9,13,11,8,7,5,6,9,0,0,7,8,7,6,0,0,0,1,2,0,1,8,7,0,7,20,19,19,21,15,16,16,17,15,14,14,12,10,12,21,15,15,12,10,9,8,6,2,0,1,0,1,0,0,0
2022-03-09 21:00:00,0,1,0,0,0,3,1,6,10,11,0,0,3,9,6,7,4,6,6,6,6,6,3,5,7,5,4,0,8,2,2,8,2,1,0,0,2,0,2,0,5,0,3,17,17,18,12,16,13,16,14,12,10,12,11,9,12,18,17,12,9,9,7,6,3,1,2,1,0,0,0,0,0
2022-03-09 22:00:00,0,1,0,0,0,0,0,1,0,2,0,1,1,2,4,0,4,5,0,3,5,3,0,2,2,0,0,3,2,0,4,3,2,0,0,0,0,2,0,4,0,0,4,11,15,19,12,10,18,19,19,18,15,13,12,9,9,17,14,16,13,12,7,6,10,3,3,0,2,1,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,1,0,1,2,3,0,0,3,0,2,0,1,0,1,2,1,0,3,0,0,0,0,7,8,9,7,8,6,7,4,6,6,6,5,0,4,5,0,3,3,0,1,2,1,1,0,0,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,2,0,3,0,2,3,0,4,5,6,1,7,10,14,20,24,25,27,31,36,38,36,37,44,45,0,44,47,57,43,28,18,11,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,1,0,0,1,0,0,1,2,3,2,3,9,14,14,10,12,11,6,10,7,11,10,12,14,10,11,13,13,12,9,3,4,3,2,1,2,1,3,0,0,4,6,7,6,6,7,8,11,12,10,11,13,11,8,9,8,9,9,9,4,0,8,6,5,3,3,2,0,0,0,0
2022-03-10 06:00:00,0,1,0,0,1,2,0,1,3,15,18,21,24,29,18,17,13,15,15,18,19,24,25,26,29,32,34,15,33,17,18,15,4,3,0,0,0,0,0,2,0,0,2,6,5,5,5,4,5,8,9,12,10,14,9,7,5,11,2,10,8,13,0,12,11,9,0,0,2,0,1,0,0
2022-03-10 07:00:00,0,1,3,4,6,9,6,10,13,26,30,31,32,50,56,53,25,31,31,26,33,42,40,43,55,57,58,57,59,56,42,29,11,6,3,0,1,0,2,1,3,0,1,10,8,7,6,5,13,15,7,14,16,9,15,11,5,14,15,13,9,6,8,12,11,10,7,4,1,2,1,0,0
2022-03-10 08:00:00,1,3,4,3,0,3,4,0,6,15,17,18,24,34,42,40,26,29,36,33,41,45,45,55,68,69,56,60,72,63,51,29,11,7,3,1,0,1,5,3,3,0,2,25,6,9,7,7,6,11,10,21,38,38,41,49,48,57,54,30,19,22,19,17,12,9,4,2,1,2,2,0,0
2022-03-10 09:00:00,0,0,1,0,0,3,0,5,7,14,10,11,14,26,31,27,16,18,21,19,21,33,33,36,46,47,46,47,51,50,39,27,11,5,5,0,1,0,1,1,2,0,1,4,4,7,8,7,8,7,7,7,8,10,12,12,8,10,7,6,5,7,5,4,2,1,0,0,0,1,2,0,0
2022-03-10 10:00:00,0,0,0,1,0,3,4,5,7,10,11,15,14,16,16,14,14,13,14,14,15,16,18,19,19,19,22,21,23,26,23,21,15,12,5,3,2,2,6,7,4,6,4,7,6,6,4,4,2,8,9,9,10,9,12,10,8,15,12,11,7,10,4,7,6,5,1,0,0,0,0,0,0
2022-03-10 11:00:00,0,1,1,4,0,2,3,1,4,10,4,11,11,12,13,11,9,10,10,13,15,10,14,16,15,17,17,14,17,19,18,14,13,9,3,5,0,3,5,7,8,0,8,13,6,12,13,4,5,12,5,9,8,8,8,5,6,12,12,12,11,7,9,5,7,3,2,1,0,0,0,0,0
2022-03-10 12:00:00,0,1,1,2,0,3,3,2,7,11,12,0,12,32,31,19,19,21,12,9,19,14,13,10,16,14,14,15,16,15,13,10,7,3,4,1,0,0,7,7,6,5,8,9,10,10,11,11,11,14,14,16,17,15,12,11,10,20,19,19,18,16,15,13,12,6,2,1,0,0,0,0,0
2022-03-10 13:00:00,0,0,0,0,0,3,2,2,5,7,7,8,10,13,35,34,31,31,29,28,19,15,13,13,19,21,22,20,24,24,17,16,11,10,6,4,0,3,1,5,8,0,9,10,11,11,0,9,8,9,13,14,12,12,9,8,6,7,5,6,5,4,0,2,3,2,2,2,1,0,0,0,0
2022-03-10 14:00:00,0,1,2,0,0,1,3,1,8,14,7,13,11,13,18,13,12,13,14,20,18,19,15,18,19,18,19,17,23,25,20,17,9,7,5,3,3,4,2,7,9,0,10,18,18,21,20,14,18,10,10,9,8,11,13,14,12,16,15,15,11,9,10,8,7,4,2,2,1,0,0,0,0
2022-03-10 15:00:00,0,1,0,1,0,3,1,2,7,9,9,10,9,12,13,12,12,17,14,20,18,18,11,14,11,11,12,9,12,11,12,7,3,4,3,3,2,4,5,9,12,0,17,23,25,30,30,27,26,28,28,28,26,24,26,19,18,17,18,17,17,15,3,13,10,6,3,0,1,1,0,0,0
2022-03-10 16:00:00,0,2,0,0,0,7,3,4,12,13,17,14,16,23,27,22,13,12,45,43,41,38,29,25,25,19,18,20,18,15,15,14,5,3,2,3,0,1,7,10,18,0,20,28,27,29,28,23,25,26,25,26,29,26,30,32,22,26,24,20,14,12,12,9,8,5,3,2,1,2,0,0,0
2022-03-10 17:00:00,0,2,0,3,0,6,8,5,12,16,17,20,21,23,24,21,10,12,15,16,16,15,13,10,9,24,25,10,25,20,20,17,4,3,7,7,6,9,10,13,16,13,17,26,34,44,42,35,34,33,34,34,27,26,24,17,16,25,25,20,15,15,14,12,8,5,3,5,3,2,0,0,0
2022-03-10 18:00:00,0,0,0,0,0,1,2,4,15,19,20,21,23,23,26,25,17,13,13,12,11,13,11,12,16,16,18,6,19,13,18,40,7,5,4,5,3,2,6,15,21,20,31,46,58,62,59,57,51,51,49,44,43,45,35,30,31,35,35,28,22,21,16,12,8,5,5,4,0,2,1,0,0
2022-03-10 19:00:00,0,3,0,1,0,0,0,1,6,3,7,8,9,10,12,13,9,6,6,8,9,10,8,8,6,9,4,3,10,9,8,11,8,2,0,0,1,3,3,11,11,4,13,24,32,31,30,26,25,27,17,22,22,21,21,20,27,48,50,41,31,28,25,19,15,5,2,4,2,1,0,0,0
2022-03-10 20:00:00,0,1,0,0,0,1,1,1,3,4,0,2,0,5,6,5,5,4,3,6,8,7,7,6,6,8,11,12,11,4,14,12,2,1,1,0,0,2,3,6,8,0,9,18,18,24,20,22,24,26,25,23,22,21,18,15,17,26,23,17,14,14,11,7,6,4,3,2,2,0,0,0,0
2022-03-10 21:00:00,0,0,0,0,1,1,0,3,4,6,0,5,5,7,8,9,8,5,4,6,9,9,8,4,7,5,0,8,7,6,5,4,1,0,0,1,1,3,5,3,6,5,6,16,17,17,20,17,16,21,22,24,21,19,20,14,18,18,13,16,15,17,15,14,9,6,0,5,2,1,0,0,0
2022-03-10 22:00:00,0,0,0,0,0,0,0,0,1,2,2,0,0,3,4,3,3,5,1,4,4,3,3,5,3,4,2,0,2,5,4,2,0,0,0,0,0,1,4,4,1,0,6,15,17,18,18,19,18,18,18,19,17,14,11,9,19,31,27,17,10,8,7,6,3,1,0,0,0,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,3,5,5,6,4,2,0,2,0,2,4,6,5,0,6,10,11,12,9,10,9,8,4,8,7,10,10,8,7,19,2,10,9,3,8,3,3,3,2,0,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,1,0,2,0,3,4,0,5,6,7,1,8,12,17,23,25,27,28,30,33,32,33,34,38,39,40,40,41,48,36,24,13,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,0,0,1,0,0,0,2,4,0,4,7,10,6,5,7,8,7,15,16,16,17,21,24,26,26,26,22,17,15,6,3,7,9,5,0,2,5,4,0,7,13,5,11,10,6,8,8,9,9,9,11,10,7,6,6,7,0,2,0,1,5,0,4,3,1,0,0,0,2,0
2022-03-11 06:00:00,0,0,0,0,1,2,0,0,3,10,13,15,7,10,15,12,11,8,15,17,18,19,22,25,19,15,20,21,23,15,13,10,5,3,2,0,0,0,1,2,0,0,0,3,3,5,0,2,4,8,8,9,11,3,6,4,5,7,0,5,1,0,0,5,4,3,0,0,0,1,0,0,0
2022-03-11 07:00:00,0,2,4,4,5,10,11,3,12,27,30,33,35,39,50,49,30,31,32,28,33,41,40,43,55,45,32,44,40,40,33,27,10,6,4,1,0,1,8,6,2,0,1,9,7,6,4,1,3,7,5,9,11,5,18,11,13,17,17,16,15,5,8,13,4,10,5,4,3,3,2,0,0
2022-03-11 08:00:00,1,4,3,0,2,6,7,1,9,21,20,22,32,40,55,49,34,37,40,42,53,54,57,55,66,68,67,67,73,64,43,30,9,7,3,1,0,0,5,6,5,3,4,21,10,9,7,8,10,11,7,24,36,34,38,41,42,43,42,26,11,10,10,8,6,5,1,0,0,0,1,0,0
2022-03-11 09:00:00,0,2,0,0,0,2,1,1,3,7,10,11,12,18,22,21,16,18,19,22,24,28,26,32,36,37,39,33,40,37,35,28,15,11,3,1,0,0,2,0,1,0,1,5,3,5,2,1,1,3,6,9,8,4,10,11,7,9,11,11,7,12,9,4,0,3,1,0,0,0,1,0,0
2022-03-11 10:00:00,0,0,1,0,0,1,0,3,4,7,9,12,15,19,21,22,17,19,19,18,22,21,21,22,24,25,26,25,29,28,19,18,14,11,4,2,1,1,2,4,3,0,3,6,6,9,8,7,5,5,10,14,14,14,14,12,10,10,12,10,10,11,6,8,5,5,1,0,0,0,0,0,0
2022-03-11 11:00:00,0,0,0,0,0,2,0,1,3,5,6,5,7,8,9,9,8,12,11,11,11,11,10,12,13,15,0,18,15,15,15,16,11,9,3,1,0,0,2,1,3,0,4,13,10,16,14,12,11,9,15,14,17,15,17,11,8,13,11,11,12,7,11,10,9,6,1,2,0,0,0,0,0
2022-03-11 12:00:00,1,1,2,0,1,2,3,0,7,7,8,3,9,33,34,35,32,33,31,21,18,17,10,18,19,16,18,17,16,21,19,16,11,10,4,3,2,2,1,4,5,0,5,12,13,9,5,8,7,7,8,8,5,7,5,4,5,6,4,0,8,0,6,1,5,3,0,1,0,0,0,0,0
2022-03-11 13:00:00,0,1,0,0,0,2,0,4,6,13,14,0,12,14,40,41,39,38,34,31,23,18,15,17,19,20,18,9,21,22,20,18,14,12,4,2,1,2,2,5,8,0,8,14,13,15,14,13,11,15,17,12,15,14,12,11,10,11,10,10,10,11,5,10,8,4,4,2,2,1,0,0,0
2022-03-11 14:00:00,0,2,1,0,1,2,3,4,7,9,9,11,15,16,17,15,12,12,12,12,14,11,11,12,17,14,19,18,18,16,21,20,16,12,4,2,3,3,3,6,14,0,8,15,18,17,18,17,15,15,17,15,13,12,15,14,11,15,14,10,9,2,11,10,7,7,2,0,0,0,0,0,0
2022-03-11 15:00:00,2,1,0,1,2,3,3,4,8,10,11,12,12,16,17,17,17,15,16,18,17,19,18,16,20,19,20,24,26,23,20,15,12,6,3,1,1,3,5,7,14,13,13,21,25,24,25,27,27,26,30,26,23,20,19,17,17,24,27,24,21,10,18,18,16,11,3,1,1,0,0,0,0
2022-03-11 16:00:00,0,2,1,0,1,3,3,6,14,15,16,18,17,18,24,20,16,18,43,42,44,40,32,26,16,14,12,16,15,15,15,18,6,3,2,0,1,3,4,7,10,0,17,29,36,44,43,41,39,39,39,36,30,25,25,24,26,30,24,21,16,16,13,12,9,8,4,3,0,1,0,0,0
2022-03-11 17:00:00,0,2,0,0,0,7,2,3,15,16,17,19,17,16,20,14,20,12,16,18,18,21,17,16,19,23,24,23,27,21,20,18,4,3,3,2,2,1,6,11,17,0,23,35,34,34,32,33,29,30,32,30,29,29,31,27,20,27,28,22,19,21,15,9,5,4,2,1,1,0,0,0,0
2022-03-11 18:00:00,0,1,0,0,0,2,3,2,14,18,19,21,15,9,22,23,19,21,21,16,16,16,17,16,13,13,11,0,13,13,16,26,9,7,2,3,4,3,6,11,17,0,22,28,42,46,47,46,45,44,48,43,37,35,36,26,26,32,32,28,22,20,18,20,13,7,4,0,2,1,0,0,0
2022-03-11 19:00:00,0,1,0,0,0,1,1,2,7,4,5,0,5,12,13,11,7,6,7,7,6,7,5,6,5,4,0,0,2,2,7,10,3,3,2,2,1,2,4,9,10,5,13,42,42,41,37,35,33,30,29,30,27,21,20,17,22,31,31,28,24,25,23,20,16,8,8,4,3,2,0,0,0
2022-03-11 20:00:00,0,2,0,0,1,1,2,3,2,3,0,4,2,4,5,7,6,5,10,11,12,3,11,13,11,3,2,9,12,10,8,9,5,4,0,2,0,3,2,11,13,0,12,19,19,23,21,19,16,18,18,15,14,12,17,12,15,21,18,15,12,13,10,8,6,4,2,2,0,1,0,0,0
2022-03-11 21:00:00,0,1,0,0,0,0,0,1,3,1,0,0,3,3,4,0,5,4,3,6,5,4,5,4,5,6,3,5,4,3,4,3,2,0,1,0,2,2,3,4,6,2,9,22,22,25,25,23,18,19,18,17,16,16,15,14,13,26,24,19,16,15,14,11,5,5,1,4,3,0,0,0,0
2022-03-11 22:00:00,0,2,0,0,1,1,0,3,2,4,2,4,4,3,4,3,4,4,5,6,8,8,7,4,6,6,7,0,6,4,4,8,2,1,0,0,0,1,1,4,2,0,3,14,16,19,19,14,19,16,18,16,17,18,19,13,19,34,32,14,17,18,14,13,8,3,2,1,0,1,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,2,0,5,0,8,11,0,12,8,10,0,0,9,10,8,4,2,3,2,0,2,3,3,4,0,4,0,5,12,11,11,12,7,11,14,13,4,13,13,12,11,16,25,22,23,17,18,15,14,10,4,0,2,2,1,0,0,0
