Unnamed: 0,1_보성운수(기점가상),2_보성운수차고지맞은편,3_신림복지관앞,4_난우중학교입구,5_우림시장.난곡보건분소,6_남강중고등학교입구,7_세이브마트앞,8_신일교회앞,9_난곡우체국사거리,10_신림청소년독서실.신림체육센터,11_관악구보훈회관.신림푸르지오,12_천주교성령봉사회관.등불교회,13_KT구로지사,14_삼부르네상스.효성아파트,15_가리봉파출소,16_디지털단지오거리,17_하이엔드1차.보건지소.치매센터,18_구로남초등학교,19_남구로역,20_구로4동자치회관,21_구로시장,22_구로4동우체국.고대구로병원정문,23_구로119안전센터,24_구로변전소.구로초등학교,25_구로역.NC신구로점,26_구로역,27_신도림중학교,28_신도림역,29_문래동남성아파트,30_남부지방법원등기국.구로세무서(에이스하이테크시티),31_영등포역,32_전경련회관,33_여의도환승센터,34_삼부아파트,35_여의나루역,36_여의도순복음교회,37_국회의사당,38_국회의사당역,39_KBS,40_영등포역,41_남부지방법원등기국.구로세무서(에이스하이테크시티),42_문래동남성아파트,43_신도림역,44_신도림중학교,45_구로역,46_쌍용구로정비사업소,47_우리유앤미아파트,48_구로119안전센터,49_구로4동우체국.고대구로병원정문,50_구로시장,51_남구로역,52_가리봉시장,53_디지털단지오거리.가산파출소,54_디지털단지오거리,55_가산초등학교,56_모두의학교.금천문화예술정보학교,57_관악구보훈회관.신림푸르지오,58_신림청소년독서실.신림체육센터,59_난곡우체국사거리,60_신일교회앞,61_세이브마트앞,62_남강중고등학교입구,63_우림시장.난곡보건분소,64_난우중학교입구,65_신림복지관앞,66_보성운수기종점(가상)
2022-03-08 23:00:00,0,0,0,0,1,0,0,0,1,0,0,0,0,4,2,0,5,6,7,8,1,10,4,8,5,0,3,2,1,0,1,0,0,2,2,0,4,5,5,8,9,11,19,17,16,17,19,17,16,15,19,21,21,23,21,18,14,10,8,8,6,4,3,4,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,2,1,3,6,5,9,11,8,12,13,14,17,16,15,16,15,11,10,7,10,10,13,9,3,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,0,3,5,6,8,10,10,9,10,10,12,12,11,13,5,15,12,14,18,21,17,20,12,0,9,6,5,4,3,4,3,1,0,2,0,3,4,5,6,0,10,11,5,14,16,12,10,11,10,2,3,0,5,4,3,3,1,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,2,3,4,3,6,8,10,7,6,0,6,7,0,9,5,6,6,9,7,9,10,10,8,7,6,4,4,3,3,0,3,1,2,3,4,3,0,1,1,0,4,2,3,7,7,7,6,5,5,4,4,3,3,5,6,5,4,3,0,1,2,0,1,0
2022-03-09 07:00:00,0,2,3,5,11,11,10,15,17,16,11,10,12,8,7,6,8,6,4,8,7,7,10,11,7,0,7,9,3,4,8,5,7,4,3,3,1,1,0,0,2,0,0,0,0,5,5,6,7,4,8,9,7,8,10,5,6,3,4,2,3,2,0,1,0,0
2022-03-09 08:00:00,0,3,5,8,12,11,13,15,16,15,12,11,13,18,12,18,19,19,4,9,9,11,15,16,17,15,6,9,8,11,11,9,4,3,2,2,1,2,2,2,0,0,7,3,0,9,9,7,12,13,15,16,4,15,9,13,15,14,12,6,5,4,2,0,0,0
2022-03-09 09:00:00,1,1,2,5,11,13,19,8,17,14,12,9,13,12,11,7,12,14,18,15,18,22,26,29,23,16,22,18,17,17,14,14,11,11,9,3,1,1,2,6,5,5,7,6,5,5,5,5,5,6,8,9,8,7,0,10,9,7,5,4,4,2,5,3,0,0
2022-03-09 10:00:00,0,2,4,4,8,12,14,15,14,12,9,6,13,12,13,14,13,15,17,16,14,15,16,17,13,9,12,11,8,13,13,7,9,7,5,3,2,3,0,3,0,2,2,0,5,7,8,10,10,11,10,9,9,8,8,7,11,10,8,4,5,0,3,2,2,0
2022-03-09 11:00:00,0,5,5,6,8,11,10,13,19,20,19,17,19,20,21,20,10,19,19,19,20,22,22,15,15,11,19,14,9,4,8,14,12,5,4,17,5,18,19,7,2,5,5,6,7,13,12,10,8,9,10,10,9,8,7,3,5,5,7,6,3,4,3,2,0,0
2022-03-09 12:00:00,0,2,3,5,10,11,14,14,13,15,16,11,20,20,19,21,20,20,17,15,13,13,12,15,14,16,16,13,0,11,13,12,6,4,4,6,8,9,10,10,8,7,9,9,8,15,17,15,16,15,16,16,17,16,17,14,14,15,12,9,8,4,4,3,0,0
2022-03-09 13:00:00,0,6,8,10,15,9,17,20,24,21,20,22,15,22,21,24,21,20,19,18,17,20,21,22,21,20,21,20,13,19,16,10,8,8,4,5,5,9,11,12,6,7,13,11,11,13,12,13,15,17,16,15,15,14,13,12,11,11,8,5,3,4,3,2,3,0
2022-03-09 14:00:00,0,5,8,11,13,19,19,22,20,18,15,15,14,12,12,14,14,18,16,14,14,19,19,19,19,18,12,12,9,8,13,15,12,8,9,8,10,11,9,13,12,7,14,13,11,10,9,10,12,11,13,13,10,17,16,13,15,14,12,10,8,8,4,3,3,0
2022-03-09 15:00:00,0,4,6,3,10,13,17,22,27,23,21,21,19,19,14,15,13,13,10,11,10,19,23,26,16,17,18,19,17,17,17,18,15,14,12,18,17,21,23,14,13,11,20,20,20,19,20,19,23,8,24,23,20,22,21,17,19,20,18,14,10,8,6,4,3,0
2022-03-09 16:00:00,0,1,6,1,6,11,12,11,15,14,16,11,17,16,17,16,14,15,9,11,10,10,9,10,12,11,15,18,20,17,21,21,17,13,12,12,13,12,14,17,14,15,23,22,23,25,26,26,24,23,25,26,22,15,14,16,19,19,18,17,13,6,4,3,2,0
2022-03-09 17:00:00,1,2,3,4,4,5,8,11,12,12,12,9,9,9,7,0,9,14,12,14,15,16,14,11,10,11,12,13,3,12,12,11,9,14,16,14,14,18,19,16,17,16,15,12,15,18,21,20,17,17,21,20,21,21,19,20,25,22,18,13,10,8,7,5,4,0
2022-03-09 18:00:00,0,1,2,4,6,9,7,10,9,8,9,8,11,13,9,13,13,15,12,11,11,11,14,9,7,10,4,10,3,4,6,7,11,13,11,12,10,10,12,13,14,12,13,13,14,16,15,13,19,20,20,19,20,18,17,18,18,18,15,12,11,9,5,2,2,0
2022-03-09 19:00:00,0,2,2,1,4,0,7,8,8,5,9,5,5,8,4,8,9,9,6,8,7,7,7,5,8,9,8,6,8,7,7,3,6,8,15,17,19,15,16,15,13,15,19,18,7,19,19,18,19,19,21,9,20,19,18,19,20,21,21,18,16,15,11,4,9,0
2022-03-09 20:00:00,1,0,1,1,3,4,6,4,7,7,8,6,7,5,8,10,9,10,11,17,16,17,13,10,11,10,9,5,0,0,5,2,6,9,12,12,14,17,18,15,6,16,21,18,0,18,20,21,17,13,13,0,14,12,10,10,12,14,13,12,13,4,1,0,0,0
2022-03-09 21:00:00,0,6,0,0,7,4,5,4,6,8,5,3,6,6,0,5,7,4,4,5,4,5,3,3,4,3,4,5,0,4,5,4,3,4,10,7,12,18,17,28,26,9,16,14,14,24,19,15,19,19,21,22,22,17,12,14,19,10,17,15,14,10,7,5,2,0
2022-03-09 22:00:00,0,1,2,0,3,2,1,0,3,4,4,0,2,3,2,4,0,3,3,4,4,1,3,0,1,0,2,2,0,1,2,0,0,3,2,3,5,6,8,12,11,14,25,23,15,23,19,15,12,13,14,13,13,9,15,16,16,12,11,10,8,5,2,2,1,0
2022-03-09 23:00:00,0,0,1,0,2,3,4,3,2,0,2,1,0,3,0,0,0,2,3,4,6,11,10,6,2,5,0,1,4,0,4,1,0,2,4,2,3,6,5,13,9,7,16,13,11,10,9,11,12,8,10,11,11,8,8,10,10,9,8,7,5,6,4,2,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,6,7,8,17,20,21,25,25,27,28,26,29,28,29,31,15,27,24,26,29,31,36,32,26,24,22,23,16,26,23,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,3,4,6,8,9,11,14,12,12,13,18,18,17,11,11,30,23,25,29,29,34,29,18,11,14,11,6,14,13,11,12,9,7,5,6,7,0,7,4,0,11,9,11,8,11,11,13,4,12,12,3,12,8,8,7,4,3,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,3,4,5,10,11,15,16,17,15,14,13,14,14,6,10,13,11,11,9,10,12,16,19,19,12,12,10,9,9,8,6,5,4,2,3,1,0,2,1,0,0,2,4,4,11,13,11,10,11,7,5,4,3,3,3,5,2,4,2,1,1,3,1,2,0
2022-03-10 07:00:00,9,8,9,13,26,32,38,46,42,38,33,32,29,27,26,33,31,26,22,21,21,22,25,26,27,26,28,27,31,30,30,23,11,6,5,4,3,4,5,4,3,1,6,8,10,19,21,15,16,14,12,12,11,11,6,11,14,12,9,8,5,5,5,4,3,0
2022-03-10 08:00:00,0,14,15,16,23,28,36,43,49,49,44,45,40,38,33,32,26,25,25,32,27,25,30,33,33,31,32,29,27,25,33,27,16,12,11,8,6,3,3,30,5,6,7,9,10,16,19,18,18,18,26,25,24,18,20,11,16,13,15,14,9,7,4,2,0,0
2022-03-10 09:00:00,3,3,4,5,17,22,28,29,26,25,24,23,22,19,19,20,19,16,15,15,15,18,29,31,25,28,22,27,25,21,30,23,10,10,10,6,4,3,3,8,3,4,6,6,5,12,16,8,17,18,17,16,10,8,9,10,10,9,6,7,6,4,4,0,3,0
2022-03-10 10:00:00,1,2,4,7,14,12,15,19,21,16,14,15,16,15,15,14,13,9,12,12,14,19,22,22,21,18,15,14,12,8,8,6,4,4,0,1,2,1,0,3,5,0,6,6,3,6,6,8,9,11,12,12,11,5,2,8,4,13,5,10,8,5,4,2,0,0
2022-03-10 11:00:00,0,2,1,2,5,3,6,7,17,17,12,0,8,10,9,7,10,9,9,11,7,9,8,13,11,11,9,7,5,3,6,6,5,4,3,3,2,3,4,5,3,2,4,6,4,8,7,8,10,9,9,7,6,6,6,8,10,12,13,11,9,6,4,3,0,0
2022-03-10 12:00:00,0,2,3,5,9,8,12,13,11,12,9,8,10,8,8,9,8,11,10,9,8,9,12,11,9,8,6,5,4,6,9,7,5,3,0,0,5,7,8,3,6,3,11,13,12,11,9,8,8,8,8,7,5,6,5,5,7,6,7,5,4,2,5,4,3,0
2022-03-10 13:00:00,0,3,4,6,8,10,13,15,16,17,16,15,16,17,20,20,23,22,16,17,13,13,16,16,13,15,11,12,4,10,8,6,5,5,4,4,4,5,6,8,9,8,8,5,6,13,14,10,11,11,10,5,8,8,0,8,10,10,9,6,8,8,5,3,1,0
2022-03-10 14:00:00,0,1,3,3,8,9,12,12,13,13,10,13,15,14,13,11,12,13,10,11,10,12,11,11,11,12,6,10,9,8,9,8,5,0,2,4,9,25,11,11,12,13,11,11,10,16,14,14,20,9,13,12,9,9,16,18,15,17,17,12,8,6,5,4,2,0
2022-03-10 15:00:00,1,1,3,4,8,9,9,10,10,13,10,8,11,12,12,12,17,15,15,14,15,19,20,17,17,18,16,14,8,12,13,8,9,6,4,3,6,15,28,14,15,14,16,15,16,14,13,10,12,12,16,16,15,16,18,23,26,25,21,20,16,15,12,11,6,0
2022-03-10 16:00:00,0,2,4,5,8,9,14,15,18,16,12,12,14,15,0,10,16,18,15,16,15,17,19,19,15,11,12,9,5,9,11,7,5,4,6,7,8,13,17,18,19,23,21,21,20,18,17,15,17,18,19,19,20,20,17,20,23,24,23,20,14,10,6,4,3,0
2022-03-10 17:00:00,0,4,6,7,11,12,13,13,14,13,11,11,12,13,12,9,25,29,20,22,22,24,27,24,15,15,13,12,9,20,8,6,6,5,5,6,10,18,21,14,19,16,27,28,17,38,33,29,24,21,19,19,18,19,21,17,16,15,15,16,11,8,7,4,3,0
2022-03-10 18:00:00,2,5,7,7,6,9,12,9,9,10,11,11,14,14,16,18,56,57,31,32,30,30,33,29,15,13,11,6,7,6,9,6,8,6,4,5,15,36,51,26,26,26,23,20,18,26,27,26,34,35,39,38,43,46,47,41,40,31,28,25,19,15,11,7,4,0
2022-03-10 19:00:00,0,2,2,3,9,3,15,16,12,11,9,8,9,8,8,9,24,20,14,14,13,14,13,10,10,11,10,8,8,7,6,5,5,5,4,4,5,15,18,14,15,12,22,20,21,25,25,21,19,18,19,18,17,15,15,24,27,28,26,21,16,12,8,6,5,0
2022-03-10 20:00:00,0,0,2,2,4,4,5,6,4,3,4,2,5,5,6,5,11,8,4,7,5,5,5,5,5,2,6,4,3,4,3,3,3,5,4,4,8,12,14,10,13,13,14,10,12,14,10,11,13,11,15,13,17,15,15,15,18,16,15,11,9,8,5,1,4,0
2022-03-10 21:00:00,0,1,0,0,4,5,6,3,4,5,5,5,6,9,9,10,18,14,5,7,6,5,4,4,3,3,2,3,2,1,3,0,4,4,2,5,7,11,13,16,7,17,24,21,23,18,16,16,15,15,18,17,10,16,16,16,17,18,17,12,11,9,6,3,3,0
2022-03-10 22:00:00,0,1,4,0,5,6,5,4,3,1,4,3,5,4,3,4,7,6,3,5,2,5,3,3,2,1,2,4,0,4,3,2,2,4,3,3,2,8,5,13,7,6,12,7,22,21,18,16,20,19,20,18,21,19,19,16,15,15,14,11,9,7,4,3,2,0
2022-03-10 23:00:00,0,0,0,0,1,0,0,0,3,2,3,0,1,0,0,0,2,0,0,4,3,10,11,4,5,4,1,2,2,3,3,2,2,2,2,4,5,6,2,8,0,15,22,24,22,20,17,16,16,14,17,3,17,15,13,15,16,12,9,6,5,4,2,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,2,7,8,9,17,21,24,30,31,34,36,32,34,33,34,35,33,30,27,28,27,30,30,31,27,25,21,22,0,26,21,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,1,2,4,8,9,11,15,14,14,15,14,20,21,22,21,14,22,21,16,23,26,29,24,16,7,12,9,10,10,10,9,5,3,4,6,2,3,1,4,2,0,7,5,7,9,13,11,10,10,8,8,7,3,5,4,3,2,3,2,1,0,1,0,0,0
2022-03-11 06:00:00,2,4,5,6,11,12,11,16,15,17,12,11,12,13,13,9,12,11,11,12,15,16,18,20,18,17,18,9,5,9,8,6,5,3,4,1,1,2,3,2,0,2,4,2,1,4,4,4,5,4,8,4,7,5,0,4,5,4,4,2,5,0,3,1,2,0
2022-03-11 07:00:00,5,8,9,12,21,28,32,34,33,32,34,34,37,30,30,31,26,23,18,20,19,20,25,28,24,24,25,27,26,26,43,30,11,7,4,4,4,6,2,7,3,4,11,12,14,21,19,15,14,13,13,12,10,15,14,12,14,11,9,7,6,6,5,6,5,0
2022-03-11 08:00:00,0,12,9,15,28,35,43,52,56,46,38,36,38,35,35,34,34,30,33,37,33,31,34,30,31,23,32,31,30,30,42,28,12,12,12,8,6,4,3,28,10,3,13,13,17,21,24,25,28,13,31,29,26,22,14,20,9,19,13,9,8,6,5,2,1,0
2022-03-11 09:00:00,0,3,5,7,10,14,17,20,27,26,19,18,22,20,19,18,14,16,15,14,16,18,20,21,19,17,18,17,17,16,22,19,10,7,6,4,3,3,3,14,4,4,8,6,8,9,9,10,10,8,9,7,8,6,6,12,12,10,8,5,4,6,4,3,2,0
2022-03-11 10:00:00,0,2,9,4,10,12,15,11,15,13,15,18,21,19,18,18,18,16,19,18,17,20,19,11,17,15,8,8,5,9,15,13,9,8,7,6,4,3,2,4,2,1,3,0,5,6,4,6,10,8,8,10,9,9,3,6,6,7,8,7,3,6,3,0,2,0
2022-03-11 11:00:00,0,2,2,3,6,6,10,9,10,8,10,9,10,10,10,10,11,9,7,6,7,10,10,6,11,12,6,13,4,8,11,10,8,5,4,1,4,3,4,5,5,2,5,4,0,7,8,6,9,10,9,8,0,7,7,11,13,10,9,7,7,6,5,4,1,0
2022-03-11 12:00:00,1,5,5,6,8,12,12,13,15,13,9,6,9,8,7,8,10,9,7,9,8,12,16,18,11,7,10,9,11,8,7,3,5,5,3,3,2,4,7,6,4,5,6,6,3,9,11,9,12,7,14,14,15,13,14,11,8,9,6,8,9,7,5,4,2,0
2022-03-11 13:00:00,2,3,2,6,9,8,10,10,10,11,10,7,11,12,11,13,12,12,10,9,8,14,17,16,12,12,12,10,10,9,9,7,4,3,3,2,5,6,6,5,4,7,6,5,7,8,10,12,13,12,14,13,12,8,11,9,10,9,8,4,5,4,2,1,0,0
2022-03-11 14:00:00,1,4,5,14,15,13,16,19,17,15,11,10,9,11,3,7,13,16,18,18,19,23,26,23,23,22,20,20,7,9,8,7,5,3,5,6,7,9,11,13,11,12,10,7,11,15,12,12,14,5,14,13,14,6,11,9,8,9,10,8,11,6,5,4,1,0
2022-03-11 15:00:00,0,1,3,1,6,7,9,7,8,9,12,11,11,8,5,9,13,14,11,13,14,14,13,12,11,10,12,20,19,14,9,1,10,8,4,7,9,14,16,20,23,25,28,28,22,26,23,21,19,20,19,17,18,16,15,25,32,29,24,16,12,12,10,8,4,0
2022-03-11 16:00:00,0,4,7,5,9,11,14,18,15,13,15,15,15,17,16,15,18,17,16,17,17,20,17,15,12,8,9,9,6,9,8,5,6,3,2,6,8,8,9,10,12,11,18,19,12,22,21,15,14,14,17,16,15,17,17,27,29,28,21,16,15,12,5,4,1,0
2022-03-11 17:00:00,2,3,3,5,7,8,14,14,10,11,11,12,12,13,14,15,31,32,20,24,22,23,32,35,15,9,13,11,10,12,8,9,7,8,7,6,8,15,19,23,22,22,25,22,13,32,25,18,19,19,20,21,23,20,21,17,18,17,18,13,11,8,5,3,2,0
2022-03-11 18:00:00,1,2,4,5,7,9,10,11,10,9,10,5,12,12,5,13,51,42,35,38,11,40,41,38,25,23,20,17,18,14,12,11,9,11,15,14,27,44,51,32,37,35,36,36,36,40,38,37,38,37,36,34,36,34,31,35,39,36,33,29,29,21,14,11,9,0
2022-03-11 19:00:00,0,2,2,1,1,0,16,19,18,15,11,5,10,9,6,7,20,17,13,15,12,11,12,11,13,7,12,12,9,12,13,12,11,11,8,7,9,16,19,21,17,22,25,23,23,27,27,23,21,19,28,29,28,25,25,28,27,34,33,27,20,13,10,9,7,0
2022-03-11 20:00:00,1,2,2,1,3,5,5,5,6,7,5,2,8,7,8,9,11,12,8,9,8,11,9,9,7,8,6,7,4,5,4,5,4,5,4,5,7,7,7,8,7,7,21,14,13,17,12,12,18,16,17,20,19,20,19,15,16,18,15,14,11,9,6,4,5,0
2022-03-11 21:00:00,1,1,0,0,3,3,5,4,3,4,4,2,5,5,6,2,7,6,5,6,7,8,9,4,5,1,6,5,1,0,6,3,3,4,5,4,7,10,10,13,14,15,23,23,21,21,18,14,12,15,11,14,12,12,11,13,17,14,13,11,5,8,2,3,0,0
2022-03-11 22:00:00,0,1,2,0,2,1,4,4,4,5,5,3,4,3,0,2,5,6,3,3,3,6,2,7,4,2,3,2,1,1,3,2,3,3,6,11,13,19,19,15,11,17,25,20,21,20,18,14,16,15,16,18,18,17,17,21,23,18,17,15,13,8,4,0,2,0
2022-03-11 23:00:00,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,1,3,1,4,6,9,2,3,3,2,2,1,0,1,0,0,3,5,0,6,7,8,9,11,9,12,14,14,15,13,14,15,14,15,16,17,18,15,14,12,12,15,12,11,8,5,1,4,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,4,0,5,8,9,12,15,10,20,24,24,24,23,23,24,21,21,15,19,20,23,25,22,17,0,13,12,11,9,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,2,1,2,3,6,8,9,11,12,10,13,14,18,19,19,9,16,18,17,19,21,23,24,23,12,10,10,9,8,8,7,7,4,4,2,1,0,1,2,2,3,0,5,2,4,7,8,8,6,9,8,8,7,0,5,6,5,4,5,4,0,0,2,1,0,0
2022-03-12 06:00:00,0,2,1,3,5,7,9,12,13,10,7,6,8,7,2,5,7,8,7,9,8,9,8,15,10,9,6,6,7,5,8,3,4,2,1,0,0,2,1,1,0,0,0,1,2,10,9,7,5,8,7,7,6,5,6,5,6,5,2,3,2,3,0,0,2,0
2022-03-12 07:00:00,0,3,1,3,8,8,11,14,16,15,12,12,12,8,9,8,8,8,3,6,6,10,8,9,10,4,8,8,6,4,8,4,2,2,2,0,3,0,1,0,1,0,1,0,0,4,3,6,7,5,7,1,6,6,4,6,5,4,2,1,0,0,0,0,0,0
2022-03-12 08:00:00,2,3,0,6,11,14,18,22,24,19,15,14,14,19,12,11,19,19,16,17,15,14,22,23,18,14,16,10,10,11,10,7,5,2,2,0,1,3,5,3,2,0,4,2,5,7,8,7,7,9,8,10,11,13,11,10,10,8,5,5,3,1,2,1,0,0
2022-03-12 09:00:00,1,1,2,3,8,12,14,17,16,18,19,20,19,17,15,14,15,15,13,14,12,16,19,19,15,14,15,14,10,12,13,12,6,5,4,3,2,2,0,4,2,3,5,4,4,10,11,12,8,10,13,13,4,11,10,9,11,10,6,5,3,3,1,0,0,0
2022-03-12 10:00:00,0,3,6,8,14,18,21,21,22,16,13,11,13,16,12,11,15,14,13,14,12,16,21,19,16,12,11,10,9,10,11,10,6,3,1,1,3,4,5,5,0,6,7,9,11,7,4,5,8,4,7,9,6,4,5,6,5,6,5,6,3,3,4,2,1,0
2022-03-12 11:00:00,2,4,8,10,17,16,17,17,16,16,12,10,12,14,13,10,18,17,15,19,20,27,28,24,20,19,17,15,14,12,16,13,6,5,4,5,5,7,4,6,4,6,8,5,5,11,9,10,10,11,12,10,11,7,9,11,10,7,8,7,7,6,6,5,4,0
2022-03-12 12:00:00,0,3,4,7,8,11,13,15,14,14,15,16,16,17,12,14,16,20,16,18,19,25,26,22,27,25,21,22,21,19,15,5,8,5,5,6,4,5,3,8,5,3,14,12,11,12,14,9,12,10,11,8,7,9,9,10,14,13,12,6,11,9,5,2,1,0
2022-03-12 13:00:00,2,4,4,7,15,15,19,19,20,19,20,18,23,21,20,21,13,19,19,20,17,19,18,23,27,27,23,20,22,21,22,21,12,9,7,4,6,7,8,5,6,0,9,10,10,15,15,15,19,20,19,18,19,14,21,15,16,17,15,14,10,6,6,4,4,0
2022-03-12 14:00:00,0,3,4,3,7,9,13,12,14,12,14,12,15,16,17,9,18,17,15,16,19,20,21,23,22,20,21,21,20,14,17,15,10,11,2,4,5,4,4,9,11,13,15,13,10,18,17,17,16,17,18,19,18,16,10,15,18,16,16,11,10,10,9,8,6,0
2022-03-12 15:00:00,0,3,6,3,13,12,17,16,18,17,19,13,16,22,16,21,23,25,20,19,16,20,21,21,17,10,11,20,0,17,18,16,15,15,17,20,22,8,5,18,19,6,19,18,0,25,22,20,18,19,11,12,13,14,0,17,20,11,16,14,9,6,5,4,2,0
2022-03-12 16:00:00,4,2,6,3,7,7,8,11,12,13,13,11,12,14,12,9,11,12,15,17,15,19,21,20,13,21,20,16,7,11,16,17,8,16,8,9,25,30,29,18,17,20,21,21,20,24,22,19,20,21,20,19,21,20,20,24,27,26,24,18,18,6,3,4,0,0
2022-03-12 17:00:00,0,5,6,0,7,10,10,12,15,16,13,14,17,20,0,18,21,16,16,17,16,15,15,13,13,11,11,10,10,9,13,11,9,14,24,26,25,26,24,33,34,37,39,13,0,27,24,23,20,20,19,16,18,17,16,19,21,22,19,12,18,13,5,8,3,0
