Unnamed: 0,1_도원교통차고지(가상),2_청덕초교,3_국민대학교앞,4_롯데아파트,5_일성아파트,6_평창동주민센터,7_평창파출소,8_갑을씨티텔앞,9_세검정초등학교,10_상명대입구.석파랑,11_하림각,12_자하문터널입구.석파정,13_경기상고,14_신교동,15_통인시장종로구보건소,16_경복궁역,17_세종문화회관,18_시청앞.덕수궁,19_삼성본관앞,20_서울역버스환승센터,21_갈월동,22_갈월동4호선숙대입구,23_남영역,24_용산경찰서,25_용산꿈나무종합타운.원효로우체국,26_원효로2가,27_용문시장,28_중앙하이츠빌라앞,29_도원삼성래미안아파트,30_도화동현대아파트,31_공덕역10번출구,32_서울대동창회관,33_공덕역,34_공덕역10번출구,35_도화동현대아파트,36_도원삼성래미안아파트,37_중앙하이츠빌라앞,38_용문시장,39_남정초등학교,40_용산e편한세상,41_용산꿈나무종합타운,42_용산경찰서,43_남영역,44_숙대입구역,45_갈월동,46_서울역버스환승센터.강우규의거터,47_시청앞,48_서울신문사,49_KT광화문지사,50_경복궁역,51_통인시장종로구보건소,52_효자동,53_경기상고,54_자하문터널입구.석파정,55_하림각,56_상명대입구.세검정교회,57_세검정초등학교,58_화정박물관,59_서울예술고등학교.평창동주민센터,60_예능교회,61_벽산평창힐스아파트,62_롯데아파트,63_평창동삼성아파트,64_국민대앞,65_청덕초등학교,66_도원교통차고지(가상)
2022-03-08 23:00:00,0,0,0,0,0,0,1,0,0,1,0,1,2,0,6,6,6,11,7,11,9,7,10,13,5,11,13,7,8,4,3,4,4,6,8,7,5,3,4,3,3,8,11,10,11,8,8,9,13,17,16,15,16,15,13,14,10,9,7,6,7,6,4,0,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,0,2,2,0,0,0,3,4,2,5,4,6,2,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,1,1,1,2,2,2,4,4,4,5,5,4,6,6,3,1,1,2,2,0,1,1,0,0,2,0,2,2,1,1,1,2,2,3,1,2,0,0,0,1,1,3,1,0,0,2,4,7,6,7,0,0,6,5,0,3,2,0,1,0,0,0,0,0
2022-03-09 06:00:00,2,3,1,4,3,5,6,5,7,8,6,7,6,7,7,5,6,2,3,3,3,2,8,7,1,5,2,2,2,3,1,2,1,3,1,3,1,2,0,4,3,3,2,7,7,8,8,5,8,9,6,8,6,7,6,4,3,3,3,1,2,3,0,1,0,0
2022-03-09 07:00:00,5,4,3,3,7,7,10,11,13,14,17,15,18,16,15,14,14,8,6,3,1,0,2,0,1,3,2,2,2,2,2,1,0,2,2,3,2,5,4,5,8,9,9,12,13,12,11,11,13,17,15,10,9,5,4,3,8,3,4,1,1,0,0,0,0,0
2022-03-09 08:00:00,4,5,3,6,5,6,9,11,12,14,16,17,12,14,15,12,9,7,6,5,5,3,2,3,2,0,5,2,3,2,2,3,2,4,4,6,8,4,11,6,12,5,10,16,14,5,11,12,13,15,14,11,8,7,6,7,9,2,5,2,2,0,0,2,0,0
2022-03-09 09:00:00,1,2,3,6,7,8,12,13,15,19,18,16,20,22,21,19,14,8,12,10,3,2,3,3,4,3,2,3,4,5,3,1,2,3,3,4,5,6,7,8,10,10,9,13,14,15,13,15,18,21,17,14,13,13,12,12,10,7,8,7,6,5,4,5,1,0
2022-03-09 10:00:00,1,2,4,6,7,9,14,14,17,21,14,24,19,17,17,14,10,9,9,6,8,7,7,6,6,5,4,3,5,2,1,0,3,3,5,10,7,6,6,7,8,9,14,17,16,13,12,12,19,16,15,18,17,18,16,15,14,14,15,13,11,3,5,1,0,0
2022-03-09 11:00:00,2,4,6,10,11,10,15,14,23,20,21,17,25,27,26,19,19,15,10,9,9,8,9,8,7,8,5,5,5,3,2,3,3,4,7,8,13,15,11,18,20,21,19,24,26,31,27,27,22,16,15,15,14,6,11,11,10,8,8,10,8,5,3,1,1,0
2022-03-09 12:00:00,2,4,6,10,13,20,22,21,24,25,28,29,28,32,28,25,18,15,14,12,7,6,8,9,9,5,8,7,6,4,1,1,3,10,9,10,10,8,9,8,9,12,11,18,18,21,19,18,18,15,11,9,9,12,8,11,11,8,6,4,5,4,3,1,0,0
2022-03-09 13:00:00,3,5,5,9,13,10,18,17,21,25,28,30,32,37,38,34,30,18,15,12,14,12,11,10,10,7,6,7,4,4,3,1,6,9,10,11,10,12,11,10,13,12,14,25,30,35,28,31,27,19,21,22,19,13,13,15,10,11,8,9,10,11,8,3,2,0
2022-03-09 14:00:00,7,8,8,11,6,16,21,20,29,27,29,22,28,31,29,22,20,18,13,17,10,10,13,13,12,10,9,9,8,7,3,2,5,7,6,11,13,12,14,11,15,10,17,23,21,27,34,34,30,29,26,27,21,20,20,17,17,15,9,7,5,5,4,3,0,0
2022-03-09 15:00:00,1,5,7,11,15,18,24,25,23,24,26,27,28,30,30,26,25,14,13,11,13,12,11,9,11,7,10,12,11,10,3,4,5,8,9,8,13,14,10,15,13,12,11,13,14,15,28,29,29,24,23,25,24,21,12,20,22,14,11,10,8,3,5,0,4,1
2022-03-09 16:00:00,2,5,7,9,10,11,15,15,17,24,25,29,28,32,34,37,31,23,24,15,13,12,14,17,13,12,15,9,8,6,4,2,2,6,7,6,10,8,8,8,9,7,9,13,15,17,22,27,31,26,25,26,24,20,18,17,16,16,9,8,7,5,2,3,2,0
2022-03-09 17:00:00,1,3,4,8,7,11,16,18,18,19,21,29,20,31,29,24,25,20,22,21,21,20,17,16,14,12,13,11,10,5,4,4,6,8,7,7,6,9,9,7,12,11,8,10,12,15,16,18,22,25,25,24,23,23,22,24,23,22,18,16,11,10,2,4,5,0
2022-03-09 18:00:00,5,6,3,9,3,9,14,8,15,17,17,22,21,22,27,25,15,16,16,13,16,10,16,17,14,13,11,11,7,5,3,3,6,12,13,11,8,9,10,4,9,5,7,9,9,12,16,16,17,25,26,30,31,29,29,27,21,16,15,14,12,9,8,6,4,0
2022-03-09 19:00:00,2,3,4,5,6,9,10,0,11,5,12,10,9,11,9,24,19,15,12,8,12,9,12,14,14,15,13,9,8,6,2,1,2,9,8,7,7,5,5,3,5,4,5,8,11,14,17,19,20,23,22,24,23,20,22,20,16,14,10,9,8,7,3,0,1,0
2022-03-09 20:00:00,1,0,2,7,2,3,10,9,6,7,9,10,6,12,13,13,21,14,13,11,11,9,12,13,9,12,8,8,5,4,2,3,2,4,4,5,7,5,2,1,6,5,6,10,9,15,11,13,17,23,18,13,22,16,13,16,14,12,10,5,6,4,4,3,3,0
2022-03-09 21:00:00,0,1,3,4,4,3,7,4,3,8,8,6,8,9,10,13,16,17,15,16,10,5,9,8,6,4,9,6,3,1,1,1,2,4,3,2,5,5,4,3,8,8,4,6,7,15,16,17,18,22,21,19,17,14,14,20,14,11,8,7,9,5,4,3,1,0
2022-03-09 22:00:00,0,1,3,4,0,5,4,0,7,8,1,7,8,7,9,9,8,9,6,10,6,3,8,9,8,4,9,8,3,2,2,1,6,7,5,3,4,4,0,5,6,5,8,7,7,11,14,15,21,23,21,18,17,15,12,15,13,11,8,7,5,3,0,2,1,0
2022-03-09 23:00:00,0,0,0,0,0,1,0,0,0,9,0,10,0,0,14,11,7,8,4,6,4,0,4,0,0,3,3,2,2,0,1,1,2,5,0,4,1,2,0,3,1,2,3,9,10,13,17,21,27,29,25,23,21,19,16,9,9,5,3,2,2,3,1,0,1,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,2,3,3,5,0,7,9,10,13,14,15,3,4,15,15,10,9,8,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,5,0,5,3,6,7,6,8,9,8,9,10,12,11,12,11,9,8,6,5,3,1,2,1,1,4,4,5,1,2,1,1,3,2,6,8,9,3,10,11,11,11,14,15,13,10,10,9,9,5,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,3,5,6,8,9,10,13,14,17,19,20,15,19,17,11,10,11,5,5,4,3,4,3,3,1,2,2,3,4,3,1,2,1,2,3,5,5,8,7,4,8,8,8,6,7,8,6,6,8,12,10,8,8,3,7,2,5,4,3,0,2,0,1,1,0,0
2022-03-10 07:00:00,10,9,9,14,16,21,28,32,33,34,37,44,45,40,39,35,23,14,13,9,7,6,7,6,5,5,3,4,7,7,3,2,2,10,8,13,15,15,16,17,16,18,17,25,25,29,29,30,36,43,40,32,12,13,9,11,9,9,7,6,5,3,4,3,1,0
2022-03-10 08:00:00,2,4,6,12,14,19,28,31,33,32,33,41,42,47,43,37,28,19,16,15,14,13,20,17,14,13,10,8,20,19,13,9,8,19,22,29,33,28,27,28,34,37,41,46,48,44,35,36,43,54,44,39,36,36,35,31,28,25,23,21,20,16,13,3,2,0
2022-03-10 09:00:00,1,5,2,8,9,12,14,15,22,26,26,15,28,26,27,22,14,10,8,8,7,9,7,7,6,2,6,5,7,4,3,3,1,7,10,14,16,18,17,7,13,14,12,14,13,19,18,20,29,38,38,35,32,31,29,27,23,22,19,18,17,13,9,1,1,0
2022-03-10 10:00:00,2,7,9,14,16,21,21,15,22,23,25,26,29,32,30,24,18,13,10,6,7,6,7,6,5,4,4,5,4,5,3,1,5,9,11,14,13,13,7,6,7,7,7,12,13,12,13,15,23,24,23,22,7,21,14,12,7,10,9,6,5,8,7,2,0,0
2022-03-10 11:00:00,1,2,2,5,7,9,13,12,14,17,18,19,21,22,20,14,13,10,10,11,12,8,10,10,5,9,5,5,6,5,3,1,2,4,6,8,5,7,13,15,17,17,16,13,14,15,18,17,20,21,19,20,19,11,19,20,19,17,16,10,15,9,13,2,2,0
2022-03-10 12:00:00,0,2,7,10,11,13,19,23,29,27,28,29,30,27,23,19,17,14,13,14,15,12,15,14,10,10,8,6,6,5,3,5,3,4,6,6,8,8,10,6,7,8,10,17,16,12,13,20,31,35,37,36,34,32,30,21,18,17,12,6,10,9,8,1,0,0
2022-03-10 13:00:00,1,3,8,9,10,13,18,18,21,27,30,25,28,27,28,23,22,18,14,10,9,9,10,19,18,14,12,11,11,7,5,4,4,5,5,5,7,8,7,9,9,8,7,10,11,14,15,16,19,24,25,26,27,24,17,25,21,18,10,11,9,8,6,1,0,0
2022-03-10 14:00:00,1,4,11,12,11,15,17,15,18,20,27,28,30,28,29,24,20,14,12,8,7,7,10,11,12,11,8,8,6,6,4,4,2,4,4,7,8,9,8,8,10,9,11,10,10,11,11,15,18,23,24,19,22,21,19,22,20,14,10,7,9,8,6,2,1,0
2022-03-10 15:00:00,1,2,8,9,10,22,25,16,30,32,28,35,42,47,46,31,27,19,21,17,13,11,13,12,10,12,13,12,8,3,2,2,3,5,3,7,7,7,9,8,6,10,9,10,10,17,12,13,17,20,22,22,17,15,17,16,15,13,11,11,9,9,8,4,3,0
2022-03-10 16:00:00,1,6,16,19,21,25,30,23,31,34,30,32,32,38,34,31,22,22,22,18,13,11,16,17,15,19,15,14,11,8,5,2,4,8,8,8,9,15,9,12,11,10,9,17,19,22,25,27,30,34,32,30,29,30,30,28,27,18,16,13,10,8,6,10,9,0
2022-03-10 17:00:00,1,7,18,21,23,35,40,41,43,45,50,43,57,59,54,44,35,29,31,21,22,16,18,20,18,17,16,17,14,10,5,2,5,8,10,9,9,12,12,9,12,10,11,9,11,14,21,26,27,28,29,31,34,29,30,27,23,19,16,15,12,9,7,6,3,0
2022-03-10 18:00:00,2,8,16,24,25,27,33,20,32,46,46,48,52,54,57,46,47,36,45,29,25,22,24,24,20,21,30,26,22,18,4,6,11,15,13,13,11,13,16,15,15,17,15,21,25,28,33,32,35,49,47,46,46,45,46,43,40,31,27,24,19,11,10,8,3,0
2022-03-10 19:00:00,1,2,4,5,4,6,8,8,9,16,14,15,18,22,25,24,18,14,15,13,15,15,18,15,13,15,12,17,14,9,2,4,5,9,7,8,7,7,8,7,9,10,11,12,16,20,28,33,35,42,41,39,37,35,34,31,24,20,13,10,8,8,5,6,4,0
2022-03-10 20:00:00,0,2,4,6,3,8,8,10,11,13,18,11,19,19,18,15,12,12,12,10,9,7,10,9,9,7,9,7,4,4,2,2,4,8,7,8,8,7,9,8,10,6,8,8,7,11,14,20,28,35,35,32,30,27,25,20,20,14,11,9,6,4,3,2,0,0
2022-03-10 21:00:00,4,5,8,6,11,10,12,6,12,13,10,14,19,13,20,15,20,19,17,15,13,11,12,12,8,11,11,9,6,3,1,2,3,5,4,6,4,5,4,5,5,4,8,11,9,15,16,20,21,29,24,29,30,29,21,18,24,20,16,14,11,8,1,3,1,0
2022-03-10 22:00:00,2,3,5,7,4,8,8,9,10,5,7,11,11,12,12,12,15,15,14,13,10,6,10,11,10,5,12,9,6,4,2,4,3,6,5,4,4,3,2,3,3,4,5,8,7,7,7,8,15,16,15,13,14,19,17,12,16,15,10,9,5,3,2,1,1,0
2022-03-10 23:00:00,0,0,0,0,0,0,1,0,2,3,4,0,0,8,9,10,9,7,8,8,5,4,9,14,15,15,3,14,2,7,2,0,1,3,2,1,0,2,2,2,3,1,5,4,2,7,10,11,14,17,15,16,15,14,11,12,11,9,7,7,5,3,1,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,2,2,1,6,3,7,11,13,16,19,4,3,4,18,18,16,10,8,7,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,2,2,3,4,4,4,5,7,7,8,8,9,9,8,7,7,5,4,2,2,4,3,2,0,1,4,2,3,2,2,3,1,2,2,4,4,6,2,3,6,7,6,5,7,4,6,4,4,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,7,7,2,7,10,11,15,13,23,24,25,21,23,21,23,18,11,7,8,4,2,2,3,2,0,1,2,2,3,3,1,0,2,3,6,8,9,9,8,3,8,9,8,13,17,17,6,8,9,14,6,4,5,4,6,0,4,4,3,5,1,1,0,1,0,0
2022-03-11 07:00:00,7,9,10,13,19,21,29,34,37,38,42,39,37,37,37,29,27,18,17,12,6,3,6,4,6,5,4,3,6,6,4,2,1,6,10,14,15,17,19,20,22,22,22,25,20,23,21,24,38,32,29,21,18,20,12,13,13,12,9,8,6,4,2,1,1,0
2022-03-11 08:00:00,4,3,7,14,13,18,25,28,33,40,44,46,47,50,53,41,33,21,12,11,12,12,16,12,10,8,5,8,11,13,9,7,5,17,25,31,31,25,23,15,22,22,23,29,33,30,27,28,41,57,48,34,33,38,39,36,25,24,23,21,18,17,13,7,2,0
2022-03-11 09:00:00,1,2,4,5,6,12,15,16,18,20,21,16,23,23,22,18,15,10,9,7,6,4,6,7,5,5,5,4,6,6,3,10,3,5,10,11,14,15,12,14,16,17,17,20,18,23,25,26,28,29,29,29,27,25,13,18,22,21,20,17,15,12,10,2,0,0
2022-03-11 10:00:00,2,5,6,11,13,12,14,12,20,19,22,21,21,24,20,16,11,8,7,6,7,5,8,4,7,4,4,4,4,3,2,2,5,7,7,9,11,12,6,5,10,9,10,10,11,11,11,14,22,30,29,19,28,27,25,22,10,21,21,20,20,6,4,1,0,0
2022-03-11 11:00:00,0,6,8,9,10,21,22,23,25,23,27,33,30,29,25,21,17,13,12,11,8,5,7,8,7,6,6,6,5,5,4,5,7,8,9,10,12,13,11,7,12,11,13,10,9,17,19,23,26,27,26,26,22,21,20,17,19,17,15,14,5,13,12,7,1,0
2022-03-11 12:00:00,1,4,6,12,17,27,30,31,21,30,22,25,29,26,22,19,21,12,12,7,7,7,11,13,12,9,9,7,5,4,4,3,3,8,9,15,15,14,12,7,12,11,9,9,9,15,14,13,14,16,14,12,11,10,11,13,12,11,10,6,9,8,5,2,0,0
2022-03-11 13:00:00,1,3,8,10,11,15,22,16,25,27,31,29,27,28,30,24,18,14,12,11,11,10,11,19,18,16,12,10,8,5,4,5,5,7,2,9,8,8,10,9,7,7,6,15,19,21,23,20,18,24,26,24,24,23,24,24,21,22,19,10,18,13,5,4,1,0
2022-03-11 14:00:00,2,3,14,21,9,32,38,37,21,38,39,40,41,39,44,37,18,14,14,12,7,6,10,9,6,10,8,6,7,5,4,3,1,2,2,7,5,8,8,6,8,7,5,7,9,16,17,24,24,23,20,17,18,15,14,12,13,10,9,6,6,7,5,1,0,0
2022-03-11 15:00:00,1,3,12,16,18,21,24,25,30,31,31,30,46,45,39,25,27,27,24,18,17,17,21,18,17,14,12,10,10,8,6,3,3,8,6,5,5,8,4,4,7,5,7,8,7,14,16,17,16,20,19,16,17,18,15,17,16,12,8,7,7,6,4,3,1,0
2022-03-11 16:00:00,11,4,12,13,14,21,25,27,29,36,38,38,39,45,45,39,35,18,19,12,12,7,16,20,22,20,17,14,10,5,4,2,4,11,9,9,8,13,12,11,11,15,15,16,17,16,20,22,26,32,30,33,34,21,29,28,22,19,15,8,11,9,2,6,2,0
2022-03-11 17:00:00,2,8,25,26,21,28,32,31,35,41,37,40,42,48,47,43,34,29,29,22,20,19,22,19,18,14,12,11,8,6,3,2,9,11,7,8,8,11,13,14,11,16,17,17,18,14,20,26,33,28,27,25,19,24,24,23,18,14,10,9,7,6,4,3,2,0
2022-03-11 18:00:00,2,7,10,17,19,26,31,32,33,38,40,39,44,45,44,36,35,28,36,28,26,25,34,35,31,32,28,26,24,17,9,8,11,15,12,14,13,9,12,7,14,16,18,19,21,20,28,40,42,40,44,45,43,43,41,40,29,24,20,16,14,12,11,7,4,0
2022-03-11 19:00:00,0,3,5,10,6,7,13,14,17,22,19,24,25,27,27,20,28,22,23,21,21,19,19,18,15,16,15,14,12,11,4,4,6,13,11,11,6,11,11,8,7,3,5,8,12,21,23,28,32,36,32,31,31,30,33,32,27,22,16,11,9,8,5,4,3,0
2022-03-11 20:00:00,1,2,5,10,11,5,13,8,13,17,19,21,19,13,13,15,18,12,13,11,11,11,12,13,11,10,10,12,9,6,3,4,3,6,7,5,5,4,7,6,6,2,7,6,4,8,10,17,18,24,21,20,22,21,19,16,17,14,11,6,4,3,1,2,1,0
2022-03-11 21:00:00,2,3,5,5,6,9,12,13,8,7,9,10,11,13,15,20,16,14,15,11,10,9,13,12,11,10,7,10,7,4,3,3,3,6,6,5,5,4,7,6,2,7,6,8,9,12,10,14,17,19,18,20,19,16,14,16,12,9,12,9,7,5,3,2,2,0
2022-03-11 22:00:00,2,2,4,5,4,6,8,6,10,8,10,8,10,8,12,9,12,9,12,8,7,6,8,10,12,11,11,10,6,4,2,2,4,6,4,3,2,2,4,2,4,2,3,7,8,9,11,9,15,19,20,18,17,20,17,16,14,11,10,7,7,6,5,3,0,0
2022-03-11 23:00:00,0,0,0,2,0,0,6,0,5,4,5,6,0,0,7,7,6,4,5,5,6,5,6,8,2,7,5,3,4,3,2,0,1,4,4,2,3,2,3,2,2,2,3,6,6,7,11,13,14,18,4,17,15,15,14,12,9,6,5,4,4,2,1,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,2,0,0,2,4,3,5,4,6,5,0,5,4,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,7,2,0,2,0,2,3,1,5,6,2,3,4,5,7,7,8,3,2,2,3,0,4,3,0,2,0,0,1,0,0,1,2,3,2,3,0,2,0,0,1,0,4,4,2,5,4,3,4,5,4,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,5,3,3,8,4,9,10,6,11,12,8,6,5,9,9,7,4,3,2,3,2,3,3,2,3,2,1,0,2,2,1,0,0,3,2,2,0,4,0,0,1,3,4,5,7,5,6,6,8,10,6,5,4,7,5,3,4,3,2,0,1,1,1,0,0,0
2022-03-12 07:00:00,3,4,3,5,6,6,8,5,10,11,12,7,10,10,13,11,9,8,6,4,2,1,3,1,1,1,2,3,3,2,1,1,1,1,2,4,5,6,4,5,3,2,4,5,6,8,7,8,10,11,9,8,6,6,5,2,6,4,3,2,5,3,1,0,0,0
2022-03-12 08:00:00,2,3,2,4,6,7,10,9,12,14,15,12,16,17,19,15,11,5,5,3,2,1,2,3,2,1,2,1,3,4,1,2,2,4,5,7,8,8,7,9,11,12,11,12,12,10,11,12,12,12,10,11,7,11,9,10,9,8,7,6,5,5,4,3,2,0
2022-03-12 09:00:00,1,3,1,4,6,11,17,16,20,22,24,24,27,27,25,19,18,14,7,6,5,3,4,4,2,5,5,4,4,7,0,2,2,6,6,6,5,9,6,10,9,10,8,10,7,9,6,10,12,18,19,19,16,14,11,13,13,11,11,10,9,8,7,3,2,0
2022-03-12 10:00:00,1,2,3,6,7,8,10,12,14,15,17,18,20,25,27,29,23,14,15,13,12,11,9,10,10,8,9,9,9,6,5,6,3,8,12,13,13,15,15,12,16,18,20,14,14,17,17,18,21,26,25,24,23,12,15,9,15,14,12,8,7,6,2,0,0,0
2022-03-12 11:00:00,2,3,4,12,14,19,23,27,31,32,36,38,25,39,37,28,23,12,12,9,10,9,8,8,7,8,6,7,5,7,3,6,3,5,11,11,12,15,15,13,13,13,10,14,15,18,20,20,21,17,18,13,13,10,8,6,10,9,6,6,3,3,1,1,0,0
2022-03-12 12:00:00,2,3,5,15,8,20,25,21,22,28,24,32,33,34,33,22,18,12,13,14,12,11,14,17,16,17,12,13,8,7,4,3,2,7,8,12,11,15,10,14,14,13,11,17,19,22,26,25,27,26,22,19,22,15,20,19,18,13,9,7,4,4,1,0,0,0
2022-03-12 13:00:00,0,4,7,11,13,14,18,18,19,22,24,24,27,23,27,19,18,12,11,10,8,6,7,8,9,9,8,7,6,8,5,6,5,7,7,8,8,9,10,2,11,12,12,13,20,26,25,23,22,23,18,14,12,11,10,10,9,8,8,6,4,1,2,0,0,0
2022-03-12 14:00:00,1,2,3,8,9,18,30,30,31,31,35,30,33,33,33,33,36,30,30,17,16,11,14,15,14,12,11,11,10,6,3,4,6,9,9,15,19,20,17,19,17,15,15,24,25,24,25,32,31,25,24,22,22,16,22,19,17,11,10,7,7,6,4,3,0,1
2022-03-12 15:00:00,1,5,9,12,13,16,17,15,16,11,21,24,26,27,23,20,23,21,20,20,23,22,9,10,9,8,11,9,5,3,2,3,3,8,6,8,7,9,9,7,9,8,7,10,9,14,16,17,16,21,19,18,16,17,17,16,12,20,17,15,7,11,9,4,1,0
2022-03-12 16:00:00,1,3,8,12,15,22,30,33,34,35,36,37,39,37,38,24,25,21,23,17,14,13,25,22,17,18,12,10,10,7,5,5,6,7,9,10,9,10,12,11,10,11,9,18,20,24,23,25,27,27,25,26,24,19,16,14,13,12,7,6,5,4,3,1,0,0
2022-03-12 17:00:00,4,6,7,18,11,19,21,15,22,23,26,22,34,32,31,27,25,20,20,17,14,12,13,12,13,14,12,13,11,10,2,1,3,11,8,13,14,15,16,15,6,13,12,12,15,16,19,23,26,35,32,29,26,27,24,25,20,16,13,12,11,5,10,5,3,0
