Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_은평뉴타운10단지,4_구파발역.롯데몰,5_진관동주민센터.은평우체국,6_동부센트레빌324동앞,7_동부센트레빌320동앞,8_신도초교.은평메디텍고등학교,9_신도중학교,10_폭포동.은평노인종합복지관,11_은평경찰서,12_연신초등학교,13_불광지구대,14_새장골유래비,15_연서시장,16_연신내역,17_동명여고.천주교불광동성당,18_불광역3.6호선,19_불광역3호선.서울혁신파크,20_한전성서지사.북한산푸르지오,21_녹번역,22_산골고개,23_홍제역(중).서대문세무서,24_홍제삼거리.인왕산한신휴플러스,25_무악재역,26_안산초등학교,27_독립문역.한성과학고,28_영천시장,29_금화초등학교.서울시교육청,30_서대문역사거리.농협중앙회,31_서울역사박물관.경희궁앞,32_광화문,33_종로1가,34_종로2가,35_종로3가.탑골공원,36_종로4가.종묘,37_종로5가.광장시장,38_종로6가.동대문종합시장,39_동대문역.흥인지문,40_동묘앞,41_신설동역,42_용두동사거리,43_제기동역.서울약령시,44_청량리수산시장,45_청량리역환승센터,46_청량리미주상가앞,47_서울성심병원,48_떡전교앞,49_서울시립대학교앞,50_전농로터리시장.동부교육지원청,51_전농우체국앞,52_청솔우성아파트.답십리시장,53_답십리2동두산아파트,54_답십리2동한양아파트앞,55_동답한신.대림아파트동대문체육관,56_촬영소사거리.동답초등학교,57_동답초교.대림아파트,58_동답한신동아아파트,59_동아.위더스빌아파트,60_자동차부품상가,61_답십리초등학교.현대시장,62_답십리2동시온교회앞,63_청솔우성아파트.답십리시장,64_전농우체국앞,65_서울시동부교육지원청.해성국제컨벤션고교,66_서울시립대입구,67_떡전교앞,68_서울성심병원,69_청량리역환승센타,70_청량리.청과물도매시장,71_제기동역.서울약령시,72_용두동사거리.한국의류시험연구원,73_신설동역,74_동묘앞,75_동대문(흥인지문),76_종로6가.동대문종합시장,77_종로5가.광장시장,78_종로4가.종묘,79_종로3가.탑골공원,80_종로2가,81_종로1가,82_광화문,83_서울역사박물관.경교장.강북삼성병원,84_서대문역사거리.적십자병원,85_영천시장,86_독립문역.한성과학고,87_무악재역,88_인왕산.홍제원아파트,89_홍제역(중).서대문세무서,90_산골고개,91_녹번역,92_한전성서지사.북한산푸르지오,93_불광역3호선.서울혁신파크,94_불광역3.6호선,95_동명여고.천주교불광동성당,96_연신내역,97_연서시장,98_종로약국,99_불광지구대,100_북한산대창센시티아파트,101_은평경찰서,102_폭포동,103_은평노인종합복지관.신도중학교,104_신도초교.은평메디텍고등학교,105_두산위브205동앞,106_두산위브253동앞,107_진관동주민센터.은평우체국,108_구파발(가상),109_구파발역2번출구,110_은평뉴타운10단지,111_진관공영차고지
2022-03-27 23:00:00,0,0,0,6,6,5,3,2,0,0,3,5,6,5,4,4,6,9,7,3,8,7,6,6,7,0,3,0,6,5,0,7,2,10,12,14,15,14,15,14,7,13,12,11,12,11,13,11,10,9,8,7,6,2,4,4,3,1,2,0,3,1,4,4,3,5,6,2,10,11,13,14,16,11,12,13,8,14,15,24,26,27,27,25,24,18,21,16,17,15,13,9,11,9,9,7,12,11,10,7,0,8,7,3,2,1,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,0,1,0,2,2,4,5,6,7,12,17,22,24,24,25,14,26,30,16,32,31,35,27,22,0,37,37,31,30,26,24,21,20,18,17,15,14,15,6,12,9,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,1,3,2,0,1,3,0,3,4,5,9,12,11,7,9,8,9,11,9,12,13,20,16,16,0,16,15,16,13,18,15,14,15,14,13,12,11,15,15,11,8,7,4,4,3,5,5,5,6,6,5,5,0,4,4,3,7,3,4,8,9,12,14,17,12,16,14,18,7,19,18,19,19,20,19,0,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,1,2,3,2,4,9,10,11,12,15,20,24,19,16,16,17,19,20,17,19,18,25,27,29,23,29,33,31,27,26,24,20,17,16,15,11,9,10,9,10,11,9,8,4,3,1,2,2,2,1,1,2,0,0,3,2,4,5,3,6,7,9,15,16,19,20,17,14,14,11,15,14,13,16,14,15,14,11,15,14,11,11,10,10,9,6,7,6,6,7,11,10,7,7,5,3,2,7,5,0,7,8,8,14,14,13,11,1,0,0
2022-03-28 07:00:00,1,4,10,25,27,30,28,18,20,27,29,39,42,35,32,31,36,38,37,40,39,40,49,57,58,55,49,46,40,29,28,28,20,16,15,14,10,9,9,9,8,9,10,9,18,17,16,17,16,8,6,4,9,10,7,6,15,21,26,25,29,33,41,44,35,40,42,37,31,22,23,27,24,29,29,20,17,16,15,16,15,11,7,8,8,9,10,12,23,23,36,42,43,42,36,27,37,21,35,33,20,21,20,18,34,33,27,21,2,0,0
2022-03-28 08:00:00,0,4,24,41,46,47,32,14,16,18,24,34,45,39,29,31,34,38,46,51,53,53,54,57,60,61,65,67,61,49,44,34,25,21,20,20,17,12,10,10,11,10,11,11,27,23,23,22,22,23,21,20,8,21,18,14,14,21,22,21,27,32,36,41,41,43,46,48,36,37,38,39,36,36,33,25,23,25,27,25,20,17,10,11,11,10,12,11,16,16,26,29,29,29,40,40,41,40,35,28,35,34,32,12,14,24,18,16,8,0,0
2022-03-28 09:00:00,0,1,2,6,6,9,10,12,13,19,19,30,31,28,23,28,25,29,32,34,33,33,31,37,38,37,36,38,35,33,33,29,28,26,23,21,16,17,13,12,11,11,9,10,11,11,12,12,10,7,8,6,5,5,4,5,8,10,10,9,10,17,21,24,25,29,30,27,22,23,27,27,24,21,32,25,22,20,18,18,12,10,14,17,14,15,9,13,12,14,13,12,11,12,11,9,11,8,6,7,10,11,9,12,16,14,10,8,2,0,0
2022-03-28 10:00:00,0,3,5,7,9,11,9,11,10,12,15,18,23,22,15,16,19,21,24,26,25,26,35,37,39,39,33,37,36,35,35,32,29,27,23,19,15,19,14,14,14,14,12,18,20,14,18,17,17,16,13,11,9,10,6,8,7,8,10,7,13,15,16,20,22,20,19,20,18,22,24,23,22,23,22,19,20,18,16,17,16,16,14,17,22,20,18,17,16,10,10,9,9,13,8,9,12,12,5,8,9,9,7,8,7,7,5,4,1,0,0
2022-03-28 11:00:00,0,2,2,7,9,8,11,11,12,16,20,22,23,20,15,17,15,16,19,21,21,26,29,29,23,30,36,39,37,36,37,34,34,31,28,28,22,25,23,20,21,20,13,15,15,13,14,14,12,9,13,9,8,7,4,3,3,5,5,6,7,11,14,16,19,20,20,16,14,20,20,22,21,22,24,20,19,16,20,23,22,21,23,25,20,19,16,15,13,15,16,15,15,17,15,12,14,18,16,14,13,11,11,11,13,9,11,9,2,2,0
2022-03-28 12:00:00,1,1,3,8,16,17,15,15,14,10,11,13,14,14,11,12,14,16,17,15,16,19,22,24,25,21,22,25,26,26,26,24,25,23,22,20,16,16,18,17,16,13,12,19,19,16,18,17,13,14,11,10,9,7,5,3,3,5,7,6,9,10,12,16,16,20,21,15,20,25,25,18,23,24,28,29,31,31,29,30,36,32,34,31,28,26,22,20,20,21,19,20,17,17,11,11,14,14,13,11,9,8,8,7,10,4,7,4,2,0,0
2022-03-28 13:00:00,0,2,3,7,8,7,9,12,17,14,14,16,19,18,20,21,23,24,23,26,26,26,31,36,38,37,34,36,35,33,31,27,27,22,29,29,22,23,21,20,13,21,16,17,24,26,26,25,22,23,21,21,19,17,15,13,11,15,13,10,13,14,17,20,24,25,23,22,20,21,20,21,21,22,24,29,30,30,32,29,33,32,33,29,23,20,21,18,16,12,13,15,12,14,11,9,9,9,12,12,10,11,5,16,14,13,8,3,3,0,0
2022-03-28 14:00:00,0,2,5,15,16,9,16,25,14,19,26,38,48,49,43,41,40,41,37,26,19,16,19,22,22,19,24,28,26,26,27,29,27,24,24,21,19,18,19,22,20,20,15,17,23,24,25,19,16,14,13,10,9,8,5,7,4,6,11,7,12,13,13,14,12,14,17,16,15,21,21,17,20,20,23,26,25,26,28,32,36,37,37,43,46,31,28,24,26,23,22,22,20,22,18,13,13,12,13,8,8,7,6,29,30,29,26,25,8,2,0
2022-03-28 15:00:00,0,2,1,17,19,21,19,24,21,15,15,20,22,21,21,23,23,21,18,16,18,15,23,20,22,20,21,19,18,18,18,19,20,22,24,24,26,31,30,28,26,26,20,22,26,24,22,20,20,28,37,38,34,28,24,19,13,7,7,6,10,13,14,15,16,19,18,19,18,26,29,27,15,27,23,27,33,33,34,35,34,35,35,43,44,37,35,28,26,26,26,25,21,22,20,17,23,26,22,22,13,21,14,17,15,11,26,24,19,0,0
2022-03-28 16:00:00,1,2,2,11,14,16,17,19,18,16,14,15,20,17,14,15,48,45,41,41,30,30,25,20,19,20,19,21,17,22,23,22,19,22,22,24,23,23,29,28,31,26,28,33,37,36,25,34,30,33,28,26,20,17,14,11,9,5,6,4,9,10,15,16,22,25,24,22,18,18,20,19,19,22,22,24,32,31,35,35,38,43,46,46,46,45,42,38,35,34,32,29,27,29,29,20,31,28,26,23,22,21,20,15,16,15,10,10,2,0,0
2022-03-28 17:00:00,0,7,5,21,22,22,24,34,31,31,26,21,23,21,16,19,18,18,19,17,11,18,16,17,14,15,15,16,13,18,23,21,21,19,21,21,21,26,26,32,32,33,29,29,32,31,30,29,25,20,15,13,14,15,14,11,9,10,11,8,13,15,13,16,16,20,20,16,12,19,22,22,21,30,33,39,41,40,45,53,54,52,53,55,49,47,43,38,36,32,31,26,23,21,18,17,23,23,20,14,14,12,9,11,12,8,6,7,2,1,0
2022-03-28 18:00:00,1,2,2,31,25,23,16,13,11,12,15,15,18,20,12,16,16,19,16,14,13,16,16,12,18,6,26,29,25,34,35,36,38,33,30,30,39,39,39,37,34,34,34,39,45,33,41,34,33,28,23,19,14,12,12,8,9,12,15,24,29,31,32,33,33,35,33,29,22,20,20,22,23,29,35,35,38,40,45,50,53,57,56,54,55,52,51,47,41,41,39,33,31,33,28,29,39,40,38,31,27,20,19,13,11,9,8,6,1,0,0
2022-03-28 19:00:00,1,2,2,22,29,22,15,8,7,9,8,8,8,8,10,7,9,13,17,18,20,17,15,14,13,15,16,14,15,15,15,15,17,12,16,18,21,19,20,33,30,25,20,22,28,25,24,27,22,16,15,15,12,10,7,8,7,5,7,6,10,10,12,13,12,17,15,14,11,12,13,13,15,16,23,23,25,26,30,34,39,39,47,51,48,45,38,33,32,28,36,35,31,30,24,26,46,47,42,29,23,17,13,10,8,6,5,3,3,0,0
2022-03-28 20:00:00,0,5,3,12,15,12,8,9,5,8,6,6,6,6,7,15,14,12,17,17,12,12,10,9,10,9,9,13,7,16,17,16,14,16,14,15,15,16,14,14,13,13,12,11,20,12,19,17,15,12,10,9,6,8,4,6,5,3,3,3,5,7,7,9,13,15,15,5,11,12,14,12,11,14,15,19,22,23,32,32,34,35,33,35,35,35,35,32,29,28,23,20,16,16,13,18,26,23,19,23,13,21,19,13,9,7,4,4,0,0,0
2022-03-28 21:00:00,0,1,3,10,15,12,8,8,7,7,8,9,6,4,6,5,6,7,6,6,6,6,8,7,6,0,8,5,7,6,9,8,8,9,12,13,14,12,13,14,14,12,12,11,17,14,12,11,9,8,7,6,4,5,3,3,4,4,5,4,2,4,6,7,5,8,6,5,9,7,8,9,7,12,16,16,20,22,28,30,34,33,34,34,34,35,31,29,25,22,21,17,15,18,13,12,16,13,12,9,6,7,8,5,4,3,4,1,3,0,0
2022-03-28 22:00:00,0,0,0,15,23,21,20,15,12,10,8,4,5,2,6,9,10,10,13,11,9,10,11,9,8,4,7,8,7,6,8,15,18,21,22,19,23,23,21,16,14,13,12,11,17,15,15,13,13,12,10,7,10,8,7,6,3,2,3,4,5,5,6,6,6,7,8,8,8,7,10,11,9,13,13,16,18,19,31,35,37,38,43,47,40,37,34,31,26,26,22,19,20,21,18,19,35,33,23,19,11,14,10,4,2,2,1,0,0,0,0
2022-03-28 23:00:00,0,0,2,6,9,8,5,3,0,2,0,1,3,1,3,4,4,3,3,4,3,4,4,4,5,6,2,7,4,7,5,6,8,9,12,4,13,17,14,12,9,11,8,5,12,13,13,13,9,7,10,9,7,6,5,4,3,1,0,0,2,1,4,3,2,2,2,3,13,5,15,15,14,14,15,16,19,9,28,35,36,25,28,35,31,29,26,23,21,17,17,14,15,14,14,11,17,14,9,6,7,4,3,3,3,1,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,0,1,2,2,4,5,6,7,9,14,22,26,28,30,31,15,30,31,32,33,35,40,27,42,0,41,38,38,35,33,30,25,24,21,12,20,18,19,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,4,2,0,1,2,4,0,6,5,8,8,10,9,6,8,10,10,11,10,13,18,21,14,20,20,20,20,19,22,19,15,13,12,13,11,9,21,18,13,13,9,8,9,8,7,10,11,10,11,9,8,7,6,5,4,5,4,0,0,5,7,9,10,9,10,7,10,9,11,12,11,10,11,0,0,0,10,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,2,1,3,5,4,6,7,6,7,8,11,18,20,20,13,13,15,18,19,23,22,21,28,27,20,12,18,20,17,14,20,13,10,11,12,11,6,7,8,6,6,5,4,5,5,2,3,4,5,4,2,3,4,2,4,3,2,7,8,5,5,7,10,13,17,14,16,17,16,16,17,17,16,15,18,13,17,14,12,13,11,11,11,12,12,10,9,7,8,7,6,7,8,5,6,4,5,4,4,2,3,7,8,14,22,24,4,5,2,0,0
2022-03-29 07:00:00,1,6,10,18,22,16,19,20,23,29,32,40,45,39,32,33,35,37,40,44,44,46,50,53,59,59,36,38,37,30,29,26,22,18,17,13,10,8,7,7,6,10,12,13,16,15,13,13,10,10,6,7,9,8,7,6,11,13,18,10,28,29,39,44,33,30,34,35,27,26,27,27,20,21,18,18,15,14,13,14,15,14,10,11,13,11,8,11,12,17,22,26,29,29,17,19,28,26,23,24,23,24,21,16,23,24,22,18,2,0,0
2022-03-29 08:00:00,0,4,25,43,49,43,34,22,22,27,25,30,38,36,30,36,40,47,48,48,51,51,62,66,68,68,63,65,57,49,45,39,30,25,25,21,16,17,15,16,15,17,16,14,24,23,23,28,24,25,24,18,17,17,15,16,17,29,32,32,35,38,38,39,37,41,50,49,36,37,42,42,41,40,34,28,27,25,22,24,24,23,20,17,14,12,11,12,14,16,18,32,32,32,39,43,46,45,34,24,31,29,26,15,25,26,18,15,3,2,0
2022-03-29 09:00:00,0,2,5,8,9,11,11,13,12,12,13,23,31,27,22,26,25,22,25,27,25,33,35,36,37,38,37,38,37,30,30,27,21,21,21,19,18,16,15,14,11,11,11,14,19,20,22,18,13,10,9,5,6,5,3,4,6,9,11,5,13,18,23,23,22,26,26,24,22,19,21,23,29,30,29,26,24,22,20,16,12,12,12,14,13,11,12,10,10,13,15,18,17,14,12,10,12,9,8,11,10,12,12,12,14,15,12,9,1,0,0
2022-03-29 10:00:00,1,2,2,6,7,11,12,14,17,19,21,28,29,30,28,16,20,23,25,24,26,27,29,31,31,32,34,38,36,33,32,28,29,26,24,21,18,16,18,17,16,14,13,16,20,19,20,18,16,14,11,8,7,0,6,7,5,6,9,6,10,11,15,18,16,18,22,23,24,23,22,22,22,24,23,18,19,20,20,19,17,17,17,17,17,15,13,13,12,14,10,14,13,13,11,10,8,9,8,10,9,11,9,10,11,10,7,5,1,0,0
2022-03-29 11:00:00,2,2,1,6,8,7,8,9,8,10,10,13,15,15,22,24,22,20,18,19,20,22,34,34,32,26,35,35,33,36,35,31,31,26,24,23,19,18,16,14,16,15,11,12,13,15,13,10,9,7,5,7,7,4,6,5,6,5,6,6,8,10,14,16,19,21,22,20,19,23,26,27,22,24,26,25,22,21,20,24,23,25,28,38,34,32,30,26,24,24,23,19,16,12,11,7,10,7,7,8,6,12,11,10,13,11,10,8,0,0,0
2022-03-29 12:00:00,0,1,1,7,8,9,10,11,13,14,13,15,18,17,14,17,16,17,20,22,23,23,25,26,18,25,25,30,29,27,24,25,24,23,27,26,25,22,21,18,20,22,22,22,24,14,25,19,18,16,15,12,10,9,6,7,8,7,6,4,7,7,13,16,16,20,19,18,16,19,22,18,23,26,28,27,28,27,25,28,29,30,32,31,27,26,25,23,29,28,26,28,22,21,21,15,17,14,12,11,12,9,10,10,12,8,9,8,2,0,0
2022-03-29 13:00:00,0,2,3,7,10,11,11,12,10,10,11,11,14,16,14,16,17,18,20,21,23,25,25,23,14,19,23,27,25,30,31,31,28,28,27,23,20,24,26,23,21,20,19,20,21,19,20,18,17,16,13,11,10,9,8,7,6,5,7,1,8,11,12,18,22,22,24,24,22,26,27,23,25,28,32,39,43,39,34,37,38,40,39,38,30,29,26,27,25,21,19,20,18,16,17,11,13,11,10,8,8,7,6,11,8,7,5,6,2,1,0
2022-03-29 14:00:00,2,3,4,10,11,12,20,39,39,37,31,32,27,25,17,21,14,20,20,20,18,18,21,23,22,23,20,22,21,21,20,26,25,22,22,21,22,22,25,24,22,19,19,18,22,18,21,19,18,13,10,8,8,7,6,5,5,6,8,11,11,15,15,9,17,13,14,13,13,15,18,19,19,18,23,24,26,29,28,27,34,33,34,37,29,31,30,28,26,22,21,19,19,19,18,12,17,15,14,12,12,12,11,21,20,21,20,15,3,0,0
2022-03-29 15:00:00,0,3,2,11,13,17,16,24,23,23,22,31,38,38,41,42,42,39,37,32,28,26,27,26,27,19,28,29,27,28,29,30,31,30,27,23,24,31,28,27,28,24,20,19,31,21,21,21,20,25,22,19,18,16,12,10,7,9,10,9,8,11,10,13,21,22,18,19,12,19,23,22,22,19,20,25,32,32,34,36,38,43,45,50,36,35,32,29,28,26,25,21,21,21,18,18,16,15,18,18,15,14,11,36,38,38,33,30,18,1,0
2022-03-29 16:00:00,2,1,3,17,18,17,15,28,16,27,28,32,31,22,19,21,26,23,21,20,18,17,17,15,18,16,19,19,18,19,25,25,25,25,24,21,22,22,20,22,22,21,18,23,28,27,31,30,26,31,33,32,25,21,19,15,8,5,4,4,8,11,17,17,27,31,37,32,19,19,24,19,18,24,27,32,40,41,41,40,37,40,34,48,38,36,34,27,29,27,27,28,32,35,32,21,28,24,25,23,26,23,24,20,19,18,16,10,7,0,0
2022-03-29 17:00:00,1,3,3,12,18,17,15,16,15,15,14,15,33,33,22,20,18,16,16,19,19,18,18,17,19,18,17,16,20,19,19,21,21,23,23,26,27,29,30,33,35,33,32,31,37,28,38,34,28,23,19,17,14,12,11,10,5,6,5,6,11,14,15,20,19,22,27,27,17,25,26,27,26,29,30,34,41,41,44,48,54,43,55,56,59,53,52,47,41,33,30,28,25,22,21,19,24,21,17,13,12,12,14,16,14,11,8,12,3,1,0
2022-03-29 18:00:00,1,4,6,22,23,24,18,13,11,12,18,19,22,20,16,14,14,16,16,18,15,14,19,20,22,21,25,27,25,27,27,34,36,32,32,31,34,39,39,37,35,36,36,37,50,51,48,41,36,32,23,20,16,13,16,12,11,9,10,12,14,15,17,17,24,24,27,22,23,26,26,25,24,26,27,28,29,30,32,36,46,52,60,59,58,56,50,45,42,45,43,35,33,32,29,29,44,41,34,31,23,28,22,12,11,10,10,6,1,0,0
2022-03-29 19:00:00,1,1,3,19,25,19,16,11,10,9,9,12,14,7,8,9,12,11,15,16,13,12,12,12,6,11,15,16,13,12,17,18,16,17,16,19,17,20,21,22,20,23,24,24,25,23,21,23,20,20,16,13,12,9,6,4,5,6,6,6,7,8,11,12,13,14,14,13,13,14,16,18,19,18,18,19,37,40,46,48,52,54,55,59,57,53,47,38,33,29,28,27,24,22,23,28,42,38,33,30,27,18,15,6,6,5,7,5,1,0,0
2022-03-29 20:00:00,0,4,4,24,28,26,23,17,8,9,9,8,9,8,9,8,7,8,9,5,7,6,8,8,10,9,11,12,6,12,11,12,10,8,11,11,10,16,10,9,12,17,16,18,21,19,18,20,16,12,12,12,9,8,6,7,3,2,3,3,2,4,6,6,9,12,10,11,7,6,11,8,9,12,14,13,15,15,16,20,28,30,29,32,33,32,30,29,22,21,17,16,15,16,15,15,33,29,19,14,12,11,11,10,5,2,2,0,1,0,0
2022-03-29 21:00:00,0,0,0,10,12,8,8,7,7,5,6,6,7,6,5,4,5,6,7,6,5,6,6,7,7,6,7,8,7,7,8,13,12,13,18,13,17,18,21,20,21,21,19,16,19,15,17,15,11,13,8,13,12,9,7,5,3,1,1,0,2,4,5,6,9,9,10,9,12,13,7,12,13,13,17,16,20,18,23,26,35,38,39,35,34,33,31,29,24,21,20,19,19,17,15,14,22,21,18,14,10,12,11,8,6,3,1,0,1,0,0
2022-03-29 22:00:00,0,1,2,11,14,13,10,8,5,6,3,5,4,4,5,6,6,5,7,5,6,7,7,6,4,6,6,9,8,7,9,11,12,14,21,20,21,16,18,15,15,11,13,14,16,15,13,11,12,9,8,8,7,6,5,7,5,3,3,1,3,4,5,5,6,6,7,3,5,4,6,5,5,9,14,17,22,21,34,38,40,46,52,56,50,49,42,36,23,19,17,17,15,13,13,13,19,18,18,14,7,8,11,6,4,4,3,2,1,0,0
2022-03-29 23:00:00,0,0,0,8,10,9,5,5,4,5,0,4,3,4,2,10,9,9,9,4,8,5,7,6,1,0,5,6,7,5,7,7,7,14,15,8,16,18,18,16,11,11,10,11,21,9,22,11,8,8,7,4,7,6,4,4,4,3,3,3,4,4,3,5,5,4,4,3,10,9,5,7,9,10,15,16,18,12,23,31,36,40,43,45,44,39,35,27,22,20,18,16,16,19,14,12,15,10,9,8,6,7,4,4,2,3,0,0,1,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
