Unnamed: 0,1_우신운수종점(기점가상),2_남태령역,3_사당역,4_이수역,5_이수역,6_방배초등학교,7_방배고개,8_내방역,9_방배1동주민센터.방배아크로타워,10_방배역,11_신동아아파트앞,12_서울고등학교,13_서초중학교,14_남부터미널,15_국제전자센터,16_서일초등학교,17_서초그랑자이아파트,18_뱅뱅사거리,19_서초문화예술정보학교,20_양재역.양재1동민원분소,21_매봉역,22_도곡개포한신아파트,23_군인공제회관,24_도곡역3번출구,25_대치동우성아파트,26_대치역8번출구,27_대치동미도아파트,28_쌍용아파트,29_새마을운동중앙회,30_총회회관.휘문고입구,31_삼성역,32_강남경찰서.강남운전면허시험장,33_잠실종합운동장,34_종합운동장사거리,35_잠실새내역4번출구,36_잠실트리지움아파트앞,37_잠실역.롯데월드,38_잠실역1번.11번출구,39_잠실역9번출구,40_잠실역8번출구,41_잠실역.롯데월드,42_잠실5단지,43_잠실새내역.잠실2동주민센터,44_잠실엘스아파트앞,45_종합운동장사거리,46_잠실종합운동장,47_강남경찰서면허시험장,48_삼성역,49_휘문고.대치2동주민센터,50_대치동은마아파트,51_은마아파트,52_대치역1번출구,53_래미안대치팰리스,54_도곡역2번출구.동부센트레빌,55_숙명여고,56_매봉삼성아파트SK리더스뷰,57_매봉역양재최의원,58_양재역말죽거리.강남베드로병원,59_뱅뱅사거리.구영동중학교,60_뱅뱅사거리,61_서초그랑자이아파트,62_서일초등학교,63_국제전자센터,64_남부터미널.한일시멘트,65_서초중학교,66_서울고등학교,67_방배동신동아아파트,68_방배역,69_방배역.방배서리풀이편한세상,70_방일초교,71_내방역,72_방배고개,73_이수역,74_사당동우체국앞,75_방배노인종합복지관,76_사당역,77_사당자동차학원,78_남태령역,79_우신운수종점(종점가상)
2022-03-08 08:00:00,20,18,22,27,31,29,28,41,42,55,55,42,39,35,48,32,28,18,14,18,16,15,12,13,13,16,16,23,27,24,19,15,11,8,7,5,4,3,2,5,7,9,10,12,15,17,16,32,14,16,15,20,20,17,15,17,12,13,13,16,19,23,18,38,21,18,20,23,19,16,13,13,6,7,5,6,4,0,0
2022-03-08 09:00:00,9,8,16,21,20,20,22,31,27,27,23,24,27,21,20,18,18,12,9,10,11,9,10,10,11,10,10,11,14,12,8,6,9,8,6,5,2,1,4,4,6,8,5,8,12,13,11,14,11,10,10,11,10,9,9,9,7,5,6,7,11,9,7,10,11,9,10,11,10,8,8,7,4,4,2,2,0,0,0
2022-03-08 10:00:00,3,4,8,8,11,10,12,14,14,14,15,14,14,12,10,6,9,6,4,6,7,8,11,10,0,11,13,13,12,11,9,7,6,5,3,2,1,1,2,4,7,11,10,6,8,7,8,7,5,6,6,7,5,4,5,5,5,10,8,8,6,10,7,10,11,10,11,12,11,8,7,7,5,3,2,1,1,0,0
2022-03-08 11:00:00,0,1,3,6,9,7,8,10,11,10,10,10,9,7,8,8,8,6,9,10,12,12,15,17,20,19,22,23,24,12,21,6,10,15,13,12,4,3,3,4,10,7,6,9,9,9,10,11,10,9,8,7,6,6,9,8,6,4,6,12,12,12,14,14,13,11,12,12,8,9,7,9,7,4,2,1,0,0,0
2022-03-08 12:00:00,1,1,6,7,13,9,10,11,11,10,10,11,14,9,8,9,9,8,10,10,9,7,18,19,18,18,15,15,13,14,10,9,7,10,8,7,6,2,2,4,0,5,4,6,7,8,9,9,10,12,8,9,9,8,10,6,10,7,8,9,10,9,9,10,8,12,14,11,14,12,10,9,7,6,5,3,2,0,0
2022-03-08 13:00:00,0,1,3,5,9,11,8,9,11,11,13,11,10,7,8,6,5,5,8,11,12,13,12,14,10,15,17,16,15,14,14,13,12,11,10,3,4,4,4,4,7,8,7,7,7,9,9,9,9,8,7,7,5,6,5,6,6,7,9,10,11,11,10,17,17,18,19,17,12,14,11,9,9,8,5,3,1,0,0
2022-03-08 14:00:00,1,3,6,7,7,9,7,14,15,16,16,13,17,19,18,16,15,17,18,15,11,11,12,14,14,14,15,16,16,15,14,12,15,11,8,5,3,3,4,7,9,10,11,17,10,18,20,22,21,15,10,7,7,6,7,8,6,6,10,8,12,11,11,13,13,12,13,13,15,14,14,14,8,10,7,4,3,0,0
2022-03-08 15:00:00,4,0,4,6,10,11,10,17,17,16,17,13,12,11,12,14,11,9,10,11,12,11,13,13,11,12,13,14,14,13,12,10,11,10,11,7,6,10,10,10,11,11,11,12,15,14,15,19,16,16,13,13,14,13,12,13,9,13,14,16,16,15,14,18,16,19,22,24,25,21,16,14,7,6,5,3,2,0,0
2022-03-08 16:00:00,0,2,7,10,13,16,17,17,19,16,17,16,17,18,18,14,15,16,14,16,15,16,20,21,15,17,21,24,23,21,16,16,18,13,14,10,7,7,6,8,9,10,11,11,19,22,24,32,31,33,29,14,10,10,10,12,11,10,11,13,13,15,15,23,24,45,46,47,49,48,42,29,19,12,7,3,2,1,0
2022-03-08 17:00:00,0,1,4,5,8,10,8,18,17,19,13,13,12,10,11,13,9,9,8,13,17,15,19,21,20,20,19,21,20,22,17,16,12,11,10,7,7,5,4,6,6,8,12,17,19,22,23,31,28,27,26,23,17,22,13,19,15,14,18,18,29,31,30,32,40,44,45,38,33,27,24,23,16,14,11,5,4,1,0
2022-03-08 18:00:00,0,6,6,9,10,14,14,26,24,28,28,29,26,22,24,20,14,12,8,14,21,20,23,23,18,24,26,24,25,29,21,21,18,16,13,13,10,8,9,7,10,8,9,11,16,16,21,24,27,26,27,25,24,24,24,23,22,23,24,27,31,33,27,38,46,49,52,45,45,39,31,30,20,13,10,3,1,0,0
2022-03-08 19:00:00,0,2,5,5,8,10,8,12,16,17,15,16,14,12,15,14,14,20,20,26,25,13,28,26,28,27,24,23,23,21,19,11,13,11,6,5,4,4,6,7,11,13,10,15,19,11,22,25,23,21,19,17,21,20,22,19,18,17,18,21,20,23,21,25,35,42,40,37,33,30,23,19,14,8,5,1,0,0,0
2022-03-08 20:00:00,2,2,2,3,6,2,0,9,12,14,15,13,11,9,11,12,13,9,7,10,13,10,10,9,10,14,13,13,17,16,10,8,9,8,4,3,1,4,4,6,7,5,4,5,6,6,7,12,12,10,9,9,12,13,11,21,20,13,12,11,9,10,8,12,13,16,17,16,18,16,19,17,14,9,4,3,0,0,0
2022-03-08 21:00:00,0,1,3,4,7,7,7,17,19,17,16,15,12,11,12,5,11,9,6,8,10,9,10,11,11,16,16,17,15,14,9,13,11,10,8,7,3,2,4,6,9,0,8,12,13,10,11,15,11,16,15,14,15,14,15,18,15,17,18,20,19,17,17,21,20,16,13,15,15,14,14,9,6,5,4,3,2,0,0
2022-03-08 22:00:00,0,1,3,4,6,7,4,9,8,9,8,10,9,9,7,9,9,7,5,9,10,10,11,13,27,39,41,37,39,26,41,39,37,24,12,8,4,3,3,5,5,4,5,6,5,7,8,13,9,13,13,16,18,19,16,14,17,16,20,19,18,11,19,18,21,22,20,23,26,26,27,19,10,5,4,2,1,0,0
2022-03-08 23:00:00,0,0,0,3,7,8,4,3,8,9,11,8,8,8,10,6,5,4,4,8,9,8,10,9,7,4,7,8,9,8,10,5,8,7,5,2,2,0,1,3,3,0,4,5,4,5,5,8,6,4,2,6,6,7,7,7,7,7,6,9,11,11,9,13,15,14,15,15,16,19,19,18,9,8,6,1,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,2,3,0,4,0,2,2,0,0,3,0,5,0,6,0,4,5,4,6,0,8,7,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,4,5,8,10,9,11,0,7,0,6,7,6,0,0,5,7,9,4,0,3,3,1,2,2,3,0,4,1,6,0,0,5,4,2,1,0,1,3,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,1,2,3,3,4,3,6,5,8,0,9,7,6,4,5,5,4,4,3,3,4,0,4,0,2,3,2,0,0,1,1,1,2,1,0,0,0,0,1,1,0,1,2,2,3,4,3,1,2,0,1,2,0,2,1,0,0,2,0,3,0,0,5,0,0,4,2,3,5,2,4,1,4,4,2,1,0,0
2022-03-09 07:00:00,2,0,4,3,5,0,4,6,2,5,4,4,5,4,3,4,5,3,4,4,5,2,5,4,3,5,3,4,6,3,4,2,3,2,3,0,2,1,0,3,2,2,3,3,4,5,0,2,6,5,4,3,0,3,0,0,3,3,3,0,4,3,2,2,0,0,3,2,1,1,3,0,1,2,1,0,0,0,0
2022-03-09 08:00:00,3,3,3,5,6,5,5,12,0,7,13,10,8,9,7,3,7,6,4,6,5,4,2,3,4,5,6,8,7,3,5,3,6,7,9,2,0,0,2,3,2,3,5,5,4,5,4,5,4,0,0,5,0,3,3,1,4,3,4,5,4,5,3,6,4,6,5,6,3,5,4,5,3,3,3,3,1,0,0
2022-03-09 09:00:00,2,5,8,7,8,10,8,13,10,11,11,10,9,6,7,8,6,3,4,5,8,8,5,8,9,4,5,5,9,5,4,0,5,4,2,0,4,0,2,5,7,9,8,1,9,8,5,6,4,5,3,4,3,3,4,1,5,6,4,6,7,8,6,6,8,7,5,5,4,5,5,1,3,4,3,1,0,0,0
2022-03-09 10:00:00,4,3,4,7,9,10,10,10,6,12,14,10,8,6,7,8,0,6,5,5,7,5,8,7,7,6,11,9,9,6,6,0,4,3,6,4,3,1,1,2,3,4,1,7,6,0,7,9,9,8,7,9,7,7,9,10,8,3,6,5,5,8,6,7,6,9,3,9,8,7,5,5,3,3,0,1,0,0,0
2022-03-09 11:00:00,1,2,4,3,6,8,8,10,9,10,11,10,9,6,5,6,6,3,5,8,9,8,11,12,13,15,17,18,15,17,10,8,0,6,6,4,1,2,9,9,5,11,9,10,9,0,6,10,6,4,4,2,4,5,5,0,4,4,4,5,7,6,7,7,12,8,11,9,6,6,7,8,4,4,3,1,0,0,0
2022-03-09 12:00:00,4,3,7,8,7,4,4,8,8,7,9,11,13,8,10,12,11,11,8,11,14,17,19,18,16,17,23,27,27,24,16,15,13,11,9,8,4,1,6,7,10,9,11,10,10,9,5,11,11,12,9,7,4,6,3,7,6,5,5,5,7,6,6,9,11,13,13,11,10,10,10,9,9,7,6,1,0,0,0
2022-03-09 13:00:00,2,3,5,12,15,18,19,23,22,20,16,17,18,11,12,13,7,11,5,10,12,11,12,12,12,16,15,13,15,12,13,10,8,10,10,6,4,5,4,6,7,9,10,12,13,9,12,13,12,13,8,7,7,7,11,12,11,11,12,8,9,8,7,9,11,9,11,10,13,9,13,13,8,6,4,3,2,0,0
2022-03-09 14:00:00,0,3,6,6,8,9,9,15,10,11,8,11,12,11,13,12,11,11,13,12,18,18,18,16,18,15,22,25,21,19,14,13,11,14,12,7,8,2,6,8,10,11,7,7,7,9,7,14,13,11,8,11,10,9,12,11,8,5,7,5,9,10,5,6,6,8,8,8,11,12,13,12,6,5,3,2,0,0,0
2022-03-09 15:00:00,0,1,4,5,14,14,15,19,20,16,18,16,11,6,7,6,5,4,5,6,12,14,15,16,19,19,18,17,11,16,15,14,13,17,15,9,12,5,6,7,8,9,13,16,15,20,0,21,21,18,16,14,14,12,11,11,10,13,11,12,15,11,10,12,16,19,18,16,20,17,17,15,10,5,5,2,2,0,0
2022-03-09 16:00:00,3,3,6,7,10,12,13,14,14,16,14,13,13,12,13,5,12,11,12,12,11,12,11,16,18,16,14,16,19,16,15,0,14,11,6,5,7,4,7,12,19,22,18,17,20,20,17,19,20,15,11,10,11,11,10,9,7,9,9,10,13,16,15,17,18,21,22,22,20,20,24,13,8,4,3,3,2,0,0
2022-03-09 17:00:00,0,2,6,5,7,9,9,10,12,13,15,8,18,16,15,19,18,13,8,14,15,16,18,18,17,14,11,12,11,8,10,0,11,13,10,9,5,6,11,13,14,15,16,18,21,22,23,23,19,18,14,12,12,12,13,10,8,6,8,7,8,9,10,11,15,17,17,18,19,20,16,23,19,13,9,5,3,0,0
2022-03-09 18:00:00,2,0,4,5,8,9,10,10,13,13,11,11,9,9,6,7,6,7,7,13,14,14,14,15,17,14,13,17,15,11,11,10,10,8,10,9,1,4,6,11,14,13,11,13,15,15,16,19,19,21,13,17,16,18,18,17,14,8,9,11,12,14,13,13,15,17,17,18,17,14,14,13,7,4,2,0,0,0,0
2022-03-09 19:00:00,0,1,3,6,9,7,7,9,8,11,10,8,7,6,8,8,6,3,6,7,9,8,10,9,10,11,10,10,8,0,11,9,6,9,6,3,4,6,7,8,10,0,9,9,0,10,14,16,8,15,8,14,12,11,10,9,11,8,8,7,5,8,7,11,13,14,16,14,13,14,14,15,12,11,9,1,0,0,0
2022-03-09 20:00:00,0,1,3,3,4,3,2,3,6,4,3,8,8,4,5,4,0,5,4,4,5,5,8,9,4,10,9,11,12,9,9,0,7,7,5,3,2,6,7,10,8,7,5,13,13,15,10,16,17,15,13,12,11,9,6,8,8,11,14,11,9,10,9,11,14,15,13,15,15,16,14,16,10,12,9,1,0,0,0
2022-03-09 21:00:00,1,1,2,4,6,7,6,10,13,9,7,8,7,5,9,7,5,5,3,6,7,6,7,6,12,13,16,17,16,11,10,8,6,5,4,2,4,7,5,8,9,0,0,5,10,8,14,15,11,14,14,9,9,7,10,7,10,11,8,7,6,5,5,6,0,0,5,5,7,4,6,4,5,3,0,1,0,0,0
2022-03-09 22:00:00,0,1,1,3,4,3,3,5,6,7,3,8,11,9,6,7,6,4,4,4,5,3,4,6,7,11,12,11,14,14,13,6,15,11,5,3,2,2,5,6,15,16,7,17,14,14,19,22,21,17,14,21,22,21,19,17,18,13,14,14,11,8,5,14,14,16,12,12,12,11,14,11,6,4,5,1,0,0,0
2022-03-09 23:00:00,0,0,3,0,3,0,2,3,2,3,0,0,0,1,0,0,2,0,0,3,8,7,8,5,3,7,9,2,8,4,4,0,8,7,6,3,1,3,4,3,3,0,0,3,4,0,4,7,3,6,2,7,8,10,11,7,4,7,7,9,8,7,8,12,11,14,8,19,17,12,11,10,7,3,2,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,14,24,27,28,27,28,31,0,29,31,2,34,36,37,35,26,20,20,18,15,13,0,11,10,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,1,5,8,13,15,11,13,9,11,8,10,10,12,7,8,11,10,12,14,15,8,7,5,6,5,6,3,4,4,2,9,2,11,1,4,0,0,0,4,3,2,3,2,3,0,3,2,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,1,2,4,8,5,9,10,9,9,10,11,9,7,8,6,5,4,4,5,8,7,5,4,2,1,5,6,7,6,4,3,2,2,2,3,2,2,1,1,4,3,6,2,5,8,4,5,2,4,3,3,5,2,3,0,3,2,3,3,5,2,2,5,4,5,2,4,3,4,2,3,2,3,2,2,1,0,0
2022-03-10 07:00:00,7,7,13,15,18,19,21,32,32,30,30,31,21,16,14,16,20,19,18,19,23,25,17,17,16,14,17,18,17,16,11,9,5,5,4,2,4,1,2,5,10,12,14,18,23,25,22,13,13,14,20,23,22,18,11,10,10,9,7,7,14,16,13,19,13,4,5,7,6,6,6,8,9,8,7,2,1,1,0
2022-03-10 08:00:00,7,15,26,27,32,34,35,45,47,44,47,41,39,38,35,30,24,16,12,18,17,17,12,11,12,10,13,22,21,18,10,9,7,5,6,7,4,1,2,2,8,11,10,9,11,13,12,24,19,21,20,22,24,22,19,16,13,17,19,22,30,32,24,25,24,20,20,27,25,22,18,10,7,6,5,4,3,0,0
2022-03-10 09:00:00,3,8,11,17,20,23,21,31,33,37,30,27,26,21,23,20,19,12,12,14,14,11,9,9,10,11,12,14,15,11,5,3,8,6,3,4,2,1,2,4,7,7,6,6,6,7,7,11,13,12,9,11,8,7,7,8,7,9,11,11,13,14,12,13,14,12,13,12,10,10,9,7,7,6,4,1,0,0,0
2022-03-10 10:00:00,0,3,7,10,14,16,15,14,15,16,13,14,11,12,7,10,9,5,7,6,7,5,8,8,7,8,9,11,12,12,9,9,0,7,5,5,1,2,3,4,5,6,5,6,8,5,0,9,8,7,6,10,4,8,8,9,7,5,6,4,4,5,6,6,9,13,15,12,11,8,7,6,5,5,4,2,1,0,0
2022-03-10 11:00:00,1,2,8,12,11,12,11,10,7,7,10,8,10,10,7,6,6,5,6,7,9,6,7,8,9,7,9,12,12,9,11,10,8,7,7,6,3,4,5,3,6,7,8,9,7,9,10,9,7,8,7,8,8,4,8,5,6,8,12,11,10,9,7,12,17,19,18,18,7,19,6,5,3,3,3,1,0,0,0
2022-03-10 12:00:00,1,2,10,9,11,12,12,10,14,18,18,17,10,9,8,9,7,9,6,10,11,10,22,23,14,21,17,14,13,11,11,10,11,8,10,8,4,2,3,4,6,7,4,7,8,9,9,10,9,10,8,6,7,9,13,11,9,11,9,9,9,9,10,10,9,9,10,9,12,12,19,13,9,7,6,2,1,0,0
2022-03-10 13:00:00,0,2,5,7,12,12,11,13,10,14,12,14,16,16,13,12,13,10,12,12,12,10,14,13,16,14,17,15,16,15,8,6,9,10,7,6,6,2,4,6,7,8,5,5,8,7,6,11,7,10,9,9,9,10,9,7,6,7,13,8,8,9,7,10,12,12,14,13,16,13,10,10,7,5,4,5,4,0,0
2022-03-10 14:00:00,3,10,8,7,15,12,9,12,16,18,14,12,14,12,10,10,10,9,7,13,15,15,16,18,17,22,21,22,15,20,15,14,13,11,8,4,5,5,9,7,10,9,8,9,9,14,15,16,15,15,15,9,4,3,8,9,10,11,10,11,14,13,9,15,17,16,16,17,15,14,13,12,6,6,4,2,0,0,0
2022-03-10 15:00:00,2,4,5,5,13,8,7,13,17,18,19,17,17,14,17,17,14,13,11,11,13,15,16,10,15,16,16,16,15,14,10,9,9,9,10,11,4,4,6,8,10,9,7,7,10,10,6,12,14,15,14,16,16,15,13,12,9,11,12,7,12,14,15,18,18,28,29,31,18,18,16,12,7,8,7,6,2,0,0
2022-03-10 16:00:00,1,1,5,7,11,10,12,12,14,17,13,16,18,17,19,19,16,15,13,15,18,19,19,20,17,20,17,20,23,15,19,13,12,12,9,7,5,8,8,11,14,15,16,14,20,19,19,22,23,22,24,21,17,12,13,14,15,16,17,11,12,15,17,20,17,38,40,38,30,29,27,23,12,9,7,2,1,1,0
2022-03-10 17:00:00,3,5,11,10,12,16,16,18,16,12,11,11,9,10,10,11,10,11,7,9,13,14,14,15,17,17,19,18,17,17,16,17,15,12,9,8,5,6,8,14,13,11,14,15,16,16,17,20,23,22,14,14,13,16,18,14,13,12,16,20,19,19,20,29,36,41,39,36,35,35,31,28,16,12,9,3,0,0,0
2022-03-10 18:00:00,0,5,7,9,13,12,12,22,23,27,19,27,31,17,20,19,18,13,12,21,22,21,23,23,22,24,20,21,32,35,21,19,16,14,11,7,4,3,12,13,12,14,14,16,18,21,24,30,32,26,24,22,20,24,25,23,19,18,13,18,19,22,25,29,36,44,46,47,46,39,28,27,19,15,14,4,2,2,0
2022-03-10 19:00:00,0,5,6,7,13,13,13,13,15,16,14,15,13,10,10,10,9,5,7,18,20,18,22,20,17,13,14,16,16,17,15,16,17,13,9,4,3,3,4,9,10,10,9,14,12,15,19,24,27,24,21,18,17,14,16,15,15,13,13,15,16,16,16,18,21,26,28,30,31,25,20,19,15,10,9,4,1,0,0
2022-03-10 20:00:00,1,0,3,4,6,5,3,6,8,8,9,9,7,9,10,8,6,5,5,8,8,10,11,12,12,15,15,14,5,8,14,12,8,5,5,2,3,4,3,6,8,9,11,12,11,14,14,13,10,11,11,13,15,14,14,14,14,13,15,16,15,16,14,18,18,19,18,18,18,17,13,11,11,7,5,2,1,0,0
2022-03-10 21:00:00,4,0,5,6,8,7,6,7,8,8,4,7,8,8,8,7,5,3,5,7,8,8,11,7,11,16,18,24,22,19,16,15,13,11,5,4,2,3,3,7,8,0,9,13,13,7,8,12,11,10,10,9,10,9,0,8,7,5,11,16,16,18,17,18,21,26,25,16,15,14,11,9,6,7,5,2,0,0,0
2022-03-10 22:00:00,0,0,2,4,6,5,4,9,9,12,10,10,8,9,5,8,10,6,8,14,16,15,6,16,19,36,36,34,36,7,36,19,35,19,11,8,3,4,6,7,9,5,5,7,12,31,25,35,34,29,18,29,30,31,27,24,21,16,17,14,14,15,20,25,23,22,24,25,24,19,20,16,11,11,9,3,0,0,0
2022-03-10 23:00:00,0,0,1,0,2,3,0,6,0,5,0,6,7,11,10,11,10,4,7,6,1,5,2,3,0,6,0,10,7,3,8,7,3,8,5,0,3,3,2,5,6,2,2,4,5,6,5,11,8,0,6,7,7,7,9,5,6,8,7,7,7,9,5,9,8,8,6,9,8,8,9,7,7,5,6,3,0,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,0,13,27,29,30,30,31,33,0,31,30,0,34,36,38,39,31,25,20,21,16,15,13,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,4,0,5,9,14,15,12,10,11,9,8,11,11,9,4,11,10,7,10,13,8,8,9,4,4,4,7,11,5,5,3,9,3,8,7,4,0,2,1,2,2,0,3,0,0,0,4,1,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,2,3,4,5,8,8,9,10,8,12,11,11,10,6,5,6,7,6,4,5,6,5,6,5,6,5,8,3,3,3,4,0,1,4,3,2,0,0,0,2,3,0,0,5,3,7,6,5,0,5,4,4,0,0,0,0,3,3,3,3,3,3,2,6,5,6,4,3,5,2,3,3,1,2,0,1,0,0,0
2022-03-11 07:00:00,5,3,8,12,18,21,25,33,32,32,33,32,27,18,18,17,16,12,10,16,19,22,18,13,13,12,13,18,16,12,9,8,4,4,3,0,2,1,1,5,5,7,10,10,20,21,22,20,19,22,33,37,35,22,13,6,9,6,9,5,9,14,7,7,9,10,7,10,9,7,4,4,5,5,4,4,3,0,0
2022-03-11 08:00:00,11,17,19,21,30,29,27,45,46,48,44,37,33,29,35,27,25,17,16,18,19,16,12,12,12,13,16,17,16,15,9,8,6,7,6,1,1,1,1,3,9,10,10,13,19,19,17,21,19,19,19,22,22,20,17,20,15,11,13,15,19,21,16,24,21,19,19,22,22,18,19,12,8,5,5,5,1,0,0
2022-03-11 09:00:00,2,7,16,17,18,18,20,31,29,31,32,27,22,19,22,19,18,13,10,8,9,10,11,11,8,11,10,16,10,10,8,7,3,6,5,5,1,2,1,5,8,8,10,8,11,11,12,17,10,10,8,12,7,11,11,7,9,7,9,11,14,13,14,13,14,15,14,17,15,6,14,10,7,6,2,1,0,0,0
2022-03-11 10:00:00,5,2,6,5,10,6,8,12,11,14,13,10,10,13,10,6,7,6,6,7,2,7,8,10,11,12,11,12,11,10,7,6,7,6,7,4,2,1,3,7,10,8,7,5,5,6,6,8,7,7,8,6,5,3,6,7,5,6,8,10,13,11,10,12,16,18,18,16,13,14,13,11,6,5,4,4,1,0,0
2022-03-11 11:00:00,0,2,4,8,10,0,9,11,12,10,9,9,11,7,7,7,6,5,4,9,8,6,9,7,9,10,11,12,14,13,10,8,10,7,6,4,4,2,3,4,6,8,5,7,7,8,5,9,8,7,7,6,7,5,7,7,6,5,6,7,6,7,5,10,11,12,13,12,11,10,8,9,6,6,5,2,0,0,0
