Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_상암고등학교,5_월드컵파크5단지,6_월드컵파크4단지후문.JTBC,7_월드컵파크3단지.난지천공원,8_월드컵경기장서측.문화비축기지,9_증산종합시장.증산중학교입구,10_증산역.증산동주민센터,11_북가좌119안전센터,12_북가좌사거리,13_DMC두산위브아파트,14_연가초교.DMC래미안클라시스,15_명지대,16_명지대삼거리,17_명지중고등학교,18_명지전문대.충암중고등학교,19_응암정보도서관,20_서울중앙교회앞,21_은가어린이공원구150번종점,22_우성공인중개사,23_응암정보도서관,24_충암고교앞.대주피오레아파트,25_응암초교.백련산힐스테이트3차,26_백련산힐스테이트2차,27_시립은평병원,28_영락중학교입구,29_녹번센트레빌아파트,30_응암1동주민센터,31_은평구청,32_녹번역,33_산골고개,34_홍제역(중).서대문세무서,35_홍제삼거리.인왕산한신휴플러스,36_무악재역,37_안산초등학교,38_독립문역.한성과학고,39_영천시장,40_금화초등학교.서울시교육청,41_서대문역사거리.농협중앙회,42_서울역사박물관.김구집무실(경교장),43_광화문,44_서소문,45_경찰청.동북아역사재단,46_서대문경찰서.농협은행.유관순활동터,47_영천시장,48_독립문역.한성과학고,49_무악재역,50_인왕산.홍제원아파트,51_홍제역(중).서대문세무서,52_산골고개,53_녹번역,54_은평구청,55_응암1동주민센터,56_녹번센트레빌아파트,57_영락중학교입구,58_시립은평병원,59_백련산힐스테이트4차,60_응암초교.백련산힐스테이트3차,61_충암고교앞.대주피오레아파트,62_응암정보도서관,63_서울중앙교회앞,64_은가어린이공원구150번종점,65_우성공인중개사,66_응암정보도서관,67_명지전문대.충암중고등학교,68_명지중고등학교,69_명지대삼거리,70_명지대,71_DMC센트럴아이파크아파트,72_연가초.연희중.래미안클라시스,73_DMC두산위브아파트,74_북가좌사거리,75_북가좌119안전센터,76_증산역.증산동주민센터,77_증산종합시장.증산중학교입구,78_월드컵경기장서측.문화비축기지,79_월드컵공원입구.문화비축기지,80_월드컵파크3단지후문,81_월드컵파크3단지.난지천공원,82_월드컵파크4단지후문.JTBC,83_누리꿈스퀘어.MBC,84_월드컵파크5단지.상암중고등학교입구,85_상암DMC입구,86_DMC첨단산업센터,87_덕은교.은평차고지앞,88_은평공영차고지(가상)
2022-03-28 18:00:00,0,1,3,5,10,17,18,15,15,26,27,24,21,16,17,13,10,9,6,7,6,7,6,7,10,11,22,24,27,26,21,7,6,7,7,5,4,9,6,7,8,14,24,45,54,63,60,55,57,51,46,42,49,52,48,43,43,30,20,19,18,15,12,5,5,6,8,5,5,6,8,8,12,11,10,5,5,3,2,0,2,4,4,5,5,5,1,0
2022-03-28 19:00:00,2,0,1,2,7,14,15,12,14,34,35,32,28,19,16,16,15,13,12,11,7,3,10,9,8,9,10,11,11,9,10,4,4,10,12,12,10,9,8,7,4,3,13,21,27,34,36,36,38,34,33,32,50,48,44,40,41,22,20,17,16,14,10,6,4,5,5,3,8,9,12,13,12,9,8,6,5,2,0,0,1,2,3,3,2,1,0,0
2022-03-28 20:00:00,2,0,1,2,4,10,12,16,17,24,24,22,18,13,11,11,11,5,8,10,3,0,1,4,2,3,6,1,5,6,7,4,1,5,3,0,3,2,1,0,1,2,4,17,20,23,26,25,24,21,21,22,27,24,26,22,22,17,13,11,11,9,7,2,0,0,3,4,3,4,8,5,9,8,6,5,3,2,0,0,0,2,2,2,0,0,0,0
2022-03-28 21:00:00,0,1,1,2,4,7,2,9,9,13,10,12,10,7,6,7,6,5,7,8,4,2,6,7,6,5,6,5,0,4,3,2,2,3,3,2,1,4,3,1,2,1,6,19,20,22,23,22,21,20,19,20,32,35,32,29,24,17,15,6,14,11,11,2,0,2,3,5,4,4,7,6,3,4,5,3,2,0,0,0,3,3,0,1,1,0,0,0
2022-03-28 22:00:00,0,0,0,1,2,5,0,7,8,12,10,9,8,6,6,2,2,7,6,7,7,0,1,6,7,6,7,6,3,3,6,0,4,4,4,0,0,3,0,0,1,1,8,20,21,30,31,30,26,23,22,22,30,29,25,22,19,15,11,9,6,8,5,3,0,3,5,0,2,6,9,5,0,6,4,2,1,0,2,0,0,3,2,3,2,1,0,0
2022-03-28 23:00:00,0,0,0,0,3,0,0,0,1,4,10,8,6,0,8,7,5,3,5,0,1,0,0,0,2,1,2,0,3,4,3,2,0,1,0,0,0,0,1,0,0,1,2,8,7,11,13,11,12,10,12,13,18,19,25,22,20,18,15,9,14,9,8,2,1,1,0,0,2,4,3,2,0,0,2,2,1,0,0,0,0,3,2,1,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,1,0,0,0,1,0,0,2,0,0,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,1,2,0,1,0,2,1,1,2,3,1,2,2,0,0,1,3,7,9,10,5,11,13,16,20,15,20,19,16,10,9,10,17,16,14,12,13,8,7,6,4,3,3,4,2,0,3,3,2,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,1,0,1,2,1,0,2,2,3,3,2,3,4,5,3,0,1,2,9,12,11,15,19,24,30,33,39,40,28,25,20,23,25,27,29,30,17,16,10,8,5,2,3,3,4,4,1,2,4,2,7,3,6,5,7,4,3,2,1,0,2,3,4,5,5,3,6,0,6,4,7,9,11,8,9,7,6,5,0,1,0,1,0,0,0,0
2022-03-29 07:00:00,2,3,4,2,5,6,9,11,11,12,10,11,12,16,14,13,6,3,5,10,24,24,27,32,41,50,63,71,73,61,64,40,40,45,47,49,37,49,43,34,23,17,13,5,3,5,6,5,4,6,6,7,9,9,10,10,12,8,11,6,2,3,3,8,11,9,8,10,12,14,16,23,34,42,41,40,14,12,5,11,6,6,4,1,0,0,0,0
2022-03-29 08:00:00,3,7,10,8,5,7,4,5,7,18,24,26,25,17,7,12,10,6,7,14,22,24,28,30,40,43,59,58,65,69,66,51,50,57,62,66,65,61,57,51,45,31,22,8,6,7,10,10,10,9,8,9,13,13,12,7,10,8,6,5,4,4,4,10,12,13,10,11,15,19,22,31,38,48,41,26,29,28,27,26,24,16,9,2,0,0,0,0
2022-03-29 09:00:00,1,2,3,5,4,3,4,5,5,9,8,6,7,8,5,3,3,3,2,6,11,13,15,13,16,26,38,39,43,45,42,24,24,24,25,23,24,22,19,18,17,12,6,6,3,7,5,2,6,6,7,4,10,10,15,14,13,9,3,7,5,2,4,4,6,6,6,8,8,10,14,15,22,24,25,21,11,5,12,20,10,13,8,3,2,2,0,0
2022-03-29 10:00:00,0,1,1,2,2,1,2,2,4,4,4,5,5,3,4,4,5,4,3,2,11,12,13,14,14,15,20,21,22,21,20,16,16,14,15,15,11,16,11,11,10,9,7,3,5,4,7,9,0,7,6,6,7,10,2,3,8,7,3,2,0,1,2,2,0,3,2,2,4,6,10,12,11,12,12,10,7,9,6,6,6,4,2,1,0,0,0,0
2022-03-29 11:00:00,0,0,0,1,1,2,2,5,1,5,5,4,4,4,3,4,1,2,3,3,6,8,9,8,8,10,19,22,24,25,21,11,11,10,11,2,13,12,12,8,8,5,7,5,7,8,10,11,9,3,8,5,9,9,10,9,8,9,7,8,6,4,0,5,4,4,4,4,5,5,6,7,7,8,4,5,5,4,3,0,4,3,1,0,0,0,0,0
2022-03-29 12:00:00,0,0,1,1,3,0,4,2,2,5,6,5,5,4,3,4,3,2,1,3,9,8,12,13,13,16,16,18,20,13,18,15,10,10,10,0,9,10,12,8,7,6,7,8,8,9,9,8,6,7,8,9,11,14,13,12,10,7,4,3,2,4,5,3,6,4,4,4,5,6,6,9,12,13,12,5,3,3,2,0,2,1,0,1,0,0,0,0
2022-03-29 13:00:00,0,0,1,1,4,5,6,7,6,15,16,11,15,11,7,4,7,5,6,4,4,5,7,6,11,13,18,11,18,17,19,10,9,11,10,9,11,11,9,8,7,4,5,4,6,11,10,9,7,7,8,10,12,12,12,11,11,9,9,8,6,7,8,7,8,9,8,6,8,7,7,11,13,15,6,10,11,7,4,2,1,5,2,1,0,0,0,0
2022-03-29 14:00:00,0,1,1,3,2,5,3,8,7,13,14,12,10,6,4,3,5,7,6,7,9,7,8,10,12,12,12,15,13,13,14,10,9,10,10,10,0,8,6,5,8,4,9,16,18,19,17,17,18,13,10,12,15,16,15,13,10,10,9,8,1,6,5,4,3,8,9,4,10,9,8,9,7,10,10,8,5,5,3,4,3,2,4,3,2,1,0,0
2022-03-29 15:00:00,1,0,1,7,5,9,6,5,6,8,10,8,9,9,10,5,9,9,7,3,6,8,5,9,5,6,7,8,8,9,10,9,7,8,6,5,6,7,6,2,5,4,5,14,18,21,39,37,22,21,20,21,23,21,17,13,15,13,9,6,4,8,5,3,3,4,11,11,3,12,11,13,14,14,13,9,10,9,6,3,2,0,1,1,0,0,0,0
2022-03-29 16:00:00,0,0,2,5,9,11,9,13,12,16,13,17,16,11,10,13,14,17,14,10,7,9,9,16,14,17,26,24,21,19,19,9,7,8,7,3,6,11,8,7,6,5,7,9,13,37,42,43,36,26,23,23,24,25,31,25,19,14,11,12,12,11,9,6,4,4,8,14,17,21,23,26,24,23,17,6,7,4,5,5,3,4,4,0,2,2,1,0
2022-03-29 17:00:00,1,0,3,5,6,7,9,9,9,19,15,14,12,10,10,10,11,10,8,7,7,6,11,8,12,14,16,18,18,15,15,10,8,8,7,5,10,8,5,4,10,11,17,31,36,42,50,54,50,48,45,44,41,43,41,38,34,29,22,17,18,14,11,4,2,3,4,4,5,9,11,13,14,11,13,9,10,9,2,1,8,5,4,5,1,3,1,0
2022-03-29 18:00:00,1,0,4,4,8,20,10,21,18,33,30,31,22,17,16,18,17,14,14,12,8,3,12,11,12,14,15,16,17,17,25,8,9,11,6,10,9,8,7,4,6,11,19,37,40,45,50,48,42,48,48,48,52,53,47,42,38,24,18,17,14,17,13,3,0,4,4,5,8,14,17,14,9,12,11,7,8,8,7,3,2,5,5,6,7,6,4,0
2022-03-29 19:00:00,0,0,2,3,5,11,12,15,15,25,22,20,18,13,11,9,10,11,11,7,4,4,5,6,8,9,15,14,16,13,13,10,8,7,5,6,3,4,2,3,4,4,14,25,36,41,44,43,43,38,33,35,54,53,45,41,32,23,18,15,16,14,11,4,0,3,5,3,5,4,7,9,11,6,8,7,6,2,4,0,0,6,4,2,2,1,1,0
2022-03-29 20:00:00,0,0,1,3,6,10,10,11,12,18,19,15,10,9,10,7,10,12,4,6,4,3,6,1,2,1,5,0,5,4,4,3,2,2,3,3,2,2,1,1,3,4,4,14,17,24,24,22,24,21,21,22,40,37,33,27,23,15,15,16,19,16,11,2,1,0,3,4,3,4,5,3,4,2,4,4,3,1,0,2,1,3,3,0,0,0,1,0
2022-03-29 21:00:00,0,1,0,1,7,10,0,11,12,20,19,17,14,9,9,8,7,8,6,6,2,1,2,2,4,0,6,5,5,6,5,4,1,3,2,3,2,5,3,1,2,2,9,14,20,28,27,25,25,21,20,20,31,31,28,25,21,17,13,11,10,8,7,2,2,0,3,1,4,4,5,5,5,6,3,2,1,0,0,0,0,1,0,1,0,0,0,0
2022-03-29 22:00:00,0,1,1,1,3,5,0,8,9,19,17,14,11,7,6,7,8,9,5,7,2,0,3,3,3,0,4,3,2,4,4,3,3,2,3,3,0,4,3,3,2,2,7,17,18,22,23,23,23,22,23,25,32,33,32,28,25,22,21,8,11,18,13,5,0,1,6,7,10,7,8,6,5,3,4,3,2,2,1,0,0,1,1,3,1,0,0,0
2022-03-29 23:00:00,0,0,0,0,2,5,0,6,7,10,10,10,8,5,4,3,2,0,2,0,1,0,0,0,0,1,0,1,0,0,2,3,2,3,4,0,0,7,4,3,2,3,5,10,12,13,14,6,11,13,15,13,24,25,22,15,14,12,11,7,5,8,6,1,0,0,0,0,2,3,4,3,2,1,1,2,1,2,0,0,1,1,2,1,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,1,0,1,0,0,0,1,0,0,0,0,0,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,1,1,0,0,1,1,0,0,2,1,0,1,0,0,1,0,1,1,2,10,9,13,14,16,12,20,23,22,22,19,17,15,14,0,6,13,11,9,9,5,4,2,2,1,2,3,0,0,0,2,3,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,1,1,2,2,4,1,2,2,2,2,1,3,2,0,1,0,1,3,11,13,15,21,24,26,33,39,42,41,35,19,17,19,15,16,17,19,15,15,10,7,5,2,3,5,4,4,5,4,3,5,5,4,5,4,3,5,4,2,3,3,3,5,7,1,7,5,9,2,8,4,4,11,8,8,9,8,7,0,0,2,1,0,0,0,0,0
2022-03-30 07:00:00,1,2,8,2,4,3,4,3,9,10,12,13,15,20,17,9,12,3,7,14,24,26,25,29,37,52,68,70,67,69,63,32,31,40,42,46,46,45,33,29,27,11,9,4,8,9,9,5,4,6,7,0,14,16,20,19,21,15,19,16,3,3,4,5,6,7,5,4,6,9,15,22,32,39,27,12,12,11,10,9,9,7,5,1,0,0,0,0
2022-03-30 08:00:00,7,7,10,7,5,5,3,2,4,14,24,27,25,11,10,12,4,3,5,13,29,27,33,36,39,45,51,56,59,61,59,45,46,51,55,57,58,59,50,49,35,28,17,10,4,10,11,11,9,10,9,9,11,14,16,16,16,14,12,7,6,6,5,12,13,15,15,13,20,23,31,35,42,52,47,30,30,29,14,29,30,17,9,3,0,2,1,0
2022-03-30 09:00:00,1,3,4,4,5,4,4,6,4,8,3,8,9,7,4,5,5,4,5,4,8,14,18,19,22,29,37,43,47,47,45,23,20,23,28,30,28,27,22,20,15,14,12,5,6,9,3,6,5,4,5,9,8,9,8,7,8,6,2,5,5,5,8,5,6,7,7,8,8,9,10,7,15,22,21,13,13,12,7,10,9,8,4,1,0,1,0,0
2022-03-30 10:00:00,0,1,2,1,2,2,2,1,0,7,6,5,7,7,3,4,1,3,2,4,8,3,9,10,15,16,18,19,22,21,19,15,16,13,14,9,14,15,12,10,10,9,8,3,2,6,7,3,7,2,8,7,7,8,7,6,2,5,2,0,3,3,2,4,3,5,4,5,5,5,6,7,10,14,14,8,4,3,3,7,7,5,2,1,0,0,0,0
2022-03-30 11:00:00,0,2,1,2,3,2,5,6,4,5,6,5,6,6,3,2,2,2,4,5,10,6,12,14,18,19,20,23,19,20,19,17,18,17,17,18,13,17,11,10,9,8,6,6,7,8,10,11,8,6,8,8,10,10,10,7,5,7,3,6,5,2,3,5,3,6,5,3,4,4,5,6,7,9,8,6,4,0,5,0,0,4,2,1,0,0,0,0
2022-03-30 12:00:00,1,0,1,0,2,3,2,2,3,6,7,6,5,5,4,3,2,1,2,4,6,8,9,8,11,12,12,13,17,16,17,12,10,12,10,13,11,12,10,9,8,6,4,5,6,5,8,7,9,6,12,13,11,12,13,12,11,8,4,7,6,3,4,2,3,4,4,3,4,6,7,9,11,13,11,8,7,5,2,1,4,2,1,1,0,0,0,0
2022-03-30 13:00:00,0,0,1,2,3,2,0,4,6,14,12,11,10,9,5,5,3,5,5,6,7,8,9,10,12,13,17,11,13,12,15,13,9,14,13,14,11,12,9,7,5,3,3,7,6,7,7,6,9,3,11,12,18,19,17,16,15,10,6,5,5,5,4,5,6,5,6,4,4,7,9,8,12,11,12,7,8,5,0,2,7,5,2,1,0,0,0,0
2022-03-30 14:00:00,0,0,2,3,6,8,0,9,10,16,15,16,15,11,6,8,11,9,6,9,13,0,11,12,12,13,22,16,23,22,19,15,9,16,8,9,2,5,14,11,10,3,10,11,11,13,14,14,12,11,10,12,16,18,17,13,14,15,14,6,13,10,8,3,3,4,5,14,14,17,15,11,10,12,13,9,8,3,6,4,6,5,3,1,0,0,0,0
2022-03-30 15:00:00,0,1,4,4,5,8,8,9,8,15,15,14,12,11,9,8,9,6,5,4,8,7,8,12,10,13,16,13,17,19,15,11,8,10,8,7,9,9,8,7,5,6,9,14,19,28,28,25,26,21,22,25,26,28,30,24,21,14,12,6,11,11,7,5,4,3,5,17,19,20,21,17,14,12,11,7,6,2,0,0,5,4,2,1,3,2,0,0
2022-03-30 16:00:00,1,0,3,5,9,8,8,8,6,12,10,12,11,6,8,10,6,9,6,8,7,7,12,22,16,24,20,22,16,14,13,11,9,8,9,7,4,8,7,6,3,1,6,19,21,28,30,29,29,28,22,24,30,26,28,22,19,16,15,14,12,11,9,7,5,7,13,8,14,12,15,13,15,13,14,6,5,4,2,0,2,2,1,2,3,0,0,0
2022-03-30 17:00:00,1,2,3,4,7,9,10,10,10,18,15,14,13,10,10,9,8,10,9,7,8,6,7,10,12,14,21,22,22,22,18,12,13,12,12,17,16,13,11,7,12,13,13,24,25,30,35,37,33,31,32,33,40,41,28,35,27,14,15,14,13,14,13,6,0,3,5,4,6,9,17,16,16,11,10,5,8,6,4,3,3,6,3,1,2,0,0,0
2022-03-30 18:00:00,0,2,3,5,11,23,23,23,20,30,31,28,23,15,11,11,9,10,8,8,4,4,5,5,7,9,18,17,21,13,22,11,9,7,6,5,7,6,5,2,9,16,24,42,49,57,60,58,55,54,49,48,58,56,49,46,39,23,21,18,17,13,12,4,2,4,6,5,7,9,13,9,16,17,16,8,6,4,4,0,2,4,4,9,10,10,4,0
2022-03-30 19:00:00,0,0,1,2,5,9,9,12,15,31,30,25,23,14,12,11,8,9,8,7,3,3,4,6,6,7,7,8,8,6,8,5,6,11,13,12,11,9,10,7,4,5,11,24,27,30,36,36,34,31,29,31,43,43,43,34,28,20,20,17,14,14,10,3,1,3,5,6,8,6,10,8,4,6,5,8,7,1,6,2,4,3,2,3,0,1,1,0
2022-03-30 20:00:00,0,0,2,3,5,9,5,8,9,20,18,12,13,9,8,7,5,7,6,2,2,1,2,3,5,3,4,1,6,7,8,7,2,4,4,5,0,4,0,4,3,2,6,15,15,18,21,20,21,20,21,21,33,34,32,29,25,19,14,15,14,10,9,2,3,0,3,4,4,6,7,8,5,5,5,5,0,4,1,1,0,3,2,1,0,1,0,0
2022-03-30 21:00:00,0,0,1,2,5,6,3,9,8,15,14,13,11,9,7,8,6,7,8,6,3,0,4,3,5,3,6,6,5,4,5,4,4,5,2,0,4,3,1,2,1,2,7,19,23,21,26,25,21,19,19,19,28,29,24,21,20,18,18,17,16,10,6,1,0,0,2,1,2,5,6,5,4,3,1,2,3,3,0,0,2,2,1,1,0,0,0,0
2022-03-30 22:00:00,0,0,0,1,4,6,2,7,7,14,8,12,11,6,5,4,3,4,4,2,3,0,4,0,3,2,5,3,3,2,2,1,1,3,3,0,0,3,1,2,1,2,7,10,10,15,19,20,19,18,18,18,21,23,23,22,19,14,13,12,9,10,7,2,1,2,4,0,6,8,10,9,8,7,4,2,1,0,0,0,0,2,0,1,1,0,0,0
2022-03-30 23:00:00,0,0,0,0,1,0,0,2,0,11,7,8,4,5,4,3,3,0,5,4,3,0,3,0,4,1,5,3,4,0,5,3,0,6,5,0,0,1,3,2,0,2,3,9,10,12,9,11,10,10,11,12,24,24,19,18,15,12,7,6,4,6,5,2,0,1,3,1,3,6,4,5,4,3,0,2,3,0,0,0,0,0,0,4,0,2,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,1,0,1,0,2,0,0,3,0,1,2,3,2,0,1,0,3,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,1,1,0,2,1,1,2,0,0,1,0,4,1,3,3,1,2,3,4,6,5,10,11,12,14,18,22,20,22,19,17,16,17,4,0,16,14,11,9,7,2,4,2,1,2,3,0,0,4,5,3,6,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,1,1,0,0,0,1,3,0,4,2,3,1,2,2,1,0,0,2,3,11,14,9,17,19,24,37,45,47,46,28,18,17,20,20,13,10,17,15,14,9,8,7,3,4,4,5,1,2,1,2,3,4,4,3,5,3,4,3,2,0,2,2,4,0,2,2,2,4,0,4,5,10,12,10,7,8,6,7,0,5,4,3,1,0,0,0,0
2022-03-31 07:00:00,1,0,3,2,3,4,3,5,5,6,7,8,8,11,11,17,11,6,2,7,18,22,24,29,38,42,59,64,66,64,57,37,37,45,49,52,54,56,46,40,27,23,18,4,5,8,5,7,1,4,5,4,11,13,21,21,26,30,3,16,4,3,4,5,6,4,5,7,8,9,11,16,24,30,27,11,12,6,0,7,4,5,2,0,0,0,0,0
2022-03-31 08:00:00,4,7,8,6,5,3,4,8,7,20,26,27,23,10,7,7,4,3,6,10,24,25,28,35,45,52,63,66,64,65,57,49,46,53,55,55,57,58,50,43,42,25,16,10,9,15,17,18,18,17,14,13,11,13,13,15,12,13,12,7,6,7,6,14,16,8,13,15,17,24,27,32,36,41,40,31,33,31,30,21,30,15,8,3,2,1,0,0
2022-03-31 09:00:00,0,2,3,5,3,4,5,4,4,8,6,9,10,7,4,4,2,3,4,5,11,16,18,21,24,30,44,54,53,55,45,27,29,32,34,33,24,27,21,20,17,13,7,4,4,6,3,5,3,7,4,4,6,7,4,6,6,5,3,4,3,3,5,5,5,4,4,3,8,11,12,13,18,26,27,23,13,13,22,16,16,12,4,2,1,0,0,0
2022-03-31 10:00:00,0,1,0,2,3,2,4,5,3,6,5,8,9,8,4,5,7,6,3,1,8,10,13,5,7,11,19,22,26,26,24,13,14,14,13,13,6,12,11,9,9,8,5,4,5,5,3,5,3,4,7,6,9,5,9,10,4,5,3,2,4,2,1,3,1,2,3,1,5,4,6,7,10,11,12,8,9,8,0,0,5,5,4,0,0,0,0,0
2022-03-31 11:00:00,0,0,1,2,3,5,1,5,3,11,5,6,10,7,2,3,2,1,2,3,5,9,4,6,15,17,24,28,31,33,32,13,10,12,6,13,12,14,12,10,8,7,4,4,5,8,9,9,7,7,8,9,10,13,10,8,7,7,9,9,7,4,5,3,4,3,4,3,5,8,7,9,10,9,10,6,4,3,1,0,0,3,1,0,0,0,0,0
2022-03-31 12:00:00,0,1,2,3,3,2,3,3,4,9,5,0,5,7,5,4,4,3,5,4,8,10,13,12,13,12,12,13,14,13,12,11,9,8,6,9,6,6,5,6,4,5,4,5,4,4,6,6,4,7,13,14,14,15,12,10,12,7,4,3,4,3,5,4,5,3,4,5,5,6,8,7,10,9,10,6,6,5,3,0,1,4,2,1,0,0,0,0
