Unnamed: 0,1_한성여객종점,2_청구빌라.연촌초등학교,3_하계1치안센터,4_한천중학교,5_서울과학기술대앞,6_공릉동.동신아파트앞,7_원자력병원입구,8_안마을,9_두산힐스빌아파트,10_태릉사거리,11_묵동구길,12_묵1동주민센터입구.먹골역,13_먹골역,14_한국전력동부지사,15_지하철7호선중화역,16_국민은행중화동지점,17_중랑역.동부시장,18_중랑교,19_삼육서울병원,20_시조사삼거리,21_떡전교사거리.동대문노인복지관,22_서울성심병원,23_청량리미주상가앞,24_청량리역환승센터,25_동대문경찰서,26_영휘원사거리.(구)홍릉사거리,27_정화여자중.상업고등학교,28_제기동한신아파트,29_제기시장,30_고려대학교앞,31_고려대역.고대앞삼거리,32_정화여자중.상업고등학교,33_동부아파트,34_청량리한신아파트.청량사입구,35_동대문노인종합복지관,36_떡전교앞,37_서울시립대학교앞,38_전농로터리시장.동부교육지원청,39_전농래미안크레시티아파트,40_동대문중학교,41_답십리1동주민센터.래미안위브,42_신답역앞,43_청계한신휴플러스아파트,44_동대문구청.용두역3번출구,45_청량리수산시장,46_청량리역환승센터,47_서울성심병원,48_휘경동입구,49_삼육서울병원,50_중랑교,51_중랑역.동부시장,52_중화동한신아파트,53_지하철7호선중화역,54_한국전력동부지사,55_먹골역,56_묵1동주민센터입구.먹골역,57_묵동구길,58_태릉사거리,59_두산힐스빌아파트,60_안마을,61_원자력병원공릉동삼익2차아파트,62_동부아파트,63_서울과학기술대앞,64_경기기계공업고등학교,65_하계1치안센터,66_청구빌라.연촌초등학교,67_한성여객종점
2022-04-10 04:00:00,0,1,0,0,2,4,5,6,0,0,5,4,0,0,1,3,4,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,0,0,1,0,0,1,2,4,3,1,5,6,7,5,3,6,5,1,4,2,0,0,3,3,2,1,0,2,0,1,3,2,0,0,0,1,0,3,0,0,1,1,2,4,0,2,3,0,2,4,0,5,3,4,0,0,3,2,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,1,0,1,0,2,2,0,3,2,3,1,4,5,6,2,5,0,0,2,1,0,1,2,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,3,3,1,2,2,1,0,0,1,0,1,0,3,3,3,3,0,0,2,1,0
2022-04-10 07:00:00,1,1,1,0,0,2,3,5,5,2,6,6,4,3,2,4,5,6,3,2,2,1,0,5,4,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,3,4,3,4,4,0,4,0,6,2,6,5,3,2,3,0,0,2,0,1,0,1,0,0,0
2022-04-10 08:00:00,1,1,0,2,0,3,5,8,8,10,6,7,8,5,9,10,6,9,7,2,5,4,3,2,2,0,0,1,0,2,2,1,0,2,3,2,3,2,2,0,3,1,2,3,0,3,3,4,4,4,8,7,7,0,5,10,10,12,2,10,9,8,5,2,0,1,0
2022-04-10 09:00:00,0,1,3,2,3,4,5,7,7,6,9,9,0,11,14,9,10,3,9,9,8,7,4,5,2,3,4,0,1,2,3,2,4,6,3,7,0,4,0,3,4,3,5,7,4,6,6,3,7,5,12,11,4,11,9,7,9,8,10,10,10,10,9,6,5,1,0
2022-04-10 10:00:00,0,1,1,3,4,2,9,10,11,12,5,12,11,13,13,11,8,8,8,7,5,8,4,6,4,3,2,0,1,2,2,2,4,6,0,4,2,3,4,2,1,2,2,6,3,4,5,5,4,6,7,8,5,4,4,5,8,8,7,6,1,0,0,0,0,0,0
2022-04-10 11:00:00,0,2,0,18,0,17,24,28,28,25,24,23,25,24,22,21,18,17,14,14,9,10,8,6,7,1,6,5,3,1,0,1,1,2,0,1,0,2,2,0,3,3,4,3,4,4,3,0,6,9,10,6,12,12,10,11,16,15,14,13,7,10,5,5,4,4,0
2022-04-10 12:00:00,2,3,4,2,5,3,5,5,7,4,5,8,5,9,9,8,8,10,9,7,10,5,8,7,3,0,4,2,1,1,3,0,0,2,3,3,2,3,1,0,1,2,5,7,9,14,18,17,19,16,23,20,17,15,13,18,15,14,9,6,3,3,0,0,0,2,0
2022-04-10 13:00:00,1,4,0,1,4,3,8,9,10,8,6,7,7,9,10,12,11,9,9,8,7,5,4,6,0,4,4,0,6,3,3,5,1,3,4,4,3,3,0,0,3,4,1,5,9,10,13,8,15,16,15,13,14,15,15,21,22,17,18,6,4,3,2,2,0,1,0
2022-04-10 14:00:00,2,5,0,3,0,6,11,14,14,12,12,14,13,15,10,12,9,5,8,3,7,9,9,5,4,2,1,0,0,1,2,3,1,2,2,3,0,0,3,2,3,4,4,6,8,9,4,10,9,11,12,13,16,17,7,6,10,11,17,8,6,6,5,4,0,3,0
2022-04-10 15:00:00,3,3,5,6,5,4,8,10,8,9,12,8,7,9,7,2,6,4,5,4,3,3,5,5,0,4,3,2,2,0,5,0,0,0,7,6,2,1,2,0,4,3,0,5,8,13,15,14,12,13,14,15,14,12,17,16,12,11,10,6,4,3,3,0,2,0,0
2022-04-10 16:00:00,2,0,2,0,9,10,12,10,13,12,11,11,8,9,10,8,9,8,7,6,4,0,3,6,0,3,1,0,0,1,4,3,4,2,0,3,3,3,1,1,2,6,8,11,4,9,10,20,14,15,20,18,17,15,16,20,17,16,13,8,9,6,7,3,5,3,0
2022-04-10 17:00:00,1,2,3,0,4,1,5,14,13,10,11,13,13,9,17,16,9,8,6,5,0,5,5,5,3,4,3,1,2,1,2,2,0,1,0,3,0,2,1,0,1,4,3,13,13,11,9,8,14,16,17,18,16,13,10,7,8,13,11,6,6,5,3,5,3,2,0
2022-04-10 18:00:00,3,4,0,0,5,7,10,13,12,11,10,7,7,0,5,10,8,5,3,6,6,5,3,4,3,2,0,1,0,1,2,1,3,3,1,1,1,2,2,1,3,2,2,7,7,11,4,9,8,9,9,8,4,7,2,8,7,14,9,11,8,1,0,0,0,0,0
2022-04-10 19:00:00,4,3,4,5,7,10,15,13,12,11,8,9,11,11,12,5,8,4,7,6,4,5,5,5,3,3,1,0,0,0,1,3,0,2,0,2,0,2,0,1,1,2,4,6,3,11,13,9,7,3,11,10,11,9,8,11,10,12,11,4,3,1,0,1,0,0,0
2022-04-10 20:00:00,2,4,2,1,3,3,4,6,5,5,4,4,0,1,4,6,6,5,4,2,4,2,3,6,5,5,3,1,0,1,3,2,3,0,4,4,2,0,1,1,1,0,1,2,3,7,7,8,6,8,7,6,8,7,5,6,6,5,5,3,4,2,0,1,0,0,0
2022-04-10 21:00:00,2,3,1,0,0,3,3,2,4,5,3,6,2,0,5,6,3,2,2,2,0,0,0,4,0,0,4,3,2,4,2,0,0,1,0,1,0,0,1,0,0,2,0,4,2,5,6,3,3,3,5,8,6,3,6,7,6,6,5,6,4,4,3,2,1,3,0
2022-04-10 22:00:00,4,3,5,0,6,7,9,11,10,8,7,12,10,9,7,7,4,3,2,2,1,1,0,5,4,2,1,1,1,1,5,4,3,0,1,0,2,3,0,2,2,0,2,3,3,5,5,2,6,8,6,5,6,4,4,7,8,4,6,3,3,4,0,3,2,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,1,0,2,3,3,4,5,4,5,4,3,5,0,0,4,2,4,1,3,2,0,1,2,2,0,0,1,1,0,1,1,2,0,1,1,2,0,1,4,2,0,1,4,7,8,2,0,5,8,4,6,5,4,0,2,2,1,1,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,1,1,0,3,4,6,8,10,0,5,11,12,6,11,9,10,0,0,8,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,1,2,0,0,1,2,4,1,1,2,4,5,5,4,4,3,5,4,3,3,0,1,0,0,0,1,0,0,0,1,0,0,3,2,3,2,0,1,1,2,3,2,4,3,3,4,3,6,9,14,13,11,10,13,0,10,9,7,0,5,0,0,0,0,0,0
2022-04-11 06:00:00,1,1,3,1,2,2,5,7,8,3,9,8,7,9,8,9,7,10,9,6,7,9,7,4,3,1,3,2,1,1,0,2,1,3,1,3,1,3,3,3,3,2,3,2,0,3,0,3,3,5,7,4,6,6,6,6,3,6,2,5,4,4,4,1,1,1,0
2022-04-11 07:00:00,3,5,4,4,3,4,11,21,22,20,20,18,23,27,31,21,23,20,20,18,12,10,7,6,5,6,3,4,7,7,12,14,15,17,13,14,16,7,8,7,8,9,9,5,5,3,2,8,6,7,16,15,18,19,18,19,23,24,23,23,20,22,15,6,4,2,0
2022-04-11 08:00:00,1,3,4,3,4,6,13,22,22,19,21,17,23,26,28,37,38,36,35,31,27,23,16,9,8,7,6,4,3,2,9,10,0,8,9,16,12,10,11,13,12,12,13,5,5,7,9,9,9,9,17,17,19,19,21,19,21,23,24,22,21,20,18,4,3,2,0
2022-04-11 09:00:00,0,2,3,5,4,3,5,11,11,8,12,8,10,11,14,15,14,12,13,14,11,12,10,6,4,5,4,4,2,2,2,2,4,8,3,7,4,5,6,4,8,7,7,7,7,6,8,9,8,9,13,12,13,13,13,12,14,18,17,14,10,11,8,0,6,4,0
2022-04-11 10:00:00,1,2,3,3,4,5,7,11,2,8,7,11,11,12,13,11,11,10,9,2,7,9,7,4,4,3,2,1,1,1,1,2,0,3,1,4,5,4,3,3,6,2,5,3,2,4,5,4,1,5,7,6,7,8,8,8,7,6,5,4,5,4,3,0,1,1,0
2022-04-11 11:00:00,3,3,5,0,6,6,13,15,4,8,7,8,9,10,12,13,12,11,10,8,7,10,8,4,2,0,3,1,2,1,3,0,3,2,3,3,4,3,5,6,5,2,2,7,6,6,7,7,4,5,6,6,7,6,6,4,7,9,8,7,7,5,4,2,0,2,0
2022-04-11 12:00:00,2,2,3,0,2,2,4,3,4,7,3,6,4,6,4,4,7,5,2,0,4,4,3,6,5,3,1,0,2,2,1,4,2,3,1,2,1,2,3,2,1,0,1,4,11,11,11,6,15,15,19,18,15,12,12,12,13,14,13,13,12,7,5,1,2,2,0
2022-04-11 13:00:00,2,3,4,5,6,7,10,14,6,10,13,12,13,15,14,13,11,10,8,7,6,1,4,3,1,2,1,1,1,2,4,5,0,4,3,2,2,1,1,1,3,3,0,7,10,8,8,8,11,10,14,12,14,15,14,15,16,17,16,15,13,9,4,3,3,1,0
2022-04-11 14:00:00,0,3,2,3,3,3,8,9,9,10,10,9,10,9,8,9,7,8,5,6,6,6,5,6,4,3,1,1,2,2,2,5,2,2,3,3,2,3,4,2,4,4,1,7,10,11,12,10,9,5,11,11,13,12,13,10,11,11,10,7,4,2,1,0,2,0,0
2022-04-11 15:00:00,3,6,4,11,14,19,24,25,22,17,15,10,10,11,13,13,9,8,6,6,5,7,3,8,7,5,6,5,5,4,3,0,2,8,7,4,5,5,5,0,3,6,4,7,9,11,10,11,14,14,10,10,12,10,9,13,6,5,0,5,6,3,6,8,7,4,0
2022-04-11 16:00:00,3,4,11,29,31,36,35,37,34,28,25,25,23,21,18,17,11,10,7,5,7,4,0,6,5,6,4,1,3,2,2,4,4,5,5,7,6,8,6,5,4,4,4,12,14,14,11,12,12,12,19,18,19,16,10,11,14,15,10,12,9,7,5,3,4,2,0
2022-04-11 17:00:00,3,4,4,6,13,14,17,11,8,9,15,14,11,12,11,12,7,6,7,6,5,4,7,8,6,5,3,1,4,5,9,10,9,9,7,5,6,4,3,2,2,5,5,14,17,25,29,33,35,33,37,35,32,34,29,26,23,22,18,14,10,7,6,0,5,4,3
2022-04-11 18:00:00,2,4,0,7,9,11,23,26,27,22,20,20,19,19,18,19,14,14,6,12,8,9,8,13,11,7,6,5,4,3,6,6,7,5,0,4,3,5,10,3,13,14,6,19,22,25,30,29,29,29,29,26,27,25,21,26,22,25,21,18,10,8,7,6,5,5,1
2022-04-11 19:00:00,0,4,3,5,8,10,16,17,17,19,16,14,10,12,13,13,14,11,10,0,9,8,7,6,5,3,2,1,4,3,5,6,5,3,1,2,2,3,3,4,3,4,4,10,10,15,16,15,17,18,20,18,16,9,8,14,16,21,19,14,8,7,5,2,4,3,0
2022-04-11 20:00:00,1,1,0,7,7,4,15,20,18,12,11,10,8,4,7,7,5,3,2,1,3,2,1,5,6,4,3,0,2,2,3,4,3,4,3,3,1,2,3,4,4,3,1,11,8,15,16,16,15,16,21,16,14,14,11,12,13,11,9,8,5,4,4,1,1,1,0
2022-04-11 21:00:00,2,4,3,0,5,6,12,11,3,0,3,0,2,3,4,4,5,6,7,3,0,0,0,7,5,4,2,0,1,5,6,0,0,4,0,3,2,5,4,3,1,4,3,9,8,12,8,13,17,14,16,14,13,12,12,14,12,12,11,6,5,2,2,0,0,0,0
2022-04-11 22:00:00,2,1,3,0,7,9,11,17,0,15,16,13,12,10,8,7,6,3,2,2,0,0,0,6,5,0,4,3,3,6,3,0,5,8,7,6,0,3,2,2,2,2,0,6,0,8,6,9,7,10,9,8,10,8,6,9,8,7,5,4,2,4,2,0,0,0,0
2022-04-11 23:00:00,0,0,0,0,1,3,6,7,6,6,5,6,7,3,7,8,9,7,7,6,4,4,0,7,6,5,3,0,0,4,2,1,2,2,1,1,1,0,0,0,0,1,0,1,0,2,4,6,6,8,9,7,5,5,4,10,11,11,10,8,3,2,0,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,1,1,0,0,4,5,7,9,0,10,6,0,11,10,9,8,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,1,2,0,1,2,6,4,2,3,5,6,7,1,4,3,2,3,2,2,2,0,2,1,2,0,2,1,2,3,0,0,3,2,2,0,3,4,3,4,3,2,4,3,5,9,8,7,2,10,10,10,1,0,9,0,8,6,0,6,5,5,4,3,1,0
2022-04-12 06:00:00,3,1,2,1,1,0,4,7,5,6,6,6,5,6,7,7,8,8,7,8,2,6,4,7,0,5,1,0,0,0,2,3,0,2,2,4,3,3,0,0,3,2,5,0,3,4,2,4,5,6,5,6,7,6,5,6,8,3,0,2,1,5,2,5,0,0,0
2022-04-12 07:00:00,2,4,6,5,5,6,12,21,23,19,20,20,23,26,24,27,25,22,19,18,16,14,13,5,2,4,1,3,5,9,12,16,11,19,14,13,12,5,4,4,6,9,9,6,5,7,6,7,7,8,16,16,18,20,19,17,21,20,22,23,20,24,22,7,6,2,0
2022-04-12 08:00:00,1,4,1,3,3,4,11,22,25,28,31,36,42,48,42,45,43,39,34,31,24,23,20,19,14,9,7,5,5,2,9,10,8,13,14,14,11,9,9,8,10,8,9,8,7,7,8,9,11,5,16,12,14,12,12,14,16,27,29,26,24,22,18,6,3,2,0
2022-04-12 09:00:00,1,3,4,5,4,7,13,17,21,20,18,18,19,14,19,22,20,19,17,18,15,13,7,6,2,3,2,1,2,0,3,3,3,4,2,8,7,7,5,4,8,8,6,5,4,4,4,4,4,6,8,7,6,9,9,11,10,13,13,12,11,11,3,2,2,1,0
2022-04-12 10:00:00,0,1,2,0,4,5,11,13,6,12,14,12,13,14,13,14,10,9,7,7,5,5,6,5,4,3,2,1,2,3,4,3,3,3,2,4,2,6,8,5,9,3,8,6,6,4,5,3,7,7,6,9,12,10,9,5,9,9,8,9,4,4,2,1,0,1,0
2022-04-12 11:00:00,1,3,5,6,4,8,11,13,14,11,11,9,10,9,11,7,7,6,6,6,4,6,5,6,5,1,3,2,0,1,2,2,0,0,3,4,3,2,2,1,3,0,3,3,6,8,9,8,9,11,11,12,12,9,12,11,8,12,10,12,8,9,5,4,3,2,0
2022-04-12 12:00:00,1,1,0,1,4,5,7,9,7,5,7,6,8,12,8,10,9,7,8,7,6,3,6,5,4,3,4,1,3,2,3,4,5,7,6,4,4,5,5,4,4,5,6,5,6,5,8,7,8,5,9,8,9,8,7,8,10,8,7,5,3,3,2,1,4,3,0
2022-04-12 13:00:00,6,3,4,7,10,8,10,10,11,12,13,13,12,15,15,16,9,8,10,7,7,6,6,5,3,4,2,1,0,4,7,2,4,4,0,3,1,2,3,2,3,2,3,8,10,11,10,10,9,9,10,7,10,9,8,7,9,8,8,7,5,4,2,2,1,1,0
2022-04-12 14:00:00,2,3,4,5,6,7,10,12,12,2,14,7,7,7,9,10,7,5,5,5,4,3,3,4,4,3,1,0,0,1,3,4,5,2,0,4,3,1,4,3,1,2,3,6,7,7,9,7,9,10,12,8,9,8,11,11,11,11,5,9,7,7,6,5,3,1,0
2022-04-12 15:00:00,2,5,4,12,17,20,26,28,26,26,22,18,17,15,13,14,11,10,11,1,9,8,7,9,4,3,2,1,1,2,4,5,4,8,0,9,8,6,5,4,3,4,2,8,7,6,7,2,4,6,10,11,10,12,5,9,9,4,8,5,3,3,1,2,0,0,0
2022-04-12 16:00:00,4,5,12,23,24,25,26,21,23,22,22,20,22,16,14,15,11,8,7,7,9,0,3,8,8,7,2,5,3,7,10,8,7,9,12,11,10,13,13,10,7,4,4,9,11,16,19,18,15,16,18,15,14,12,12,16,13,13,11,10,5,5,6,5,0,4,0
2022-04-12 17:00:00,2,3,2,5,8,9,12,19,13,20,21,20,15,13,12,12,6,7,5,7,6,0,5,7,4,6,4,3,2,3,6,11,10,9,4,9,8,6,4,5,4,3,2,9,13,21,20,10,23,18,22,20,21,19,15,17,17,20,15,12,7,6,2,0,4,1,0
2022-04-12 18:00:00,2,3,0,4,9,15,20,13,16,15,13,15,15,16,14,14,9,7,7,7,5,8,5,13,8,3,3,4,3,4,7,8,0,4,0,5,6,7,4,3,4,8,7,22,24,32,34,34,33,32,30,26,22,15,12,18,10,11,13,12,7,6,5,4,4,3,0
2022-04-12 19:00:00,0,2,3,2,7,9,10,12,7,14,14,15,16,17,15,13,9,7,4,5,3,4,4,10,9,4,3,5,5,3,7,8,7,6,4,4,2,2,2,4,6,7,6,10,13,18,22,23,25,24,19,18,16,15,15,24,21,20,14,12,8,6,5,2,4,2,0
2022-04-12 20:00:00,2,4,1,0,3,5,6,7,7,4,8,8,5,6,7,7,7,7,9,8,2,7,5,8,4,2,3,2,1,4,5,3,0,3,1,2,2,2,1,0,3,2,1,8,9,10,13,12,15,13,10,6,10,9,8,10,6,12,9,7,3,4,2,1,0,1,0
2022-04-12 21:00:00,1,2,3,5,7,7,8,10,2,9,7,9,8,7,3,4,6,6,5,2,3,0,5,7,4,4,3,2,0,2,3,4,1,2,0,1,0,1,3,2,3,4,5,14,13,14,13,13,14,11,13,8,12,9,9,12,14,12,11,11,7,5,3,3,1,2,0
2022-04-12 22:00:00,1,1,2,0,5,8,9,13,11,10,9,9,8,7,7,6,5,3,3,3,2,0,1,5,6,5,3,0,1,2,4,5,0,3,3,4,4,3,3,3,2,2,2,5,6,8,9,5,0,7,9,8,7,6,4,11,10,11,9,6,2,4,3,1,0,2,0
2022-04-12 23:00:00,0,1,0,0,2,4,3,5,4,3,1,6,0,5,4,5,5,4,3,5,4,0,0,3,2,3,1,1,0,3,4,3,1,2,1,2,1,1,1,0,1,0,4,5,0,5,4,3,7,4,6,7,6,6,8,10,5,13,11,9,3,1,2,1,0,2,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,1,2,0,1,4,5,8,10,12,13,15,17,5,7,16,14,11,9,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,1,2,4,1,0,3,4,6,5,3,2,7,9,8,8,7,4,3,2,2,2,3,2,3,0,0,2,0,0,0,1,1,0,2,1,2,1,1,2,1,0,4,0,5,4,4,6,0,7,8,9,8,9,7,8,0,0,6,0,5,4,3,1,0,0,0,0
2022-04-13 06:00:00,2,0,2,3,1,2,6,13,8,7,5,7,10,12,9,9,8,7,8,5,7,4,2,2,0,0,1,0,0,0,2,2,1,2,0,3,0,0,0,2,2,2,3,4,5,4,4,5,4,4,5,7,5,7,6,8,9,10,5,8,7,8,7,2,0,0,0
2022-04-13 07:00:00,3,4,5,4,5,10,20,27,21,19,23,20,21,26,25,29,27,24,23,20,20,17,16,8,7,6,5,5,4,7,13,14,14,14,14,13,10,8,6,7,10,8,6,7,7,7,6,5,6,7,17,19,18,21,22,26,25,31,30,29,29,30,21,7,6,3,0
2022-04-13 08:00:00,2,4,4,3,5,5,16,20,31,23,23,24,28,28,28,31,30,30,31,28,23,22,16,17,16,13,11,9,9,4,12,11,4,13,12,13,13,13,10,9,11,9,11,10,11,10,8,7,7,7,21,18,16,16,14,17,20,25,27,25,23,21,14,7,6,3,0
2022-04-13 09:00:00,1,1,3,5,0,0,11,13,17,14,14,10,9,11,15,18,15,13,14,14,15,15,8,8,6,2,2,5,4,2,4,4,5,8,1,9,8,7,6,8,10,10,9,7,5,5,3,2,5,6,7,8,7,7,7,7,6,7,8,8,9,6,4,4,3,2,0
2022-04-13 10:00:00,0,1,2,0,5,7,8,9,8,10,9,6,8,7,7,9,7,8,7,6,5,7,4,5,4,1,3,1,0,0,2,1,0,3,4,5,5,4,3,2,3,4,6,7,5,8,5,8,7,8,6,6,7,6,5,7,9,8,9,8,9,8,5,4,0,1,0
2022-04-13 11:00:00,1,2,3,0,2,2,5,8,9,9,7,9,10,6,8,7,8,11,4,10,7,8,6,5,0,3,0,0,3,4,5,7,2,3,3,4,1,3,0,2,1,4,2,4,3,6,7,11,11,3,8,8,9,7,5,6,8,9,10,11,9,7,4,1,3,0,0
2022-04-13 12:00:00,1,3,0,4,7,9,11,14,14,10,10,9,8,9,9,6,8,5,9,6,5,7,4,4,4,4,3,2,1,2,1,2,3,4,3,3,0,4,6,7,5,7,6,10,3,5,9,2,7,6,9,9,9,7,8,11,13,12,11,9,8,6,4,3,3,2,0
2022-04-13 13:00:00,4,6,5,7,8,9,11,14,13,13,12,15,13,5,15,3,4,4,4,5,4,4,3,4,0,3,0,2,4,3,6,5,3,4,0,3,0,2,2,0,5,4,4,5,9,8,8,10,9,8,10,10,12,11,10,13,14,15,14,10,7,5,3,0,2,1,0
2022-04-13 14:00:00,2,5,4,5,7,8,9,12,15,13,16,13,14,17,15,15,12,10,7,6,6,4,2,4,3,0,1,1,1,2,5,4,4,3,0,3,2,3,4,4,3,3,5,8,7,7,8,7,5,5,6,7,9,10,6,7,11,11,10,10,9,7,5,0,0,4,1
2022-04-13 15:00:00,2,8,3,12,15,15,13,13,12,11,10,11,9,10,8,8,4,5,3,4,4,3,5,7,5,4,0,1,0,3,6,10,9,11,12,11,11,9,0,0,6,5,4,10,10,14,12,13,15,14,13,11,13,15,11,14,15,17,20,10,7,6,6,9,8,5,0
2022-04-13 16:00:00,1,5,9,21,24,25,29,29,29,27,26,24,23,21,14,13,9,8,8,5,6,5,4,13,4,11,6,5,4,2,5,5,3,5,6,10,4,8,9,5,4,5,3,11,14,12,14,15,17,18,15,14,16,14,11,10,10,13,12,7,5,5,4,4,3,2,0
2022-04-13 17:00:00,3,4,4,9,8,11,17,18,15,13,11,9,10,8,9,8,8,7,4,3,7,6,7,8,7,5,4,3,2,5,8,8,9,7,6,8,6,6,7,7,6,4,3,7,10,14,14,17,19,22,19,16,19,18,14,21,17,19,18,15,8,7,4,3,3,2,0
2022-04-13 18:00:00,2,7,0,10,14,16,19,20,17,15,19,24,26,24,24,24,14,13,11,9,7,10,10,7,2,6,5,4,2,4,6,7,6,5,4,7,8,8,5,6,7,12,11,17,19,26,31,32,28,30,32,26,26,22,15,17,14,17,15,9,7,7,7,5,5,4,0
2022-04-13 19:00:00,1,1,2,3,5,5,7,13,14,12,6,7,8,6,6,8,11,10,8,7,6,5,5,14,12,5,3,2,3,4,6,5,6,4,0,2,3,4,0,2,3,6,0,14,15,19,20,18,17,16,18,15,15,13,16,25,21,25,23,11,5,4,3,2,0,2,0
2022-04-13 20:00:00,1,0,2,6,2,15,18,18,17,12,12,8,6,7,5,6,3,2,3,1,0,0,0,4,0,3,3,0,1,5,6,5,6,5,2,3,3,2,2,1,2,1,0,8,13,11,9,11,11,3,10,11,11,6,7,7,6,7,4,6,4,3,3,2,2,1,0
