Unnamed: 0,1_장지공영차고지,2_아이코리아,3_송파글마루도서관.버들어린이집,4_문현고등학교,5_문현중학교,6_건영아파트,7_문덕초등학교.문정고등학교,8_문정동푸르지오아파트,9_문정동래미안아파트,10_가락동쌍용아파트,11_가락동극동아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_송파동한양1차아파트,16_송파2동한양아파트,17_잠실여고후문,18_송파사거리,19_송파책박물관.헬리오시티,20_석촌동남현교회앞,21_배명중고교,22_송파구민회관구의회,23_삼전역,24_잠실우성4차현대아파트,25_잠실근린공원.성현교회,26_아시아선수촌아파트,27_잠실종합운동장,28_강남경찰서면허시험장,29_삼성역7번출구,30_봉은사역5번출구.광동한방병원,31_노블발렌티웨딩홀,32_서울의료원강남분원,33_강남경찰서.강남운전면허시험장,34_잠실종합운동장,35_아시아선수촌아파트,36_아시아선수촌아파트삼거리.성현교회,37_잠실우성4차현대아파트,38_삼전역,39_송파구민회관구의회,40_배명중고교,41_석촌동남현교회앞,42_송파책박물관.헬리오시티,43_송파사거리.석촌시장,44_잠실여고후문,45_한양공원,46_송파2동한양삼성아파트,47_삼익아파트미성아파트,48_송파경찰서.오금역,49_가락래미안앞,50_송파중학교,51_문정래미안현대아파트앞,52_문정동대우아파트,53_문덕초등학교.문정고등학교,54_건영아파트앞,55_문현중학교,56_송파구립산모건강증진센터,57_송파파인타운10단지.13단지,58_송파파인타운11단지,59_아이코리아앞,60_장지공영차고지
2022-03-09 07:00:00,0,0,0,1,2,0,4,6,2,5,5,7,6,4,3,3,2,4,5,2,3,4,6,6,7,6,3,2,2,1,1,0,0,4,5,3,3,3,3,4,4,3,2,4,3,3,4,3,3,4,5,6,4,0,1,3,1,2,1,0
2022-03-09 08:00:00,1,2,3,2,3,2,4,4,5,2,5,7,7,10,11,11,5,13,12,12,10,8,9,11,14,11,8,5,3,1,1,0,2,5,3,6,8,9,7,8,8,8,7,7,6,5,10,4,5,6,7,5,5,3,2,1,0,0,0,0
2022-03-09 09:00:00,1,2,1,4,4,5,4,6,6,5,7,8,7,8,7,6,7,6,8,9,10,12,10,12,15,12,8,6,3,1,1,1,0,4,4,6,7,8,9,8,8,9,7,7,8,9,8,4,5,8,9,8,7,5,2,1,0,0,0,0
2022-03-09 10:00:00,3,2,0,4,5,5,8,7,5,8,8,8,8,7,6,6,5,7,8,9,10,8,9,13,16,14,7,5,2,4,3,0,0,5,4,6,5,5,2,6,5,6,5,4,6,5,7,7,8,9,8,7,5,4,2,0,0,0,0,0
2022-03-09 11:00:00,1,3,2,4,5,3,7,5,9,11,10,7,4,3,5,4,6,6,8,9,8,7,8,13,17,16,9,7,1,0,5,0,1,8,0,9,7,8,7,8,5,4,7,4,2,3,7,8,4,6,5,6,4,4,3,2,0,0,0,0
2022-03-09 12:00:00,1,0,1,2,6,7,5,9,8,6,7,6,10,10,10,12,12,12,10,13,16,17,14,20,24,24,10,7,2,1,2,0,1,6,5,9,10,10,7,11,9,9,6,7,7,6,9,9,10,12,11,9,7,7,3,3,3,2,0,0
2022-03-09 13:00:00,1,0,0,1,3,7,8,3,8,6,6,6,6,6,6,8,9,8,10,11,14,13,14,15,20,13,7,6,2,5,2,0,2,12,15,15,10,10,14,12,12,11,8,5,8,7,7,6,5,7,6,5,6,5,4,4,0,3,0,0
2022-03-09 14:00:00,4,1,3,3,5,2,4,6,5,9,11,10,9,11,9,9,8,12,14,14,13,17,16,13,11,14,9,7,4,5,4,4,5,9,10,11,11,11,13,13,12,9,8,7,6,8,6,7,8,13,11,9,6,4,3,0,0,0,0,0
2022-03-09 15:00:00,1,1,2,2,4,7,6,9,10,11,6,11,9,12,13,17,13,12,13,20,18,17,17,15,12,7,5,4,5,5,3,5,7,16,12,13,14,12,10,12,12,13,13,13,10,9,8,8,9,9,7,6,7,5,2,2,0,1,0,0
2022-03-09 16:00:00,1,0,1,2,6,6,7,8,9,8,9,9,10,9,7,6,4,4,6,6,6,5,10,13,12,9,5,4,2,2,4,3,0,21,19,12,11,12,12,10,7,8,7,7,6,6,7,6,4,9,9,7,6,4,7,6,5,4,2,0
2022-03-09 17:00:00,3,0,1,3,10,12,13,13,16,10,11,9,10,11,9,11,12,14,14,11,11,11,12,12,16,11,5,4,3,3,4,3,5,11,14,17,16,13,12,10,11,12,10,12,12,13,12,10,11,10,9,8,7,6,3,4,3,1,2,0
2022-03-09 18:00:00,1,3,1,3,9,10,11,4,14,14,10,8,7,8,9,10,10,12,9,12,13,11,11,11,9,6,2,1,7,8,8,6,16,12,18,16,16,18,15,15,16,14,14,13,11,10,9,11,12,12,13,10,9,6,2,1,0,0,0,0
2022-03-09 19:00:00,1,0,3,2,6,2,7,6,5,4,2,2,5,6,5,6,6,10,9,6,6,8,6,4,5,3,2,3,2,3,2,2,3,13,16,15,16,14,14,13,9,11,11,12,10,8,8,6,5,7,6,3,5,4,4,8,6,5,0,0
2022-03-09 20:00:00,0,0,0,1,4,3,5,3,3,2,5,4,8,12,8,13,14,10,8,11,12,9,6,6,8,6,2,1,2,3,3,3,6,13,14,12,10,8,9,10,9,7,8,5,3,7,7,8,5,9,8,5,4,1,3,4,3,1,0,0
2022-03-09 21:00:00,2,0,0,0,7,4,5,8,7,5,4,3,5,5,6,4,5,9,10,8,9,7,5,5,5,5,3,2,2,3,2,3,5,21,20,18,12,12,12,13,14,13,11,10,8,9,11,11,10,10,8,5,3,4,4,9,8,5,0,0
2022-03-09 22:00:00,1,1,0,1,6,7,6,7,5,4,4,5,6,5,6,7,9,13,11,10,4,9,6,4,4,3,2,1,4,5,3,5,7,13,16,12,13,14,14,13,6,10,9,9,6,9,9,5,6,5,4,3,2,1,3,2,1,0,0,0
2022-03-09 23:00:00,0,0,0,0,4,2,6,7,4,3,2,2,5,5,4,4,0,5,4,4,3,3,1,3,3,4,2,1,3,0,1,0,2,8,11,10,8,7,7,7,6,4,6,6,4,7,6,4,2,2,3,0,0,2,0,3,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,3,4,2,0,0,0,0,0,6,8,9,8,0,8,0,0,9,9,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,0,2,2,1,2,3,4,1,1,3,4,3,4,2,2,4,3,4,3,5,9,8,8,6,4,4,2,1,1,0,1,2,1,3,3,2,3,4,0,5,5,4,4,2,5,5,0,2,0,0,2,0,1,2,0,0,0,0
2022-03-10 06:00:00,1,1,2,3,3,4,2,3,2,4,7,4,4,6,7,0,0,8,5,7,7,10,11,17,20,17,15,2,5,5,3,0,3,2,3,3,2,3,4,4,8,8,6,3,0,4,5,5,5,8,8,4,3,4,3,5,2,0,3,0
2022-03-10 07:00:00,15,6,10,10,10,9,10,13,16,17,19,20,15,14,15,16,17,15,21,27,27,22,26,32,37,32,16,11,16,12,4,4,2,12,8,9,10,7,9,12,12,15,13,13,12,10,13,12,9,21,23,16,13,10,3,4,0,2,2,0
2022-03-10 08:00:00,3,3,3,5,10,9,11,14,15,14,18,20,18,22,21,21,19,22,36,44,44,48,48,56,60,55,32,18,34,39,4,1,3,21,22,12,12,13,15,17,19,25,23,20,17,18,18,10,9,14,17,13,10,8,4,4,1,3,1,0
2022-03-10 09:00:00,2,2,1,2,3,4,3,6,6,6,5,6,8,12,12,10,10,9,10,12,14,18,23,26,35,29,15,10,12,10,5,1,3,9,9,6,5,6,5,8,7,9,7,8,7,7,9,5,6,8,10,9,8,6,3,2,1,0,1,0
2022-03-10 10:00:00,1,2,2,3,3,4,5,7,9,11,10,10,6,6,8,8,7,9,8,8,8,9,8,10,13,12,8,7,4,3,2,1,3,3,3,5,5,6,5,4,3,4,5,5,4,6,5,3,2,5,5,2,2,1,2,2,1,2,0,0
2022-03-10 11:00:00,1,2,2,2,4,4,4,6,8,7,4,7,8,7,8,3,4,7,4,8,7,6,8,9,10,10,7,6,2,1,2,1,3,7,5,5,4,5,3,6,5,7,8,6,4,8,8,8,5,6,6,5,3,5,2,2,0,1,0,0
2022-03-10 12:00:00,2,2,2,3,5,6,13,15,15,8,7,7,9,7,8,6,8,6,7,7,7,8,10,11,15,12,9,8,7,4,0,3,3,7,9,7,4,6,7,7,8,10,9,4,10,9,8,8,5,6,4,4,24,2,21,1,0,0,19,0
2022-03-10 13:00:00,2,4,0,5,9,10,10,10,8,6,4,7,8,12,12,12,10,8,7,7,8,10,11,11,13,14,6,3,2,2,5,3,6,35,34,10,9,8,7,9,9,10,9,10,8,7,7,7,8,7,6,5,5,2,3,2,2,0,0,0
2022-03-10 14:00:00,1,1,1,2,5,5,4,4,5,4,8,3,6,7,9,10,7,9,10,10,10,9,13,10,10,8,7,5,2,5,7,6,5,13,16,30,28,26,22,16,14,15,13,10,8,8,9,6,6,8,5,5,4,2,3,4,1,2,0,0
2022-03-10 15:00:00,2,2,3,6,10,10,10,10,7,9,9,7,9,10,12,15,17,15,17,16,15,10,10,12,13,7,5,6,5,4,7,0,6,11,13,11,10,10,11,14,13,12,7,6,6,5,9,9,12,9,8,7,6,3,3,3,0,2,1,0
2022-03-10 16:00:00,2,2,3,4,6,6,7,10,12,11,11,6,10,9,11,14,20,21,21,20,14,8,8,10,10,10,6,3,3,3,4,4,5,17,16,15,14,11,14,19,19,20,16,19,19,17,14,11,10,13,9,11,8,4,5,3,2,2,1,0
2022-03-10 17:00:00,3,3,4,6,7,8,8,11,10,11,10,11,14,13,12,13,15,17,17,11,10,10,8,9,10,8,3,2,5,6,10,12,15,33,30,25,22,22,23,24,20,19,19,17,17,16,12,12,9,12,11,10,8,6,4,4,3,2,0,0
2022-03-10 18:00:00,2,3,1,5,13,12,16,16,17,14,12,10,21,20,17,17,18,20,18,18,16,14,14,12,14,10,4,4,5,7,18,23,30,46,42,34,27,25,25,23,22,18,19,17,16,16,18,15,14,17,17,13,10,9,6,14,11,12,10,0
2022-03-10 19:00:00,2,0,0,3,4,6,9,12,10,8,6,9,15,12,11,10,11,10,14,13,11,11,9,8,12,8,3,3,5,5,8,8,11,23,23,24,22,24,22,24,24,19,20,18,15,14,13,11,11,10,9,8,5,3,3,5,4,1,2,0
2022-03-10 20:00:00,0,0,1,0,4,4,5,7,7,7,6,5,9,10,11,12,7,8,8,9,8,9,9,7,6,5,3,1,2,3,4,5,6,18,17,12,18,19,15,14,10,10,10,9,8,7,6,5,6,7,5,5,4,4,2,3,1,2,0,0
2022-03-10 21:00:00,0,0,0,2,4,6,8,7,5,2,3,4,9,8,11,9,12,12,10,9,6,5,6,7,10,8,7,6,5,5,4,5,8,19,22,15,16,15,16,12,13,10,13,12,3,9,14,13,12,11,10,8,5,4,5,8,7,5,1,0
2022-03-10 22:00:00,0,1,0,0,4,5,6,8,8,7,6,5,10,8,7,6,7,10,9,6,3,4,2,3,5,4,9,8,3,4,1,6,8,25,27,22,18,17,18,18,15,13,13,11,10,12,11,6,6,11,10,9,7,3,6,9,1,6,4,0
2022-03-10 23:00:00,1,0,0,2,4,0,1,0,0,3,2,4,7,6,6,3,4,6,4,4,2,5,4,4,4,2,1,0,2,3,4,1,4,15,17,13,10,9,8,7,5,6,6,4,6,5,5,5,2,1,4,3,1,1,2,5,4,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,2,0,3,6,0,1,4,5,0,0,7,9,9,8,7,6,0,0,0,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,1,2,2,2,1,2,3,2,4,4,3,5,4,5,0,0,1,2,3,4,3,6,6,4,3,4,6,3,1,1,0,0,1,1,2,2,2,3,4,0,4,4,3,1,4,5,3,2,4,1,2,2,0,1,3,0,0,0,0
2022-03-11 06:00:00,1,1,1,2,3,4,4,2,3,2,3,3,2,4,8,3,4,6,7,6,7,6,9,6,7,8,6,2,4,5,3,0,0,3,1,2,3,3,4,5,6,6,7,6,5,7,9,5,6,5,4,5,4,2,3,4,3,0,2,0
2022-03-11 07:00:00,14,5,15,12,14,16,9,9,15,17,19,21,24,18,17,19,19,20,22,23,22,27,33,45,57,50,16,8,16,11,2,3,2,4,4,5,7,8,9,11,12,18,20,20,20,21,14,6,6,18,19,11,7,5,2,3,0,1,1,0
2022-03-11 08:00:00,2,3,3,5,10,10,12,14,14,12,14,21,26,27,27,25,24,24,24,30,28,29,36,44,62,48,26,20,25,19,6,2,1,8,9,8,8,10,13,18,20,20,21,19,18,18,17,10,8,10,10,7,8,5,4,4,3,2,0,0
2022-03-11 09:00:00,2,3,3,5,3,5,4,5,5,6,4,7,7,8,9,10,11,10,10,16,20,20,23,28,43,37,13,9,10,8,4,2,3,10,6,8,8,5,5,8,8,10,9,8,7,9,10,6,8,9,7,6,5,5,3,2,0,1,1,0
2022-03-11 10:00:00,1,2,2,3,4,2,5,9,9,7,5,5,8,10,9,9,11,8,10,6,11,11,11,13,17,14,9,5,5,2,1,0,2,6,5,6,5,8,2,7,8,9,8,8,8,6,6,5,5,4,4,4,4,0,4,5,4,3,1,0
2022-03-11 11:00:00,2,1,0,2,4,5,8,6,9,11,10,10,6,4,6,6,7,5,9,12,11,10,9,8,8,8,5,3,2,2,1,0,3,6,7,6,6,4,4,5,4,6,6,8,7,5,5,4,5,5,4,6,17,16,15,14,13,1,1,0
2022-03-11 12:00:00,1,0,1,3,3,4,5,18,18,9,7,8,8,7,6,7,9,4,6,6,8,9,12,10,12,15,8,4,3,2,4,2,3,7,6,7,7,8,6,9,10,9,6,6,7,7,10,6,7,7,5,3,10,5,8,7,12,6,0,0
2022-03-11 13:00:00,1,2,3,2,6,4,7,7,7,9,8,6,10,13,13,11,6,12,12,12,16,20,20,17,18,14,10,8,4,3,3,5,7,15,15,15,14,13,12,10,13,15,17,15,12,8,12,10,12,10,9,7,6,4,2,1,0,0,0,0
2022-03-11 14:00:00,3,2,3,6,12,7,9,8,8,7,6,5,11,13,15,14,13,12,10,9,11,12,12,12,9,9,6,2,2,4,3,5,6,24,25,20,16,15,12,12,13,14,14,8,10,8,8,11,6,10,9,8,6,5,5,6,0,0,2,0
2022-03-11 15:00:00,1,1,2,1,6,14,15,12,14,12,8,7,11,10,12,16,14,12,11,12,11,11,11,12,13,8,4,2,4,5,6,5,7,10,13,11,11,11,12,11,11,13,15,14,13,10,11,8,8,12,7,5,5,4,2,3,3,0,2,0
2022-03-11 16:00:00,3,6,4,7,8,10,12,11,15,12,9,11,14,13,15,17,19,12,17,17,13,10,9,9,9,7,6,5,2,6,7,8,10,21,19,16,17,15,15,26,23,21,24,22,19,16,16,13,12,12,13,10,7,6,4,6,5,4,3,0
2022-03-11 17:00:00,3,4,5,5,9,11,13,16,15,14,15,15,16,14,14,13,13,11,12,16,17,14,9,12,13,7,3,3,4,6,10,13,15,16,18,16,16,20,20,19,20,18,18,19,15,12,14,14,15,21,19,12,7,6,5,7,5,5,3,0
2022-03-11 18:00:00,3,3,4,3,9,6,12,12,11,10,12,10,23,22,19,20,19,18,17,19,16,18,17,18,17,15,8,5,4,4,8,15,23,28,29,27,27,24,26,25,24,22,19,23,20,17,13,12,11,15,14,13,12,10,5,12,9,7,6,0
2022-03-11 19:00:00,1,2,0,4,10,13,15,16,16,14,12,10,11,12,14,8,11,9,10,9,13,11,11,11,9,6,3,2,5,6,9,8,12,25,26,18,16,19,17,15,12,10,13,11,9,11,11,11,11,11,9,9,7,8,6,6,4,2,0,0
2022-03-11 20:00:00,4,0,2,0,4,5,4,7,6,6,7,5,6,6,5,7,4,8,8,8,8,7,7,11,13,7,4,2,3,2,7,9,6,18,22,13,11,9,8,10,8,8,7,7,6,7,7,6,5,5,7,7,6,5,4,5,4,2,3,0
2022-03-11 21:00:00,1,2,0,2,4,4,5,5,4,4,4,6,7,5,6,5,7,7,8,7,6,5,5,4,7,3,1,2,2,2,5,3,7,19,17,18,12,9,10,9,7,7,8,10,8,14,6,5,4,7,5,4,2,3,4,5,3,2,1,0
2022-03-11 22:00:00,1,0,0,0,5,6,6,7,5,6,5,3,8,8,10,8,8,10,8,9,9,8,7,5,4,5,4,3,4,4,6,8,8,25,24,19,13,12,11,8,7,7,7,6,4,5,15,14,14,15,15,16,15,10,6,4,5,2,1,0
2022-03-11 23:00:00,2,1,0,1,2,0,0,4,4,3,4,1,4,3,2,0,3,5,5,6,5,4,4,4,4,3,2,1,2,4,1,5,6,14,15,10,11,8,10,8,6,5,7,6,3,5,5,3,2,3,2,2,0,1,2,6,4,2,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,2,1,0,4,0,1,0,2,3,0,0,4,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,2,3,0,1,2,2,2,2,3,3,2,1,2,0,0,0,1,3,3,6,2,4,5,4,6,5,1,1,1,1,0,0,0,0,2,3,4,4,0,3,4,6,7,0,5,6,0,3,2,2,0,0,1,0,0,2,0,0,0,0
2022-03-12 06:00:00,1,1,0,2,3,4,1,2,2,5,6,5,3,1,2,2,2,3,2,0,2,3,5,6,7,5,4,2,1,1,1,0,0,2,3,4,2,1,1,2,2,3,2,0,1,2,1,2,3,4,2,3,1,1,0,3,0,0,2,0
2022-03-12 07:00:00,3,1,0,2,3,1,2,3,3,4,4,3,5,4,4,5,1,3,5,3,4,6,6,8,11,10,4,2,3,2,1,1,0,2,1,2,3,3,4,3,4,5,5,6,7,5,6,3,0,5,3,1,4,1,2,2,0,1,0,0
2022-03-12 08:00:00,2,2,1,3,4,5,7,8,8,9,6,11,8,6,9,7,6,8,8,11,12,17,19,19,22,21,13,6,14,3,3,1,0,5,2,7,6,6,7,8,11,10,6,6,8,6,9,5,4,6,6,5,4,3,3,2,2,0,0,0
2022-03-12 09:00:00,2,2,3,2,5,5,8,9,7,7,8,8,9,8,9,10,8,9,8,9,10,11,14,13,17,15,8,6,2,1,2,0,0,6,5,5,5,6,8,9,10,12,10,8,6,9,8,5,4,6,7,6,5,4,1,2,1,0,0,0
2022-03-12 10:00:00,3,2,3,3,5,6,8,9,8,8,7,6,8,10,11,6,7,12,15,15,13,12,11,13,15,11,7,5,4,2,3,0,4,7,3,8,8,7,6,7,7,7,8,7,6,8,9,5,6,5,1,6,3,4,3,1,0,1,0,0
2022-03-12 11:00:00,2,2,0,3,4,5,6,8,6,7,6,8,8,9,10,10,8,8,9,10,10,12,13,15,16,13,11,7,2,1,1,1,4,6,6,6,7,8,7,8,10,8,7,7,5,7,7,11,6,11,10,11,9,8,4,1,3,0,0,0
2022-03-12 12:00:00,1,2,2,3,6,7,6,9,9,11,11,10,13,10,11,13,12,12,13,16,17,13,14,14,20,13,7,5,3,4,2,4,6,8,8,7,6,6,9,8,8,9,9,9,9,8,11,8,8,5,6,5,4,2,2,2,2,2,0,0
2022-03-12 13:00:00,1,1,0,0,3,0,4,5,7,8,8,7,8,9,11,11,11,10,16,16,17,17,14,14,22,22,13,10,2,2,3,0,2,14,14,11,14,17,16,15,15,12,10,8,9,11,10,9,5,9,10,6,7,5,2,2,0,0,0,0
2022-03-12 14:00:00,2,4,1,4,6,9,8,9,8,6,9,4,7,9,9,8,7,7,10,11,14,15,15,14,17,13,7,5,9,3,8,0,9,10,10,10,12,10,11,13,11,12,11,9,8,8,12,10,9,13,12,11,7,6,4,2,0,1,0,0
2022-03-12 15:00:00,2,2,4,3,6,7,7,8,10,9,10,9,9,8,8,12,11,12,14,16,16,15,19,20,23,21,11,2,10,4,7,1,4,10,11,10,10,11,11,11,9,11,13,8,12,8,10,13,14,19,16,14,11,9,2,3,1,0,0,0
2022-03-12 16:00:00,1,1,0,2,7,7,9,10,9,8,7,8,11,13,12,11,9,11,12,15,14,13,15,13,14,12,6,2,2,3,3,2,6,14,16,13,10,9,9,9,8,8,7,8,5,7,5,9,10,10,8,6,10,9,3,3,0,1,1,0
2022-03-12 17:00:00,2,3,3,4,12,7,8,13,14,12,12,9,7,10,9,13,14,15,12,14,13,12,8,11,16,16,8,7,7,6,9,10,5,19,18,15,11,13,12,15,14,14,13,10,8,8,8,10,9,14,15,13,9,7,7,6,4,2,0,0
2022-03-12 18:00:00,1,2,1,2,5,6,4,7,4,4,5,4,7,7,6,9,11,11,8,5,6,6,5,6,7,5,5,2,2,3,4,5,6,13,12,13,11,12,12,11,16,13,15,16,17,14,11,10,8,10,12,10,9,6,3,8,3,3,1,0
2022-03-12 19:00:00,2,0,0,3,6,6,8,8,5,7,8,9,12,12,9,7,6,7,10,10,10,9,6,6,7,7,4,7,4,3,5,0,4,12,13,12,12,12,13,12,11,9,11,12,11,10,7,3,10,9,5,6,7,6,5,4,0,3,0,0
2022-03-12 20:00:00,1,0,0,1,6,4,7,11,7,6,6,12,3,4,5,3,0,5,5,6,6,5,5,4,9,4,3,0,2,5,7,3,7,10,13,7,11,9,10,10,6,11,12,5,9,8,6,7,6,6,5,6,7,0,8,5,4,0,0,0
2022-03-12 21:00:00,1,1,0,2,3,4,6,6,5,3,4,4,5,5,4,5,6,6,7,7,6,6,7,5,4,5,4,2,4,1,3,0,2,19,25,21,13,14,13,14,13,12,10,8,5,5,4,6,4,5,2,0,2,4,3,4,1,3,1,0
2022-03-12 22:00:00,1,0,1,0,3,5,5,5,4,3,5,5,4,5,4,1,5,6,5,6,5,3,4,2,2,2,0,2,4,7,8,9,4,14,14,12,14,13,12,11,10,9,9,7,6,8,5,5,4,6,3,5,3,2,4,4,2,3,1,0
2022-03-12 23:00:00,1,0,0,0,3,0,4,7,1,6,5,2,5,5,2,2,4,8,7,7,7,5,3,3,3,5,4,1,2,1,1,2,1,9,11,5,8,7,8,4,4,6,5,7,4,6,5,4,4,3,1,0,0,3,1,4,1,1,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,1,0,0,0,2,3,0,2,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,2,0,1,1,1,0,2,2,2,2,1,3,2,0,1,0,2,3,4,0,3,3,3,0,2,0,1,2,0,1,0,0,0,1,2,1,2,2,3,0,4,1,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,1,2,0,1,2,3,0,1,2,0,2,0,0,2,2,0,3,1,3,0,3,2,3,5,5,3,2,0,2,1,0,0,0,3,0,2,2,1,3,4,1,4,3,0,0,3,3,2,0,1,2,1,0,0,2,3,0,0,2,0
2022-03-13 07:00:00,1,1,0,0,2,0,1,1,1,0,3,2,3,4,2,1,0,2,4,2,3,3,4,5,5,2,3,0,2,1,1,0,0,2,2,1,1,2,2,3,3,3,1,2,2,1,4,3,2,3,1,2,0,1,0,0,0,0,0,0
2022-03-13 08:00:00,1,2,0,3,4,5,7,3,8,7,5,6,5,3,4,5,3,6,5,7,7,4,9,8,12,8,5,4,13,9,1,1,0,4,4,4,6,5,7,6,7,7,6,7,6,8,5,6,5,7,7,6,5,3,3,2,0,0,0,0
2022-03-13 09:00:00,1,0,0,1,2,3,2,3,4,5,5,6,8,8,8,7,9,11,5,12,13,12,13,12,14,15,13,8,2,0,3,1,0,6,6,5,5,6,5,7,7,7,8,4,8,5,6,7,3,6,4,5,4,2,1,2,1,2,0,0
