Unnamed: 0,1_정릉북한산국립공원입구,2_정릉산장아파트,3_정릉4동주민센터.경국사,4_삼덕단지.성북구립최만린미술관,5_정릉3동주민센터앞,6_고려대사범대학부속고등학교,7_청덕초교,8_국민대학교앞,9_롯데아파트,10_일성아파트,11_평창동주민센터,12_평창파출소,13_갑을씨티텔앞,14_세검정초등학교,15_상명대입구.석파랑,16_하림각,17_자하문터널입구.석파정,18_부암동주민센터.무계원,19_자하문고개.윤동주문학관,20_청운중학교,21_경복고교,22_신교동,23_통인시장종로구보건소,24_경복궁역,25_경복궁,26_안국동,27_조계사,28_종로1가,29_KT광화문지사,30_경복궁역,31_통인시장종로구보건소,32_효자동,33_경복고교,34_청운중학교,35_자하문고개.윤동주문학관,36_부암동주민센터.무계원,37_자하문터널입구.석파정,38_하림각,39_상명대입구.세검정교회,40_세검정.상명대,41_세검정초등학교,42_화정박물관,43_서울예술고등학교.평창동주민센터,44_예능교회,45_벽산평창힐스아파트,46_롯데아파트,47_평창동삼성아파트,48_국민대앞,49_청덕초등학교,50_정릉3동주민센터앞,51_삼덕단지.성북구립최만린미술관,52_정릉4동주민센터.경국사,53_정릉대우아파트,54_정릉북한산국립공원입구
2022-03-18 22:00:00,0,1,0,0,1,0,4,2,0,0,5,4,0,4,5,0,4,3,5,3,4,5,2,2,3,2,3,8,13,19,17,13,16,15,16,12,15,10,14,14,13,12,10,9,7,6,6,9,2,8,3,1,0,0
2022-03-18 23:00:00,0,1,0,0,1,0,0,4,7,8,0,9,0,2,7,7,0,2,0,0,1,4,6,5,0,4,3,6,5,10,0,9,5,3,8,6,9,5,5,6,7,5,3,3,2,1,0,2,3,7,5,4,3,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,4,0,3,2,2,0,0,2,1,0,1,1,0,2,2,1,0,1,0,0,0,1,0,2,0,1,0,2,3,1,2,0,0,0,1,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,2,1,0,0
2022-03-19 06:00:00,1,2,2,3,3,4,4,0,4,3,4,4,0,2,0,0,0,1,3,2,1,4,3,1,2,0,1,1,3,4,0,2,1,0,2,0,0,1,1,0,0,0,0,0,0,2,2,0,1,1,1,0,0,0
2022-03-19 07:00:00,1,1,1,3,4,7,8,9,6,4,7,11,7,12,12,1,8,9,5,11,6,6,7,5,4,4,2,2,4,4,3,0,2,0,0,1,0,2,0,3,2,3,0,0,2,2,0,1,0,1,2,1,0,0
2022-03-19 08:00:00,1,4,3,4,7,8,7,6,6,4,7,7,2,6,8,7,0,8,7,4,7,10,9,6,5,6,4,2,5,7,5,4,4,2,3,1,4,5,0,4,2,5,4,5,4,3,4,2,2,1,2,1,0,0
2022-03-19 09:00:00,2,4,2,4,8,10,11,7,4,0,4,10,10,11,10,6,5,12,10,11,7,18,16,7,6,4,3,4,9,11,10,10,9,7,7,5,4,0,4,3,6,4,0,5,5,0,0,5,1,0,4,3,2,0
2022-03-19 10:00:00,1,0,2,2,3,0,4,3,4,5,11,7,12,7,14,14,9,13,13,0,13,15,13,10,6,4,4,3,7,26,9,27,26,24,4,4,3,0,3,5,4,3,0,1,2,3,0,4,2,1,1,1,0,0
2022-03-19 11:00:00,0,3,2,3,6,7,6,4,4,5,9,10,12,13,15,9,14,13,4,0,9,11,12,10,9,6,5,5,8,13,12,15,14,7,15,9,11,7,6,5,2,9,7,4,2,3,3,2,2,2,0,1,1,0
2022-03-19 12:00:00,2,7,7,7,4,5,7,7,8,9,10,9,11,12,12,13,15,17,19,20,21,22,17,15,10,6,5,4,12,13,11,12,12,10,13,11,8,7,0,0,9,8,8,6,2,2,5,4,5,2,4,3,1,0
2022-03-19 13:00:00,0,2,4,3,5,5,5,4,6,6,9,18,9,19,18,20,11,15,14,0,12,15,18,12,13,9,6,6,7,11,12,9,10,0,5,9,5,10,9,7,8,6,5,1,1,4,3,3,3,4,3,4,1,0
2022-03-19 14:00:00,2,2,3,4,6,0,9,10,9,9,10,11,0,13,14,0,10,15,13,0,16,15,18,14,7,6,6,6,9,14,15,14,12,10,7,6,5,8,9,10,6,5,5,6,3,3,2,4,3,2,2,1,1,0
2022-03-19 15:00:00,2,5,7,2,5,3,8,9,5,10,6,10,11,9,12,11,6,14,18,13,15,16,15,18,12,12,10,8,9,16,13,12,13,12,10,10,12,10,10,6,11,10,10,10,9,6,7,6,3,3,4,1,1,0
2022-03-19 16:00:00,4,5,0,9,9,1,10,9,4,10,11,12,7,12,8,11,13,11,14,0,16,13,15,12,12,10,5,11,23,14,9,8,13,12,10,11,9,10,6,9,10,10,8,9,5,10,4,11,9,5,4,3,1,0
2022-03-19 17:00:00,2,3,0,3,2,6,5,7,8,7,8,11,8,9,12,8,13,12,13,12,10,12,16,11,10,6,6,10,15,23,19,21,14,20,19,18,22,23,12,20,18,15,13,10,7,6,7,10,9,6,4,2,3,0
2022-03-19 18:00:00,3,3,4,6,5,7,7,6,7,8,9,10,8,9,9,7,7,7,10,5,8,5,7,5,5,4,5,6,9,18,18,17,18,17,18,17,10,16,12,16,15,12,8,7,6,5,6,6,5,5,6,5,4,0
2022-03-19 19:00:00,2,1,3,1,2,1,2,2,3,0,4,5,0,6,5,2,8,5,13,0,10,14,16,13,7,7,5,7,16,17,21,16,16,17,19,18,12,18,10,19,17,11,8,8,6,7,6,7,6,5,3,4,2,0
2022-03-19 20:00:00,1,4,2,3,1,0,0,1,1,0,0,4,1,0,1,0,3,3,0,0,3,5,4,2,1,3,3,10,12,17,15,14,15,10,7,14,13,7,14,15,14,13,12,11,10,8,0,6,5,5,4,2,3,0
2022-03-19 21:00:00,0,0,1,2,3,3,2,0,1,1,2,1,2,2,2,0,1,2,1,0,3,1,2,2,0,3,3,7,8,11,12,10,8,0,6,6,5,6,4,3,7,5,4,4,3,5,3,4,3,5,4,6,2,0
2022-03-19 22:00:00,0,0,1,0,1,1,1,0,0,0,1,2,0,0,1,2,1,0,4,0,1,3,0,2,1,3,2,7,8,12,10,11,10,8,12,11,8,4,0,10,11,9,8,0,7,5,4,5,4,4,2,2,1,0
2022-03-19 23:00:00,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,7,0,5,1,4,8,14,12,13,12,0,11,11,10,9,0,6,8,8,4,3,3,3,0,6,3,3,2,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,1,1,0,0,0,0,0,1,2,1,0,1,2,3,0,4,0,0,0,0,3,2,0,2,0,5,2,4,1,2,1,0,3,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,1,3,4,2,0,6,6,0,7,4,1,2,0,6,0,1,0,3,2,0,3,4,2,3,2,0,0,1,3,3,1,4,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 07:00:00,0,1,0,0,2,3,1,2,0,2,1,5,2,2,4,0,3,5,4,2,2,3,3,1,1,2,2,3,5,5,6,1,0,1,4,2,3,1,0,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0
2022-03-20 08:00:00,2,3,4,3,3,4,2,0,0,0,4,5,0,7,0,3,4,5,4,6,7,5,6,4,3,3,1,6,3,11,0,4,9,0,2,3,0,2,1,3,3,3,1,0,2,1,1,2,3,2,1,2,0,0
2022-03-20 09:00:00,2,4,3,5,5,7,6,8,5,4,4,10,11,12,11,8,9,10,9,0,3,11,13,8,7,5,5,4,6,17,18,17,16,14,9,3,0,6,0,4,9,8,0,6,5,6,0,6,5,4,2,2,0,0
2022-03-20 10:00:00,6,7,7,6,6,6,6,7,7,6,8,9,0,11,12,12,13,12,13,12,14,14,13,6,5,4,3,4,8,17,19,17,16,14,10,5,2,7,5,4,5,4,8,2,9,6,3,6,5,5,5,3,1,0
2022-03-20 11:00:00,1,2,3,4,2,2,0,2,4,2,9,15,0,15,7,13,14,8,14,13,11,13,11,11,10,5,6,8,11,12,15,13,13,10,8,6,5,1,0,2,4,1,0,1,4,0,2,2,1,2,1,0,1,0
2022-03-20 12:00:00,1,3,4,8,8,2,11,10,11,10,15,16,11,18,17,21,22,15,19,18,16,16,17,15,13,5,2,5,9,12,11,8,9,0,10,13,13,11,10,6,3,8,3,2,2,0,2,2,3,1,4,0,3,0
2022-03-20 13:00:00,3,7,6,8,9,8,10,10,10,11,11,13,10,14,17,17,19,19,22,19,21,22,22,15,11,9,6,12,16,18,19,15,21,19,14,13,16,0,15,15,13,8,10,8,1,0,0,8,9,8,7,4,2,0
2022-03-20 14:00:00,7,8,9,5,2,7,5,6,9,8,10,13,15,16,19,17,20,19,26,23,24,26,24,20,15,10,7,8,16,19,18,19,14,13,11,12,12,11,9,10,9,8,5,5,0,3,3,4,3,2,4,1,2,0
2022-03-20 15:00:00,2,5,4,5,13,14,13,11,13,14,13,16,9,18,17,17,18,19,20,18,22,21,19,18,10,8,5,9,12,13,11,15,11,14,11,15,16,14,14,9,13,10,9,3,8,5,4,6,6,2,3,2,1,0
2022-03-20 16:00:00,1,1,3,5,7,5,11,10,14,16,17,20,19,18,15,19,15,20,28,24,30,28,23,13,9,17,15,14,21,25,24,21,19,14,19,18,19,9,18,10,20,19,16,7,14,12,10,8,7,8,1,2,8,0
2022-03-20 17:00:00,0,3,6,1,2,4,5,3,4,9,6,16,0,18,19,11,22,18,24,16,22,25,24,17,13,12,5,9,17,19,23,24,21,15,19,17,20,15,16,15,17,14,12,12,7,6,2,10,7,13,13,11,6,0
2022-03-20 18:00:00,4,4,5,5,5,5,3,0,7,7,6,6,6,8,6,6,9,10,19,11,19,14,21,13,10,8,4,8,11,22,21,12,10,20,20,18,21,7,4,20,19,17,15,12,11,10,9,5,7,5,4,0,0,0
2022-03-20 19:00:00,6,7,0,5,2,5,4,3,2,7,6,8,0,9,5,7,0,5,10,6,12,9,11,15,13,7,5,7,12,21,23,15,22,0,23,19,21,6,20,18,16,13,12,10,9,11,6,10,9,7,4,2,3,0
2022-03-20 20:00:00,0,0,0,1,2,1,4,1,0,1,0,2,3,0,3,3,0,6,7,6,4,6,3,3,3,4,4,6,16,20,15,19,16,15,14,14,4,9,14,12,9,9,8,9,8,5,4,0,4,3,6,3,1,0
2022-03-20 21:00:00,0,2,3,1,1,2,0,4,3,0,2,4,0,5,2,6,7,8,9,1,1,8,2,4,0,2,2,6,9,12,10,8,0,10,4,7,4,12,6,7,6,11,10,8,8,5,6,5,4,3,3,2,1,0
2022-03-20 22:00:00,0,1,2,1,2,0,1,1,2,0,3,2,1,0,2,0,3,2,3,1,2,4,1,3,0,4,5,10,8,15,14,15,14,0,7,13,8,8,3,15,16,14,10,9,9,7,0,4,4,2,3,1,0,0
2022-03-20 23:00:00,0,1,0,0,2,0,0,0,0,0,1,2,0,0,2,0,0,1,0,0,0,0,0,1,0,2,2,4,3,7,0,4,0,3,0,4,6,0,0,5,0,4,5,4,0,3,0,0,2,2,1,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,1,2,3,4,1,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,2,2,3,2,3,2,0,2,2,4,5,3,4,2,5,0,0,0,4,3,1,2,4,2,3,0,1,3,2,1,0,1,0,2,2,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0
2022-03-21 06:00:00,3,4,3,5,5,8,4,7,6,6,7,8,9,10,7,11,9,7,6,8,3,4,4,4,3,1,2,3,7,8,7,5,1,0,2,0,1,0,0,0,3,1,2,1,3,2,2,1,1,2,3,0,0,0
2022-03-21 07:00:00,5,16,19,17,16,11,14,16,17,16,17,23,29,35,37,42,44,25,34,26,13,20,21,12,8,5,4,8,16,41,40,39,11,11,5,8,3,13,0,2,15,15,3,0,1,1,0,1,0,2,2,2,0,0
2022-03-21 08:00:00,7,14,17,15,17,15,15,15,14,16,17,23,25,28,29,32,37,47,44,32,31,33,31,20,11,9,6,12,24,42,40,34,33,18,30,28,27,26,26,23,22,21,19,18,17,17,16,8,5,4,3,2,1,0
2022-03-21 09:00:00,1,2,4,8,11,5,11,6,7,8,8,13,11,15,12,17,18,20,21,18,16,21,19,16,13,7,4,5,10,16,14,12,6,0,7,7,0,5,5,0,8,7,4,7,6,5,4,6,4,2,4,1,0,0
2022-03-21 10:00:00,1,3,6,7,10,6,9,5,10,11,13,20,21,19,19,9,9,18,20,0,18,18,18,12,10,7,7,8,11,12,10,9,10,0,9,8,8,7,6,4,6,5,4,6,2,5,3,2,3,3,2,1,2,0
2022-03-21 11:00:00,1,4,2,5,6,4,4,3,9,10,14,16,8,14,17,16,11,17,17,12,10,17,16,12,9,6,5,5,9,11,13,14,14,13,10,9,8,1,7,5,6,5,6,4,3,4,7,4,2,5,2,3,0,0
2022-03-21 12:00:00,1,1,4,3,7,0,8,5,6,6,8,10,9,11,11,10,10,11,12,0,10,15,14,11,9,6,9,8,10,16,18,17,18,8,15,7,15,8,15,3,13,7,10,11,7,4,3,4,2,2,1,1,0,0
2022-03-21 13:00:00,2,3,4,5,6,6,5,5,6,3,7,6,6,8,9,11,10,15,11,0,12,16,12,16,7,13,5,6,10,13,15,16,17,10,15,12,14,12,10,11,13,12,8,9,9,6,6,7,2,5,2,1,0,0
2022-03-21 14:00:00,1,2,3,2,3,2,5,4,5,6,8,10,8,14,15,9,16,11,17,8,18,20,20,14,9,8,7,7,13,14,16,10,16,38,35,34,35,30,28,26,25,21,14,11,12,8,3,9,4,4,4,1,2,0
2022-03-21 15:00:00,3,3,2,3,9,9,4,5,8,10,12,7,11,15,12,13,15,18,16,21,33,35,28,14,10,7,6,9,11,19,18,18,25,26,26,27,16,26,26,22,28,22,16,13,12,8,6,5,3,20,25,18,6,0
2022-03-21 16:00:00,1,4,4,4,3,0,4,9,11,5,8,12,14,14,19,17,19,20,15,6,16,16,16,10,8,7,8,8,14,22,19,20,23,21,17,18,17,15,15,19,20,18,13,6,12,8,2,9,8,8,8,7,2,0
2022-03-21 17:00:00,0,1,5,6,5,7,7,9,10,11,16,18,9,17,21,22,21,23,24,15,25,30,27,18,18,11,9,17,24,26,25,24,22,12,17,16,11,12,15,16,18,19,17,15,13,11,9,13,10,9,9,6,2,0
2022-03-21 18:00:00,2,3,4,5,7,8,9,9,12,9,12,15,15,11,24,23,22,23,26,27,34,53,54,20,17,12,14,26,34,37,34,35,33,24,31,33,34,35,33,33,26,19,17,17,14,9,13,12,11,7,8,5,2,0
2022-03-21 19:00:00,0,1,1,2,3,0,2,3,4,8,9,9,8,11,9,12,11,12,11,0,10,11,12,8,5,2,5,10,16,27,24,24,21,20,20,24,22,21,20,21,19,18,19,16,14,12,6,14,12,10,8,5,2,0
2022-03-21 20:00:00,0,1,1,0,2,1,3,5,3,1,6,6,5,4,5,7,6,0,0,0,10,13,11,10,5,6,8,15,17,18,18,17,18,0,16,15,13,17,13,12,16,14,16,9,8,7,7,8,5,3,3,1,1,0
2022-03-21 21:00:00,1,1,2,0,3,5,4,2,3,2,3,4,1,2,4,0,1,2,0,0,6,5,5,4,2,3,5,8,14,17,16,16,13,15,16,12,17,13,11,17,14,8,12,9,13,12,5,11,6,6,5,4,2,0
2022-03-21 22:00:00,0,2,3,0,3,0,2,1,0,1,2,3,1,4,0,2,0,5,5,0,8,6,8,5,3,3,4,7,9,16,11,12,12,11,9,15,9,13,15,6,14,12,10,9,7,5,4,5,5,4,3,4,1,0
2022-03-21 23:00:00,1,0,1,0,0,4,5,7,6,2,0,6,0,5,4,3,1,0,2,1,2,2,0,3,2,1,3,4,6,11,0,5,4,0,3,8,6,7,1,7,7,4,5,0,2,4,0,3,3,2,4,3,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,1,2,4,5,0,4,1,0,4,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,2,1,1,2,0,2,5,3,0,2,3,4,0,3,0,2,0,0,4,1,2,3,1,2,3,2,0,2,2,2,1,0,0,0,0,0,2,0,0,0,3,1,1,2,3,1,2,0,0,0,1,2,0,0
2022-03-22 06:00:00,2,3,3,4,4,8,10,6,11,11,13,12,8,9,13,12,13,15,6,11,11,10,10,5,4,3,1,2,4,7,6,6,3,0,2,4,3,0,0,3,4,2,1,2,1,0,1,1,0,0,2,0,0,0
2022-03-22 07:00:00,6,12,18,15,12,14,15,11,20,21,23,29,30,39,42,44,45,45,41,35,19,21,19,12,9,7,6,8,16,26,25,22,14,11,7,8,10,11,0,2,12,11,8,7,1,2,0,0,0,2,2,1,0,0
2022-03-22 08:00:00,3,13,18,16,16,9,9,6,14,14,17,20,24,32,25,31,37,37,35,25,26,28,28,23,16,9,6,10,24,36,26,21,17,12,16,14,19,17,13,16,20,18,16,15,13,12,10,5,4,6,5,4,2,0
2022-03-22 09:00:00,2,4,8,9,13,8,12,9,10,10,14,14,16,18,14,17,15,17,20,0,19,24,20,12,13,9,4,3,11,13,9,7,8,6,7,6,7,5,6,3,5,5,1,5,5,3,2,4,4,4,3,2,3,0
2022-03-22 10:00:00,3,2,3,5,10,12,11,4,8,9,12,13,12,12,10,11,12,11,10,0,10,15,16,16,11,13,8,4,7,13,13,11,5,10,6,5,6,7,2,4,5,5,5,6,5,3,2,2,1,2,0,0,2,0
2022-03-22 11:00:00,1,3,2,4,6,6,7,5,6,8,8,9,8,9,11,9,10,13,8,0,11,14,15,12,9,7,7,6,11,10,9,8,8,7,7,5,5,6,5,6,5,4,5,4,3,3,2,1,0,1,1,2,1,0
2022-03-22 12:00:00,2,4,5,9,10,0,8,6,8,8,11,14,9,15,14,10,9,16,10,8,16,18,16,10,9,6,6,5,14,15,13,12,11,5,10,12,11,8,4,8,8,6,6,5,4,3,5,5,4,4,1,2,0,0
2022-03-22 13:00:00,3,4,2,4,6,7,6,5,5,6,4,9,8,13,10,14,13,18,19,17,18,19,18,17,13,7,8,10,14,14,14,11,15,9,12,12,13,12,13,12,13,13,8,5,7,4,4,5,4,4,3,0,0,0
2022-03-22 14:00:00,1,3,2,5,7,5,6,5,8,7,9,11,12,12,13,14,13,13,14,15,15,17,19,15,15,14,5,6,9,13,18,16,16,12,13,15,14,14,9,11,12,11,11,9,8,6,3,7,6,21,21,13,6,0
2022-03-22 15:00:00,1,3,3,2,7,7,7,6,8,6,11,10,5,9,13,15,14,14,17,5,18,23,22,9,7,15,9,10,11,13,14,14,15,39,38,37,37,36,34,31,25,15,10,9,7,4,4,10,11,9,3,4,3,0
2022-03-22 16:00:00,2,3,4,3,4,4,1,6,10,9,14,17,18,19,18,18,17,16,11,15,29,34,29,21,17,13,8,13,15,26,24,26,34,37,38,36,34,31,30,32,32,25,17,14,9,11,9,9,9,5,4,2,1,0
2022-03-22 17:00:00,2,3,5,4,6,12,12,18,17,10,19,22,22,26,32,21,22,26,27,0,26,36,35,14,10,13,11,12,18,25,27,26,25,24,21,23,24,26,25,27,26,18,14,13,10,8,6,8,8,7,5,5,3,0
2022-03-22 18:00:00,1,2,4,4,6,12,7,15,16,17,20,23,20,22,24,25,16,24,28,18,26,32,30,18,18,20,17,22,28,38,36,35,39,39,35,37,36,39,37,37,35,26,19,17,12,9,10,11,7,7,5,4,3,0
2022-03-22 19:00:00,1,0,3,5,6,6,7,6,5,0,4,6,0,4,8,9,9,9,11,2,11,13,13,8,5,7,5,9,12,23,27,26,28,29,31,30,28,29,26,27,27,24,20,18,15,13,5,13,12,8,7,5,3,0
2022-03-22 20:00:00,2,3,1,4,0,4,2,4,3,4,5,6,3,4,0,3,5,4,5,2,3,6,6,7,6,6,5,11,14,21,20,23,22,21,20,19,13,17,0,18,18,11,11,11,9,6,7,7,5,6,6,4,1,0
2022-03-22 21:00:00,0,1,1,2,1,0,3,2,3,0,5,4,3,4,3,3,4,5,5,0,7,9,8,8,6,3,7,7,11,16,16,16,14,15,15,9,14,5,6,13,13,12,10,12,9,8,7,11,10,6,5,2,1,0
2022-03-22 22:00:00,0,2,3,1,2,1,1,1,2,4,3,8,7,6,5,8,0,6,6,0,6,6,5,7,5,2,4,8,14,19,10,18,18,17,9,11,10,16,15,15,12,8,8,9,9,8,8,7,4,6,5,4,1,0
2022-03-22 23:00:00,0,1,5,3,0,1,4,7,8,9,0,3,8,6,5,3,0,5,0,0,4,2,3,2,4,5,5,5,12,19,16,17,2,16,9,14,2,8,16,15,16,11,10,0,7,6,4,9,4,4,2,3,1,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,1,2,3,5,1,1,4,3,0,3,0,4,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,2,2,1,3,0,3,4,2,3,4,5,1,0,5,1,4,0,2,0,0,3,4,3,2,2,3,1,3,3,4,0,1,0,2,3,2,0,0,0,1,6,0,5,0,2,1,0,0,0,3,0,1,1,0
2022-03-23 06:00:00,2,2,4,6,6,8,3,2,6,7,8,5,6,10,4,7,0,8,8,7,7,4,5,5,4,3,2,2,6,7,3,3,2,2,2,1,2,5,1,0,3,4,1,4,0,0,0,3,0,2,3,1,0,0
2022-03-23 07:00:00,3,10,13,10,11,13,17,12,20,21,22,32,34,44,45,45,49,35,50,33,17,19,18,13,9,4,6,12,20,42,38,32,20,19,4,16,17,3,1,0,18,3,0,0,1,0,0,4,0,1,1,0,0,0
2022-03-23 08:00:00,5,14,17,17,18,15,15,14,16,18,22,34,36,38,39,40,41,44,45,32,31,32,32,24,18,12,9,15,20,34,31,27,22,19,18,17,20,19,18,19,17,11,16,10,15,7,14,7,3,3,2,2,1,0
2022-03-23 09:00:00,2,3,3,5,7,7,10,9,10,10,11,13,13,16,13,15,16,17,20,16,17,20,22,15,10,7,5,6,16,26,21,20,19,12,8,16,5,17,6,7,16,14,10,8,9,2,5,6,3,3,0,2,2,0
2022-03-23 10:00:00,1,2,5,6,9,8,7,6,9,7,9,10,8,13,12,13,9,13,12,8,11,14,12,9,7,6,5,5,6,8,9,3,8,9,8,8,5,7,2,6,5,3,2,0,3,8,7,1,1,2,0,3,0,0
2022-03-23 11:00:00,1,2,2,4,7,10,8,4,6,9,10,14,16,19,19,18,17,20,22,3,21,22,23,17,12,8,5,7,15,16,17,12,17,12,11,10,9,8,5,0,7,4,2,4,1,4,3,3,0,1,1,0,2,0
